COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
975-13													ɲ a a			
940-13													k ɛ			
1476-13													ʔ a a			
1923-13													n w			
105-13													c ɔ k			
1431-13													ʔ u			
1814-13													m a ɲ			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ u ʔ			
1617-13													p o ʔ			
1564-13													c u ʔ			
1028-13													ʔ a			
2111-13													l u			
1563-13													s a			
1597-13													s ɔ k			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ ɔ ʔ		
2163-14														kʰ o n		
2181-14														n a m		
2060-14														ʔ oː m		
410-14														tʰ ai̯		
1841-14														m ɛː		
2017-14														eː		
1004-14														a j		
614-14														b o		
686-14														b l eː		
88-14														g j ŋ		
872-14														n j ŋ		
1891-14														tʰ j		
68-14														oː ɔː m		
631-14														b a r		
594-14														g j		
1759-14														a r		
805-14														g a r		
756-14														oː ŋ		
1201-14														m ɔ g		
2042-14														ʔ a		
1968-14														tʰ a ʔ		
2000-14														a ŋ		
17-14														dʑ a dʑ		
4-14														ə m		
788-14														tʰ ai̯		
1219-14														ɔː m		
141-14														ʔ a ŋ		
541-14														p r o a ŋ		
1687-14														o r		
123-14														a m		
1652-14														dʑ a r		
576-14														ŋ ɔː		
1738-14														tʰ a k		
442-14														oː m		
368-14														dʑ o a ŋ		
1778-14														p a dʑ		
957-14														n a		
1704-14														ʔ ɔː ʔ		
304-14														j a m		
1796-14														dʑ a ŋ		
720-14														d ai̯		
287-14														k j p		
321-14														g o h		
206-14														tʰ o ʔ		
1950-14														ʔ g		
665-14														o n		
703-14														n o ŋ		
1290-14														m ai̯		
1391-14														g a t		
269-14														g a t		
855-14														dʑ a n		
2078-14														oː ɔː		
2213-14														m ai̯		
1858-14														oː a		
1151-14														g j a		
737-14														p a tʰ		
340-14														oː ɛː		
1111-14														oː ai̯		
485-14														ŋ ɛː		
1356-14														m j		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ ə ŋ		
223-14														g ɔː n		
1248-14														dʑ oː		
1509-14														d ɛː ŋ		
504-14														dʑ o		
2130-14														oː ɔː		
386-14														o ŋ		
1411-14														ʔ o		
1027-14														g a ʔ		
2077-14														m j		
1459-14														g l ai̯		
1323-14														ə		
1538-14														r j a h		
975-14														dʑ a		
940-14														ŋ j		
1476-14														ʔ a		
1923-14														n ɔː		
105-14														dʑ ɔː ŋ		
1431-14														ʔ j		
37-14														j ŋ		
1152-14														p l		
1183-14														n ɔ n		
1890-14														oː a		
1430-14														tʰ j		
1564-14														b ɔ ʔ		
1028-14														ʔ a		
2111-14														l j		
1563-14														oː a		
1859-15															ŋ e	
175-15															k a	
241-15															ʔ əi̯ ʔ	
2163-15															kʰ ou̯ r	
2181-15															a m	
2060-15															ʔ s m	
410-15															t	
1841-15															m m	
2017-15															h	
1004-15															a a	
614-15															b o h	
686-15															b e	
88-15															g ɔ ʔ	
872-15															u ŋ	
1891-15															t a	
68-15															s ɨi̯ m	
631-15															b ə r	
594-15															g a	
1759-15															h a əɯ̯	
805-15															g ə əɯ̯	
756-15															h au̯ k	
1201-15															m u ʔ	
2042-15															ʔ a	
1968-15															t a ʔ	
2000-15															a ŋ	
17-15															əɯ̯ a t	
4-15															əɯ̯ m	
788-15															t e	
1219-15															h ɨi̯ m	
141-15															ʔ a ŋ	
541-15															b v j a ŋ	
1687-15															h əi̯ r	
123-15															a m	
1652-15															c ə əɯ̯	
576-15															ŋ ɔ	
1738-15															t a k	
442-15															h o m	
368-15															c j a ŋ	
1778-15															b a t	
957-15															a	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c ɔ ŋ	
720-15															t h	
287-15															k ə	
321-15															g əɯ̯ h	
206-15															t o ʔ	
1950-15															ʔ ɨi̯	
665-15															o a	
703-15															o ʔ	
1290-15															m	
1391-15															g a ʔ	
269-15															g a ʔ	
855-15															c a	
2078-15															s a	
2213-15															m e	
1858-15															s a	
1151-15															g j a	
737-15															b a t	
340-15															s ou̯	
1111-15															s e	
485-15															ŋ əi̯	
1356-15															m u h	
1093-15															t o ŋ	
1063-15															t s m	
648-15															c ɔː ŋ	
223-15															g ɔː r	
1248-15															c əɯ̯	
1509-15															t h ŋ	
504-15															c o h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															o ʔ	
1027-15															g a ʔ	
2077-15															m u	
1459-15															g e au̯	
1323-15															əɯ̯	
1538-15															r j a h	
975-15															əɯ̯ a h	
940-15															ŋ ɔ h	
1476-15															ʔ a h	
1923-15															ɨi̯	
105-15															əɯ̯ ɔ ŋ	
1814-15															m a ɲ	
1183-15															ŋ ɔː	
1890-15															s a	
1430-15															t u	
1721-15															əɯ̯ u ʔ	
1617-15															b o ʔ	
1564-15															b u ʔ	
1028-15															ʔ a	
2111-15															e u	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ e ʔ
2163-16																g e
2181-16																n a m
2060-16																ʔ s m
410-16																d ei̯
1841-16																m ɨ
2017-16																x ei̯
1004-16																a a
614-16																b o x
686-16																b l ei̯
88-16																g a ʔ
872-16																n u ŋ
1891-16																d a
68-16																s ɨ m
631-16																b a r
594-16																g a
1759-16																x a n
805-16																g ɨ n
756-16																x s k
1201-16																m u g
2042-16																ʔ ɨ
1968-16																d a ʔ
2000-16																a ŋ
17-16																əɯ̯ a d
4-16																a əɯ̯ m
788-16																d ɛː
1219-16																h ɨ m
141-16																ʔ a ŋ
541-16																p r j a ŋ
1687-16																x e r
123-16																a a m
1652-16																əɯ̯ ɨ n
576-16																ŋ a
1738-16																d a k
442-16																x u m
368-16																əɯ̯ j a ŋ
1778-16																p a d
957-16																n a p
1704-16																ʔ ɨ ʔ
304-16																j a m
1796-16																əɯ̯ a ŋ
720-16																t ɨ x
287-16																k p p
321-16																g əɯ̯ h
206-16																d o ʔ
1950-16																ʔ g
665-16																a o n
703-16																n o ʔ
1290-16																m ɛː
1391-16																k ɔ t
269-16																g a t
855-16																əɯ̯ a n
2078-16																s ɨ
2213-16																m ɛː
1858-16																s a
1151-16																g j ə
737-16																p a t
340-16																s ɨ
1111-16																s ɛː
485-16																ŋ p
1356-16																m u x
1063-16																d s m
648-16																əɯ̯ ɨ ŋ
223-16																g ɔ n
1248-16																b əɯ̯
1509-16																t ei̯ ŋ
2130-16																s ɨ
1-16																ʔ o
386-16																o ʔ
1411-16																ʔ e
1027-16																g a ʔ
2077-16																m ɨ x
1459-16																g l ɨ
1323-16																a əɯ̯
1538-16																r j a x
975-16																əɯ̯ a x
940-16																ŋ ɔ x
1476-16																ʔ ə x
1923-16																n ɨ
105-16																əɯ̯ a ŋ
1431-16																ʔ u
37-16																a ɔ ŋ
1814-16																m a n
1183-16																ŋ ɔ
1890-16																s a
1721-16																əɯ̯ u ʔ
1617-16																b o ʔ
1564-16																b u ʔ
2111-16																l u
1563-16																s a
1597-16																s a ŋ
