COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1968-14														tʰ a ʔ		
2000-14														ŋ		
17-14														kʰ a d		
4-14														a ɔ m		
788-14														tʰ ai̯		
1219-14														l i m		
141-14														ʔ ŋ		
541-14														b r i a ŋ		
1687-14														o n		
123-14														a m		
1652-14														j i n		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														ɔ m		
368-14														j i a ŋ		
1778-14														p a d		
957-14														n a p		
1704-14														ʔ ai̯ ʔ		
304-14														i a m		
1796-14														j a ŋ		
720-14														d i		
287-14														ŋ ə p		
321-14														g ə		
206-14														tʰ o ʔ		
1950-14														ʔ eː		
665-14														a u n		
703-14														n o ʔ		
1290-14														m		
1391-14														ŋ a t		
269-14														g a t		
855-14														j a n		
2078-14														kʰ a		
2213-14														m ai̯		
1858-14														kʰ a		
1151-14														g i a n		
737-14														p ə ai̯		
340-14														kʰ a		
1111-14														kʰ ai̯		
485-14														ŋ		
1356-14														m i		
1093-14														d o ŋ		
1063-14														tʰ b m		
648-14														j a ɲ		
223-14														g a n		
1248-14														j l		
1509-14														d eː ɲ		
504-14														j ɔ		
2130-14														kʰ eː		
386-14														a o ʔ		
1411-14														ʔ i		
1027-14														g a ʔ		
2077-14														m ɔ		
1459-14														g l		
1323-14														m ə		
1538-14														r i a		
975-14														ɲ a		
940-14														ŋ u		
1476-14														ʔ a		
1923-14														n i		
105-14														kʰ a ŋ		
1431-14														ʔ ai̯		
37-14														a ŋ		
1152-14														b l n		
1183-14														n ɔ n		
1890-14														kʰ a		
1430-14														tʰ o		
1564-14														b o ʔ		
1028-14														ʔ a		
2111-14														l a		
1563-14														kʰ a		
1859-15															ŋ	
175-15															ŋ a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ a m	
410-15															t	
1841-15															m ɔː	
2017-15															h	
1004-15															l s	
614-15															b o h	
686-15															b e	
88-15															k a ʔ	
872-15															n i ŋ	
1891-15															a s	
68-15															s a m	
631-15															b ə n	
594-15															g s	
1759-15															h a n	
805-15															g a ɲ	
756-15															h i ŋ	
1201-15															m o ʔ	
2042-15															ʔ l	
1968-15															t a ʔ	
2000-15															s ŋ	
17-15															v a ʔ	
4-15															a əa m	
788-15															a	
1219-15															h a m	
141-15															ʔ s ŋ	
541-15															b r j a ŋ	
1687-15															h ui̯ n	
123-15															a s m	
1652-15															c a n	
576-15															ŋ a	
1738-15															a a ŋ	
442-15															h kʰ m	
368-15															c j a ŋ	
1778-15															p a ʔ	
957-15															n a b	
1704-15															ʔ i ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t a h	
287-15															ŋ ə p	
321-15															g ə h	
206-15															o ʔ	
1950-15															ʔ au̯	
665-15															a ə n	
703-15															n o ʔ	
1290-15															m	
1391-15															k a ʔ	
269-15															g a ʔ	
855-15															c a n	
2078-15															s a	
2213-15															m	
1858-15															s a	
1151-15															g j a n	
737-15															p ə	
340-15															s a	
1111-15															s	
485-15															ŋ	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															e m	
648-15															c a ŋ	
223-15															g a n	
1248-15															c a	
1509-15															t n	
504-15															c o h	
2130-15															s	
1-15															ʔ ɔː	
386-15															a o ŋ	
1027-15															g a ʔ	
2077-15															m au̯	
1459-15															g e	
1323-15															m əɯ̯	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ ɔː h	
1476-15															ʔ a h	
1923-15															n a	
105-15															v a ŋ	
1814-15															m a n	
1183-15															n ɔː n	
1890-15															s a	
1430-15															t ui̯	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔː ʔ	
1028-15															ʔ a	
2111-15															e r	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ɛː
175-16																k a
241-16																ʔ əː ʔ
2163-16																s r n
2181-16																n a m
2060-16																ʔ ɨ m
410-16																d
1841-16																m b
2017-16																h ei̯
1004-16																ɨ
614-16																b o h
686-16																b l ei̯
88-16																k a ʔ
872-16																n e ŋ
1891-16																d
68-16																s ɨ m
631-16																b ə n
594-16																l
1759-16																h a n
805-16																l ɨ n
756-16																h e k
1201-16																m b ʔ
2042-16																ʔ ɨ
1968-16																d a ʔ
2000-16																ŋ
17-16																v a ʔ
4-16																a əɯ̯ m
788-16																d ɛː
1219-16																h ɨ m
141-16																ʔ ŋ
541-16																b r j a ŋ
1687-16																h e n
123-16																a m
1652-16																ɛ a n
576-16																ŋ a
1738-16																d a k
442-16																h b m
368-16																t j a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ ɨ ʔ
304-16																j a m
1796-16																ɛ a ŋ
720-16																t a h
287-16																k ə p
321-16																l ə h
206-16																d o ʔ
1950-16																ʔ tɕ ɛː
665-16																a ɨ n
703-16																n o ʔ
1290-16																m
1391-16																k a t
269-16																l a t
855-16																ɛ a n
2078-16																s ɨ
2213-16																m ɛː
1858-16																s a
1151-16																l j əː n
737-16																p ə ɛː
340-16																s a
1111-16																s ɛː
485-16																ŋ
1356-16																m ɨ h
1063-16																d l m
648-16																c a n
223-16																l a n
1248-16																ɛ a
1509-16																t ei̯ n
2130-16																s ei̯
1-16																ʔ l
386-16																a o ʔ
1411-16																ʔ r
1027-16																l a ʔ
2077-16																m ɨ
1459-16																l l
1323-16																m əɯ̯
1538-16																r j a h
975-16																a a h
940-16																ŋ a h
1476-16																ʔ ɔ h
1923-16																n ɨ
105-16																v ɔ ŋ
1431-16																ʔ ei̯
37-16																a ŋ
1814-16																m a n
1183-16																n p n
1890-16																s a
1721-16																ʔ ei̯ ʔ
1617-16																b o ʔ
1564-16																b p ʔ
2111-16																l a
1563-16																s a
1597-16																s a ŋ
