COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1248-13													c ɨ			
1509-13													t w n			
504-13													c u			
2130-13													s ɨ			
1-13													ʔ w			
386-13													j o ʔ			
1411-13													ʔ o			
1027-13													g a ʔ			
2077-13													m a			
1459-13													g l			
1323-13													a ə			
1538-13													r j a			
975-13													n a			
940-13													k u			
1476-13													ʔ a			
1923-13													n ɨ			
105-13													a a k			
1431-13													ʔ ɨ			
1814-13													m a n			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ ɔ ʔ			
1617-13													b o ʔ			
1564-13													b ɔ ʔ			
1028-13													ʔ a			
2111-13													l ə			
1563-13													s a			
1597-13													s ɔ k			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ ɔ ʔ		
2163-14														kʰ o ɲ		
2181-14														ɲ a m		
2060-14														ʔ i m		
410-14														tʰ eː		
1841-14														m au̯		
2017-14														h eː		
1004-14														l j		
614-14														b o h		
686-14														b l eː		
88-14														k a ʔ		
872-14														ɲ i ŋ		
1891-14														tʰ j		
68-14														j i m		
631-14														b l r		
594-14														g j		
1759-14														h a ɲ		
805-14														g i ɲ		
756-14														h i ʔ		
1201-14														m o ʔ		
2042-14														ʔ a		
1968-14														tʰ a ʔ		
2000-14														a j ŋ		
17-14														a a tʰ		
4-14														a ɛː m		
788-14														tʰ ai̯		
1219-14														h i m		
141-14														ʔ j ŋ		
541-14														b r ui̯ a ŋ		
1687-14														h o r		
123-14														a j m		
1652-14														dʑ i ɲ		
576-14														ŋ a		
1738-14														tʰ a k		
442-14														h ɔ m		
368-14														j ui̯ a ŋ		
1778-14														p a tʰ		
957-14														ɲ a p		
1704-14														ʔ i ʔ		
304-14														dʑ a m		
1796-14														dʑ a ŋ		
720-14														d ŋ h		
287-14														k a p		
321-14														g ui̯ ʔ		
206-14														tʰ o ʔ		
1950-14														ʔ ɔː		
665-14														a oː a		
703-14														ɲ o ʔ		
1290-14														m eː		
1391-14														g a t		
269-14														g a t		
855-14														dʑ a ɲ		
2078-14														dʑ a		
2213-14														m ai̯		
1858-14														j a		
1151-14														g a		
737-14														p a d		
340-14														ʔ a		
1111-14														j ai̯		
485-14														ŋ		
1356-14														m ɔ h		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ eː ŋ		
223-14														g ɲ ɲ		
1248-14														dʑ		
1509-14														d eː ɲ		
504-14														dʑ ɔ h		
2130-14														dʑ eː		
386-14														o ʔ		
1411-14														ʔ o		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l		
1323-14														a a		
1538-14														r a h		
975-14														ɲ a h		
940-14														ŋ a h		
1476-14														ʔ a		
1923-14														ɲ i		
105-14														a a ŋ		
1431-14														ʔ i		
37-14														a j ŋ		
1152-14														p l a		
1183-14														ɲ ɔ ɲ		
1890-14														dʑ a		
1430-14														tʰ ɔ		
1564-14														b ɔ ʔ		
1028-14														ʔ a		
2111-14														l ui̯		
1563-14														a		
1859-15															ŋ ɨi̯	
175-15															ŋ a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ o ɲ	
2181-15															n a m	
2060-15															ʔ i m	
410-15															t	
1841-15															m ou̯	
2017-15															h	
1004-15															e a	
614-15															b o h	
686-15															b e	
88-15															k a ʔ	
872-15															n i ŋ	
1891-15															t a	
68-15															s i m	
631-15															b ə n	
594-15															g a	
1759-15															h a n	
805-15															g i n	
756-15															h i ʔ	
1201-15															m o ʔ	
2042-15															ʔ a	
1968-15															t a ʔ	
2000-15															a a ŋ	
17-15															a a ʔ	
4-15															a əa m	
788-15															g ɨi̯	
1219-15															h i m	
141-15															ʔ a ŋ	
541-15															b r j a ŋ	
1687-15															h o ɲ	
123-15															a a m	
1652-15															c i n	
576-15															ŋ a	
1738-15															g a ŋ	
442-15															h u m	
368-15															t j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ i ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t h	
287-15															k ə p	
321-15															g ə h	
206-15															g o ʔ	
1950-15															ʔ ɨi̯	
665-15															a o a	
703-15															n o ʔ	
1290-15															m	
1391-15															k a ʔ	
269-15															g a t	
855-15															c a n	
2078-15															s ə	
2213-15															m ɨi̯	
1858-15															s a	
1151-15															g j a n	
737-15															p ə t	
340-15															ʔ a	
1111-15															s ɨi̯	
485-15															ŋ	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															t ɔ m	
648-15															c s ŋ	
223-15															g ɔ n	
1248-15															c	
1509-15															t kʰ n	
504-15															c u h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															a o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e	
1323-15															a əɯ̯	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ u h	
1476-15															ʔ a h	
1923-15															n i	
105-15															a a ŋ	
1814-15															m ɛ n	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t ui̯	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e ui̯	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ u t
2163-16																g o n
2181-16																n a m
2060-16																ʔ ɨ m
410-16																d
1841-16																m ə
2017-16																x ei̯
1004-16																l a
614-16																b o x
686-16																b l ei̯
88-16																k a ʔ
872-16																n ɨ ŋ
1891-16																d a
68-16																s ɨ m
631-16																b ə r
594-16																g a
1759-16																x a n
805-16																g ɨ n
756-16																x ɨ ʔ
1201-16																m o ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																a ŋ
17-16																a a ʔ
4-16																a əː m
788-16																d ɛː
1219-16																h ɨ m
141-16																ʔ ŋ
541-16																b r j a ŋ
1687-16																x o r
123-16																a m
1652-16																s ɨ n
576-16																ŋ a
1738-16																d a k
442-16																x u m
368-16																t j a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ ɨ ʔ
304-16																j a m
1796-16																s a ŋ
720-16																t x
287-16																k a p
321-16																g ə h
206-16																d o ʔ
1950-16																ʔ ɨ
665-16																a o a
703-16																n o ʔ
1290-16																m ei̯
1391-16																k a t
269-16																g a t
855-16																s a n
2078-16																s ɨ
2213-16																m ɛː
1858-16																s a
1151-16																g j a
737-16																p r t
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ
1356-16																m u x
1063-16																d u m
648-16																s ei̯ ŋ
223-16																g p n
1248-16																s
1509-16																t ei̯ n
2130-16																s ei̯
1-16																ʔ ei̯
386-16																j o ʔ
1411-16																ʔ o
1027-16																g a ʔ
2077-16																m a x
1459-16																g l
1323-16																a əɯ̯
1538-16																r j a h
975-16																p a h
940-16																ŋ a h
1476-16																ʔ a h
1923-16																n ɛː
105-16																a a ŋ
1431-16																ʔ ei̯
37-16																a ŋ
1814-16																m a n
1183-16																n u n
1890-16																s a
1721-16																ʔ ə ʔ
1617-16																b o ʔ
1564-16																b u ʔ
2111-16																l r
1563-16																s a
1597-16																s a ŋ
