COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
10503	f aː ŋ ¹	p a ŋ ¹	f aː ŋ ¹	f a ŋ ¹	f aː ŋ ¹	v a ŋ ¹	h w aː n ¹			ɣ aː n ¹	f aː ŋ ¹		p a ŋ ¹	f aː ŋ ¹	f aː ŋ ¹	f aː ŋ ¹
2248	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹	f aːi ¹		f aːi ¹	f aːi ¹	f aːi ¹
7903				s a ¹			s a ¹									
5083		h̃ w ai ¹		h̃ j ai ¹			h̃ w ai ¹	h̃ w ai ¹	h̃ w ai ¹				h̃ w ai ¹			
9632	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹	m̥ a ¹	m a ¹			m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
1344	ɣ aː ŋ ¹	k aː ŋ ¹	ɣ aː ŋ ¹		l aː ŋ ¹	ɣ aː ŋ ¹	ɣ a ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	l aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹		ɣ aː ŋ ¹
5116	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹	ȶ u ¹
6210	t au ¹	t au ¹	t au ¹	t au ¹	t au ¹	t au ¹		t au ¹	t au ¹	t au ¹	t au ¹	t au ¹	t au ¹	t j au ¹	t au ¹	t au ¹
8484			m aː ŋ ¹		m j aː ŋ ¹	m j aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m j aː ŋ ¹	m j e ŋ ¹			m w a ŋ ¹	m aː ŋ ¹
5317	ˀn u k ¹	n u k ¹	ˀn u k ¹	n o k ¹	ˀn u k ¹	ˀn u k ¹		n u k ¹	n u k ¹	ˀn u k ¹	ˀn u k ¹	ˀn u k ¹	n u k ¹	ˀn u k ¹	ˀn u k ¹	ˀn u k ¹
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
3262	l aː k ¹	l a k ¹	l aː k ¹		l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹		l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
8731	t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹			t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹
1000	p u p ¹	p u p ¹	p u p ¹	p u p ¹	p o p ¹	p o p ¹			p u p ¹	p u p ¹	p o p ¹	p o p ¹	p u k ¹	p u p ¹	p u p ¹	p u p ¹
1934		m e ¹											m e ¹			
10056										f aːi ¹				f aːi ¹		
8192			t o m ¹		t o m ¹	t o m ¹	t o m ¹		t o m ¹	t o m ¹	t o m ¹	t o m ¹		t o m ¹	t o m ¹	t o m ¹
8362	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹	t ə t ¹
172								k a ¹	k a ¹							
2941		m ai ¹											m ai ¹			
2770	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹	ŋ o ¹
10800					ˀd aːi ¹	ˀd aːi ¹					ˀd aːi ¹	ˀd aːi ¹				
10884	ts e ŋ ¹		ts e ŋ ¹		ts e ŋ ¹	ts e ŋ ¹		ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹	ts e ŋ ¹		ts i ŋ ¹	ts i ŋ ¹	ts e ŋ ¹
6452					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
2688	k o n ¹	q u n ¹	k o n ¹	k w ə n ¹	k o n ¹	k o n ¹	k w ə ¹	k o n ¹	k o n ¹	k o n ¹	k o n ¹	k o n ¹	q u n ¹	k u n ¹	k w a n ¹	k o n ¹
5807	ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹
1996	p o n ¹	p o n ¹								pʰ o n ¹			pʰ o n ¹	p o n ¹	pʰ w a n ¹	pʰ o n ¹
8617								ⁿd ai ¹	ⁿd ai ¹							
8157	l i ¹					l i ¹				l i ¹					l i ¹	l i ¹
3398	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹		ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹		ȶ o t ¹	ȶ o t ¹	ȶ o t ¹	ȶ o t ¹
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
7552				h i ¹			h i ¹									
4360						z a ¹										z a ¹
3953					h ai ¹							h ai ¹				
1299	z i m ¹	ȶ i m ¹	ɕ i m ¹		s i m ¹	s i m ¹		ɕ i m ¹	ɕ i m ¹	s i m ¹	s i m ¹	s i m ¹	ȶ i m ¹	ts i m ¹	z i m ¹	s i m ¹
6857														l aː k ¹	l aː k ¹	l aː k ¹
5706		s e ŋ ¹											s e ŋ ¹			
174										j aːu ¹	j aːu ¹		j aːu ¹	j aːu ¹		
3952	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	l u ŋ ¹						f u ŋ ¹			f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹
9368							ɕ j a ¹				s j e ¹					
9382	k oi ¹	k oi ¹	k oi ¹	k oi ¹		q o t ¹	k oi ¹		k oi ¹	k oi ¹			k oi ¹	k oi ¹	k oi ¹	k oi ¹
10331	f j e ¹													f j e ¹	f j a ¹	
2723		ȵ ə n ¹				ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹				
532	p i ¹	p ai ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹
4501							p o ŋ ¹						p o ŋ ¹			
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
7503	ˀn e ¹	n e ¹		n e ¹			n e ¹						n e ¹	ˀn əi ¹	ˀn e ¹	ˀn e ¹
3052										k ə ¹			k ə ¹			
9634								pʰ w a ¹	pʰ w a ¹				pʰ w a ¹			
7063	ˀb i n ¹	m i n ¹	ⁿb i n ¹		ˀb i n ¹	ˀb i n ¹		ⁿb i n ¹	ⁿb i n ¹	ˀb i n ¹	ˀb i n ¹	ˀb i n ¹	m i n ¹	ˀm i n ¹	ˀb i n ¹	ˀb i n ¹
9444					l a ¹							l a ¹				
2358				qʰ ui ¹			qʰ ui ¹									
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
8382				h j u ¹			h j u ¹									
9383					ts u t ¹	ts u t ¹					ts u t ¹					
8091	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t ai ¹	t əi ¹	t ai ¹	t ai ¹
5927	h u m ¹		h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h u m ¹	h ə m ¹		h u m ¹	h u m ¹	h u m ¹
3918		ɣ ə t ¹													ɣ ə t ¹	
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
8799	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹	ɣ o ¹		ɣ o ¹
10655				au ¹			au ¹									
5723		kʰ a ¹											x a ¹			
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
9765	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹	s w aː t ¹	s o t ¹	s o t ¹	s o t ¹	s o t ¹		s o t ¹	s o t ¹	s o t ¹
5877		l au ¹											l au ¹			
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
7365	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹	n aːi ¹
4356	l w ə ¹			l w ə ¹											l w a ¹	
7419	ˀȵ a ¹		ˀȵ a ¹	n i ¹	ˀȵ a ¹	ˀȵ a ¹		ȵ a ¹	ȵ a ¹	ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹		ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹
10091	s ə k ¹	ts u k ¹	s u k ¹	s o k ¹	s j i k ¹	s j ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s j ə k ¹	s i k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s u k ¹
4041								ts u m ¹	ts u m ¹							
6139	v a n ¹	p a n ¹			v a n ¹	v a n ¹		v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹
6398	l j e m ¹		l j e m ¹	l j i m ¹	l j e m ¹	l j e m ¹	l j ə m ¹	l j e m ¹	l j e m ¹	l j e m ¹	l j e m ¹	l j e m ¹		l j i m ¹	l j a m ¹	l j e m ¹
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
10172								q e ¹	q e ¹		q e ¹					
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
7420		p j a ¹					p j a ¹						p j a ¹			
7799	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹
7988	f o n ¹													f o n ¹		f o n ¹
9148	ʔ j au ¹	j au ¹	ʔ j au ¹	j au ¹		ʔ j au ¹		j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹	j au ¹	ʔ j au ¹	ʔ j au ¹	ʔ j au ¹
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
4411	ts u p ¹	ȶ u p ¹	ts u p ¹		ts j u p ¹	ts j u p ¹		ts u p ¹	ts u p ¹	ts u p ¹	ts j ə p ¹	ts ə p ¹	ȶ ʊ p ¹	ts u p ¹	ts u p ¹	ts u p ¹
801						ˀd a ¹						ˀd a ¹				
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
3263	h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹			h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹			h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
10484			l aː k ¹						l aː k ¹		l aː k ¹					
5285					ˀd aːu ¹	ˀd aːu ¹					ˀd aːu ¹	ˀd aːu ¹				
10256	v j ə n ¹	p j a n ¹	v j a n ¹	v j a n ¹			v j ə n ¹	v j a n ¹	v j a n ¹	v j a n ¹			v j ə n ¹	v j ə n ¹	v j aː n ¹	v j a n ¹
5602				p u ¹				p u ¹								
6259	ts a n ¹			ts a n ¹			ȶ a n ¹						s a n ¹			
3109	ˀd j a m ¹	l j a m ¹	ⁿd j a m ¹	ⁿd j a m ¹	ˀd j a m ¹		ⁿd j a m ¹	l j a m ¹	ⁿd j a m ¹	t a m ¹	ˀd j a m ¹	ŋ a m ¹	ɕ a m ¹	ˀn j a m ¹	ˀd j a m ¹	t a m ¹
4587				t i ¹			t i ¹	t i ¹								
1915	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ɣ a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹
566				t au ¹			t au ¹									
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
4965					ʁ e p ¹	ʁ e p ¹					ɣ e p ¹	ʁ e p ¹				
291				q au ¹				q o ¹	q ə ¹							
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
5982				t u n ¹			t w ə n ¹									
966	ˀd aː ŋ ¹		ⁿd aː ŋ ¹	ⁿd aː ŋ ¹			ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ˀd aː ŋ ¹			l aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹
3859					t a ¹	t a ¹					t a ¹	t a ¹				
1571	l o ¹				l o ¹						l o ¹	l o ¹				
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
3823	ʁ aːu ¹		ʁ aːu ¹					ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹			ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹
50	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	j aːi ¹		ʔ j aːi ¹	j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹	ʔ j aːi ¹
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
4538						f u ¹				f u ¹				f u ¹	f u ¹	
2320					t aː ŋ ¹	t aː ŋ ¹										
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
7159	v a n ¹	p a n ¹	w a n ¹		v a n ¹	v a n ¹	v a n ¹	v a n ¹	w a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
8884						h e ¹										h e ¹
7991					n̥ i ¹	n̥ i ¹				n̥ i ¹	n̥ i ¹	n̥ i ¹				
3934	ˀm aː n ¹	m aː n ¹								ˀm aː n ¹			m aː n ¹	ˀm aː n ¹	ˀm aː n ¹	ˀm aː n ¹
5468	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹		z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
1610		k aː ŋ ¹	ɣ aː ŋ ¹		ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	l aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹
8904	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹		m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹	m a ŋ ¹
6106				t i p ¹			ⁿd i p ¹									
1853				l j e ¹			l j a ¹								l j a ¹	
10653	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m a ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹
9953					ˀd j o ¹						ˀd j o ¹	ˀd j o ¹				
9037							ŋ a ¹						ŋ a ¹			
8748	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹
67		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹		ŋ a m ¹		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹			ŋ a m ¹	ŋ a m ¹		ŋ a m ¹
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
8008					s aːu ¹	s aːu ¹						s aːu ¹				
6685	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹		h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
2622	m j e ¹	m j a ¹	m j a ¹	m j e ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹				m j a ¹	m j e ¹		m j a ¹
2357	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹		ⁿb i ŋ ¹	ⁿb i ŋ ¹		ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹	ⁿb i ŋ ¹
5858	ˀn j e ¹	n j a ¹	ˀn j a ¹		ˀn j a ¹	ˀn j a ¹	n j a ¹	n a ¹	n j a ¹	ˀn j a ¹	ˀn j a ¹	ˀn j a ¹	n j a ¹	ˀn j e ¹	ˀn j a ¹	ˀn j a ¹
4304	h aːu ¹		h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
7870					ts e k ¹							ts e k ¹				
2392	t a ¹													t a ¹		
8207	s j e ŋ ¹		ɕ aː ŋ ¹	ɕ i ŋ ¹	s j aː ŋ ¹	s j aː ŋ ¹	ɕ j ə ŋ ¹	s j aː ŋ ¹		s j aː ŋ ¹					s j a ŋ ¹	s j aː ŋ ¹
9426	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹
2412	ˀd i ¹		ⁿd i ¹	ⁿd i ¹			ⁿd i ¹	ⁿd i ¹	ⁿd i ¹	ˀd i ¹				ˀd i ¹	ˀd i ¹	ˀd i ¹
2305	j u t ¹		j uː t ¹			j u t ¹	j w ə t ¹	j u t ¹	j u t ¹	j u t ¹	j u t ¹			j u t ¹	j uː t ¹	j uː t ¹
10797	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹
2994		p aː n ¹									kʷ e n ¹		p aː n ¹	pʰ ə ŋ ¹		
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
4219		k a ¹			k a ¹							k a ¹				
3129				k u ŋ ¹			kʰ o ŋ ¹									
70							q u m ¹				q a m ¹					
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
2087	s ɿ ¹															s ɿ ¹
7867	n aː k ¹	n a k ¹											n aː k ¹	n aː k ¹		n aː k ¹
5284		h aːu ¹											h aːu ¹			
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
5944	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹
2516	s j aːu ¹	s j eu ¹	ɕ eːu ¹	ɕ j u ¹	s j eu ¹	s j eu ¹	ɕ j əu ¹	s j eu ¹	ɕ eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j eu ¹	s j au ¹	s j eu ¹
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
9951	l j u ¹		l j u ¹	l j u ¹		ˀd j u ¹	l j u ¹	l j u ¹	l j u ¹	l j u ¹				l j u ¹	l j u ¹	l j u ¹
6242	ˀd j ai ¹		ⁿd j ai ¹	ⁿd j ai ¹	ˀd j ai ¹	ˀd j ai ¹	ⁿd j ai ¹	ⁿd j ai ¹	ⁿd j ai ¹	ˀd j ai ¹	ˀd j ai ¹	ˀd j ai ¹		ˀd j əi ¹	ˀd j ai ¹	ˀd j ai ¹
10073	t a m ¹	t a m ¹	t a m ¹		t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹	t a m ¹
6211					t i ¹			t i ¹	t i ¹		t i ¹	t i ¹				
402				h̃ o ¹				h o ¹	h õ ¹							
10570	k ui ¹	q ui ¹	k ui ¹	k ui ¹	k ui ¹	k ui ¹	k ui ¹	k ui ¹	k ui ¹	k ui ¹		k ui ¹	q ui ¹	q ui ¹	k ui ¹	k ui ¹
7243	h ui ¹			h ui ¹												
10716	p aː k ¹	p a k ¹	p aː k ¹		p aː k ¹	p aː k ¹		p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹	p aː k ¹
7401	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹
343	n̥ a ¹	n̥ a ¹							ȵ ui ¹				n̥ a ¹	n̥ a ¹		n̥ a ¹
11164		m õ ¹											m o ¹			
3481	m aːu ¹			m aːu ¹			m aːu ¹					m aːu ¹		m aːu ¹		m aːu ¹
5910	t i n ¹		t i n ¹		t i n ¹	t i n ¹		t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹		t i n ¹	t i n ¹	t i n ¹
1484	f a ¹	f a ¹	f a ¹	f a ¹	f a ¹	v a ¹		f a ¹	f a ¹	f a ¹	v a ¹	v a ¹		f a ¹	f a ¹	f a ¹
9367					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹							
2180	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹	h a m ¹
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
5335					m o ¹	m o ¹					m o ¹	m o ¹				
6159		k a ¹			k a ¹							k a ¹				
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
1898	ˀd a k ¹	l a k ¹	ⁿd a k ¹	ⁿd a k ¹	ˀd a k ¹	ˀd a k ¹	ⁿd a k ¹	ⁿd a k ¹	ⁿd a k ¹	ˀd a k ¹	ˀd a k ¹	ˀd a k ¹	l a k ¹	ˀd a k ¹	ˀd a k ¹	ˀd a k ¹
5241	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹	t i ¹	t i ¹		t i ¹	t i ¹	t i ¹	t i ¹
2267		t j aːi ¹											t j aːi ¹			
3663					q aːu ¹	q aːu ¹					q aːu ¹	q aːu ¹				
7800		k u ¹											k u ¹			
1416	l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
7192				qʰ a n ¹			qʰ a n ¹									
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
6276	l i n ¹													l i n ¹		l i n ¹
