COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
7538					ˀȵ i ¹	ˀȵ i ¹					ˀȵ i ¹					ˀȵ i ¹
4499					z aːi ¹							z aːi ¹				
6107					k ə n ¹						k ə n ¹	k ə n ¹				
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
6617	m aː t ¹	m aː t ¹		m aː t ¹			m aː t ¹					m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹
10800					ˀd aːi ¹	ˀd aːi ¹					ˀd aːi ¹	ˀd aːi ¹				
3876		l aːi ¹											l aːi ¹			
1182				n a ¹			n a ¹									
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
1679		ȶ ai ¹			ȶ ai ¹	ȶ ai ¹	ȶ ai ¹				ȶ ai ¹	ȶ ai ¹	ȶ ai ¹			
5962				j i ¹												j i ¹
343	n̥ a ¹	n̥ a ¹							ȵ ui ¹				n̥ a ¹	n̥ a ¹		n̥ a ¹
10450					k u ŋ ¹							k u ŋ ¹				
5100		t j aː n ¹											t j aː n ¹			
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
255	tʰ j e p ¹	tʰ i p ¹			tʰ j e p ¹	tʰ j e p ¹	tʰ j e p ¹			tʰ j e p ¹			tʰ i p ¹	tʰ i p ¹	tʰ j a p ¹	tʰ j e p ¹
6123		m j u ¹		m j u ¹			m j u ¹						m j u ¹		m j u ¹	
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
8157	l i ¹					l i ¹				l i ¹					l i ¹	l i ¹
9427		s o ŋ ¹											s o ŋ ¹			
6019	v e ¹													v əi ¹	v e ¹	
1090				t a ¹	t a ¹	t a ¹	t a ¹			ȶ i ¹	t a ¹	t a ¹		t ə ¹		
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
3130								j o ¹	j o ¹							
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
9366				h a ¹								h au ¹				
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
1571	l o ¹				l o ¹						l o ¹	l o ¹				
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
7466		ɣ a t ¹	ɣ a t ¹	ɣ a t ¹	ɣ ə t ¹		ɣ a t ¹		ɣ a t ¹	ɣ a t ¹			ɣ ə t ¹	ɣ ə t ¹		ɣ ɜ t ¹
1787						m j au ¹					m j au ¹					
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
10297				ⁿd aː ŋ ¹			ⁿd aː ŋ ¹									
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
5485	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
7139				q u ŋ ¹			q u ŋ ¹									
6419				v w ə ŋ ¹			ⁿb w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹							
3053	k w a n ¹					k w a n ¹										
1715							h j ã ¹	h a ¹								
3498	k u ¹			k u ¹			k u ¹									
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
6810			ⁿb j aːi ¹		ˀb j aːi ¹	ˀb j aːi ¹		ⁿb j aːi ¹	ⁿb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹		m j aːi ¹		ˀb j aːi ¹
9182		t j ə t ¹	t j ə t ¹							t j ə t ¹			t j ə t ¹			
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
9835		qʰ ai ¹											qʰ ai ¹			
108													t u ŋ ¹	t u ŋ ¹		
5189					k a m ¹	k a m ¹										k a m ¹
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
7834				t a n ¹			t a n ¹									
6313														ts u t ¹	pʰ u t ¹	
9037							ŋ a ¹						ŋ a ¹			
3792		h aːu ¹											h aːu ¹			
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
10276				l o ¹			l o ¹					l ə ¹				
3985	m o n ¹	m u n ¹		m u n ¹			m w ə n ¹					m u n ¹			m w a n ¹	
8382				h j u ¹			h j u ¹									
3318		f u ¹											f u ¹			
7488						k w aː ŋ ¹					k w aː ŋ ¹					
8398		pʰ j a ¹											pʰ j a ¹			
10056										f aːi ¹				f aːi ¹		
2589	m o n ¹						m w ə n ¹						m u n ¹	m u n ¹		m o n ¹
4501							p o ŋ ¹						p o ŋ ¹			
6854	ȶʰ j u ¹	kʰ j u ¹	ɕ j u ¹	s j u ¹			ɕ j u ¹	ɕ j u ¹	ɕ j u ¹	ȶʰ j u ¹			h j u ¹			
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
9783					p a n ¹			p a n ¹	p a n ¹		p a n ¹					
10484			l aː k ¹						l aː k ¹		l aː k ¹					
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
8109			q o k ¹	k o k ¹												
6106				t i p ¹			ⁿd i p ¹									
7800		k u ¹											k u ¹			
7487		ŋ w a ¹			ŋ w ã ¹		ŋ w a ¹					ŋ w a ¹	ŋ w a ¹		ŋ w a ¹	
7751			v j aː t ¹			v j aː t ¹		v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹				
6243		l i n ¹											l i n ¹			
816	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹				ʔ u ¹		ʔ u ¹	ʔ u ¹			ʔ u ¹
69					ȶ u ¹		ȶ u ¹				ȶ u ¹	ȶ u ¹			ȶ u ¹	
10686	u ¹		u ¹												u ¹	
5928		tʰ j aːu ¹											tʰ j aːu ¹			
2268		m j aː k ¹											m j aː k ¹			
6812						ʔ aː m ¹				ʔ aː m ¹						ʔ aː m ¹
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
8417								k o ¹	k o ¹							
11132		m õ ¹											m o ¹			
3918		ɣ ə t ¹													ɣ ə t ¹	
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
7420		p j a ¹					p j a ¹						p j a ¹			
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
2087	s ɿ ¹															s ɿ ¹
7537	ʔ ĩ ¹		ʔ ĩ ¹					ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹			ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹	
5486		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
9021							pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹							
169				m j u ¹		ˀm j u ¹					ˀm j u ¹	ˀm j u ¹	m j u ¹			
1974					ts j u p ¹				s u p ¹		s u p ¹					
5689				pʰ o ¹			pʰ o ¹	pʰ o ¹								
513				v a ¹				v a ¹								
7869				ts a n ¹			ȶ a n ¹	ts a n ¹	ts a n ¹	ts ə n ¹				ts a n ¹		ts a n ¹
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
227				ɕ i ¹			ɕ i ¹									
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
