COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
2949-2		m ɔu ⁴²							
3813-2		ts ɯ ²¹							
3009-2		p ɔu ²¹							
4988-2		ts ɯ ⁴²							
1153-2		m ɯ ⁵⁵							
530-2		ts ɯ ³⁵							
1854-2		j a ⁴²							
4812-2		ts ɯ ⁴²							
3355-2		p ɯ ³¹							
6426-2		ts ɯ ⁴²							
5027-2		sʰ ɯ ⁴⁴							
4707-2		m j ɯ ⁴²							
3139-2		t ɯ ⁵⁵							
6595-2		p ɯ ⁴⁴							
5243-2		t t ɯ ⁴²							
5274-2		ts ɯ ²¹							
6578-2		t ɯ ⁵⁵							
1612-2		ts ɯ ²¹							
3183-2		ts ɯ ²¹							
4559-2		ts w ɯ ⁴²							
4718-2		n ɯ ⁴⁴							
2036-2		j ɯ ⁴²							
3853-2		m ɯ ⁵⁵							
3854-2		kʰ ɯ ɯ ⁴⁴							
4275-2		kʰ ɯ ɯ ⁴⁴							
6961-2		j ɯ ⁴²							
5651-2		ts w ɯ ²¹							
5682-2		ts ɯ ³³							
5118-2		ts ɯ ²¹							
1411-2		t w ɯ ⁵⁵							
4507-2		ts tɕ i ⁵⁵							
4824-2		sʰ ɯ ⁵⁵							
3246-2		n ɯ ²¹							
317-2		t j ɯ ⁴²							
2215-2		m ɯ ²¹							
2016-2		p ɯ ²¹							
2155-2		ts ɯ ²¹							
3575-2		k ts i ²¹							
3434-2		sʰ ɯ ɯ ⁵⁵							
3168-2		sʰ ɯ ⁵⁵							
2291-2		p ɯ ³¹							
6148-2		tɕ i ³¹							
5058-2		t m ɯ ⁴²							
6271-2		t j ɯ ⁴⁴							
2453-2		ts ɔu ⁴²							
1483-2		m ɔu ⁴⁴							
5370-2		ts ɯ ²¹							
3684-2		t ɯ ⁴⁴							
3685-2		m ɯ ²¹							
3664-2		v ɯ ²¹							
440-2		p ɯ ³¹							
5167-2		j ɯ ⁴²							
6282-2		m ɔu ⁴⁴							
1380-2		v i ²¹							
3585-2		p ɯ ³¹							
6992-2		m ɔu ⁴⁴							
5623-2		p ɯ ³³							
1519-2		m ɔu ⁴⁴							
3385-2		p ɯ ²¹							
2718-2		ts w ɯ ²¹							
6300-2		m ɯ ⁵⁵							
1496-2		m ɔu ⁴⁴							
5128-2		j ɯ ⁴²							
1885-2		t i ³¹							
3873-2		t ɯ ³¹							
996-2		pʰ ɯ ³¹							
997-2		j ɯ ⁴²							
1570-2		n ɯ ²¹							
5475-2		sʰ w ɯ ⁴⁴							
5017-2		pʰ ɯ ²¹							
2330-2		m ɯ ⁴⁴							
6252-2		m ɯ ⁵⁵							
6253-2		t ɯ ²¹							
4216-2		j i ⁴²							
1874-2		t j ɯ ⁴⁴							
4227-2		ɯ ³¹							
4246-2		ɯ ³¹							
6028-2		ɯ ³¹							
95-2		j i ²¹							
22-2		p ɯ ²¹							
33-2		t ɯ ²¹							
6678-2		n ɯ ⁵⁵							
6688-2		sʰ m ɯ ⁵⁵							
4004-2		m ɯ ⁵⁵							
7033-2		tɕ i ³¹							
5149-2		j ɯ ²¹							
2929-2		v ɯ ⁴⁴							
5299-2		tɕ i ⁵⁵							
160-2		ts ɯ ⁴⁴							
3824-2		sʰ j ɯ ⁴⁴							
6858-2		p ɯ ³¹							
5853-2		ts ɔu ³³							
5511-2		ts ɯ ²¹							
518-2		v ɯ ²¹							
3486-2		sʰ j ɯ ⁴⁴							
3488-2		p ɯ ³⁵							
497-2		ts ɔu ⁴⁴							
2236-2		sʰ ɯ ⁴⁴							
2979-2		ts w ɯ ²¹							
6874-2		j ɯ ³³							
2856-2		ts p ɯ ²¹							
5947-2		t w ɯ ⁵⁵							
6355-2		ts i ³¹							
6841-2		p ɯ ²¹							
5966-2		p ɯ ²¹							
5967-2		t ɯ ²¹							
2575-2		ts ɯ ³³							
4435-2		t ɛ ⁴⁴							
5194-2		s ɯ ³⁵							
2248-2		t a ⁴²							
3955-2		kʰ ɯ ³⁵							
2067-2		t ɛ ²¹							
2095-2		t a ⁴²							
564-2		v ɯ ⁴²							
3112-2		ts m ɛ ⁴²							
3113-2		t ɛ ²¹							
702-2		t ɯ ⁴²							
5878-2		v ɔu ²¹							
1040-2		ts ɔu ³³							
196-2		p ɔu ²¹							
3234-2		k ɔu ²¹							
2502-2		m ɛ ²¹							
2000-2		p ɯ ⁵⁵							
6821-2		v ɤ ²¹							
4620-2		p ɔu ⁴⁴							
5612-2		a ⁵⁵							
6729-2		ɕ ɯ ⁵⁵							
6379-2		ts ɔu ⁴⁴							
3721-2		tɕ ɯ ³¹							
1299-2		s ɤ ³¹							
6506-2		j ɯ ⁴²							
5829-2		n a ⁵⁵							
5830-2		pʰ ɔu ³¹							
1286-2		tɕ a ³⁵							
822-2		ts a a ⁴⁴							
859-2		t ɯ ⁴²							
3211-2		t ɯ ⁴²							
3472-2		sʰ w ɯ ⁴⁴							
3794-2		j i ⁴²							
3703-2		ts ɿ ²¹							
5076-2		tɕʰ ɔu ⁴²							
5341-2		p a ⁴⁴							
1666-2		t a ³³							
1015-2		ts ɔu ³¹							
5567-2		ts ɯ ³⁵							
2989-2		t ɯ ³¹							
3182-2		ts i ³¹							
1094-2		ts ɛ ³³							
4678-2		m ɛ ²¹							
913-2		ts ɔu ⁴⁴							
5390-2		ts ɛ ²¹							
5138-2		tɕ ɤ ²¹							
3375-2		p a ⁴²							
5057-2		m ɯ ⁴⁴							
6457-2		ts ɔu ³¹							
374-2		t j a ⁴²							
1518-2		tɕ a ³³							
2638-2		j ɤ ⁴²							
4835-2		p ɛ ⁴⁴							
6301-2		m ɯ ⁴⁴							
2529-2		j w ɯ ³⁵							
2469-2		m ɯ ³³							
327-2		n a ⁴⁴							
5898-2		t ɯ ²¹							
4111-2		t ɛ ²¹							
1580-2		p ɯ ⁴²							
3301-2		p a ²¹							
85-2		tɕ i ³¹							
2679-2		p ɯ ²¹							
6088-2		p ɯ ⁵⁵							
2807-2		p ɯ ⁵⁵							
6751-2		ts ɿ ⁵⁵							
5148-2		tɕ ɯ ³¹							
2144-2		t ɯ ⁵⁵							
5298-2		kʰ w ɛ̃ ⁵⁵							
5263-3			tɕ ɯ ⁵⁵						
452-3			t ɯ ²¹						
4342-3			t ɯ ²¹						
4344-3			ts ɯ ⁴²						
5487-3			t ɯ ²¹						
1401-3			p o ⁴⁴						
6496-3			ts ɯ ⁴²						
1064-3			m ɯ ⁵⁵						
1065-3			ts ɯ ³³						
6617-3			t o ²¹						
4367-3			t o ⁴⁴						
4378-3			s ɯ ⁵⁵						
4379-3			n ɯ ⁵⁵						
3984-3			s ɯ ⁵⁵						
5086-3			t ɤ ³³						
3333-3			s ɯ ⁴⁴						
2226-3			x w o ⁵⁵						
2373-3			t w o ³³						
2363-3			s o ⁵⁵						
672-3			ts ɯ ⁵⁵						
673-3			ts o ³³						
2690-3			p o ²¹						
6337-3			p o ⁴⁴						
6319-3			ts ɯ ⁴²						
2617-3			s ɯ ⁵⁵						
2066-3			s ɯ ⁵⁵						
2094-3			s ɯ ⁵⁵						
2096-3			t v ɯ ⁵⁵						
798-3			p o ⁴²						
6668-3			s ɯ ⁴⁴						
4028-3			t o ⁴⁴						
6555-3			kʰ w ɯ ⁵⁵						
2281-3			ts o ⁵⁵						
701-3			kʰ w o ⁵⁵						
628-3			s w o ⁴⁴						
3096-3			ts ɯ ³³						
3021-3			ts o ²¹						
2708-3			ts ɯ ⁵⁵						
3462-3			p o ⁵⁵						
1932-3			s ɯ ³³						
6469-3			s ɯ ⁵⁵						
4454-3			j ɯ ²¹						
4455-3			tɕ o ⁵⁵						
6926-3			j ɯ ⁵⁵						
6927-3			j ɯ ²¹						
3916-3			m ɯ ³³						
6822-3			t j ɯ ²¹						
5417-3			ts ɯ ³³						
1959-3			ts ɯ ⁴⁴						
1960-3			t ɯ ³¹						
2899-3			ts ɯ ⁴⁴						
3651-3			ts ɯ ³³						
811-3			t o ²¹						
1633-3			m ɯ ²¹						
1775-3			ts o ²¹						
5801-3			t o ⁵⁵						
4769-3			j o ²¹						
3720-3			p o ⁵⁵						
6446-3			m ɯ ⁵⁵						
1255-3			p o ⁵⁵						
3595-3			j ɯ ⁴²						
1600-3			p o ²¹						
242-3			ts o ⁵⁵						
3739-3			t ɯ ²¹						
5984-3			ts o ²¹						
838-3			s o ⁵⁵						
839-3			t o ⁵⁵						
3149-3			j ɯ ⁴²						
2829-3			t ɯ ²¹						
4602-3			tɕ o ⁴²						
5225-3			j o ²¹						
3933-3			x o ⁴⁴						
5763-3			ts o ⁴²						
2134-3			ts ɯ ⁵⁵						
5724-3			t o ⁴⁴						
5704-3			ts o ⁴²						
5705-3			t w o ⁵⁵						
5037-3			ts ɯ ⁴²						
5038-3			t o ⁴⁴						
4332-3			ts ɯ ³³						
5447-3			ts ɯ ⁴²						
3702-3			s ɯ ⁵⁵						
1549-3			s ɯ ²¹						
2394-3			t ɯ ³³						
1-3			j ɯ ⁴²						
2947-3			t ɯ ²¹						
4653-3			t o ⁵⁵						
4989-3			t o ⁵⁵						
3749-3			j o ⁴⁴						
3452-3			ts o ⁵⁵						
598-3			n ɯ ⁵⁵						
638-3			p o ³¹						
2819-3			p o ⁴⁴						
4477-3			kʰ w o ⁵⁵						
4487-3			ts o ³³						
4666-3			tɕ o ⁴²						
5661-3			t o ⁴²						
4923-3			ts ɯ ⁴²						
4913-3			ts o ³³						
1143-3			m ɯ ⁴⁴						
4864-3			s ɯ ⁵⁵						
3184-3			ts ɯ ⁴⁴						
4591-3			ts o ⁴²						
1431-3			s ɯ ⁴⁴						
3323-3			p o ⁵⁵						
6709-3			ts ɯ ⁴²						
903-3			m ɯ ²¹						
5098-3			ts o ³³						
5994-3			p o ⁵⁵						
6971-3			s w o ⁴⁴						
763-3			ts ɯ ⁵⁵						
691-3			x w ɯ ⁴⁴						
1083-3			t o ³¹						
1421-3			t o ⁵⁵						
6699-3			t ɯ ²¹						
2628-3			s o ⁵⁵						
1696-3			ts ɯ ²¹						
6179-3			t o ⁵⁵						
6180-3			ts ɯ ⁵⁵						
6658-3			s ɯ ⁴⁴						
1231-3			x ɤ o ⁴⁴						
4265-3			tɕ o ⁵⁵						
2787-3			ts o ²¹						
3247-3			ts ɯ ⁵⁵						
252-3			t o ⁵⁵						
6004-3			ts o ³¹						
4728-3			s ɯ ⁵⁵						
3843-3			kʰ w o ⁵⁵						
4965-3			ts o ⁴²						
5641-3			t ɯ ²¹						
3280-3			ts o ⁴⁴						
1390-3			t o ⁵⁵						
2156-3			kʰ w o ⁵⁵						
3433-3			ts ɯ ⁵⁵						
552-3			t ɯ ⁵⁵						
4845-3			ts ɯ ⁴²						
4846-3			t o ⁴⁴						
2292-3			m ɯ ²¹						
6635-3			m o ³³						
3994-3			t ɯ ⁴⁴						
3031-3			ts o ³³						
6078-3			ts ɯ ²¹						
1644-3			t ɯ ²¹						
2435-3			j ɯ ⁵⁵						
1676-3			t w ɯ ³³						
6281-3			t p o ⁵⁵						
5915-3			ts o ⁵⁵						
1560-3			ts ɯ ⁵⁵						
575-3			t o ⁵⁵						
5319-3			s ɯ ⁴⁴						
2797-3			p o ⁵⁵						
6991-3			t ɯ ²¹						
3513-3			ts o ²¹						
5205-3			ts ɯ ⁵⁵						
6109-3			ts o ⁵⁵						
2056-3			m ɯ ⁵⁵						
6099-3			ts o ³³						
6119-3			p o ⁵⁵						
1978-3			t w ɯ ³³						
3973-3			tɕ ɯ ⁴²						
2046-3			s o ³³						
5622-3			t ɯ ²¹						
648-3			ts ɯ ⁵⁵						
6789-3			p o ²¹						
618-3			ts ɯ ⁴⁴						
2384-3			m ɤ ɯ ⁴²						
1124-3			p o ⁵⁵						
1125-3			tɕ ɯ ⁴²						
4178-3			k o ³³						
1686-3			p o ⁵⁵						
1495-3			ts ɯ ³³						
4090-3			ts ɯ ⁵⁵						
4802-3			m ɯ ⁴⁴						
1764-3			ts o ⁴²						
3270-3			m ɯ ⁵⁵						
1884-3			t v ɯ ⁵⁵						
1203-3			p o ³³						
6645-3			j o ⁵⁵						
608-3			k o ³³						
2889-3			ts ɯ ³³						
5350-3			ts ɯ ²¹						
6158-3			ts o ⁴⁴						
4306-3			x ɤ ɯ ³¹						
4891-3			k o ⁵⁵						
6436-3			p o ³³						
6213-3			s ɯ ⁵⁵						
2320-3			ts ɯ ⁴⁴						
5253-3			f ɯ ⁴⁴						
5108-3			ts ɯ ⁵⁵						
4100-3			ts ɯ ³³						
6018-3			ts o ⁴²						
1352-3			n ɯ ²¹						
4228-3			p o ⁴⁴						
4247-3			ts ɯ ⁴²						
75-3			ts ɯ ³³						
118-3			kʰ w o ⁵⁵						
2866-3			m ɯ ⁵⁵						
64-3			t w o ³³						
43-3			p o ⁵⁵						
128-3			n o ²¹						
7023-3			n o ²¹						
7012-3			n ɯ ⁵⁵						
4497-3			t o ⁴²						
2928-3			tɕ o ⁵⁵						
148-3			tɕ ɯ ³³						
1623-3			t w o ⁵⁵						
2648-3			p o ⁵⁵						
2649-3			m o ⁵⁵						
6242-3			m o ²¹						
3943-3			x ɤ o ³³						
1026-3			tɕ o ⁵⁵						
6404-3			tɕ o ⁵⁵						
585-3			t o ⁵⁵						
1731-3			j o ⁴²						
5510-3			j o ⁵⁵						
5360-3			t ɯ ⁵⁵						
879-3			p o ⁵⁵						
880-3			m ɯ ⁴⁴						
271-3			p o ²¹						
3565-3			ts ɯ ⁴⁴						
3896-3			m ɯ ⁵⁵						
3897-3			ts ɯ ³³						
1816-3			t ɤ ²¹						
3343-3			ts ɯ ⁴²						
1864-3			s ɯ ⁴⁴						
2026-3			m ɤ o ²¹						
6223-3			tɕ ɯ ⁵⁵						
6224-3			m ɯ ²¹						
337-3			x ɤ ³¹						
4295-3			t w o ⁵⁵						
384-3			m ɯ ⁵⁵						
385-3			s ɯ ²¹						
869-3			t ɯ ²¹						
2745-3			s ɯ ⁵⁵						
4690-3			t w ɯ ⁵⁵						
4423-3			s a ⁵⁵						
5380-3			s ɯ ɯ ⁴⁴						
4436-3			ts o ⁴⁴						
2519-3			ts o ³³						
4975-3			m o ⁵⁵						
4548-3			j o ⁴²						
4397-3			p o ²¹						
6203-3			ts o ²¹						
2689-3			t ɯ ²¹						
2599-3			t ɤ̃ ²¹						
2600-3			ɤ̃ ⁵⁵						
1913-3			ts ɯ ³³						
1914-3			t j ɯ ⁵⁵						
1903-3			t j ɯ ⁵⁵						
6336-3			ts o ³³						
473-3			f o ²¹						
4065-3			k ɤ ²¹						
6554-3			j o ⁴²						
3114-3			ts ɤ ⁴⁴						
4942-3			p o ⁵⁵						
3615-3			t j o ⁴⁴						
4197-3			k o ⁵⁵						
4198-3			j ɯ ²¹						
1474-3			o ³³						
6531-3			j ɯ ⁵⁵						
4954-3			t o ⁴⁴						
4517-3			ts ɯ ⁴²						
1173-3			j o ⁴²						
6365-3			t w ɯ ⁵⁵						
6730-3			ts ɿ ⁴²						
6380-3			ts o ⁵⁵						
924-3			m o ⁵⁵						
752-3			tɕ ɯ ²¹						
4316-3			t ɛ ɯ ⁵⁵						
5181-3			m ɯ ²¹						
5785-3			p o ⁵⁵						
4770-3			p o ⁴⁴						
2755-3			t o ⁵⁵						
1298-3			m ɤ ⁵⁵						
784-3			ts o ⁵⁵						
3596-3			t o ⁴⁴						
1799-3			ts ɿ ⁴²						
5007-3			p o ⁵⁵						
5465-3			ts ɿ ⁴²						
170-3			ts a ɛ ⁵⁵						
3150-3			t o ⁵⁵						
3780-3			t j ɯ ⁴²						
1706-3			tɕ i ⁵⁵						
403-3			p o ⁴⁴						
5329-3			p o ⁴²						
1103-3			ts ts ɛ ³¹						
1113-3			s ɯ ²¹						
232-3			ts o ⁴²						
5925-3			ts o ⁴⁴						
5926-3			ts o ³³						
5723-3			p o ⁴⁴						
3064-3			ts o ²¹						
3065-3			p ɯ ⁵⁵						
3793-3			p o ⁴²						
1215-3			ts o ⁵⁵						
4409-3			v ɤ ⁴⁴						
720-3			s ɤ ɯ ⁵⁵						
721-3			s j ɯ ⁵⁵						
2266-3			t ɤ ⁵⁵						
5743-3			p o ²¹						
2124-3			x j ɯ ⁵⁵						
6947-3			t o ²¹						
5448-3			ts ɯ ⁴⁴						
4016-3			m j ɛ ⁴²						
5429-3			m a ⁵⁵						
5813-3			ts ɯ ⁴⁴						
2949-3			m o ²¹						
3813-3			ts ɯ ²¹						
3009-3			p o ²¹						
4988-3			tɕ ɯ ⁴²						
1153-3			m ɯ ⁵⁵						
530-3			tɕ ɯ ⁵⁵						
1854-3			j ɯ ⁵⁵						
4812-3			tɕ ɯ ⁴²						
3355-3			p ɯ ⁵⁵						
6426-3			ts ɯ ²¹						
5027-3			s ɯ ⁴⁴						
4707-3			m p ɯ ⁵⁵						
3139-3			t ɤ ⁵⁵						
6595-3			p o ⁴⁴						
5243-3			k w ɤ̃ ⁵⁵						
5274-3			ts ɯ ³³						
6578-3			x ɯ ⁵⁵						
1612-3			ts o ²¹						
3183-3			ts o ²¹						
4559-3			ts ɯ ⁴²						
4718-3			n ɯ ⁵⁵						
2036-3			j ɯ ⁴²						
3853-3			m ɯ ⁵⁵						
3854-3			kʰ w ɯ ⁵⁵						
4275-3			kʰ w ɯ ⁵⁵						
6961-3			j ɯ ⁴²						
5651-3			ts ɛ ⁵⁵						
5682-3			ts o ³³						
5118-3			ts ɯ ⁵⁵						
1411-3			kʰ w o ⁵⁵						
4507-3			ts ɛ ɛ ⁵⁵						
4824-3			s ɯ ⁵⁵						
3246-3			n ɯ ⁵⁵						
317-3			t j ɯ ⁴²						
2215-3			m ɛ ⁵⁵						
2016-3			p o ⁵⁵						
2155-3			ts ɛ ⁵⁵						
3575-3			kʰ ɛ ²¹						
3434-3			x ɯ o ⁵⁵						
3168-3			s o ⁴⁴						
2291-3			p ɯ ⁴⁴						
6148-3			s ɿ ³³						
5058-3			t m ɯ ⁴²						
6271-3			t j ɯ ⁴⁴						
2453-3			ts o ⁴⁴						
1483-3			m o ⁴⁴						
5370-3			ts ɯ ²¹						
3684-3			t o ⁴⁴						
3685-3			m ɤ ⁴⁴						
3664-3			v ɤ ⁴⁴						
440-3			p o ⁵⁵						
5167-3			j o ⁴⁴						
6282-3			m o ⁴⁴						
1380-3			s ɛ ²¹						
3585-3			p ɯ ⁴⁴						
6992-3			m o ⁴⁴						
5623-3			p o ³³						
1519-3			m o ⁴⁴						
3385-3			ts ɯ ⁵⁵						
2718-3			ts ts ɤ ²¹						
6300-3			m ɯ ⁵⁵						
1496-3			m o ⁴⁴						
5128-3			j o ⁴²						
1885-3			ts ɯ ³¹						
3873-3			kʰ ɯ ⁵⁵						
996-3			p ɯ ⁵⁵						
997-3			j o ⁴²						
1570-3			n ɯ ⁵⁵						
5475-3			s w o ⁵⁵						
5017-3			ts o ²¹						
2330-3			s o ⁵⁵						
6252-3			s o ⁵⁵						
6253-3			t o ³³						
4216-3			j ɿ ⁴²						
1874-3			t j o ⁴⁴						
4227-3			a ⁵⁵						
4246-3			a ⁵⁵						
6028-3			a ⁵⁵						
95-3			s ɿ ²¹						
22-3			p o ²¹						
33-3			t ɛ ²¹						
6678-3			n ɯ ⁵⁵						
6688-3			m o ⁵⁵						
7033-3			ts ɯ ⁵⁵						
5149-3			j o ²¹						
2929-3			s o ⁵⁵						
5299-3			s ɿ ⁵⁵						
160-3			ts ɯ ²¹						
3824-3			s j ɯ ⁵⁵						
6858-3			p ɯ ⁴⁴						
5853-3			ts o ³³						
5511-3			ts ɯ ²¹						
518-3			v ɤ ⁴⁴						
3486-3			s ɯ ⁵⁵						
3488-3			p o ⁵⁵						
497-3			s o ⁴⁴						
2236-3			ts ɯ ²¹						
2979-3			ts ɯ ²¹						
6874-3			ɛ ⁴⁴						
2856-3			kʰ a ɛ ⁵⁵						
5947-3			t ɯ ⁵⁵						
6355-3			ts ɯ ⁴²						
6841-3			p ɯ ⁵⁵						
5966-3			p ɯ ²¹						
5967-3			t o ⁵⁵						
2575-3			ts o ³³						
4435-3			t ɛ ⁴⁴						
5194-3			s ɯ ⁵⁵						
2248-3			t ĩ ⁴²						
3954-3			tɕ ɤ ⁴⁴						
3955-3			t w ɯ ⁵⁵						
2067-3			t ɯ ²¹						
2095-3			ts ĩ ⁴²						
564-3			ɛ ⁴⁴						
3112-3			kʰ m ɛ ⁴²						
3113-3			t ɛ ²¹						
702-3			t o ⁴⁴						
5878-3			s ɤ̃ ²¹						
1040-3			ts o ³³						
196-3			p ou ²¹						
3234-3			ts ɿ ²¹						
2502-3			m ɛ ²¹						
2000-3			ts ɛ ⁴⁴						
6821-3			ts ɿ ⁵⁵						
4620-3			p ou ⁴²						
5612-3			f a ⁵⁵						
6729-3			s i ⁵⁵						
6379-3			s ɤ̃ ⁴⁴						
3721-3			tɕ ɯ ⁵⁵						
1299-3			s ɿ ⁵⁵						
6506-3			j ɯ ⁴²						
5829-3			n a ⁵⁵						
5830-3			p ɿ ³³						
1286-3			tɕ ĩ ⁴²						
822-3			ts a a ⁴⁴						
859-3			t ɛ ⁴²						
3211-3			t ɛ ²¹						
3794-3			ts ɿ ⁴²						
3703-3			ɛ ³³						
3523-3			a ⁵⁵						
5076-3			kʰ ɛ ⁵⁵						
5341-3			tɕ a ⁵⁵						
1666-3			p o ³³						
1015-3			ts ɛ ²¹						
5567-3			tɕ ĩ ⁵⁵						
2989-3			p o ³³						
3182-3			ts ɿ ³³						
1094-3			ts ɛ ⁴⁴						
4678-3			m ɛ ²¹						
913-3			ts ɛ ⁴⁴						
5390-3			ts ɯ ²¹						
5138-3			ts ɛ ³³						
3375-3			p a ⁴⁴						
2728-3			p ɯ ⁴⁴						
5057-3			s ɯ ⁵⁵						
6457-3			ts ɛ ²¹						
374-3			t j a ⁴⁴						
1518-3			ts ĩ ³³						
2638-3			j ɿ ⁴²						
4835-3			ts ɛ ⁴⁴						
6301-3			m ɯ ⁴⁴						
2529-3			m ɛ ⁴⁴						
2469-3			ts a ⁴⁴						
327-3			n a ⁴⁴						
5898-3			k o ⁴⁴						
4111-3			t ɯ ²¹						
1580-3			ts ɛ ³³						
3301-3			p o ²¹						
85-3			ts ɿ ³³						
6751-3			ts ɯ ⁵⁵						
5148-3			ts ɯ ³³						
6769-3			ɯ ⁴⁴						
2144-3			t ɯ ²¹						
5298-3			kʰ w ɛ ⁵⁵						
5263-4				s u ³³					
452-4				t j ɯ ³¹					
4342-4				t j ɯ ³¹					
4344-4				ts u ⁵⁵					
5487-4				t j ɯ ³¹					
1401-4				pʰ u ⁵⁵					
6496-4				ts u ⁵⁵					
1064-4				n i ⁵⁵					
1065-4				ts i ⁵⁵					
6617-4				t j u ³¹					
4367-4				t u ⁵⁵					
4378-4				ɕ u ³³					
4379-4				n i ⁵⁵					
3984-4				s i ⁵⁵					
5086-4				t ɛ̃ ⁴²					
3333-4				s u ⁵⁵					
2226-4				x s u ⁴⁴					
2373-4				t s u ⁴⁴					
2363-4				s u ⁵⁵					
672-4				tɕ i ⁵⁵					
673-4				ts u ³¹					
2690-4				p u ⁵⁵					
6337-4				p u ⁵⁵					
6319-4				ts i ⁵⁵					
2617-4				ɕ i ³³					
2066-4				ɕ i ³³					
2094-4				ɕ i ³³					
2096-4				t j u ⁵⁵					
798-4				p u ⁵⁵					
6668-4				ɕ u ³³					
4028-4				t u ⁵⁵					
6555-4				t w u ⁴⁴					
2281-4				k u ⁴⁴					
701-4				t w u ⁴⁴					
628-4				ɕ i u ⁴⁴					
3096-4				ts i ⁵⁵					
3021-4				ts u ⁵⁵					
2708-4				tɕ i ⁵⁵					
3462-4				k u ⁵⁵					
1932-4				s i ⁵⁵					
6469-4				s i ⁵⁵					
4454-4				n ɔ ²¹					
4455-4				k u ⁵⁵					
6926-4				j i ²¹					
6927-4				n ɔ ²¹					
3916-4				m u ³³					
6822-4				t n ɔ ³¹					
5417-4				ts i ⁵⁵					
1959-4				ts u ³³					
1960-4				t j ɛ̃ ⁴²					
2899-4				ts u ³³					
3651-4				ts i ⁵⁵					
811-4				t j u ³¹					
1633-4				m i ²¹					
1775-4				k u ⁵⁵					
5801-4				t j i ⁵⁵					
4769-4				n u ⁵⁵					
3720-4				k u ⁵⁵					
6446-4				m i ²¹					
1255-4				p u ⁵⁵					
3595-4				j u ³³					
1600-4				p i ⁵⁵					
242-4				ts i ⁵⁵					
3739-4				t j i ²¹					
5984-4				ts u ⁵⁵					
838-4				s u ⁵⁵					
839-4				t u ⁵⁵					
3149-4				j i ⁵⁵					
2829-4				x ɛ̃ ⁴²					
4602-4				tɕ i ⁵⁵					
5225-4				m u ²¹					
3933-4				x i ⁴²					
5763-4				ts u ⁵⁵					
2134-4				tɕ i ⁵⁵					
5724-4				t u ⁵⁵					
5704-4				ts u ⁵⁵					
5705-4				kʰ w ã ⁴⁴					
5037-4				tɕ i ⁵⁵					
5038-4				t u ⁵⁵					
4332-4				ts i ⁵⁵					
5447-4				ts i ⁵⁵					
3702-4				ts i ⁵⁵					
1549-4				s i ⁵⁵					
2394-4				t ã ⁴⁴					
1-4				n i ⁴²					
2947-4				t j ɯ ³¹					
4653-4				t j i ⁵⁵					
4989-4				t j i ⁵⁵					
3749-4				j u ⁴⁴					
3452-4				ts i ⁵⁵					
598-4				n u ⁵⁵					
638-4				pʰ u ⁵⁵					
2819-4				p u ⁴⁴					
4477-4				t w u ⁴⁴					
4487-4				ts i ⁵⁵					
4666-4				tɕ i ⁵⁵					
5661-4				t u ⁵⁵					
4923-4				ts u ⁵⁵					
4913-4				ts u ³³					
1143-4				m u ²¹					
4864-4				ɕ u ⁵⁵					
3184-4				s i ³³					
4591-4				ts u ⁵⁵					
1431-4				s u ⁵⁵					
3323-4				k u ⁵⁵					
6709-4				ts u ⁵⁵					
903-4				m i ⁵⁵					
5098-4				ts u ⁴⁴					
5994-4				k u ⁵⁵					
6971-4				ɕ i u ⁴⁴					
763-4				ts i ⁵⁵					
691-4				x i u ⁴⁴					
1083-4				t u ³¹					
1421-4				t j i ⁵⁵					
6699-4				t j ɯ ³¹					
2628-4				s u ⁵⁵					
1696-4				ts u ³³					
6179-4				t j i ⁵⁵					
6180-4				ts u ⁵⁵					
6658-4				s i ⁵⁵					
1231-4				x ɛ̃ ⁴²					
4265-4				kʰ u ⁵⁵					
2787-4				ts u ⁵⁵					
3247-4				ts u ⁵⁵					
252-4				t i ⁵⁵					
6004-4				k u ³¹					
4728-4				x u ⁵⁵					
3843-4				kʰ w u ⁴⁴					
4965-4				ts i ⁵⁵					
5641-4				t j ɯ ³¹					
3280-4				ts u ⁵⁵					
1390-4				t u ⁴⁴					
2156-4				kʰ w u ⁴⁴					
3433-4				ts i ³³					
552-4				x j ɛ̃ ⁵⁵					
4845-4				ts u ⁵⁵					
4846-4				t u ⁵⁵					
2292-4				m u ²¹					
6635-4				x m u ⁴⁴					
3994-4				t u ⁵⁵					
3031-4				ts u ⁵⁵					
6078-4				ts i ⁵⁵					
1644-4				t j u ³¹					
2435-4				j u ³³					
1676-4				t w i ⁴⁴					
6281-4				t j ɛ̃ ⁵⁵					
5915-4				tɕ i ⁵⁵					
1560-4				tɕ i ³³					
575-4				t u ⁵⁵					
5319-4				s i ⁵⁵					
2797-4				k u ⁵⁵					
6991-4				t j ɛ̃ ³¹					
3513-4				ts u ⁵⁵					
5205-4				tɕ u ⁵⁵					
6109-4				ts u ⁵⁵					
2056-4				m u ²¹					
6099-4				ts u ⁴⁴					
6119-4				p u ⁵⁵					
1978-4				t w ɛ̃ ³¹					
3973-4				tɕ i ⁵⁵					
2046-4				ɕ u ³³					
5622-4				x j ɛ̃ ⁵⁵					
648-4				tɕ i ⁵⁵					
6789-4				p u ⁵⁵					
618-4				ts u ⁴⁴					
2384-4				m w i ²¹					
1124-4				k u ⁵⁵					
