COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1432-14														t o r u		
1474-14														t o r		
1788-14														k a s u		
2044-14														d aː r a		
3425-14														r̃ e		
4184-14														n u r		
4423-14														d a r u		
4629-14														n u j̃ ɔ		
4904-14														n u s s j		
4980-14														t ɔː w u		
5059-14														g aː r a		
5339-14														g e g u		
5905-14														t a r u		
5922-14														g ɔ r a		
5938-14														k a r̃ u a a u		
483-14														g ɔː s ɔ		
629-14														t u ŋ		
1254-14														t u t u r u		
1898-14														k a t u		
3251-14														g aː r a		
715-15															d o	
1089-15															n aː b	
1319-15															n aː	
1398-15															s u m ɛ n z u	
1557-15															k i j	
1626-15															j a z a	
1840-15															t i l	
2247-15															g ɛ	
4677-15															k o n ɔ j ĩː	
5162-15															m u n l	
5406-15															t u n u	
359-15															k a r̃ a ŋ	
1577-15															k i l ɛ	
2196-15															n i l	
2230-15															s e g e	
2533-15															k o r̃ d ɛ	
3605-15															k u n d a	
3866-15															t ɛ z u	
4553-15															t i z g ɛ	
4822-15															k u n z ɔ	
5254-15															d i l	
503-15															k o r̃ a	
1356-15															s aː j	
1881-15															n u m ɛ e	
2084-15															j u i d u	
2420-15															k u l a	
3218-15															g u j z u	
3372-15															n ɛ r̃	
4135-15															b o r̃ u	
4694-15															g u z a e	
807-15															k o m b e	
2842-15															t ɛ g u n	
3719-15															l ɛ	
4081-15															g o m l ɔ	
4313-15															s a m ɔ	
5514-15															s u n d u	
5810-15															p o j l	
93-15															d o	
260-15															b ɛ n r̃ u	
385-15															s ɛ m b ɛ n	
1336-15															t i g	
1769-15															t ɛ m b ɛ	
2162-15															k o l ɔ	
2635-15															s aː	
2735-15															k u n dʒ i u	
3031-15															t o g ɛ	
5605-15															t o r̃ a	
63-15															k a r a	
296-15															s a m b ɛ	
762-15															b u n u m z u z	
1432-15															k o l	
1474-15															d o n	
2044-15															d ɛ m b ɛ	
2713-15															d i m d m z i b	
3219-15															b ɔ z u	
3425-15															o o	
4120-15															k ãː a	
4423-15															d ɔ l u	
4629-15															s ɔ l u	
4759-15															n ɛ n j̃ i	
4904-15															n aː ɔ m ɛ	
4960-15															g i r̃ ɔ u	
4980-15															d r̃ j	
5339-15															p o g u	
5549-15															d ɔ j̃ l ɔ	
5905-15															t o l	
5922-15															k ɔ l ɔ	
5938-15															i n ɛ n u j ɛ	
1-15															p u	
483-15															g o z u	
629-15															d ɔ r	
667-15															ɛ j̃ u	
1254-15															t u m d ɛː l	
1542-15															n aː u e	
2901-15															d a m ɛ	
2957-15															k u n d u	
3048-15															t u m ɛ	
3251-15															g o r̃ ɔ	
3885-15															t ɛ l ɛ	
715-16																d o
1089-16																n a r̃ ɛ
1319-16																n o
1398-16																s a g a n ɛ
1557-16																g ɔ r ɛ
1626-16																j a g a
1840-16																t ɔ r̃
2247-16																g ɛː
4677-16																k a l ɔ ɛ
5162-16																m a n l ɛ
5406-16																k a n ɛ
359-16																g a l a
1577-16																g i l ɛ
2196-16																n i l ɛ
2230-16																s a g ɛ
2533-16																p a l a
3605-16																k a ŋ a
3866-16																ɔ dʒ u
4553-16																t a g ɛ
4822-16																k u m ɛ
5254-16																k i l ɔ
503-16																k a l a
1356-16																m a j
1881-16																s i n u g
2084-16																j u ɛ
2420-16																g u l u
3218-16																g a d dʒ u
3372-16																j i l ɛ
3718-16																g a r̃ ɛ
4135-16																b a l eː
4694-16																g u s g ɛ
807-16																k ɔ m
2320-16																g a l a
2476-16																k a g
2842-16																t a g u
3719-16																l ɛ
4081-16																g a n u
4313-16																n a m
4460-16																s a l u
5514-16																s a n a
5810-16																p o g l ɛ
93-16																d a
260-16																b ɛ g r ɔ
890-16																d a m g a j a
1336-16																t l g o
1703-16																g ɛ g
1769-16																s ɛ m u
2162-16																p a l ɔ
2635-16																s a
2735-16																k ɛ n g g g ɛ
3031-16																t a g ɛ
4591-16																g ɔ l ɛ
5301-16																p ɛː r u
5605-16																t a r̃ a
63-16																g a l a
296-16																s ɔ m ɛ
463-16																d a m u
1432-16																k a l u
1474-16																t a n
1788-16																n a r̃
2044-16																d a m a
3219-16																b ɛ dʒ u
3425-16																j ɔ
4120-16																g a l ɛ
4184-16																n a ɛ
4423-16																d a l a
4960-16																g i s a g ɛ
4980-16																k ɔ g u
5059-16																g a r a
5125-16																b a m a
5339-16																g o g ɛ
5549-16																d a m a
5771-16																s a g ɔ g
5905-16																t o r̃
5922-16																k ɔ r ɔ
1-16																g ɛ
483-16																g o dʒ ɔ
629-16																d a n u
667-16																ɛ dʒ ɛ
1254-16																b u n u l u
1683-16																s ɔ ɛ ɛ
2551-16																s ɔ̃ː
2901-16																t a m
3251-16																g a r̃ a
3885-16																t ɛ l u
