COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
1005-4				pʰ a ŋ ³¹															
1008-4				ts u ³¹															
2-5					ei ʔ ²³														
4-5					tsʰ i ʔ ²³														
5-5					t ɔ ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s ɔ ŋ ²⁴²														
8-5					x a ²⁴²														
9-5					p øy ʔ ²³														
17-5					t øy ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j a ³¹														
33-5					n øy ³¹														
38-5					ŋ ²⁴²														
40-5					y ŋ ⁵²														
42-5					u ³¹														
43-5					ts i ŋ ³¹														
46-5					w ou ŋ ⁵²														
52-5					l ɥ a ŋ ²⁴²														
53-5					l i ŋ ⁵²														
56-5					k i ŋ ⁴⁴														
59-5					tʰ a ⁴⁴														
60-5					t ɔ ŋ ²⁴²														
64-5					l i ŋ ²⁴²														
68-5					k j e ŋ ²⁴²														
85-5					w ei ²⁴²														
86-5					t ɛ ⁴⁴														
87-5					t y ²⁴²														
93-5					n i ³¹														
98-5					l ai ⁵²														
109-5					s i ŋ ²¹³														
115-5					t ɔ ³¹														
118-5					ts j e ²¹³														
124-5					k a a ³¹														
127-5					ts w ²¹³														
133-5					tʰ eu ⁴⁴														
144-5					s a ³¹														
161-5					x y ŋ ⁴⁴ ⁴⁴														
166-5					k w a ŋ ⁴⁴														
170-5					ŋ ⁵² ⁵²														
171-5					tʰ u ²¹³														
173-5					n øy ʔ ⁴														
174-5					n ɵy ²⁴² ²⁴²														
175-5					tsʰ ei e ŋ ⁵²														
176-5					l ɥ a ŋ ³¹														
177-5					p a ʔ ²³														
179-5					l y ʔ ⁴														
181-5					p i ŋ ⁴⁴														
182-5					k i ⁵²														
189-5					k w a ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l ei ŋ ³¹														
198-5					t ei ŋ ²¹³														
199-5					x y ŋ ⁴⁴ ⁴⁴														
200-5					tsʰ øy ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					x i ŋ ⁴⁴														
206-5					tsʰ j e ʔ ²³														
209-5					x w ʔ ⁴														
211-5					tsʰ u ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ ²³														
217-5					t ɔ ²¹³														
219-5					s w ɔ ʔ ²³														
220-5					tsʰ øy ²¹³														
225-5					tsʰ j e ŋ ⁵²														
230-5					ts j a ŋ ³¹														
234-5					pʰ i ʔ ²³														
238-5					l ei ʔ ⁴														
242-5					ts u ²⁴²														
253-5					k i ŋ ⁵²														
256-5					s au ʔ ⁴														
261-5					x w a														
262-5					p ai ʔ ²³														
263-5					s i ⁵²														
264-5					ts ɥ ɔ ŋ ²⁴²														
271-5					s i ʔ ⁴														
272-5					tsʰ j e ŋ ⁴⁴														
274-5					u ³¹ ³¹														
275-5					p a ŋ ²⁴²														
279-5					n a ŋ ⁵²														
287-5					l w ŋ ŋ														
291-5					x eu ²⁴²														
295-5					kʰ y ²¹³														
300-5					j eu ³¹														
303-5					tsʰ y ³¹														
306-5					kʰ eu ³¹														
307-5					k u ³¹														
308-5					k y ²¹³														
312-5					k j eu ²¹³														
313-5					kʰ ɔ ³¹														
314-5					t ai ⁵²														
323-5					m i ŋ ⁵²														
325-5					tʰ u ³¹														
330-5					x eu ³¹														
334-5					x i ʔ ²³														
335-5					tsʰ w ei ⁴⁴														
338-5					k ɔ ²¹³														
339-5					ts j ⁴⁴														
341-5					x u ⁴⁴														
342-5					m i ŋ ²⁴²														
343-5					x w ⁵²														
344-5					ŋ ɔ ³¹														
349-5					kʰ u ʔ ²³														
353-5					tsʰ ou ŋ ²⁴²														
360-5					x eu ⁵²														
375-5					ts w ei ³¹														
388-5					s i ²¹³														
389-5					x w ei ⁵²														
392-5					kʰ ou ŋ ²¹³														
394-5					k ei a ŋ														
401-5					tʰ u ³¹														
402-5					ts ai ²⁴²														
403-5					t i ²⁴²														
409-5					ts ɔ ²⁴²														
418-5					m ai ⁵²														
441-5					t j e ŋ ⁵²														
443-5					m u ²⁴²														
459-5					w ai ²¹³														
460-5					t ɔ ⁴⁴														
461-5					j e ²⁴²														
464-5					t a ²⁴²														
465-5					tʰ j e ŋ ⁴⁴														
466-5					tʰ ai ²¹³														
467-5					x u ⁴⁴														
469-5					s i ʔ ²³														
480-5					n y ³¹														
482-5					n ai ³¹														
484-5					x ɔ ³¹														
491-5					m ɵy ²⁴²														
492-5					tsʰ i ⁴⁴														
495-5					ts j e ³¹														
496-5					k u ⁴⁴														
507-5					n ɥ ɔ ŋ ⁵²														
509-5					tsʰ y ³¹														
510-5					pʰ ɔ ⁵²														
513-5					s ai ²¹³														
518-5					s ɔ ³¹														
525-5					ts øy ³¹														
527-5					y ŋ ²⁴²														
533-5					x ai ⁵²														
548-5					kʰ a ʔ ²³														
554-5					x ɵy ²⁴²														
558-5					y ŋ ŋ ⁵²														
564-5					x u ²¹³														
580-5					s j ²⁴²														
587-5					s j eu ³¹														
588-5					s eu eu ³¹														
589-5					ts j e ŋ ⁴⁴														
594-5					tsʰ i ʔ ²³														
602-5					u ʔ ²³														
604-5					s j ³¹														
611-5					s a ŋ ⁴⁴														
630-5					ts ɔ ɔ														
637-5					k i ŋ ⁴⁴														
638-5					s i ²⁴²														
639-5					p u ²¹³														
644-5					ts j eu ³¹														
648-5					s i ʔ ⁴														
652-5					m ɔ ²⁴²														
657-5					k a ŋ ⁴⁴														
658-5					p i ŋ ⁵²														
659-5					n j e ŋ ⁵²														
665-5					tsʰ ou ŋ ⁵²														
692-5					k y ŋ ⁴⁴														
696-5					t i ²⁴²														
707-5					i ŋ ³¹														
719-5					t ai ʔ ²³														
727-5					s i ŋ ⁴⁴														
732-5					m ou ŋ ²⁴²														
733-5					m ou ŋ ⁵²														
735-5					kʰ w ai ²¹³														
740-5					pʰ a ²¹³														
773-5					s ɥ ɔ ŋ ³¹														
788-5					m a ŋ ²⁴²														
808-5					s i ŋ ⁵²														
809-5					ŋ ɔ ³¹														
816-5					t ai ²¹³														
818-5					x ou ŋ ⁵²														
821-5					s j ŋ ²⁴²														
822-5					s j eu ³¹														
826-5					t a ³¹														
829-5					kʰ eu ²¹³														
841-5					t w a ⁴⁴														
845-5					ts j ʔ ²³														
848-5					p ɔ ²⁴²														
858-5					pʰ a ʔ ²³														
862-5					tʰ w ⁴⁴ ⁴⁴														
869-5					k ei ŋ ŋ														
874-5					ts j ³¹														
876-5					tʰ j eu ⁴⁴														
883-5					ts au ʔ ²³														
894-5					t j eu ²¹³														
903-5					ts j e ʔ ²³														
905-5					tʰ w ei ⁴⁴														
910-5					tʰ i ⁵²														
911-5					tsʰ a ʔ ²³														
926-5					p a ŋ ⁴⁴														
934-5					m ou ⁴⁴														
968-5					s j ⁴⁴														
970-5					k ɵy ³¹														
982-5					k a ŋ ³¹														
986-5					kʰ j ɔ ⁴⁴														
997-5					k i ŋ ⁴⁴														
998-5					x u ³¹														
1001-5					s i ŋ ⁴⁴														
1003-5					x ou ŋ ⁴⁴														
1005-5					p ou ŋ ⁵²														
1008-5					s ou ʔ ⁴														
2-6						j k t ⁵													
4-6						tʃʰ ei k ³													
5-6						tʃ œ ŋ ²²													
6-6						ʃ aː n													
7-6						ʃ œ ŋ ²²													
8-6						h a ²²													
9-6						p y k ³													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ²¹ ³⁵													
32-6						ɛ aː ²³													
33-6						j y ²³													
38-6						j ²² ²²													
40-6						y ŋ ²¹													
42-6						u ²³													
43-6						tʃ ɪ ŋ ³⁵													
46-6						m ɔ ŋ ²¹													
52-6						l œ ɔ ŋ ²²													
53-6						j a n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ a ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l ɪ ŋ ²²													
68-6						kʰ i n ²²													
85-6						w ai ²²													
86-6						t ai ⁵⁵													
87-6						tʃ y ²²													
93-6						ŋ ei ²³													
98-6						l ɔi ²¹													
109-6						ʃ ei n ³³													
115-6						t ou ³⁵													
118-6						tʃ ɛ a ³³													
124-6						k a ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						ʃ a ³⁵													
161-6						h j ŋ ⁵⁵													
166-6						k w ŋ ŋ													
170-6						j ²¹													
171-6						tʰ ou ³³													
173-6						j a ² ²													
174-6						n œy ²²													
175-6						tʃ y n ⁵⁵													
176-6						l œ ŋ ŋ ²³													
177-6						p a ³ ³													
179-6						l u k ²													
181-6						p ɪ ŋ ⁵⁵													
182-6						kʰ ei ²¹													
189-6						k w n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l a ŋ ²³													
198-6						t a ŋ ³³													
199-6						h u ŋ ⁵⁵													
200-6						tʃʰ y k ⁵													
202-6						t ou ⁵⁵													
205-6						f a n ⁵⁵													
206-6						tʃʰ i t ³ ³													
209-6						w a p ²													
211-6						tʃʰ ou ⁵⁵													
215-6						l ei ²²													
216-6						k w a ³ ³													
217-6						t ou ³³													
219-6						ʃ œy a ³													
220-6						tʃʰ i ³³													
225-6						tʃ i n ⁵⁵													
230-6						tʃ i n n													
234-6						pʰ ɪ k ³													
238-6						l ɪ k ²													
242-6						tʃ ou ²²													
253-6						kʰ a n ²¹													
256-6						ʃ u k ²													
261-6						f a a													
262-6						p aː k ³													
263-6						tʃʰ i ²¹													
264-6						tʃ œ ŋ ⁵⁵ ²²													
271-6						ʃ a p ²													
272-6						tʃʰ i n ⁵⁵													
274-6						u ³⁵													
275-6						p y n ²²													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²²													
295-6						h œy ³³													
300-6						j au ²³													
303-6						tʃʰ œy ³⁵													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k œy ³³													
312-6						k au u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h ei p ⁵													
335-6						tʃʰ œy ⁵⁵													
338-6						k ou ³³													
339-6						tʃ au ⁵⁵													
341-6						f u ⁵⁵													
342-6						m ɪ ŋ ²²													
343-6						w ɔ ²¹													
344-6						ŋ aːu ²³													
349-6						h u k ³													
353-6						tʃʰ œ ŋ ³³													
360-6						h au ²¹													
375-6						tʃ œy ³⁵ ³⁵													
388-6						ʃ i ³³													
389-6						w œy ai ²¹													
392-6						h w a n													
394-6						kʰ y n n													
401-6						tʰ ou ³⁵													
402-6						tʃ ɔi ²²													
403-6						t ei ²²													
409-6						tʃ ɔ ²²													
418-6						m aːi ²¹													
441-6						tʰ i n ²¹													
443-6						m ou ²²													
459-6						ŋ aːi ²² ²²													
460-6						t ɔ ⁵⁵													
461-6						j a ²²													
464-6						t aː ²²													
465-6						tʰ i n ⁵⁵													
466-6						tʰ aːi ³³													
467-6						f ou ⁵⁵													
469-6						ʃ i k ³													
480-6						ŋ œy ²³													
482-6						n ɔi ²³													
484-6						h ou ³⁵													
491-6						m œy ²²													
492-6						tʃʰ ai ⁵⁵													
495-6						tʃ ɛ ³⁵ ³⁵													
496-6						k u ⁵⁵													
507-6						ŋ œ ŋ ⁵⁵ ²¹													
509-6						tʃʰ œy ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ³³													
518-6						ʃ ou ³⁵													
525-6						tʃ i ³⁵													
527-6						j n ²²													
533-6						h ɔi ²¹													
548-6						h aː k ³													
554-6						h ɔi ²²													
558-6						j u ŋ ²¹													
564-6						f ou ³³													
580-6						ʃ ɛ ²²													
587-6						ʃ au j ³⁵													
588-6						ʃ aːu ³⁵													
589-6						tʃ i n ³³													
594-6						tʃʰ i k ³													
602-6						u k ⁵													
604-6						ʃ i ³⁵													
611-6						ʃ aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p u ³³													
644-6						tʃ au ³⁵													
648-6						ʃ ɪ k ²													
652-6						m ou ²²													
657-6						k ɔ n													
658-6						pʰ ɪ ŋ ²¹													
659-6						ŋ i m ⁵⁵													
665-6						tʃʰ œ ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						t ei ²²													
707-6						ɪ ŋ ³⁵													
719-6						t aː k ³													
727-6						ʃ ei m ⁵⁵													
732-6						m ɔ ŋ ²²													
733-6						m ɔ ŋ ²¹													
735-6						h w ɔi ³³													
740-6						pʰ a ³³													
773-6						ʃ œ ŋ ⁵⁵ ³⁵													
788-6						m aː n ²²													
808-6						tʃʰ ɪ ŋ ²¹													
809-6						ŋ ɔ ²³													
816-6						t ɔi ³³													
818-6						f ɔ ŋ ²¹													
821-6						ʃ i n ²²													
822-6						ʃ au ³⁵													
826-6						t aː ³⁵													
829-6						h au ³³													
841-6						tʃ a ⁵⁵													
845-6						tʃ ɛ t ²													
848-6						p ou ²²													
858-6						pʰ aː k ³													
862-6						tʰ ɔ ⁵⁵													
869-6						kʰ y n ²¹													
874-6						tʃ i ³⁵													
876-6						tʰ au j ⁵⁵													
883-6						tʃ œ k ³													
894-6						t au j ³³													
903-6						tʃ i t ² ³													
905-6						tʰ œy ⁵⁵													
910-6						tʰ ei ²¹													
911-6						tʃʰ aː k ³													
926-6						p y n ⁵⁵													
934-6						m ɔ t													
968-6						ʃ au ⁵⁵													
970-6						k ɔi ³⁵													
982-6						k ɔ n ³⁵													
986-6						h au u													
997-6						k a n ⁵⁵													
998-6						f u ³⁵													
1001-6						ʃ ei n ⁵⁵													
1003-6						f ɔ ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ²¹													
1008-6						tʃ u k ²													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							ɕ j ³⁵												
9-7							p ou ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j e ⁴²												
33-7							ɯ y ⁴²												
38-7							ɯ ³⁵ ³⁵												
40-7							y n n												
42-7							u ⁴²												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							ɯ ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							ts y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							tɕ j e ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ²¹³												
171-7							tʰ ou ³⁵												
173-7							n ²¹³ ²¹³												
174-7							n ei ³⁵ ³⁵												
175-7							tsʰ j a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ³⁵												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ y ²¹³												
202-7							t au ⁵⁵												
205-7							f ə n ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x w a ³⁵												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tsʰ j a n ²¹³												
230-7							tɕ j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s o ²¹³												
261-7							x w a ³⁵												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n n												
291-7							x ou ³⁵												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ai ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ei ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							ŋ au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ a ŋ ³⁵												
360-7							x ou ²¹³												
375-7							ts w ⁴² ⁴²												
388-7							s ɿ ³⁵												
389-7							x w ei ²¹³												
392-7							kʰ w ə n ³⁵												
394-7							tɕ w a n ³⁵												
401-7							tʰ ou ⁴²												
402-7							ts ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ³⁵												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ³⁵												
459-7							w ai ³⁵												
460-7							t o ⁵⁵												
461-7							j e ³⁵												
464-7							t a ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ai ³⁵												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n y ⁴²												
482-7							n ai ⁴²												
484-7							x au ⁴²												
491-7							m ei ³⁵												
492-7							tɕʰ i ⁵⁵												
495-7							tɕ j e ⁴²												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ³⁵												
518-7							s au ⁴²												
525-7							ts ɿ ⁴²												
527-7							y n ³⁵												
533-7							x ai ²¹³												
548-7							kʰ ɤ ²¹³												
554-7							x ai ³⁵												
558-7							j o ŋ ²¹³												
564-7							f u ³⁵												
580-7							s ɤ ³⁵												
587-7							ɕ j au ⁴²												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p u ³⁵												
644-7							ts ou ⁴²												
648-7							ɕ i ²¹³												
652-7							m au ³⁵												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ²¹³												
665-7							tsʰ w a ŋ ²¹³												
692-7							k o ŋ ⁵⁵												
696-7							t i ³⁵												
707-7							i n ⁴²												
719-7							t ɤ ²¹³												
727-7							ɕ i n ⁵⁵												
732-7							w a ŋ ³⁵												
733-7							m a ŋ ²¹³												
735-7							kʰ w ai ³⁵												
740-7							pʰ a ³⁵												
773-7							ɕ j a ŋ ⁴²												
788-7							m a n ³⁵												
808-7							tsʰ ə n ²¹³												
809-7							ŋ o ⁴²												
816-7							t ai ³⁵												
818-7							f a ŋ ²¹³												
821-7							s a n ³⁵												
822-7							s ou ⁴²												
826-7							t a ⁴²												
829-7							kʰ ou ³⁵												
841-7							ts w a ⁵⁵												
845-7							ts ɤ ²¹³												
848-7							p au ³⁵												
858-7							pʰ ɤ ²¹³												
862-7							tʰ o ⁵⁵												
869-7							tɕʰ w a n ²¹³												
874-7							ts ɿ ⁴²												
876-7							tʰ j au ⁵⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							tɕ j e ²¹³												
905-7							tʰ ei ei ⁵⁵												
910-7							tʰ i ²¹³												
911-7							tsʰ a ²¹³												
926-7							p a n ⁵⁵												
934-7							m o ²¹³												
968-7							s ou ⁵⁵												
970-7							k ai ⁴²												
982-7							k a n ⁴²												
986-7							tɕʰ j au ⁵⁵												
997-7							tɕ i n ⁵⁵												
998-7							f u ⁴²												
1001-7							ɕ i n ⁵⁵												
1003-7							f a ŋ ⁵⁵												
1005-7							pʰ a ŋ ²¹³												
1008-7							ts ou ²¹³												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂ a ŋ ²¹											
6-8								s aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j ²¹ ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j e ⁵⁵											
33-8								ʐ u ⁵⁵											
38-8								ə ²¹											
40-8								y ⁴² ⁴²											
42-8								u ⁵⁵											
43-8								tɕ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ʐ eː ⁴²											
56-8								tɕ ieː ²¹											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								ɲ i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ i ²¹ ²¹											
115-8								t ɔ ⁵⁵											
118-8								tɕ j e ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ²¹ ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								ə ⁴²											
171-8								tʰ u ²¹											
173-8								ʐ ²¹ ²¹											
174-8								n w ei ²¹											
175-8								tɕʰ yaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l y ou ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								f eː ²¹³ ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								tsʰ ɿ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ ieː ⁴²											
256-8								ʂ ə ⁴²											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ²¹											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f u ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w ei ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x w ⁴²											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
375-8								ts w ei ⁵⁵											
388-8								s ɿ ²¹											
389-8								x w ei ⁴²											
392-8								kʰ ueː ²¹ ²¹ ²¹											
394-8								tɕ yaː ²¹											
401-8								tʰ u ⁵⁵											
402-8								ts ɛ ²¹											
403-8								t i ²¹											
409-8								ts w ə ²¹											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m u ²¹											
459-8								w ɛ ²¹											
460-8								t w ə ²¹³											
461-8								j e ²¹											
464-8								t a ²¹											
465-8								tʰ iaː ²¹³											
466-8								tʰ ɛ ²¹											
467-8								f u ²¹³											
469-8								ʂ ʅ ²¹³											
480-8								ɲ y ⁵⁵											
482-8								n ɛ ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j e ⁵⁵											
496-8								k u ²¹³											
507-8								ɲ j a ŋ ⁴²											
509-8								tɕʰ y ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								s ɔ ⁵⁵											
525-8								ts ɿ ⁵⁵											
527-8								y ²¹ ²¹											
533-8								x ɛ ⁴²											
548-8								kʰ ei ²¹³											
554-8								x ɛ ²¹											
558-8								y ŋ ŋ ⁴²											
564-8								f u ²¹											
580-8								ʂ a ²¹											
587-8								ɕ j ɔ ⁵⁵											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹³											
594-8								ʈʂʰ ʅ ²¹³											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								ʂ aː ²¹³											
630-8								ts w ə ⁵⁵											
637-8								tɕ ieː ²¹³ ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p u ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ⁴²											
652-8								m ɔ ²¹											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								ɲ iaː ⁴²											
665-8								ʈʂʰ w a ⁴² ⁴²											
692-8								k u ŋ ²¹³											
696-8								t i ²¹											
707-8								i ŋ ⁵⁵											
719-8								t ei ²¹³											
727-8								ɕ ieː ²¹ ²¹³											
732-8								w a ŋ ²¹											
733-8								m a ŋ ⁴²											
735-8								kʰ w ɛ ²¹											
740-8								pʰ a ²¹											
773-8								ɕ j a ŋ ⁵⁵											
788-8								m aː ²¹											
808-8								ʈʂʰ ə ŋ ⁴²											
809-8								ŋ ə ⁵⁵											
816-8								t ɛ ²¹											
818-8								f a ŋ ⁴²											
821-8								ʂ aː ²¹											
822-8								ʂ ou ⁵⁵											
826-8								t a ⁵⁵											
829-8								kʰ ou ²¹											
841-8								ʈʂ w a ²¹³											
845-8								ʈʂ a ²¹											
848-8								p ɔ ²¹											
858-8								pʰ ei ²¹³											
862-8								tʰ w ə ²¹³											
869-8								tɕʰ yaː aː											
874-8								ʈʂ ʅ ⁵⁵											
876-8								tʰ j ɔ ²¹³											
883-8								ʈʂ w ²¹³											
894-8								t j ɔ ²¹											
903-8								tɕ j e ²¹³											
905-8								tʰ w ei ²¹³											
910-8								tʰ i ⁴²											
911-8								ʈʂʰ a ²¹³											
926-8								p aː ²¹³											
934-8								m ə ²¹³											
968-8								ʂ ou ²¹³											
970-8								k ɛ ⁵⁵											
982-8								k aː ⁵⁵											
986-8								tɕʰ j ɔ ²¹³											
997-8								tɕ ieː ²¹³											
998-8								f u ⁵⁵											
1001-8								ɕ ieː ²¹³											
1003-8								f a ŋ ²¹³											
1005-8								pʰ a ŋ ⁴²											
1008-8								ts u ⁴²											
2-9									i t ¹										
4-9									tsʰ i t ¹										
5-9									tsʰ a ŋ ⁴⁴										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h a ⁵²										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
