COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
365-7							s̪ ȵ ɛ r̪ m ɜ
1480-7							j u ŋ
653-7							z̪ g o k p ɑ
1081-7							pʰ o ŋ
1448-7							p ɑ z̪ ɜ n̪
1029-7							m ɑ ɾ
863-7							ɕ ɑ
539-7							dð i l
610-7							pʰ ɑ
350-7							pʰ ɜ ŋ o
871-7							o ŋ ɑ
734-7							ɾ dð ɑ
431-7							kʰ i
1298-7							o ɾ b ʊ l
929-7							z̪ ɜ ŋ k i
1315-7							ʈ ɑ k s̪ k ɜ n̪
964-7							m i n̪ ʈ ɜ k
836-7							m i
1644-7							b u s̪ t̪ r̪ i ŋ
547-7							ɑ ʈ ɑ
1048-7							k ɜ k ɑ
1692-7							pʰ o n̪ o
1306-7							b u
405-7							b o ŋ o
294-7							p u u
661-7							b o ŋ o
413-7							dð ɜ q
996-7							dð ɜ n̪
1012-7							ʈ r̪ o b ɜ ɾ
181-7							pʰ i r̪ o o
1660-7							g u n̪ d l
1440-7							d̪ i r̪ i ŋ
1652-7							l o
1037-7							s̪ ȵ i ŋ m
677-7							pʰ ɜ k m o
1561-7							ɕ ɕ r̪ p ɑ
447-7							s̪ k ɜ m b o
828-7							ɾ i ŋ m o
1247-7							s̪ ɜ ʈ
391-7							g ɑ k m o
972-7							ȵ i m o ɾ
531-7							t̪ʰ ɑ q r̪ i ŋ
253-7							s̪ o z̪ o
1282-7							pʰ u n̪ pʰ pʰ
812-7							j ɑ ŋ m o
245-7							t̪ʰ u r̪ u
1609-7							k ɑ r̪ p o
261-7							n̪ ɑ q p o
1143-7							m ɑ r̪ p o
1065-7							s̪ i k
1504-7							ȵ i s̪
1432-7							s̪ u m
634-7							b g i
1255-7							ʈ r̪ u k
488-7							ɾ ɑ ɑ t̪
1004-7							ʊ ɾ u o
506-7							s̪ u s̪ s̪ i k
1488-7							s̪ o ŋ ɑ s̪
1496-7							ȵ i ɕ u
1073-7							l pʰ ɑ
1617-7							s̪ u
1569-7							s̪ i
1593-7							g ɑ ɾ
1585-7							n̪ ɑ m
759-7							pʰ ɑ m
1415-7							d̪ o ŋ
1215-7							pʰ o k s̪ ɑ ɛ o k s̪
422-7							l o k s̪ o
310-7							ɜ q p o
189-7							g ɑ ŋ m ɑ
25-7							z̪ ʊ s̪
9-7							k ʈ o k s̪
57-7							t̪ʰ pʰ s̪
17-7							s̪ k o m s̪
