COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
271-3			p i ²¹						
3565-3			s i ⁵⁵						
3896-3			m i ⁵⁵						
3897-3			ts ɿ ³³						
1816-3			ts ɤ̃ ³³						
3343-3			tɕʰ i ⁴⁴						
1864-3			s a ⁵⁵						
2026-3			s t a ⁵⁵						
6223-3			x ã ⁴⁴						
6224-3			m i ²¹						
337-3			ts ɤ̃ ³³						
4295-3			k ɤ ⁵⁵						
384-3			m i ⁵⁵						
385-3			s ou ⁵⁵						
869-3			k ɤ ⁴⁴						
2745-3			s ɯ ⁵⁵						
4690-3			kʰ w ã ⁵⁵						
4423-3			s ɯ ⁵⁵						
5380-3			s ɯ ɯ ⁴⁴						
4436-3			ts ĩ ²¹						
2519-3			tsʰ u ³³						
4975-3			j ĩ ⁴⁴						
4548-3			j a ⁴⁴						
4397-3			p e ²¹						
6203-3			ts i ⁴⁴						
2689-3			t ɤ ²¹						
2599-3			t a ²¹						
2600-3			m a ⁵⁵						
1913-3			tɕ i ³³						
1914-3			w ã ⁴⁴						
1903-3			w ã ⁴⁴						
6336-3			ts ɯ̃ ³³						
473-3			tsʰ u ²¹						
4065-3			k a ⁵⁵						
6554-3			j i ⁴⁴						
3114-3			ts ɤ ⁴⁴						
4942-3			k ɛ ⁵⁵						
3615-3			p j a ⁴⁴						
4197-3			k u ³³						
4198-3			j i ⁴⁴						
1474-3			v ɤ ³³						
6531-3			j ɯ ⁴⁴						
4954-3			kʰ u ³³						
4517-3			ts ɯ ³¹						
1173-3			j i ⁵⁵						
6365-3			kʰ w ã ⁵⁵						
6730-3			tɕ i ³¹						
6380-3			ts ĩ ⁴⁴						
924-3			m e ⁵⁵						
752-3			ts i ⁴⁴						
4316-3			p p a ⁴⁴						
5181-3			m e ²¹						
5785-3			pʰ u ³¹						
4770-3			p i ²¹						
2755-3			p ts a ⁴⁴						
1298-3			f ɛ ⁵⁵						
784-3			tsʰ ɛ̃ ⁵⁵						
3596-3			t i ²¹						
1799-3			tɕ i ³¹						
5007-3			p i ⁵⁵						
5465-3			x i ³¹						
170-3			ts ɤ ³³						
3150-3			t ã ⁵⁵						
3780-3			w ã ⁴⁴						
1706-3			tɕ i ⁴⁴						
403-3			p i ²¹						
5329-3			k e ⁵⁵						
1103-3			ts ɤ ³³						
1113-3			s ɯ̃ ⁵⁵						
232-3			ts i ⁵⁵						
5925-3			ts ĩ ⁵⁵						
5926-3			ts ɿ ⁴²						
5723-3			p i ⁵⁵						
5263-4				x ẽ ⁴⁴					
452-4				t j ɯ ²¹					
4342-4				t j ɯ ²¹					
4344-4				tsʰ ɿ ²¹					
5487-4				t j ɯ ²¹					
1401-4				p i ⁴⁴					
6496-4				ts ɿ ²¹					
1064-4				m a ³¹					
1065-4				ts u ⁵⁵					
6617-4				t j o ²¹					
4367-4				t ɔ̃ ³¹					
4378-4				ɕ o ⁵⁵					
4379-4				j i ⁵⁵					
3984-4				s ɯ ⁴⁴					
5086-4				ts ɔ ³³					
3333-4				s ɛ ⁴⁴					
2226-4				s ã ⁴⁴					
2373-4				k o ⁵⁵					
2363-4				s o ⁵⁵					
672-4				ts ɛ̃ ⁵⁵					
673-4				k ɯ ⁵⁵					
2690-4				p e ²¹					
6337-4				p e ⁴⁴					
6319-4				ts e ⁴²					
2617-4				s ɯ ⁴⁴					
2066-4				s ɯ ⁴⁴					
2094-4				s ɯ ⁴⁴					
2096-4				k ɛ ⁴⁴					
798-4				p e ²¹					
6668-4				ɕ o ⁴⁴					
4028-4				t e ⁴⁴					
6555-4				k w ã ⁴⁴					
2281-4				k u ⁵⁵					
701-4				k w ã ⁴⁴					
628-4				s w ã ⁴⁴					
3096-4				ts ɿ ⁵⁵					
3021-4				ts u ⁴²					
2708-4				s o ⁵⁵					
3462-4				k ɯ ⁵⁵					
1932-4				s ɯ ⁴⁴					
6469-4				s o ⁵⁵					
4454-4				j ĩ ⁴⁴					
4455-4				k ɛ ⁵⁵					
6926-4				j ĩ ⁴⁴					
6927-4				j ĩ ⁴⁴					
3916-4				m i ³³					
6822-4				t j ĩ ⁴⁴					
5417-4				ts ɿ ⁵⁵					
1959-4				ɣ a ⁴⁴					
1960-4				t u ²¹					
2899-4				x ɯ ⁵⁵					
3651-4				ts ɿ ³³					
811-4				k j o ²¹					
1633-4				m ĩ ²¹					
1775-4				k ɯ ⁵⁵					
5801-4				k ɛ ⁵⁵					
4769-4				j u ³¹					
3720-4				k ɯ ⁵⁵					
6446-4				m i ⁵⁵					
1255-4				p e ⁵⁵					
3595-4				j ĩ ⁴⁴					
1600-4				p e ⁴⁴					
242-4				ts ɿ ⁵⁵					
3739-4				k j o ²¹					
5984-4				ts u ⁴²					
838-4				s o ⁵⁵					
839-4				t ɔ̃ ⁵⁵					
3149-4				j i ³¹					
2829-4				ts ɔ ⁴⁴					
4602-4				ts i ⁵⁵					
5225-4				j o ²¹					
3933-4				s ɛ̃ ⁴⁴					
5763-4				ts u ⁴²					
2134-4				s o ⁵⁵					
5724-4				t ɯ ⁵⁵					
5704-4				ts u ⁴⁴					
5705-4				kʰ w ã ⁵⁵					
5037-4				ts i ⁵⁵					
5038-4				t ɔ̃ ⁵⁵					
4332-4				ts ɿ ⁵⁵					
5447-4				ts e ⁵⁵					
3702-4				s o ⁵⁵					
1549-4				s o ⁵⁵					
2394-4				ts o ⁵⁵					
1-4				m e ⁴²					
2947-4				t j ɔ ²¹					
4653-4				k o ⁴⁴					
4989-4				k ɛ ⁵⁵					
3749-4				j i ⁴⁴					
3452-4				ts ɛ̃ ⁵⁵					
598-4				n ĩ ⁴⁴					
638-4				p i ⁵⁵					
2819-4				p e ⁴⁴					
4477-4				kʰ w ã ⁴⁴					
4487-4				ts u ⁵⁵					
4666-4				ts i ³³					
5661-4				t a ⁴²					
4923-4				ts e ⁵⁵					
4913-4				k ɯ ²¹					
1143-4				m ĩ ³³					
4864-4				s o ⁵⁵					
3184-4				s ɯ ⁴⁴					
4591-4				ts u ⁴⁴					
1431-4				s ɛ ⁴⁴					
3323-4				k e ⁵⁵					
6709-4				ts ɿ ⁵⁵					
903-4				m i ³³					
5098-4				k ɯ ⁵⁵					
5994-4				k ɯ ⁵⁵					
6971-4				s w ã ⁴⁴					
763-4				ts ɿ ⁵⁵					
691-4				s w ã ⁴⁴					
1083-4				t u ²¹					
1421-4				k ɛ ⁵⁵					
6699-4				t j o ²¹					
2628-4				s o ⁵⁵					
1696-4				x o ⁵⁵					
6179-4				k j o ⁵⁵					
6180-4				ts ɿ ⁵⁵					
6658-4				s o ⁴⁴					
1231-4				s ɔ ³³					
4265-4				k ɯ ⁵⁵					
2787-4				ts u ⁴²					
3247-4				ts ɿ ⁵⁵					
252-4				t ɔ̃ ⁵⁵					
6004-4				k a ⁵⁵					
4728-4				s ã ⁵⁵					
3843-4				w ã ⁴⁴					
4965-4				ts ɿ ⁵⁵					
5641-4				t j a ²¹					
3280-4				s o ⁵⁵					
1390-4				k o ⁵⁵					
2156-4				w ã ⁴⁴					
3433-4				ɕ ɯ ⁴⁴					
552-4				s j ɛ̃ ⁵⁵					
4845-4				ts i ⁵⁵					
4846-4				t ɯ ⁴⁴					
2292-4				m i ³³					
6635-4				s j ã ⁴⁴					
3994-4				t ɯ ⁴⁴					
3031-4				ts u ³¹					
6078-4				ts ɯ ⁴⁴					
1644-4				t j ɯ ²¹					
2435-4				j ĩ ⁴⁴					
1676-4				s w ã ⁴⁴					
6281-4				k j o ⁵⁵					
5915-4				tsʰ ɛ̃ ⁵⁵					
1560-4				ɕ ɯ ⁴⁴					
575-4				t u ⁵⁵					
5319-4				s ɯ ⁵⁵					
2797-4				k ɯ ⁵⁵					
6991-4				ts j ɔ ²¹					
3513-4				ts e ⁴²					
5205-4				tsʰ ɛ̃ ⁵⁵					
6109-4				tsʰ u ⁵⁵					
2056-4				m i ³³					
6099-4				k ɯ ⁵⁵					
6119-4				p e ²¹					
1978-4				kʰ w ã ⁴⁴					
3973-4				tɕʰ i ⁵⁵					
2046-4				ɕ o ⁴⁴					
5622-4				s j ɛ̃ ⁵⁵					
648-4				ts e ⁵⁵					
6789-4				p e ⁴²					
618-4				ɣ ɯ ⁴⁴					
2384-4				m w a ⁴⁴					
1124-4				k ɯ ⁵⁵					
1125-4				ts u ⁵⁵					
4178-4				k u ⁵⁵					
1686-4				k ɯ ⁵⁵					
1495-4				ts ɿ ⁴⁴					
4090-4				s o ⁵⁵					
4802-4				m ɛ ⁴⁴					
1764-4				ts u ³³					
3270-4				m ĩ ⁵⁵					
1884-4				k j o ⁵⁵					
1203-4				k ɯ ⁵⁵					
6645-4				w e ⁵⁵					
608-4				kʰ u ⁴⁴					
2889-4				ts i ⁵⁵					
5350-4				tsʰ u ³³					
6158-4				k u ⁵⁵					
4306-4				s ɛ̃ ⁵⁵					
4891-4				k ɯ ²¹					
6436-4				k u ⁵⁵					
6213-4				s o ⁵⁵					
2320-4				ɕ o ⁴⁴					
5253-4				f ɛ ⁴⁴					
5108-4				ts i ⁴⁴					
4100-4				ts ɿ ³³					
6018-4				ts u ⁵⁵					
1352-4				n ɯ ²¹					
4228-4				p e ⁴⁴					
4247-4				ts i ⁵⁵					
75-4				ts ɿ ⁴⁴					
118-4				k w ã ⁴⁴					
2866-4				m i ³³					
64-4				k w u ⁴⁴					
43-4				k u ⁵⁵					
128-4				n a ⁵⁵					
7023-4				n a ⁵⁵					
7012-4				n ĩ ⁵⁵					
4497-4				t e ⁴⁴					
2928-4				ts i ⁵⁵					
148-4				ɣ ɯ ⁴⁴					
1623-4				kʰ w ã ⁴⁴					
2648-4				t ɔ̃ ⁵⁵					
2649-4				j u ³¹					
6242-4				j u ²¹					
3943-4				s ɿ ³³					
1026-4				k e ⁵⁵					
6404-4				k ɯ ⁵⁵					
585-4				ts w ɔ ⁴⁴					
1731-4				w ã ⁴⁴					
5510-4				n o ⁵⁵					
5360-4				k ɔ ⁴⁴					
879-4				k ɯ ⁵⁵					
880-4				j ɛ ⁴⁴					
271-4				p i ²¹					
3565-4				ɕ o ⁴⁴					
3896-4				m i ³³					
3897-4				ts ɿ ⁴⁴					
1816-4				ts ɔ ³³					
3343-4				ts i ⁵⁵					
1864-4				s ɯ ⁵⁵					
2026-4				m j a ²¹					
6223-4				x ẽ ⁴⁴					
6224-4				m a ²¹					
337-4				ts ɔ ⁴⁴					
4295-4				k ɔ ⁵⁵					
384-4				m ĩ ³³					
385-4				s o ⁵⁵					
869-4				k o ⁵⁵					
2745-4				s ɯ ⁵⁵					
4690-4				kʰ w ã ⁵⁵					
4423-4				ɣ ɯ ⁵⁵					
5380-4				s ɯ ɯ ⁴⁴					
4436-4				ts ĩ ⁴⁴					
2519-4				tsʰ u ³³					
4975-4				j ĩ ⁴⁴					
4548-4				w a ⁴⁴					
4397-4				p e ²¹					
6203-4				ts i ⁵⁵					
2689-4				t j a ²¹					
2599-4				t j a ²¹					
2600-4				m a ⁵⁵					
1913-4				ts ɯ ³³					
1914-4				w ã ⁴⁴					
1903-4				w ã ⁴⁴					
473-4				k u ³³					
4065-4				k a ⁵⁵					
6554-4				j i ³¹					
4942-4				k ɯ ⁵⁵					
3615-4				pʰ j a ⁴⁴					
4197-4				k u ⁵⁵					
4198-4				j i ²¹					
6531-4				j ɯ ⁴⁴					
4954-4				kʰ u ⁴⁴					
4517-4				ts ɯ ³³					
1173-4				j i ³¹					
6365-4				kʰ w ã ⁵⁵					
6730-4				tɕ i ²¹					
6380-4				ts ĩ ⁴⁴					
924-4				m ĩ ⁵⁵					
752-4				ts i ⁵⁵					
4316-4				p j a ⁴⁴					
5181-4				m a ²¹					
5785-4				pʰ i ⁴²					
4770-4				p e ⁴⁴					
2755-4				p ts a ⁴⁴					
1298-4				f ɛ ⁵⁵					
784-4				tsʰ ɛ̃ ⁵⁵					
3596-4				t ɯ ⁵⁵					
1799-4				tɕ i ²¹					
5007-4				p i ⁴⁴					
5465-4				x ĩ ⁴²					
170-4				ts o ³³					
3150-4				k ã ⁵⁵					
3780-4				w ã ⁴⁴					
1706-4				tɕ a ⁵⁵					
403-4				p i ⁴⁴					
5329-4				k e ⁵⁵					
1103-4				ts o ³³					
1113-4				ʐ o ⁵⁵					
232-4				ts i ⁵⁵					
5925-4				ts ĩ ⁵⁵					
5926-4				ts u ⁵⁵					
5723-4				p i ⁴⁴					
5263-5					x u ³³				
452-5					ʈ ɯ ³¹				
4342-5					ʈ ɯ ³¹				
4344-5					ɖ ɯ ³¹				
5487-5					ʈ ɯ ³¹				
1401-5					p i ³¹				
6496-5					ɖ ɯ ³¹				
1064-5					ɲ i ³³				
1065-5					tɕ i ³¹				
6617-5					ʈ õ ³¹				
4367-5					t ɯ ³¹				
4378-5					ɕ u ⁵⁵				
4379-5					ɲ i ⁵⁵				
3984-5					ɕ u ³³				
5086-5					tɕ ʊ ³³				
3333-5					ɕ u ⁵⁵				
2226-5					tɕ ʊ ⁵⁵				
2373-5					k ao ³³				
2363-5					ɕ u ⁵⁵				
672-5					tɕ i ³¹				
673-5					ɖ ɯ ³¹				
2690-5					p ɯ ³¹				
6337-5					p i ⁵⁵				
6319-5					ts ɯ ³¹				
2617-5					ɕ ɯ ⁵⁵				
2066-5					ɕ ɯ ⁵⁵				
2094-5					ɕ ɯ ⁵⁵				
2096-5					tɕ õ ³¹				
798-5					p ɯ ⁵⁵				
6668-5					ɕ i ³³				
4028-5					t i ³³				
6555-5					q ɲ i ⁴⁴				
2281-5					k i ³¹				
701-5					q ɲ i ⁴⁴				
628-5					tɕ w i ⁵⁵				
3096-5					tɕ i ³¹				
3021-5					ɖ ɯ ³¹				
2708-5					ɕ i ³³				
3462-5					k ɔ ⁵⁵				
1932-5					ɕ i ⁵⁵				
6469-5					ɕ ɯ ⁵⁵				
4454-5					ɲ i ³³				
4455-5					p u ³¹				
6926-5					ɲ i ³³				
6927-5					ɲ i ³³				
3916-5					m ɔ ³¹				
6822-5					ʈ ɲ i ³³				
5417-5					tɕ i ³¹				
1959-5					x ɯ ³³				
1960-5					tɕ õ ³¹				
2899-5					x ɯ ⁴²				
3651-5					tɕ i ³¹				
811-5					k õ ³¹				
1633-5					m i ³¹				
1775-5					t ɯ ³¹				
5801-5					k õ ³¹				
4769-5					ɲ ɯ ³¹				
3720-5					k ɔ ⁵⁵				
6446-5					m i ³³				
1255-5					p ɔ ⁵⁵				
3595-5					ɲ i ³³				
1600-5					p i ³³				
242-5					tɕ i ³¹				
3739-5					k õ ³¹				
5984-5					ɖ ɯ ³¹				
838-5					ɕ u ⁵⁵				
839-5					t ɯ ³¹				
3149-5					ɲ i ³³				
2829-5					tɕ ʊ ³³				
4602-5					ts i ⁵⁵				
5225-5					m ɯ ³¹				
3933-5					tɕ õ ³³				
5763-5					tɕ ɯ ³¹				
2134-5					ɕ i ³³				
5724-5					t ɔ ³¹				
5704-5					ts ɯ ³¹				
5705-5					q w ɔ̃ ⁴⁴				
5037-5					tɕ i ³¹				
5038-5					t ɔ ⁵⁵				
4332-5					tɕ i ³¹				
5447-5					tɕ ɔ ³¹				
3702-5					ɕ ɯ ⁵⁵				
1549-5					ɕ ɯ ⁵⁵				
2394-5					k õ ³³				
1-5					m i ⁴²				
2947-5					ʈ õ ³¹				
4653-5					k õ ³¹				
4989-5					k õ ³¹				
3749-5					ɲ i ³³				
3452-5					tɕ u ³¹				
598-5					ɲ i ³³				
638-5					b ɯ ⁵⁵				
2819-5					p i ³¹				
4477-5					q ɲ i ⁴⁴				
4487-5					ts i ³¹				
4666-5					tɕ i ⁵⁵				
5661-5					t ɯ ³¹				
4923-5					ts ɯ ³¹				
4913-5					ɖ ɯ ³¹				
1143-5					m i ³³				
4864-5					ɕ u ⁵⁵				
3184-5					ɕ ɯ ⁵⁵				
4591-5					ts i ⁵⁵				
1431-5					ɕ u ⁵⁵				
3323-5					p ɔ ⁵⁵				
6709-5					ɖ ɯ ³¹				
903-5					m ɔ ⁵⁵				
5098-5					t ɯ ³¹				
5994-5					k ɔ ⁵⁵				
6971-5					tɕ w i ⁵⁵				
763-5					ts ɯ ³¹				
691-5					tɕ ɲ i ⁵⁵				
1083-5					ʈ õ ³¹				
1421-5					k õ ³¹				
6699-5					ʈ ɯ ³¹				
2628-5					ɕ ɔ ⁵⁵				
1696-5					x ɯ ⁴²				
6179-5					q õ ⁵⁵				
6180-5					tɕ i ³¹				
6658-5					ɕ u ³³				
1231-5					tɕ ʊ ³³				
4265-5					b ɯ ⁵⁵				
2787-5					tɕ ɯ ³¹				
3247-5					tɕ i ³¹				
252-5					t ɔ ³¹				
6004-5					t ɯ ³¹				
4728-5					tɕ õ ⁵⁵				
3843-5					q ɲ i ⁴⁴				
4965-5					ɖ ɯ ³¹				
5641-5					ʈ ɯ ³¹				
3280-5					ɕ ɯ ⁵⁵				
1390-5					k õ ⁵⁵				
2156-5					q ɲ i ⁴⁴				
3433-5					ɕ i ⁵⁵				
552-5					tɕ i ⁵⁵				
4845-5					ɖ i ³¹				
4846-5					t i ³¹				
2292-5					m i ⁵⁵				
6635-5					tɕ ɲ i ⁵⁵				
3994-5					t ɯ ³¹				
3031-5					tɕ i ³¹				
6078-5					ɖ ɯ ³¹				
1644-5					ʈ i ⁵⁵				
2435-5					ɲ i ³³				
1676-5					k w õ ⁴⁴				
6281-5					k õ ⁵⁵				
5915-5					tɕ i ³¹				
1560-5					ɕ i ⁵⁵				
575-5					t ɯ ³¹				
5319-5					ɕ ɯ ⁵⁵				
2797-5					k ɔ ⁵⁵				
6991-5					tɕ ʊ ³³				
3513-5					ɖ ɯ ³¹				
5205-5					ɖ ɯ ³¹				
6109-5					tɕ ɔ ³¹				
2056-5					m ɔ ⁵⁵				
6099-5					ɖ ɯ ³³				
6119-5					p ɯ ³¹				
1978-5					t w ʊ ³³				
3973-5					tɕ i ⁵⁵				
2046-5					ɕ i ³³				
5622-5					tɕ õ ⁵⁵				
648-5					ts u ³¹				
6789-5					p ɯ ⁵⁵				
618-5					ɣ ɯ ⁵⁵				
2384-5					m t ʊ ³³				
1124-5					k ɔ ⁵⁵				
1125-5					ɖ ɯ ³¹				
4178-5					k i ³³				
1686-5					k ɔ ⁵⁵				
1495-5					tɕ i ³¹				
4090-5					ɕ i ³³				
4802-5					x u ³³				
1764-5					tɕ i ³³				
3270-5					m i ³³				
1884-5					k õ ³¹				
1203-5					ɖ ɯ ³¹				
6645-5					ɲ i ⁴⁴				
608-5					tɕ i ³³				
2889-5					tɕ i ⁵⁵				
5350-5					tɕ ɯ ³¹				
6158-5					t i ³³				
4306-5					tɕ õ ³³				
4891-5					k ɯ ³¹				
6436-5					k i ³³				
6213-5					ɕ u ⁵⁵				
2320-5					ɕ i ⁵⁵				
5253-5					ɕ i ³³				
5108-5					tɕ i ³³				
4100-5					ɖ ɯ ³¹				
6018-5					ts i ³¹				
1352-5					m i ³¹				
4228-5					p i ⁵⁵				
4247-5					tɕ i ⁵⁵				
75-5					tɕ i ³¹				
118-5					q ɲ i ⁴⁴				
2866-5					m i ³³				
64-5					k ao ³³				
43-5					k ɔ ⁵⁵				
128-5					m i ³¹				
7023-5					m i ⁵⁵				
7012-5					m i ⁵⁵				
4497-5					t ɯ ³¹				
2928-5					tɕ i ⁵⁵				
148-5					ɣ ɯ ³³				
1623-5					k ɲ ɔ̃ ³³				
2648-5					t ɔ ⁵⁵				
2649-5					ɲ i ⁵⁵				
6242-5					m ɯ ³¹				
3943-5					tɕ ʊ ³³				
1026-5					p u ³¹				
6404-5					t ɯ ⁵⁵				
585-5					tɕ ʊ ⁵⁵				
1731-5					ɲ i ⁴⁴				
5510-5					ɲ ɔ ⁵⁵				
5360-5					tɕ õ ³³				
879-5					k ɔ ³¹				
880-5					ɲ i ³³				
271-5					p i ³¹				
3565-5					ɕ i ⁵⁵				
3896-5					m i ⁵⁵				
3897-5					tɕ i ³¹				
1816-5					tɕ ʊ ³³				
3343-5					tɕ i ⁵⁵				
1864-5					ɕ u ⁵⁵				
2026-5					m t õ ³¹				
6223-5					x u ³³				
6224-5					m i ³¹				
337-5					tɕ ʊ ³³				
4295-5					k õ ³¹				
384-5					m i ³³				
385-5					ɕ ɯ ⁵⁵				
869-5					tɕ õ ³¹				
2745-5					ɕ i ⁵⁵				
4423-5					ɣ ɯ ⁵⁵				
5380-5					tɕ ɯ ɯ ⁵⁵				
4436-5					ts i ³¹				
4975-5					ɲ i ³³				
2599-5					ʈ a ³¹				
2600-5					m a ⁵⁵				
1913-5					ɖ i ³¹				
6336-5					tɕ i ³¹				
4065-5					tɕ a ⁵⁵				
3114-5					b i ⁵⁵				
1474-5					ɲ i ³³				
6531-5					j i ⁴⁴				
4517-5					ɖ ɯ ³¹				
6730-5					tɕ i ³¹				
6380-5					ts i ³³				
1799-5					tɕ i ³¹				
5465-5					m i ⁵⁵				
170-5					tɕ i ³³				
1706-5					tɕ a ⁵⁵				
1103-5					tɕ ʊ ³³				
5925-5					ts i ⁵⁵				
5263-6						x ɤ ⁴⁴			
452-6						t ɤ ²¹			
4342-6						t ɤ ²¹			
4344-6						ts ɛ ³³			
5487-6						t ɤ ²¹			
1401-6						p i ⁴⁴			
6496-6						ts i ³¹			
1064-6						m a ³¹			
1065-6						ts ɿ ³³			
6617-6						t ɤ ²¹			
4367-6						t o ²¹			
4378-6						ɕ o ³⁵			
4379-6						m i ³⁵			
3984-6						s ɤ ³⁵			
5086-6						ts ɤ ³³			
3333-6						s ɤ ⁴⁴			
2226-6						x a ³⁵			
2373-6						k ɤ ²¹			
2363-6						s i ³⁵			
672-6						tsʰ ɛ ⁵⁵			
673-6						k ɯ ³¹			
2690-6						p i ²¹			
6337-6						p i ²¹			
6319-6						ts e ⁴²			
2617-6						s ɯ ³⁵			
2066-6						s ɯ ³⁵			
2094-6						s ɯ ³⁵			
2096-6						k ɤ ⁴⁴			
798-6						p i ²¹			
6668-6						ɕ o ³⁵			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k u ³⁵			
701-6						k w a ⁴⁴			
628-6						ʃ w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ⁴²			
2708-6						s i ³⁵			
3462-6						k ɯ ³⁵			
1932-6						s i ³⁵			
6469-6						s ɯ ³⁵			
4454-6						ɲ i ⁴⁴			
4455-6						k ɛ ³⁵			
6926-6						ɲ i ⁴⁴			
6927-6						ɲ i ⁴⁴			
3916-6						m i ²¹			
6822-6						t ɲ i ⁴⁴			
5417-6						ts ɿ ³³			
1959-6						x a ⁴⁴			
1960-6						t ɤ ²¹			
2899-6						x ɔ ³⁵			
3651-6						ts ɿ ³³			
811-6						k ɤ ²¹			
1633-6						m i ²¹			
1775-6						k ɛ ³⁵			
5801-6						k ɤ ³²			
4769-6						j ɔ ³¹			
3720-6						k ɯ ³⁵			
6446-6						m i ⁵⁵			
1255-6						p e ⁴⁴			
3595-6						ɲ i ⁴⁴			
1600-6						p e ⁴⁴			
242-6						ts ɿ ³³			
3739-6						k ɤ ²¹			
5984-6						ts e ⁴²			
838-6						s i ³⁵			
839-6						t o ²¹			
3149-6						j i ⁴⁴			
2829-6						ts ɤ ²¹			
4602-6						tɕʰ i ⁴⁴			
5225-6						j o ²¹			
3933-6						ts ɤ ³²			
5763-6						ts o ⁴²			
2134-6						ɕ i ³⁵			
5724-6						t i ²¹			
5704-6						ts o ⁴²			
5705-6						kʰ w a ⁵⁵			
5037-6						tɕʰ i ⁴⁴			
5038-6						t ɛ ³¹			
4332-6						ts ɿ ³³			
5447-6						ts ɛ ⁵⁵			
3702-6						s i ⁴⁴			
1549-6						s ɯ ³⁵			
2394-6						k ɤ ²¹			
1-6						m ɛ ³²			
2947-6						t ɤ ²¹			
4653-6						k ɤ ²¹			
4989-6						k ɤ ³²			
3749-6						j i ⁴⁴			
3452-6						tɕʰ ɛ ⁵⁵			
598-6						n a ²¹			
638-6						p i ³⁵			
2819-6						p i ²¹			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						tɕʰ i ⁴⁴			
5661-6						t ɛ ⁴⁴			
4923-6						ts ɛ ³⁵			
4913-6						k ɯ ²¹			
1143-6						m i ²¹			
4864-6						ɕ o ³⁵			
3184-6						s ɯ ³⁵			
4591-6						ts e ⁴⁴			
1431-6						s ɤ ⁴⁴			
3323-6						k e ³⁵			
6709-6						ts ɿ ⁴⁴			
903-6						m i ²¹			
5098-6						k ɯ ²¹			
5994-6						k ɯ ³⁵			
6971-6						ʃ w a ⁴⁴			
763-6						ts ɿ ³⁵			
691-6						x w a ⁴⁴			
1083-6						t ɤ ²¹			
1421-6						k ɤ ³²			
6699-6						t ɤ ²¹			
2628-6						s a ³⁵			
1696-6						x ɔ ³¹			
6179-6						k ɤ ²¹			
6180-6						ts ɿ ³³			
6658-6						s ɤ ³⁵			
1231-6						ts ɤ ³⁵			
4265-6						kʰ ɯ ³³			
2787-6						ts o ⁴²			
3247-6						ts ɿ ³³			
252-6						t o ⁴⁴			
6004-6						k u ³⁵			
4728-6						ʃ a ³⁵			
3843-6						w a ⁴⁴			
4965-6						tɕʰ i ⁵⁵			
5641-6						t a ²¹			
3280-6						s ɯ ³⁵			
1390-6						k ɤ ²¹			
2156-6						w a ⁴⁴			
3433-6						ɕ i ³⁵			
552-6						ɕ ɯ ⁵⁵			
4845-6						tɕʰ i ⁴⁴			
4846-6						t ɯ ²¹			
2292-6						m i ²¹			
6635-6						ɲ a ⁴⁴			
3994-6						t ɯ ²¹			
3031-6						ts ɿ ³³			
6078-6						ts ɿ ³³			
1644-6						t ɤ ²¹			
2435-6						ɲ i ⁴⁴			
1676-6						w a ⁴⁴			
6281-6						k ɤ ²¹			
5915-6						tsʰ ɛ ³³			
1560-6						ɕ i ³³			
575-6						t o ³¹			
5319-6						s ɯ ³⁵			
2797-6						k ɯ ³⁵			
6991-6						ts ɤ ²¹			
3513-6						ts o ⁴²			
5205-6						ts i ⁵⁵			
6109-6						tsʰ ɛ ⁵⁵			
2056-6						m i ²¹			
6099-6						k ɯ ³⁵			
6119-6						p i ²¹			
1978-6						tʃʰ w a ³³			
3973-6						tɕʰ i ⁴⁴			
2046-6						ɕ o ³⁵			
5622-6						ɕ a ⁵⁵			
648-6						ts ɛ ⁵⁵			
6789-6						p ɛ ⁴²			
618-6						s ɯ ⁴⁴			
2384-6						m a ³³			
1124-6						k ɯ ³⁵			
1125-6						ts ɿ ³¹			
4178-6						k u ³³			
1686-6						k ɯ ³⁵			
1495-6						ts ɿ ³³			
4090-6						s i ³⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts u ³³			
3270-6						m i ⁵⁵			
1884-6						k ɤ ²¹			
1203-6						k ɯ ³⁵			
6645-6						w ɛ ³⁵			
608-6						kʰ u ³³			
2889-6						tɕʰ i ⁴⁴			
5350-6						tsʰ o ³³			
6158-6						k u ³³			
4306-6						ts ɤ ³⁵			
4891-6						k o ³⁵			
6436-6						k u ³⁵			
6213-6						s a ³⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						tɕʰ i ⁴⁴			
4100-6						ts ɿ ³³			
6018-6						ts ɿ ⁴²			
1352-6						n ɯ ²¹			
4228-6						p i ⁴⁴			
4247-6						tɕʰ i ⁴⁴			
75-6						ts ɿ ³³			
118-6						k w a ⁴⁴			
2866-6						m i ²¹			
64-6						k w ɤ ²¹			
43-6						k ɯ ³³			
128-6						n a ⁵⁵			
7023-6						n a ²¹			
7012-6						n a ²¹			
4497-6						t ɛ ⁴⁴			
2928-6						tɕʰ i ⁴⁴			
148-6						s ɯ ³³			
1623-6						kʰ w a ⁴⁴			
2648-6						tʰ o ⁵⁵			
2649-6						ɲ o ³³			
6242-6						m o ²¹			
