COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i iː u r u
138-10										s i n u
146-10										a r u k u
161-10										a u
171-10										k a w a
182-10										k e m u r i
188-10										a a m a
196-10										a o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e m a i
352-10										tɕ i k a i
396-10										h u r u
401-10										o s u
420-10										o tɕ i r u
424-10										u t a u
442-10										s i m e r u k e
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m i n n a
49-10										o n a ŋ o
78-10										a b u r a
89-10										k e
130-10										m i r u
149-10										k u r u
175-10										s u n a
183-10										h i
192-10										a o i
199-10										a ts u
230-10										a n o i t o
233-10										a n o h i t o a
250-10										h o k a n o
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a
303-10										h a r a w a t a
314-10										m o s i
354-10										a a ui
369-10										k i r e r u
376-10										w a r ui
415-10										m u s u b u
418-10										n oː
451-10										h o k o r i
456-10										ts u n a
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i ɴ z oː
142-10										t o b u
150-10										n e t e r u
204-10										i e a i
