COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
1348-7							tɕ i ²¹			
1401-7							s e n			
1451-7							s i ³³			
1473-7							ts w e n ³³			
1507-7							tɕʰ i ⁵⁵			
1532-7							k ʯ ⁵⁵			
1543-7							s əɯ ³³			
1575-7							s e e n ⁵⁵			
1618-7							p əɯ ²¹			
1640-7							k o ⁴⁴			
1671-7							ɕ i ⁴⁴			
1731-7							s o ŋ ⁵⁵			
1762-7							s w a ŋ ²¹			
1773-7							t əɯ ⁴⁴			
1794-7							k o ŋ ⁵⁵			
1805-7							s i ²¹			
1816-7							s ʯ ³³			
1862-7							tsʰ i ⁵⁵			
1885-7							kʰ ə˞ ⁴⁴			
1914-7							s əɯ ³³			
1936-7							p əɯ ³³			
1969-7							s e e ⁵⁵			
2018-7							ts o ŋ ²¹			
2029-7							k a ŋ ⁵⁵			
2051-7							dz õ ²¹ ²¹			
2074-7							k ʯ ⁴⁴			
2085-7							m ə̃˞ ³³			
2130-7							pʰ ə˞ ⁴⁴			
2245-7							tsʰ o ⁴²			
2269-7							m ə̃˞ ³³			
2280-7							s o ²¹			
2291-7							s e n			
2316-7							tɕ i ⁴⁴			
2364-7							tsʰ i ³³			
2395-7							tsʰ ə˞ ⁵⁵ ⁵⁵			
2406-7							tɕʰ ə̃˞ ə̃˞ ⁵⁵ ⁵⁵			
2417-7							k u ²¹			
2428-7							k a ŋ ⁵⁵			
2450-7							tsʰ o ŋ ²¹			
2484-7							ɕ i ⁴⁴			
2495-7							k o ²¹			
2565-7							tɕ i ⁵⁵			
2611-7							j o ⁴⁴			
2632-7							v a ⁴⁴ ⁴⁴			
2644-7							v a ŋ ⁵⁵			
2674-7							m o ³³			
2698-7							s u ³³			
2709-7							n e ⁴²			
2720-7							tsʰ u ⁴²			
2772-7							k ə˞ ⁴⁴			
2791-7							tɕ ə̃˞ ⁵⁵ ⁵⁵			
2837-7							tsʰ e n ⁵⁵			
2859-7							s e e n ⁵⁵			
2889-7							tɕ i ³³ ³³			
2900-7							k ə ³³			
2928-7							tsʰ o ŋ ⁵⁵			
2941-7							kʰ əɯ ⁵⁵			
2998-7							ts i ³³			
3031-7							tʰ u ³³			
3052-7							t əɯ ²¹			
3064-7							t a ²¹			
3084-7							tʰ ə˞ ⁴⁴			
3117-7							tsʰ i ⁴²			
3128-7							k ə˞ ⁴²			
3150-7							t ɛ ⁴²			
3161-7							dz əɯ ³³			
3172-7							ts i ³³ ³³			
3263-7							j a ⁴⁴			
3274-7							k ə˞ ²¹			
3308-7							kʰ e ⁵⁵ ⁵⁵			
3340-7							ts o ⁴⁴			
3362-7							tsʰ e n			
3409-7							m i ³³			
3454-7							k o ŋ ⁵⁵			
3493-7							s o ⁴⁴			
3536-7							s o ⁵⁵ ⁵⁵			
3548-7							f ʯ ⁴²			
3645-7							s ʯ ⁵⁵			
3678-7							tɕʰ i ⁴⁴			
3757-7							ɣ ə ²¹			
3779-7							k u ²¹			
3813-7							x e n ⁵⁵			
3835-7							s e e n ⁵⁵			
3855-7							p ə˞ ²¹			
3885-7							s w ɛ ⁴⁴			
3907-7							pʰ ə˞ ⁵⁵			
3942-7							ts i ³³			
3953-7							tsʰ ə˞ ⁵⁵ ⁵⁵			
4023-7							ɕ j ⁵⁵ ⁵⁵ ⁵⁵			
4034-7							tsʰ e n ⁵⁵			
4143-7							tsʰ o ⁴²			
4185-7							m o ⁴⁴			
4227-7							tsʰ i n ⁵⁵			
4238-7							tsʰ o ²¹ ²¹			
32-8								m æ ⁴		
53-8								ɖʐ r ¹		
93-8								g ɯ ¹		
216-8								s w a ⁴		
236-8								ts o ŋ ²		
267-8								ts e n ³		
316-8								p ɯ ²		
327-8								ɣ ɯ ²		
348-8								ts o ⁴		
400-8								z ɔ ¹		
452-8								q æ ⁴		
463-8								qʰ a ⁴		
512-8								d ɔ ⁵		
534-8								ts o ⁴		
556-8								qʰ u ²		
568-8								χ ɯ ⁴		
588-8								s w a ⁴		
599-8								pʰ ɯ ¹		
656-8								ɣ u ¹		
678-8								g u ¹		
689-8								m æ ³		
700-8								m ɛ n ³		
775-8								p r e n		
786-8								q æ ¹		
820-8								ɖʐ u o ⁵		
839-8								d r ɯ ¹		
863-8								qʰ ɔ ² ²		
896-8								q æ n ¹		
929-8								d r ɯ ³		
1015-8								s r ¹		
1035-8								ts u ² ²		
1107-8								s æ ⁴		
1173-8								s r ² ²		
1195-8								s r ² ²		
1241-8								m e ¹		
1252-8								ɣ o ŋ ¹		
1294-8								q a ŋ ¹		
1326-8								ts w ² ²		
1348-8								dʑ i ³		
1401-8								sʰ e n ⁵		
1451-8								s r e ²		
1473-8								t w e ² ²		
1507-8								tɕʰ i ¹		
1532-8								q ɯ ¹		
1543-8								sʰ r ɯ ²		
1575-8								s r e n		
1618-8								b ɯ ¹		
1640-8								k ɔ ⁴		
1671-8								s r i		
1731-8								s r o ŋ ¹		
1762-8								s w a ŋ ³		
1773-8								d ɯ ⁴		
1794-8								k o ŋ ¹		
1805-8								z r ³		
1816-8								s u ² ²		
1862-8								ts r ¹		
1885-8								qʰ æ ⁴		
1914-8								sʰ r ɯ ²		
1936-8								p u ²		
1969-8								s r e n		
2018-8								ts o ŋ ¹		
2029-8								q a ŋ ¹		
2051-8								ɖʐ u ¹ ¹		
2074-8								q ɔ ⁴ ⁴		
2085-8								m æ ²		
2130-8								p æ ⁴		
2245-8								d r o ⁴		
2269-8								m ɛ ² ²		
2280-8								s ɔ ³		
2291-8								s e n ⁵		
2316-8								ts i i ⁴		
2364-8								ɖʐ r ² ²		
2395-8								tʰ r æ ¹		
2406-8								tsʰ j æ n ¹		
2417-8								k ɔ ³		
2428-8								q a ŋ ¹		
2450-8								d o ŋ ¹		
2484-8								ɕ r i ⁴		
2495-8								ɣ ɔ ¹		
2565-8								d i ¹		
2611-8								j ɔ ⁴		
2632-8								ŋ a ⁴ ⁴		
2644-8								ŋ a ŋ ⁴		
2674-8								m ø ² ²		
2698-8								s r ² ²		
2709-8								n e ¹		
2720-8								ɖʐ o ⁴		
2772-8								q æ ⁴		
2791-8								tɕ æ æ ¹		
2837-8								ts r e ¹		
2859-8								s e e n		
2889-8								tɕ ɯ ² ²		
2900-8								k u ²		
2928-8								tsʰ o ŋ ¹		
2941-8								qʰ ɯ ¹		
2998-8								ts r ² ²		
3031-8								tʰ r u ²		
3052-8								d ɯ ³		
3064-8								d a ¹		
3084-8								tʰ a ⁴		
3117-8								ɖʐ i ⁴		
3128-8								ɣ æ ⁴		
3150-8								d ɛ ⁴		
3161-8								d r ² ²		
3172-8								ts r e ²		
3263-8								j a ⁴		
3274-8								q æ ⁴		
3308-8								qʰ e n ¹		
3340-8								ʈ o ⁴		
3362-8								ts r e ¹		
3409-8								m e ²		
3454-8								q o ŋ ¹		
3493-8								s ɔ ⁴		
3536-8								s r o ¹		
3548-8								p j o		
3645-8								s r ¹		
3678-8								tsʰ j i		
3757-8								ɣ ɔ ¹		
3779-8								k ɔ ³		
3813-8								x e n ¹		
3835-8								s e e n ¹		
3855-8								b æ n ¹		
3885-8								s w ɛ ⁴		
3907-8								pʰ æ ¹		
3942-8								ts i ² ²		
3953-8								tʰ r æ ¹ ¹		
4023-8								ɕ r æ n ¹		
4034-8								d ɯ ¹ ¹		
4143-8								d r o ⁴		
4185-8								m ø ⁴		
4227-8								tsʰ r e ¹		
4238-8								d o ¹		
32-9									m a ⁴²	
53-9									ʐ ə˞ ³⁵	
93-9									g ɯ ³⁵	
216-9									s w ɔ ⁴²	
236-9									ts ʯ ŋ ³³	
267-9									tɕ e e ²¹	
316-9									p ɯ ³³	
327-9									ɣ ɯ ³³	
348-9									t ʯ ⁴²	
400-9									ʐ o ³⁵	
452-9									q a ⁴²	
463-9									qʰ ɔ ⁴²	
512-9									d o ²¹	
534-9									ts u ⁴²	
556-9									qʰ ʯ ³³	
568-9									x ə˞ ⁴²	
588-9									s w ɔ ⁴²	
599-9									pʰ ɯ ⁵⁵	
656-9									g o ³⁵	
678-9									k ʯ ³⁵	
689-9									m a ²¹	
700-9									m ɛ ²¹	
775-9									b j e n ²¹	
786-9									q e ⁵⁵	
820-9									ʐ ʯ ²¹	
839-9									d j ɯ ³⁵	
863-9									qʰ o ³³	
896-9									q a ŋ ⁵⁵	
929-9									d j ɯ ²¹	
1015-9									ʂ ʯ ⁵⁵	
1035-9									ts ʯ ³³	
1107-9									ʂ a ⁴²	
1173-9									ɕ i ³³	
1195-9									ɕ i ³³	
1241-9									m ɛ ³⁵	
1252-9									l o ³⁵	
1294-9									q ɔ ŋ ⁵⁵	
1326-9									ts ʯ ³³ ³³	
1348-9									ʑ i ²¹	
1401-9									s ɛ n ²¹	
1451-9									ʂ i ³³	
1473-9									t w e ³³ ³³	
1507-9									tɕʰ i ⁵⁵	
1532-9									q ə˞ ⁵⁵	
1543-9									ɕ j ɯ ³³	
1575-9									ɕ j e n ⁵⁵	
1618-9									b ɯ ³⁵	
1640-9									k o ⁴²	
1671-9									ɕ i ⁴²	
1731-9									s o ŋ ⁵⁵	
1762-9									s w a ŋ ²¹	
1773-9									t ɯ ⁴²	
1794-9									k ə ŋ ⁵⁵	
1805-9									ʐ i ²¹	
1816-9									s ʯ ³³	
1862-9									ʈʂ i ⁵⁵	
1885-9									qʰ a ⁴²	
1914-9									ɕ j ɯ ³³	
1936-9									p ɯ ³³	
1969-9									ɕ j ⁵⁵ ⁵⁵	
2018-9									ts ʯ ŋ ³⁵	
2029-9									q ɔ ŋ ⁵⁵	
2051-9									ʐ ʯ ³⁵	
2074-9									q ɔ ⁴²	
2085-9									m a ³³	
2130-9									b a ⁴²	
2245-9									d i u ⁴²	
2269-9									m ɛ ³³	
2280-9									s ɔ ²¹	
2291-9									s ɛ ²¹ ²¹	
2316-9									tɕ i ⁴²	
2364-9									ʐ ə˞ ³³	
2395-9									tʰ a ŋ ⁵⁵	
2406-9									tɕʰ j a ŋ ⁵⁵	
2417-9									k ʯ ²¹	
2428-9									q ɔ ŋ ⁵⁵	
2450-9									d ʯ ³⁵	
2484-9									ɕ i ⁴²	
2495-9									g ɔ ³⁵	
2565-9									t i ⁵⁵	
2611-9									j u ⁴²	
2632-9									w ɔ ŋ ⁴²	
2644-9									w o ŋ ⁴²	
2674-9									m o ³³	
2698-9									ʂ ʯ ³³	
2709-9									n e ³⁵	
2720-9									ʐ y ⁴²	
2772-9									q a ⁴²	
2791-9									ʐ a ŋ ⁵⁵	
2837-9									ʈʂ ə̃˞ ⁵⁵	
2859-9									ɕ j e n ⁵⁵	
2889-9									tɕ j ɯ ³³	
2900-9									k ʯ ³³	
2928-9									tsʰ o ŋ ⁵⁵	
2941-9									qʰ ɯ ⁵⁵	
2998-9									ʈʂ ə˞ ³³	
3031-9									tʰ ʯ ³³ ³³	
3052-9									t j ²¹	
3064-9									d o ³⁵	
3084-9									tʰ i ⁴²	
3117-9									ʐ ə˞ ⁴²	
3128-9									ʁ a ⁴²	
3150-9									d e ⁴²	
3161-9									d j ɯ ³³	
3172-9									ʈʂ ə˞ ³³	
3263-9									j ɔ ⁴²	
3274-9									q a ⁴²	
3308-9									qʰ e n ⁵⁵	
3340-9									t i ⁴²	
3362-9									ʈʂ ə̃˞ ⁵⁵	
3409-9									m i ³³	
3454-9									q o ŋ ⁵⁵	
3493-9									s o ⁴²	
3536-9									ɕ j ⁵⁵ ⁵⁵	
3548-9									f ə˞ ²¹	
3645-9									ɕ ʯ ⁵⁵	
3678-9									tɕʰ i ⁴²	
3757-9									l ɔ ³⁵	
3779-9									k ʯ ²¹	
3813-9									x e n ⁵⁵	
3835-9									ɕ j ⁵⁵ n	
3855-9									b a ³⁵	
3885-9									s w e ⁴²	
3907-9									pʰ a ⁵⁵	
3942-9									ts i ³³	
3953-9									tʰ a ŋ ⁵⁵	
4023-9									ɕ j a ŋ ⁵⁵	
4034-9									d j ɯ ⁵⁵	
4143-9									d i u ⁴²	
4185-9									m o ⁴²	
4227-9									ʈʂʰ ə̃˞ ⁵⁵	
4238-9									d i ³⁵	
32-10										m ɛ ⁴⁴
53-10										ts i ²¹
93-10										k ɯ ²¹
216-10										s w a ⁴⁴
236-10										ts ou ³³
267-10										tɕ j e ³¹
316-10										p ɯ ³³
327-10										ɣ ɯ ³³
348-10										ts ʯ ⁴⁴
400-10										s o ²¹
452-10										k ɛ ⁴⁴
463-10										kʰ o ⁵⁵
512-10										t o ⁴²
534-10										ts ou ⁴⁴
556-10										kʰ u ³³
568-10										x ɯ ⁴⁴
588-10										s w a ⁴⁴
599-10										pʰ ɯ ⁵⁵
656-10										k u ²¹
678-10										k ʯ ²¹
689-10										m ɛ ⁴²
700-10										m i ⁴²
775-10										p j e ³¹
786-10										k ɛ ⁵⁵
820-10										ts ʯ ³¹
839-10										t ɯ ²¹
863-10										kʰ o ³³
896-10										k ɛ ⁵⁵
929-10										ts ɯ ³¹
1015-10										s ʯ ⁵⁵
1035-10										ts ʯ ³³
1107-10										s ɛ ⁴⁴
1173-10										s i ³³
1195-10										s i ³³
1241-10										m e ²¹
1252-10										pʰ o ²¹
1294-10										k a ³⁵
1326-10										ts ʯ ³³ ³³
1348-10										tɕ i ³¹
1401-10										s e ³¹
1451-10										s i ³³
1473-10										t w e ³³
1507-10										tɕʰ i ⁵⁵
1532-10										k ɯ ⁵⁵
1543-10										s ɯ ³³
1575-10										s j e ⁵⁵
1618-10										p ɯ ²¹
1640-10										k o ⁴⁴
1671-10										ɕ i ⁵⁵
1731-10										s ou ³⁵
1762-10										s w a ³¹
1773-10										t ɯ ⁴⁴
1794-10										k ou ³⁵
1805-10										ts i ³¹
1816-10										s ʯ ³³
1862-10										ts i ⁵⁵
1885-10										kʰ ɛ ⁴⁴
1914-10										s ɯ ³³
1936-10										p u ³³
1969-10										s j ³⁵
2018-10										ts ou ²¹
2029-10										k a ³⁵
2051-10										ts ʯ ²¹
2074-10										k ʯ ⁴⁴
2085-10										m ɛ ³³
2130-10										p ɛ ⁴⁴
2245-10										ts ou ⁴²
2269-10										m i ³³
2280-10										s o ³¹
2291-10										s e ³¹
2316-10										tɕ i ⁵⁵
2364-10										ts i ³³
2395-10										tsʰ ɛ ⁵⁵
2406-10										tɕʰ j ɛ ⁵⁵
2417-10										k u ⁴²
2428-10										k a ³⁵
2450-10										ts ou ²¹
2484-10										ɕ i ⁵⁵
2495-10										k o ²¹
2565-10										t i ³⁵
2611-10										j o ⁴⁴
2632-10										w a a ⁴⁴
2644-10										w a ³⁵
2674-10										m o ³³
2698-10										s ʯ ³³
2709-10										n e ²¹
2720-10										ts ʯ ⁴²
2772-10										k ɛ ⁴⁴
2791-10										tɕ j ³⁵
2837-10										ts i ⁵⁵
2859-10										s j e ⁵⁵
2889-10										tɕ i ³³
2900-10										k u ³³
2928-10										tsʰ ou ⁵⁵
2941-10										kʰ ɯ ⁵⁵
2998-10										ts i ³³
3031-10										tʰ u ³³
3052-10										t ɯ ³¹
3064-10										t a ²¹
3084-10										tʰ ɛ ⁴⁴
3117-10										ts i ⁴²
3128-10										k ɛ ⁴²
3150-10										t e ⁴²
3161-10										ts ɯ ³³
3172-10										ts i ³³
3263-10										j a ⁴⁴
3274-10										k ɛ ⁴²
3308-10										kʰ e ⁵⁵
3340-10										ts ou ⁴⁴
3362-10										ts i ⁵⁵
3409-10										m i ³³
3454-10										k ou ³⁵
3493-10										s o ⁴⁴
3536-10										s i ⁵⁵
3548-10										f ʯ ⁴²
3645-10										s ʯ ⁵⁵
3678-10										tɕʰ i ⁵⁵
3757-10										k o ²¹
3779-10										k u ⁴²
3813-10										x e ⁵⁵
3835-10										s j ³⁵
3855-10										p ɛ ²¹
3885-10										s w e ⁴⁴
3907-10										pʰ ɛ ⁵⁵
3942-10										ts i ³³
3953-10										tsʰ ɛ ³⁵
4023-10										ɕ j ɛ ⁵⁵
4034-10										ts ɯ ⁵⁵
4143-10										ts ou ⁴²
4185-10										m o ⁴⁴
4227-10										tsʰ i ⁵⁵
4238-10										ts ou ²¹
