COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
75-4				g u				
678-4				ʂ yː				
682-4				m a n				
493-4				ʐ yː				
693-4				ʂ yː				
694-4				m a				
702-4				ts yː n				
704-4				m ɐ̃ː				
176-4				h yː				
709-4				ʂ				
710-4				tʰ øˀ				
714-4				b ɛ				
718-4				g ə				
719-4				tɕʰ ɔ̃ː				
22-4				m yː				
723-4				ts i ŋ				
726-4				dz y ŋ				
729-4				b ə				
730-4				r yː				
739-4				pʰ aː yː				
740-4				b ə				
741-4				kʰ ɐ k				
744-4				a				
743-4				h a n				
746-4				b u				
748-4				tʰ ə				
747-4				kʰ yː				
749-4				g a n				
751-4				tʰ ɐ̃ː				
762-4				m a n				
764-4				h a n				
765-4				dʑ yː				
788-4				h yː				
615-4				l ɐ k				
803-4				ʂ yː				
802-4				w ɐ k				
808-4				b a				
809-4				dʑ yː				
819-4				d y k				
821-4				ʂ yː				
820-4				b yː				
828-4				z ɐ k				
827-4				b yː				
835-4				n ɐ̃ː				
308-4				h yː				
844-4				ʐ yː				
848-4				b ə				
705-4				h yː				
613-4				ə				
649-4				h ɛ k				
876-4				tɕ ɐ̃ː				
878-4				j u ŋ				
889-4				h ũː				
898-4				n y k				
902-4				f u				
910-4				a n				
916-4				h yː				
919-4				h yː				
922-4				ʐ yː k				
930-4				ʈʂʰ ɐ̃ː				
933-4				kʰ yː				
939-4				r ɛ k				
947-4				j a n				
948-4				h u				
963-4				ʐ yː				
967-4				tɕʰ y k				
969-4				ʂ uː				
970-4				ɖʐ u k				
972-4				n ə				
731-4				m yː				
973-4				dʑ i ŋ				
974-4				n ɐ̃ː				
979-4				ts ɐ̃ː n				
182-4				kʰ yː				
993-4				n a				
994-4				j yː				
1001-4				z ɐ̃ː				
1002-4				d u				
1005-4				tsʰ yː				
1009-4				kʰ ɐ̃ː				
1022-4				ʂ uː				
1021-4				ɖʐ u k				
1043-4				r u ŋ				
1049-4				tʰ aː				
1065-4				ʈʂʰ yː				
1068-4				j yː				
1077-4				l y ŋ				
1081-4				h ɔ̃ː				
1084-4				h i ŋ				
1092-4				b ə				
1091-4				ʈʂʰ yː				
1096-4				n ə				
1097-4				b yː				
1102-4				n aː				
1104-4				tʰ øˀ				
1108-4				tɕʰ ɐ k				
552-4				dʑ yː				
1111-4				b h aː				
1116-4				z ɐ̃ː				
722-4				kʰ ɐ̃ː				
1141-4				j ɔ̃ː ŋ				
1147-4				b ə				
1146-4				ʐ ɐ̃ː				
1150-4				h a ŋ				
1151-4				u				
1158-4				h ɐ k				
1159-4				pʰ yː				
1164-4				tʰ a				
1163-4				h yː				
1167-4				s a ŋ				
1171-4				h aː				
1177-4				ʐ yː				
1187-4				kʰ ɐ̃ː				
1189-4				n i k				
52-4				kʰ yː				
1195-4				ʐ yː				
1203-4				tʰ y k				
1211-4				j yː				
329-4				h yː				
1217-4				b ɐ̃ː				
72-4				kʰ yː				
1218-4				tɕʰ i k				
1222-4				tɕʰ y				
1229-4				tɕ a ŋ				
1238-4				d ɔ̃ː ŋ				
1249-4				b yː				
1252-4				j yː				
1254-4				n a				
1253-4				ʂ ɐ̃ː n				
1257-4				g ɐ̃ː				
1263-4				dʑ yː				
1266-4				ɖʐ ɐ k				
584-4				t u ŋ				
7-4				j yː				
1191-4				l a ŋ				
13-4				tsʰ yː				
18-4				dʑ i				
33-4				n a				
81-4				ʂ a ŋ				
89-4				tʰ ɔ				
90-4				ʐ ɐ̃ː				
104-4				b ə				
123-4				dʑ ə				
122-4				g yː				
121-4				m a				
159-4				ʂ uː				
161-4				dz yː				
170-4				ʈʂʰ ɛ				
186-4				dʑ a				
191-4				z ə				
211-4				b a				
210-4				g ɐ̃ː				
217-4				kʰ a				
221-4				n yː				
233-4				d u				
246-4				t yː				
252-4				ts ɛ̃ː n				
253-4				j a m				
261-4				b yː				
262-4				b yː				
281-4				ts ai k				
287-4				h u				
288-4				h yː				
292-4				tʰ aː k				
297-4				g y k				
311-4				kʰ ɐː				
332-4				b yː				
342-4				a k				
358-4				j u ŋ				
366-4				g eː				
378-4				tsʰ ɐ̃ː				
382-4				m a				
392-4				tɕʰ ɔ k				
397-4				b a				
437-4				x aː				
444-4				pʰ l ɐ k				
465-4				tɕʰ yː				
471-4				r ɔ̃ː ŋ				
481-4				ts a				
500-4				m i ŋ				
525-4				dz yː				
542-4				ts ɔ ŋ				
625-4				r u ŋ				
638-4				n u				
640-4				b ɛˀ				
656-4				z eː				
657-4				d u ŋ				
659-4				d ɐː				
711-4				tsʰ ɛː				
745-4				n ə				
818-4				tʰ ɛ k				
839-4				ʈʂʰ ɐ̃ː				
841-4				j a				
894-4				b ɐː				
932-4				ʂ uː				
1-5					kʰ uː			
5-5					n a			
4-5					tʰ a k			
6-5					n a ŋ			
15-5					dʑ iː			
55-5					l ɔ			
56-5					a			
60-5					s ĩˀ			
61-5					d y ŋ			
80-5					dʑ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l uː			
92-5					pʰ l uː			
102-5					m a			
106-5					pʰ u k			
108-5					d a			
107-5					b l uː			
112-5					pʰ ɔ ŋ			
115-5					s			
114-5					tʰ u ŋ			
120-5					d u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m y			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː			
147-5					h ɛː			
149-5					n i k			
153-5					s			
152-5					kʰ a ŋ			
158-5					z i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ eˀ			
183-5					r ɛː			
185-5					m uː			
188-5					kʰ a			
189-5					tɕ i ŋ			
193-5					h a			
196-5					m a			
199-5					tɕʰ ɛː			
200-5					kʰ a ŋ			
201-5					tɕ ĩˀ			
202-5					kʰ a			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ eˀ			
219-5					dʑ			
218-5					tɕ ĩˀ			
224-5					m a ŋ			
240-5					tɕʰ a k			
244-5					j a			
255-5					n a			
260-5					b eˀ			
263-5					r ɔ			
269-5					dʑ ɛ k			
271-5					tʰ a k			
209-5					tɕʰ eˀ			
277-5					m a			
278-5					d u ŋ			
135-5					d ə			
284-5					m yː			
797-5					a			
290-5					l a			
289-5					tɕ i k			
296-5					n iː			
310-5					s ə			
319-5					ĩˀ			
325-5					r a			
327-5					tʰ ɛː			
331-5					kʰ ɔ			
337-5					b ɛ ŋ			
338-5					l i ŋ			
339-5					a			
350-5					kʰ ə			
349-5					tʰ y ŋ			
357-5					tɕʰ uː			
355-5					a			
363-5					z a			
361-5					tʰ ɔ			
365-5					s a ŋ			
364-5					tɕ ɛ ʔ			
375-5					r u k			
379-5					s ɛ ʔ			
380-5					kʰ a			
396-5					j ɔ			
400-5					m uː			
405-5					d a ŋ			
404-5					s ũ m			
409-5					r ɛ k			
410-5					z i k			
415-5					b ɛ			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					h ɛː			
434-5					tɕʰ ɛ ŋ			
445-5					p			
446-5					s ĩˀ			
451-5					d u			
457-5					n a m			
456-5					b l uː			
464-5					pʰ i ŋ			
473-5					tɕʰ ĩˀ			
474-5					a ŋ			
479-5					s a ŋ			
489-5					j ɔ			
490-5					h a			
494-5					s ə			
503-5					g ə			
502-5					ts a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					a k			
527-5					kʰ ɛ ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					kʰ a ŋ			
561-5					s a			
562-5					p ɔ			
564-5					j ɛː			
567-5					m a			
570-5					pʰ yː			
575-5					ɔ			
582-5					l a			
585-5					a			
589-5					kʰ ɔ m			
593-5					d ɛ n			
594-5					l a ŋ			
595-5					tʰ yː			
596-5					n ɔ			
598-5					z u			
599-5					d a			
602-5					z ɛː			
603-5					l a p			
606-5					s a ŋ			
605-5					b ɔ			
620-5					l a			
637-5					pʰ a k			
639-5					dʑ y			
645-5					kʰ ɔ			
646-5					r a ŋ			
168-5					h ɛ k			
658-5					h a ŋ			
665-5					pʰ uː			
668-5					h uː			
677-5					tʰ a ŋ			
75-5					d u ŋ			
678-5					s uː			
682-5					m ɛ n			
493-5					z yː			
693-5					s a			
694-5					m u			
702-5					tɕ ɔ m			
704-5					m yː			
176-5					l uː			
709-5					s ŋ			
710-5					tʰ eˀ			
714-5					m ɛ			
718-5					kʰ a			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					tɕ ɛ ŋ			
729-5					b			
730-5					r i			
739-5					pʰ l iː			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h a n			
746-5					d u ŋ			
748-5					tʰ a			
747-5					kʰ yː			
749-5					kʰ ɛ n			
751-5					tʰ a			
762-5					m ɛ n			
764-5					h a n			
765-5					dʑ iː			
788-5					l a ŋ			
615-5					l a k			
803-5					s ũ			
802-5					l a k			
808-5					b a			
809-5					tɕ ĩˀ			
819-5					d y k			
821-5					s a			
820-5					b ɔ			
828-5					z a k			
827-5					p yː			
835-5					n ə			
308-5					r yː			
844-5					z ĩˀ			
848-5					m ə			
705-5					l uː			
613-5					a			
649-5					h ɛ k			
876-5					tɕ ɔ			
878-5					j y ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũ ŋ			
910-5					a n			
916-5					l iː			
919-5					r ɛː			
922-5					z ĩˀ k			
930-5					tɕʰ yː			
933-5					kʰ ɛː			
939-5					r ɛ k			
947-5					j ɛ n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					tɕ i ŋ			
974-5					n a			
979-5					tɕ a n			
182-5					kʰ yː			
993-5					n a			
994-5					j yː			
1001-5					s ũ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔ			
1022-5					s y			
1021-5					z u k			
1043-5					n u ŋ			
1049-5					tʰ eˀ			
1065-5					tɕʰ ĩː			
1068-5					j ɔ			
1077-5					l y ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m ə			
1091-5					tɕʰ iː			
1096-5					n ə			
1097-5					z yː			
1102-5					n ɛː			
1104-5					tʰ eˀ ŋ			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b ɛ			
1116-5					s a			
722-5					kʰ ɔ			
1141-5					j ũː ŋ			
1147-5					pʰ ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					a ŋ			
1158-5					z a k			
1159-5					pʰ yː			
1164-5					tʰ a			
1163-5					l uː			
1167-5					ts a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɛ			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z ĩˀ			
1203-5					tʰ y k			
1211-5					j ɔ			
329-5					r a			
1217-5					m a			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ ĩː			
1229-5					dʑ a ŋ			
1238-5					d ũː ŋ			
1249-5					n iː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ũ m			
1257-5					kʰ a			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					d u ŋ			
7-5					a a			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə			
74-5					tʰ ɛ ŋ			
81-5					ts a ŋ			
83-5					m i k			
89-5					tʰ a ŋ			
90-5					z a			
104-5					m ə			
154-5					tɕʰ ɔ			
159-5					s ə			
161-5					dʑ eː			
170-5					tɕʰ ɛ			
91-5					a			
181-5					n uː			
186-5					dʑ ə			
191-5					z ə			
211-5					z a			
210-5					kʰ ɛ			
217-5					kʰ a			
221-5					n yː			
233-5					d u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a ŋ			
261-5					b u			
262-5					z yː			
281-5					tɕ ɛ k			
287-5					l a			
288-5					l uː			
297-5					kʰ ɔ k			
311-5					tɕ iː			
332-5					b u			
342-5					ɔ			
358-5					j u ŋ			
366-5					dʑ ə			
382-5					m iː			
392-5					dʑ ɔ k			
397-5					b u			
437-5					h ɛː			
444-5					pʰ l ɛ k			
465-5					j ɔ			
471-5					m a			
477-5					d ə			
478-5					r uː			
481-5					dʑ a p			
483-5					z a ŋ			
500-5					m i ŋ			
511-5					kʰ			
525-5					dʑ iː			
542-5					dʑ ũː ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					kʰ z ĩː			
656-5					z ə			
657-5					d u ŋ			
659-5					d uː			
711-5					tɕʰ yː			
745-5					n a			
818-5					tʰ a k			
825-5					tʰ ə			
839-5					tɕʰ uː			
841-5					j a			
894-5					b yː			
1-6						g uː		
5-6						n a		
4-6						tʰ i k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l ɔ		
56-6						ɔː		
60-6						s ĩˀ		
61-6						dʑ y ŋ		
80-6						dʑ ɔ k		
87-6						tɕʰ a		
86-6						pʰ u		
92-6						pʰ a		
102-6						m a		
106-6						pʰ u k		
108-6						d oː		
107-6						pʰ l oː		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						d oː		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ĩˀ		
131-6						r i ŋ		
136-6						pʰ ɔː		
134-6						kʰ a k		
137-6						a		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː		
147-6						h ɔː		
149-6						m i k		
153-6						s		
152-6						pʰ ɛ		
158-6						pʰ i k		
163-6						l i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b y k		
173-6						tʰ ɔ		
183-6						r oː		
185-6						m		
188-6						g		
189-6						tɕ i ŋ		
193-6						h ɔː		
196-6						m ɔ̃ː		
199-6						tɕʰ oː		
200-6						kʰ ɛ		
201-6						tɕʰ ĩˀ		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b oː		
206-6						n a ŋ		
117-6						b oː		
146-6						tɕʰ eˀ		
219-6						pʰ		
218-6						tɕʰ ə		
224-6						m ɔ		
240-6						tɕʰ a k		
244-6						j a		
255-6						n a		
260-6						b a		
263-6						h oː		
269-6						dʑ ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m a		
278-6						b u ŋ		
135-6						dʑ a		
284-6						m yː		
797-6						ɔː		
290-6						l i		
289-6						tɕ i k		
296-6						n ĩˀ		
310-6						s		
319-6						ɔː		
325-6						l ɔː		
327-6						tʰ oː		
331-6						kʰ ɔː		
337-6						b ɛ ŋ		
338-6						l i ŋ		
339-6						ɔ		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ oː		
355-6						a		
363-6						pʰ a		
361-6						tʰ oː		
365-6						s a ŋ		
364-6						dʑ ɛ ʔ		
375-6						r u k		
379-6						s ɛ ʔ		
380-6						kʰ a		
396-6						h ɔː		
400-6						m		
405-6						d a ŋ		
404-6						s ɔ m		
409-6						j ɛ k		
410-6						tɕ i k		
415-6						b a		
416-6						b a		
101-6						n ũː ŋ		
37-6						kʰ uː		
424-6						pʰ ɔː		
434-6						tɕʰ ɛ		
445-6						b		
446-6						s ĩˀ		
451-6						tʰ oː		
457-6						n a m		
456-6						b uː		
464-6						pʰ i ŋ		
473-6						tɕʰ oː		
474-6						ɔ ŋ		
479-6						s ĩˀ ŋ		
489-6						j ɔː		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						g ɔː		
502-6						z a ŋ		
235-6						l y ŋ		
519-6						l i		
523-6						u k		
527-6						pʰ tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ɔː		
553-6						r i ŋ		
558-6						kʰ ũː ŋ		
561-6						s a		
562-6						p ɔ		
564-6						j ɛː		
567-6						m ɔ		
570-6						pʰ oː		
575-6						ɔː		
582-6						l a		
585-6						ɔ		
589-6						tʰ ɔ m		
593-6						d ɛ		
594-6						l i ŋ		
595-6						tʰ oː		
596-6						n u k		
598-6						z u		
599-6						d ĩˀ		
602-6						z oː		
603-6						l a p		
606-6						s ɔ		
605-6						b ɔ		
620-6						l a		
637-6						pʰ a k		
639-6						dʑ oː		
645-6						kʰ ɔ		
646-6						r i ŋ		
168-6						h ɛ k		
658-6						h a ŋ		
665-6						pʰ uː		
668-6						h uː		
677-6						t a ŋ		
75-6						tʰ u ŋ		
678-6						s uː		
682-6						m ɛ n		
493-6						z yː		
693-6						s ɔː		
694-6						m		
702-6						tɕ ɔ m		
704-6						m ɔː		
176-6						l uː		
709-6						s		
710-6						tʰ ɔ p		
714-6						m ɛ		
718-6						kʰ		
719-6						tɕʰ ũː ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						z ɛ ŋ		
729-6						b		
730-6						r i		
739-6						pʰ i		
740-6						b ə		
741-6						kʰ ɔ k		
744-6						ɔː		
743-6						pʰ ɛ		
746-6						pʰ u ŋ		
748-6						tʰ		
747-6						kʰ oː		
749-6						kʰ ɛ		
751-6						t ɔ		
762-6						m ɛ n		
764-6						h ɔ		
765-6						dʑ i		
788-6						l a ŋ		
615-6						l a k		
803-6						s oː		
802-6						pʰ a k		
808-6						b a		
809-6						tɕ ĩˀ		
819-6						d y k		
821-6						s u		
820-6						b ɔ		
828-6						s a k		
827-6						b oː		
835-6						n ɔː		
308-6						r oː		
844-6						z ĩˀ		
848-6						m		
705-6						l uː		
613-6						ɔː		
649-6						h ɛ k		
876-6						tɕ ɔː		
878-6						j u ŋ		
889-6						h ɔ		
898-6						n y k		
902-6						h u ŋ		
910-6						ɛ		
916-6						l i		
919-6						r ɔː		
922-6						z i k		
930-6						tɕʰ oː		
933-6						dʑ oː		
939-6						r ɛ k		
947-6						j ɛ		
948-6						n i ŋ		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						kʰ u k		
972-6						n a		
731-6						m yː		
973-6						dʑ i ŋ		
974-6						pʰ ɔ		
979-6						tɕ a		
182-6						kʰ oː		
993-6						n i		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ ɔː		
1022-6						s uː		
1021-6						z u k		
1043-6						pʰ u ŋ		
1049-6						tʰ eˀ		
1065-6						tɕʰ ĩː		
1068-6						h ɔː		
1077-6						l y ŋ		
1081-6						r i ŋ		
1084-6						h i ŋ		
1092-6						m		
1091-6						tɕ oː		
1096-6						n		
1097-6						tɕ oː		
1102-6						n ɔː		
1104-6						tʰ ɔ		
1108-6						tɕʰ a k		
552-6						dʑ oː		
1111-6						b ɛ		
1116-6						s ɔ̃ː		
722-6						kʰ ɔː		
1141-6						j ɔ ŋ		
1147-6						b ə		
1146-6						z oː		
1150-6						h a ŋ		
1151-6						u ŋ		
1158-6						h a k		
1159-6						pʰ oː		
1164-6						tʰ		
1163-6						l oː		
1167-6						s a ŋ		
1171-6						l a		
1177-6						z yː		
1187-6						kʰ ɔ		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z ĩˀ		
1203-6						tʰ y k		
1211-6						j ɔː		
329-6						r ɔː		
1217-6						m a		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ ĩˀ		
1229-6						dʑ a ŋ		
1238-6						d ũː ŋ		
1249-6						n i		
1252-6						j ɔː		
1254-6						n a		
1253-6						s ɔ m		
1257-6						tʰ ɔ		
1263-6						dʑ ə		
1266-6						dʑ a k		
584-6						d u ŋ		
13-6						tɕʰ oː		
18-6						dʑ i		
33-6						n a		
74-6						t ɔ		
81-6						s a ŋ		
83-6						m i k		
89-6						tʰ ɔ ŋ		
90-6						z oː		
104-6						m ə		
123-6						tɕʰ eˀ		
122-6						kʰ ɔ		
121-6						m ɔː		
154-6						tɕʰ oː		
159-6						s		
170-6						tɕʰ ɛ		
91-6						a		
181-6						n ɔː		
186-6						dʑ ə		
211-6						b a m		
210-6						kʰ ɔ		
217-6						kʰ a		
221-6						n y		
233-6						d u		
246-6						t yː		
252-6						tɕ ɛ n		
253-6						r a m		
281-6						tɕ ɛ k		
287-6						l i ŋ		
288-6						l uː		
292-6						dʑ i		
311-6						tɕ iː		
342-6						ɔ		
358-6						j u ŋ		
366-6						dʑ ə		
378-6						tɕʰ ɔ		
382-6						m iː		
392-6						dʑ ɔ k		
397-6						b oː		
437-6						h ə		
444-6						pʰ l ɛ k		
465-6						tɕʰ i		
477-6						d oː		
478-6						r oː		
481-6						dʑ a p		
483-6						z ɛ		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ɔ ŋ		
625-6						r u ŋ		
638-6						n u ŋ		
640-6						kʰ s ĩː		
656-6						z ə		
657-6						d u ŋ		
659-6						dʑ oː		
711-6						tɕ oː		
745-6						n a		
818-6						tʰ eˀ		
825-6						d a		
839-6						tɕʰ ɔ		
841-6						pʰ ɔː		
894-6						b ɹ oː		
932-6						s		
1-7							g uː	
5-7							n ə	
4-7							tʰ i k	
6-7							n a ŋ	
15-7							dʑ i	
55-7							r ũ	
56-7							a	
60-7							s ə	
61-7							kʰ y ŋ	
80-7							dʑ ɔ k	
87-7							tɕʰ a	
86-7							pʰ l uː	
92-7							pʰ l uː	
102-7							m ə	
106-7							pʰ u k	
108-7							d u	
107-7							pʰ l uː	
112-7							pʰ ɔ m	
115-7							s	
114-7							t u ŋ	
120-7							d u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							m ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h uː	
143-7							ʨʰ a k	
145-7							tɕʰ a ŋ	
147-7							h aː	
149-7							m i k	
153-7							s	
152-7							kʰ a n	
158-7							kʰ i k	
163-7							r i	
164-7							n yː	
167-7							pʰ a ŋ	
171-7							n y ŋ	
172-7							pʰ y k	
173-7							tʰ øˀ	
183-7							r aˀ	
185-7							m uː	
188-7							g i	
189-7							tɕ i n	
193-7							h a	
196-7							m ɔ̃ː	
199-7							ʨʰ ə	
200-7							kʰ a n	
201-7							kʰ i	
202-7							g	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							n a m	
117-7							b yː	
146-7							kʰ øˀ	
219-7							b	
218-7							dʑ ɛ̃ː	
224-7							m y ŋ	
240-7							ʨʰ a k	
244-7							j a	
255-7							n a	
260-7							b aˀ	
263-7							r aˀ	
269-7							dʑ ɛ k	
271-7							tʰ a k	
209-7							kʰ øˀ	
277-7							m a	
278-7							pʰ u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l i ŋ	
289-7							dʑ i k	
296-7							n i	
310-7							s ə	
319-7							ə	
325-7							r aˀ	
327-7							tʰ aː	
331-7							kʰ ə	
337-7							b a n	
338-7							l i ŋ	
339-7							a	
350-7							g ə	
349-7							tʰ y ŋ	
357-7							tɕʰ u	
355-7							a	
363-7							dʑ a	
361-7							tʰ oː	
365-7							s a uː	
364-7							dʑ a t	
375-7							r u k	
379-7							s a t	
380-7							kʰ a	
396-7							j au	
400-7							m uː	
405-7							d a ŋ	
404-7							s ɔ m	
409-7							r ɛ k	
410-7							pʰ i k	
415-7							b aˀ	
416-7							b a	
101-7							n u	
37-7							kʰ uː	
424-7							b u	
434-7							ʨʰ a m	
445-7							p	
446-7							s i	
451-7							t u	
457-7							n a m	
456-7							pʰ l uː	
464-7							pʰ i ŋ	
473-7							ʨʰ i	
474-7							ɔ ə	
479-7							s i ŋ	
489-7							j ə	
490-7							h ɔ̃ː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l i	
523-7							u k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ i	
553-7							r i n	
558-7							kʰ ũː ŋ	
561-7							s a	
562-7							b ɔ	
564-7							j aː	
567-7							m ə	
570-7							b yː	
575-7							a	
582-7							l ũ	
585-7							a	
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ũ	
595-7							tʰ a	
596-7							n y	
598-7							z u	
599-7							d eˀ	
602-7							z ə	
603-7							r a p	
606-7							s ɔ ŋ	
605-7							b u	
620-7							l aː	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ u	
646-7							r i ŋ	
168-7							h ɛ k	
658-7							h a n	
665-7							pʰ u	
668-7							dʑ uː	
677-7							t a ŋ	
75-7							kʰ u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m ə	
702-7							dʑ ɔ m	
704-7							m uː	
176-7							l uː	
709-7							s	
710-7							t ɔ p	
714-7							m a	
718-7							kʰ	
719-7							tsʰ ũː ŋ	
22-7							m yː	
723-7							ts i n	
726-7							dʑ i ŋ	
729-7							b u	
730-7							r i	
739-7							pʰ l i	
740-7							b aˀ	
741-7							kʰ ɔ k	
744-7							a	
743-7							z a n	
746-7							pʰ u ŋ	
748-7							d ə	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t ɔ̃ː	
762-7							m a n	
764-7							h a n	
765-7							dʑ i	
788-7							l ũ	
615-7							l a k	
803-7							s uː	
802-7							r a k	
808-7							b a	
809-7							ts i	
819-7							d y k	
821-7							s ə	
820-7							b ɔ	
828-7							s a k	
827-7							p yː	
835-7							n ɔ	
308-7							r i	
844-7							z i	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							h ɛ k	
876-7							dʑ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː ŋ	
898-7							n y k	
902-7							h ũ ŋ	
910-7							a n	
916-7							r i	
919-7							r aˀ	
922-7							s i	
930-7							tɕʰ au	
933-7							kʰ aː	
939-7							r ɛ k	
947-7							j a n	
948-7							n u	
963-7							z uː	
967-7							tɕʰ y k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i n	
974-7							n y	
979-7							dʑ a n	
182-7							kʰ yː	
993-7							n i	
994-7							j yː	
1001-7							s ə	
1002-7							d u	
1005-7							tɕʰ i	
1009-7							kʰ ɔ	
1022-7							s	
1021-7							tsʰ u k	
1043-7							l u ŋ	
1049-7							t eˀ	
1065-7							kʰ i	
1068-7							j au	
1077-7							l y ŋ	
1081-7							r ũː ŋ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							dʑ i	
1096-7							n ə	
1097-7							g yː	
1102-7							j aː	
1104-7							tʰ u	
1108-7							ʨʰ a k	
552-7							dʑ uː	
1111-7							pʰ l uː	
1116-7							s ɔ̃ː	
722-7							kʰ ɔ	
1141-7							j ũː	
1147-7							b aˀ	
1146-7							z ə	
1150-7							h a ŋ	
1151-7							u ə	
1158-7							dʑ a k	
1159-7							pʰ u	
1164-7							tʰ u	
1163-7							r uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ə	
1189-7							ɲ i k	
52-7							kʰ uː	
1195-7							z i	
1203-7							tʰ y k	
1211-7							j ɔ	
329-7							r aˀ	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tsʰ i k	
1222-7							tsʰ ɛ̃ː n	
1229-7							dʑ a ŋ	
1238-7							d ũː ŋ	
1249-7							m ə	
1252-7							j uː	
1254-7							n ũː	
1253-7							s ɔ m	
1257-7							g ɔ	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							t u ŋ	
7-7							a aː	
1191-7							l w a ŋ	
13-7							tsʰ uː	
18-7							dʑ aˀ	
33-7							n a	
74-7							t a	
81-7							s a n	
83-7							m i k	
89-7							tʰ oː ŋ	
90-7							z oː	
104-7							m ə	
123-7							ʨʰ a	
122-7							kʰ øˀ	
121-7							m ə	
154-7							ʨʰ uː	
159-7							s ə	
161-7							kʰ i	
170-7							tɕʰ a t	
91-7							a	
181-7							n uː	
186-7							dʑ ə	
191-7							z ə	
