COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1564-12												t ɔ ʔ				
1028-12												ʔ a				
2111-12												l ɛ				
1563-12												s a				
1597-12												s a ŋ				
1859-13													ŋ ɛ			
175-13													k a			
241-13													ʔ ɛ ʔ			
2163-13													kʰ ɛ			
2181-13													n a m			
2060-13													ʔ w a m			
410-13													t ɛ			
1841-13													m w			
2017-13													h ei̯			
1004-13													l ɛ			
614-13													p o			
686-13													p l ɛ			
88-13													g a ʔ			
872-13													n u ŋ			
1891-13													t ɛ			
68-13													s ɛ m			
631-13													p ə n			
594-13													g ɛ			
1759-13													h a n			
805-13													g ɨ n			
756-13													h w a			
1201-13													m w a ʔ			
2042-13													ʔ a			
1968-13													t a ʔ			
2000-13													r ɛ			
17-13													v a t			
4-13													n ə m			
788-13													t ɛ			
1219-13													kʰ ɛ m			
141-13													ʔ ɛ			
541-13													p r j a ŋ			
1687-13													h ɛ			
123-13													n aːi̯ m			
1652-13													c ɨ n			
576-13													ŋ a			
1738-13													t a			
442-13													h w m			
368-13													t j a k			
1778-13													p a t			
957-13													n a p			
1704-13													ʔ ɛ ʔ			
304-13													c a m			
1796-13													c a k			
720-13													t ɛ			
287-13													g ə̆ a p			
321-13													g ə			
206-13													t ɛ ʔ			
1950-13													ʔ ɛ			
665-13													n w a			
703-13													n o ʔ			
1290-13													m a			
1391-13													g a t			
269-13													g a t			
855-13													c a n			
2078-13													s ɛ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j ə n			
737-13													p a t			
340-13													s a			
1111-13													s ɛ			
485-13													ŋ			
1356-13													m u			
1093-13													l ə k			
1063-13													t w m			
223-13													k ɔ n			
1248-13													c ə			
1509-13													t ɛ n			
504-13													c u			
2130-13													s ɛ			
1-13													ʔ w			
386-13													n o a			
1411-13													ʔ ɛ			
1027-13													g a ʔ			
2077-13													m a			
1459-13													k l			
1323-13													m ə			
1538-13													r j a			
975-13													n a			
940-13													ŋ ɛ			
1476-13													ʔ a			
1923-13													n ɛ			
105-13													v a ŋ			
1431-13													ʔ ɛ			
1814-13													m a n			
1183-13													n w ɔ n			
1890-13													s a			
1721-13													ʔ u ʔ			
1617-13													p w ʔ			
1564-13													p ɔ ʔ			
1028-13													ʔ a			
2111-13													l ɛ			
1563-13													s a			
1597-13													s a			
1859-14														ŋ u ai̯		
175-14														k a		
241-14														ʔ o ʔ		
2163-14														k o ɲ		
2181-14														n ə̆ m		
2060-14														ʔ oː m		
410-14														d j ai̯		
1841-14														m oː		
2017-14														h eː		
1004-14														l j a		
614-14														p oː h		
686-14														p l eː		
88-14														g u ʔ		
872-14														n u ŋ		
1891-14														d j a		
68-14														s i m		
631-14														p ə n		
594-14														g j a		
1759-14														h a ɲ		
805-14														g i ɲ		
756-14														h oː		
1201-14														m oː a		
2042-14														ʔ j a		
1968-14														d a ʔ		
2000-14														d j ŋ		
17-14														v a c		
4-14														ə ə m		
788-14														d ai̯		
1219-14														kʰ i m		
141-14														ʔ j ŋ		
541-14														p j a ŋ		
1687-14														h u n		
123-14														j a m		
1652-14														dʑ i ŋ		
576-14														ŋ ɔ l		
1738-14														d a ŋ		
442-14														h oː m		
368-14														d j a ŋ		
1778-14														p ai̯ dʑ		
957-14														n j a p		
1704-14														ʔ i ʔ		
304-14														dʑ a m		
1796-14														dʑ ɔ ŋ		
720-14														d ai̯ h		
287-14														g j a p		
321-14														g ə ŋ		
206-14														d oː ʔ		
1950-14														ʔ oːi̯ ai̯		
665-14														oː oː a n		
703-14														n oː		
1290-14														m j a		
1391-14														g ɔ t		
269-14														g ɔ t		
855-14														dʑ a n		
2078-14														s i		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j a n		
737-14														p ai̯ t		
340-14														s a		
1111-14														s ai̯		
485-14														ŋ j ai̯		
1356-14														m u h		
1093-14														d ə ŋ		
1063-14														d oː m		
648-14														dʑ ə ŋ		
223-14														g oː a n		
1248-14														dʑ ə ɯ		
1509-14														d ɔ ŋ		
504-14														dʑ oː		
2130-14														s i		
386-14														oː u ʔ		
1411-14														ʔ u		
1027-14														g a ʔ		
2077-14														m a u		
1459-14														g l j ai̯		
1323-14														m ə		
1538-14														r j a h		
975-14														ɲ a h		
940-14														ŋ u h		
1476-14														ʔ a		
1923-14														n i ŋ		
105-14														v ɔ ŋ		
1431-14														ʔ i		
37-14														j ŋ j ŋ		
1152-14														p l a n		
1183-14														n oː ɔ ŋ		
1890-14														s a		
1430-14														d u		
1564-14														d ɔ ʔ		
1028-14														ʔ a		
2111-14														l ui̯		
1563-14														s a		
1859-15															ŋ ɛ	
175-15															k a	
241-15															ʔ u ʔ	
2163-15															kʰ au̯ n	
2181-15															n a m	
2060-15															ʔ ou̯ m	
410-15															d əɯ̯	
1841-15															m ou̯	
2017-15															h əa	
1004-15															l j a	
614-15															v ou̯ h	
686-15															p e	
88-15															g ɛ ʔ	
872-15															n u ŋ	
1891-15															d aːi̯ a	
68-15															s ɛ m	
631-15															p ə n	
594-15															g aːi̯	
1759-15															h a ɲ	
805-15															g i ɲ	
756-15															h ɛ ʔ	
1201-15															m w a ʔ	
2042-15															ʔ əɯ̯ a	
1968-15															t a ʔ	
2000-15															h aːi̯ ŋ	
17-15															v ai̯ c	
4-15															ə əa m	
788-15															d ɨi̯	
1219-15															kʰ ɛ m	
141-15															ʔ aːi̯ ŋ	
541-15															p j a ŋ	
1687-15															h au̯	
123-15															n aːi̯ m	
1652-15															c ɛ ŋ	
576-15															ŋ ɛ	
1738-15															t a	
442-15															h w m	
368-15															t j a ŋ	
1778-15															p a t	
957-15															n a p	
1704-15															ʔ ɛ ʔ	
304-15															c a m	
1796-15															c a ŋ	
720-15															t ɛː h	
287-15															g ə p	
321-15															g ə ŋ	
206-15															t ou̯ ʔ	
1950-15															ʔ oːi̯ ai̯	
665-15															ə ou̯ a n	
703-15															n ou̯ ʔ	
1290-15															m əɯ̯	
1391-15															g ɛ n	
269-15															g ɛ ʔ	
855-15															c a n	
2078-15															s ɛ	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a n	
737-15															p ə	
340-15															s a ou̯	
1111-15															s ɛ	
485-15															ŋ əɯ̯	
1356-15															m u h	
1093-15															l əɯ̯ ŋ	
1063-15															t w m	
648-15															c əa ŋ	
223-15															g ɔ n	
1248-15															c əɯ̯ a	
1509-15															t ə ŋ	
504-15															c ou̯ h	
2130-15															s ɛ	
1-15															ʔ ou̯	
386-15															ə ou̯ ʔ	
1027-15															g a ʔ	
2077-15															m u h	
1459-15															g e	
1323-15															m əɯ̯	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ ou̯ a h	
1476-15															ʔ a h	
1923-15															n ɛ	
105-15															v ɔ ŋ	
1814-15															m a ɲ	
1183-15															n ou̯ ŋ	
1890-15															s a	
1430-15															t au̯ a	
1721-15															ʔ u ʔ	
1617-15															p ou̯ ʔ	
1564-15															t ɔ ʔ	
1028-15															ʔ a	
2111-15															e ou̯	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ɛ
175-16																k a
241-16																ʔ ɛ ʔ
2163-16																kʰ e n
2181-16																n a m
2060-16																ʔ w m
410-16																d ɛː
1841-16																m w
2017-16																h ei̯
1004-16																l j a
614-16																p ou̯ h
686-16																p l ei̯
88-16																g a ʔ
872-16																n u ŋ
1891-16																d aːi̯ a
68-16																s ɛ m
631-16																p ə n
594-16																g aːi̯
1759-16																h a ɲ
805-16																g ɨ ɲ
756-16																h ɨ ʔ
1201-16																m w a ʔ
2042-16																ʔ tɕ a
1968-16																d a ʔ
2000-16																x a ŋ
17-16																v a c
4-16																n əː m
788-16																d ɛː
1219-16																kʰ ɛː m
141-16																ʔ aːi̯ ŋ
541-16																p j a ŋ
1687-16																h u n
123-16																j a m
1652-16																c ɨ ŋ
576-16																ŋ ɛ
1738-16																d a
442-16																h oː m
368-16																d j a ŋ
1778-16																p a t
957-16																n a p
1704-16																ʔ iː ʔ
304-16																c a m
1796-16																c a ŋ
720-16																t ɛː h
287-16																g ə p
321-16																g ə ŋ
206-16																d ou̯ ʔ
1950-16																ʔ v a
665-16																w a n
703-16																n ou̯ ʔ
1290-16																m ɛː
1391-16																g a t
269-16																g a t
855-16																c a n
2078-16																s ɨ n
2213-16																m ɛː
1858-16																s a
1151-16																g j a n
737-16																p ə ɛː
340-16																ʔ a
1111-16																s ɛ
485-16																ŋ ɛː
1356-16																m u h
1063-16																d w m
648-16																c əː ŋ
223-16																g w a n
1248-16																c əɯ̯ ɨ
1509-16																t ɨ ŋ
2130-16																s ɨ
1-16																ʔ w
386-16																n ou̯ a
1411-16																ʔ ɛ
1027-16																g a ʔ
2077-16																m a
1459-16																g l ɛː
1323-16																m əɯ̯
1538-16																r j a h
975-16																ɲ a x
940-16																ŋ w a h
1476-16																ʔ a
1923-16																n ɛː ŋ
105-16																v a ŋ
1431-16																ʔ ɛ
37-16																n aːi̯ ŋ
1814-16																m a ɲ
1183-16																n w ŋ
1890-16																s a
1721-16																ʔ ɔ ʔ
1617-16																p ou̯ ʔ
1564-16																p u ʔ
2111-16																l ɛː
1563-16																s a
1597-16																s a ŋ
