COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2291-4				ʂ j e n ⁴²						
2316-4				ʈʂʰ i ²⁴						
2364-4				dʑ i ²²						
2395-4				tsʰ a n ⁵⁵						
2406-4				tsʰ j a ⁵⁵						
2417-4				q u ⁴²						
2428-4				kʰ o ŋ ⁵⁵						
2450-4				o ¹²						
2484-4				ʂ i ²⁴						
2495-4				q ao ¹²						
2565-4				k i ⁵⁵						
2611-4				j u ²⁴						
2632-4				ŋ w ə̃˞ ²⁴						
2644-4				w ə̃˞ ²⁴						
2674-4				m u ²²						
2698-4				ʂ u ²²						
2709-4				n ɛ ¹²						
2720-4				ə̃˞ ¹²						
2772-4				q æ ²⁴						
2791-4				tsʰ j a ⁵⁵						
2837-4				ʈʂʰ i ⁵⁵						
2859-4				s e n ⁵⁵						
2889-4				ʈʂʰ j i ²²						
2900-4				q u ²²						
2928-4				tsʰ o ⁵⁵						
2941-4				q æ ⁵⁵						
2998-4				ʈʂʰ i ²²						
3031-4				k u ²²						
3052-4				k u ⁴²						
3064-4				q ao ¹²						
3084-4				k æ ²⁴						
3117-4				dʑ i ²¹						
3128-4				q æ ²¹						
3150-4				q e ²⁴						
3161-4				u ²²						
3172-4				ʈʂʰ i ²²						
3263-4				j a ²⁴						
3274-4				q æ ⁴²						
3308-4				kʰ e n ⁵⁵						
3340-4				ts u ²⁴						
3362-4				ʈʂʰ i ⁵⁵						
3409-4				m i ²²						
3454-4				kʰ o ŋ ⁵⁵						
3493-4				χ u ²⁴						
3536-4				ʂ u ⁵⁵						
3548-4				pf u ⁴²						
3645-4				ʂ u ⁵⁵						
3678-4				ʈʂʰ i ²⁴						
3757-4				l ao ¹²						
3779-4				q u ⁴²						
3813-4				χ e n ⁵⁵						
3835-4				ʂ e n ⁵⁵						
3855-4				kʰ a ¹²						
3885-4				s w u ²⁴						
3907-4				q æ ⁵⁵						
3942-4				ts i ²²						
3953-4				tsʰ a n ⁵⁵						
4023-4				ʂ a n ⁵⁵						
4034-4				p ə̃˞ ⁵⁵						
4143-4				tsʰ i ¹²						
4185-4				m o ¹²						
4227-4				ʈʂʰ i ⁵⁵						
4238-4				u ¹²						
4249-4				kʰ o ŋ ⁵⁵						
4271-4				dʑ i ²¹						
4304-4				tsʰ u ²¹						
4315-4				p ə̃˞ ŋ ²²						
4336-4				p i ⁴²						
4400-4				χ o ŋ ⁵⁵						
4411-4				χ e n ⁵⁵						
4441-4				l ao ¹²						
4557-4				q ao ⁵⁵						
4591-4				w ə̃˞ ŋ ²²						
4602-4				s u ⁴²						
4687-4				χ e n ⁵⁵						
4720-4				kʰ o ⁵⁵						
4731-4				u ²¹						
4763-4				tsʰ u ⁴²						
4918-4				ts i ⁴²						
4976-4				k u ²⁴						
4998-4				ʂ w i ²²						
5037-4				k ə̃˞ ⁴²						
5048-4				p ə̃˞ ²⁴						
5100-4				m u ¹²						
5111-4				b æ ²¹						
5122-4				k w a ²⁴						
5163-4				ts i ⁵⁵						
5192-4				ə̃˞ ¹²						
5225-4				n o ⁴²						
5236-4				k i ²²						
64-4				kʰ o n ⁴²						
104-4				ʂ w ɛ ²⁴						
247-4				t i ²¹						
338-4				k w ɛ ⁴²						
378-4				d u ⁴²						
412-4				kʰ o ⁵⁵						
621-4				t w a ²⁴						
632-4				m o ²²						
645-4				b a ²¹						
742-4				t æ ²⁴						
752-4				ŋ ɛ ¹²						
763-4				p o ŋ ⁵⁵						
799-4				dʑ u ²¹						
809-4				q ao ⁴²						
853-4				kʰ o ŋ ⁵⁵						
916-4				p i ŋ ⁵⁵						
960-4				m i ⁵⁵						
1074-4				χ ao ⁵⁵						
1086-4				k u ²⁴						
1097-4				k ao ²⁴						
1130-4				k æ ²⁴						
1184-4				s i ⁵⁵						
1230-4				t w a ŋ ²²						
1423-4				t o ŋ ⁵⁵						
1433-4				m o ¹²						
1462-4				w e n ²²						
1545-4				ʈʂʰ i ²²						
1629-4				pf u ⁵⁵						
1682-4				s i ŋ ⁵⁵						
1706-4				tɕʰ j a ²⁴						
1925-4				ts i ²²						
1991-4				tsʰ o ŋ ²²						
2040-4				b o ŋ ²²						
2107-4				χ a ⁴²						
2118-4				t u ²²						
2141-4				s dz ə̃˞ ⁵⁵						
2540-4				o ¹²						
2576-4				m o ²²						
2664-4				m u ²⁴						
2742-4				ʂ i ²²						
2753-4				pf j e n ⁵⁵						
2848-4				dʑ i ²¹						
2870-4				pf u ²¹						
2871-4				pf w ɛ ²⁴						
2952-4				ŋ w ɛ ²⁴						
3020-4				t u ²²						
3214-4				kʰ a n ²²						
3285-4				d a ²⁴						
3330-4				n ə̃˞ ¹²						
3373-4				tsʰ a ²⁴						
3397-4				j a ²⁴						
3433-4				k ao ¹²						
3443-4				q u ¹²						
3590-4				s a ²⁴						
3601-4				q æ ¹²						
3634-4				ʈʂ e ŋ ²²						
3689-4				t æ ²²						
3964-4				s a n ⁵⁵						
4056-4				t a ²⁴						
4102-4				tsʰ o ⁴²						
4326-4				q e ²²						
4412-4				m e ¹²						
4511-4				tɕʰ j æ ¹²						
4676-4				k u ⁵⁵						
4688-4				m e ¹²						
4814-4				dʑ i ²¹						
4854-4				k o ŋ ²²						
4929-4				j u ¹²						
4940-4				p w e n ⁵⁵						
5027-4				tsʰ u ²⁴						
5083-4				k w a ²⁴						
5248-4				t i ²²						
4378-4				s u ²²						
11-4				ə̃˞ ²¹						
65-4				m e n ⁴²						
132-4				s o ŋ ⁴²						
141-4				ŋ a ⁴²						
227-4				ts i ²⁴						
359-4				w e n ¹²						
379-4				b i ¹²						
422-4				ʈʂʰ i ⁵⁵						
907-4				n o ŋ ¹²						
979-4				s u ²⁴						
1046-4				ts u ⁴²						
1056-4				g ɯ ²²						
1315-4				tsʰ w a n ²²						
1651-4				d ũ ⁴²						
1742-4				s æ ²²						
1851-4				s w a ŋ ⁵⁵						
1958-4				t u ¹²						
1980-4				w e n ²²						
32-5					m e ⁵⁵					
53-5					ts ə˞ ²¹					
93-5					qʰ ɯ ²¹					
216-5					ʂ w a ⁵⁵					
236-5					ts õ ²²					
267-5					ts ẽ ⁴²					
316-5					p ɯ ²²					
327-5					ɯ ²²					
348-5					ts u ⁵⁵					
400-5					ʐ o ²¹					
452-5					qʰ a ⁴²					
463-5					qʰ a ⁵⁵					
512-5					qʰ a ⁴²					
534-5					ts o ⁵⁵					
556-5					k u ²²					
568-5					ʐ ɯ ⁵⁵					
588-5					ʂ w a ⁵⁵					
599-5					qʰ ɯ ⁵⁵					
656-5					k ɯ ²¹					
678-5					qʰ o ²¹					
689-5					m e ⁴²					
700-5					m e ⁴²					
775-5					p e ⁴²					
786-5					qʰ e ⁵⁵					
820-5					ts o u ⁴²					
839-5					k ɯ ²¹					
863-5					k o ²²					
896-5					g a ⁵⁵					
929-5					ʈ ɯ ⁴²					
1015-5					ʂ o ⁵⁵					
1035-5					ts o ²²					
1107-5					ʂ a ⁵⁵					
1173-5					ʂ i ²²					
1195-5					ʂ i ²²					
1241-5					m e ²¹					
1252-5					l u ²¹					
1294-5					g a ⁵⁵					
1326-5					ts i ²²					
1348-5					ts i ⁴²					
1401-5					ʂ e ⁴²					
1451-5					ʂ ə˞ ²²					
1473-5					ʈ e ²²					
1507-5					ts i ⁵⁵					
1532-5					qʰ ɯ ⁵⁵					
1543-5					ʂ ɯ ²²					
1575-5					ʂ ẽ ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					qʰ u ⁵⁵					
1671-5					ʂ i ⁵⁵					
1731-5					ʂ õ ŋ ⁵⁵					
1762-5					ʂ w ẽ ⁴²					
1773-5					qʰ ɯ ⁵⁵					
1794-5					g u ⁵⁵					
1805-5					ʐ ɯ ⁴²					
1816-5					ʂ õ ²²					
1862-5					ts ə˞ ⁵⁵					
1885-5					qʰ a ⁵⁵					
1914-5					ʂ ɯ ²²					
1936-5					p ɯ ²²					
1969-5					ʂ ẽ ⁵⁵					
2018-5					ts u ²¹					
2029-5					g a ⁵⁵					
2051-5					ts u ²¹					
2074-5					g o ⁵⁵					
2085-5					m a ²²					
2130-5					p a ⁵⁵					
2245-5					ʈ o ²¹					
2269-5					m e ²²					
2280-5					s o ⁴²					
2291-5					ʂ e ⁴²					
2316-5					ts i ⁵⁵					
2364-5					ts ə˞ ²²					
2395-5					ʈ a ⁵⁵					
2406-5					tɕʰ a ⁵⁵					
2417-5					qʰ o ⁴²					
2428-5					g a ⁵⁵					
2450-5					o ²¹					
2484-5					ʂ i ⁵⁵					
2495-5					qʰ o ²¹					
2565-5					k i ⁵⁵					
2611-5					o ⁵⁵					
2632-5					w a ⁵⁵					
2644-5					w a ⁵⁵					
2674-5					m o ²²					
2698-5					ʂ o ²²					
2709-5					m e ²¹					
2720-5					tɕʰ õ y ²¹					
2772-5					qʰ a ⁵⁵					
2791-5					ts e ²²					
2837-5					ts ẽ ⁵⁵					
2859-5					ʂ ẽ ⁵⁵					
2889-5					ts ɯ ²²					
2900-5					qʰ ɯ ²²					
2928-5					ts õ ⁵⁵					
2941-5					qʰ ɯ ⁵⁵					
2998-5					ts ə˞ ²²					
3031-5					ʈ u ²²					
3052-5					k ɯ ⁴²					
3064-5					qʰ o ²¹					
3084-5					ʈ a ⁵⁵					
3117-5					ts ə˞ ⁴²					
3128-5					q a ⁴²					
3150-5					qʰ e ⁴²					
3161-5					ɯ ²²					
3172-5					ts ə˞ ²²					
3263-5					a ⁵⁵					
3274-5					qʰ a ⁴²					
3308-5					g e ⁵⁵					
3340-5					ts o ⁵⁵					
3362-5					ts ə˞ ⁵⁵					
3409-5					m i ²²					
3454-5					g u ⁵⁵					
3493-5					s o ⁵⁵					
3536-5					ʂ o ⁵⁵					
3548-5					f o ⁴²					
3645-5					ʂ u ⁵⁵					
3678-5					tɕʰ i ⁵⁵					
3757-5					l o ²¹					
3779-5					qʰ o ⁴²					
3813-5					ʂ e ⁵⁵					
3835-5					ʂ ẽ ⁵⁵					
3855-5					g õ ²¹					
3885-5					ʂ w e ⁵⁵					
3907-5					qʰ a ⁵⁵					
3942-5					ts i ²²					
3953-5					ʈ a ⁵⁵					
4023-5					ʂ a ⁵⁵					
4034-5					ʈ i ⁵⁵					
4143-5					ʈ i u ⁴²					
4185-5					m o ⁵⁵					
4227-5					tɕʰ ə˞ ⁵⁵					
4238-5					o ²¹					
4249-5					g a ⁵⁵					
4271-5					ts ə˞ ⁴²					
4304-5					tɕʰ u ⁴²					
4315-5					p o ²²					
4336-5					g i ⁴²					
4400-5					ʂ o ⁵⁵					
4411-5					ʂ e ⁵⁵					
4441-5					l o ²¹					
4557-5					qʰ o ⁴²					
4591-5					i õ ²²					
4602-5					ɯ ²¹					
4687-5					ʂ e ⁵⁵					
4720-5					g a ⁵⁵					
4731-5					k e ²¹					
4763-5					ʈ ɯ ⁴²					
4918-5					ts ɯ ⁴²					
4976-5					k ɯ ⁵⁵					
4998-5					ʂ i ²²					
5037-5					k ɯ ⁴²					
5048-5					ʈ ɯ ⁵⁵					
5100-5					m o ²¹					
5111-5					p a ⁴²					
5122-5					k w a ⁵⁵					
5163-5					ts i ⁵⁵					
5192-5					tɕʰ õ y ²¹					
5225-5					m o ⁴²					
5236-5					k i ²²					
64-5					g a ⁴²					
104-5					ʂ w a ⁵⁵					
247-5					p u ²¹					
289-5					ʂ i ⁴²					
338-5					k w e ⁴²					
378-5					ɥ ɯ ⁴²					
412-5					g a ⁵⁵					
621-5					k w a ⁵⁵					
632-5					m o ²²					
645-5					p a ⁴²					
742-5					qʰ a ⁵⁵					
763-5					ʈ õ ⁵⁵					
799-5					ts ĩ ⁴²					
809-5					t o ⁴²					
853-5					g o ŋ ⁵⁵					
916-5					ʈ j õ ⁵⁵					
960-5					m i ⁵⁵					
1001-5					p ɯ ⁵⁵					
1086-5					p o ⁵⁵					
1097-5					p u ⁵⁵					
1130-5					k a ⁵⁵					
1263-5					m ɯ ⁵⁵					
1423-5					pʰ õ ⁵⁵					
1433-5					m ɯ ²¹					
1545-5					tɕʰ ə˞ ²²					
1629-5					f e ⁵⁵					
1682-5					ʂ õ ⁵⁵					
1706-5					ts a ⁴²					
1925-5					ts ɯ ²²					
1991-5					ts o ŋ ²²					
2040-5					g o ²²					
2107-5					f o ⁴²					
2118-5					pʰ ɯ ²²					
2141-5					ʂ õ ⁵⁵					
2540-5					tɕʰ ẽ u ²¹					
2576-5					m i ²²					
2664-5					m ɯ ⁵⁵					
2742-5					ʂ a ²²					
2753-5					ɕ o ⁵⁵					
2848-5					ʈʂ i ²¹					
2870-5					ʐ e ²¹					
2871-5					f w a ⁵⁵					
3020-5					pʰ u ²²					
3285-5					ʈʰ a ⁵⁵					
3330-5					m ẽ ²¹					
3373-5					ʈ a ⁵⁵					
3397-5					j o ⁵⁵					
3433-5					p o ²¹					
3443-5					t ɯ ²¹					
3566-5					q a ⁵⁵					
3590-5					s a ⁴²					
3601-5					q a ⁴²					
3634-5					ts o ²²					
3689-5					pʰ a ²²					
3964-5					ɣ a ⁵⁵					
4056-5					qʰ a ⁴²					
4102-5					ʈʰ ẽ ⁴²					
4326-5					k ɯ ²²					
4412-5					m a ²¹					
4511-5					ts a ⁵⁵					
4581-5					q ɯ ⁵⁵					
4676-5					ts u ⁵⁵					
4688-5					m a ²¹					
4708-5					o ⁵⁵					
4844-5					tsʰ o ⁵⁵					
4854-5					k õ ²²					
4940-5					ʈ w e ⁵⁵					
5027-5					tɕ u ⁵⁵					
5071-5					m ɯ ⁵⁵					
5083-5					k w a ⁵⁵					
5248-5					k i ²²					
4378-5					ʐ ɯ ²²					
11-5					tɕ i u ²¹					
65-5					m a ⁴²					
82-5					ʈ o ⁵⁵					
132-5					ɣ a ⁴²					
141-5					m o ⁴²					
422-5					tɕʰ i ⁵⁵					
907-5					n õ ²¹					
979-5					s e ⁵⁵					
1056-5					g a ²²					
1274-5					õ ²¹					
1337-5					q õ ²¹					
1390-5					ɯ ⁵⁵					
1651-5					ɥ i ⁴²					
1980-5					w ẽ ⁵⁵					
32-6						m a ⁴⁴				
53-6						ts i ²¹				
93-6						k ɯ ²¹				
216-6						s w ɑ ⁴⁴				
236-6						ts ə̃ ³³				
267-6						tɕ e n ⁴²				
316-6						p ɯ ³³				
327-6						x ɯ ³³				
348-6						ts ʯ ⁴⁴				
400-6						x õ ²¹				
452-6						k a ⁴⁴				
463-6						k ɑ̃ ⁴⁴				
512-6						t ou ⁴²				
534-6						ts ou ⁴⁴				
556-6						kʰ u ³³				
568-6						x ɯ ⁴⁴				
588-6						s w ɑ ⁴⁴				
599-6						p ɯ ⁵⁵				
656-6						k u ²¹				
678-6						k ʯ ²¹				
689-6						m a ⁴²				
700-6						m ə̃ ⁴²				
775-6						p e n ⁴²				
786-6						k e ⁵⁵				
820-6						ts ə̃ ³¹				
839-6						t ɯ ²¹				
863-6						kʰ ou ³³				
896-6						k a n ⁵⁵				
929-6						ts ɯ ³¹				
1015-6						s i ⁵⁵				
1035-6						ts ʯ ³³				
1107-6						s a ⁴⁴				
1173-6						s i ³³				
1195-6						s i ³³				
1241-6						m ə̃ ²¹				
1252-6						l ə̃ ²¹				
1294-6						k ə̃ ⁵⁵				
1326-6						ts u ³³				
1348-6						tɕ i ³¹				
1401-6						x e n ⁴²				
1451-6						s i ³³				
1473-6						t w e n ³³				
1507-6						tɕʰ i ⁵⁵				
1532-6						k ɯ ⁵⁵				
1543-6						s ɯ ³³				
1575-6						s e n ⁵⁵				
1618-6						p ɯ ²¹				
1640-6						k ou ⁴⁴				
1671-6						s i ⁴⁴				
1731-6						s õ ⁵⁵				
1762-6						s w ɑ̃ ³¹				
1773-6						k ɯ ⁴⁴				
1794-6						k õ ⁵⁵				
1805-6						x i ³¹				
1816-6						x ə̃ ³³				
1862-6						ts i ⁵⁵				
1885-6						k a ⁴⁴				
1914-6						s ɯ ³³				
1936-6						p ɯ ³³				
1969-6						s e n ⁵⁵				
2018-6						ts õ ²¹				
2029-6						k ə̃ ⁵⁵				
2051-6						ts ə̃ ²¹				
2074-6						k ə̃ ⁴⁴				
2085-6						m a n ³³				
2130-6						p a ⁴⁴				
2245-6						ts ou ⁴²				
2269-6						m ə̃ ³³				
2280-6						x i ³¹				
2291-6						s e n ⁴²				
2316-6						tɕ i ⁴⁴				
2364-6						tɕ i ³³				
2395-6						tsʰ a n ⁵⁵				
2406-6						tɕʰ j a n ⁵⁵				
2417-6						k ʯ ⁴²				
2428-6						k ə̃ ⁵⁵				
2450-6						ts õ ²¹				
2484-6						s i ⁴⁴				
2495-6						k ou ²¹				
2565-6						tɕ i ⁵⁵				
2611-6						j ou ⁴⁴				
2632-6						w ɑ̃ ⁴⁴				
2644-6						w ɑ̃ ⁴⁴				
2674-6						m õ ³³				
2698-6						s ʯ ³³				
2709-6						n e ⁴²				
2720-6						ts ə̃ ⁴²				
2772-6						k ɑ̃ ⁴⁴				
2791-6						tɕʰ j a n ⁵⁵				
2837-6						ts a ⁵⁵				
2859-6						s e n ⁵⁵				
2889-6						tɕ j ɯ ³³				
2900-6						k u ³³				
2928-6						tsʰ ə̃ ⁵⁵				
2941-6						k ɯ ⁵⁵				
2998-6						ts i ³³				
3031-6						k ou ³³				
3052-6						t ɯ ³¹				
3064-6						t ɑ̃ ²¹				
3084-6						k ɑ ⁴⁴				
3117-6						ts i ⁴²				
3128-6						k a ⁴²				
3150-6						t e ⁴²				
3161-6						ts ɯ ³³				
3172-6						ts a ³³				
3263-6						j ɑ̃ ⁴⁴				
3274-6						k a ⁴²				
3308-6						kʰ e n ⁵⁵				
3340-6						ts ou ⁴⁴				
3362-6						ts a ⁵⁵				
3409-6						m e ³³				
3454-6						k ə̃ ⁵⁵				
3493-6						x ou ⁴⁴				
3536-6						s ou ⁵⁵				
3548-6						f ʯ ⁴²				
3645-6						s u ⁵⁵				
3678-6						tɕʰ i ⁴⁴				
3757-6						l ou ²¹				
3779-6						k ʯ ⁴²				
3813-6						x e n ⁵⁵				
3835-6						s e n ⁵⁵				
3855-6						p a n ²¹				
3885-6						x w e ⁴⁴				
3907-6						p a ⁵⁵				
3942-6						ts i ³³				
3953-6						tsʰ a n ⁵⁵				
4023-6						s j a n ⁵⁵				
4034-6						ts ə̃ ⁵⁵				
4143-6						ts õ ⁴²				
4185-6						m õ ⁴⁴				
4227-6						tsʰ a ⁵⁵				
4238-6						ts ou ²¹				
4249-6						k ə̃ ⁵⁵				
4271-6						ts i ⁴²				
4304-6						ts ɯ ⁴²				
4315-6						t õ ³³				
4336-6						ts ə̃ ⁴²				
4400-6						x ə̃ ⁵⁵				
4411-6						x e n ⁵⁵				
4441-6						l ou ²¹				
4557-6						k ou ⁵⁵				
4591-6						j õ ³³				
4602-6						x ɯ ³¹				
4687-6						x e n ⁵⁵				
4720-6						k ə̃ n ⁵⁵				
4731-6						ts e ⁴²				
4763-6						ts ɯ ³¹				
4918-6						tɕ ɯ ³¹				
4976-6						t ɯ ⁴⁴				
4998-6						s j ɯ ³³				
5037-6						t ə̃ ⁴²				
5048-6						tsʰ a ⁵⁵				
5100-6						m õ ²¹				
5111-6						p a ⁴²				
5122-6						kʰ w ɑ ⁴⁴				
5163-6						tɕ i ⁵⁵				
5192-6						tɕ ʯ̃ ²¹				
5225-6						n õ ³¹				
5236-6						k e ³³				
64-6						k ʯ̃ n ⁴²				
104-6						s w ɑ ⁴⁴				
247-6						p i ²¹				
289-6						s i ⁴⁴				
338-6						k w e ⁴²				
378-6						ts ɯ ³¹				
412-6						k ʯ̃ n ⁵⁵				
621-6						k u ɑ ⁴⁴				
632-6						m ə̃ ³³				
645-6						p ɑ ⁴²				
742-6						k a ⁴⁴				
752-6						n ɯ ²¹				
763-6						ʔ õ ⁵⁵				
799-6						ts a ⁴²				
809-6						k ou ³¹				
853-6						kʰ õ ⁵⁵				
916-6						ts õ ⁵⁵				
960-6						m e ⁵⁵				
1001-6						k ɯ ⁵⁵				
1074-6						s ou ⁵⁵				
1086-6						k a ⁴⁴				
1097-6						k a ⁴⁴				
1130-6						p ou ⁴⁴				
1184-6						s a ⁵⁵				
1230-6						p w ɑ̃ ³³				
1263-6						m ɯ ⁴²				
1423-6						kʰ ə̃ ⁵⁵				
1433-6						m ə̃ ²¹				
1462-6						w õ n ³³				
1545-6						ts i ³³				
1629-6						f ʯ ⁵⁵				
1682-6						x õ ⁵⁵				
1706-6						tɕ j o ⁴²				
1925-6						ts ɯ ³³				
1991-6						ts ə̃ ³³				
2040-6						p õ ³³				
2107-6						ɣ ou ³¹				
2118-6						p ou ³³				
2141-6						s ə̃ ⁵⁵				
2540-6						ts ʯ̃ ²¹				
2576-6						m ə̃ ³³				
2664-6						m ʯ̃ ⁴⁴				
2742-6						s a ³³				
2753-6						x ɥ õ ⁵⁵				
2848-6						tɕ i ⁴²				
2870-6						x ə ³³				
2871-6						x u ɑ̃ ⁴⁴				
2952-6						w ɑ̃ ⁴⁴				
3020-6						p u ³³				
3214-6						p a n ³³				
3285-6						k ɑ ⁴⁴				
3330-6						m a ²¹				
3373-6						tsʰ ɑ ⁴⁴				
3397-6						l ɑ ⁴⁴				
3433-6						k õ ²¹				
3443-6						k ɯ ²¹				
3566-6						k a ⁴⁴				
3590-6						s u ⁴⁴				
3601-6						k a ⁴²				
3634-6						ts ʯ̃ ³³				
3689-6						k ə̃ n ⁰				
3964-6						s ə̃ n ⁵⁵				
4056-6						t ɑ̃ ⁴²				
4102-6						tsʰ ə̃ ³¹				
4326-6						k ɯ ³³				
4412-6						m a ²¹				
4511-6						tɕʰ v a ⁴⁴				
4581-6						k ɯ ⁵⁵				
4676-6						tsʰ ou ⁵⁵				
4688-6						m a ²¹				
4708-6						õ ⁴⁴				
4814-6						ts i ⁴²				
4844-6						tɕ ou ⁴⁴				
4854-6						k õ ³³				
4929-6						j ɯ ²¹				
4940-6						ʔ w e n ⁵⁵				
5027-6						ts ou ⁴⁴				
5071-6						m ɯ ⁴⁴				
5083-6						k w ɑ ⁴⁴				
5248-6						k i ³³				
11-6						ts j a ⁴²				
65-6						m a ⁴²				
82-6						ts ou ⁴⁴				
132-6						s ə̃ ⁴²				
227-6						tɕʰ i ⁴⁴				
359-6						w e n ²¹				
379-6						p e ²¹				
979-6						s e ⁴⁴				
1046-6						ts ou ⁴²				
1274-6						õ ³³				
1315-6						ts w a n ³³				
1337-6						k ʯ̃ ²¹				
1390-6						j ɯ ⁴⁴				
1651-6						ts ɑ ²¹				
1693-6						tɕʰ o ³¹				
1742-6						s ʯ̃ ³³				
1851-6						s w ɑ̃ ⁵⁵				
1958-6						t i ⁴²				
1980-6						ʔ w e n ⁵⁵				
32-7							m ə˞ ⁴⁴			
53-7							ts i ²¹			
93-7							k əɯ ²¹			
216-7							s w a ⁴⁴			
236-7							tɕʰ o ŋ ³³			
267-7							tɕ e n ⁴²			
316-7							p əɯ ³³			
327-7							s ɯ ³³			
348-7							tɕʰ u ⁴⁴			
400-7							s o ²¹			
452-7							k ə˞ ⁴⁴			
463-7							kʰ a ⁴⁴			
512-7							t o ²¹			
534-7							ts o ⁴⁴			
556-7							kʰ u ²¹			
568-7							s əɯ ⁴⁴			
588-7							s w a ⁴⁴			
599-7							pʰ ə ⁵⁵			
656-7							k o ²¹			
678-7							k ə ²¹			
689-7							m ə˞ ²¹			
700-7							m e ²¹			
775-7							p e n ⁴²			
786-7							k e ⁵⁵			
820-7							tɕʰ o ²¹			
839-7							t əɯ ²¹			
863-7							kʰ o ³³			
896-7							k ə̃˞ ⁵⁵			
929-7							ts əɯ ²¹			
1015-7							s u ⁵⁵			
1035-7							tɕʰ u ³³			
1107-7							s ə˞ ⁴⁴			
1173-7							s i ³³			
1195-7							s i ³³			
1241-7							m e ²¹			
1252-7							m o ŋ ²¹			
1294-7							k a ŋ ⁵⁵			
1326-7							tɕʰ u ³³			
1348-7							tɕ i ²¹			
1401-7							s e n ²¹			
1451-7							s i ³³			
1473-7							t v e n ³³			
1507-7							tɕʰ i ⁵⁵			
1532-7							k əɯ ⁵⁵			
1543-7							s ə̃˞ ³³			
1575-7							s v e n ⁵⁵			
1618-7							p ə ²¹			
1640-7							k o ⁴⁴			
1671-7							s i ⁴⁴			
1731-7							s o ŋ ⁵⁵			
1762-7							s w a ŋ ²¹			
1773-7							kʰ əɯ ⁴⁴			
1794-7							k o ŋ ⁵⁵			
1805-7							s i ²¹			
1816-7							s o ŋ ³³			
1862-7							tɕʰ i ⁵⁵			
1885-7							kʰ ə˞ ⁴⁴			
1914-7							s ə̃˞ ³³			
1936-7							p ə ³³			
1969-7							s e n ⁵⁵			
2018-7							tɕʰ o ŋ ²¹			
2029-7							k a ŋ ⁵⁵			
2051-7							tɕʰ o ŋ ²¹			
2074-7							k o ⁴⁴			
2085-7							m ə̃˞ ³³			
2130-7							p ə˞ ⁴⁴			
2245-7							ts o ⁴²			
2269-7							m e ³³			
2280-7							s o ²¹			
2291-7							s e n ⁴²			
2316-7							tɕʰ i ⁴⁴			
2364-7							tɕʰ i ³³			
2395-7							ts ə̃˞ ⁵⁵			
2406-7							tɕʰ ə̃˞ ⁵⁵			
2417-7							k u ²¹			
2428-7							k a ŋ ⁵⁵			
2450-7							tsʰ o ŋ ²¹			
2484-7							s i ⁴⁴			
2495-7							k o ²¹			
2565-7							ts ə̃˞ ⁵⁵			
2611-7							j o ⁴⁴			
2632-7							v a ⁴⁴			
2644-7							v a ⁵⁵			
2674-7							m o ³³			
2698-7							s u ³³			
2709-7							n e ²¹			
2720-7							tɕ o ⁴²			
2772-7							k a ⁴⁴			
2791-7							tɕʰ ə̃˞ ⁵⁵			
2837-7							tɕʰ e ⁵⁵			
2859-7							s v e n ⁵⁵			
2889-7							tɕʰ ə̃˞ ³³			
2900-7							k ə ³³			
2928-7							tɕʰ o ŋ ⁵⁵			
2941-7							kʰ əɯ ⁵⁵			
2998-7							tɕʰ i ³³			
3031-7							t o ³³			
3052-7							t əɯ ²¹			
3064-7							t a ²¹			
3084-7							t ə̃˞ ⁴⁴			
3117-7							ts i ⁴⁴			
3128-7							k ə˞ ⁴⁴			
3150-7							t ɛ ⁴²			
3161-7							tsʰ ə̃˞ ³³			
3172-7							tɕʰ e n ³³			
3263-7							j a ⁴⁴			
3274-7							k ə˞ ²¹			
3308-7							k e ⁵⁵			
3340-7							ts o ⁴⁴			
3362-7							tɕʰ e ⁵⁵			
3409-7							m i ³³			
3454-7							k o ⁵⁵			
3493-7							s o ⁴⁴			
3536-7							s o ⁵⁵			
3548-7							f u ⁴²			
3645-7							s u ⁵⁵			
3678-7							tɕʰ i ⁴⁴			
3757-7							m o ²¹			
3779-7							k u ²¹			
3813-7							s e n ⁵⁵			
3835-7							s e n ⁵⁵			
3855-7							p ə̃˞ ²¹			
3885-7							s v ɛ ⁴⁴			
3907-7							pʰ ə˞ ⁵⁵			
3942-7							ts i ³³			
3953-7							ts ə̃˞ ⁵⁵			
4023-7							s ə̃˞ ⁵⁵			
4034-7							ts əɯ ⁵⁵			
4143-7							ts o ³¹			
4185-7							m o ⁴⁴			
4227-7							tɕʰ e ⁵⁵			
4238-7							tsʰ o ²¹			
4249-7							k a ŋ ⁵⁵			
4271-7							ts i ⁴⁴			
4304-7							tɕ o ⁴²			
4315-7							t o ŋ ³³			
4336-7							ts e ³¹			
4400-7							s a ŋ ⁵⁵			
4411-7							s e n ⁵⁵			
4441-7							m o ²¹			
4557-7							kʰ o ⁵⁵			
4591-7							v o ŋ ³³			
4602-7							s əɯ ²¹			
4687-7							s e n ⁵⁵			
4720-7							k ə̃˞ ⁵⁵			
4731-7							t ɛ ⁴⁴			
4763-7							ts əɯ ²¹			
4918-7							tɕʰ əɯ ²¹			
4976-7							t əɯ ⁴⁴			
4998-7							s i ³³			
5037-7							t ə̃˞ ³¹			
