COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
527-5					pʰ ə ŋ			
538-5					s			
544-5					j ɔ ŋ			
850-5					uː			
554-5					dʑ uː			
553-5					r ũː ŋ			
558-5					kʰ uː ŋ			
561-5					z uː			
562-5					kʰ uː			
564-5					j ɛ̃ˀ			
567-5					m uː			
570-5					b uː			
575-5					uː			
582-5					m uː			
585-5					j			
589-5					kʰ uː ŋ			
593-5					d uː ŋ			
594-5					n ə			
595-5					tʰ uː			
596-5					n ə k			
598-5					z uː k			
599-5					d uː			
602-5					z uː			
603-5					l a k			
606-5					s ɔ ŋ			
605-5					b uː			
620-5					j uː			
637-5					dʑ a k			
639-5					tɕʰ uː			
645-5					kʰ uː			
646-5					m ũː ŋ			
168-5					h ə k			
658-5					s ɔ ŋ			
665-5					b uː			
668-5					h uː			
677-5					d uː ŋ			
75-5					d uː ŋ			
678-5					z uː			
682-5					m ə ŋ			
493-5					z uː			
693-5					z uː			
694-5					m uː			
702-5					tɕ ə ŋ			
704-5					m uː			
176-5					j uː			
709-5					s			
710-5					tʰ uː k			
714-5					m ɔː p			
718-5					kʰ ə			
719-5					tɕʰ ə ŋ			
22-5					m iː			
723-5					dʑ ə ŋ			
726-5					dʑ ə ŋ			
729-5					b			
730-5					z uː			
739-5					pʰ l uː			
740-5					b uː			
741-5					kʰ uː k			
744-5					uː			
743-5					h ũ ŋ			
746-5					d uː ŋ			
748-5					tʰ uː k			
747-5					kʰ uː			
749-5					kʰ uː ŋ			
751-5					t uː			
762-5					m a ŋ			
764-5					s ɔ ŋ			
765-5					tɕʰ uː			
788-5					m ə ŋ			
615-5					l a k			
803-5					z uː			
802-5					l uː k			
808-5					b uː			
809-5					tɕʰ uː			
819-5					d uː k			
821-5					z uː			
820-5					b uː			
828-5					dʑ a k			
827-5					b uː			
835-5					n uː			
308-5					l uː			
844-5					z iː k			
848-5					m iː			
705-5					j uː			
613-5					uː			
649-5					h ə k			
876-5					tɕʰ uː			
878-5					j u ŋ			
889-5					n uː			
898-5					n uː k			
902-5					h uː ŋ			
910-5					j ŋ			
916-5					m uː			
919-5					r uː			
922-5					z iː k			
930-5					tɕʰ uː			
933-5					kʰ uː			
939-5					l ə k			
947-5					r ɔ ŋ			
948-5					n u			
963-5					z uː			
967-5					tɕʰ uː k			
969-5					z			
970-5					kʰ uː k			
972-5					n uː			
731-5					m iː			
973-5					dʑ ə ŋ			
974-5					n ə			
979-5					dʑ a ŋ			
182-5					kʰ uː			
993-5					n ə			
994-5					j uː			
1001-5					z uː			
1002-5					d uː			
1005-5					tɕʰ ə			
1009-5					kʰ uː			
1022-5					z ə			
1021-5					n a k			
1043-5					l uː ŋ			
1049-5					tʰ ə			
1065-5					tɕʰ uː			
1068-5					j uː			
1077-5					r ũː ŋ			
1081-5					r ũː ŋ			
1084-5					s iː ŋ			
1092-5					m ə			
1091-5					tɕʰ uː			
1096-5					n uː			
1097-5					kʰ uː			
1102-5					m uː			
1104-5					tʰ uː			
1108-5					dʑ a k			
552-5					tɕʰ uː			
1111-5					b l uː			
1116-5					s ɔ			
722-5					kʰ uː			
1141-5					j ɔ ŋ			
1147-5					b uː			
1146-5					z uː			
1150-5					h a ŋ			
1151-5					j ŋ			
1158-5					dʑ uː k			
1159-5					b uː			
1164-5					d uː			
1163-5					j uː			
1167-5					s ũ ŋ			
1171-5					j uː			
1177-5					z ə			
1187-5					kʰ uː			
1189-5					m i k			
1-6						kʰ uː		
5-6						m uː		
4-6						tʰ y k		
6-6						ŋ		
15-6						dʑ uː		
55-6						j uː		
56-6						uː		
60-6						z iː		
61-6						d uː ŋ		
80-6						dʑ a k		
87-6						tɕʰ uː		
86-6						pʰ r uː		
92-6						pʰ r uː		
102-6						m ə		
106-6						pʰ uː k		
108-6						d uː		
107-6						pʰ j uː		
112-6						pʰ ũː ŋ		
115-6						s		
114-6						d u ŋ		
120-6						d uː		
124-6						uː		
125-6						tʰ y k		
132-6						s uː		
131-6						r ũː ŋ		
136-6						dʑ uː		
134-6						kʰ uː k		
137-6						uː		
138-6						dʑ y k		
140-6						s uː		
143-6						dʑ a k		
145-6						tɕʰ yː		
147-6						h uː		
149-6						m i k		
153-6						s		
152-6						tɕ uː ŋ		
158-6						tɕʰ uː k		
163-6						j uː		
164-6						n uː		
167-6						d ũː ŋ		
171-6						s ŋ		
172-6						pʰ uː k		
173-6						tʰ oː		
183-6						r uː		
185-6						m		
188-6						kʰ oː		
189-6						tɕ ũ ŋ		
193-6						h uː		
196-6						m ə		
199-6						tɕʰ uː		
200-6						kʰ uː ŋ		
201-6						kʰ uː		
202-6						kʰ a		
203-6						d u ŋ		
204-6						b uː		
206-6						ŋ		
117-6						b uː		
146-6						tɕʰ oː		
219-6						k a		
218-6						tɕʰ uː		
224-6						m ə		
240-6						dʑ ə k		
244-6						j uː		
255-6						n		
260-6						b uː		
263-6						r uː		
269-6						kʰ a k		
271-6						tʰ y k		
209-6						tɕʰ oː		
277-6						m ə		
278-6						d u ŋ		
135-6						d uː		
284-6						m uː		
797-6						uː		
290-6						m u ŋ		
289-6						tɕʰ uː k		
296-6						m uː		
310-6						z		
319-6						uː		
325-6						r iː		
327-6						kʰ uː		
331-6						k uː		
337-6						b ũ ŋ		
338-6						ũː ŋ		
339-6						j		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ uː		
355-6						uː		
363-6						m ə		
361-6						d uː		
365-6						s ø ŋ		
364-6						dʑ ə ʔ		
375-6						r a k		
379-6						z ø ʔ		
380-6						kʰ uː		
396-6						j uː		
400-6						m a		
405-6						d ũː ŋ		
404-6						s ø ŋ		
409-6						r a k		
410-6						tʰ i k		
415-6						b uː		
416-6						b uː		
101-6						n u ŋ		
37-6						kʰ uː		
424-6						kʰ uː		
434-6						tɕʰ yː ŋ		
445-6						kʰ		
446-6						z iː		
451-6						d uː		
457-6						ŋ		
456-6						b r uː		
464-6						pʰ tʰ ũː ŋ		
473-6						tɕʰ iː		
474-6						j ŋ		
479-6						s ø ŋ		
489-6						j uː		
490-6						m ə		
494-6						s uː		
503-6						kʰ uː		
502-6						s ø ŋ		
235-6						l ũː ŋ		
519-6						j uː		
523-6						j k		
527-6						ũ ŋ		
538-6						s		
544-6						j uː ŋ		
850-6						uː		
554-6						dʑ uː		
553-6						r ũː ŋ		
558-6						kʰ uː ŋ		
561-6						s uː		
562-6						kʰ uː		
564-6						j u		
567-6						m uː		
570-6						b uː		
575-6						uː		
582-6						j uː		
585-6						j		
589-6						kʰ uː ŋ		
593-6						d ũː ŋ		
594-6						ə		
595-6						tʰ y		
596-6						k		
598-6						z iː		
599-6						d ũː		
602-6						z uː		
603-6						r a k		
606-6						s ø ŋ		
605-6						b uː		
620-6						j uː		
637-6						dʑ a k		
639-6						tɕʰ uː		
645-6						kʰ uː		
646-6						r ũː ŋ		
168-6						z a k		
658-6						s u ŋ		
665-6						d uː		
668-6						h uː		
677-6						d ũː ŋ		
75-6						d uː ŋ		
678-6						z uː		
682-6						s ə ŋ		
493-6						z uː		
693-6						z uː		
694-6						m		
702-6						tɕ ø ŋ		
704-6						m uː		
176-6						j uː		
709-6						s		
710-6						t y p		
714-6						m		
718-6						kʰ a		
719-6						tɕʰ yː ŋ		
22-6						m uː		
723-6						dʑ ũ ŋ		
726-6						dʑ ũ ŋ		
729-6						kʰ		
730-6						r iː		
739-6						pʰ r uː		
740-6						b uː		
741-6						dʑ uː k		
744-6						uː		
743-6						s ø ŋ		
746-6						d u ŋ		
748-6						tʰ uː k		
747-6						kʰ uː		
749-6						kʰ uː ŋ		
751-6						t u		
762-6						m ə ŋ		
764-6						s ø ŋ		
765-6						dʑ iː		
788-6						l ə ŋ		
615-6						r a k		
803-6						z uː		
802-6						r a k		
808-6						dʑ uː		
809-6						tɕʰ iː		
819-6						tʰ y k		
821-6						z uː		
820-6						kʰ uː		
828-6						s a k		
827-6						b uː		
835-6						n iː		
308-6						r uː		
844-6						z iː		
848-6						m uː		
705-6						j uː		
613-6						uː		
649-6						z a k		
876-6						tɕʰ uː		
878-6						r u ŋ		
889-6								
898-6						n y k		
902-6						h u ŋ		
910-6						j ŋ		
916-6						j uː		
919-6						r uː		
922-6						m iː k		
930-6						tɕʰ uː		
933-6						kʰ uː		
939-6						r a k		
947-6						j ũ ŋ		
948-6						n u ŋ		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k uː k		
972-6						m uː		
731-6						m uː		
973-6						dʑ ũ ŋ		
974-6								
979-6						dʑ ə ŋ		
182-6						kʰ uː		
993-6								
994-6						j uː		
1001-6						s uː		
1002-6						d uː k		
1005-6						tɕʰ ə		
1009-6						kʰ uː		
1022-6						s a		
1021-6						dʑ a k		
1043-6						r u ŋ		
1049-6						t u		
1065-6						tɕʰ uː		
1068-6						j uː		
1077-6						r ũː ŋ		
1081-6						r ũː ŋ		
1084-6						s ũː ŋ		
1092-6						m ə		
1091-6						tɕʰ iː		
1096-6						m uː		
1097-6						kʰ uː		
1102-6						n uː		
1104-6						tʰ oː		
1108-6						dʑ a k		
552-6						dʑ uː		
1111-6						pʰ r uː		
1116-6						s ø		
722-6						kʰ uː		
1141-6						j uː ŋ		
1147-6						b uː		
1146-6						z uː		
1150-6						kʰ ũː ŋ		
1151-6						j ŋ		
1158-6						dʑ a k		
1159-6						kʰ uː		
1164-6						d uː		
1163-6						j uː		
1167-6						s ø ŋ		
1171-6						j uː		
1177-6						z iː		
1187-6						kʰ uː		
1189-6						m iː k		
1-7							kʰ uː	
5-7							n uː	
4-7							tʰ uː k	
6-7							n a ŋ	
15-7							dʑ uː	
55-7							j uː	
56-7							uː	
60-7							z uː	
61-7							d uː ŋ	
80-7							tɕʰ a k	
87-7							tɕʰ uː	
86-7							pʰ l uː	
92-7							pʰ l uː	
102-7							m uː	
106-7							pʰ a k	
108-7							d uː	
107-7							pʰ j uː	
112-7							pʰ au ŋ	
115-7							z	
114-7							d u ŋ	
120-7							d uː	
124-7							uː	
125-7							tʰ au k	
132-7							z uː	
131-7							r iː ŋ	
136-7							dʑ uː	
134-7							kʰ a k	
137-7							uː	
138-7							tʰ au k	
140-7							h uː	
143-7							tɕʰ a k	
145-7							tɕʰ a	
147-7							h uː	
149-7							m i k	
153-7							z	
152-7							t uː ŋ	
158-7							kʰ uː k	
163-7							r uː	
164-7							n uː	
167-7							d a ŋ	
171-7							n ũː ŋ	
172-7							tʰ uː k	
173-7							tʰ uː	
183-7							r uː	
185-7							m ə	
188-7							kʰ uː	
189-7							tɕʰ a ŋ	
193-7							h uː	
196-7							m a	
199-7							tɕʰ uː	
200-7							kʰ uː ŋ	
201-7							tɕʰ uː	
202-7							kʰ a	
203-7							d u ŋ	
204-7							b uː	
206-7							n ə ŋ	
117-7							b uː	
146-7							tɕʰ ə	
219-7							pʰ b	
218-7							tɕʰ uː	
224-7							m ɔ	
240-7							tɕʰ a k	
244-7							j au	
255-7							n a	
260-7							b uː	
263-7							j uː	
269-7							pʰ a	
271-7							tʰ a k	
209-7							tɕʰ ə	
277-7							m ə	
278-7							d uː ŋ	
135-7							d uː	
284-7							m uː	
797-7							uː	
290-7							m i ŋ	
289-7							tʰ a k	
296-7							n uː	
310-7							z ə	
319-7							uː	
325-7							r uː	
327-7							d uː	
331-7							k uː	
337-7							pʰ a ŋ	
338-7							m iː ŋ	
339-7							j	
350-7							kʰ ə	
349-7							d y ŋ	
357-7							tɕʰ uː	
355-7							uː	
363-7							m ə	
361-7							d uː	
365-7							s a ŋ	
364-7							tʰ a t	
375-7							r a k	
379-7							z a t	
380-7							kʰ uː	
396-7							j au	
400-7							m uː	
405-7							d u ŋ	
404-7							s ɔ ŋ	
409-7							r a k	
410-7							tʰ iː k	
415-7							b uː	
416-7							b uː	
101-7							n u	
37-7							kʰ uː	
424-7							kʰ uː	
434-7							tɕʰ a ŋ	
445-7							b	
446-7							z iː	
451-7							d uː	
457-7							n ə ŋ	
456-7							b l uː	
464-7							pʰ iː ŋ	
473-7							tɕʰ uː	
474-7							j ŋ	
479-7							s a ŋ	
489-7							j uː	
490-7							n au	
494-7							z uː	
503-7							kʰ uː	
502-7							s a ŋ	
235-7							l ũː ŋ	
519-7							j uː	
523-7							j k	
527-7							kʰ a ŋ	
538-7							s	
544-7							j a ŋ	
850-7							uː	
554-7							dʑ uː	
553-7							r ũː ŋ	
558-7							kʰ uː ŋ	
561-7							z uː	
562-7							b uː	
564-7							j u	
567-7							m uː	
570-7							b uː	
575-7							uː	
582-7							j uː	
585-7							j	
589-7							kʰ uː ŋ	
593-7							d uː ŋ	
594-7							l ə	
595-7							tʰ uː	
596-7							n a k	
598-7							z uː	
599-7							d uː	
602-7							z uː	
603-7							l a p	
606-7							s ə ŋ	
605-7							b uː	
620-7							j uː	
637-7							pʰ a k	
639-7							dʑ uː	
645-7							kʰ uː	
646-7							r u ŋ	
168-7							h a k	
658-7							s a ŋ	
665-7							b uː	
668-7							h uː	
677-7							t uː ŋ	
75-7							d uː ŋ	
678-7							z uː	
682-7							m a ŋ	
493-7							z uː	
693-7							s uː	
694-7							m ə	
702-7							dʑ a ŋ	
704-7							m uː	
176-7							j uː	
709-7							s	
710-7							tʰ au p	
714-7							m au	
718-7							kʰ	
719-7							tɕʰ a ŋ	
22-7							m uː	
723-7							tɕʰ a ŋ	
726-7							dʑ a ŋ	
729-7							b	
730-7							z uː	
739-7							pʰ l uː	
740-7							b uː	
741-7							kʰ uː k	
744-7							uː	
743-7							h a ŋ	
746-7							d uː ŋ	
748-7							d uː k	
747-7							kʰ uː	
749-7							kʰ uː ŋ	
751-7							t uː	
762-7							m a ŋ	
764-7							s a ŋ	
765-7							dʑ uː	
788-7							l ə ŋ	
615-7							l a k	
803-7							z uː	
802-7							l a k	
808-7							b uː	
809-7							tɕʰ uː	
819-7							d uː k	
821-7							z uː	
820-7							b uː	
828-7							s a k	
827-7							b uː	
835-7							ɲ uː	
308-7							l uː	
844-7							z iː	
848-7							m uː	
705-7							j uː	
613-7							uː	
649-7							h a k	
876-7							tɕʰ uː	
878-7							j u ŋ	
889-7							n uː	
898-7							n uː k	
902-7							s uː ŋ	
910-7							j ŋ	
916-7							j uː	
919-7							r uː	
922-7							z iː k	
930-7							tɕʰ uː	
933-7							kʰ uː	
939-7							l a k	
947-7							r a ŋ	
948-7							n u	
963-7							z uː	
967-7							tɕʰ a k	
969-7							z	
970-7							kʰ uː k	
972-7							n uː	
731-7							m uː	
973-7							dʑ a ŋ	
974-7							n a	
979-7							dʑ a ŋ	
182-7							kʰ uː	
993-7							n ə	
994-7							j uː	
1001-7							z uː	
1002-7							d uː	
1005-7							tɕʰ a	
1009-7							kʰ uː	
1022-7							s	
1021-7							ʥ a k	
1043-7							l uː ŋ	
1049-7							tʰ ə	
1065-7							tɕʰ a	
1068-7							j au	
1077-7							r ũː ŋ	
1081-7							r a ŋ	
1084-7							s iː ŋ	
1092-7							m ə	
1091-7							tɕʰ uː	
1096-7							n uː	
1097-7							kʰ uː	
1102-7							n uː	
1104-7							tʰ uː	
1108-7							tɕʰ a k	
552-7							kʰ uː	
1111-7							pʰ l uː	
1116-7							s a	
722-7							kʰ uː	
1141-7							j au ŋ	
1147-7							b uː	
1146-7							z uː	
1150-7							h a ŋ	
1151-7							j ŋ	
1158-7							ʥ a k	
1159-7							b uː	
1164-7							d ɔ	
1163-7							j uː	
1167-7							s a ŋ	
1171-7							j uː	
1177-7							z ə	
1187-7							kʰ uː	
1189-7							m i k	
1-8								kʰ uː
5-8								n uː
4-8								tʰ u k
6-8								n ɔ̃ː ŋ
15-8								dʑ iː
55-8								j uː
56-8								uː
60-8								s iː
61-8								d uː ŋ
80-8								dʑ a k
87-8								tɕʰ ə
86-8								pʰ l uː
92-8								pʰ l uː
102-8								m ə
106-8								pʰ u k
108-8								d uː
107-8								pʰ j uː
112-8								pʰ ɔ̃ː ŋ
115-8								s
114-8								t u ŋ
120-8								d uː
124-8								uː
125-8								dʑ u k
132-8								z iː
131-8								r ɔ̃ː ŋ
136-8								dʑ uː
134-8								dʑ uː k
137-8								uː
138-8								dʑ u k
140-8								pʰ uː
143-8								tɕʰ a k
145-8								tɕʰ a
147-8								h iː
149-8								m i k
153-8								s
152-8								d ɔ̃ː ŋ
158-8								tɕʰ u k
163-8								j iː
164-8								n uː
167-8								pʰ ɔ̃ː ŋ
171-8								s ɔ̃ː ŋ
172-8								tʰ u k
173-8								tʰ u
183-8								j uː
185-8								m uː
188-8								kʰ ɔ
189-8								tɕʰ a ŋ
193-8								h iː
196-8								m ə
199-8								tɕʰ uː
200-8								kʰ uː ŋ
201-8								kʰ uː
202-8								kʰ a
203-8								d u ŋ
204-8								b uː
206-8								n ə ŋ
117-8								b uː
146-8								tɕʰ eː p
219-8								k b ɔ
218-8								kʰ uː
224-8								m ə
240-8								dʑ a k
244-8								j uː
255-8								ɲ ə
260-8								b uː
263-8								r uː
269-8								pʰ a k
271-8								tʰ u k
209-8								tɕʰ eː p
277-8								m ə
278-8								d u ŋ
135-8								d uː
284-8								m uː
797-8								uː
290-8								l a ŋ
289-8								dʑ i k
296-8								ɲ iː
310-8								s
319-8								iː
325-8								j iː
327-8								kʰ uː
331-8								kʰ uː
337-8								pʰ ɔ̃ː ŋ
338-8								l ɔ̃ː ŋ
339-8								j
350-8								kʰ ə
349-8								d u ŋ
357-8								tɕʰ uː
355-8								uː
363-8								m ə
361-8								d uː
365-8								s ɔ m
364-8								tʰ a p
375-8								r a k
379-8								s ɔ t
380-8								kʰ uː
396-8								j au
400-8								m ə
405-8								d ɔ̃ː ŋ
404-8								s ɔ m
409-8								l a k
410-8								tɕʰ i k
415-8								b uː
416-8								b uː
101-8								n u
37-8								kʰ uː
424-8								h uː
434-8								tɕʰ a ŋ
445-8								b
446-8								s iː
451-8								t uː
457-8								n ə ŋ
456-8								pʰ l uː
464-8								pʰ d ɔ̃ː ŋ
473-8								tɕʰ iː
474-8								j ŋ
479-8								s ɔ m
489-8								j au
490-8								m ə
494-8								z iː
503-8								kʰ uː
502-8								s ɔ m
235-8								l ɔ̃ː ŋ
519-8								ɲ iː
523-8								u k
527-8								kʰ dʑ a ŋ
538-8								s
544-8								j uː ŋ
850-8								uː
554-8								dʑ ə
553-8								r ɔ̃ː ŋ
558-8								d uː ŋ
561-8								z uː
562-8								kʰ uː
564-8								j aː
567-8								m iː
570-8								kʰ uː
575-8								uː
582-8								j uː
585-8								j
589-8								kʰ uː ŋ
593-8								d u ŋ
594-8								m ə
595-8								tʰ u
596-8								n ə k
598-8								z iː
599-8								d ɔ̃ː
602-8								z iː
603-8								m a p
606-8								s ɔ m
605-8								b uː
620-8								j uː
637-8								pʰ a k
639-8								dʑ uː
645-8								kʰ uː
646-8								r ɔ̃ː ŋ
168-8								z a k
658-8								s u ŋ
665-8								kʰ uː
668-8								kʰ uː
677-8								t ɔ̃ː ŋ
75-8								d u ŋ
678-8								z uː
682-8								s ə ŋ
493-8								z uː
693-8								z uː
694-8								m u
702-8								s ɔ ŋ
704-8								m uː
176-8								j uː
709-8								s
710-8								k u k
714-8								m oː
718-8								kʰ oː
719-8								dʑ a
22-8								m uː
723-8								dʑ a ŋ
726-8								dʑ a ŋ
729-8								b
730-8								l iː
739-8								pʰ l iː
740-8								b uː
741-8								kʰ uː k
744-8								au
743-8								s ɔ ŋ
746-8								d u ŋ
748-8								tʰ ɔ k
747-8								kʰ uː
749-8								kʰ uː ŋ
751-8								t u
762-8								m ə ŋ
764-8								s ɔ ŋ
765-8								dʑ iː
788-8								m ɔ
615-8								r a k
803-8								z uː
802-8								r a k
808-8								b uː
809-8								dʑ iː
819-8								d u k
821-8								z uː
820-8								b uː
828-8								s a k
827-8								kʰ uː
835-8								n iː
308-8								l uː
844-8								z iː
848-8								m ə
705-8								j uː
613-8								ə
649-8								z a k
876-8								tɕʰ ə
878-8								j u ŋ
889-8								dʑ ɔ̃ː
898-8								n u k
902-8								h ɔ̃ː ŋ
910-8								j ŋ
916-8								ɲ iː
919-8								j iː
922-8								tɕʰ i k
930-8								tɕʰ ə
933-8								kʰ uː
939-8								r a k
947-8								j a ŋ
948-8								n ə
963-8								z uː
967-8								tɕʰ u k
969-8								s
970-8								kʰ u k
972-8								n iː
731-8								m uː
973-8								dʑ a ŋ
974-8								n ə
979-8								dʑ a ŋ
182-8								kʰ uː
993-8								n ə
994-8								j uː
1001-8								z ɔ
1002-8								d u
1005-8								tɕʰ eː
1009-8								kʰ uː
1022-8								s ɔː
1021-8								dʑ a k
1043-8								r u ŋ
1049-8								t u
1065-8								tɕʰ i
1068-8								j au
1077-8								r ɔ̃ː ŋ
1081-8								r ɔ̃ː ŋ
1084-8								s ɔ̃ː ŋ
1092-8								m ə
1091-8								dʑ iː
1096-8								n iː
1097-8								kʰ uː
1102-8								n iː
1104-8								tʰ u
1108-8								tɕʰ a k
552-8								kʰ uː
1111-8								pʰ l ɔ
1116-8								s ɔ
722-8								kʰ uː
1141-8								j uː ŋ
1147-8								b uː
1146-8								z iː
1150-8								l ɔ̃ː ŋ
1151-8								u ŋ
1158-8								dʑ a k
1159-8								kʰ uː
1164-8								d ə
1163-8								j uː
1167-8								s ɔ m
1171-8								j ɔ
1177-8								z ɔ
1187-8								kʰ uː
1189-8								tɕʰ i
