COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
446-10										s i t a s i t a
447-10										w iː
458-10										t u s i
56-10										h e t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m i
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i tː e r u
138-10										s i n u r u
146-10										a r u k u
161-10										ʔ u
171-10										k a w a
182-10										k e m u r i
188-10										w a m a
196-10										r o r u
262-10										h i r u m a
300-10										h e s u
313-10										d e
350-10										s e m a i
352-10										ts i k a i
396-10										h u r ui s i r u
401-10										o s u
420-10										o ts u r u
424-10										u t a u
442-10										s i m e ts u k u r u
455-10										i k i t a r u
15-10										a r e
22-10										n a s i
24-10										m i n a
49-10										o n a ŋ o
78-10										a b u r a n a i
89-10										k e
130-10										m i r u
149-10										k u r u
175-10										s u n a tː e
183-10										h i
192-10										a o iː
199-10										a ts ui
230-10										a n a h i t o
233-10										a n tː h i t o t a r
250-10										h o k a n o
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a
303-10										h a r a w a t a
314-10										m o s i
354-10										a ts ui
369-10										k i r e n a i
376-10										w a r ui
415-10										m o s u m u
418-10										n uː
451-10										h o k o
456-10										ts u n a u
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i n z oː
142-10										t o m u
150-10										n e t oː r u
204-10										i b a i
