COGID	Kayah	Kayan	Kayaw	NorthernPao	NorthernPwo	ProtoKaren	SouthernPao	WesternBwe
3654-5					pʰ l a ³³			
3667-5					tʰ u ʔ			
3680-5					kʰ l ãi ³⁵			
3763-5					pʰ j u ⁵⁵			
3850-5					pʰ l a ³³			
3878-5					tʰ ãi ³⁵			
3903-5					tʰ a ʔ			
3938-5					k w ³³			
3963-5					l ei ³³			
3977-5					m a ʔ			
1464-5					l ei ³³			
10-5					l u ⁵⁵			
59-5					tʰ a ³³			
91-5					w ã ³³			
288-5					s u ³³			
316-5					m ei ³³			
336-5					kʰ l ãi ³⁵			
383-5					s ei ³³			
408-5					pʰ ei ʔ ⁴⁵			
567-5					s u ³³			
646-5					s ei ³³			
666-5					b ɛ̃ ³³			
696-5					pʰ j a ³³			
634-5					pʰ l ɔ̃ ³³			
725-5					kʰ w ³³			
750-5					kʰ u ³³			
823-5					kʰ l ei ³³			
835-5					ʔ u ³³			
894-5					n ei ³³			
906-5					s ei ³⁵			
930-5					j ã ɦ ¹¹			
969-5					ʔ ei ³³			
1104-5					l u ⁵⁵			
1160-5					ʔ a ³³			
1314-5					k ei ³³			
1385-5					w ei ³³			
1539-5					ʔ ãi ³⁵			
1554-5					l ei ³³			
1577-5					d ɛ ³³			
1565-5					l ei ³³			
1599-5					l a ʔ ²¹			
1632-5					tʰ u ³³			
1829-5					kʰ a ³³			
1878-5					l ei ³³			
1907-5					s a ʔ			
2025-5					tʰ au ʔ			
2046-5					n ɛ ³³			
2072-5					s u ʔ			
2193-5					pʰ a ʔ			
2219-5					kʰ u ³⁵			
2230-5					ʔ a ʔ			
2255-5					w ei ³³			
2279-5					w ei ³³			
2401-5					ʔ ãi ³³			
2442-5					s a ʔ ⁴⁵			
2468-5					n ei ³³			
2559-5					k ei ³³			
2590-5					pʰ ɔ ʔ			
2604-5					tʰ a ³³			
2662-5					tʰ u ³³			
2825-5					b u ʔ ⁴⁵			
2922-5					cʰ ãi ³⁵			
2973-5					n ɛ ³³			
3047-5					pʰ a ³³			
3125-5					n ɑ̃ ⁵⁵			
21-6						t ə ⁰		
33-6						tʰ ə ⁰		
46-6						p l a ¹¹		
126-6						s a ⁵⁵		
114-6						ˀb a ŋ		
149-6						p l a ¹¹		
171-6						tʰ a ŋ ⁵⁵		
191-6						h a ¹¹		
203-6						n̥ e ⁵⁵		
224-6						l a ʔ̚ ⁵¹		
275-6						kʰ a ¹¹		
302-6						ʔ u ⁵⁵		
315-6						tʰ a ʔ̚ ⁵¹		
394-6						n̥ ɔ ʔ̚		
431-6						pʰ a ʔ̚ ⁵¹		
444-6						p ə ʔ̚ ⁵¹		
445-6						n̥ a ¹¹		
514-6						s ə ʔ̚		
555-6						kʰ w i ¹¹		
579-6						cʰ a ŋ ⁵⁵		
603-6						kʰ a ¹¹		
737-6						l u ¹¹		
763-6						cʰ w ɛ ¹¹		
870-6						kʰ i ʔ̚		
918-6						ʔ ə ŋ ⁵⁵		
979-6						l a ŋ ⁵⁵		
1013-6						m̥ a ŋ ¹¹		
1040-6						tʰ w i ¹¹		
1027-6						m̥ a ¹¹		
1053-6						l w i ¹¹		
1065-6						m a ŋ ¹¹		
1091-6						m w ⁵⁵		
1116-6						ʔ ɛ ¹¹		
1129-6						n̥ a ¹¹		
1173-6						ˀd ei ¹¹		
1207-6						cʰ a ŋ ⁵⁵		
1255-6						p e ʔ̚ ⁵¹		
1277-6						t ə ʔ̚ ⁵¹		
1290-6						ˀb w ɨ ɴ ⁵⁵		
1301-6						cʰ u ¹¹		
1337-6						m ei ⁵⁵		
1323-6						m u ¹¹		
1350-6						m̥ ei i		
1372-6						j a ¹¹		
1498-6						ˀd ei ¹¹		
1664-6						l e ʔ̚ ⁵¹		
1652-6						ʔ ɔ ⁵⁵		
1687-6						s a ʔ̚ ⁵¹		
1708-6						s o ¹¹		
1732-6						t ə ⁰		
1742-6						n̥ ɔ ŋ		
1755-6						pʰ r u ⁵⁵		
1767-6						s ə ⁰		
1786-6						j a ŋ		
1803-6						w a ¹¹		
1815-6						cʰ a ŋ		
1840-6						p r e ʔ̚ ⁵¹		
1853-6						tʰ a ʔ̚ ⁵¹		
1866-6						s a ʔ̚ ⁵¹		
1894-6						l a ¹¹		
1934-6						ɟ i ¹¹		
1947-6						kʰ a ŋ		
1993-6						pʰ w i ⁵⁵		
2059-6						ʔ ɔ ŋ ¹¹		
2098-6						j j a		
2086-6						tʰ o ⁵⁵		
2153-6						s o ⁰		
2180-6						l o ¹¹		
2205-6						kʰ w ɨ ɴ ⁵⁵		
2328-6						l a ŋ		
2349-6						j o ⁵⁵		
2372-6						m̥ ei ⁵⁵		
2388-6						m ei i ⁵⁵		
2413-6						ˀd ei ⁵⁵		
2637-6						p l ɔ ⁵⁵		
2649-6						ɟ ou ⁵⁵		
2693-6						p ə ⁰		
2755-6						s o ʔ̚ ⁵¹		
2858-6						m̥ ei ⁵⁵		
2953-6						cʰ a ⁵⁵		
2986-6						cʰ a ʔ̚ ⁵¹		
3034-6						kʰ a ʔ̚ ⁵¹		
3088-6						p l a ʔ ⁵¹		
3113-6						p l i ⁵⁵		
3154-6						r o ¹¹		
3179-6						cʰ a ¹¹		
3246-6						ˀd ɛ ⁵⁵		
3259-6						ɟ i ¹¹		
3282-6						tʰ ə ŋ		
3295-6						cʰ a ¹¹		
3338-6						l o ¹¹		
3351-6						p l i ¹¹		
3375-6						m ə ⁵⁵		
3410-6						j o ʔ̚ ⁵¹		
3423-6						m a i		
3445-6						cʰ ei ⁵⁵		
3485-6						p ə ⁰		
3500-6						p l ɔ ⁵⁵		
3545-6						t ə ⁰		
3557-6						s ə ⁰		
3581-6						ɟ ə ŋ		
3594-6						kʰ i ŋ ⁵⁵		
3618-6						s o ¹¹		
3654-6						p l i ¹¹		
3667-6						t ə ʔ̚ ⁵¹		
3680-6						kʰ l i ʔ ⁵¹		
3763-6						p r ɔ ⁵⁵		
3850-6						p l a ¹¹		
3878-6						tʰ i ⁵⁵		
3903-6						tʰ a ŋ ⁵⁵		
3938-6						ɟ a ¹¹		
3963-6						l a ŋ		
3977-6						m̥ a ⁵⁵		
1464-6						l i i ¹¹		
10-6						l o ʔ̚ ⁵¹		
59-6						tʰ a ŋ		
91-6						h a ¹¹		
288-6						s w i ¹¹		
316-6						m̥ ei ⁵⁵		
336-6						kʰ l i ⁵⁵		
371-6						cʰ r i ⁵⁵		
383-6						s ə ⁰		
408-6						pʰ e ⁵⁵		
469-6						pʰ r e ¹¹		
567-6						s o ¹¹		
592-6						h a ¹¹		
646-6						s ə ⁰		
666-6						ˀb a ¹¹		
696-6						p r a ¹¹		
634-6						pʰ l ɔ ⁵⁵		
725-6						kʰ w i ⁵⁵		
750-6						kʰ u ʔ̚		
823-6						kʰ l i ¹¹		
835-6						ʔ u ¹¹		
894-6						n̥ i ¹¹		
906-6						s ə ⁰		
930-6						j a ʔ̚ ⁵¹		
942-6						kʰ i ⁵⁵		
969-6						ʔ w i		
1104-6						l o ⁵⁵		
1160-6						ʔ a m ¹¹		
1314-6						k ə ʔ̚ ⁰		
1363-6						t ə ʔ̚ ⁵¹		
1385-6						r ə ʔ̚ ⁵¹		
1530-6						ˀb w ɛ ⁵⁵		
1539-6						ʔ ɛ ŋ ⁵⁵		
1554-6						l a ɛ		
1577-6						ˀd w ɛ ¹¹		
1565-6						l i ¹¹		
1599-6						l a ŋ		
1612-6						l u ¹¹		
1632-6						tʰ ə ⁵⁵		
1643-6						k l ɔ ⁵⁵		
1676-6						k l o ⁵⁵		
1700-6						tʰ u ¹¹		
1829-6						kʰ a ¹¹		
1878-6						l i ¹¹		
1907-6						s a ʔ̚ ⁵¹		
2025-6						t ə ⁰		
2046-6						n̥ a ¹¹		
2072-6						s o ⁰		
2111-6						b ə ⁰		
2193-6						pʰ a ⁵⁵		
2219-6						kʰ r ʔ̚ ⁵¹		
2230-6						ʔ a ⁵⁵		
2255-6						w i ¹¹		
2279-6						w i ¹¹		
2320-6						j o ʔ̚		
2341-6						m̥ ə ⁵⁵		
2401-6						ʔ ɛ ¹¹		
2442-6						s a ŋ		
2468-6						n̥ i ¹¹		
2480-6						pʰ r a ¹¹		
2531-6						p ɔ ⁵⁵		
2559-6						k i ¹¹		
2590-6						p ə ⁰		
2604-6						tʰ a ¹¹		
2662-6						tʰ u ¹¹		
2673-6						s o ¹¹		
2825-6						ˀb ɔ ʔ̚ ⁵¹		
2846-6						tʰ w ɛ ¹¹		
2881-6						r w i ¹¹		
2893-6						s ə ⁰		
2910-6						s a ¹¹		
2922-6						cʰ u ⁵⁵		
2973-6						n̥ w ɛ ¹¹		
3047-6						pʰ r ɴ		
3059-6						p l e ⁵⁵ ⁵¹		
3125-6						n̥ w ɨ ɴ ⁵⁵		
3167-6						m a ʔ̚ ⁵¹		
21-7							t a ʔ ⁴⁵	
33-7							t a ʔ ⁴⁵	
46-7							p l a ³³	
126-7							s a ³³	
114-7							b a ŋ ³³	
149-7							p l a ³³	
171-7							t a ʔ ⁴⁵	
191-7							k a ʔ ⁴⁵	
203-7							n i ŋ	
224-7							l a m	
275-7							kʰ a ³³	
302-7							ʔ u ɦ	
315-7							t a ʔ ⁴⁵	
394-7							n ə ʔ ²¹	
431-7							p e ³³	
444-7							p e ³³	
445-7							n a ³³	
514-7							s i ³³	
555-7							kʰ w i ³³	
579-7							cʰ ɛ ŋ ɦ ³¹	
603-7							kʰ a ³³	
737-7							l u ³³	
763-7							cʰ w ɛ ³³	
870-7							kʰ i ³³	
918-7							ʔ ə ŋ	
979-7							l a m ⁵³	
1013-7							m a ³³	
1040-7							t a ʔ ⁴⁵	
1027-7							m a ³³	
1053-7							l w i ³³	
1065-7							m a ŋ ⁵⁵	
1091-7							m ə m ⁵⁵	
1116-7							ʔ i ³³	
1129-7							n a ³³	
1173-7							d i ³³	
1207-7							cʰ a ŋ ɦ ³¹	
1255-7							p i ³³	
1277-7							t a ʔ ⁴⁵	
1290-7							b w a m	
1301-7							cʰ w ə m ⁵⁵	
1337-7							m ə ŋ ⁵⁵	
1323-7							m ə m ⁵⁵	
1350-7							m w ³³	
1372-7							ŋ a a ³³	
1498-7							d i ³³	
1664-7							l a m	
1652-7							ʔ o ⁵⁵	
1687-7							s a ³³	
1708-7							s o ³³	
1732-7							t a ʔ ⁴⁵	
1742-7							n ə ŋ ⁵⁵	
1755-7							p r ŋ ɦ ³¹	
1767-7							s i ³³	
1786-7							j a ³³	
1803-7							k a ʔ ⁴⁵	
1815-7							cʰ a ³³	
1840-7							p r e ³³	
1853-7							t a ʔ ⁴⁵	
1866-7							s a ³³	
1894-7							l a m ⁵⁵	
1934-7							c i ³³	
1947-7							kʰ a ŋ ³³	
1993-7							p w i ³³	
2059-7							ʔ o ⁵⁵	
2098-7							ŋ w a	
2086-7							t a ʔ ⁴⁵	
2153-7							s ɔ ⁵³	
2180-7							l o ŋ ⁵⁵	
2205-7							kʰ w ə m ɦ ³¹	
2328-7							l a m ⁵³	
2349-7							j u ³³	
2372-7							m ə ³³	
2388-7							m i ³³	
2413-7							d i ɦ ³¹	
2637-7							p l ai ⁵³	
2649-7							c u ɦ ³¹	
2693-7							p i ŋ	
2755-7							s ɔ ³³	
2858-7							m i ³³	
2953-7							cʰ a ³³	
2986-7							cʰ a ³³	
3034-7							kʰ a ³³	
3088-7							p l a ³³	
3113-7							p l ai ³³	
3154-7							r u ɦ	
3179-7							cʰ ɛ ŋ ³³	
3246-7							d i ɦ ³¹	
3259-7							c i ³³	
3282-7							t a ʔ ⁴⁵	
3295-7							cʰ a ³³	
3338-7							l o m ⁵⁵	
3351-7							p l ŋ ⁵³	
3375-7							m ə m ⁵⁵	
3410-7							j u ʔ ⁴⁵	
3423-7							m ɛ ³³	
3445-7							cʰ ɛ ŋ ɦ ³¹	
3485-7							p i ³³	
3500-7							p l ai ⁵³	
3545-7							t u ʔ ⁴⁵	
3557-7							s ɔ ⁵³	
3581-7							c u ɦ ³¹	
3594-7							kʰ i ŋ	
3618-7							s u ³³	
3654-7							p l ai ³³	
3667-7							t a ʔ ⁴⁵	
3680-7							kʰ l ai ³³	
3763-7							p r u ³³	
3850-7							p l a ³³	
3878-7							t a ʔ ⁴⁵	
3903-7							t a ŋ ⁴⁵	
3938-7							c u ³³	
3963-7							l ɛ m ⁵⁵	
3977-7							m a ³³	
1464-7							l w i m	
10-7							l o ³³	
59-7							t a ŋ ⁴⁵	
91-7							p a ʔ ⁴⁵	
288-7							s w ə m	
316-7							m i ³³	
336-7							kʰ l ai ⁵³	
371-7							kʰ w i ³³	
383-7							s i ³³	
408-7							p i ŋ	
469-7							p r i ³³	
567-7							s u ³³	
592-7							p a ³³	
646-7							s i ³³	
666-7							b a ³³	
696-7							p r a ³³	
634-7							p e ŋ ⁵³	
823-7							kʰ l ai ³³	
835-7							ʔ o ³³	
894-7							n i ³³	
906-7							s i ³³	
930-7							j ə ʔ ⁴⁵	
942-7							kʰ i ³³	
969-7							ʔ w ɛ	
1104-7							l o ⁵³	
1160-7							ʔ a m ³³	
1314-7							k a ³³	
1363-7							t a ʔ ⁴⁵	
1385-7							r w ə m ⁵⁵	
1530-7							b w a ³³	
1539-7							ʔ e ŋ ɦ	
1554-7							l a m ⁵³	
1577-7							d w ɛ ⁵⁵	
1565-7							l i ³³	
1599-7							l a m ⁵³	
1612-7							l u ɦ ³¹	
1632-7							t u ʔ m	
1643-7							k l ai ⁵³	
1676-7							k l ai ⁵³	
1700-7							t a ʔ ⁴⁵	
1829-7							c a ³³	
1907-7							s a ʔ	
2025-7							t a ʔ ⁴⁵	
2046-7							n a ³³	
2072-7							s ɔ ə	
2111-7							p i ³³	
2193-7							p e ɦ ³¹	
2219-7							kʰ j ʔ	
2230-7							ʔ a ³³	
2255-7							t a ʔ ⁴⁵	
2279-7							d i ³³	
2320-7							j ə ʔ ⁴⁵	
2341-7							m ə ŋ ⁵⁵	
2401-7							ʔ j ³³	
2480-7							p r a ³³	
2531-7							p e ³³	
2590-7							p e ŋ ³³	
2604-7							t a ʔ ⁴⁵	
2662-7							t a ʔ ⁴⁵	
2673-7							s u ³³	
2825-7							b w ə m ³¹	
2846-7							t a ʔ ⁴⁵	
2881-7							r w ə m ⁵⁵	
2893-7							s ɔ ŋ	
2910-7							s a ³³	
2922-7							cʰ w ə m ɦ ³¹	
2973-7							n w ɛ ³³	
3047-7							p i ŋ	
3059-7							p l a ³³	
3125-7							n ə m ⁵⁵	
3167-7							m a ³³	
21-8								d ɔ ³³
33-8								d ɔ ³³
46-8								pʰ l ɛ ³³
126-8								θ ɛ ³³
114-8								ɓ a ³³
149-8								p l ɛ ³³
171-8								tʰ a ³³
191-8								k u ³³
203-8								n i ³³
224-8								l ɛ ³³
275-8								kʰ a ⁵⁵
302-8								ɔ ⁵⁵
315-8								tʰ o ⁵⁵
394-8								n u ⁵⁵
431-8								pʰ a ³³
444-8								b a ³³
445-8								n a ³³
514-8								θ i ⁵⁵
555-8								kʰ w i ⁵⁵
579-8								ʃ a ³³
603-8								kʰ a ⁵⁵
737-8								l u ³³
763-8								ʃ i ³³
870-8								kʰ i ⁵⁵
918-8								ɔ ⁵⁵
979-8								l ɛ ³³
1013-8								m ɛ ³³
1040-8								tʰ r o ³³
1027-8								m ɛ ³³
1053-8								l i ³³
1065-8								m ɛ ³³
1091-8								m i ³³
1116-8								ɔ ⁵⁵
1129-8								n a ³³
1173-8								ɗ i ³³
1207-8								ʃ a ⁵⁵
1255-8								b i ³³
1277-8								d a ³³
1290-8								ɓ ʊ ⁵⁵
1301-8								ʃ u ³³
1337-8								m u ³³
1323-8								m u ³³
1350-8								m i ³³
1372-8								m ɛ ³³
1498-8								ɗ e ³³
1664-8								l ɪ ¹¹
1652-8								ɔ ⁵⁵
1687-8								θ ɛ ³³
1708-8								θ o ³³
1732-8								d ɔ ³³
1742-8								n u ⁵⁵
1755-8								pʰ r u ³³
1767-8								θ i ³³
1786-8								j ɛ ³³
1803-8								g w ³³
1815-8								ʃ a ⁵⁵
1840-8								pʰ r i ³³
1853-8								tʰ a ⁵⁵
1866-8								θ ɛ ³³
1894-8								l ɛ ³³
1934-8								j i ³³
1947-8								kʰ a ⁵⁵
1993-8								pʰ r i ³³
2059-8								ɔ ⁵⁵
2098-8								m i ³³
2086-8								tʰ o ⁵⁵
2153-8								θ o ³³
2180-8								l o ³³
2205-8								kʰ w a ⁵⁵
2328-8								l ɛ ³³
2349-8								j o ³³
2372-8								m i ³³
2388-8								m i ³³
2413-8								ɗ e ³³
2637-8								b l ɔ ³³
2649-8								j o ⁵⁵
2693-8								pʰ w ⁵⁵ ³³
2755-8								θ o ³³
2858-8								m i ³³
2953-8								ʃ a ³³
2986-8								ʃ a ⁵⁵
3034-8								kʰ a ⁵⁵
3088-8								pʰ l ɛ ³³
3113-8								b l i ³³
3154-8								r u ³³
3179-8								ʃ a ³³
3246-8								ɗ ɛ ³³
3259-8								j i ³³
3282-8								tʰ o o ³³
3295-8								ʃ a ³³
3338-8								l o ³³
3351-8								pʰ l i ³³
3375-8								m i ³³
3410-8								j o ³³
3423-8								m i ³³
3445-8								ʃ i ⁵⁵
3485-8								pʰ i ³³
3500-8								b l ɔ ³³
3545-8								d u ³³
3557-8								θ o ³³
3581-8								j o ⁵⁵
3594-8								kʰ i ⁵⁵
3618-8								θ o ³³
3654-8								pʰ l i ³³
3667-8								d u ³³
3680-8								kʰ l o ³³
3763-8								b w a ³³
3850-8								pʰ l ɛ ³³
3878-8								tʰ i ⁵⁵
3903-8								tʰ a ⁵⁵
3938-8								j o ³³
3963-8								l ɛ ³³
3977-8								m ɛ ³³
1464-8								l i ³³
59-8								tʰ a ³³
91-8								h u ³³
288-8								θ o ⁵⁵
336-8								kʰ l o ³³
371-8								ʃ u ⁵⁵
383-8								θ i ³³
469-8								pʰ r e ³³
592-8								h u ⁵⁵
725-8								kʰ w i ⁵⁵
750-8								kʰ u ⁵⁵
823-8								kʰ l o ³³
835-8								ɔ ⁵⁵
894-8								n i ⁵⁵
906-8								θ i ⁵⁵
930-8								j o ³³
942-8								kʰ i ⁵⁵
1104-8								l o ³³
1363-8								d a ³³
1530-8								ɓ ʊ ⁵⁵
1554-8								l ɛ ³³
1577-8								ɗ w ɛ ³³
1565-8								l i ³³
1612-8								l u ¹¹
1632-8								tʰ u ³³
1643-8								k l o ³³
1676-8								k l o ³³
1700-8								tʰ o ³³
1878-8								l i ³³
2046-8								n a ³³
2072-8								θ o ³³
2111-8								b ə ɔ ³³
2230-8								ɔ ⁵⁵
2279-8								b i ⁵⁵
2320-8								j o ³³
2341-8								m i ³³
2442-8								θ ɛ ³³
2468-8								n i ³³
2480-8								pʰ r a ³³
2531-8								pʰ u ³³
2559-8								k i ³³
2673-8								θ o ³³
2846-8								tʰ r a ³³
2881-8								r u ³³
2893-8								θ o ⁵⁵
2910-8								θ ɛ ³³
2973-8								n w ɛ
3059-8								b l ɛ ³³
3125-8								n u ⁵⁵
3167-8								m ɛ ³³
