index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
4	0.8000	2	0.4000	166	145	ə	ɣ	oː	v	l	∅	∅	E	G	U	B	L	∅	∅	7	3	7	3	5	∅	∅																																													146	ə	ɡ	oː	f	l	∅	∅	E	K	U	B	L	∅	∅	7	1	7	3	5	∅	∅
5	1.0000	1	0.2000	166	145	l	ə	ɣ	oː	∅	∅	∅	L	E	G	U	∅	∅	∅	5	7	3	7	∅	∅	∅																																													146	l	ə	ɡ	oː	∅	∅	∅	L	E	K	U	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	169	147	r	∅	∅	∅	ɛɪ	ɣ	ə	R	∅	∅	∅	E	G	E	5	∅	∅	∅	7	3	7																																													148	r	∅	∅	∅	ai	-	ə	R	∅	∅	∅	A	_	E	5	∅	∅	∅	7	0	7
2	0.4000	4	0.8000	169	147	ɛɪ	r	∅	∅	ɣ	ə	r	E	R	∅	∅	G	E	R	7	5	∅	∅	3	7	5																																													148	ai	r	∅	∅	-	ə	r	A	R	∅	∅	_	E	R	7	5	∅	∅	0	7	5
3	0.6000	3	0.6000	169	147	ɣ	ɛɪ	r	∅	ə	r	∅	G	E	R	∅	E	R	∅	3	7	5	∅	7	5	∅																																													148	-	ai	r	∅	ə	r	∅	_	A	R	∅	E	R	∅	0	7	5	∅	7	5	∅
4	0.8000	2	0.4000	169	147	ə	ɣ	ɛɪ	r	r	∅	∅	E	G	E	R	R	∅	∅	7	3	7	5	5	∅	∅																																													148	ə	-	ai	r	r	∅	∅	E	_	A	R	R	∅	∅	7	0	7	5	5	∅	∅
5	1.0000	1	0.2000	169	147	r	ə	ɣ	ɛɪ	∅	∅	∅	R	E	G	E	∅	∅	∅	5	7	3	7	∅	∅	∅																																													148	r	ə	-	ai	∅	∅	∅	R	E	_	A	∅	∅	∅	5	7	0	7	∅	∅	∅
1	0.1429	7	1.0000	181	149	r	∅	∅	∅	eː	k	ə	R	∅	∅	∅	E	K	E	5	∅	∅	∅	7	1	7																																													150	r	∅	∅	∅	ɛ	x	-	R	∅	∅	∅	E	G	_	5	∅	∅	∅	7	3	0
2	0.2857	6	0.8571	181	149	eː	r	∅	∅	k	ə	n	E	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4																																													150	ɛ	r	∅	∅	x	-	n	E	R	∅	∅	G	_	N	7	5	∅	∅	3	0	4
3	0.4286	5	0.7143	181	149	k	eː	r	∅	ə	n	ɪ	K	E	R	∅	E	N	I	1	7	5	∅	7	4	7																																													150	x	ɛ	r	∅	-	n	ʊ	G	E	R	∅	_	N	Y	3	7	5	∅	0	4	7
4	0.5714	4	0.5714	181	149	ə	k	eː	r	n	ɪ	ŋ	E	K	E	R	N	I	N	7	1	7	5	4	7	4																																													150	-	x	ɛ	r	n	ʊ	ŋ	_	G	E	R	N	Y	N	0	3	7	5	4	7	4
5	0.7143	3	0.4286	181	149	n	ə	k	eː	ɪ	ŋ	∅	N	E	K	E	I	N	∅	4	7	1	7	7	4	∅																																													150	n	-	x	ɛ	ʊ	ŋ	∅	N	_	G	E	Y	N	∅	4	0	3	7	7	4	∅
6	0.8571	2	0.2857	181	149	ɪ	n	ə	k	ŋ	∅	∅	I	N	E	K	N	∅	∅	7	4	7	1	4	∅	∅																																													150	ʊ	n	-	x	ŋ	∅	∅	Y	N	_	G	N	∅	∅	7	4	0	3	4	∅	∅
7	1.0000	1	0.1429	181	149	ŋ	ɪ	n	ə	∅	∅	∅	N	I	N	E	∅	∅	∅	4	7	4	7	∅	∅	∅																																													150	ŋ	ʊ	n	-	∅	∅	∅	N	Y	N	_	∅	∅	∅	4	7	4	0	∅	∅	∅
1	0.1250	8	1.0000	184	151	b	∅	∅	∅	ə	+	t	P	∅	∅	∅	E	_	T	1	∅	∅	∅	7	0	1																																													152	b	∅	∅	∅	ə	+	ts	P	∅	∅	∅	E	_	C	1	∅	∅	∅	7	0	2
2	0.2500	7	0.8750	184	151	ə	b	∅	∅	+	t	aː	E	P	∅	∅	_	T	A	7	1	∅	∅	0	1	7																																													152	ə	b	∅	∅	+	ts	aː	E	P	∅	∅	_	C	A	7	1	∅	∅	0	2	7
3	0.3750	6	0.7500	184	151	+	ə	b	∅	t	aː	l	_	E	P	∅	T	A	L	0	7	1	∅	1	7	5																																													152	+	ə	b	∅	ts	aː	l	_	E	P	∅	C	A	L	0	7	1	∅	2	7	5
4	0.5000	5	0.6250	184	151	t	+	ə	b	aː	l	ə	T	_	E	P	A	L	E	1	0	7	1	7	5	7																																													152	ts	+	ə	b	aː	l	ə	C	_	E	P	A	L	E	2	0	7	1	7	5	7
5	0.6250	4	0.5000	184	151	aː	t	+	ə	l	ə	-	A	T	_	E	L	E	_	7	1	0	7	5	7	0																																													152	aː	ts	+	ə	l	ə	n	A	C	_	E	L	E	N	7	2	0	7	5	7	4
6	0.7500	3	0.3750	184	151	l	aː	t	+	ə	-	∅	L	A	T	_	E	_	∅	5	7	1	0	7	0	∅																																													152	l	aː	ts	+	ə	n	∅	L	A	C	_	E	N	∅	5	7	2	0	7	4	∅
7	0.8750	2	0.2500	184	151	ə	l	aː	t	-	∅	∅	E	L	A	T	_	∅	∅	7	5	7	1	0	∅	∅																																													152	ə	l	aː	ts	n	∅	∅	E	L	A	C	N	∅	∅	7	5	7	2	4	∅	∅
8	1.0000	1	0.1250	184	151	-	ə	l	aː	∅	∅	∅	_	E	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅																																													152	n	ə	l	aː	∅	∅	∅	N	E	L	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	186	153	s	∅	∅	∅	x	ʉ	l	S	∅	∅	∅	G	Y	L	3	∅	∅	∅	3	7	5																																													154	ʃ	∅	∅	∅	-	ʊ	l	S	∅	∅	∅	_	Y	L	3	∅	∅	∅	0	7	5
2	0.4000	4	0.8000	186	153	x	s	∅	∅	ʉ	l	t	G	S	∅	∅	Y	L	T	3	3	∅	∅	7	5	1																																													154	-	ʃ	∅	∅	ʊ	l	t	_	S	∅	∅	Y	L	T	0	3	∅	∅	7	5	1
3	0.6000	3	0.6000	186	153	ʉ	x	s	∅	l	t	∅	Y	G	S	∅	L	T	∅	7	3	3	∅	5	1	∅																																													154	ʊ	-	ʃ	∅	l	t	∅	Y	_	S	∅	L	T	∅	7	0	3	∅	5	1	∅
4	0.8000	2	0.4000	186	153	l	ʉ	x	s	t	∅	∅	L	Y	G	S	T	∅	∅	5	7	3	3	1	∅	∅																																													154	l	ʊ	-	ʃ	t	∅	∅	L	Y	_	S	T	∅	∅	5	7	0	3	1	∅	∅
5	1.0000	1	0.2000	186	153	t	l	ʉ	x	∅	∅	∅	T	L	Y	G	∅	∅	∅	1	5	7	3	∅	∅	∅																																													154	t	l	ʊ	-	∅	∅	∅	T	L	Y	_	∅	∅	∅	1	5	7	0	∅	∅	∅
1	0.1429	7	1.0000	191	155	s	∅	∅	∅	x	ɛ	ŋ	S	∅	∅	∅	G	E	N	3	∅	∅	∅	3	7	4																																													156	ʃ	∅	∅	∅	-	ɛ	ŋ	S	∅	∅	∅	_	E	N	3	∅	∅	∅	0	7	4
2	0.2857	6	0.8571	191	155	x	s	∅	∅	ɛ	ŋ	k	G	S	∅	∅	E	N	K	3	3	∅	∅	7	4	1																																													156	-	ʃ	∅	∅	ɛ	ŋ	k	_	S	∅	∅	E	N	K	0	3	∅	∅	7	4	1
3	0.4286	5	0.7143	191	155	ɛ	x	s	∅	ŋ	k	ə	E	G	S	∅	N	K	E	7	3	3	∅	4	1	7																																													156	ɛ	-	ʃ	∅	ŋ	k	ə	E	_	S	∅	N	K	E	7	0	3	∅	4	1	7
4	0.5714	4	0.5714	191	155	ŋ	ɛ	x	s	k	ə	-	N	E	G	S	K	E	_	4	7	3	3	1	7	0																																													156	ŋ	ɛ	-	ʃ	k	ə	n	N	E	_	S	K	E	N	4	7	0	3	1	7	4
5	0.7143	3	0.4286	191	155	k	ŋ	ɛ	x	ə	-	∅	K	N	E	G	E	_	∅	1	4	7	3	7	0	∅																																													156	k	ŋ	ɛ	-	ə	n	∅	K	N	E	_	E	N	∅	1	4	7	0	7	4	∅
6	0.8571	2	0.2857	191	155	ə	k	ŋ	ɛ	-	∅	∅	E	K	N	E	_	∅	∅	7	1	4	7	0	∅	∅																																													156	ə	k	ŋ	ɛ	n	∅	∅	E	K	N	E	N	∅	∅	7	1	4	7	4	∅	∅
7	1.0000	1	0.1429	191	155	-	ə	k	ŋ	∅	∅	∅	_	E	K	N	∅	∅	∅	0	7	1	4	∅	∅	∅																																													156	n	ə	k	ŋ	∅	∅	∅	N	E	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.1250	8	1.0000	205	157	ɑ	∅	∅	∅	r	m	+	A	∅	∅	∅	R	M	_	7	∅	∅	∅	5	4	0																																													158	a	∅	∅	∅	r	m	+	A	∅	∅	∅	R	M	_	7	∅	∅	∅	5	4	0
2	0.2500	7	0.8750	205	157	r	ɑ	∅	∅	m	+	b	R	A	∅	∅	M	_	P	5	7	∅	∅	4	0	1																																													158	r	a	∅	∅	m	+	b	R	A	∅	∅	M	_	P	5	7	∅	∅	4	0	1
3	0.3750	6	0.7500	205	157	m	r	ɑ	∅	+	b	ɑ	M	R	A	∅	_	P	A	4	5	7	∅	0	1	7																																													158	m	r	a	∅	+	b	a	M	R	A	∅	_	P	A	4	5	7	∅	0	1	7
4	0.5000	5	0.6250	205	157	+	m	r	ɑ	b	ɑ	n	_	M	R	A	P	A	N	0	4	5	7	1	7	4																																													158	+	m	r	a	b	a	n	_	M	R	A	P	A	N	0	4	5	7	1	7	4
5	0.6250	4	0.5000	205	157	b	+	m	r	ɑ	n	t	P	_	M	R	A	N	T	1	0	4	5	7	4	1																																													158	b	+	m	r	a	n	t	P	_	M	R	A	N	T	1	0	4	5	7	4	1
6	0.7500	3	0.3750	205	157	ɑ	b	+	m	n	t	∅	A	P	_	M	N	T	∅	7	1	0	4	4	1	∅																																													158	a	b	+	m	n	t	∅	A	P	_	M	N	T	∅	7	1	0	4	4	1	∅
7	0.8750	2	0.2500	205	157	n	ɑ	b	+	t	∅	∅	N	A	P	_	T	∅	∅	4	7	1	0	1	∅	∅																																													158	n	a	b	+	t	∅	∅	N	A	P	_	T	∅	∅	4	7	1	0	1	∅	∅
8	1.0000	1	0.1250	205	157	t	n	ɑ	b	∅	∅	∅	T	N	A	P	∅	∅	∅	1	4	7	1	∅	∅	∅																																													158	t	n	a	b	∅	∅	∅	T	N	A	P	∅	∅	∅	1	4	7	1	∅	∅	∅
1	0.3333	3	1.0000	207	159	r	∅	∅	∅	ɛɪ	p	∅	R	∅	∅	∅	E	P	∅	5	∅	∅	∅	7	1	∅	160	r	∅	∅	∅	aɪ	p	∅	R	∅	∅	∅	A	P	∅	5	∅	∅	∅	7	1	∅																							161	r	∅	∅	∅	ai	f	∅	R	∅	∅	∅	A	B	∅	5	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	207	159	ɛɪ	r	∅	∅	p	∅	∅	E	R	∅	∅	P	∅	∅	7	5	∅	∅	1	∅	∅	160	aɪ	r	∅	∅	p	∅	∅	A	R	∅	∅	P	∅	∅	7	5	∅	∅	1	∅	∅																							161	ai	r	∅	∅	f	∅	∅	A	R	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅
3	1.0000	1	0.3333	207	159	p	ɛɪ	r	∅	∅	∅	∅	P	E	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	160	p	aɪ	r	∅	∅	∅	∅	P	A	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																							161	f	ai	r	∅	∅	∅	∅	B	A	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	213	162	r	∅	∅	∅	ɛ	x	ts	R	∅	∅	∅	E	G	C	5	∅	∅	∅	7	3	2	163	r	∅	∅	∅	aɪ	-	t	R	∅	∅	∅	A	_	T	5	∅	∅	∅	7	0	1																							164	r	∅	∅	∅	ɛ	x	t	R	∅	∅	∅	E	G	T	5	∅	∅	∅	7	3	1
2	0.5000	3	0.7500	213	162	ɛ	r	∅	∅	x	ts	∅	E	R	∅	∅	G	C	∅	7	5	∅	∅	3	2	∅	163	aɪ	r	∅	∅	-	t	∅	A	R	∅	∅	_	T	∅	7	5	∅	∅	0	1	∅																							164	ɛ	r	∅	∅	x	t	∅	E	R	∅	∅	G	T	∅	7	5	∅	∅	3	1	∅
3	0.7500	2	0.5000	213	162	x	ɛ	r	∅	ts	∅	∅	G	E	R	∅	C	∅	∅	3	7	5	∅	2	∅	∅	163	-	aɪ	r	∅	t	∅	∅	_	A	R	∅	T	∅	∅	0	7	5	∅	1	∅	∅																							164	x	ɛ	r	∅	t	∅	∅	G	E	R	∅	T	∅	∅	3	7	5	∅	1	∅	∅
4	1.0000	1	0.2500	213	162	ts	x	ɛ	r	∅	∅	∅	C	G	E	R	∅	∅	∅	2	3	7	5	∅	∅	∅	163	t	-	aɪ	r	∅	∅	∅	T	_	A	R	∅	∅	∅	1	0	7	5	∅	∅	∅																							164	t	x	ɛ	r	∅	∅	∅	T	G	E	R	∅	∅	∅	1	3	7	5	∅	∅	∅
1	0.2000	5	1.0000	232	165	k	∅	∅	∅	oː	p	ə	K	∅	∅	∅	U	P	E	1	∅	∅	∅	7	1	7																																													166	k	∅	∅	∅	au	f	ə	K	∅	∅	∅	A	B	E	1	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	232	165	oː	k	∅	∅	p	ə	-	U	K	∅	∅	P	E	_	7	1	∅	∅	1	7	0																																													166	au	k	∅	∅	f	ə	n	A	K	∅	∅	B	E	N	7	1	∅	∅	3	7	4
3	0.6000	3	0.6000	232	165	p	oː	k	∅	ə	-	∅	P	U	K	∅	E	_	∅	1	7	1	∅	7	0	∅																																													166	f	au	k	∅	ə	n	∅	B	A	K	∅	E	N	∅	3	7	1	∅	7	4	∅
4	0.8000	2	0.4000	232	165	ə	p	oː	k	-	∅	∅	E	P	U	K	_	∅	∅	7	1	7	1	0	∅	∅																																													166	ə	f	au	k	n	∅	∅	E	B	A	K	N	∅	∅	7	3	7	1	4	∅	∅
5	1.0000	1	0.2000	232	165	-	ə	p	oː	∅	∅	∅	_	E	P	U	∅	∅	∅	0	7	1	7	∅	∅	∅																																													166	n	ə	f	au	∅	∅	∅	N	E	B	A	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.1111	9	1.0000	240	167	v	∅	∅	∅	ə	r	+	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																													168	f	∅	∅	∅	ɛ	r	+	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0
2	0.2222	8	0.8889	240	167	ə	v	∅	∅	r	+	k	E	B	∅	∅	R	_	K	7	3	∅	∅	5	0	1																																													168	ɛ	f	∅	∅	r	+	k	E	B	∅	∅	R	_	K	7	3	∅	∅	5	0	1
3	0.3333	7	0.7778	240	167	r	ə	v	∅	+	k	oː	R	E	B	∅	_	K	U	5	7	3	∅	0	1	7																																													168	r	ɛ	f	∅	+	k	au	R	E	B	∅	_	K	A	5	7	3	∅	0	1	7
4	0.4444	6	0.6667	240	167	+	r	ə	v	k	oː	p	_	R	E	B	K	U	P	0	5	7	3	1	7	1																																													168	+	r	ɛ	f	k	au	f	_	R	E	B	K	A	B	0	5	7	3	1	7	3
5	0.5556	5	0.5556	240	167	k	+	r	ə	oː	p	ə	K	_	R	E	U	P	E	1	0	5	7	7	1	7																																													168	k	+	r	ɛ	au	f	ə	K	_	R	E	A	B	E	1	0	5	7	7	3	7
6	0.6667	4	0.4444	240	167	oː	k	+	r	p	ə	-	U	K	_	R	P	E	_	7	1	0	5	1	7	0																																													168	au	k	+	r	f	ə	n	A	K	_	R	B	E	N	7	1	0	5	3	7	4
7	0.7778	3	0.3333	240	167	p	oː	k	+	ə	-	∅	P	U	K	_	E	_	∅	1	7	1	0	7	0	∅																																													168	f	au	k	+	ə	n	∅	B	A	K	_	E	N	∅	3	7	1	0	7	4	∅
8	0.8889	2	0.2222	240	167	ə	p	oː	k	-	∅	∅	E	P	U	K	_	∅	∅	7	1	7	1	0	∅	∅																																													168	ə	f	au	k	n	∅	∅	E	B	A	K	N	∅	∅	7	3	7	1	4	∅	∅
9	1.0000	1	0.1111	240	167	-	ə	p	oː	∅	∅	∅	_	E	P	U	∅	∅	∅	0	7	1	7	∅	∅	∅																																													168	n	ə	f	au	∅	∅	∅	N	E	B	A	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	243	169	d	∅	∅	∅	yː	-	r	T	∅	∅	∅	Y	_	R	1	∅	∅	∅	7	0	5																																													170	t	∅	∅	∅	ɔy	ə	r	T	∅	∅	∅	U	E	R	1	∅	∅	∅	7	7	5
2	0.5000	3	0.7500	243	169	yː	d	∅	∅	-	r	∅	Y	T	∅	∅	_	R	∅	7	1	∅	∅	0	5	∅																																													170	ɔy	t	∅	∅	ə	r	∅	U	T	∅	∅	E	R	∅	7	1	∅	∅	7	5	∅
3	0.7500	2	0.5000	243	169	-	yː	d	∅	r	∅	∅	_	Y	T	∅	R	∅	∅	0	7	1	∅	5	∅	∅																																													170	ə	ɔy	t	∅	r	∅	∅	E	U	T	∅	R	∅	∅	7	7	1	∅	5	∅	∅
4	1.0000	1	0.2500	243	169	r	-	yː	d	∅	∅	∅	R	_	Y	T	∅	∅	∅	5	0	7	1	∅	∅	∅																																													170	r	ə	ɔy	t	∅	∅	∅	R	E	U	T	∅	∅	∅	5	7	7	1	∅	∅	∅
1	0.1250	8	1.0000	249	171	oː	∅	∅	∅	ɣ	-	-	U	∅	∅	∅	G	_	_	7	∅	∅	∅	3	0	0	172	aɪ	∅	∅	∅	-	-	-	A	∅	∅	∅	_	_	_	7	∅	∅	∅	0	0	0																							173	au	∅	∅	∅	ɡ	ə	n	A	∅	∅	∅	K	E	N	7	∅	∅	∅	1	7	4
2	0.2500	7	0.8750	249	171	ɣ	oː	∅	∅	-	-	+	G	U	∅	∅	_	_	_	3	7	∅	∅	0	0	0	172	-	aɪ	∅	∅	-	-	+	_	A	∅	∅	_	_	_	0	7	∅	∅	0	0	0																							173	ɡ	au	∅	∅	ə	n	+	K	A	∅	∅	E	N	_	1	7	∅	∅	7	4	0
3	0.3750	6	0.7500	249	171	-	ɣ	oː	∅	-	+	l	_	G	U	∅	_	_	L	0	3	7	∅	0	0	5	172	-	-	aɪ	∅	-	+	l	_	_	A	∅	_	_	L	0	0	7	∅	0	0	5																							173	ə	ɡ	au	∅	n	+	l	E	K	A	∅	N	_	L	7	1	7	∅	4	0	5
4	0.5000	5	0.6250	249	171	-	-	ɣ	oː	+	l	ɪ	_	_	G	U	_	L	I	0	0	3	7	0	5	7	172	-	-	-	aɪ	+	l	ɪ	_	_	_	A	_	L	I	0	0	0	7	0	5	7																							173	n	ə	ɡ	au	+	l	iː	N	E	K	A	_	L	I	4	7	1	7	0	5	7
5	0.6250	4	0.5000	249	171	+	-	-	ɣ	l	ɪ	t	_	_	_	G	L	I	T	0	0	0	3	5	7	1	172	+	-	-	-	l	ɪ	d	_	_	_	_	L	I	T	0	0	0	0	5	7	1																							173	+	n	ə	ɡ	l	iː	t	_	N	E	K	L	I	T	0	4	7	1	5	7	1
6	0.7500	3	0.3750	249	171	l	+	-	-	ɪ	t	∅	L	_	_	_	I	T	∅	5	0	0	0	7	1	∅	172	l	+	-	-	ɪ	d	∅	L	_	_	_	I	T	∅	5	0	0	0	7	1	∅																							173	l	+	n	ə	iː	t	∅	L	_	N	E	I	T	∅	5	0	4	7	7	1	∅
7	0.8750	2	0.2500	249	171	ɪ	l	+	-	t	∅	∅	I	L	_	_	T	∅	∅	7	5	0	0	1	∅	∅	172	ɪ	l	+	-	d	∅	∅	I	L	_	_	T	∅	∅	7	5	0	0	1	∅	∅																							173	iː	l	+	n	t	∅	∅	I	L	_	N	T	∅	∅	7	5	0	4	1	∅	∅
8	1.0000	1	0.1250	249	171	t	ɪ	l	+	∅	∅	∅	T	I	L	_	∅	∅	∅	1	7	5	0	∅	∅	∅	172	d	ɪ	l	+	∅	∅	∅	T	I	L	_	∅	∅	∅	1	7	5	0	∅	∅	∅																							173	t	iː	l	+	∅	∅	∅	T	I	L	_	∅	∅	∅	1	7	5	0	∅	∅	∅
1	0.2000	5	1.0000	256	174	n	∅	∅	∅	aː	k	-	N	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0	175	n	∅	∅	∅	eɪ	k	ɪ	N	∅	∅	∅	E	K	I	4	∅	∅	∅	7	1	7																							176	n	∅	∅	∅	a	k	-	N	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0
2	0.4000	4	0.8000	256	174	aː	n	∅	∅	k	-	t	A	N	∅	∅	K	_	T	7	4	∅	∅	1	0	1	175	eɪ	n	∅	∅	k	ɪ	d	E	N	∅	∅	K	I	T	7	4	∅	∅	1	7	1																							176	a	n	∅	∅	k	-	t	A	N	∅	∅	K	_	T	7	4	∅	∅	1	0	1
3	0.6000	3	0.6000	256	174	k	aː	n	∅	-	t	∅	K	A	N	∅	_	T	∅	1	7	4	∅	0	1	∅	175	k	eɪ	n	∅	ɪ	d	∅	K	E	N	∅	I	T	∅	1	7	4	∅	7	1	∅																							176	k	a	n	∅	-	t	∅	K	A	N	∅	_	T	∅	1	7	4	∅	0	1	∅
4	0.8000	2	0.4000	256	174	-	k	aː	n	t	∅	∅	_	K	A	N	T	∅	∅	0	1	7	4	1	∅	∅	175	ɪ	k	eɪ	n	d	∅	∅	I	K	E	N	T	∅	∅	7	1	7	4	1	∅	∅																							176	-	k	a	n	t	∅	∅	_	K	A	N	T	∅	∅	0	1	7	4	1	∅	∅
5	1.0000	1	0.2000	256	174	t	-	k	aː	∅	∅	∅	T	_	K	A	∅	∅	∅	1	0	1	7	∅	∅	∅	175	d	ɪ	k	eɪ	∅	∅	∅	T	I	K	E	∅	∅	∅	1	7	1	7	∅	∅	∅																							176	t	-	k	a	∅	∅	∅	T	_	K	A	∅	∅	∅	1	0	1	7	∅	∅	∅
1	0.1000	10	1.0000	258	177	-	∅	∅	∅	-	-	d	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	178	-	∅	∅	∅	-	-	d	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1																							179	b	∅	∅	∅	ə	+	t	P	∅	∅	∅	E	_	T	1	∅	∅	∅	7	0	1
2	0.2000	9	0.9000	258	177	-	-	∅	∅	-	d	r	_	_	∅	∅	_	T	R	0	0	∅	∅	0	1	5	178	-	-	∅	∅	-	d	r	_	_	∅	∅	_	T	R	0	0	∅	∅	0	1	5																							179	ə	b	∅	∅	+	t	r	E	P	∅	∅	_	T	R	7	1	∅	∅	0	1	5
3	0.3000	8	0.8000	258	177	-	-	-	∅	d	r	ɔ	_	_	_	∅	T	R	U	0	0	0	∅	1	5	7	178	-	-	-	∅	d	r	ʌ	_	_	_	∅	T	R	E	0	0	0	∅	1	5	7																							179	+	ə	b	∅	t	r	ʊ	_	E	P	∅	T	R	Y	0	7	1	∅	1	5	7
4	0.4000	7	0.7000	258	177	d	-	-	-	r	ɔ	ŋ	T	_	_	_	R	U	N	1	0	0	0	5	7	4	178	d	-	-	-	r	ʌ	ŋ	T	_	_	_	R	E	N	1	0	0	0	5	7	4																							179	t	+	ə	b	r	ʊ	ŋ	T	_	E	P	R	Y	N	1	0	7	1	5	7	4
5	0.5000	6	0.6000	258	177	r	d	-	-	ɔ	ŋ	k	R	T	_	_	U	N	K	5	1	0	0	7	4	1	178	r	d	-	-	ʌ	ŋ	k	R	T	_	_	E	N	K	5	1	0	0	7	4	1																							179	r	t	+	ə	ʊ	ŋ	k	R	T	_	E	Y	N	K	5	1	0	7	7	4	1
6	0.6000	5	0.5000	258	177	ɔ	r	d	-	ŋ	k	ə	U	R	T	_	N	K	E	7	5	1	0	4	1	7	178	ʌ	r	d	-	ŋ	k	-	E	R	T	_	N	K	_	7	5	1	0	4	1	0																							179	ʊ	r	t	+	ŋ	k	ə	Y	R	T	_	N	K	E	7	5	1	0	4	1	7
7	0.7000	4	0.4000	258	177	ŋ	ɔ	r	d	k	ə	-	N	U	R	T	K	E	_	4	7	5	1	1	7	0	178	ŋ	ʌ	r	d	k	-	-	N	E	R	T	K	_	_	4	7	5	1	1	0	0																							179	ŋ	ʊ	r	t	k	ə	n	N	Y	R	T	K	E	N	4	7	5	1	1	7	4
8	0.8000	3	0.3000	258	177	k	ŋ	ɔ	r	ə	-	∅	K	N	U	R	E	_	∅	1	4	7	5	7	0	∅	178	k	ŋ	ʌ	r	-	-	∅	K	N	E	R	_	_	∅	1	4	7	5	0	0	∅																							179	k	ŋ	ʊ	r	ə	n	∅	K	N	Y	R	E	N	∅	1	4	7	5	7	4	∅
9	0.9000	2	0.2000	258	177	ə	k	ŋ	ɔ	-	∅	∅	E	K	N	U	_	∅	∅	7	1	4	7	0	∅	∅	178	-	k	ŋ	ʌ	-	∅	∅	_	K	N	E	_	∅	∅	0	1	4	7	0	∅	∅																							179	ə	k	ŋ	ʊ	n	∅	∅	E	K	N	Y	N	∅	∅	7	1	4	7	4	∅	∅
10	1.0000	1	0.1000	258	177	-	ə	k	ŋ	∅	∅	∅	_	E	K	N	∅	∅	∅	0	7	1	4	∅	∅	∅	178	-	-	k	ŋ	∅	∅	∅	_	_	K	N	∅	∅	∅	0	0	1	4	∅	∅	∅																							179	n	ə	k	ŋ	∅	∅	∅	N	E	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.2500	4	1.0000	260	180	m	∅	∅	∅	uː	-	-	M	∅	∅	∅	Y	_	_	4	∅	∅	∅	7	0	0																																													181	m	∅	∅	∅	yː	d	ə	M	∅	∅	∅	Y	T	E	4	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	260	180	uː	m	∅	∅	-	-	∅	Y	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																																													181	yː	m	∅	∅	d	ə	∅	Y	M	∅	∅	T	E	∅	7	4	∅	∅	1	7	∅
