COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h ai t										
9-9									p u k ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ⁴⁴										
33-9									j u ³¹										
38-9									ɲ i ³¹										
40-9									j u n ¹¹										
42-9									v a										
43-9									ts j a ŋ ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ¹¹										
53-9									j j n ¹¹										
56-9									k i n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									ts ɔ ŋ ⁴⁴										
64-9									l i m ¹¹										
68-9									k j a n ⁵²										
85-9									v i i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									l i ³¹										
98-9									l ai ¹¹										
109-9									s i n ⁴⁴										
115-9									t au ³¹										
118-9									ts j a p										
124-9									k a ⁴⁴										
127-9									ts ɔ ³¹										
133-9									tʰ au ⁵²										
144-9									s a ⁴⁴										
161-9									h j u ŋ ⁴⁴										
166-9									k ɔ ɔ ŋ ⁴⁴										
170-9									ɲ ³¹										
171-9									tʰ u ⁵²										
173-9									j j t ¹										
174-9									l w i ⁵²										
175-9									kʰ j a n ¹¹										
176-9									l j ɔ ŋ ¹¹										
177-9									p a k ¹										
179-9									l j u k ⁵										
181-9									pʰ j n ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k ɔ ɔ n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɛ m ¹¹										
198-9									t ɛ n ³¹										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ u k ¹										
202-9									t au ⁴⁴										
205-9									f u n ⁴⁴										
206-9									tsʰ j a t ¹										
209-9									f a ⁴⁴ ¹										
211-9									tsʰ u ⁴⁴										
215-9									l i ⁵²										
216-9									k w a t ¹										
217-9									tʰ au ³¹										
219-9									s a k ¹										
220-9									tsʰ ɿ ⁴⁴										
225-9									kʰ j a n ¹¹										
230-9									ts j a n ³¹										
234-9									pʰ i ¹¹ ⁵										
238-9									l i t ⁵										
242-9									ts u ⁴⁴										
253-9									kʰ j a n ¹¹										
256-9									s ɔ k ⁵										
261-9									f a ⁴⁴										
262-9									p a t ¹										
263-9									s ɿ ³¹										
264-9									k j a ŋ ⁴⁴										
271-9									s a t ¹										
272-9									tsʰ j a n ⁴⁴										
274-9									v w										
275-9									p a n ⁵²										
279-9									n a m ¹¹										
287-9									l ɔ n ¹¹										
291-9									h ɛu ¹¹										
295-9									kʰ i ³¹										
300-9									j j u ¹¹										
303-9									tsʰ i ³¹										
306-9									kʰ ɛu ³¹										
307-9									k u ³¹										
308-9									k i ³¹										
312-9									k j au ⁴⁴										
313-9									kʰ ɔ ⁴⁴										
314-9									tʰ ai ⁵²										
323-9									m i ɛ ŋ ¹¹										
325-9									tʰ u ³¹										
330-9									f u ¹¹										
334-9									s i t ¹										
335-9									tsʰ w ⁴⁴										
338-9									k au ³¹										
339-9									ts u ⁴⁴										
341-9									f u ⁴⁴										
342-9									m i ɛ ŋ ¹¹										
343-9									f ɔ ¹¹										
344-9									ŋ au ³¹										
349-9									kʰ u k ¹										
353-9									tsʰ ɔ ŋ ⁴⁴										
360-9									h ɛu ¹¹										
2-10										i t ⁵									
4-10										tɕʰ i t ⁵									
5-10										tsʰ ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ⁴²									
8-10										h ai t									
9-10										p u t ⁵									
17-10										ts u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ²¹³									
33-10										y ²¹³									
38-10										l ²¹³									
40-10										y n ²¹									
42-10										u o									
43-10										tɕ i n ²¹³									
46-10										w ɔ ŋ ⁴⁵									
52-10										l j ɔ ŋ ⁴⁵									
53-10										l ə n ⁴⁵									
56-10										tɕ i n ⁴²									
59-10										tʰ a ²⁴									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ⁴⁵									
68-10										tɕ j n ²¹									
85-10										w i ⁴⁵									
86-10										tʰ i ⁴²									
87-10										ts y ²¹									
93-10										l ai									
98-10										l ai ⁴⁵									
109-10										ɕ i n ⁴²									
115-10										t au ²¹³									
118-10										ts j ɛ ²¹³									
124-10										k ai t									
127-10										ts u k									
133-10										tʰ u ⁴²									
144-10										s a ²¹³									
161-10										ɕ j u ŋ ⁴²									
166-10										k w ɔ n ⁴²									
170-10										l ²¹³									
171-10										tʰ u ²¹³									
173-10										l ə k ⁵									
174-10										l w i ⁴⁵									
175-10										tɕʰ ɥ ɔ n ²⁴									
176-10										l j ɔ ŋ ⁴⁵									
177-10										p a k ⁵									
179-10										l j u k ⁵									
181-10										p j n ⁴²									
182-10										tɕʰ i ²¹³									
189-10										k w ɔ n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l ɛ n ⁴⁵									
198-10										tʰ ɛ n ²¹³									
199-10										ɕ j u ŋ ⁴²									
200-10										tsʰ u t ⁵									
202-10										t au ²¹³									
205-10										ɸ w ŋ ⁴²									
206-10										tɕʰ j a t ⁵									
209-10										ɸ w a ⁴⁵									
211-10										tsʰ u ²¹³									
215-10										l i ⁴⁵									
216-10										k w a t ⁵									
217-10										t au ²¹³									
219-10										s a a t ⁵									
220-10										tsʰ ɿ ²¹³									
225-10										tɕʰ j ɛ n ⁴⁵									
230-10										tɕ j ɛ n ⁴⁵									
234-10										pʰ i t ⁵									
238-10										l i t ⁵									
242-10										tsʰ u k									
253-10										tɕʰ i n ²⁴									
256-10										s a k ⁵									
261-10										ɸ w a ⁴⁵									
262-10										p a t ⁵									
263-10										s ɿ ²⁴									
264-10										tɕ ɔ ɔ ŋ ²¹									
271-10										s ə t ⁵									
272-10										tɕʰ j ɛ n ⁴²									
274-10										u ŋ									
275-10										p ɔ n ²¹³									
279-10										l a n ⁴⁵									
287-10										l ɔ n ⁴⁵									
291-10										h ɛu ²⁴									
295-10										tɕʰ y u n									
300-10										j u ²¹³									
303-10										tɕʰ y ²¹³									
306-10										kʰ j ɛu ²¹³									
307-10										k u ²¹³									
308-10										tɕ y ²¹³									
312-10										tɕ j ɛu ⁴²									
313-10										kʰ w ²¹³									
314-10										tʰ ai ²¹									
323-10										m i n ⁴⁵									
325-10										tʰ u ²¹³									
330-10										ɸ w ɛu ⁴⁵									
334-10										ɕ i t ⁵									
335-10										tsʰ ɔ i ⁴²									
338-10										k au ²¹³									
339-10										ts ɛu ²¹³									
341-10										ɸ u ⁴²									
342-10										m i n ⁴⁵									
343-10										ɸ w o ⁴⁵									
344-10										ŋ o ²¹³									
349-10										kʰ u k ⁵									
353-10										tsʰ ɔ ŋ ⁴²									
360-10										h ɛu ²⁴									
2-11											j i ʔ ¹³								
4-11											tsʰ i ʔ ⁵								
5-11											z ɒː ¹³								
6-11											s ø ⁵³								
7-11											s ɒː ¹³								
8-11											h a ¹³								
9-11											p u ʔ ⁵								
17-11											z o ŋ ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j ⁵⁵ ⁵⁵								
33-11											z ɥ ¹³								
38-11											ɦ i ¹³								
40-11											ɥ i ŋ ¹³								
42-11											u ou								
43-11											ts ə ŋ ⁵⁵								
46-11											uɒː ¹³								
52-11											l i ¹³								
53-11											z ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ a ⁵³								
60-11											z ɒː ⁵⁵								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ⁵³								
85-11											u ɛ ¹³								
86-11											t i ¹³								
87-11											ts ɥ ¹³								
93-11											l i ¹³								
98-11											l i ¹³								
109-11											s i ŋ ⁵³								
115-11											t ɔ ¹³								
118-11											ts ɪ a ⁵⁵								
124-11											k a ⁵⁵								
127-11											ts o ⁵⁵								
133-11											tʰ u ⁵⁵								
144-11											s o ʔ								
161-11											ɕ j o ŋ ⁵³								
166-11											k w ⁵³								
170-11											ɦ ə ¹³								
171-11											tʰ u ⁵⁵								
173-11											z o ʔ ¹³								
174-11											l ou ¹³								
175-11											z ø ¹³								
176-11											l i ¹³								
177-11											p a ʔ ¹³								
179-11											l j ʔ ¹³								
181-11											p i ŋ ¹³								
182-11											tɕʰ i ¹³								
189-11											k ø ø ⁵³								
191-11											t o ŋ ⁵³								
193-11											l ə ¹³								
198-11											t ə ŋ ⁵⁵								
199-11											ɕ j o ŋ ⁵³								
200-11											tsʰ a ʔ ⁵								
202-11											t ɔ ¹³								
205-11											f o ŋ ⁵³								
206-11											tɕʰ a ʔ ⁵								
209-11											h a ʔ ¹³								
211-11											tsʰ y ⁵³								
215-11											l i ¹³								
216-11											k w o ʔ ⁵								
217-11											t ɔ ¹³								
219-11											s o ʔ ⁵								
220-11											tsʰ a ⁵⁵								
225-11											tɕʰ ɪ ¹³								
230-11											ts ɪ ⁵⁵								
234-11											p i ʔ ⁵								
238-11											l ɪ ʔ ¹³								
242-11											z ɥ ¹³								
253-11											tɕ i ŋ ¹³								
256-11											s o ʔ ¹³								
261-11											h o ⁵³								
262-11											p ɤ ʔ ¹³								
263-11											z a ⁵⁵								
264-11											tɕ ɒː ¹³								
271-11											z a ʔ ¹³								
272-11											tsʰ i ⁵³								
274-11											u u ¹³								
275-11											p ø ⁵³								
279-11											n ø ¹³								
287-11											l ø ¹³								
291-11											ɦ ɤ ¹³								
295-11											tsʰ ɥ ⁵⁵								
300-11											j ɯ ¹³								
303-11											tsʰ y ⁵⁵								
306-11											kʰ ɤɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ ɥ ¹³								
312-11											tɕ j ɯ ⁵⁵								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											tʰ u ⁵⁵								
330-11											f u ⁵⁵								
334-11											s ɥ ʔ ⁵								
335-11											tsʰ ø ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɤɯ ⁵⁵								
341-11											h u ⁵⁵								
342-11											m i ŋ ¹³								
343-11											ɦ u ¹³								
344-11											j ɔ ¹³								
349-11											kʰ u ʔ ⁵								
353-11											tsʰ ɒː ⁵³								
360-11											ɦ ɤ ¹³								
2-12												i ²³							
4-12												tɕʰ i ³⁵							
5-12												tɕ aː ŋ ³³							
6-12												s aː ⁵⁵							
7-12												ɕ a o ŋ ²³							
8-12												ɕ j o ²³							
9-12												p j ³⁵							
17-12												tɕ i n ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												j o ²³							
33-12												y ²¹							
38-12												j e ³³							
40-12												i i n ²³							
42-12												əu ²¹							
43-12												tɕ i n ²¹							
46-12												a ŋ ²³							
52-12												n i a ŋ ²³							
53-12												i n ³³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												tɕ aː ŋ ³³							
64-12												n i n ²³							
68-12												tɕ i ³³							
85-12												w i ³⁵							
86-12												t i ⁵⁵							
87-12												tɕ y ³³							
93-12												ɲ i ²¹							
98-12												n a e ²³							
109-12												ɕ i n ⁵⁵							
115-12												t ə ²¹							
118-12												tɕ j o ³⁵							
124-12												k j o ²¹							
127-12												ts ʊ ³³							
133-12												tʰ əu e ⁵⁵							
144-12												s o ⁵⁵							
161-12												ɕ i n ⁵⁵							
166-12												k a ŋ ⁵⁵							
170-12												i e ²¹							
171-12												tʰ əu ³⁵							
173-12												n ²¹							
174-12												n w e ³³							
175-12												d a ²³							
176-12												n i a ŋ ²³							
177-12												p j ²³							
179-12												n j ³³							
181-12												b i n ⁵⁵							
182-12												tɕʰ i ²³							
189-12												k uɛː ⁵⁵							
191-12												t a ŋ ⁵⁵							
193-12												n i n ²³							
198-12												t iɛː ²¹							
199-12												ɕ i n ⁵⁵							
200-12												tsʰ j ³⁵							
202-12												t ə ⁵⁵							
205-12												x iɛː ə n ⁵⁵							
206-12												tɕʰ j ɛ ²³							
209-12												x w ²³							
211-12												tsʰ əu ⁵⁵							
215-12												n i ³³							
216-12												k w a ²³							
217-12												t ə ²¹							
219-12												s o e ³⁵							
220-12												tsʰ əu ²¹							
225-12												tɕʰ i ²³							
230-12												tɕ ɪː ⁵⁵							
234-12												b i ³⁵							
238-12												n i ²³							
242-12												tɕ ɿ ³³							
253-12												tɕʰ i n ²³							
256-12												s j ʊ ³⁵							
261-12												x w ⁵⁵							
262-12												p j ɛ ²³							
263-12												dz ɿ ³³							
264-12												tɕ i a ŋ ²³							
271-12												ɕ ʅ ²³							
272-12												tɕʰ ɪː ³⁵							
274-12												əu ²¹							
275-12												p iɛː ⁵⁵							
279-12												n a ³³							
287-12												n a ²¹							
291-12												ɣ j e ³³							
295-12												tɕʰ uiː ²¹							
300-12												j ʊ ²¹							
303-12												tɕʰ y ²¹							
306-12												kʰ j e ²¹							
307-12												k əu ²¹							
308-12												tɕ y ²¹							
312-12												tɕ j ə ³⁵							
313-12												kʰ ʊ ²¹							
314-12												d w e ²³							
323-12												m i n ²³							
325-12												tʰ əu ²¹							
330-12												x əu e ²¹							
334-12												ɕ i ²³							
335-12												tɕʰ w ⁵⁵							
338-12												k ə ²¹							
339-12												tɕ j ʊ ⁵⁵							
341-12												x əu ⁵⁵							
342-12												m i n ²³							
343-12												ɣ ʊ ²³							
344-12												j j ²¹							
349-12												kʰ əu ³⁵							
353-12												tsʰ uiː ŋ ⁵⁵							
360-12												ɣ j e ²³							
2-13													i ɤ ʔ ²³						
4-13													tɕʰ i ɤ ʔ ⁴						
5-13													z ɒ ŋ ³¹						
6-13													s ø ⁴⁴						
7-13													s ɒ ŋ ³¹						
8-13													ɦ ɒ ²⁴						
9-13													p u ʔ ⁴						
17-13													ts o ŋ ⁴⁴						
31-13													ts j øy ⁵²						
32-13													j ɒ ²⁴						
33-13													z ɥ ³¹						
38-13													l ²⁴						
40-13													j ə n ³¹						
42-13													əu ⁴⁴						
43-13													ts ə n ⁵²						
46-13													ɦ ɒ ŋ ²⁴						
52-13													l j a ŋ ²⁴						
53-13													z ə n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ ɛ ʔ						
60-13													z ɒ ŋ ³¹						
64-13													l i n ²⁴						
68-13													tɕ j ³¹						
85-13													ɦ u ɛ ³¹						
86-13													t j ⁴⁴						
87-13													ts ɥ ³¹						
93-13													l i ²⁴						
98-13													l ɛ ²⁴						
109-13													s i n ⁴⁴						
115-13													t əu ⁵²						
118-13													ts j ɒ ⁴¹²						
124-13													tɕ j ɒ ⁵²						
127-13													ts ɥ ⁴⁴						
133-13													tʰ əu ⁴¹²						
144-13													s o ⁴⁴						
161-13													s j o ŋ ⁴⁴						
166-13													k w ə ŋ ⁴⁴						
170-13													l ²⁴						
171-13													tʰ əu ⁴⁴						
173-13													z ɤ ʔ ²³						
174-13													l ɛ ³¹						
175-13													z ø ²⁴						
176-13													l j a ŋ ²⁴						
177-13													p ɒ ʔ ⁴						
179-13													l øy ʔ ²³						
181-13													p ə n ⁴⁴						
182-13													tɕʰ i ²⁴						
189-13													k w ø ⁴¹²						
191-13													t o ŋ ⁴⁴						
193-13													l ə n ²⁴						
198-13													d ə n ⁵²						
199-13													s j o ŋ ⁴⁴						
200-13													tsʰ ɥ ʔ ⁴						
202-13													t əu ⁴⁴						
205-13													f ə n ⁴⁴						
206-13													tɕʰ i ɤ ʔ ⁴						
209-13													ɦ w ɤ ʔ ²³						
211-13													tsʰ əu ⁴⁴						
215-13													l i ³¹						
216-13													k w ɤ ʔ ⁴						
217-13													d əu ⁵²						
219-13													s o n ⁴						
220-13													tsʰ ɥ ⁴¹²						
225-13													z ø ²⁴						
230-13													ts ɪ ⁴⁴						
234-13													b i ɤ ʔ ⁴						
238-13													l j ɤ ʔ ²³						
242-13													z ɥ ³¹						
253-13													dʑ i n ²⁴						
256-13													s o ʔ ²³						
261-13													h w ⁴⁴						
262-13													p ɒ ʔ ⁴						
263-13													z ɿ ³¹						
264-13													tɕ o a ŋ ²⁴						
271-13													z ɤ ʔ ²³						
272-13													tsʰ i ⁴⁴						
274-13													əu ⁴⁴						
275-13													p ø ⁴⁴						
279-13													n ø ²⁴						
287-13													l ø ²⁴						
291-13													ɦ øy ²⁴						
295-13													tsʰ i ⁵²						
300-13													j øy ²⁴						
303-13													tsʰ i ⁵²						
306-13													kʰ øy ⁵²						
307-13													k əu ⁵²						
308-13													k i ⁵²						
312-13													tɕ j æ ⁴⁴						
313-13													kʰ əu ⁵²						
314-13													d ɛ ²⁴						
323-13													m i n ²⁴						
325-13													tʰ əu ⁴⁴						
330-13													f u ⁵²						
334-13													s j ɤ ʔ ⁴						
335-13													tsʰ ɛ ⁴⁴						
338-13													k æ ⁵²						
339-13													ts øy ⁵²						
341-13													f əu ⁵²						
342-13													m i n ²⁴						
343-13													ɦ əu ²⁴						
344-13													j æ ⁵²						
349-13													kʰ əu ʔ ⁴						
353-13													tsʰ ɒ ŋ ⁴⁴						
360-13													ɦ øy ²⁴						
2-14														i ə ʔ ²					
4-14														tɕʰ i ə ʔ ²					
5-14														ts ɒː ⁴⁵					
6-14														s æː ¹¹					
7-14														s uɒː ¹¹					
8-14														ɕ j ɛ ʔ					
9-14														p u ʔ ²					
17-14														ts u ŋ ⁴⁵					
31-14														tɕ j ou ⁵³					
32-14														j ɛ ⁴⁵					
33-14														y ou ⁵³					
38-14														ə ⁵³					
40-14														y ŋ ⁴⁵					
42-14														v ə ⁵³					
43-14														tɕ i ŋ ⁴⁵					
46-14														v ɒː ¹¹					
52-14														l i ¹¹					
53-14														z ə ŋ ¹¹					
56-14														tɕ i ŋ ¹¹					
59-14														tʰ w ¹¹					
60-14														ts ɒː ⁴⁵					
64-14														l i ŋ ¹¹					
68-14														tɕ j ɛ ⁴⁵					
85-14														v ei ⁴⁵					
86-14														t i ⁴⁵					
87-14														ts u ⁴⁵					
93-14														n i ⁵³					
98-14														l i ¹¹					
109-14														ɕ i ŋ ¹¹					
115-14														t au ⁴⁵					
118-14														tɕ j ɛ ⁴⁵					
124-14														tɕ j a ʔ					
127-14														ts w ə ʔ					
133-14														tʰ au ⁴⁵					
144-14														s a ¹¹					
161-14														ɕ y ŋ ¹¹					
166-14														k u ¹¹					
170-14														ə ⁵³					
171-14														tʰ u ¹¹					
173-14														z ə ə ʔ ²					
174-14														l w ei ¹¹					
175-14														tɕʰ ɥ ɛ ¹¹					
176-14														l i ¹¹					
177-14														p a ʔ ²					
179-14														l j ou ¹¹					
181-14														p i ŋ ¹¹					
182-14														tɕʰ i ¹¹					
189-14														k uæː ⁴⁵					
191-14														t u ŋ ¹¹					
193-14														l ə ŋ ¹¹					
198-14														t ə n ⁵³					
199-14														ɕ y ŋ ¹¹					
200-14														tsʰ w ə ʔ ²					
202-14														t au ⁴⁵					
205-14														f ə ŋ ¹¹					
206-14														tɕʰ j ɛ ʔ ²					
209-14														x w a ʔ					
211-14														tsʰ u ¹¹					
215-14														l i ¹¹					
216-14														k w a ʔ ²					
217-14														t au ⁴⁵					
219-14														s w ə ʔ ²					
220-14														tsʰ ɿ ⁴⁵					
225-14														tɕʰ j ɛ ¹¹					
230-14														tɕ j ɛ ¹¹					
234-14														pʰ j ə ʔ ²					
238-14														l j ə ʔ ²					
242-14														ts u ⁴⁵					
253-14														tɕʰ i ŋ ¹¹					
256-14														s w ⁵³					
261-14														x w a ¹¹					
262-14														p j ⁴⁵					
263-14														tsʰ ɿ ⁴⁵					
264-14														tɕ iɒː ¹¹					
271-14														s ə ʔ ⁵⁴					
272-14														tɕʰ j ɛ ¹¹					
274-14														v ə ⁵³					
275-14														p æː ⁵³					
279-14														n æː ¹¹					
287-14														l w ¹¹					
291-14														x ou ⁴⁵					
295-14														tɕʰ y ⁵³					
300-14														j ou ⁵³					
303-14														tɕʰ y ⁵³					
306-14														kʰ ou ⁵³					
307-14														k u ⁵³					
308-14														tɕ y ʔ					
312-14														tɕ j au ⁴⁵					
313-14														kʰ ə ⁵³					
314-14														tʰ ai ¹¹					
323-14														m i ŋ ¹¹					
325-14														tʰ u ⁵³					
330-14														f u ⁵³					
334-14														ɕ j ə ʔ ²					
335-14														tsʰ w ei ¹¹					
338-14														k au ⁵³					
339-14														ts ou ⁵³					
341-14														x u ¹¹					
342-14														m i ŋ ¹¹					
343-14														x w ¹¹					
344-14														j au ⁵³					
349-14														kʰ u ə ʔ ²					
353-14														tsʰ uɒː ¹¹					
360-14														x ou ¹¹					
2-15															ɦ a ³²³				
4-15															tsʰ ɿ ³²³				
5-15															ts ɥ ³⁴				
6-15															s a ⁴⁴				
7-15															ɕ i ²²				
8-15															x i ³¹				
9-15															b u ³²³				
17-15															tɕ ɥ o ŋ ⁴⁴				
31-15															tɕ j u ⁴²				
32-15															ɦ a ⁴⁴				
33-15															ɦ ɿ ³⁴				
38-15															z au				
40-15															ɦ j o ŋ ³¹				
42-15															u ³⁴				
43-15															tɕ e ŋ ⁴⁵				
46-15															ɦ w ɔ ³¹				
52-15															l i ³¹				
53-15															z a ŋ ³¹				
56-15															tɕ j a ŋ ⁴⁴				
59-15															tʰ a ⁴⁴				
60-15															ts ɥ ³⁴				
64-15															l e ŋ ³¹				
68-15															tɕ j ³¹				
85-15															v u ²²				
86-15															t ei ⁴⁴				
87-15															ts ɿ ²²				
93-15															l i ³⁴				
98-15															l a ³¹				
109-15															s a ŋ ⁴⁴				
115-15															t ɜ ⁴⁵				
118-15															tɕ ei ⁴⁵				
124-15															k a ⁴⁴				
127-15															ts əu ⁴⁵				
133-15															tʰ ɵy ⁴²				
144-15															s a ⁴⁴				
161-15															ɕ ɥ ɔ ŋ ⁴⁴				
166-15															k y ɔ ⁴⁴				
170-15															z au				
171-15															tʰ ɵy ⁴²				
173-15															ɦ ɿ ²¹²				
174-15															l ai ³¹				
175-15															tɕʰ y ³¹				
176-15															l i ³¹				
177-15															p a ³²³				
179-15															l j u ²¹²				
181-15															b e ŋ ⁴⁴				
182-15															tsʰ ɿ ³¹				
189-15															k y ⁴⁴				
191-15															t o ŋ ⁴⁴				
193-15															l e ɛ ³¹				
198-15															d a ŋ ⁴⁵				
199-15															ɕ ɥ ɔ ⁴⁴				
200-15															tsʰ y ³²³				
202-15															t ɜ ⁴⁴				
205-15															f a ŋ ⁴⁴				
206-15															tsʰ y ³²³				
209-15															ɦ a ³¹				
211-15															tsʰ ɿ ⁴⁴				
215-15															l ei ³⁴				
216-15															k o ⁴⁴				
217-15															d ɜ ⁴⁵				
219-15															s o ³²³				
220-15															tsʰ ɿ ⁴²				
225-15															tɕʰ i ³¹				
230-15															tɕ i ⁴⁴				
234-15															b ai ³²³				
238-15															l ei ²¹²				
242-15															ts ɿ ²²				
253-15															dʑ j a ŋ ³¹				
256-15															ɕ j u ŋ				
261-15															x o ⁴⁴				
262-15															b a ³²³				
263-15															z ɿ ³¹				
264-15															tɕ i ³¹				
271-15															z ei ²¹²				
272-15															tɕʰ i ⁴⁴				
274-15															u ³⁴				
275-15															p a ⁴²				
279-15															n ø ³¹				
287-15															l ɔ ³¹				
291-15															ɦ au ³¹				
295-15															tsʰ y ⁴²				
300-15															ɦ j au ³⁴				
303-15															tsʰ ɿ ⁴⁵				
306-15															kʰ au ⁴⁵				
307-15															k u ⁴⁵				
308-15															k j ⁴²				
312-15															tɕ j ɛ ⁴²				
313-15															kʰ u ɔ ⁴⁴				
314-15															d ɛ ³¹				
323-15															m e ŋ ³¹				
325-15															tʰ ɵy ⁴⁵				
330-15															f u ⁴⁵				
334-15															s i ɛ ³²³				
335-15															tsʰ ɿ ⁴⁴				
338-15															k ɜ ⁴⁵				
339-15															tɕ j u ⁴⁴				
341-15															f u ⁴⁴				
342-15															m e ŋ ³¹				
343-15															v u ³¹				
344-15															ŋ au ɔ ³¹				
349-15															kʰ u ³²³				
353-15															tɕʰ ɥ ⁴⁴				
360-15															ɦ au ³¹				
2-16																i ⁵¹ ⁵			
4-16																tsʰ ɪ t ³²			
5-16																ts j ɔ ŋ ⁵⁵			
6-16																s a n ⁵⁵			
7-16																s j ɔ ŋ ⁵⁵			
8-16																h ai ²⁴			
9-16																p ɔ t ⁵			
17-16																ts j ɔ ŋ ⁵⁵			
31-16																k j u ⁵¹			
32-16																j n			
33-16																u j ⁵¹			
38-16																dz i ⁵¹			
40-16																h n ³³			
42-16																ɔ a ŋ			
43-16																ts j ŋ ⁵¹			
46-16																b ɔ ŋ ²⁴			
52-16																l j ɔ ŋ ²⁴			
53-16																l i m ³³			
56-16																k u m ⁵⁵			
59-16																tʰ a ⁵⁵			
60-16																ts j ɔ ŋ ⁵⁵			
64-16																l i ŋ ²⁴			
68-16																k j ²⁴			
85-16																w i ³³			
86-16																t e ⁵⁵			
87-16																ts u ³³			
93-16																l iː ⁵⁵			
98-16																l ai ²⁴			
109-16																s ɪ n ⁵⁵			
115-16																t o ⁵¹			
118-16																ts j a ¹¹			
124-16																k a ¹¹			
127-16																ts ɔ i			
133-16																tʰ ɔ ¹¹			
144-16																s a ¹¹			
161-16																h j ŋ ⁵⁵			
166-16																k ɔ a n ⁵⁵			
170-16																dz i ⁵¹			
171-16																tʰ ɔ ¹¹			
173-16																l j t ⁵			
174-16																l w i ³³			
175-16																kʰ j a n ²⁴			
176-16																l j ɔ ŋ ²⁴			
177-16																p a t ³²			
179-16																l j ɔ k ⁵			
181-16																p ɪ ŋ ⁵⁵			
182-16																kʰ i ²⁴			
189-16																k w a n ⁵⁵			
191-16																t ɔ ŋ ⁵⁵			
193-16																l i ŋ ²⁴        ⁵ ŋ			
198-16																t ɪ ŋ ⁵⁵			
199-16																h j ɔ ŋ ⁵⁵			
200-16																tsʰ u t ³²			
202-16																t o ⁵⁵			
205-16																h u n ⁵⁵			
206-16																kʰ j a t ³²			
209-16																h ŋ ³²			
211-16																tsʰ u ⁵⁵			
215-16																l i ³³			
216-16																k w a t ³²			
217-16																t o ⁵¹			
219-16																s w a t ³²			
220-16																tsʰ u ³³			
225-16																kʰ j a n ²⁴			
230-16																ts j a n ⁵⁵			
234-16																pʰ ɪ k ³²			
238-16																l i k ⁵			
242-16																ts ɔ ³³			
253-16																kʰ i n ¹¹			
256-16																s j ɔ k ³²			
261-16																h w a ⁵⁵			
262-16																p ɪ k ⁵			
263-16																s i ⁵¹			
264-16																k j ɔ ŋ ⁵⁵			
271-16																s i t ⁵			
272-16																tsʰ j a n ⁵⁵			
274-16																ɔ ⁵⁵ ŋ			
275-16																p a a n ¹¹			
279-16																l a m ²⁴			
287-16																l w a n ⁵¹			
291-16																h ɔ ²⁴			
295-16																kʰ u ¹¹			
300-16																j u ⁵¹			
303-16																tsʰ u ⁵¹			
306-16																kʰ ɔ ⁵¹			
307-16																k ɔ ⁵¹			
308-16																k u ¹¹			
312-16																k j au ⁵⁵			
313-16																kʰ ɔ ⁵¹			
314-16																tʰ ai ²⁴			
323-16																b ɪ ŋ ²⁴			
325-16																tʰ ɔ ⁵¹			
330-16																h au ⁵¹			
334-16																s i t ³²			
335-16																tsʰ w i ⁵⁵			
338-16																k o ⁵¹			
339-16																ts j u ⁵¹			
341-16																h ɔ ⁵⁵			
342-16																b i ŋ ²⁴			
343-16																h o ²⁴			
344-16																j o n			
349-16																kʰ ɔ k ³²			
353-16																tsʰ ɔ ɔ ŋ ⁵⁵			
360-16																h ɔ ²⁴			
2-17																	i ²¹		
4-17																	tɕʰ i ²¹		
5-17																	ts eː ŋ ⁵⁵		
6-17																	s aː ²¹		
7-17																	s eː ŋ ⁵⁵		
8-17																	x j e ⁵⁵		
9-17																	p u ²¹		
17-17																	pf o ŋ ²¹		
31-17																	tɕ j ou ⁵³		
32-17																	j e ²⁴		
33-17																	y o ⁵³		
38-17																	ə ⁵³		
40-17																	y aː		
42-17																	u ⁵³		
43-17																	tɕ ieː ŋ ²¹		
