COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
349-6						f u k													
353-6						tʃʰ ɔ ŋ ²¹													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						ʃ i ²²													
389-6						f ɔ i													
392-6						h u n ⁵⁵													
394-6						k w a n													
401-6						tʰ ou ²³													
402-6						tʃ ɔi ³⁵													
403-6						t ai ²²													
409-6						tʃ ɔ ⁵⁵													
418-6						m aː ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²²													
459-6						w aː ²¹													
460-6						t ɔ ⁵⁵													
461-6						j i t													
464-6						t a ²²													
465-6						tʰ i n ²¹													
466-6						tʰ ɔi ³³													
467-6						f u ⁵⁵													
469-6						ʃ i t													
480-6						n œy u													
482-6						n aː ²¹													
484-6						h aːu ³⁵													
491-6						m ei ²³													
492-6						tʃʰ ei ⁵⁵													
495-6						tʃ i ³³													
496-6						k u ⁵⁵													
507-6						n i n ²¹													
509-6						tʃʰ y n													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ³⁵													
518-6						ʃ au ³⁵													
525-6						tʃ i ³⁵													
527-6						j u n ²²													
533-6						h aːi ²¹													
548-6						h a t ³													
554-6						h aːi ²¹													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ i ⁵⁵													
587-6						ʃ j u													
588-6						ʃ au ³⁵													
589-6						tʃ i n ⁵⁵													
594-6						tʃʰ i t ³													
602-6						w u k													
604-6						ʃ i ³⁵													
611-6						ʃ aː m ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p u ³⁵													
2-7							i ²¹³												
4-7							tɕʰ ɿ ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ŋ												
8-7							x j ²¹³												
9-7							p ɤ ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou												
32-7							j a ²¹³												
33-7							n ou												
38-7							ɯ ⁴²												
40-7							j a n ²¹³												
42-7							u ⁴²												
43-7							ts ə n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ²¹³												
53-7							n ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ²¹³												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n i ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							ts j ²¹³												
124-7							tɕ j ⁴²												
127-7							ts o ³⁵												
133-7							tʰ au ⁵⁵												
144-7							s a ⁵⁵												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ⁴²												
171-7							tʰ o ⁵⁵												
173-7							n ou ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ w a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p ɤ ²¹³												
179-7							n j ou												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ²¹³												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ ou ²¹³												
202-7							t au ⁵⁵												
205-7							f o n ⁵⁵												
206-7							tɕʰ j ²¹³												
209-7							x w ²¹³												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n ²¹³												
230-7							tɕ j a n ³⁵												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n												
274-7							u ⁵⁵												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ²¹³												
291-7							x ou ²¹³												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁵⁵												
314-7							tʰ ɛ ²¹³												
323-7							m i n ²¹³												
325-7							tʰ o ⁵⁵												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ei ⁵⁵												
338-7							k au ⁴²												
339-7							ts ou ⁵⁵												
341-7							x u ⁴²												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							ŋ au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ w a ŋ ⁵⁵												
360-7							x ou ²¹³												
375-7							ts w ei ⁴²												
388-7							s ɿ ³⁵												
389-7							x w ei												
392-7							kʰ w ə n ³⁵												
394-7							tɕ w a n ³⁵												
401-7							tʰ o ⁵⁵												
402-7							ts ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ²¹³												
418-7							m ei ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ŋ												
459-7							w a ³⁵												
460-7							t o ⁴²												
461-7							j a ²¹³												
464-7							t a ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ɛ ²¹³												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n a n ⁴²												
482-7							n i n												
484-7							x au ⁴²												
491-7							m ei ³⁵												
492-7							tɕʰ i ⁵⁵												
495-7							ts j ²¹³												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ³⁵												
518-7							s au ⁴²												
525-7							ts ɿ ⁴²												
527-7							j a n ³⁵												
533-7							x ai ²¹³												
548-7							kʰ o ²¹³												
554-7							x ai ⁴²												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s ɤ ²¹³												
587-7							ɕ j au												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p o ³⁵												
2-8								i ⁴²											
4-8								tɕʰ ʅ ⁴²											
5-8								ʈʂ a ŋ ²¹											
6-8								ʂ aː ²¹³											
7-8								ʂ a ŋ											
8-8								ɕ j a											
9-8								p ei ⁴²											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j a ⁴²											
33-8								y u											
38-8								l ʅ											
40-8								y ŋ ²¹											
42-8								u ⁵⁵											
43-8								tɕ ieː ²¹³											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ											
53-8								ʐ eː ŋ											
56-8								tɕ ieː ²¹³											
59-8								tʰ w ²¹³											
60-8								ʈʂ a ŋ											
64-8								l i ŋ											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								l i ⁵⁵											
98-8								l w ei											
109-8								ɕ i ŋ											
115-8								t ɔ ⁵⁵											
118-8								ʈʂ j e											
124-8								tɕ j a											
127-8								ʈʂ w ə											
133-8								tʰ ɔ ²¹³											
144-8								ʂ a ²¹³											
161-8								ɕ y ŋ ²¹³											
166-8								k w ²¹³											
170-8								ə ⁴²											
171-8								tʰ u ⁴²											
173-8								ʐ ʅ ²¹											
174-8								l w ei ²¹											
175-8								tɕʰ yaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p ei ²¹³											
179-8								l j ou											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁴²											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ŋ											
200-8								ʈʂʰ u ⁴²											
202-8								t ɔ ²¹³											
205-8								f ə ŋ ²¹³											
206-8								tɕʰ j e											
209-8								x w a											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								ʈʂʰ ʅ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ²¹											
234-8								pʰ i ⁴²											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ i ŋ											
256-8								ʂ u ²¹³											
261-8								x w a ²¹											
262-8								p ei ⁴²											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ u a ŋ ²¹³											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ⁵⁵											
279-8								l aː ⁴²											
287-8								l w a											
291-8								x ou ⁴²											
295-8								tɕʰ y ²¹³											
300-8								j ou ⁵⁵											
303-8								tɕʰ u ²¹³											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ u ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁴²											
330-8								f u ⁵⁵											
334-8								ɕ i ⁴²											
335-8								ʈʂʰ w ei											
338-8								k ɔ ⁵⁵											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ⁴²											
343-8								x w ə											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ u a ŋ											
360-8								x ou ⁴²											
375-8								ʈʂ w ei ⁵⁵											
388-8								ʂ ʅ ²¹											
389-8								x w ei											
392-8								kʰ u ²¹											
394-8								tɕ ieː ²¹³											
401-8								tʰ u ⁵⁵											
402-8								ʈʂ ɛ ²¹											
403-8								t i ²¹											
409-8								ʈʂ w ə											
418-8								m ei ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m u ²¹											
459-8								w a ²¹											
460-8								t w ə ²¹³											
461-8								j a ²¹											
464-8								t a ²¹											
465-8								tʰ iaː ⁴²											
466-8								tʰ ɛ ⁴²											
467-8								f u ²¹³											
469-8								ʂ ʅ ²¹³											
480-8								ɲ y ²¹											
482-8								n w ei											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j ⁵⁵											
496-8								k u ²¹³											
507-8								ɲ iaː ⁴²											
509-8								tɕʰ u ²¹											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								ʂ ɔ ⁵⁵											
525-8								ʈʂ ʅ ⁵⁵											
527-8								i ŋ ²¹											
533-8								x ɛ ⁴²											
548-8								kʰ ə ²¹³											
554-8								x ɛ æ											
558-8								y ŋ ŋ											
564-8								f u ⁴²											
580-8								ʂ a ²¹											
587-8								ɕ j ɔ											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹³											
594-8								ʈʂʰ ʅ ⁴²											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								ʂ aː ²¹³											
630-8								ʈʂ w ə ⁵⁵											
637-8								tɕ ieː ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p u ²¹											
2-9									j i t										
4-9									tsʰ i t										
5-9									tsʰ ɔ ŋ ⁵²										
6-9									s a n ⁵²										
7-9									s ɔ ŋ ⁴⁴										
8-9									h a ¹¹										
9-9									p u k ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ¹¹										
33-9									j u ³¹										
38-9									ɲ i ³¹										
40-9									j u ŋ ¹¹										
42-9									v u ⁴⁴										
43-9									k i n ⁴⁴										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ¹¹										
53-9									j ə n ¹¹										
56-9									k i n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									tsʰ ɔ ŋ ⁵²										
64-9									l i m ¹¹										
68-9									k j a n ⁵²										
85-9									v i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ³¹										
93-9									l i ³¹										
98-9									l w i ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j a p										
124-9									k a a										
127-9									ts u ³¹										
133-9									tʰ au ⁵²										
144-9									s a ⁴⁴										
161-9									h j u ŋ ⁴⁴										
166-9									k ɔ n ⁴⁴										
170-9									ɲ i ¹¹										
171-9									tʰ u ⁵²										
173-9									j i t ⁵										
174-9									l w i										
175-9									tsʰ j a n ¹¹										
176-9									l j ɔ ŋ ¹¹										
177-9									p a k ¹										
179-9									l j u ¹¹										
181-9									pʰ j a ŋ ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k ɔ n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l i n ¹¹										
198-9									tʰ ɛ n ³¹										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ u k ⁵										
202-9									t au ⁴⁴										
205-9									f u n ⁴⁴										
206-9									tsʰ j a p ¹										
209-9									f a ⁴⁴										
211-9									tsʰ u ⁴⁴										
215-9									l i ⁵²										
216-9									k w a ⁴⁴										
217-9									tʰ au ⁵²										
219-9									s a t										
220-9									tsʰ ɿ ⁴⁴										
225-9									kʰ j a n ¹¹										
230-9									k j a n ⁵²										
234-9									pʰ i k										
238-9									l i t										
242-9									ts u ⁵²										
253-9									kʰ j a n										
256-9									s ɔ k										
261-9									f a ⁴⁴										
262-9									p a k ¹										
263-9									tsʰ ɿ ¹¹										
264-9									k j ɔ ŋ ⁴⁴										
271-9									s a t										
272-9									kʰ j a n ⁵²										
274-9									v u ³¹										
275-9									p a n ⁵²										
279-9									n a m ¹¹										
287-9									l ɔ n ¹¹										
291-9									h ɛu ¹¹										
295-9									kʰ i ⁵²										
300-9									j j u ¹¹										
303-9									tsʰ u ³¹										
306-9									kʰ ɛu ³¹										
307-9									k u ³¹										
308-9									k u ³¹										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ɔi ¹¹										
323-9									m i n ¹¹										
325-9									tʰ u ¹¹										
330-9									f u ⁴⁴										
334-9									s i t										
335-9									tsʰ ɔ ⁴⁴										
338-9									k au ³¹										
339-9									ts u u										
341-9									f u ⁴⁴										
342-9									m i n ⁵²										
343-9									f ɔ ¹¹										
344-9									j au ³¹										
349-9									kʰ u t ¹										
353-9									tsʰ ɔ ŋ ⁴⁴										
360-9									h ɛu ¹¹										
375-9									ts w i ³¹										
388-9									s ɿ ⁵²										
389-9									f ɔi ⁴⁴										
392-9									kʰ u n ⁵²										
394-9									k j a n ⁵²										
401-9									tʰ u ³¹										
402-9									ts ai ⁵²										
403-9									tʰ i ⁵²										
409-9									ts ɔ ⁴⁴										
418-9									m i ¹¹										
441-9									tʰ j a m ¹¹										
443-9									m u ⁴⁴										
459-9									v a ⁵²										
460-9									t ɔ ⁴⁴										
461-9									j a ⁵²										
464-9									tʰ a ⁵²										
465-9									tʰ j a m ¹¹										
466-9									tʰ ɔi ⁵²										
467-9									f u ⁴⁴										
469-9									s a t										
480-9									ɲ j u										
482-9									n ai ¹¹										
484-9									h ɛu ³¹										
491-9									m i ⁴⁴										
492-9									tsʰ i ⁴⁴										
495-9									ts j a p										
496-9									k u ⁴⁴										
507-9									ɲ j a n ¹¹										
509-9									tsʰ u ³¹										
510-9									pʰ ɔ ¹¹										
513-9									s i ⁵²										
518-9									s au ³¹										
525-9									ts ɿ ³¹										
527-9									j a ŋ ⁵²										
533-9									h ai ¹¹										
548-9									kʰ a t ¹										
554-9									h ai ⁵²										
558-9									j u ŋ ¹¹										
564-9									f u ⁵²										
580-9									s a ⁵²										
587-9									s j au ⁵²										
588-9									s au ³¹										
589-9									ts j a n ⁴⁴										
594-9									tsʰ ə t										
602-9									v u t ⁵										
604-9									s ɿ ³¹										
611-9									s a n ⁴⁴										
630-9									ts ɔ ³¹										
637-9									k i n ⁴⁴										
638-9									s ɿ ⁵²										
639-9									p u ⁴⁴										
2-10										i t ⁵									
4-10										tɕʰ i t									
5-10										ts ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ⁴⁵									
8-10										h j ɛ									
9-10										p u k ⁵									
17-10										tsʰ u ŋ ⁴²									
31-10										tɕ j u									
32-10										ŋ a ⁴⁵									
33-10										l u ²¹³									
38-10										l i ²¹									
40-10										w n n ⁴⁵									
42-10										u ²¹³									
43-10										tɕ ə n ²¹³									
46-10										w ɔ ŋ ⁴⁵									
52-10										l j ɛ n ⁴⁵									
53-10										l ə n ⁴⁵									
56-10										tɕ i n ⁴²									
59-10										tʰ a ²⁴									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ⁴⁵									
68-10										tɕ j ɛ n ⁴⁵									
85-10										w i ²¹³									
86-10										tʰ i ²¹									
87-10										ts u ²¹³									
93-10										ɲ i ²¹³									
98-10										l i ⁴⁵									
109-10										ɕ i n ⁴⁵									
115-10										t au ²¹³									
118-10										ts j ɛ									
124-10										k j t ⁵									
127-10										ts u ²¹³									
133-10										tʰ au ⁴²									
144-10										s a ⁴²									
161-10										ɕ j u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										l a k									
171-10										tʰ u ²¹									
173-10										l u t ⁵									
174-10										l i i									
175-10										tɕʰ ɥ ɔ n									
176-10										l j ɛ n ⁴⁵									
177-10										p a k ⁵									
179-10										l j u ⁵									
181-10										p i n ⁴²									
182-10										tɕʰ i ²⁴									
189-10										k w ɔ n ⁴²									
191-10										tʰ u ŋ ²¹									
193-10										l ə n ⁴⁵									
198-10										tʰ ɛ n ²¹									
199-10										ɕ j u ŋ ⁴²									
200-10										tsʰ u t ⁵									
202-10										t au ⁴²									
205-10										ɸ w ɔ n ⁴²									
206-10										tɕʰ j t ²⁴									
209-10										ɸ w t ⁵									
211-10										tsʰ u ⁴²									
215-10										l i ⁴⁵									
216-10										k w a t ⁵									
217-10										t au ²¹									
219-10										s a t ⁵									
220-10										tsʰ ɿ ²¹³									
225-10										tɕʰ j n n									
230-10										tɕ j ɛ n									
234-10										pʰ i t ⁵									
238-10										l i t									
242-10										ts u ²¹³									
253-10										tɕʰ i n ⁴²									
256-10										s au k ⁵									
261-10										ɸ w a ⁴⁵									
262-10										p a k ⁵									
263-10										s ɿ ²¹³									
264-10										tɕ j n ŋ									
271-10										s ɿ t ⁵									
272-10										tɕʰ j n n									
274-10										u ²¹³									
275-10										p a n ²¹³									
279-10										l a n ⁴⁵									
287-10										l ɔ n ⁴⁵									
291-10										h u ²¹³									
295-10										tɕʰ y ²¹³									
300-10										j u ²¹³									
303-10										tɕʰ y ²¹³									
306-10										kʰ j ɛu ²¹³									
307-10										k u ²¹³									
308-10										tɕ y ²¹³									
312-10										tɕ j ɛu ⁴²									
313-10										kʰ w o ²¹³									
314-10										tʰ ai ²⁴									
323-10										m i n ⁴⁵									
325-10										tʰ u ²¹³									
330-10										ɸ w ²¹³									
334-10										ɕ i t ⁵									
335-10										tsʰ w i									
338-10										k au ²¹³									
339-10										ts ɛu ⁴²									
341-10										ɸ u ⁴²									
342-10										m i n ⁴⁵									
343-10										ɸ w ²¹³									
344-10										ŋ ɛu ²¹³									
349-10										kʰ u k ⁵									
353-10										tsʰ ɔ ŋ ⁴²									
360-10										h ɛu ²⁴									
375-10										ts w i ²¹³									
388-10										s ɿ ²¹									
389-10										ɸ w i ⁴⁵									
392-10										kʰ u n ⁴²									
394-10										tɕʰ y n n									
401-10										tʰ u ²¹³									
402-10										ts ai ⁴⁵									
403-10										tʰ i ²¹									
409-10										ts w o									
418-10										m əi ⁴⁵									
441-10										tʰ j ɛ n ²⁴									
443-10										m o ⁴⁵									
459-10										w a ⁴⁵									
460-10										t o ⁴²									
461-10										j a ⁴⁵									
464-10										tʰ a t									
465-10										tʰ j ɛ n ²⁴									
466-10										tʰ ai ²⁴									
467-10										ɸ u ⁴²									
469-10										s ɿ t									
480-10										ɲ ɥ ɔ n									
482-10										l i ²¹³									
484-10										h au ²¹³									
491-10										m əi ⁴⁵									
492-10										tɕʰ i ⁴²									
495-10										ts j ɛ									
496-10										k u ⁴²									
507-10										ɲ j ɛ n ⁴⁵									
509-10										tɕʰ y ²¹³									
510-10										pʰ o ²⁴									
513-10										ɕ i ⁴⁵									
518-10										s au ²¹³									
525-10										ts ɿ ²¹³									
527-10										j n n									
533-10										h ai ²⁴									
548-10										kʰ ɔ t ⁵									
554-10										h ai ²¹³									
558-10										j u ŋ ⁴⁵									
564-10										ɸ u ⁴⁵									
580-10										s a t									
587-10										ɕ j ɛu									
588-10										s au ²¹³									
589-10										tɕ j ɛ n									
594-10										tsʰ ɿ t ⁵									
602-10										u t ⁵									
604-10										s ɿ ²¹³									
611-10										s a n ⁴²									
630-10										ts w ²¹³									
637-10										tɕ i n ⁴²									
638-10										s ɿ ²¹									
639-10										pʰ u ²¹									
2-11											j i ¹³								
4-11											tɕʰ i ʔ ¹³								
5-11											z ɒː ¹³								
6-11											s ø ⁵³								
7-11											s ɒː ⁵³								
8-11											h a ¹³								
9-11											p u ʔ								
17-11											z o ŋ ¹³								
31-11											tɕ j ɯ								
32-11											ŋ a ¹³								
33-11											z ¹³ ¹³								
38-11											ɦ ə ¹³								
40-11											j ¹³ ŋ ¹³								
42-11											u ⁵³								
43-11											ts i ŋ ⁵⁵								
46-11											uɒː ¹³ ¹³								
52-11											l ɪ ¹³								
53-11											z ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ o ⁵³								
60-11											z ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ŋ								
85-11											u ɛ ¹³								
86-11											t i ¹³								
87-11											ts ɥ ⁵⁵								
93-11											l i ¹³								
98-11											l i ¹³								
109-11											s i ŋ ⁵⁵								
115-11											t ɔ ¹³								
118-11											ts j a ⁵⁵								
124-11											k j a								
127-11											ts o ⁵⁵								
133-11											tʰ u ⁵³								
144-11											s o ⁵³								
161-11											s o ŋ ⁵³								
166-11											k w ə ŋ ⁵⁵								
170-11											ɦ ə ¹³								
171-11											tʰ u ¹³								
173-11											z o ʔ ¹³								
174-11											l ei ¹³								
175-11											z ɥ ¹³								
176-11											l ɪ ¹³								
177-11											p a ʔ ¹³								
179-11											l j ʔ ¹³								
181-11											p i ŋ ¹³								
182-11											tɕʰ i ⁵⁵								
189-11											k w ⁵³								
191-11											t o ŋ ⁵³								
193-11											l ə ŋ ¹³								
198-11											t ə ŋ ⁵⁵								
199-11											s o ŋ ⁵³								
200-11											z o ʔ ¹³								
202-11											t ɔ ¹³								
205-11											f ə ŋ ⁵³								
206-11											tɕʰ j ʔ ¹³								
209-11											h u ⁵³								
211-11											tsʰ ɤɯ ⁵³								
215-11											l i ¹³								
216-11											k w o ʔ ⁵								
217-11											t ɔ ¹³								
219-11											s o ⁵³								
220-11											z ɿ ¹³								
225-11											z ɪ ¹³								
230-11											ts ɪ ⁵⁵								
234-11											p i ʔ								
238-11											l i ʔ ¹³								
242-11											ts o ⁵⁵								
253-11											tɕ i ŋ ¹³								
256-11											s o ʔ								
261-11											h u ⁵⁵								
262-11											p ɤ ʔ ¹³								
263-11											z ɿ ¹³								
264-11											tɕ ɪ ¹³								
271-11											z ɿ ʔ								
272-11											tsʰ ɪ ⁵⁵								
274-11											u ⁵³								
275-11											p ø ⁵⁵								
279-11											n ø ¹³								
287-11											l ø ¹³								
291-11											ɦ ɤ ¹³								
295-11											tsʰ y ⁵³								
300-11											j ɯ ¹³								
303-11											tsʰ ɥ ¹³								
306-11											kʰ ɤɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ ɥ ɪ								
312-11											tɕ j ɯ								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											tʰ u ⁵⁵								
330-11											f u ¹³								
334-11											s i ʔ ⁵								
335-11											tsʰ ø ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɤɯ ⁵⁵								
341-11											ɦ u ¹³								
342-11											m i ŋ ¹³								
343-11											h u ¹³								
344-11											ŋ ɔ ⁵⁵								
349-11											kʰ u ʔ								
353-11											tsʰ ɒː ⁵³								
360-11											ɦ ɤ ¹³								
375-11											ts ø ⁵⁵								
388-11											s ɿ ⁵³								
389-11											h u ɛ								
392-11											kʰ w ə ŋ ⁵⁵								
394-11											tɕ ɥ ø								
401-11											tʰ u ⁵⁵								
402-11											ts ɛ ⁵⁵								
403-11											t i ¹³								
409-11											ts o ʔ ⁵								
418-11											m ɛ ¹³								
441-11											t ɪ ¹³								
443-11											m o ʔ								
459-11											ŋ ɛ ¹³								
460-11											t u ⁵³								
461-11											ŋ a ¹³								
464-11											t ɛ ¹³								
465-11											t ɪ ¹³								
466-11											t ɛ ¹³								
467-11											p u ¹³								
469-11											z ɿ ʔ								
480-11											ɲ j ¹³ ʔ ¹³								
482-11											l i ¹³								
484-11											h ɔ ⁵⁵								
491-11											m ɛ ¹³								
492-11											tsʰ i ⁵⁵								
495-11											ts j a								
496-11											k u ⁵³								
507-11											ɲ ɪ ¹³								
509-11											tsʰ ɥ ⁵³								
510-11											p u ¹³								
513-11											s i ⁵⁵								
518-11											s ɔ ⁵⁵								
525-11											ts ɿ ⁵⁵								
527-11											j ¹³ ŋ ¹³								
533-11											ɦ a ¹³								
548-11											kʰ ɤ ʔ ⁵								
554-11											h ɛ ⁵⁵								
558-11											j o ŋ ¹³								
564-11											v u ¹³								
580-11											s ɔ ⁵⁵								
587-11											s j ɔ ⁵⁵								
588-11											s ɔ ⁵⁵								
589-11											ts ɪ ⁵³								
594-11											z a ʔ ¹³								
602-11											v ɤ ʔ ¹³								
604-11											z ɿ ⁵³								
611-11											s ø ⁵³								
630-11											ts o ⁵⁵								
637-11											tɕ i ŋ ⁵³								
638-11											z ɿ ¹³								
639-11											p u ⁵³								
2-12												i ²³							
4-12												tɕʰ i ³⁵							
5-12												tɕ i n ŋ							
6-12												s uaː ⁵⁵							
7-12												ɕ a n ⁵⁵							
8-12												x j a							
9-12												p j ɛ							
17-12												tɕ i n ⁵⁵							
31-12												k j ʊ							
32-12												j o ²³							
33-12												y ²¹							
38-12												j ʊ							
40-12												y n ŋ							
42-12												əu ²¹							
43-12												tɕ i n ²¹							
46-12												a ŋ ²³							
52-12												n i n ³³							
53-12												i i n							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												tɕ i n ŋ							
64-12												n i n ³³							
68-12												tɕ ɪː ⁵⁵							
85-12												w i ³⁵							
86-12												t i ⁵⁵							
87-12												tɕ y ʊ							
93-12												n i ²¹							
98-12												n a ²³							
109-12												ɕ i n ⁵⁵							
115-12												t ə ²¹							
118-12												tɕ j ɛ ²³							
124-12												k j o							
127-12												ts j ʊ							
133-12												tʰ j e							
144-12												s o ⁵⁵							
161-12												ɕ i n ⁵⁵							
166-12												k a ŋ ⁵⁵							
170-12												i ʊ							
171-12												d əu e							
173-12												n j ²³							
174-12												n i ³³							
175-12												d uiː ²³							
176-12												n i n ²³							
177-12												p j ɛ							
179-12												n j ʊ ²³							
181-12												p i n ⁵⁵							
182-12												tɕʰ i ²³							
189-12												k uɛː ⁵⁵							
191-12												t a ŋ ⁵⁵							
193-12												n i n ²³							
198-12												t iɛː ²¹							
199-12												ɕ i n ⁵⁵							
200-12												tɕʰ j ʊ							
202-12												t ə ⁵⁵							
205-12												x iɛː ²¹							
206-12												tɕʰ j ɛ ²³							
