COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
238-4				n i ³¹															
242-4				ts u ¹³															
253-4				tɕʰ i n ³¹															
256-4				s o ³¹															
261-4				x o a															
262-4				p e ³¹															
263-4				tsʰ ɿ ³¹															
264-4				tɕ j a ŋ															
271-4				s ɿ ³¹															
272-4				tɕʰ j n n															
274-4				v u ⁵³															
275-4				p a n ¹³															
279-4				n a n ³¹															
287-4				n w a n															
291-4				x əu ¹³															
295-4				tɕʰ y ⁵³															
300-4				j əu ⁵³															
303-4				tsʰ y ⁵³															
306-4				kʰ əu ⁵³															
307-4				k u ⁵³															
308-4				tɕ y ⁵³															
312-4				tɕ j au ¹³															
313-4				kʰ o ⁵³															
314-4				tʰ ai ³¹															
323-4				m i n ³¹															
325-4				tʰ u ³¹															
330-4				f əu ⁵³															
334-4				ɕ i ³¹															
335-4				tsʰ w ei ⁴⁴															
338-4				k au ⁵³															
339-4				ts u ⁴⁴															
341-4				f u ⁴⁴															
342-4				m i n ¹³															
343-4				x o ³¹															
344-4				j au ⁵³															
349-4				kʰ o ³¹															
353-4				tsʰ a ŋ ⁴⁴															
360-4				x əu ³¹															
375-4				ts w ei															
388-4				s ɿ ¹³															
389-4				x w ei															
392-4				kʰ o ŋ n															
394-4				tɕ j a n ¹³															
401-4				tʰ u ⁵³															
402-4				ts ai ¹³															
403-4				t i ¹³															
409-4				ts o ⁵³															
418-4				m i ³¹															
441-4				tʰ j a n ³¹															
443-4				m o ³¹															
459-4				w a ¹³															
460-4				t o ⁴⁴															
461-4				j a ³¹															
464-4				t a ³¹															
465-4				tʰ j a n ³¹															
466-4				tʰ ai ¹³															
467-4				f u ⁴⁴															
469-4				s ɿ ³¹															
480-4				ɲ j a n ⁵³															
482-4				n a n															
484-4				x o ⁵³															
491-4				m i ³¹															
492-4				tsʰ i ⁴⁴															
495-4				ts j ai															
496-4				k u ⁴⁴															
507-4				n j a ŋ ³¹															
509-4				tsʰ y ⁵³															
510-4				pʰ o ³¹															
513-4				s w ei															
518-4				s au ⁵³															
525-4				ts ɿ ⁵³															
527-4				j n n															
533-4				x ai ³¹															
548-4				kʰ o ³¹															
554-4				x ai ¹³															
558-4				j o ŋ ³¹															
564-4				f u ⁵³															
580-4				s e ³¹															
587-4				ɕ j au															
588-4				s əu ⁵³															
589-4				tɕ j a															
594-4				tsʰ ɿ ³¹															
602-4				v u ³¹															
604-4				s ɿ ei															
611-4				s a n ⁴⁴															
630-4				ts o ⁵³															
637-4				tɕ i n ⁴⁴															
638-4				s ɿ ¹³															
639-4				pʰ u ³¹															
644-4				ts əu ⁵³															
648-4				ɕ i ³¹															
652-4				m au ⁵³															
657-4				k a n ⁴⁴															
658-4				pʰ i n ³¹															
659-4				ɲ j a n ³¹															
665-4				tsʰ a ŋ ³¹															
692-4				k o ŋ ⁴⁴															
696-4				t i ¹³															
707-4				i n ⁵³															
719-4				t e ³¹															
727-4				ɕ ə n ⁴⁴															
732-4				w a ŋ ³¹															
733-4				m a ŋ ³¹															
735-4				kʰ w ai															
740-4				pʰ a ³¹															
773-4				ɕ j a ŋ ⁴⁴															
788-4				m a n ¹³															
808-4				tsʰ ə n ³¹															
809-4				j a ⁵³															
816-4				t ai ¹³															
818-4				f a ŋ ³¹															
821-4				s w n ¹³															
822-4				s əu ⁵³															
826-4				t a ³¹															
829-4				kʰ əu ⁵³															
841-4				ts w a															
845-4				ts ɿ ³¹															
848-4				pʰ au ¹³															
858-4				pʰ a ³¹															
862-4				tʰ o a															
869-4				tɕʰ ɥ a n															
874-4				ts ɿ ⁵³															
876-4				tʰ j au ¹³															
883-4				ts o ³¹															
894-4				t j au ¹³															
903-4				tɕ j ³¹															
905-4				tʰ w ei ¹³															
910-4				tʰ i ³¹															
911-4				tsʰ a ³¹															
926-4				p a n ¹³															
934-4				m o ³¹															
968-4				s əu ⁴⁴															
970-4				k j ai															
982-4				k a n ⁵³															
986-4				kʰ au ⁵³															
997-4				tɕ i n ⁴⁴															
998-4				f u ⁵³															
1001-4				ɕ i n ⁴⁴															
1003-4				f a ŋ ⁴⁴															
1005-4				pʰ a ŋ ³¹															
1008-4				ts u ³¹															
1011-4				z ɿ ³¹															
1014-4				ts au ⁵³															
1016-4				x a n ¹³															
1021-4				m i n ³¹															
1023-4				i ⁵³															
1024-4				ɕ ə n ⁴⁴															
1029-4				s ɿ ¹³															
1033-4				s w ei															
1034-4				w a n ⁵³															
1036-4				s ə n ³¹															
1045-4				ŋ a n ¹³															
1060-4				ɥ e ³¹															
1061-4				j əu ⁵³															
1064-4				w a ŋ ¹³															
1065-4				ts au ⁴⁴															
1067-4				m u ³¹															
1070-4				p o n ¹³															
1073-4				t o ⁵³															
1075-4				n i ⁵³															
1077-4				tsʰ ai ³¹															
1078-4				tsʰ w n ⁴⁴															
1083-4				t o ŋ ⁴⁴															
1084-4				s o ŋ ⁴⁴															
1085-4				p a n ⁵³															
1088-4				ts ə n ⁵³															
1089-4				n i n ³¹															
1091-4				k o ⁵³															
1092-4				ts ɿ ⁴⁴															
1093-4				kʰ u ⁵³															
1094-4				tɕ j a															
1104-4				ts u ⁴⁴															
1106-4				tsʰ ai ³¹															
1107-4				s ɿ ¹³															
1112-4				k ə n ⁴⁴															
1116-4				tʰ au ³¹															
1119-4				ts o ³¹															
1122-4				tʰ o ŋ ³¹															
1127-4				s au ⁴⁴															
1129-4				n i ³¹															
1131-4				tʰ i ³¹															
1133-4				s u ⁴⁴															
1145-4				i ⁵³															
1173-4				s u ⁴⁴															
1187-4				tɕʰ j a n															
1194-4				k o ⁴⁴															
1209-4				s ɿ ⁵³															
1217-4				s e ³¹															
1221-4				m u ³¹															
1223-4				t u ³¹															
1225-4				m au ³¹															
1230-4				tɕʰ i ⁵³															
1231-4				s w ei ⁵³															
2-5					j e														
4-5					tsʰ i ʔ														
5-5					ts a ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s ou ŋ ⁴⁴														
8-5					x a e														
9-5					p ɔ ʔ														
17-5					ts øy ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j e ⁵²														
33-5					y y ³¹														
38-5					ŋ i														
40-5					y ŋ ⁵²														
42-5					u ⁴⁴														
43-5					ts i ŋ ⁴⁴														
46-5					w a ŋ ⁵²														
52-5					l j e ŋ														
53-5					n i ŋ ⁵²														
56-5					k i ŋ ⁴⁴														
59-5					t a ⁴⁴														
60-5					ts a ŋ ²⁴²														
64-5					l i ŋ ⁵²														
68-5					k j e ŋ ²¹³														
85-5					w ei ²⁴²														
86-5					t i ⁴⁴														
87-5					ts y ³¹														
93-5					l i ³¹														
98-5					l ɵy ⁵²														
109-5					s i ŋ ⁴⁴														
115-5					t ɔ ³¹														
118-5					ts j e ʔ														
124-5					k a e ²³														
127-5					ts w ²⁴²														
133-5					tʰ ɔ ²⁴²														
144-5					s a ⁴⁴														
161-5					x y ŋ ⁴⁴														
166-5					k w a ŋ ⁴⁴														
170-5					ŋ a ⁵²														
171-5					tʰ øy ²¹³														
173-5					s y ʔ ⁴														
174-5					l w ei														
175-5					tsʰ w ŋ ŋ														
176-5					l j e ŋ														
177-5					p a ʔ ²³														
179-5					l j eu ⁵²														
181-5					p i ŋ ⁴⁴														
182-5					k i ³¹														
189-5					k w a ŋ ⁴⁴														
191-5					t ou ŋ ²⁴²														
193-5					l i ŋ ⁵²														
198-5					t ei ŋ ²⁴²														
199-5					x y ŋ ⁴⁴														
200-5					tsʰ y ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					x u ŋ ⁴⁴														
206-5					tsʰ j e ʔ ²³														
209-5					x w a ⁴⁴														
211-5					tsʰ y ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ														
217-5					t ɔ ³¹														
219-5					s w ɔ ʔ														
220-5					tsʰ j e ²¹³														
225-5					tsʰ j e ŋ ⁵²														
230-5					k j e ŋ ⁴⁴														
234-5					p ei ʔ														
238-5					l i ʔ														
242-5					ts øy ²⁴²														
253-5					k i ŋ ⁵²														
256-5					s j ʔ														
261-5					x w a ⁴⁴														
262-5					p ei ʔ ⁴														
263-5					s j e														
264-5					k j e ŋ ⁴⁴														
271-5					s i ʔ ²³														
272-5					tsʰ j e ŋ ⁴⁴														
274-5					u ⁴⁴														
275-5					p a ŋ ²¹³														
279-5					l a ŋ ⁵²														
287-5					l ou ŋ ⁵²														
291-5					x eu ⁵²														
295-5					tsʰ y ³¹														
300-5					j eu ⁵²														
303-5					tsʰ y ³¹														
306-5					kʰ u ³¹														
307-5					k u ³¹														
308-5					k y ³¹														
312-5					k j eu ²¹³														
313-5					kʰ a ³¹														
314-5					t ai ⁵²														
323-5					m i ŋ ⁵²														
325-5					tʰ øy ³¹														
330-5					x u ³¹														
334-5					s i ʔ														
335-5					tsʰ w ei ⁴⁴														
338-5					k ɔ ³¹														
339-5					ts j eu														
341-5					x u ⁴⁴														
342-5					m i ŋ ⁵²														
343-5					x w ⁵²														
344-5					ŋ eu ³¹														
349-5					kʰ u ʔ ²³														
353-5					tsʰ ou ŋ ⁴⁴														
360-5					x eu ⁵²														
375-5					ts w ei ³¹														
388-5					s i e														
389-5					x w ei ⁴⁴														
392-5					kʰ w ɔ ŋ														
394-5					k w ŋ ŋ														
401-5					tʰ øy ³¹														
402-5					ts ai ²¹³														
403-5					t i ³¹														
409-5					ts w ⁴⁴														
418-5					m i ⁵²														
441-5					t j e ŋ ⁵²														
443-5					m ɔ ⁵²														
459-5					w a ³¹														
460-5					t w ⁴⁴														
461-5					j e ⁵²														
464-5					t a ²¹³														
465-5					tʰ j e ŋ ⁵²														
466-5					tʰ ai ²¹³														
467-5					x u ⁴⁴														
469-5					s i ʔ ²³														
480-5					n y ³¹														
482-5					l a ⁵²														
484-5					x eu ³¹														
491-5					m i ³¹														
492-5					tsʰ i ⁴⁴														
495-5					ts j e ʔ														
496-5					k u ⁴⁴														
507-5					n y ŋ ⁵²														
509-5					tsʰ y ³¹														
510-5					p a ⁵²														
513-5					s ɛ ⁴⁴														
518-5					s ɔ ⁴⁴														
525-5					ts i e														
527-5					y ŋ ⁵²														
533-5					x ai ⁵²														
548-5					kʰ a ʔ ²³														
554-5					x ai ⁵²														
558-5					y ɔ ŋ ⁵²														
564-5					x u ²⁴²														
580-5					s j e														
587-5					s j eu ³¹														
588-5					s j ³¹														
589-5					k j e ŋ ⁴⁴														
594-5					tsʰ i ʔ ²³														
602-5					u ʔ														
604-5					s i ³¹														
611-5					s a ŋ ⁴⁴														
630-5					ts w ³¹														
637-5					k i ŋ ⁴⁴														
638-5					s i e														
639-5					p ɔ ⁴⁴														
644-5					ts j ³¹														
648-5					s i ʔ														
652-5					m ɔ ⁵²														
657-5					k a ŋ ⁴⁴														
658-5					p ei ŋ ⁵²														
659-5					n j e ŋ ⁵²														
665-5					tsʰ ou ŋ ⁴⁴														
692-5					k ou ŋ ⁴⁴														
696-5					t i ³¹														
707-5					i ŋ ŋ														
719-5					t ei ʔ ²³														
727-5					s i ŋ ⁴⁴														
732-5					w a ŋ ²⁴²														
733-5					m i ŋ ⁵²														
735-5					kʰ w ai ²¹³														
740-5					pʰ a ⁵²														
773-5					s j ɔ ŋ ⁴⁴														
788-5					m i ŋ ²⁴²														
808-5					tsʰ i ŋ ⁵²														
809-5					ŋ w ɔ														
816-5					t ɵy ²¹³														
818-5					x u ŋ ŋ														
821-5					s i ŋ ŋ														
822-5					s j eu ³¹														
826-5					t a ʔ ²³														
829-5					kʰ u ³¹														
841-5					ts w a ⁴⁴														
845-5					ts a ʔ ²³														
848-5					p ɔ ⁵²														
858-5					p a ʔ ⁴														
862-5					tʰ a ²¹³														
869-5					kʰ w ɔ ŋ														
874-5					ts i ³¹														
876-5					tʰ j eu ²¹³														
883-5					ts øy ʔ ²³														
894-5					t j eu ²⁴²														
903-5					k j e ʔ ⁴														
905-5					tʰ ɵy ²¹³														
910-5					t i ⁵²														
911-5					tsʰ a ʔ ²³														
926-5					p a ŋ ⁴⁴														
934-5					m ɔ ⁵²														
968-5					s j eu ⁴⁴														
970-5					k ai ³¹														
982-5					k a ŋ ³¹														
986-5					kʰ j eu														
997-5					k i ŋ ⁴⁴														
998-5					x u ³¹														
1001-5					s i ŋ ⁴⁴														
1003-5					x u ŋ ŋ														
1005-5					p ou ŋ ⁵²														
1008-5					ts øy ʔ ²³														
1011-5					s i ʔ ⁴														
1014-5					ts ɔ ³¹														
1016-5					x a ŋ ²⁴²														
1021-5					m i ŋ ⁵²														
1023-5					i ³¹														
1024-5					s i ŋ ⁴⁴														
1029-5					s i e														
1033-5					s ɛ ⁴⁴														
1034-5					w a ŋ ³¹														
1036-5					s i ŋ ⁴⁴														
1045-5					ŋ a ŋ														
1060-5					w a ʔ														
1061-5					j eu ⁵²														
1064-5					w a ŋ ²⁴²														
1065-5					ts j eu														
1067-5					m u ʔ ⁴														
1070-5					p ei ŋ ⁴⁴														
1073-5					t w ʔ														
1075-5					l i ³¹														
1077-5					tsʰ ai ²¹³														
1078-5					tsʰ y ŋ ⁴⁴														
1083-5					t ou ŋ ²⁴²														
1084-5					s ou ŋ ⁴⁴														
1085-5					p a ŋ														
1088-5					ts i ŋ ⁴⁴														
1089-5					l i ŋ ⁵²														
1091-5					k w ɔ ³¹														
1092-5					ts i ⁴⁴														
1093-5					kʰ u ⁴⁴														
1094-5					k a e														
1104-5					ts y ⁴⁴														
1106-5					tsʰ ai ²¹³														
1107-5					s i e														
1112-5					k ei ŋ ⁴⁴														
1116-5					t ɔ ⁵²														
1119-5					ts øy ʔ ²³														
1122-5					tʰ ou ŋ ⁵²														
1127-5					s ɔ ⁴⁴														
1129-5					l i ⁵²														
1131-5					tʰ i ⁴⁴														
1133-5					s j ⁴⁴														
1145-5					i ³¹														
1173-5					s j ²⁴²														
1187-5					kʰ j e ŋ ²¹³														
1194-5					k ou ⁴⁴														
1209-5					s i ³¹														
1217-5					s a ʔ ²³														
1221-5					m u ³¹														
1223-5					t u ʔ														
1225-5					m ɔ ⁵²														
1230-5					kʰ i ³¹														
1231-5					s w ei ³¹														
2-6						j i t													
4-6						tʃʰ ei k													
5-6						tʃ ɔ ŋ ²²													
6-6						ʃ aː m ⁵⁵													
7-6						ʃ œ ŋ ⁵⁵													
8-6						h a ²¹													
9-6						p u k ²													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ³⁵													
32-6						j i ²³													
33-6						j y ²³													
38-6						j i ²³													
40-6						j u ŋ ²¹													
42-6						w u ⁵⁵													
43-6						tʃ ɪ ŋ ⁵⁵													
46-6						w u ŋ ²¹													
52-6						l i n ²¹													
53-6						j i ŋ ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ a ²¹													
60-6						tʃ ɔ ŋ ²²													
64-6						l a ŋ ²²													
68-6						k i n ⁵⁵													
85-6						w ai ²¹													
86-6						t i ⁵⁵													
87-6						tʃ y ³⁵													
93-6						n ai ²¹													
98-6						l œy ²¹													
109-6						ʃ ɪ ŋ ⁵⁵													
115-6						t ou ²²													
118-6						tʃ i ⁵⁵													
124-6						k aːi ⁵⁵													
127-6						tʃ œy ³⁵													
133-6						tʰ ou ²¹													
144-6						ʃ a ⁵⁵													
161-6						h u ŋ ⁵⁵													
166-6						k w a n ³³													
170-6						j i ²¹													
171-6						tʰ ou ²¹													
173-6						j u k ²													
174-6						l œy ²²													
175-6						tʃʰ y n ²¹													
176-6						l i n ²¹													
177-6						p aː k ²													
179-6						l au ²¹													
181-6						p ɪ ŋ ⁵⁵													
182-6						kʰ ei ²¹													
189-6						k w a n ³³													
191-6						t u ŋ ²²													
193-6						l a ŋ ²¹													
198-6						t a ŋ ²²													
199-6						h u ŋ ⁵⁵													
200-6						tʃʰ y t													
202-6						t ou ⁵⁵													
205-6						f u n ⁵⁵													
206-6						tʃʰ i ²¹													
209-6						f aː t ²													
211-6						tʃʰ y ⁵⁵													
215-6						l ei ²²													
216-6						k w a t ⁵													
217-6						t ou ²²													
219-6						ʃ y t													
220-6						tʃʰ i ³³													
225-6						tʃʰ i n													
230-6						k i n ⁵⁵													
234-6						pʰ ei ²¹													
238-6						l ei t													
242-6						tʃ au ³⁵													
253-6						kʰ a n ²¹													
256-6						ʃ ɔ k													
261-6						f ɔ i													
262-6						p aː k ²													
263-6						ʃ i ²¹													
264-6						k i ŋ ⁵⁵													
271-6						ʃ ɛ k ²													
272-6						tʃʰ i n ⁵⁵													
274-6						w u ²¹													
275-6						p aː n ²²													
279-6						n aː m ²¹													
287-6						l ɔ n ²¹													
291-6						h au ²¹													
295-6						kʰ w a													
300-6						j au ²¹													
303-6						tʃʰ y ³⁵													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k w a													
312-6						k au u													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m a n ²¹													
325-6						tʰ ou ²¹													
330-6						f u ³⁵													
334-6						h ai k													
335-6						tʃʰ y ³³													
338-6						k ou ⁵⁵													
339-6						tʃ au ³⁵													
341-6						f u ⁵⁵													
342-6						m a n ²¹													
343-6						f ɔ ²¹													
344-6						j j u													
349-6						f u k													
353-6						tʃʰ œ ŋ ⁵⁵													
360-6						h au ²¹													
375-6						tʃ œy ³³													
388-6						ʃ ɛ ⁵⁵													
389-6						f w i													
392-6						h u n ³³													
394-6						k w a n													
401-6						tʰ ou ²¹													
402-6						tʃ ɔi ²²													
403-6						t ai ⁵⁵													
409-6						tʃ ɔ ⁵⁵													
418-6						m a ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²¹													
459-6						w ai ²¹													
460-6						t ou ⁵⁵													
461-6						j i ²¹													
464-6						t aː p ³													
465-6						tʰ i n ³³													
466-6						tʰ ɔi ³³													
467-6						f u ⁵⁵													
469-6						ʃ ɛ k ²													
480-6						n œy ²¹													
482-6						n aː m													
484-6						h aːu ³⁵													
491-6						m ei ²³													
492-6						tʃʰ ei ⁵⁵													
495-6						tʃ i ⁵⁵													
496-6						k u ⁵⁵													
507-6						n j u ²²													
509-6						tʃʰ y a													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ²²													
518-6						ʃ au ³⁵													
525-6						tʃ i ³⁵													
527-6						j u n ²²													
533-6						h aːi ²¹													
548-6						h a t ³													
554-6						h aːi ²¹													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ ɛ ⁵⁵													
587-6						ʃ j u ³⁵													
588-6						ʃ au ³⁵													
589-6						tʃ i n ⁵⁵													
594-6						tʃʰ i k													
602-6						w u t ²													
604-6						ʃ ɛ ⁵⁵													
611-6						ʃ aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ⁵⁵													
639-6						p w i													
644-6						tʃ au ³⁵													
648-6						ʃ ai ³⁵													
652-6						m ɔ ²¹													
657-6						k ɔ n ⁵⁵													
658-6						pʰ ɪ ŋ ²¹													
659-6						n i n ²¹													
665-6						tʃʰ u ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						t ai n													
707-6						j i n ²¹													
719-6						t aː p ³													
727-6						ʃ ɪ ŋ ⁵⁵													
732-6						w u ŋ ²¹													
733-6						m ɔ ŋ ²¹													
735-6						f aːi ³³													
740-6						pʰ a ²¹													
773-6						ʃ œ ŋ ⁵⁵													
788-6						m a n ²²													
808-6						tʃʰ a ŋ ²¹													
809-6						ŋ a ²¹													
816-6						t ɔi ²²													
818-6						f u ŋ ²¹													
821-6						ʃ aː n ⁵⁵													
822-6						ʃ au ³⁵													
826-6						t aː p ³													
829-6						h au ³⁵													
841-6						tʃ œy ⁵⁵													
845-6						tʃ i k													
848-6						pʰ aːu ³⁵													
858-6						pʰ a ²¹													
862-6						tʰ œy ³³													
869-6						kʰ y n ⁵⁵													
874-6						tʃ i ³⁵													
876-6						tʰ j u ³³													
883-6						tʃ ɔ k													
894-6						t j u													
903-6						tʃ i ⁵⁵													
905-6						tʰ œy ³³													
910-6						tʰ ai ²¹													
911-6						tʃʰ a ²¹													
926-6						p ɔ n ⁵⁵													
934-6						m ɔ ²¹													
968-6						ʃ au ⁵⁵													
970-6						k aːi ³⁵													
982-6						k aː n ³⁵													
986-6						h au ³⁵													
997-6						k a n ⁵⁵													
998-6						f u ³⁵													
1001-6						ʃ ɪ ŋ ⁵⁵													
1003-6						f u ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ²¹													
1008-6						tʃ u k													
1011-6						j i k													
1014-6						tʃ aːu ³⁵													
1016-6						h ɔ n ²²													
1021-6						m a n ²¹													
1023-6						j i ²¹													
1024-6						ʃ ɪ ŋ ⁵⁵													
1029-6						ʃ ɛ ⁵⁵													
1033-6						ʃ aːi ⁵⁵													
1034-6						w aː n ²¹													
1036-6						ʃ a ŋ ⁵⁵													
1045-6						ŋ aː n													
1060-6						j i ²¹													
1061-6						j au ²¹													
1064-6						w u ŋ ²¹													
1065-6						tʃ aːu ³⁵													
1067-6						m u k ²													
1070-6						p aː ŋ ³⁵													
1073-6						t ɔ ³⁵													
1075-6						l ei ²³													
1077-6						tʃʰ ɔi ³³													
1078-6						tʃʰ y n ⁵⁵													
1083-6						t u ŋ ²²													
1084-6						ʃ u ŋ ⁵⁵													
1085-6						p aː n ³⁵													
1088-6						tʃ ɪ ŋ ⁵⁵													
1089-6						l a ŋ ²¹													
1091-6						k w ³⁵													
1092-6						tʃ i ⁵⁵													
1093-6						f u ⁵⁵													
1094-6						k aːi ⁵⁵													
1104-6						tʃ y ³⁵													
1106-6						tʃʰ ɔi ²¹													
1107-6						ʃ i ⁵⁵													
1112-6						k aː ŋ ⁵⁵													
1116-6						tʰ ou ²¹													
1119-6						tʃ ɔ k													
1122-6						tʰ u ŋ ²¹													
1127-6						ʃ ou ⁵⁵													
1129-6						l ei ²¹													
1131-6						tʰ ai ³³													
1133-6						ʃ u ⁵⁵													
1145-6						j i ²³													
1173-6						ʃ u ²²													
1187-6						h i n ⁵⁵													
1194-6						k ɔ ⁵⁵													
1209-6						ʃ ɛ ⁵⁵													
1217-6						ʃ a t ²													
1221-6						m u ²¹													
1223-6						t ou k													
1225-6						m ɔ ²¹													
1230-6						h ei ⁵⁵													
1231-6						ʃ œy ²²													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ⁵⁵												
8-7							x j ²¹³												
9-7							p ɤ ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou												
32-7							j a ²¹³												
33-7							n ou ²¹³												
38-7							n ⁴²												
40-7							j a n ²¹³												
42-7							u ⁵⁵												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ²¹³												
53-7							n ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ²¹³												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ ou ³⁵												
93-7							n i ⁴²												
98-7							n i ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							ts j ²¹³												
124-7							k j a												
127-7							ts o ³⁵												
133-7							tʰ au ³⁵												
144-7							s a ⁵⁵												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ⁴²												
171-7							tʰ u ²¹³												
173-7							n ou ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ w a n ²¹³												
176-7							n j a ŋ ²¹³												
177-7							p ɤ ²¹³												
179-7							n j ou												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ ou ²¹³												
202-7							t au ⁵⁵												
205-7							f o ŋ ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x a ²¹³												
211-7							tsʰ ou ⁵⁵												
215-7							n i ²¹³												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n ²¹³												
230-7							tɕ j a n												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s j ²¹³												
261-7							x w a												
262-7							p ɤ ²¹³												
263-7							tsʰ ɿ ²¹³												
264-7							tɕ j a ŋ												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁵⁵												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ²¹³												
291-7							x ou ²¹³												
295-7							tɕʰ y ⁴²												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ u ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ⁴²												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ɛ ²¹³												
323-7							m i n ²¹³												
325-7							tʰ u ²¹³												
330-7							f u ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ei ⁵⁵												
338-7							k au ⁴²												
339-7							ts ou ou												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ w a ŋ												
360-7							x ou ²¹³												
375-7							ts ei ³⁵												
388-7							s ɿ ³⁵												
389-7							x w ei												
392-7							kʰ w ə n												
394-7							tɕ j a n ³⁵												
401-7							tʰ u ²¹³												
402-7							ts ai ³⁵												
403-7							t i ⁴²												
409-7							ts o ²¹³												
418-7							m ei ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ŋ ³⁵												
459-7							w ei ³⁵												
460-7							t o ⁵⁵												
461-7							j a ²¹³												
464-7							t a ²¹³												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ɛ ²¹³												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n o ²¹³												
482-7							n a ⁴²												
484-7							x au ⁴²												
491-7							m ei ⁴²												
492-7							tɕʰ i ⁵⁵												
495-7							ts j ²¹³												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ⁵⁵												
518-7							s au ⁴²												
525-7							ts ɿ ²¹³												
527-7							j a n												
533-7							x ai ²¹³												
548-7							kʰ a ²¹³												
554-7							x ai ⁴²												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s ɤ ²¹³												
587-7							ɕ j au ³⁵												
588-7							s j ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ²¹³												
611-7							s a n ⁵⁵												
630-7							ts o ³⁵												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							pʰ u ²¹³												
644-7							ts ou ⁴²												
648-7							ɕ i ²¹³												
652-7							m o ²¹³												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ²¹³												
665-7							tsʰ w a ŋ												
692-7							k o ŋ ⁵⁵												
696-7							t i ⁴²												
707-7							i n ⁴²												
719-7							t j ²¹³												
727-7							ɕ ə n ⁵⁵												
732-7							w a ŋ ³⁵												
733-7							m a ŋ ²¹³												
735-7							kʰ w ai ³⁵												
740-7							pʰ a ²¹³												
773-7							ɕ j a ŋ ⁵⁵												
788-7							m a n ³⁵												
808-7							tsʰ ə n ²¹³												
809-7							ŋ a n												
