COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
87-17																	pf u ⁵⁵		
93-17																	l i ⁵³		
98-17																	l ɛ ²⁴		
109-17																	ɕ i ŋ		
115-17																	t au ⁵³		
118-17																	tɕ j e ⁵⁵		
124-17																	tɕ j a		
127-17																	ts w o		
133-17																	tʰ ou ²¹		
144-17																	s a ²¹		
161-17																	ɕ y ŋ ²¹		
166-17																	k uaː ⁵³		
170-17																	ə ⁵³		
171-17																	tʰ ou ⁵⁵		
173-17																	l ʅ ²⁴		
174-17																	l w ei		
175-17																	tɕʰ yaː ²⁴		
176-17																	l j a ŋ ²⁴		
177-17																	p a ²¹		
179-17																	l j ou ²⁴		
181-17																	p i ŋ ²¹		
182-17																	tɕʰ i ²⁴		
189-17																	k uaː ²¹		
191-17																	t o ŋ ²¹		
193-17																	l ə ŋ		
198-17																	t ə ŋ ⁵⁵		
199-17																	ɕ y ŋ ŋ		
2-18																		i ə	
4-18																		tɕʰ i ʔ	
5-18																		ts ɑ ŋ ŋ	
6-18																		s ɛː ²¹	
7-18																		s ɑ ŋ ŋ	
8-18																		x j ³⁴	
9-18																		p ɔ ʔ ⁴	
17-18																		ts ɔu ŋ ²¹	
31-18																		tɕ j ɤɯ	
32-18																		j ⁵⁵	
33-18																		ts u ⁴²	
38-18																		l ⁴²	
40-18																		yiː ɔu	
42-18																		u ⁴²	
43-18																		tɕ iː ²¹	
46-18																		w ɑ ŋ ³⁴	
52-18																		l j ɑ ŋ ³⁴	
53-18																		tsʰ ə n ³⁴	
56-18																		tɕ iː ²¹	
59-18																		tʰ ɛ ²¹	
60-18																		ts ɑ ŋ ⁵⁵	
64-18																		l iː ³⁴	
68-18																		tɕ ɪː ²¹	
85-18																		w əi ⁵⁵	
86-18																		t i ²¹	
87-18																		ts u ⁵⁵	
93-18																		n i ⁴²	
98-18																		l i ³⁴	
109-18																		ɕ iː ²¹	
115-18																		t ɔ ⁴²	
118-18																		tɕ j ə ʔ ⁴	
124-18																		k j ʔ ⁴	
127-18																		ts u ⁴²	
133-18																		tʰ u ²¹	
144-18																		s ɑ ʔ	
161-18																		ɕ j ɔu ŋ ²¹	
166-18																		k w ɑ ŋ ²¹	
170-18																		i ⁴²	
171-18																		tʰ u ³⁴	
173-18																		l ə ʔ ⁴	
174-18																		l w əi	
175-18																		tɕʰ yɪː ³⁴	
176-18																		l j ɑ ŋ ³⁴	
177-18																		p ɔ ʔ ⁴	
179-18																		l j ɤɯ ³⁴	
181-18																		p iː ²¹	
182-18																		tɕʰ i ³⁴	
189-18																		k w ɑ ŋ ²¹	
191-18																		t ɔu ŋ ²¹	
193-18																		l ə n ⁴²	
198-18																		t ə n ⁵⁵	
199-18																		ɕ j ɔu ŋ ²¹	
2-19																			i ²¹⁴
4-19																			tsʰ i ²¹⁴
5-19																			tʃ j a ŋ
6-19																			ʃ a n ⁵⁵
7-19																			ʃ j a ŋ ⁵⁵
8-19																			x j a
9-19																			p u ²¹⁴
17-19																			tʃ j u ŋ ⁵⁵
31-19																			k j ou ³⁵
32-19																			j e
33-19																			j u ³⁵
38-19																			ʒ ɿ ³⁵
40-19																			j ə ŋ ⁵⁵
42-19																			u ³⁵
43-19																			ts j ə n ⁵⁵
46-19																			v a ŋ ⁵⁵
52-19																			l j a ŋ ⁵⁵
53-19																			ʒ j ə ŋ ⁵⁵
56-19																			k j ə n ⁵⁵
59-19																			tʰ a ⁵⁵
60-19																			tʃ j ŋ ŋ
64-19																			l j ə m ⁵⁵
68-19																			k j e n ⁵¹
85-19																			w ei ⁵¹
86-19																			t i ⁵⁵
87-19																			tʃ j u ⁵¹
93-19																			n i ³⁵
98-19																			l ai ⁵⁵
109-19																			s j ə ŋ ⁵⁵
115-19																			t au ⁵¹
118-19																			ts j e ⁵¹
124-19																			k a ⁵¹
127-19																			tʃ w o ⁵¹
133-19																			tʰ u ⁵⁵
144-19																			ʃ a ⁵⁵
161-19																			x j u ŋ ⁵⁵
166-19																			k w a ŋ ⁵⁵
170-19																			ʒ ɿ ³⁵
171-19																			tʰ u ³⁵
173-19																			ʒ j ²¹⁴
174-19																			l w ei ⁵¹
175-19																			kʰ ɥ e n ⁵⁵
176-19																			l j a ŋ ⁵⁵
177-19																			p ai ²¹⁴
179-19																			l j ²¹⁴
181-19																			p j ə ŋ ⁵⁵
182-19																			kʰ i ⁵⁵
189-19																			k w a ⁵⁵ ⁵⁵
191-19																			t u ŋ ⁵⁵
193-19																			l ə ŋ ⁵⁵
198-19																			t ə ŋ ⁵⁵
199-19																			x j u ŋ ⁵⁵
