COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
1199-3			tɕʰ ɔ ŋ					
1228-3			l i ŋ					
1256-3			ɕ ɔ ŋ					
1282-3			t ei					
1283-3			j a					
30-3			l ɔ n					
32-3			p a					
48-3			h a					
59-3			ʑ i n					
68-3			a					
69-3			kʰ a ŋ					
82-3			t a n					
88-3			ʑ i k					
100-3			ʑ i n					
113-3			pʰ u a n					
116-3			j a k					
142-3			b a k					
155-3			kʰ a ŋ					
268-3			p u					
285-3			ts a m					
315-3			h u					
318-3			w u					
352-3			t a k					
406-3			l a					
421-3			a a k					
436-3			p i					
515-3			p a					
516-3			l u k					
524-3			m i ŋ					
545-3			kʰ ɔ k					
566-3			kʰ a k					
579-3			tɕʰ i k					
587-3			tɕʰ i k					
597-3			ɕ a					
609-3			tʰ kʰ a ŋ					
166-3			h a k					
644-3			w a m					
733-3			t a m					
738-3			ʑ i k					
755-3			h a n					
1-4				kʰ aː				
5-4				n aː				
4-4				tʰ ɔ k				
6-4				n i ŋ				
15-4				b iː				
55-4				h ɐː				
56-4				a				
60-4				ʂ aː				
61-4				tʰ u ŋ				
80-4				tɕʰ ɔ k				
87-4				tɕʰ a				
86-4				pʰ n a				
92-4				pʰ u a				
102-4				m aː				
106-4				pʰ u k				
108-4				ʈʂʰ aː				
107-4				pʰ h a				
112-4				tʰ a ŋ				
115-4				ʂ				
114-4				tʰ u ŋ				
120-4				t aː				
124-4				a				
125-4				tʰ ɔ k				
132-4				s ɐ̃ː				
131-4				j i ŋ				
136-4				n aː				
134-4				tɕʰ i k				
137-4				a				
138-4				d ɔ k				
140-4				f uː a				
143-4				tɕʰ i k				
145-4				tsʰ a				
147-4				x aː				
149-4				n i k				
153-4				ʂ				
152-4				tʰ a ŋ				
158-4				pʰ i k				
163-4				h iː				
164-4				n iː				
167-4				d a ŋ				
171-4				n u ŋ				
172-4				pʰ y k				
173-4				tʰ aː				
183-4				r aː				
185-4				m a				
188-4				tʰ a				
189-4				ts i ŋ				
193-4				x a				
196-4				ʂ ɐ̃ː				
199-4				tsʰ aː				
200-4				tʰ a ŋ				
201-4				tɕʰ iː				
202-4				tʰ a				
203-4				tʰ u ŋ				
204-4				b aː				
206-4				n a m				
117-4				b aː				
146-4				ʈʂʰ øˀ				
219-4				tʰ ŋ				
218-4				tɕʰ aː				
224-4				ʂ u ŋ				
240-4				tɕʰ ɔ k				
244-4				j ɐˀ				
255-4				n a				
260-4				b aː				
263-4				r ɐː				
269-4				pʰ ʈʂʰ ɔ				
271-4				tʰ i k				
209-4				ʈʂʰ øˀ				
277-4				ʂ ɐ				
278-4				tʰ u ŋ				
135-4				ʈʂʰ aː				
284-4				m iː				
797-4				a				
290-4				h i ŋ				
289-4				ts i k				
296-4				n aː				
310-4				ʂ yː				
319-4				a				
325-4				r a				
327-4				t aː				
331-4				ʈʂʰ aː				
337-4				pʰ t a ŋ				
338-4				l i ŋ				
339-4				a				
350-4				b ɔ				
349-4				tʰ a ŋ				
357-4				tsʰ a				
355-4				a				
363-4				f a ŋ				
361-4				ʈʂʰ aː				
365-4				ʂ a ŋ				
364-4				tɕʰ a k				
375-4				j u k				
379-4				ʂ y k				
380-4				kʰ a				
396-4				j ɐː				
400-4				m iː				
405-4				tʰ aː ŋ				
404-4				ʂ a ŋ				
409-4				j ts i k				
410-4				pʰ i k				
415-4				b aː				
416-4				b a				
101-4				n u ŋ				
37-4				kʰ aː				
424-4				b aː				
434-4				tɕʰ a ŋ				
445-4				b				
446-4				ʂ iː				
451-4				t aː				
457-4				n a ŋ				
456-4				b u a				
464-4				pʰ tʰ a ŋ				
473-4				tsʰ iː				
474-4				a ŋ				
479-4				ʂ i ŋ				
489-4				j ɐː				
490-4				j ũː				
494-4				ʂ aː				
503-4				g aː				
502-4				ʂ y ŋ				
235-4				h u ŋ				
519-4				h aː				
523-4				a k				
527-4				pʰ ts a ŋ				
538-4				ʂ				
544-4				j a ŋ				
850-4				a				
554-4				b aː				
553-4				n i ŋ				
558-4				tsʰ u ŋ				
561-4				ʂ a				
562-4				b aː				
564-4				j aː				
567-4				m a				
570-4				b aː				
575-4				a				
582-4				h a				
585-4				a				
589-4				tʰ a ŋ				
593-4				tʰ a ŋ				
594-4				n u ŋ				
595-4				tʰ aː				
596-4				n i k				
598-4				ʐ y				
599-4				tʰ aː				
602-4				z aː				
603-4				h a k				
606-4				ʂ y ŋ				
605-4				b aː				
620-4				h aː				
637-4				pʰ i k				
639-4				tsʰ ɐː				
645-4				kʰ ɐ̃ː				
646-4				l u ŋ				
168-4				x ts i k				
658-4				x aː ŋ				
665-4				b aː				
668-4				x aː				
677-4				tʰ aː ŋ				
75-4				tʰ u ŋ				
678-4				ʂ aː				
682-4				n a ŋ				
493-4				z ɐ̃ː				
693-4				ʂ aː				
694-4				m ɔ				
702-4				tʰ a ŋ				
704-4				m a				
176-4				h u				
709-4				ʂ uː				
710-4				tʰ ɔ k				
714-4				m tɕʰ a k				
718-4				b u				
719-4				tsʰ a ŋ				
22-4				m iː				
723-4				ts i ŋ				
726-4				tʰ a ŋ				
729-4				b ɔ				
730-4				n aː				
739-4				pʰ h a				
740-4				b aː				
741-4				pʰ ɔ k				
744-4				a				
743-4				f a ŋ				
746-4				tʰ u ŋ				
748-4				tʰ i k				
747-4				kʰ aː				
749-4				tʰ a ŋ				
751-4				t aː				
762-4				m a ŋ				
764-4				x aː ŋ				
765-4				b iː				
788-4				n a				
615-4				j u k				
803-4				ʂ ɔː				
802-4				a ɔ k				
808-4				b a				
809-4				ts i				
819-4				d y k				
821-4				ʂ aː				
820-4				b aː				
828-4				ʂ y k				
827-4				b aː				
835-4				n ɐː				
308-4				n aː				
844-4				ʐ y				
848-4				n aː				
705-4				h u				
613-4				a				
649-4				x ts i k				
876-4				tsʰ ɐ̃ː				
878-4				j u ŋ				
889-4				f ũː				
898-4				n i k				
902-4				x u ŋ				
910-4				a ŋ				
916-4				h iː				
919-4				r aː				
922-4				ʐ i				
930-4				tsʰ ɐː				
933-4				ʈʂʰ aː				
939-4				n ts i k				
947-4				j a ŋ				
948-4				n u				
963-4				z aː				
967-4				tɕʰ i k				
969-4				ʂ				
970-4				pʰ u k				
972-4				n aː				
731-4				m iː				
973-4				tʰ i ŋ				
974-4				n i				
979-4				tsʰ i ŋ				
182-4				kʰ aː				
993-4				n i				
994-4				a iː				
1001-4				ʂ ɐ̃ː				
1002-4				tʰ u k				
1005-4				tsʰ a				
1009-4				kʰ aː				
1022-4				ʂ a				
1021-4				ɖʐ u k				
1043-4				n u ŋ				
1049-4				tʰ aː				
1065-4				ʈʂʰ i				
1068-4				j ɐː				
1077-4				n u ŋ				
1081-4				n u ŋ				
1084-4				x i ŋ				
1092-4				n ə				
1091-4				tsʰ iː				
1096-4				n aː				
1097-4				b ɐ̃ː				
1102-4				n aː				
1104-4				tʰ aː				
1108-4				tɕʰ i k				
552-4				tɕʰ a				
1111-4				b u a				
1116-4				ʂ ɐ̃ː				
722-4				kʰ aː				
1141-4				j ɔ ŋ				
1147-4				b aː				
1146-4				z aː				
1150-4				x b a ŋ				
1151-4				a ŋ				
1158-4				tɕʰ i k				
1159-4				b aː				
1164-4				tʰ ɔ				
1163-4				h u				
1167-4				ʂ aː ŋ				
1171-4				h aː				
1177-4				z y				
1187-4				kʰ aː				
1189-4				n i k				
52-4				kʰ aː				
1195-4				z iː				
1203-4				tʰ y k				
1211-4				j ɐː				
329-4				j aː				
1217-4				ʂ ɐ				
72-4				kʰ aː				
1218-4				tɕʰ i k				
1222-4				tsʰ a ŋ				
1229-4				tsʰ a ŋ				
1238-4				tʰ a ŋ				
1249-4				n iː				
1252-4				j iː				
1254-4				n a				
1253-4				ʂ a n				
1257-4				tʰ a				
1263-4				b aː				
1266-4				tɕʰ i k				
584-4				tʰ u ŋ				
7-4				j a				
1191-4				l b a ŋ				
13-4				tsʰ ɐː				
18-4				kʰ a				
33-4				n a				
81-4				ʂ a ŋ				
89-4				tʰ a ŋ				
90-4				z a				
104-4				n ə				
123-4				dʑ a				
122-4				kʰ a				
121-4				l ɔ				
159-4				ʂ ɔː				
161-4				t a				
170-4				tsʰ i k				
186-4				tɕʰ ɐ̃ː				
191-4				ʂ ə				
211-4				p u				
210-4				g u				
217-4				b aː				
221-4				n a				
233-4				kʰ a				
246-4				kʰ a				
252-4				tsʰ i ŋ				
253-4				j a ŋ				
261-4				t a				
262-4				ʂ a				
281-4				tɕʰ ɔ k				
287-4				n u ŋ				
288-4				n a				
292-4				tʰ a k				
297-4				kʰ u k				
311-4				kʰ ɐː				
332-4				t a				
342-4				a k				
358-4				n a ŋ				
366-4				kʰ ɐ̃ː				
378-4				tsʰ a k				
382-4				n aː				
392-4				tɕʰ ɔ k				
397-4				b aː				
437-4				x aː				
444-4				pʰ n a k				
465-4				tɕʰ a				
471-4				l a ŋ				
481-4				tɕʰ a k				
500-4				n i ŋ				
525-4				t a				
542-4				tɕʰ a ŋ				
625-4				n u ŋ				
638-4				n a ŋ				
640-4				pʰ ʂ a				
656-4				n ɐ̃ː				
657-4				tʰ u ŋ				
659-4				tʰ ɐː				
711-4				tsʰ ɐː				
745-4				n a				
818-4				tʰ aː k				
839-4				tɕʰ a				
841-4				a ɐː				
894-4				b ʂ ɐː				
932-4				ʂ				
965-4				tʰ u ŋ				
981-4				kʰ u				
1044-4				a				
1076-4				b aː				
1126-4				tʰ a k				
1132-4				tɕʰ a k				
1175-4				n a				
944-4				t a ŋ				
1199-4				ts a ŋ				
1228-4				n ɔ k				
1256-4				tsʰ a ŋ				
1282-4				t aː				
1283-4				j ɐː				
30-4				r ɔ				
32-4				b a				
48-4				n a				
59-4				ʐ a				
78-4				n i ŋ				
77-4				ʐ ɔ k				
82-4				t a				
88-4				tsʰ i k				
100-4				z a				
103-4				ʂ u ŋ				
113-4				pʰ ɛ				
116-4				b a k				
155-4				kʰ t a ŋ				
10-4				a				
192-4				tɕʰ a				
198-4				tɕʰ a n				
232-4				ʂ i ŋ				
247-4				s i ŋ				
268-4				tsʰ ɐː				
282-4				tɕʰ a				
285-4				tsʰ a ŋ				
306-4				tɕʰ n a				
315-4				h ɐː				
318-4				j ɐː				
321-4				tɕʰ a k				
352-4				tʰ a				
367-4				n a				
368-4				a k				
372-4				n a				
373-4				tʰ i ŋ				
439-4				a aː				
129-4				kʰ a				
390-4				tɕʰ a				
399-4				x u ŋ				
826-4				n a				
432-4				pʰ u				
436-4				tsʰ i				
438-4				n a				
440-4				ʂ aː k				
476-4				z a				
491-4				a				
205-4				n a				
513-4				n aː				
520-4				tʰ ə				
545-4				kʰ a k				
151-4				n u ŋ				
572-4				n a				
574-4				tɕʰ a				
579-4				tsʰ i				
583-4				kʰ a				
587-4				tsʰ i k				
597-4				t yː				
609-4				pʰ kʰ y k				
612-4				x a				
166-4				n a k				
622-4				kʰ a				
644-4				j a ŋ				
667-4				tɕʰ a				
687-4				n a				
689-4				kʰ ə				
690-4				tɕʰ a n				
733-4				t a ŋ				
738-4				tsʰ i				
752-4				x a				
755-4				n a				
1-5					kʰ uː			
5-5					h ɛː			
4-5					tʰ a k			
6-5					n a ŋ			
15-5					tɕʰ ə			
55-5					h ɔː			
56-5					ɔː			
60-5					s ɔː			
61-5					tʰ u ŋ			
80-5					tɕʰ ɔ k			
87-5					tɕʰ ɔ			
86-5					pʰ n uː			
92-5					pʰ a uː			
102-5					h ɛː			
106-5					tɕʰ a k			
108-5					tʰ			
107-5					pʰ h ɔː			
112-5					pʰ a ŋ			
115-5					s			
114-5					tʰ a ŋ			
120-5					tʰ u			
124-5					ə			
125-5					tɕʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					h ə			
134-5					tɕʰ a k			
137-5					ɛː			
138-5					tɕʰ ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ a			
147-5					h ɛː			
149-5					n i k			
153-5					s			
152-5					tɕʰ a ŋ			
158-5					tɕʰ a k			
163-5					n ə			
164-5					n y			
167-5					tʰ a ŋ			
171-5					n i ŋ			
172-5					tɕʰ a k			
173-5					tʰ yː			
183-5					h ɛː			
185-5					h a			
188-5					g a			
189-5					tɕ i ŋ			
193-5					h ɔː			
196-5					z a			
199-5					tɕʰ ɛː			
200-5					tʰ a ŋ			
201-5					tɕʰ ĩː			
202-5					tʰ a			
203-5					tʰ a ŋ			
204-5					tʰ u			
206-5					n a ŋ			
117-5					tʰ u			
146-5					tɕʰ ĩː			
219-5					tʰ u			
218-5					tɕʰ ɛː			
224-5					s a ŋ			
240-5					tɕʰ a k			
244-5					j a			
255-5					n a			
260-5					tʰ ɛː			
263-5					h ɔː			
269-5					pʰ tɕʰ a k			
271-5					tɕʰ a k			
209-5					tɕʰ ĩː			
277-5					z a			
278-5					d u ŋ			
135-5					tʰ ɛː			
284-5					h y			
797-5					ɔː			
290-5					n a ŋ			
289-5					tɕʰ i k			
296-5					n ə			
310-5					s i			
319-5					ə			
325-5					h ə			
327-5					tʰ ɛː			
331-5					tɕʰ ɔː			
337-5					pʰ a ŋ			
338-5					n i ŋ			
339-5					a			
350-5					g u			
349-5					tʰ a ŋ			
357-5					tɕʰ uː			
355-5					ɛː			
363-5					s a			
361-5					tʰ ɔː			
365-5					s a ŋ			
364-5					tɕʰ a k			
375-5					z a k			
379-5					z yː			
380-5					kʰ u			
396-5					n ɔː			
400-5					h a			
405-5					tʰ a ŋ			
404-5					s a ŋ			
409-5					r tɕʰ a k			
410-5					tɕʰ a k			
415-5					tʰ ɛː			
416-5					tʰ u			
101-5					n u			
37-5					kʰ uː			
424-5					tɕʰ ɛː			
434-5					tɕʰ a ŋ			
445-5					p			
446-5					s ɔː			
451-5					t u			
457-5					n a ŋ			
456-5					pʰ n uː			
464-5					pʰ tɕʰ i ŋ			
473-5					tɕʰ ə			
474-5					a ŋ			
479-5					s i ŋ			
489-5					n ɔ			
490-5					z ũː			
494-5					s ə			
503-5					g			
502-5					s a ŋ			
235-5					l u ŋ			
519-5					h ə			
523-5					a k			
527-5					pʰ tɕʰ a ŋ			
538-5					s			
544-5					n a ŋ			
850-5					ɛː			
554-5					tɕʰ ə			
553-5					n i ŋ			
558-5					t a ŋ			
561-5					s ɔː			
562-5					tʰ ɔ			
564-5					n ɛː			
567-5					h ɔː			
570-5					tʰ u			
575-5					ɔː			
582-5					h ɔ			
585-5					a			
589-5					tʰ a ŋ			
593-5					tʰ a ŋ			
594-5					h a ŋ			
595-5					tʰ ɔ			
596-5					n a k			
598-5					z yː			
599-5					tʰ eˀ			
602-5					h ɛː			
603-5					n a			
606-5					z yː ŋ			
605-5					tʰ ɔː			
620-5					h ɛː			
637-5					tɕʰ a k			
639-5					tɕʰ ɔː			
645-5					kʰ ɔː			
646-5					n a ŋ			
168-5					h tɕʰ a k			
658-5					h a ŋ			
665-5					tʰ u			
668-5					h ɔ			
677-5					tʰ a ŋ			
75-5					tʰ u ŋ			
678-5					s eː			
682-5					n a ŋ			
493-5					s yː			
693-5					s ɔː			
694-5					h ə			
702-5					tɕʰ a ŋ			
704-5					h uː			
176-5					h u			
709-5					s			
710-5					tʰ ɔ			
714-5					z a			
718-5					kʰ u			
719-5					tɕʰ a ŋ			
22-5					h y			
723-5					tɕ i ŋ			
726-5					tɕʰ a ŋ			
729-5					b ŋ			
730-5					n ɛː			
739-5					pʰ n ɔː			
740-5					tʰ ə			
741-5					tɕʰ ɔ k			
744-5					ɛː			
743-5					h a ŋ			
746-5					pʰ u ŋ			
748-5					tʰ a k			
747-5					kʰ u			
749-5					tʰ a ŋ			
751-5					tʰ ɔ			
762-5					z a ŋ			
764-5					h a ŋ			
765-5					tɕʰ ə			
788-5					l a			
615-5					l a k			
803-5					s eː			
802-5					n a k			
808-5					tʰ ə			
809-5					tɕ i			
819-5					tɕʰ a k			
821-5					s ɔː			
820-5					tʰ ɔ			
828-5					tɕʰ a k			
827-5					tʰ u			
835-5					n ɔː			
308-5					n ɔː			
844-5					z yː			
848-5					h ə			
705-5					h u			
613-5					ə			
649-5					h tɕʰ a k			
876-5					s ɔː			
878-5					n a ŋ			
889-5					h yː ŋ			
898-5					n a k			
902-5					h ũː ŋ			
910-5					a ŋ			
916-5					h ə			
919-5					h ɛː			
922-5					z i k			
930-5					tɕʰ ɔː			
933-5					tʰ ɛː			
939-5					r tɕʰ a k			
947-5					n a ŋ			
948-5					n u			
963-5					z ɔ̃ː			
967-5					tɕʰ a k			
969-5					s			
970-5					tɕʰ a k			
972-5					n ə			
731-5					h y			
973-5					tɕʰ i ŋ			
974-5					n eˀ			
979-5					tɕʰ a ŋ			
182-5					kʰ u			
993-5					n a			
994-5					a ɔː			
1001-5					s ɔː			
1002-5					tʰ u			
1005-5					tɕʰ a			
1009-5					kʰ ɔː			
1022-5					s yː			
1021-5					n a k			
1043-5					n u ŋ			
1049-5					tʰ ɔ			
1065-5					tɕʰ ĩː			
1068-5					n ɔ			
1077-5					n u ŋ			
1081-5					n ũː ŋ			
1084-5					h i ŋ			
1092-5					n ə			
1091-5					tɕʰ uː			
1096-5					n ə			
1097-5					tɕʰ u			
1102-5					h ɛː			
1104-5					tʰ a			
1108-5					tɕʰ a k			
552-5					tɕʰ uː			
1111-5					pʰ a ɛː			
1116-5					s yː			
722-5					kʰ ɔː			
1141-5					n a ŋ			
1147-5					tʰ ə			
1146-5					s ɔː			
1150-5					h tɕʰ a ŋ			
1151-5					a ŋ			
1158-5					tɕʰ a k			
1159-5					tʰ u			
1164-5					tʰ u			
1163-5					h u			
1167-5					s a ŋ			
1171-5					h ɔː			
1177-5					z yː			
1187-5					kʰ ɔ			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z ə			
1203-5					tʰ a k			
1211-5					n ɔ			
329-5					n ɔː			
1217-5					z a			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ a			
1229-5					tɕʰ a ŋ			
1238-5					tʰ a ŋ			
1249-5					h ə			
1252-5					n ɔ			
1254-5					s ə			
1253-5					s yː ŋ			
1257-5					tʰ a			
1263-5					tɕʰ ə			
1266-5					tɕʰ a k			
584-5					tʰ a ŋ			
7-5					n ɛː			
1191-5					n ɔ a ŋ			
13-5					tɕ ɔː			
33-5					n a			
74-5					tʰ a ŋ			
81-5					s a ŋ			
83-5					tɕʰ a k			
89-5					tʰ a ŋ			
90-5					tɕʰ a			
104-5					n ə			
154-5					tɕ a			
159-5					s ɔː			
161-5					dʑ eː			
170-5					tɕʰ eˀ			
91-5					a			
181-5					h ə			
186-5					tɕʰ uː			
191-5					s ə			
211-5					s a			
210-5					tɕʰ ĩː			
217-5					t ɔː			
221-5					n y			
233-5					tɕʰ yː			
246-5					tɕʰ yː			
252-5					tɕʰ i ŋ			
253-5					l a ŋ			
261-5					t u			
262-5					s yː			
281-5					tɕʰ a k			
287-5					n a ŋ			
288-5					n uː			
297-5					kʰ a k			
311-5					tɕ ɔː			
332-5					t u			
342-5					ɔ k			
358-5					n a ŋ			
366-5					tɕʰ ĩː			
382-5					n ɔː			
392-5					tɕʰ a k			
397-5					b ɔː			
437-5					h ɛː			
444-5					pʰ l ɛ k			
465-5					tɕʰ ĩː			
471-5					n a ŋ			
477-5					p ə			
478-5					r a			
481-5					tɕʰ a k			
483-5					s a ŋ			
500-5					n a ŋ			
511-5					kʰ			
525-5					s eː			
542-5					tɕʰ a ŋ			
625-5					n u ŋ			
638-5					n a			
640-5					pʰ tɕʰ ĩː			
656-5					tɕʰ ɔ̃ː			
657-5					tʰ a ŋ			
659-5					kʰ ɔː			
711-5					tɕ ɔː			
745-5					n a			
818-5					tʰ eˀ k			
825-5					tɕ a			
839-5					tɕʰ uː			
841-5					a ɔː			
894-5					b ɔː			
936-5					r a			
943-5					tɕʰ a k			
965-5					tʰ u ŋ			
981-5					tɕʰ yː			
1039-5					s a ŋ			
1044-5					u			
1076-5					t ɔː			
1126-5					tʰ a k			
1131-5					pʰ h a			
1132-5					tɕʰ a k			
1166-5					tʰ a			
1175-5					tɕʰ a			
944-5					tʰ ɔ ŋ			
1199-5					s a ŋ			
1228-5					n a k			
1256-5					tɕʰ ɔ ŋ			
1282-5					t ɔː			
1283-5					j ɔː			
48-5					tɕʰ a			
59-5					z a			
68-5					a			
69-5					tɕʰ a ŋ			
78-5					n a ŋ			
77-5					z ɔ k			
82-5					t ɔ			
88-5					tɕʰ i k			
100-5					z ɔː			
103-5					s u ŋ			
113-5					pʰ u			
142-5					tɕʰ tɕʰ a k			
155-5					kʰ a ŋ			
10-5					a			
192-5					tɕʰ ĩː			
198-5					tɕʰ a ŋ			
232-5					s a ŋ			
247-5					s yː ŋ			
268-5					s ɔː			
282-5					s ɔ̃ː			
285-5					tɕʰ a ŋ			
306-5					tɕʰ r ɛː			
315-5					l ɔː			
318-5					n ɔː			
321-5					tɕʰ a k			
352-5					tʰ a			
367-5					n ɛː			
368-5					a k			
372-5					s a			
373-5					tʰ i ŋ			
439-5					a ɛː			
129-5					tɕʰ			
390-5					tɕʰ eˀ			
399-5					h u ŋ			
406-5					n a			
421-5					a a			
826-5					m			
432-5					pʰ a k			
436-5					p ɔː			
438-5					n a			
440-5					s a k			
476-5					tɕʰ ɔ̃ː			
491-5					a			
205-5					z y			
513-5					s ɔ̃ː			
515-5					p			
516-5					l a k			
520-5					tʰ ə			
524-5					kʰ a ŋ			
566-5					kʰ a k			
151-5					n u ŋ			
572-5					n ɛː			
574-5					s ɔ̃ː			
579-5					tɕʰ i			
583-5					tɕʰ eˀ			
587-5					tɕʰ i			
597-5					s ɛː			
609-5					tɕʰ tɕʰ u k			
612-5					h ɛː			
166-5					h ɔ k			
622-5					tɕʰ yː			
644-5					n a ŋ			
667-5					tɕʰ ĩː			
687-5					n y			
689-5					tɕʰ ə			
690-5					tɕʰ a ŋ			
733-5					t a ŋ			
738-5					tɕʰ i			
752-5					h ɛː			
755-5					n a			
1-6						tɕʰ ɔ̃ː		
5-6						n y		
4-6						tʰ a k		
6-6						n a ŋ		
15-6						tɕʰ ə		
55-6						n ɔː		
56-6						u		
60-6						h ə		
61-6						d u ŋ		
80-6						tɕʰ ɔ k		
87-6						tɕʰ uː		
86-6						pʰ r u		
92-6						pʰ a ɛ		
102-6						h y		
106-6						pʰ a k		
108-6						tʰ yː		
107-6						pʰ h ɛ		
112-6						pʰ a ŋ		
115-6						s		
114-6						tʰ a ŋ		
120-6						tʰ u		
124-6						u		
125-6						tɕʰ ɔ k		
132-6						h ə		
131-6						r i ŋ		
136-6						h u		
134-6						tɕʰ a k		
137-6						u		
138-6						tɕʰ ɔ k		
140-6						h ə		
143-6						tɕʰ a k		
145-6						tɕʰ a		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						pʰ a ŋ		
158-6						tɕʰ ɛ k		
163-6						n iː		
164-6						n y		
167-6						tʰ a ŋ		
171-6						n i ŋ		
172-6						pʰ a k		
173-6						tʰ yː		
183-6						h ɛː		
185-6						h a		
188-6						g a		
189-6						tɕ i ŋ		
193-6						h ɛː		
196-6						s a		
199-6						tɕʰ uː		
200-6						tʰ a m		
201-6						tɕʰ ĩː		
202-6						p a		
203-6						tʰ a ŋ		
204-6						b u		
206-6						n a m		
117-6						b u		
146-6						tɕʰ ɛ		
219-6						tʰ a		
218-6						tɕʰ ə		
224-6						r ũː		
240-6						tɕʰ a k		
244-6						j ɔˀ		
255-6						n y		
260-6						b a		
263-6						n ɔː		
269-6						tʰ tɕʰ a k		
271-6						tɕʰ a k		
209-6						tɕʰ ɛ		
277-6						s a		
278-6						d u ŋ		
135-6						tʰ ɔ		
284-6						h y		
797-6						u		
290-6						r i ŋ		
289-6						tɕʰ i k		
296-6						n ə		
310-6						h a		
319-6						u		
325-6						n ɛ		
327-6						tʰ yː		
331-6						b ɔ̃ː		
337-6						tʰ tɕʰ a ŋ		
338-6						n i ŋ		
339-6						ĩˀ		
350-6						g a		
349-6						tʰ a ŋ		
357-6						tɕʰ uː		
355-6						u		
363-6						n a		
361-6						tʰ yː		
365-6						s yː m		
364-6						tɕʰ a k		
375-6						r y k		
379-6						z yː		
380-6						b a		
396-6						w ɔ		
400-6						h ə		
405-6						tʰ a ŋ		
404-6						s a m		
409-6						r tɕʰ a k		
410-6						tɕʰ i k		
415-6						b ɔ		
416-6						b u		
101-6						n u ŋ		
37-6						kʰ a		
424-6						h ɛː		
434-6						tɕʰ a m		
445-6						b		
446-6						s oː		
451-6						tʰ ɔ		
457-6						n a m		
456-6						b r ɛ		
464-6						pʰ tɕʰ i ŋ		
473-6						tɕʰ uː		
474-6						ɔ ŋ		
479-6						s i ŋ		
489-6						h ɔː		
490-6						z ũː		
494-6						h ə		
503-6						g ɔ̃ː		
502-6						s yː ŋ		
235-6						r u ŋ		
519-6						n iː		
523-6						a k		
527-6						kʰ tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						u		
554-6						tɕʰ ə		
553-6						r i ŋ		
558-6						d ũː m		
561-6						s oː		
562-6						b ɔ		
564-6						w ɛː		
567-6						h ɔ		
570-6						b u		
575-6						u		
582-6						h ɔː		
585-6						ĩˀ		
589-6						tʰ a m		
593-6						d a ŋ		
594-6						r ĩː ŋ		
595-6						tʰ ɔ		
596-6						n y k		
598-6						z yː		
599-6						t u		
602-6						h ɔ̃ː		
603-6						r a k		
606-6						s yː n		
605-6						b a		
620-6						h ɔː		
637-6						pʰ a k		
639-6						tɕʰ uː		
645-6						g ɔ̃ː		
646-6						r ĩː ŋ		
168-6						h tɕʰ a k		
658-6						h a ŋ		
665-6						b a		
668-6						h ɛː		
677-6						tʰ a ŋ		
75-6						tʰ u ŋ		
678-6						h oː		
682-6						m a ŋ		
493-6						z yː		
693-6						h ə		
694-6						h a		
702-6						tɕʰ a m		
704-6						h uː		
176-6						n uː		
709-6						z		
710-6						tʰ ɔ k		
714-6						s tɕʰ a		
718-6						b a		
719-6						tɕʰ ũː ŋ		
22-6						h y		
723-6						tɕʰ i ŋ		
726-6						tɕʰ a ŋ		
729-6						b a		
730-6						n ɛː		
739-6						pʰ n ə		
740-6						b a		
741-6						tɕʰ ɔ k		
744-6						u		
743-6						s a ŋ		
746-6						tʰ a ŋ		
748-6						tʰ a k		
747-6						kʰ u		
749-6						pʰ a ŋ		
751-6						t ɔ		
762-6						m a ŋ		
764-6						h ũː ŋ		
765-6						tɕʰ ə		
788-6						r a ŋ		
615-6						r a k		
803-6						h oː		
802-6						j a k		
808-6						b a		
809-6						tɕ ə		
819-6						d a k		
821-6						s oː		
820-6						b ɔ		
828-6						m a k		
827-6						b u		
835-6						h ɔ̃ː		
308-6						r u		
844-6						z yː		
848-6						h ə		
705-6						n uː		
613-6						ə		
649-6						h tɕʰ a k		
876-6						s ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː		
898-6						n a k		
902-6						h ũː ŋ		
910-6						a ŋ		
916-6						n iː		
919-6						n ə		
922-6						s i k		
930-6						tɕʰ uː		
933-6						tɕʰ ɛː		
939-6						r tɕʰ a k		
947-6						j a ŋ		
948-6						n u ŋ		
963-6						z ɔ̃ː		
967-6						tɕʰ a k		
969-6						s		
970-6						tɕʰ a k		
972-6						n ə		
731-6						h y		
973-6						tʰ i ŋ		
974-6						n y		
979-6						tɕʰ a ŋ		
182-6						kʰ u		
993-6						n i		
994-6						j oː		
1001-6						h oː		
1002-6						tʰ u		
1005-6						tɕʰ a		
1009-6						kʰ ɔ̃ː		
1022-6						s a		
1021-6						n a k		
1043-6						n u ŋ		
1049-6						tʰ ɔ		
1065-6						tɕʰ ĩː		
1068-6						w ɔː		
1077-6						r u ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						h ə		
1091-6						tɕʰ uː		
1096-6						n y		
1097-6						b ɔ̃ː		
1102-6						n y		
1104-6						tʰ yː		
