COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1564-13													b ɔ			
1028-13													ʔ a			
2111-13													b b			
1563-13													s a			
1597-13													s ɔ ŋ			
1859-14														ŋ oː		
175-14														kʰ a ai̯		
241-14														ʔ i t		
2163-14														kʰ i ai̯		
2181-14														n a m		
2060-14														ʔ i m		
410-14														d i		
1841-14														m oː		
2017-14														h ə		
1004-14														d ə		
614-14														d o h		
686-14														p l eː		
88-14														g i a ʔ		
872-14														n oː ŋ		
1891-14														d ə		
68-14														j oː m		
631-14														d i p r		
594-14														g ə		
1759-14														h a n		
805-14														g i ɲ		
756-14														h oː ʔ		
1201-14														m a ʔ		
2042-14														ʔ ə ai̯		
1968-14														d a ʔ		
2000-14														r oː ŋ		
17-14														d oː ʔ		
4-14														j ə m		
788-14														d i		
1219-14														j oː m		
141-14														ʔ i ŋ		
541-14														p r j a ŋ		
1687-14														h p r		
123-14														j oː m		
1652-14														dʑ oː n		
576-14														ŋ oː ai̯		
1738-14														d a ʔ		
442-14														h ɔ m		
368-14														t i a ŋ		
1778-14														d i ʔ		
957-14														n a ai̯		
1704-14														ʔ i t		
304-14														j oː m		
1796-14														dʑ a ŋ		
720-14														d ə h		
287-14														g i a ai̯		
321-14														g ə ʔ		
206-14														d o ʔ		
1950-14														ʔ i oː		
665-14														d i oː n		
703-14														n o ʔ		
1290-14														m oː		
1391-14														g a ai̯		
269-14														g i a t		
855-14														dʑ oː n		
2078-14														d oː ai̯		
2213-14														m oː		
1858-14														d a		
1151-14														g i ɔː ai̯		
737-14														p r ɔː ai̯		
340-14														ʔ a		
1111-14														k oː		
485-14														ŋ oː		
1356-14														m oː au̯		
1093-14														d o ŋ		
1063-14														j i m		
648-14														dʑ ə ŋ		
223-14														g i oː n		
1248-14														dʑ oː		
1509-14														k ə ŋ		
504-14														dʑ ɔ h		
2130-14														d ə		
386-14														d o g		
1411-14														h oː ai̯		
1027-14														g a ʔ		
2077-14														m oː h		
1459-14														g l au̯		
1323-14														d ə		
1538-14														r j a h		
975-14														d k a au̯		
940-14														ŋ a au̯		
1476-14														ʔ i au̯		
1923-14														n a ŋ		
105-14														d a ŋ		
1431-14														ʔ au̯		
37-14														d oː ŋ		
1152-14														p l a n		
1183-14														ŋ ui̯ au̯		
1890-14														k a		
1430-14														d i		
1564-14														d i ʔ		
1028-14														ʔ a		
2111-14														l aː au̯		
1563-14														a a		
1859-15															ŋ ɔː	
175-15															p a	
241-15															ʔ u	
2163-15															kʰ u ɔː	
2181-15															n ə m	
2060-15															ʔ u m	
410-15															t ɔː	
1841-15															m ɔː	
2017-15															p ɔː	
1004-15															p a	
614-15															p u ɔː	
686-15															b p ɔː	
88-15															b u ʔ	
872-15															n u ŋ	
1891-15															t a	
68-15															s u m	
631-15															b ə h	
594-15															g a	
1759-15															p a n	
805-15															g u n	
756-15															p u ɔː	
1201-15															m u c	
2042-15															p a	
1968-15															t u ʔ	
2000-15															r a ŋ	
17-15															p u c	
4-15															p u m	
788-15															t u	
1219-15															p u m	
141-15															ʔ a ŋ	
541-15															r j a ŋ	
1687-15															p u ɔː	
123-15															n a m	
1652-15															c u n	
576-15															ŋ ɔ	
1738-15															t u ɔː	
442-15															p u m	
368-15															t j a ŋ	
1778-15															p u c	
957-15															n u ɔː	
1704-15															ʔ u ʔ	
304-15															j u m	
1796-15															c ɔ ŋ	
720-15															t u ɔː	
287-15															b ə h	
321-15															g ə ɔː	
206-15															t u ʔ	
1950-15															ʔ ɔː	
665-15															b p e n	
703-15															n u ʔ	
1290-15															m ɔː	
1391-15															p u t	
269-15															g u t	
855-15															c u n	
2078-15															s u	
2213-15															m ɔː	
1858-15															s a	
1151-15															g j a h	
737-15															b ə t	
340-15															s ɔː	
1111-15															s u	
485-15															ŋ ɔː	
1356-15															m u ɔː	
1093-15															t u ŋ	
1063-15															t u m	
648-15															c u n	
223-15															g ɔ n	
1248-15															c ɔː	
1509-15															t u n	
504-15															c u ɔː	
2130-15															s ɔː	
1-15															ʔ ɔː	
386-15															l l ʔ	
1027-15															g u ʔ	
2077-15															m a	
1459-15															g p ɔː	
1323-15															u ɔː	
1538-15															r j a h	
975-15															n ai̯ h	
940-15															ŋ ou̯ ɔː	
1476-15															ʔ a ɔː	
1923-15															n ou̯	
105-15															p ɔ ŋ	
1814-15															m u ɲ	
1183-15															p ɔ n	
1890-15															s a	
1430-15															t ɔː	
1721-15															n ɔ ʔ	
1617-15															p ou̯ ʔ	
1564-15															h ɔ	
1028-15															ʔ a	
2111-15															p ou̯	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ a
175-16																h a
241-16																ʔ a t
2163-16																h a n
2181-16																n a m
2060-16																ʔ a m
410-16																t a
1841-16																m a
2017-16																h a
1004-16																h a
614-16																p a ŋ
686-16																p h a
88-16																h a ŋ
872-16																n a ŋ
1891-16																t a
68-16																h a m
631-16																p a n
594-16																h a
1759-16																h a ŋ
805-16																h a ŋ
756-16																h a ŋ
1201-16																m a ʔ
2042-16																ʔ a
1968-16																t a ʔ
2000-16																h a ŋ
17-16																h a ʔ
4-16																p a m
788-16																t a
1219-16																h a m
141-16																ʔ a ŋ
541-16																p h h a ŋ
1687-16																h a n
123-16																h a m
1652-16																h a n
576-16																ŋ a
1738-16																t a ŋ
442-16																h a m
368-16																t h a ŋ
1778-16																p a ʔ
957-16																n a ʔ
1704-16																ʔ a t
304-16																h a m
1796-16																h a ŋ
720-16																t a ŋ
287-16																h a p
321-16																h a ŋ
206-16																t a ŋ
1950-16																ʔ a
665-16																p h a n
703-16																n a ŋ
1290-16																m a
1391-16																h a t
269-16																h a ʔ
855-16																h a n
2078-16																h a
2213-16																m a
1858-16																h a
1151-16																h h a n
737-16																p a ŋ
340-16																ʔ a
1111-16																h a
485-16																ŋ ŋ
1356-16																m h ŋ
1063-16																t a m
648-16																h a ŋ
223-16																h h n
1248-16																h a
1509-16																t a ŋ
2130-16																h a
1-16																ʔ a
386-16																h h ŋ
1411-16																ʔ a
1027-16																h h ʔ
2077-16																m a
1459-16																h h h
1323-16																h a
1538-16																h h a ŋ
975-16																h h h
940-16																ŋ h h
1476-16																ʔ h h
1923-16																n a
105-16																h h ŋ
1431-16																ʔ h
37-16																h a ŋ
1814-16																m a n
1183-16																n h t
1890-16																h ŋ
1721-16																h h h
1617-16																p h h
1564-16																h h t
2111-16																h h
1563-16																h ŋ
1597-16																h a ŋ
