COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
87-4				tɕʰ ɐ				
86-4				pʰ l u				
92-4				pʰ l				
102-4				m ɐ				
106-4				pʰ u k				
108-4				d ə				
107-4				pʰ l ɐː				
112-4				pʰ ɐ m				
115-4				ʂ				
114-4				tʰ u ŋ				
120-4				d u				
124-4				a				
125-4				tʰ ɔ k				
132-4				ʂ ə				
131-4				r i ŋ				
136-4				m ə				
134-4				kʰ ɐ k				
137-4				a				
138-4				d ɔ k				
140-4				x uː				
143-4				tɕʰ ɐ k				
145-4				tɕʰ ɔ̃ː				
147-4				x aː				
149-4				n i k				
153-4				ʂ				
152-4				kʰ a n				
158-4				k i k				
163-4				l i				
164-4				n yː				
167-4				pʰ a ŋ				
171-4				n y ŋ				
172-4				b y k				
173-4				tʰ øː				
183-4				r aː				
185-4				m uː				
188-4				g ə				
189-4				ts i ŋ				
193-4				x ɛ				
196-4				m ɐ̃ː				
199-4				tɕʰ aː				
200-4				kʰ a n				
201-4				ʈʂʰ i				
202-4				kʰ ə				
203-4				tʰ u ŋ				
204-4				b yː				
206-4				n a m				
117-4				b yː				
146-4				ʈʂʰ ɛˀ				
219-4				pʰ				
218-4				tɕʰ aː				
224-4				m ɔ̃ː ŋ				
240-4				tɕʰ ɐ k				
244-4				j ɐ̃				
255-4				n ɐ̃				
260-4				b a				
263-4				r ɔː				
269-4				g ai k				
271-4				tʰ ɐ k				
209-4				ʈʂʰ ɛˀ				
277-4				m ə				
278-4				b u ŋ				
135-4				d ə				
284-4				m yː				
797-4				a				
290-4				l i ŋ				
289-4				k i k				
296-4				n i				
310-4				ʂ ə				
319-4				iː				
325-4				r ɛ				
327-4				tʰ aː				
331-4				k ɔː				
337-4				b a n				
338-4				l i ŋ				
339-4				ɐ̃ː				
350-4				kʰ ə				
349-4				tʰ y ŋ				
357-4				tɕʰ u				
355-4				a				
363-4				m a				
361-4				tʰ ɔː				
365-4				ʂ a ɹ				
364-4				dz ɛ t				
375-4				r u k				
379-4				ʂ ɛ t				
380-4				kʰ a				
396-4				j ɔː				
400-4				m uː				
405-4				d a ŋ				
404-4				ʂ ɔ m				
409-4				r ai k				
410-4				i k				
415-4				b ɐ				
416-4				b a				
101-4				n u				
37-4				kʰ uː				
424-4				pʰ aː				
434-4				tɕʰ ɛ n				
445-4				p				
446-4				ʂ iː				
451-4				t u				
457-4				n a m				
456-4				b l uː				
464-4				pʰ i ŋ				
473-4				tɕʰ iː				
474-4				ɔ ŋ				
479-4				ʂ i n				
489-4				j ɐ				
490-4				x ɐ̃ː				
494-4				ʂ ə				
503-4				g ə				
502-4				ʐ a ŋ				
235-4				l y ŋ				
519-4				l iː				
523-4				u k				
527-4				ʈʂʰ ai ŋ				
538-4				ʂ				
544-4				j a m				
850-4				a				
554-4				dʑ ə				
553-4				r i ŋ				
558-4				kʰ ɔ̃ː ŋ				
561-4				ʂ a				
562-4				p ɔ				
564-4				j aː				
567-4				m ɔ				
570-4				pʰ yː				
575-4				ɐː				
582-4				l a				
585-4				ɐ̃				
589-4				kʰ ɔ m				
593-4				d ɛ n				
594-4				l ə				
595-4				tʰ øː				
596-4				n u k				
598-4				ʐ u				
599-4				d ɛ̃ː				
602-4				ʐ aː				
603-4				l a p				
606-4				ʂ ɔ				
605-4				b ɔ				
620-4				l ɐ				
637-4				pʰ ɐ k				
639-4				dʑ ɔː				
645-4				g ɔ				
646-4				r ai ŋ				
168-4				x ai k				
658-4				x a n				
665-4				pʰ uː				
668-4				x uː				
677-4				t a ŋ				
75-4				k u ŋ				
678-4				ʂ uː				
682-4				m ɛ n				
493-4				ʐ yː				
693-4				ʂ ə				
694-4				m uː				
702-4				ts ɔ m				
704-4				m uː				
176-4				l uː				
709-4				ʂ				
710-4				t ɔ				
714-4				m a				
718-4				kʰ				
719-4				tɕʰ ɔ̃ː				
22-4				m yː				
723-4				ts i ŋ				
726-4				dz ai ŋ				
729-4				b				
730-4				r aː				
739-4				pʰ l iː				
740-4				b ə				
741-4				kʰ ɔ k				
744-4				a				
743-4				f ɛ n				
746-4				pʰ u ŋ				
748-4				tʰ ə				
747-4				kʰ yː				
749-4				kʰ ɛ n				
751-4				t ɐ̃ː				
762-4				m ɛ n				
764-4				x ɛ n				
765-4				dʑ i				
788-4				l ə				
615-4				l ɐ k				
803-4				ʂ u				
802-4				w ɐ k				
808-4				b a				
809-4				ts i				
819-4				d y k				
821-4				ʂ ə				
820-4				b ɔ				
828-4				ʂ ɐ k				
827-4				p yː				
835-4				n ɔ				
308-4				r yː				
844-4				ʐ i				
848-4				m ə				
705-4				l uː				
613-4				ə				
649-4				x ai k				
876-4				ts ɐ̃ː				
878-4				j u ŋ				
889-4				x ɔ̃ː				
898-4				n y k				
902-4				x u ŋ				
910-4				a n				
916-4				l iː				
919-4				r aː				
922-4				ʂ i k				
930-4				tɕʰ ɔ̃ː				
933-4				k aː				
939-4				r ai k				
947-4				w ɛ n				
948-4				n u				
963-4				ʐ uː				
967-4				tɕʰ y k				
969-4				ʂ				
970-4				k u k				
972-4				n ə				
731-4				m yː				
973-4				dz i ŋ				
974-4				n ɐ̃				
979-4				dz ə n				
182-4				kʰ yː				
993-4				n a				
994-4				j yː				
1001-4				ʂ ɔ				
1002-4				d u				
1005-4				tɕʰ yː				
1009-4				kʰ ɐː				
1022-4				ʂ y				
1021-4				u u k				
1043-4				w u ŋ				
1049-4				t aː				
1065-4				ʈʂʰ ĩː				
1068-4				j ɔː				
1077-4				l y ŋ				
1081-4				r ɔ̃ː ŋ				
1084-4				x i ŋ				
1092-4				m ə				
1091-4				tɕʰ iː				
1096-4				n ə				
1097-4				g yː				
1102-4				n aː				
1104-4				tʰ øː				
1108-4				tɕʰ ɐ k				
552-4				dʑ uː				
1111-4				b l ɐː				
1116-4				ʂ ɐ̃ː				
722-4				kʰ ɐː				
1141-4				j ɔ̃ː ŋ				
1147-4				b ə				
1146-4				ʐ ɔ				
1150-4				x a ŋ				
1151-4				u ŋ				
1158-4				x ɐ k				
1159-4				pʰ ɔ̃ː				
1164-4				tʰ ə				
1163-4				l uː				
1167-4				ʂ a ŋ				
1171-4				l aː				
1177-4				ʐ yː				
1187-4				kʰ ɐ̃ː				
1189-4				n i k				
52-4				kʰ uː				
1195-4				ʐ iː				
1203-4				tʰ y k				
1211-4				j ɔ				
329-4				r ɐ̃				
1217-4				m ə				
72-4				kʰ uː				
1218-4				tɕʰ i k				
1222-4				tɕʰ øː				
1229-4				dʑ ɐ ŋ				
1238-4				d ɔ̃ː ŋ				
1249-4				n iː				
1252-4				j uː				
1254-4				n ə				
1253-4				ʂ ɔ n				
1257-4				k ɔː				
1263-4				dʑ ə				
1266-4				dz ɐ k				
584-4				t u ŋ				
7-4				w aː				
1191-4				l a ŋ				
13-4				tɕʰ uː				
18-4				dʑ i				
33-4				n ə				
81-4				ʂ a ŋ				
89-4				tʰ ɔ ŋ				
90-4				ʐ a				
104-4				m ə				
123-4				tɕʰ ə				
122-4				kʰ ɔː				
121-4				m uː				
159-4				ʂ				
161-4				ʈʂʰ iː				
170-4				g ɛ t				
186-4				dʑ ə				
191-4				ʂ ə				
211-4				b a				
210-4				kʰ ɐ̃ː				
217-4				k a				
221-4				n yː				
233-4				d u				
246-4				t yː				
252-4				ts ɛ n				
253-4				r a m				
261-4				b y				
262-4				yː				
281-4				ts ai k				
287-4				l u				
288-4				l uː				
292-4				r i				
297-4				kʰ ɔ k				
311-4				k iː				
332-4				b uː				
342-4				ɔ				
358-4				j u ŋ				
366-4				k ə				
378-4				tɕʰ ɐ̃				
382-4				m iː				
392-4				dʑ ɔ k				
397-4				b ɐː				
437-4				x ɛˀ				
444-4				pʰ l ɐ k				
465-4				tɕʰ i				
471-4				m ɔ ŋ				
481-4				dʑ a p				
500-4				m i ŋ				
525-4				tɕʰ iː				
542-4				dʑ ɔ ŋ				
625-4				r u ŋ				
638-4				n u ŋ				
640-4				tɕʰ ɛ̃ː				
656-4				ʐ ə				
657-4				d u ŋ				
659-4				d uː				
711-4				tɕʰ ɔː				
745-4				n ə				
818-4				tʰ i k				
839-4				tɕʰ ɔ				
841-4				j ɛˀ				
894-4				b yː				
932-4				ʂ				
965-4				d y ŋ				
981-4				d u				
1044-4				u				
1076-4				kʰ ɐ				
1126-4				tʰ ɛ t				
1132-4				tɕʰ a p				
1175-4				n ə				
944-4				tʰ y ŋ				
1199-4				dʑ ɔ̃ː ŋ				
1228-4				r ɐ k				
1256-4				ts y ŋ				
1282-4				d y				
1283-4				j ɔː				
30-4				m ɔ				
32-4				b i				
48-4				dʑ i				
59-4				m ɔ̃ː				
78-4				l i ŋ				
77-4				ʐ y k				
82-4				pʰ ɛ t				
88-4				dz i k				
100-4				ʐ ɔ̃ː				
103-4				ʂ u ŋ				
113-4				b a				
116-4				m ɐ k				
155-4				kʰ a ŋ				
10-4				a				
192-4				g ɛː				
198-4				tɕʰ a m				
232-4				ʂ a ŋ				
247-4				ʂ y ŋ				
268-4				tsʰ yː				
282-4				ʂ uː				
285-4				tɕʰ a m				
306-4				dʑ r yː				
315-4				l ɐː				
318-4				j yː				
321-4				ʐ ɛ t				
352-4				tʰ ɐ ŋ				
367-4				l i				
368-4				i k				
372-4				ʂ u				
373-4				tʰ ɔ ŋ				
439-4				j aː				
129-4				b yː				
390-4				tɕʰ ɐ̃ː				
399-4				x u ŋ				
826-4				m ə				
432-4				p ə				
436-4				ts iː				
438-4				m ə				
440-4				ʂ ɛˀ				
476-4				ʐ ɛ̃ː				
491-4				ɔ				
205-4				ʐ yː				
513-4				ʂ ə				
520-4				tʰ				
545-4				p yː				
151-4				l y ŋ				
572-4				l aː				
574-4				ʂ ɛ̃ː				
579-4				tɕʰ ɔ				
583-4				ʈʂʰ yː				
587-4				ts u p				
597-4				ʂ ə				
609-4				tɕʰ i k				
612-4				x ĩː				
166-4				l ɐ k				
622-4				t ɛˀ				
644-4				j u ŋ				
667-4				dʑ ə				
687-4				n ə				
689-4				g ə				
690-4				ts a n				
733-4				tʰ u ŋ				
738-4				tsʰ ɛˀ				
752-4				x a				
755-4				n ə				
1-5					g uː			
5-5					n a			
4-5					tʰ i k			
6-5					n a ŋ			
15-5					dʑ i			
55-5					l ɔ			
56-5					a			
60-5					s ɛː			
61-5					kʰ y ŋ			
80-5					dʑ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l u			
92-5					pʰ l			
102-5					m ɔ			
106-5					pʰ u k			
108-5					d ə			
107-5					pʰ l a			
112-5					pʰ ɔ m			
115-5					s			
114-5					tʰ u ŋ			
120-5					d u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m ə			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː			
147-5					h ɛː			
149-5					m i k			
153-5					s			
152-5					kʰ a n			
158-5					k i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ ĩː			
183-5					r ɛː			
185-5					m uː			
188-5					g ə			
189-5					tɕ i n			
193-5					h a			
196-5					m ɔ̃ː			
199-5					tɕʰ ɛː			
200-5					kʰ a n			
201-5					tɕʰ i			
202-5					kʰ ə			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ iˀ			
219-5					pʰ			
218-5					tɕʰ ɛː			
224-5					m ũː ŋ			
240-5					tɕʰ a k			
244-5					j ũː			
255-5					n a			
260-5					b eˀ			
263-5					r ɔː			
269-5					g a k			
271-5					tʰ a k			
209-5					tɕʰ iˀ			
277-5					m ə			
278-5					b u ŋ			
135-5					d ə			
284-5					m yː			
797-5					a			
290-5					l i			
289-5					tɕ i k			
296-5					n i			
310-5					s ə			
319-5					iː			
325-5					r ɛ			
327-5					tʰ ɛː			
331-5					k ɔː			
337-5					b a n			
338-5					l i ŋ			
339-5					ɔ̃ː			
350-5					kʰ ə			
349-5					tʰ y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					m a n			
361-5					tʰ ɔː			
365-5					s a ɹ			
364-5					g a t			
375-5					r u k			
379-5					s a t			
380-5					kʰ a			
396-5					j ɔː			
400-5					m uː			
405-5					d a ŋ			
404-5					s ɔ m			
409-5					r a k			
410-5					i k			
415-5					b ɔ			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					pʰ ɛː			
434-5					tɕʰ a n			
445-5					p			
446-5					s iː			
451-5					t u			
457-5					n a m			
456-5					b l uː			
464-5					pʰ i ŋ			
473-5					tɕʰ iː			
474-5					ɔ ŋ			
479-5					s i n			
489-5					j ɔ			
490-5					h ɔ̃ː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					u k			
527-5					tɕʰ a ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ ə			
553-5					r i n			
558-5					kʰ ũː ŋ			
561-5					s a			
562-5					p ɔ			
564-5					j ɛː			
567-5					m ɔ			
570-5					pʰ yː			
575-5					ɔː			
582-5					l a			
585-5					ũː			
589-5					kʰ ɔ m			
593-5					d a n			
594-5					l ə			
595-5					tʰ ĩː			
596-5					n u			
598-5					z u			
599-5					d ĩː			
602-5					z ɛː			
603-5					l a p			
606-5					s ɔ m			
605-5					b ɔ			
620-5					l ɔ			
637-5					pʰ a k			
639-5					dʑ ɔː			
645-5					kʰ ɔ			
646-5					r ɛ ŋ			
168-5					h a k			
658-5					h a n			
665-5					pʰ uː			
668-5					h uː			
677-5					t a ŋ			
75-5					k u ŋ			
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s ə			
694-5					m uː			
702-5					tɕ ɔ m			
704-5					m uː			
176-5					l uː			
709-5					s			
710-5					t eˀ			
714-5					m a			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					z ɛ ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ l iː			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h a n			
746-5					pʰ u ŋ			
748-5					tʰ ə			
747-5					kʰ yː			
749-5					kʰ a n			
751-5					t ɔ̃ː			
762-5					m a n			
764-5					h a n			
765-5					dʑ i			
788-5					l ə			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b a			
809-5					tɕ i			
819-5					d y k			
821-5					s u			
820-5					b ɔ			
828-5					s a k			
827-5					p yː			
835-5					n w			
308-5					r yː			
844-5					z i			
848-5					m ə			
705-5					l uː			
613-5					ə			
649-5					h a k			
876-5					tɕ ɔ̃ː			
878-5					j u ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l iː			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔː			
933-5					k ɛː			
939-5					r a k			
947-5					w a n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ i ŋ			
974-5					n a			
979-5					tɕ ɔ̃ː n			
182-5					kʰ yː			
993-5					n ə			
994-5					j yː			
1001-5					s ɔ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔː			
1022-5					s y			
1021-5					j u k			
1043-5					w u ŋ			
1049-5					t ɛː			
1065-5					tɕʰ ĩː			
1068-5					j ɔː			
1077-5					l y ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m ə			
1091-5					tɕʰ iː			
1096-5					n ə			
1097-5					g yː			
1102-5					n ɛː			
1104-5					tʰ ĩː			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b l a			
1116-5					s ɔ̃ː			
722-5					kʰ ɔː			
1141-5					j ũː ŋ			
1147-5					pʰ ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					u ŋ			
1158-5					h a k			
1159-5					pʰ ũː			
1164-5					tʰ ə			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z iː			
1203-5					tʰ y k			
1211-5					j ɔː			
329-5					r ũː			
1217-5					m ə			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ ĩː			
1229-5					dʑ a ŋ			
1238-5					d ũː ŋ			
1249-5					m iː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ɔ m			
1257-5					k ɔː			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					w ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə m			
74-5					t a			
81-5					s a n			
83-5					m i k			
89-5					tʰ ɔ̃ː ŋ			
90-5					z ɔː			
104-5					m ə			
154-5					tɕʰ ɔː			
159-5					s			
161-5					tɕʰ iː			
170-5					g a t			
91-5					a			
181-5					n uː			
186-5					dʑ ə			
191-5					s ə			
211-5					b a			
210-5					kʰ ɔ̃ː			
217-5					k a			
221-5					n yː			
233-5					d u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a m			
261-5					b y			
262-5					yː			
281-5					tɕ a k			
287-5					l i			
288-5					l uː			
297-5					kʰ ɔ k			
311-5					k iː			
332-5					b uː			
342-5					ɔ			
358-5					j u ŋ			
366-5					k ə			
382-5					m iː			
392-5					dʑ ɔ k			
397-5					b ɔː			
437-5					h ɛː			
444-5					pʰ l a k			
465-5					tɕʰ i			
471-5					m ɔ ŋ			
477-5					d			
478-5					r ɔː			
481-5					dʑ a p			
483-5					z a n			
500-5					m i ŋ			
511-5					kʰ			
525-5					tɕʰ iː			
542-5					dʑ ɔ ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					tɕʰ ĩː			
656-5					z ə			
657-5					d u ŋ			
659-5					d uː			
711-5					tɕʰ ɔː			
745-5					n ə			
818-5					tʰ i k			
825-5					tʰ ə			
839-5					tɕʰ ɔ			
841-5					j a			
894-5					b ɹ			
936-5					l ə			
943-5					pʰ a k			
965-5					d y ŋ			
981-5					d u			
1039-5					s u ŋ			
1044-5					u			
1076-5					kʰ ɔ			
1126-5					tʰ a t			
1131-5					pʰ uː			
1132-5					tɕʰ a p			
1166-5					d ɛ p			
1175-5					n ə			
944-5					tʰ y ŋ			
1199-5					dʑ ɔ̃ː ŋ			
1228-5					r a k			
1256-5					tɕ y ŋ			
1282-5					d y			
1283-5					j ɔː			
48-5					dʑ i			
59-5					m ɔ̃ː			
68-5					a			
69-5					h a ŋ			
78-5					l i ŋ			
77-5					z ə k			
82-5					pʰ a t			
88-5					z i k			
100-5					z ɔ̃ː			
103-5					s u ŋ			
113-5					b ɛ			
142-5					z a k			
155-5					kʰ a ŋ			
10-5					a			
192-5					g eː			
198-5					tɕʰ a m			
232-5					s a ŋ			
247-5					s			
268-5					tɕʰ yː			
282-5					s uː			
285-5					tɕʰ a m			
306-5					dʑ yː			
315-5					l ɔː			
318-5					j yː			
321-5					z a p			
352-5					tʰ ə			
367-5					r i			
368-5					i k			
372-5					s u			
373-5					tʰ ɔ ŋ			
439-5					j ɛː			
129-5					b yː			
390-5					tɕʰ ɔ̃ː			
399-5					h u ŋ			
406-5					l uː			
421-5					j a t			
826-5					m ə			
432-5					pʰ ə			
436-5					tɕ ə			
438-5					m ə			
440-5					s eˀ			
476-5					z ĩː			
491-5					ɔ			
205-5					z yː			
513-5					s ə			
515-5					b			
516-5					r ɔ p			
520-5					tʰ			
524-5					z ɔ m			
566-5					k a k			
151-5					l y ŋ			
572-5					l ɛː			
574-5					s ĩː			
579-5					tɕʰ eˀ			
583-5					tɕʰ yː			
587-5					tɕ u p			
597-5					z ə			
609-5					tɕʰ i k			
612-5					h ĩː			
166-5					l a k			
622-5					t eˀ			
644-5					j u ŋ			
667-5					dʑ ə			
687-5					n ə			
689-5					kʰ ə			
690-5					tɕ a m			
733-5					tʰ u ŋ			
738-5					tɕʰ eˀ			
752-5					h a			
755-5					n ə m			
1-6						g uː		
5-6						n a		
4-6						tʰ i k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l ɔ		
56-6						a		
60-6						s ɛː		
61-6						kʰ y ŋ		
80-6						dʑ ɔ k		
87-6						tɕʰ a		
86-6						pʰ l u		
92-6						pʰ l		
102-6						m ɔ		
106-6						pʰ u k		
108-6						d ə		
107-6						pʰ l a		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						d u		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r i ŋ		
136-6						b ə		
134-6						kʰ a k		
137-6						a		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						kʰ ɛ n		
158-6						k i k		
163-6						l i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b y k		
173-6						tʰ yː		
183-6						r ɛː		
185-6						m uː		
188-6						g ə		
189-6						tɕ i ŋ		
193-6						h ɛ		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a n		
201-6						tɕʰ i		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eˀ		
219-6						pʰ		
218-6						tɕʰ ɛː		
224-6						m ũː ŋ		
240-6						tɕʰ a k		
244-6						j a		
255-6						n ɔ̃		
260-6						b a		
263-6						r oː		
269-6						g ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m a		
278-6						b u ŋ		
135-6						d ə		
284-6						m yː		
797-6						a		
290-6						l i ŋ		
289-6						k i k		
296-6						n i		
310-6						s		
319-6						iː		
325-6						r ɛ		
327-6						tʰ ɛː		
331-6						k oː		
337-6						b ɛ n		
338-6						l i ŋ		
339-6						ɔ̃ː		
350-6						kʰ ə		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						a		
363-6						m a n		
361-6						tʰ oː		
365-6						s a ɹ		
364-6						g ɛ t		
375-6						r u k		
379-6						s ɛ t		
380-6						kʰ a		
396-6						j oː		
400-6						m uː		
405-6						d a ŋ		
404-6						s u m		
409-6						r ɛ k		
410-6						i k		
415-6						b ɔ		
416-6						b a		
101-6						n u		
37-6						kʰ uː		
424-6						pʰ ɛː		
434-6						tɕʰ ɛ n		
445-6						p		
446-6						s iː		
451-6						t u		
457-6						n a m		
456-6						b l uː		
464-6						pʰ i ŋ		
473-6						tɕʰ iː		
474-6						ɔ ŋ		
479-6						s i ɹ		
489-6						j ɔ		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						g ə		
502-6						z a ŋ		
235-6						l y ŋ		
519-6						l iː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ə		
553-6						r i ŋ		
558-6						kʰ ũː ŋ		
561-6						s a		
562-6						p ɔ		
564-6						j ɛː		
567-6						m a		
570-6						pʰ yː		
575-6						oː		
582-6						l a		
585-6						a		
589-6						kʰ ɔ m		
593-6						d ɛ n		
594-6						l ə ŋ		
595-6						tʰ yː		
596-6						n u		
598-6						z u		
599-6						d ĩː		
602-6						z ɛː		
603-6						l a p		
606-6						s u m		
605-6						b ɔ		
620-6						l ɔ		
637-6						pʰ a k		
639-6						dʑ oː		
645-6						kʰ ɔ		
646-6						r ɛ ŋ		
168-6						h ɛ k		
658-6						h a n		
665-6						pʰ uː		
668-6						h uː		
677-6						t a ŋ		
75-6						k u ŋ		
678-6						s uː		
682-6						m ɛ n		
493-6						z yː		
693-6						s ə		
694-6						m uː		
702-6						tɕ ɔ m		
704-6						m uː		
176-6						l uː		
709-6						s		
710-6						t ũ		
714-6						m ɛ		
718-6						kʰ a		
719-6						tɕʰ ũː ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						z ɛ ŋ		
729-6						b		
730-6						r ɛː		
739-6						pʰ l iː		
740-6						b ə		
741-6						kʰ ɔ k		
744-6						a		
743-6						h ɛ n		
746-6						pʰ u ŋ		
748-6						tʰ ə		
747-6						kʰ yː		
749-6						kʰ ɛ n		
751-6						t ɔ̃ː		
762-6						m ɛ n		
764-6						h ɛ n		
765-6						dʑ i		
788-6						l ə		
615-6						l a k		
803-6						s u		
802-6						w a k		
808-6						b a		
809-6						tɕ i		
819-6						d y k		
821-6						s u		
820-6						b ɔ		
828-6						s a k		
827-6						p yː		
835-6						n ɔ		
308-6						r yː		
844-6						z i		
848-6						m ə		
705-6						l uː		
613-6						ə		
649-6						h ɛ k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː		
898-6						n y k		
902-6						h u ŋ		
910-6						ɛ n		
916-6						l iː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ oː		
933-6						k ɛː		
939-6						r ɛ k		
947-6						w ɛ n		
948-6						n u		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k u k		
972-6						n a		
731-6						m yː		
973-6						dʑ i ŋ		
974-6						n ɔ̃		
979-6						tɕ a n		
182-6						kʰ yː		
993-6						n a		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ oː		
1022-6						s y		
1021-6						j u k		
1043-6						w u ŋ		
1049-6						t ɛː		
1065-6						tɕʰ ĩː		
1068-6						j oː		
1077-6						l y ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						m ə		
1091-6						tɕʰ iː		
1096-6						n ə		
1097-6						g yː		
1102-6						n ɛː		
1104-6						tʰ yː		
1108-6						tɕʰ a k		
552-6						dʑ uː		
1111-6						b l a		
1116-6						s ɔ̃ː		
722-6						kʰ ɔː		
1141-6						j ũː ŋ		
1147-6						b ə		
1146-6						z ɔ		
1150-6						h a ŋ		
1151-6						u ŋ		
1158-6						h a k		
1159-6						pʰ ũː		
1164-6						tʰ a		
1163-6						l uː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						z yː		
1187-6						kʰ ɔ̃ː		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z iː		
1203-6						tʰ y k		
1211-6						j ɔ		
329-6						r a		
1217-6						m ə		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ yː		
1229-6						dʑ a ŋ		
1238-6						d ũː ŋ		
1249-6						m iː		
1252-6						j uː		
1254-6						n ə		
1253-6						s ɔ m		
1257-6						k oː		
1263-6						dʑ ə		
1266-6						dʑ a k		
584-6						t u ŋ		
13-6						tɕʰ uː		
18-6						dʑ i		
33-6						n a m		
74-6						t a		
81-6						s a n		
83-6						m i k		
89-6						tʰ ɔ̃ː ŋ		
90-6						z oː		
104-6						m ə		
123-6						tɕʰ ə		
122-6						kʰ yː		
121-6						m a		
154-6						tɕʰ ɔ		
159-6						s a		
170-6						g ɛ t		
91-6						a		
181-6						n uː		
186-6						dʑ ə		
211-6						b a		
210-6						kʰ ɔ̃ː		
217-6						k a		
221-6						n yː		
233-6						d u		
246-6						t yː		
252-6						tɕ ɛ n		
253-6						r a m		
281-6						tɕ ɛ k		
287-6						l u		
288-6						l uː		
292-6						d i		
311-6						k iː		
342-6						ɔ		
358-6						j u ŋ		
366-6						k ə		
378-6						tɕʰ ɔ̃		
382-6						m iː		
392-6						dʑ ɔ k		
397-6						b oː		
437-6						h ɛː		
444-6						pʰ l a k		
465-6						tɕʰ i		
477-6						d ə		
478-6						r oː		
481-6						dʑ a p		
483-6						z ɛ n		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ɔ ŋ		
625-6						r u ŋ		
638-6						n u		
640-6						tɕʰ ĩː		
656-6						z ə		
657-6						d u ŋ		
659-6						d uː		
