COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1411-2		tɕʰ w ã ³³							
4507-2		ts ĩ ³³							
4824-2		sʰ ɯ ⁵⁵							
3246-2		n a ⁵⁵							
317-2		p j ɛ ⁴⁴							
2215-2		m ɯ ³¹							
2016-2		k ɛ ³⁵							
2155-2		ts ɿ ⁵⁵							
3575-2		k ɔu ²¹							
3434-2		x w ã ⁵⁵							
3168-2		sʰ e ²¹							
2291-2		pʰ ĩ ⁵⁵							
6148-2		m ĩ ⁵⁵							
5058-2		ŋ w a ⁴⁴							
6271-2		pʰ j a ⁴⁴							
2453-2		tɕʰ i ⁴⁴							
1483-2		j ĩ ⁴⁴							
5370-2		ts e ⁴⁴							
3684-2		t ɯ ⁴⁴							
3685-2		f ɛ ⁴⁴							
3664-2		v ɤ ³³							
440-2		p ɛ ³¹							
5167-2		j õ ²¹							
6282-2		j ĩ ⁴⁴							
1380-2		m e ²¹							
3585-2		p i ³³							
6992-2		j ĩ ⁴⁴							
5623-2		kʰ ɔu ³³							
1519-2		j ĩ ⁴⁴							
3385-2		ts ɯ ⁵⁵							
2718-2		tɕ u ³³							
6300-2		m ẽ ³⁵							
1496-2		j ĩ ⁴⁴							
5128-2		j ĩ ²¹							
1885-2		t ɔu ²¹							
3873-2		kʰ ɯ ³³							
996-2		pʰ ĩ ⁵⁵							
997-2		j ĩ ⁴⁴							
1570-2		n a ³¹							
5475-2		sʰ w ã ⁵⁵							
5017-2		ts ɔ̃u ³¹							
2330-2		ɕʰ õ ⁵⁵							
6252-2		s ɔu ⁵⁵							
6253-2		kʰ u ³³							
4216-2		j i ⁴⁴							
1874-2		p j a ⁴⁴							
4227-2		a ³¹							
4246-2		a ³¹							
6028-2		a ³¹							
95-2		j ĩ ²¹							
22-2		p e ²¹							
33-2		t ɯ ²¹							
6678-2		ŋ a ⁵⁵							
6688-2		j ã ⁵⁵							
4004-2		ŋ ɯ ⁵⁵							
7033-2		n ɯ ³⁵							
5149-2		j ɔ̃ ²¹							
2929-2		ɕ i ³³							
5299-2		s e ⁵⁵							
160-2		ts e ⁴⁴							
3824-2		sʰ w ã ⁵⁵							
6858-2		p i ⁵⁵							
5853-2		ts ɿ ³³							
5511-2		ts ɿ ²¹							
518-2		f ɤ ³⁵							
3486-2		s a ⁵⁵							
3488-2		k ɛ ³⁵							
497-2		ɕ i ⁴⁴							
2236-2		sʰ ɯ ²¹							
2979-2		ts ɤ ²¹							
6874-2		j ĩ ²¹							
2856-2		k ɯ ⁴⁴							
5947-2		t u ³⁵							
6355-2		ts ɯ ³¹							
6841-2		ɣ ɯ ⁴²							
5966-2		p i ²¹							
5967-2		tʰ u ⁵⁵							
2575-2		ts ɿ ³³							
4435-2		tʰ a ⁴⁴							
5194-2		ŋ ɛ ²¹							
2248-2		k ɔ̃u ²¹							
3955-2		k w ɛ ³⁵							
2067-2		t ɯ ⁵⁵							
2095-2		t ɯ ⁵⁵							
564-2		f ɤ ⁴⁴							
3112-2		kʰ w ɔ ³¹							
3113-2		t ɯ ⁵⁵							
702-2		t ɯ ⁵⁵							
5878-2		ŋ a ²¹							
1040-2		ts ɿ ³³							
196-2		p ɔu ⁵⁵							
3234-2		k ɔu ²¹							
2502-2		n e ⁴⁴							
2000-2		t j ɛ ³³							
6821-2		v ɤ ³³							
4620-2		p ɯ ⁴⁴							
5612-2		w u ³¹							
6729-2		ɕ y ³³							
6379-2		ɕ ɯ ⁴⁴							
3721-2		tɕ i ⁴²							
1299-2		sʰ ɿ ³¹							
6506-2		j ɯ̃ ²¹							
5829-2		j ĩ ⁴⁴							
5830-2		pʰ ĩ ³¹							
1286-2		tɕʰ ɯ ³¹							
822-2		ts w e ⁴⁴							
859-2		tɕ u ³¹							
3211-2		tʰ i ⁵⁵							
3472-2		sʰ w ɔ ²¹							
3794-2		m i ⁴²							
3703-2		v ɤ ³³							
5076-2		k ẽ ⁴²							
5341-2		tɕʰ u ⁵⁵							
1666-2		ɯ ³³							
1015-2		ts ou ⁴²							
5567-2		ts ɿ ⁵⁵							
2989-2		kʰ ɯ ³¹							
3182-2		ts ɿ ⁵⁵							
1094-2		ts ou ⁴⁴							
4678-2		m a ²¹							
913-2		tɕʰ u ⁵⁵							
5390-2		sʰ ɿ ²¹							
5138-2		tɕ ɛ ⁴²							
3375-2		k ĩ ²¹							
5057-2		sʰ ɿ ²¹							
6457-2		ts ɔ̃u ³³							
374-2		p j a ⁴²							
1518-2		ts ɔ̃ ³³							
2638-2		ŋ ɛ ⁴²							
4835-2		ts ɿ ⁴⁴							
6301-2		j ĩ ⁴⁴							
2529-2		l ɯ ⁴⁴							
2469-2		x ɯ ³³							
327-2		x ɛ ⁴⁴							
5898-2		k a ³⁵							
4111-2		t ɯ ⁵⁵							
1580-2		tɕʰ ɯ ⁴²							
3301-2		p ɛ ⁴²							
85-2		tɕ i ³³							
2679-2		v ɔu ³¹							
6088-2		v a ⁵⁵							
2807-2		p ɯ ⁵⁵							
6751-2		x ɛ̃ ²¹							
5148-2		ts ɿ ³³							
2144-2		t ɯ ⁵⁵							
5298-2		kʰ w ã ⁵⁵							
5263-3			x ẽ ⁵⁵						
452-3			t ɛ ²¹						
4342-3			t ɯ ⁴²						
4344-3			ts ɯ ⁴²						
5487-3			t ɯ ⁴²						
1401-3			p ou ⁴⁴						
6496-3			ts ɯ ⁴²						
1064-3			l i ⁵⁵						
1065-3			ts ɿ ³³						
6617-3			t o ²¹						
4367-3			t a ²¹						
4378-3			ɕ y ⁵⁵						
4379-3			l i ⁵⁵						
3984-3			s ɿ ²¹						
5086-3			ts ɤ̃ ³³						
3333-3			s e ⁴⁴						
2226-3			x u ⁵⁵						
2373-3			kʰ w ɔ ³³						
2363-3			s ɤ̃ ³³						
672-3			ts ɿ ⁵⁵						
673-3			k u ²¹						
2690-3			p ou ²¹						
6337-3			p a ⁴⁴						
6319-3			ts ĩ ⁴²						
2617-3			s e ³³						
2066-3			s ɿ ³³						
2094-3			s ɿ ³³						
2096-3			k ɛ ⁴⁴						
798-3			p a ⁴²						
6668-3			ɕ y ³³						
4028-3			t ɯ ⁴⁴						
6555-3			k w a ⁴⁴						
2281-3			k o ⁴⁴						
701-3			k w a ⁴⁴						
628-3			s w a ⁵⁵						
3096-3			ɕ ɿ ³³						
3021-3			ts ɤ̃ ²¹						
2708-3			ɕ ĩ ⁵⁵						
3462-3			k ã ⁵⁵						
1932-3			s ɿ ³³						
6469-3			s ɛ ³³						
4454-3			j ĩ ²¹						
4455-3			k ɛ̃ ⁵⁵						
6926-3			j ɤ ³³						
6927-3			j ĩ ²¹						
3916-3			m o ³³						
6822-3			j ĩ ²¹						
5417-3			ts ɿ ³³						
1959-3			x u ³¹						
1960-3			t ɤ ⁵⁵						
2899-3			x u ²¹						
3651-3			ts ɿ ³³						
811-3			k ou ²¹						
1633-3			m ẽ ²¹						
1775-3			k õ ²¹						
5801-3			k ɛ ⁴²						
4769-3			l i ²¹						
3720-3			k ã ⁵⁵						
6446-3			m ẽ ³³						
1255-3			pʰ ɛ ⁵⁵						
3595-3			j ɯ̃ ⁴⁴						
1600-3			p e ³³						
242-3			ts ɿ ⁵⁵						
3739-3			k ɛ ²¹						
5984-3			ts ɛ ²¹						
838-3			s ɿ ⁵⁵						
839-3			t o ²¹						
3149-3			j ĩ ⁵⁵						
2829-3			ts ɤ ²¹						
4602-3			tɕ i ⁵⁵						
5225-3			l ou ²¹						
3933-3			s ɤ ⁴²						
5763-3			ts ɤ ⁴²						
2134-3			ɕ ĩ ⁵⁵						
5724-3			t ɯ ⁵⁵						
5704-3			ts o ⁴²						
5705-3			kʰ w ã ⁵⁵						
5037-3			ts ɿ ²¹						
5038-3			t ã ⁵⁵						
4332-3			ts ɿ ³³						
5447-3			tsʰ ɛ̃ ⁵⁵						
3702-3			s ɿ ⁴²						
1549-3			ɕ i ²¹						
2394-3			k ɤ ³³						
1-3			v w ⁴²						
2947-3			t ɛ ²¹						
4653-3			k ɛ ⁴²						
4989-3			k ɛ ⁴²						
3749-3			j o ⁴⁴						
3452-3			ts ɤ ⁴⁴						
598-3			ɤ̃ a ⁴⁴						
638-3			pʰ ɯ ⁴⁴						
2819-3			p o ⁴⁴						
4477-3			kʰ w ã ⁵⁵						
4487-3			ts ɿ ⁴²						
4666-3			ts ɿ ³³						
5661-3			t a ⁴²						
4923-3			ɕ ɛ ⁴²						
4913-3			k ɯ ²¹						
1143-3			m ɛ ⁴⁴						
4864-3			ɕ ã ⁵⁵						
3184-3			ɕ i ³³						
4591-3			ts o ⁴⁴						
1431-3			s ɛ ⁴⁴						
3323-3			kʰ ẽ ⁵⁵						
6709-3			ts ɯ ⁴⁴						
903-3			m ɛ ⁴²						
5098-3			k ɯ ²¹						
5994-3			k ã ⁵⁵						
6971-3			s w a ⁴⁴						
763-3			ts ɯ ⁵⁵						
691-3			x w a ⁴⁴						
1083-3			t o ⁴²						
1421-3			k ɛ ⁴²						
6699-3			t ɯ ⁴²						
2628-3			s õ ⁵⁵						
1696-3			x u ³¹						
6179-3			k ɛ ⁴⁴						
6180-3			ts ɿ ³³						
6658-3			ɕ e ⁴⁴						
1231-3			s õ ²¹						
4265-3			kʰ ɯ ⁵⁵						
2787-3			ts õ ²¹						
3247-3			ts ɿ ³³						
252-3			t a ³⁵						
6004-3			k ã ³¹						
4728-3			s a ⁵⁵						
3843-3			ɤ̃ w a ⁴⁴						
4965-3			ts a ²¹						
5641-3			t a ²¹						
3280-3			ɕ õ ²¹						
1390-3			kʰ o ³³						
2156-3			ɤ̃ w a ⁴⁴						
3433-3			ɕ i ²¹						
552-3			ɕ ĩ ⁴²						
4845-3			ts i ⁴⁴						
4846-3			t ɯ ⁴⁴						
2292-3			m ɯ ²¹						
6635-3			j õ ⁴⁴						
3994-3			t ɯ ⁴⁴						
3031-3			ts ɿ ³³						
6078-3			ts ɿ ³³						
1644-3			tʰ ɯ ⁵⁵						
2435-3			j ɯ̃ ⁴⁴						
1676-3			t w a ⁴²						
6281-3			k ɛ ⁵⁵						
5915-3			tsʰ ɿ ⁵⁵						
1560-3			ɕ i ⁵⁵						
575-3			t ou ⁴²						
5319-3			s e ²¹						
2797-3			k ã ⁵⁵						
6991-3			tɕ ĩ ²¹						
3513-3			ts ɤ̃ ²¹						
5205-3			ts ɯ ⁵⁵						
6109-3			ts o ⁵⁵						
2056-3			m õ ⁴²						
6099-3			k ɯ ³³						
6119-3			p o ⁴²						
1978-3			t y ẽ ⁴⁴						
3973-3			tɕ i ⁵⁵						
2046-3			ɕ o ³³						
5622-3			ɕ ɛ̃ ⁵⁵						
648-3			ts ã ⁴⁴						
6789-3			p ɛ ⁴⁴						
618-3			x ɯ ⁴⁴						
2384-3			m a ²¹						
1124-3			k ã ⁵⁵						
1125-3			tɕ i ⁴²						
4178-3			k ɤ ³³						
1686-3			k ã ⁵⁵						
1495-3			ɕ ɿ ²¹						
4090-3			ɕ ĩ ⁵⁵						
4802-3			x ɛ ⁵⁵						
1764-3			ts y ³³						
3270-3			m ɯ ³³						
1884-3			k ɛ ⁴²						
1203-3			k ɯ ⁵⁵						
6645-3			w ẽ ⁵⁵						
608-3			kʰ ou ³³						
2889-3			ts ɿ ³³						
5350-3			tsʰ ou ³¹						
6158-3			kʰ a ⁴⁴						
4306-3			s õ ³¹						
4891-3			k o ²¹						
6436-3			k o ³³						
6213-3			s ɛ̃ ⁵⁵						
2320-3			ɕ i ⁴⁴						
5253-3			f ɤ ⁴⁴						
5108-3			tɕʰ i ⁴⁴						
4100-3			tɕ i ³³						
6018-3			ts ɿ ⁴²						
1352-3			ɤ̃ ²¹						
4228-3			p ɛ ⁴⁴						
4247-3			tɕʰ i ⁴⁴						
75-3			ts ɿ ³³						
118-3			k w a ⁴⁴						
2866-3			m ɛ ³³						
64-3			kʰ w ɔ ³³						
43-3			kʰ ɤ ⁵⁵						
128-3			ɤ̃ ²¹						
7023-3			n o ³¹						
7012-3			n a ⁵⁵						
4497-3			t ɯ ⁴²						
2928-3			tɕ i ⁵⁵						
148-3			ɣ ɯ ³³						
1623-3			kʰ w ã ³³						
2648-3			tʰ o ⁵⁵						
2649-3			l ou ⁵⁵						
6242-3			l ou ²¹						
3943-3			s ɤ ³³						
1026-3			k ĩ ⁵⁵						
6404-3			k ɯ ²¹						
585-3			ts o ⁴⁴						
1731-3			w a ⁴²						
5510-3			l i ⁵⁵						
5360-3			kʰ ɤ ³³						
879-3			k o ⁵⁵						
880-3			l i ⁴⁴						
271-3			p i ²¹						
3565-3			ɕ i ⁴⁴						
3896-3			m ɯ ⁴⁴						
3897-3			ts ɿ ³³						
1816-3			ts ɤ ²¹						
3343-3			tɕ i ⁴²						
1864-3			s ẽ ⁴²						
2026-3			m a ²¹						
6223-3			x ẽ ⁵⁵						
6224-3			m ɛ ²¹						
337-3			ts ɤ ⁴⁴						
4295-3			k w ɔ ²¹						
384-3			m i ⁵⁵						
385-3			ɕ õ ²¹						
869-3			k ɤ ²¹						
2745-3			s ɿ ⁵⁵						
4690-3			k w ã ⁵⁵						
4423-3			s ou ⁵⁵						
5380-3			s j e ⁴⁴						
4436-3			ɕ ɛ ²¹						
2519-3			ts ou ³³						
4975-3			m i ⁴²						
4548-3			w a ⁴²						
4397-3			p e ²¹						
6203-3			ts ɿ ²¹						
2689-3			t ɯ ²¹						
2599-3			t ɛ ²¹						
2600-3			m a ⁵⁵						
1913-3			ts ɤ ³³						
1914-3			w ẽ ³³						
1903-3			w ẽ ⁵⁵						
6336-3			ts ɿ ³³						
473-3			u ²¹						
4065-3			k o ⁵⁵						
6554-3			j ĩ ⁵⁵						
3114-3			ts ɯ ⁴⁴						
4942-3			k ɤ ⁵⁵						
3615-3			p j a ⁴⁴						
4197-3			k u ³³						
4198-3			j ĩ ²¹						
1474-3			j ɤ ³³						
6531-3			j ɯ̃ ⁴⁴						
4954-3			tʰ u ³³						
4517-3			ts ɯ ³³						
1173-3			j ĩ ⁵⁵						
6365-3			k w ã ⁵⁵						
6730-3			tɕ ĩ ²¹						
6380-3			ts ɿ ⁵⁵						
924-3			m o ⁵⁵						
752-3			tɕ ĩ ²¹						
4316-3			p ĩ ²¹						
5181-3			ŋ e ²¹						
5785-3			pʰ õ ³¹						
4770-3			p o ²¹						
2755-3			p o ⁴²						
1298-3			x ɛ ⁵⁵						
784-3			ts a ⁴⁴						
3596-3			t ɯ ⁴²						
1799-3			tɕ ĩ ³¹						
5007-3			p ĩ ⁵⁵						
5465-3			x ɛ ⁵⁵						
170-3			ts ɤ̃ ³³						
3150-3			t ã ⁵⁵						
3780-3			w ẽ ⁴²						
1706-3			tɕ ĩ ⁵⁵						
403-3			p ã ²¹						
5329-3			k ɛ ⁴²						
1103-3			ts y ³¹						
1113-3			ɕ ɛ ²¹						
232-3			tɕʰ i ⁵⁵						
5925-3			ts ɿ ⁵⁵						
5926-3			ts ɿ ³³						
5723-3			p ã ⁴²						
3064-3			ts o ⁴²						
3065-3			k ɯ ⁵⁵						
3793-3			k ɛ ⁴²						
1215-3			s e ⁵⁵						
4409-3			f ɛ ⁴⁴						
720-3			s ɿ ⁵⁵						
721-3			ts w ɛ ⁴⁴						
2266-3			k ɤ ⁴⁴						
5743-3			k u ²¹						
2124-3			x w e ⁴⁴						
6947-3			t õ ²¹						
5448-3			ts ɿ ⁴⁴						
4016-3			m j ɛ ⁵⁵						
5429-3			m ɛ ²¹						
5813-3			tɕʰ i ⁴⁴						
2949-3			m i ⁵⁵						
3813-3			ts ẽ ²¹						
3009-3			p o ²¹						
4988-3			ɣ ɯ ⁴²						
1153-3			m i ⁵⁵						
530-3			ɣ ɯ ³³						
1854-3			j ɯ̃ ⁴⁴						
4812-3			ɣ ɯ ⁴²						
3355-3			p i ⁵⁵						
6426-3			ts o ⁴⁴						
5027-3			s a ⁴²						
4707-3			m a ⁵⁵						
3139-3			k ɤ ²¹						
6595-3			p e ⁴⁴						
5243-3			k ɤ ⁴²						
5274-3			tsʰ ɛ ⁴⁴						
6578-3			ɕ i ɛ̃ ⁵⁵						
1612-3			ts ɿ ⁵⁵						
3183-3			ts o ⁴²						
4559-3			ts ɤ ⁴²						
4718-3			x ã ⁵⁵						
2036-3			w ẽ ⁴²						
3853-3			m i ⁵⁵						
3854-3			ɤ̃ w a ⁴⁴						
4275-3			ɤ̃ w a ⁴⁴						
6961-3			v w ⁴²						
5651-3			ts ɤ ⁴⁴						
5682-3			ts ou ³³						
5118-3			ts ẽ ⁵⁵						
1411-3			tsʰ w ã ³³						
4507-3			ts ĩ ³³						
4824-3			s ɯ ⁵⁵						
3246-3			n a ²¹						
317-3			p j ɛ ⁴⁴						
2215-3			m ɯ ²¹						
2016-3			k ɛ̃ ⁵⁵						
2155-3			ts a ³⁵						
3575-3			k o ²¹						
3434-3			x w ã ⁵⁵						
3168-3			ɕ e ²¹						
2291-3			pʰ ĩ ⁴⁴						
6148-3			m i ⁵⁵						
5058-3			ɤ̃ w a ⁴⁴						
6271-3			p j a ⁴⁴						
2453-3			tsʰ ɛ ⁴⁴						
1483-3			j ɯ̃ ⁴⁴						
5370-3			ts e ⁴⁴						
3684-3			t ɛ ⁴⁴						
3685-3			f ɛ ⁴⁴						
3664-3			v ɤ ³³						
440-3			p ɛ ²¹						
5167-3			j õ ²¹						
6282-3			j ɯ̃ ⁴⁴						
1380-3			m ɛ ²¹						
3585-3			p i ³³						
6992-3			j ɯ̃ ⁴⁴						
5623-3			kʰ o ³³						
1519-3			j ɯ̃ ⁴⁴						
3385-3			tsʰ ɛ̃ ⁵⁵						
2718-3			ts ɤ ³³						
6300-3			m ẽ ⁵⁵						
1496-3			j ɯ̃ ⁴⁴						
5128-3			j ĩ ³³						
1885-3			t o ³¹						
3873-3			kʰ ɯ ⁵⁵						
996-3			pʰ ĩ ⁴⁴						
997-3			j ɯ̃ ³³						
1570-3			n a ⁴²						
5475-3			s w ã ⁵⁵						
5017-3			ts ou ³¹						
2330-3			ɕ õ ⁵⁵						
6252-3			s o ⁵⁵						
6253-3			kʰ u ³³						
4216-3			j ɯ̃ ³³						
1874-3			p j a ⁴⁴						
4227-3			a ³¹						
4246-3			a ³¹						
6028-3			a ³¹						
95-3			j ĩ ²¹						
22-3			p e ²¹						
33-3			t ɯ ⁴²						
6678-3			ɤ̃ a ⁵⁵						
6688-3			j ã ⁵⁵						
7033-3			n ɯ ⁵⁵						
5149-3			j õ ²¹						
2929-3			ɕ o ³³						
5299-3			ɕ i ⁵⁵						
160-3			ts e ⁴⁴						
3824-3			s w ã ⁵⁵						
6858-3			p ĩ ⁵⁵						
5853-3			ts ɿ ³³						
5511-3			ts ɛ ²¹						
518-3			f ɯ̃ ⁵⁵						
3486-3			ɕ ĩ ²¹						
3488-3			k e ⁵⁵						
497-3			ɕ i ⁴⁴						
2236-3			ɕ ɯ̃ ²¹						
2979-3			ts ɤ ²¹						
6874-3			j ĩ ²¹						
2856-3			k ɤ ⁴⁴						
5947-3			t ɯ ⁵⁵						
6355-3			ts ɯ ³¹						
6841-3			ɣ ɯ ⁴²						
5966-3			p i ²¹						
5967-3			tʰ ɤ ⁵⁵						
2575-3			ts ɿ ³³						
4435-3			tʰ a ⁴⁴						
5194-3			ŋ ɛ ²¹						
2248-3			k u ⁴²						
3954-3			ts y ³³						
3955-3			k w ɛ ⁵⁵						
2067-3			t ɯ ²¹						
2095-3			t ɛ ²¹						
564-3			f ɤ ⁴⁴						
3112-3			kʰ w ɛ ³¹						
3113-3			t ɯ ²¹						
702-3			t ɛ ²¹						
5878-3			ŋ ɛ ²¹						
1040-3			ts ɿ ³³						
196-3			p o ⁵⁵						
3234-3			k o ²¹						
2502-3			n e ⁴⁴						
2000-3			t i ³³						
6821-3			v ɤ ³³						
4620-3			p ɯ ⁴⁴						
5612-3			w a ³¹						
6729-3			ɕ y ³³						
6379-3			ɕ i ⁴⁴						
3721-3			tɕ i ⁴²						
1299-3			ʐ ɛ ³¹						
6506-3			j ɯ̃ ²¹						
5829-3			j ɯ̃ ⁴⁴						
5830-3			p ĩ ³¹						
1286-3			ts ɯ ⁴²						
822-3			ts w e ⁴⁴						
859-3			tʰ ɤ ³¹						
3211-3			tʰ i ⁵⁵						
3794-3			m i ⁴²						
3703-3			v ɤ ³³						
3523-3			ã ³³						
5076-3			k ẽ ⁴²						
5341-3			tsʰ u ⁵⁵						
1666-3			ɯ ³³						
1015-3			ts o ⁴²						
5567-3			ts ɿ ⁵⁵						
2989-3			k ɯ ³¹						
3182-3			ts ɿ ⁵⁵						
1094-3			ts o ⁴⁴						
4678-3			m a ²¹						
913-3			tɕʰ ɤ ⁵⁵						
5390-3			ɕ ɛ ²¹						
5138-3			tɕ ɛ ⁴²						
3375-3			k ĩ ²¹						
2728-3			t a ⁴²						
5057-3			ɕ ɛ ³¹						
6457-3			ts ɤ̃ ³³						
374-3			p j a ⁴²						
1518-3			ts ɤ̃ ³³						
2638-3			ɤ̃ ⁴²						
4835-3			ts ɛ ⁴⁴						
6301-3			j ɯ̃ ⁴⁴						
2529-3			l ɤ ⁴⁴						
2469-3			x ɯ ³³						
327-3			x ɛ ⁴⁴						
5898-3			k ã ⁵⁵						
4111-3			t ɯ ²¹						
1580-3			tɕʰ o ³¹						
3301-3			p ɛ ⁴²						
85-3			tɕ i ³³						
6751-3			x ɛ̃ ²¹						
5148-3			ts ɿ ³³						
6769-3			a ⁵⁵						
2144-3			t ɛ ²¹						
5298-3			kʰ w ã ⁵⁵						
5263-4				x ẽ ⁵⁵					
452-4				t j ɯ ³¹					
4342-4				t j ɯ ³¹					
4344-4				ts ɯ ⁴²					
5487-4				t j ɯ ³¹					
1401-4				pʰ o ⁵⁵					
6496-4				k ɯ ⁴²					
1064-4				l e ⁵⁵					
1065-4				ʐ ɿ ³³					
6617-4				t o ²¹					
4367-4				t a ²¹					
4378-4				ɕ y ⁵⁵					
4379-4				l e ⁵⁵					
3984-4				s e ³³					
5086-4				ts a ⁴⁴					
3333-4				s e ⁴⁴					
2226-4				x u ⁵⁵					
2373-4				kʰ w ɔ ⁴⁴					
2363-4				s ɔ̃ ³³					
672-4				tɕʰ ɛ ⁵⁵					
673-4				k ɯ ³¹					
2690-4				p o ³³					
6337-4				p a ⁴⁴					
6319-4				ts ɛ ⁴²					
2617-4				s ɯ ³³					
2066-4				s ɯ ³³					
2094-4				s ɿ ³³					
2096-4				k ɛ ⁴⁴					
798-4				p a ⁵⁵					
6668-4				ɕ y ³³					
4028-4				t ẽ ⁴⁴					
6555-4				k w a ⁴⁴					
2281-4				k u ³³					
701-4				k w a ⁴⁴					
628-4				s w a ⁴⁴					
3096-4				ʐ ɿ ³³					
3021-4				ts ɔ ²¹					
2708-4				ɕ i ⁵⁵					
3462-4				k e ⁵⁵					
1932-4				s ɿ ³³					
6469-4				s ɛ ³³					
4454-4				j i ²¹					
4455-4				k ɯ ⁵⁵					
6926-4				j ɔ ³³					
6927-4				j i ²¹					
3916-4				m o ³³					
6822-4				j i ²¹					
5417-4				ts ɿ ⁴⁴					
1959-4				x ɔ ³³					
1960-4				t e ⁵⁵					
2899-4				x ɔ ³³					
3651-4				ʐ ɿ ³³					
811-4				k u ²¹					
1633-4				m e ²¹					
1775-4				k ɔ ³¹					
5801-4				k ɛ ³¹					
4769-4				l ɛ ²¹					
3720-4				k e ⁵⁵					
6446-4				m ɯ̃ ³³					
1255-4				pʰ j ɛ̃ ⁵⁵					
3595-4				j i ⁴⁴					
1600-4				p ẽ ³³					
242-4				ts ɿ ⁵⁵					
3739-4				k ɛ ²¹					
5984-4				ts o ²¹					
838-4				s u ⁵⁵					
839-4				t o ²¹					
3149-4				j i ⁵⁵					
2829-4				ts ɤ ²¹					
4602-4				tɕ i ⁵⁵					
5225-4				l o ²¹					
3933-4				s ɛ ⁴²					
5763-4				ts u ⁴⁴					
2134-4				ɕ ĩ ⁵⁵					
5724-4				t ɯ ⁵⁵					
5704-4				ts u ⁴²					
5705-4				kʰ w ẽ ⁴⁴					
5037-4				tɕʰ i ³¹					
5038-4				t e ⁵⁵					
4332-4				ts ɿ ³³					
5447-4				tsʰ ɛ ⁴⁴					
3702-4				s ɿ ³¹					
1549-4				ʐ ɛ ³¹					
2394-4				k u ⁴⁴					
1-4				w ẽ ⁴²					
2947-4				t j ɯ ³¹					
4653-4				k ɛ ³¹					
4989-4				k u ⁴²					
3749-4				j ɔ ⁴⁴					
3452-4				tɕʰ ɛ ⁵⁵					
598-4				ŋ a ⁴⁴					
638-4				pʰ ɯ ⁵⁵					
2819-4				p u ³³					
4477-4				kʰ w ɔ ⁴⁴					
4487-4				ts ɿ ⁴²					
4666-4				ts ɿ ⁴⁴					
5661-4				t a ⁴²					
4923-4				ɕ ɛ ⁴⁴					
4913-4				k ɯ ²¹					
1143-4				m ɛ ⁴⁴					
4864-4				ɕ i ⁵⁵					
3184-4				s ɿ ³³					
4591-4				ts u ⁴⁴					
1431-4				s e ⁴⁴					
3323-4				kʰ ẽ ⁵⁵					
6709-4				ts ɿ ⁴⁴					
903-4				m ɛ ³³					
5098-4				k ɯ ³³					
5994-4				k e ⁵⁵					
6971-4				s w a ⁴⁴					
763-4				ts ɯ ⁵⁵					
691-4				x w a ⁴⁴					
1083-4				t ɔ ⁴²					
1421-4				k ɛ ³¹					
6699-4				t j ɯ ⁴²					
2628-4				tɕʰ ɔ ⁵⁵					
1696-4				x ɔ ³³					
6179-4				k ɛ ⁴⁴					
6180-4				ts ɿ ⁵⁵					
6658-4				ɕ i ⁴⁴					
1231-4				s ɿ ³³					
4265-4				kʰ ɯ ⁵⁵					
2787-4				ts ɔ ²¹					
3247-4				ts ɿ ⁵⁵					
252-4				t e ⁵⁵					
6004-4				k e ⁵⁵					
4728-4				s a ⁵⁵					
3843-4				ŋ w a ⁴⁴					
4965-4				tɕʰ i ³¹					
5641-4				t a ²¹					
3280-4				ɕ i ³¹					
1390-4				kʰ w ɔ ⁴⁴					
2156-4				ŋ w a ⁴⁴					
3433-4				ɕ i ³¹					
552-4				ɕ i ⁵⁵					
4845-4				ts i ⁴⁴					
4846-4				t ɯ ⁴⁴					
2292-4				m i ³³					
6635-4				j ɔ ⁴⁴					
3994-4				t ɯ ⁴⁴					
3031-4				ʐ ɔ̃ ³³					
6078-4				ts ɿ ³³					
1644-4				t i ⁵⁵					
2435-4				j i ⁴⁴					
1676-4				t w a ⁴²					
6281-4				k e ⁵⁵					
5915-4				tsʰ ɯ̃ ⁵⁵					
1560-4				ɕ i ³³					
575-4				t o ³¹					
5319-4				s e ²¹					
2797-4				k e ⁵⁵					
6991-4				tɕ i ²¹					
3513-4				ts ɔ ³³					
5205-4				tɕʰ ĩ ⁵⁵					
6109-4				ts u ⁵⁵					
2056-4				m u ³³					
6099-4				k ɯ̃ ³³					
6119-4				p o ³³					
1978-4				t y ẽ ⁴⁴					
3973-4				tɕ i ⁵⁵					
2046-4				ʐ ɯ ³³					
5622-4				ɕ j ɛ̃ ⁵⁵					
648-4				tɕʰ ɛ ⁵⁵					
6789-4				p a ⁴⁴					
618-4				x u ³³					
2384-4				m a ⁵⁵					
1124-4				k e ⁵⁵					
1125-4				tɕ i ⁵⁵					
4178-4				k u ⁴⁴					
1686-4				k e ⁵⁵					
1495-4				ʐ ɿ ³³					
4090-4				ɕ ĩ ⁵⁵					
4802-4				x ɛ ⁵⁵					
1764-4				ʐ u ³³					
3270-4				m ɯ̃ ³³					
1884-4				k ɛ ³¹					
1203-4				k ɯ ⁵⁵					
6645-4				w ẽ ⁵⁵					
608-4				kʰ u ⁴⁴					
2889-4				tɕʰ i ³¹					
5350-4				tsʰ ɛ ⁴²					
6158-4				kʰ a ⁴⁴					
4306-4				s ɿ ³¹					
4891-4				k u ³¹					
