COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
123-16																aː m
1652-16																c ui̯ n
576-16																ŋ ɔ
1738-16																t a k
442-16																h o m
368-16																t j a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ iː ʔ
304-16																j a m
1796-16																c ɔ ŋ
720-16																t ɛ h
287-16																k ə p
321-16																l ə h
206-16																t ou̯ ʔ
1950-16																ʔ n
665-16																o n
703-16																n ou̯ ʔ
1290-16																m ei̯
1391-16																k ɛ t
269-16																b a t
855-16																c a n
2078-16																s ui̯
2213-16																m ɛː
1858-16																s a
1151-16																j a n
737-16																p ə t
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ s
1356-16																m u h
1063-16																t o m
648-16																c b ŋ
223-16																ʔ o n
1248-16																c ɨ
1509-16																t b ɲ
2130-16																s iː
1-16																ʔ ou̯
386-16																j ou̯ ʔ
1411-16																ʔ o
1027-16																ʔ a ʔ
2077-16																m ə x
1459-16																l s
1323-16																m əɯ̯
