COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1564-13													t u ʔ			
1028-13													ʔ a			
2111-13													l ɛ			
1563-13													s a			
1597-13													s a			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ o ʔ		
2163-14														kʰ u n		
2181-14														n a m		
2060-14														ʔ oː m		
410-14														d j		
1841-14														m au̯		
2017-14														h eː		
1004-14														l j		
614-14														p ou̯		
686-14														b l eː		
88-14														k u		
872-14														n ɔ ŋ		
1891-14														d j		
68-14														s i m		
631-14														p ə n		
594-14														k j		
1759-14														h a ɲ		
805-14														g i ɲ		
756-14														h ɔ k		
1201-14														m oː		
2042-14														ʔ j		
1968-14														d a t		
2000-14														r j ŋ		
17-14														n j a t		
4-14														ə ə m		
788-14														d i t		
1219-14														h i m		
141-14														ʔ j ŋ		
541-14														p r j a ŋ		
1687-14														h u		
123-14														ə j m		
1652-14														dʑ ə ɲ		
576-14														ŋ ɔ		
1738-14														d a t		
442-14														h oː m		
368-14														d j a ŋ		
1778-14														p j a t		
957-14														n a		
1704-14														ʔ a t		
304-14														j a m		
1796-14														j a ŋ		
720-14														dʱ i t		
287-14														k j a p		
321-14														g l		
206-14														d ou̯ t		
1950-14														ʔ i		
665-14														i oː		
703-14														n ou̯		
1290-14														m j		
1391-14														k ɔ n		
269-14														k a t		
855-14														j a		
2078-14														s ei̯		
2213-14														m ə		
1858-14														s a		
1151-14														k j a n		
737-14														p j ai̯		
340-14														s a		
1111-14														s eːi̯		
485-14														ŋ j		
1356-14														m o h		
1093-14														l ə ŋ		
1063-14														tʰ oː m		
648-14														dʑ ə ŋ		
223-14														g ɔ n		
1248-14														j ə		
1509-14														d ɔ ŋ		
504-14														dʑ ou̯		
2130-14														s eː		
386-14														ɔ ou̯ ʔ		
1411-14														ʔ o		
1027-14														g a		
2077-14														m a		
1459-14														k l j		
1323-14														m ə		
1538-14														r j a h		
975-14														ɲ a		
940-14														ŋ u h		
1476-14														ʔ a		
1923-14														n i		
105-14														v ɔ ŋ		
1431-14														ʔ i		
37-14														ɔ j ŋ		
1152-14														p l a n		
1183-14														n ɔ ŋ		
1890-14														s a		
1430-14														d a t		
1564-14														p ɔ t		
1028-14														ʔ a		
2111-14														l u		
1563-14														s a		
1859-15															ŋ ɛ	
175-15															ŋ a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ ou̯ m	
410-15															t j	
1841-15															m ou̯	
2017-15															h ə	
1004-15															l aːi̯	
614-15															p ou̯ h	
686-15															p e	
88-15															g a ŋ	
872-15															n u ŋ	
1891-15															t aːi̯	
68-15															s ɛ m	
631-15															p ə n	
594-15															g aːi̯	
1759-15															h a ɲ	
805-15															g i ɲ	
756-15															h a ŋ	
1201-15															m ou̯	
2042-15															ʔ aːi̯	
1968-15															t a ʔ	
2000-15															ɲ aːi̯ ŋ	
17-15															v ai̯ c	
4-15															ə ə m	
788-15															t ɛ	
1219-15															h ɛ m	
141-15															ʔ aːi̯ ŋ	
541-15															p r j ŋ	
1687-15															h u ŋ	
123-15															ə aːi̯ m	
1652-15															c ə ŋ	
576-15															ŋ u r	
1738-15															t a ŋ	
442-15															h ou̯ m	
368-15															t j a ŋ	
1778-15															p a c	
957-15															n a	
1704-15															ʔ i ʔ	
304-15															j a m	
1796-15															c u ŋ	
720-15															t ɛ h	
287-15															g ə p	
321-15															g ə ŋ	
206-15															t ou̯ ŋ	
1950-15															ʔ i	
665-15															ə ou̯ n	
703-15															n ou̯ ʔ	
1290-15															m aːi̯	
1391-15															g a t	
269-15															g a t	
855-15															c a n	
2078-15															s a	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a n	
737-15															p ə n	
340-15															s a	
1111-15															s ɛ	
485-15															ŋ aːi̯	
1356-15															m u h	
1093-15															t ə ŋ	
1063-15															t ou̯ m	
648-15															c ə ŋ	
223-15															g ɔ n	
1248-15															c əɯ̯	
1509-15															t ə ŋ	
504-15															c ou̯ h	
2130-15															s a	
1-15															ʔ ou̯	
386-15															t ou̯ ŋ	
1027-15															g a	
2077-15															m a h	
1459-15															k e j	
1323-15															m əɯ̯	
1538-15															ɲ j a h	
975-15															ɲ a h	
940-15															ŋ ou̯ h	
1476-15															ʔ a	
1923-15															n i	
105-15															v ɔ ŋ	
1814-15															m ə ɲ	
1183-15															ŋ ou̯ ŋ	
1890-15															s a	
1430-15															t a	
1721-15															ɲ ɔ ʔ	
1617-15															p ou̯ ʔ	
1564-15															t u ʔ	
1028-15															ʔ a	
2111-15															e o	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ei̯
175-16																ŋ a
241-16																ʔ u ʔ
2163-16																kʰ u n
2181-16																n ə m
2060-16																ʔ ɨ m
410-16																d a t
1841-16																m aːu̯
2017-16																h ei̯
1004-16																l aːi̯
614-16																p ou̯ h
686-16																p l ei̯
88-16																g a t
872-16																n u ŋ
1891-16																d aːi̯
68-16																s ei̯ m
631-16																p a n
594-16																g a
1759-16																h a ŋ
805-16																g ɨ ŋ
756-16																h ɨ k
1201-16																m a c
2042-16																ʔ a
1968-16																d a t
2000-16																r aːi̯ ŋ
17-16																v a c
4-16																ŋ əː m
788-16																d a t
1219-16																h ɨ m
141-16																ʔ aːi̯ ŋ
541-16																p r j a ŋ
1687-16																h u
123-16																ŋ aːi̯ m
1652-16																c ɨ ŋ
576-16																ŋ ɔ l
1738-16																d a ŋ
442-16																h ɨ m
368-16																d j a ŋ
1778-16																p a c
957-16																n a
1704-16																ʔ a t
304-16																dʑ a m
1796-16																c u ŋ
720-16																t a h
287-16																k ə p
321-16																g l ŋ
206-16																d ou̯ t
1950-16																ʔ i
665-16																ɔ ɨ n
703-16																n ɔ t
1290-16																m a
1391-16																k a n
269-16																k a t
855-16																c a n
2078-16																s ei̯
2213-16																m a
1858-16																s a
1151-16																k j a n
737-16																p r a t
340-16																s a
1111-16																s ɨ
485-16																ŋ j
1356-16																m a h
1063-16																d ɨ m
648-16																c ə ŋ
223-16																g ɨ n
1248-16																c a
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ ɨ
386-16																ɨ ou̯ k
1411-16																ʔ u
1027-16																k a n
2077-16																m a
1459-16																k l a
1323-16																m əɯ̯
1538-16																r j a h
975-16																ŋ a h
940-16																ŋ a x
1476-16																ʔ a h
1923-16																n i
105-16																v ɔ ŋ
1431-16																ʔ ei̯
37-16																ɔ aːi̯ ŋ
1814-16																m a ŋ
1183-16																ŋ ɨ ŋ
1890-16																s a
1721-16																ʔ u ʔ
1617-16																p ou̯ ʔ
1564-16																p ɔ t
2111-16																l ɨ p
1563-16																s a
1597-16																s a ŋ
