COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
699-6						d̪ o ŋ p a		
845-6						ŋ o g		
971-6						tʃ i k p u		
1049-6						w u		
1161-6						a m		
1226-6						z i u		
1235-6						ŋ a m z a ŋ		
1280-6						tʰ a ŋ kʰ a ŋ		
1307-6						g o p p a		
1352-6						kʰ u		
1379-6						z i		
1415-6						r i		
1636-6						tʃ u g a		
1654-6						z i		
1680-6						d̪ o m tʃ u		
1725-6						tʃ a k tʃ u		
2127-6						tʃ a ŋ k a n		
2181-6						tʰ i k kʰ		
2366-6						j a k b a		
2672-6						s i g a		
2681-6						b i a ŋ b a		
55-6						d̪ a ʃ u pː u ŋ		
80-6						t o ŋ b		
116-6						tʃ u m u		
154-6						dʒ i		
10-7							tʃ i ŋ	
37-7							ŋ a ŋ	
46-7							ŋ a ŋ	
98-7							tʃ a ŋ tʃ u l a	
125-7							pʰ i e ŋ l a	
162-7							ŋ a m ŋ a	
171-7							kʰ a m b a	
219-7							tʃ a ŋ p u	
247-7							tʃ a ŋ l u n	
282-7							ɲ a ŋ p u	
292-7							kʰ i ŋ	
301-7							ŋ u	
354-7							z a m b a a	
363-7							z a m b u	
397-7							kʰ a m b a	
406-7							tʃ a u n	
426-7							z a kʰ p a	
473-7							b u ŋ tʃ u ŋ	
499-7							z a m a ŋ	
526-7							g a m a	
544-7							tʃʰ u	
553-7							g o tʃ a ŋ	
599-7							pʰ o i kʰ e ŋ	
608-7							tʃ a ŋ b u	
617-7							j i ŋ	
645-7							a ŋ a	
663-7							s a ŋ b u ŋ	
672-7							tʃ a ŋ p a	
681-7							ŋ i ŋ a	
690-7							s i ŋ	
708-7							tʃ a ŋ r a ŋ b u	
717-7							tʃ o k p a	
726-7							dʒ i	
744-7							a u	
782-7							dʒ i	
791-7							ŋ u	
800-7							ŋ u	
809-7							ŋ a m r a ŋ	
836-7							b a ŋ a	
881-7							ŋ a ŋ	
890-7							ŋ a ŋ a	
899-7							z i u	
926-7							tʃʰ a ŋ	
944-7							g a ɾ a ŋ	
953-7							z ŋ a ɾ a ŋ	
980-7							ŋ a ŋ u ŋ	
998-7							pʰ i tʃ u	
1022-7							pʰ a a tʰ u ŋ	
1031-7							b i n a ŋ tʃ u ŋ u n	
1069-7							tʃ o j j ŋ kʰ o e	
1079-7							z a ŋ kʰ a a a	
1098-7							ŋ a ŋ p u n	
1117-7							tʃʰ u ŋ	
1141-7							z a ŋ b u	
1189-7							ŋ a ŋ	
1198-7							ŋ a	
1208-7							s a m u n n	
1217-7							ŋ a ŋ i kʰ a	
1253-7							a m a	
1271-7							s i ŋ a ŋ	
1289-7							s i ŋ	
1316-7							ŋ a ŋ	
1325-7							kʰ a ŋ	
1334-7							s a m b a	
1343-7							pʰ u i n a ŋ	
1361-7							j a ŋ a ŋ	
1370-7							ŋ i u ŋ	
1388-7							s a m b a	
1397-7							tʃʰ u ŋ	
1406-7							tʃ i ŋ	
1424-7							g a ɾ a ŋ tʃ o kʰ u ŋ n n	
1433-7							s o tʃ u	
1442-7							ŋ a ŋ	
1451-7							pʰ i tʃ a ŋ	
1468-7							pʰ a kʰ p a	
1477-7							ŋ i ŋ	
1502-7							ŋ a m b u	
1511-7							m i p i i a ŋ b a	
1529-7							tʃ o ŋ u	
1538-7							s o m u	
1557-7							tʃ a a tʃ u ŋ	
1618-7							a m tʃ a	
1663-7							z a m	
1689-7							ŋ i u	
1698-7							kʰ u ŋ	
1707-7							s a ŋ l u ŋ	
1716-7							ŋ a m kʰ a	
1742-7							s a tʃ a	
1751-7							pʰ i ŋ i l a	
1778-7							dʒ u	
1787-7							pʰ a ŋ kʰ u n	
1823-7							ŋ i m	
1832-7							kʰ a m ŋ a	
1842-7							j u ŋ	
1860-7							ŋ a m kʰ n n	
1869-7							z a p kʰ a ŋ	
1888-7							z a m b a	
1897-7							s ɾ a	
1932-7							m i n a ŋ z u kʰ e u n	
1950-7							tʃʰ u	
1968-7							tʃ a ŋ tʃ a kʰ e n n	
1978-7							pʰ a t kʰ e	
1987-7							ŋ a m	
2015-7							ŋ a m kʰ u n	
2118-7							s a ŋ d a kʰ e kʰ kʰ u n	
2238-7							ŋ a m kʰ e n	
2507-7							tʃ i ŋ u ŋ	
2526-7							j i n	
2535-7							z j i n	
2544-7							s i ŋ	
2560-7							s a ŋ l u ts e ŋ	
2569-7							kʰ a tʰ u ŋ	
2578-7							ɲ i kʰ i ŋ	
2596-7							tʃʰ u ŋ	
2615-7							ɾ u	
2663-7							g i tʃ i	
2690-7							z i a	
2719-7							ɾ i tʃ a	
2728-7							tʃ o tʃ a ŋ	
2747-7							s a ŋ kʰ e ŋ	
2756-7							s a m b u	
2774-7							g o ŋ a ŋ	
19-7							n a ŋ kʰ u kʰ e n	
28-7							n a ŋ kʰ u kʰ e n	
89-7							tʃ i ŋ b a	
107-7							s j tʃ i r i ŋ kʰ	
145-7							d a kʰ kʰ u	
190-7							pʰ u tʃ a	
338-7							pʰ ŋ a n	
436-7							kʰ a ŋ u	
483-7							ŋ a	
535-7							s i ŋ u	
571-7							g e ŋ a ŋ p u	
699-7							d i ŋ p a	
845-7							ɲ o tʃ	
1049-7							bʱ u	
1161-7							a m	
1180-7							ʃ tʃ u	
1226-7							z i ŋ u n	
1235-7							ŋ a m z a ŋ	
1280-7							tʰ a ŋ kʰ a ŋ	
1307-7							g a tʃ kʰ a	
1352-7							kʰ u	
1415-7							ɾ a	
1636-7							g i tʃ a	
1680-7							tʃ a ŋ kʰ u n	
1725-7							tʃ i kʰ kʰ e	
2127-7							kʰ a ŋ kʰ a n	
2181-7							b i kʰ kʰ e n	
2366-7							g k j a kʰ kʰ e n	
2672-7							s i tʃ a	
2681-7							b i ɾ a ŋ b a	
55-7							tʃ a kʰ e kʰ e n	
80-7							t o ŋ p a	
154-7							dʒ u	
10-8								dʒ a ŋ
37-8								ŋ a ŋ
46-8								ŋ a ŋ
98-8								tʰ a ŋ p u l a
125-8								pʰ o a a ŋ u a
162-8								j a a z a
171-8								g a ŋ p a
219-8								tʃ a ŋ p u
247-8								tʃ a ŋ l a n
282-8								j a ŋ p a
292-8								g a ŋ
301-8								a u
354-8								z a ŋ b a n a
363-8								z a ŋ p u
397-8								g a ŋ p u
406-8								kʰ a n u n
426-8								tʃ o k p a
473-8								tʃ a ŋ p a ŋ
499-8								z a m a ŋ
526-8								g o ŋ p a
544-8								g u
553-8								g o g a ŋ
599-8								g o i p a ŋ
608-8								pʰ a ŋ p u
617-8								j a ŋ
645-8								a ŋ a
663-8								tʃ a ŋ p a m
672-8								tʃ a ŋ p a
681-8								n i m a
690-8								z a ŋ
708-8								tʰ a ŋ ɾ a ŋ p u
717-8								tʃ o k p a
726-8								z a
744-8								a a
782-8								z a
791-8								z a
800-8								z a
809-8								z a ŋ l a ŋ
836-8								g z a
881-8								j a m
890-8								j a a a
899-8								z a m
926-8								dʒ a m
944-8								g a ɾ a ŋ
953-8								z l a ŋ a m
980-8								a a ŋ a m
998-8								pʰ o n a
1022-8								pʰ a a p u ŋ
1031-8								g a ɾ a ŋ m a n a n
1069-8								g o j a ŋ p a n a
1079-8								z k p u a a
1098-8								j a ŋ p a
1117-8								tʃ a ŋ
1141-8								j a ŋ p u
1189-8								ŋ a ŋ
1198-8								n u s
1208-8								g a ŋ a k n
1217-8								j a ŋ a p n
1253-8								a m a
1271-8								n o ŋ a ŋ
1289-8								z a ŋ
1316-8								j a ŋ
1325-8								g a m
1334-8								s a ŋ b u
1343-8								pʰ a i l a ŋ
1361-8								j a ŋ a ŋ a n
1370-8								n a n a n
1388-8								j a ŋ b u
1397-8								tʃ u ŋ
1406-8								tʃ a ŋ
1424-8								g a ɾ a ŋ b e m a r n n
1433-8								g a u
1442-8								j a m
1451-8								tʃ o a ŋ
1468-8								tʃ o k p a
1477-8								n i ŋ
1502-8								ŋ a ŋ b u
1511-8								z o t e a a ŋ p a
1529-8								kʰ a ŋ u
1538-8								kʰ a m u
1557-8								tʃ o a p u m
1618-8								a ŋ p a
1663-8								z a m
1689-8								ŋ a u
1698-8								g a ŋ
1707-8								j a ŋ l a ŋ
1716-8								ŋ a ŋ p a n
1742-8								n u a
1751-8								g o n u l a
1778-8								z a
1787-8								tʃ a ŋ p a n
1823-8								j a m
1832-8								g a ŋ m a
1842-8								j u ŋ
1860-8								ŋ a ŋ p p n
1869-8								g o k p a n
1888-8								z a ŋ p a
1897-8								z z u
1932-8								z a ɾ a ŋ z u m a a n
1950-8								z u
1968-8								tʃ a ŋ t a p a m n
1978-8								g o k p a n
1987-8								z a m
2015-8								ŋ a ŋ a n
2118-8								z a ŋ d a m a ŋ a n
2238-8								ŋ a ŋ a n
2507-8								tʃ a ŋ a m
2526-8								a a
2535-8								z h a
2544-8								z a ŋ
2560-8								z a ŋ l u l a ŋ
2569-8								pʰ a a p u m
2578-8								n i l a ŋ
2596-8								dʒ a ŋ
2615-8								a a
2663-8								g o t a
2690-8								z a a
2719-8								n o p a
2728-8								g o u ŋ
2747-8								j a ŋ p u ŋ
2756-8								z a ŋ p u
2774-8								g o ŋ a ŋ
19-8								n a ŋ g a p a n
28-8								n a ŋ g a p a n
107-8								t i n a m a
145-8								tʃ a k p a
190-8								g o a
229-8								g a
257-8								tʃ a ŋ a
338-8								p ŋ a n
436-8								kʰ a ŋ a
483-8								i a
535-8								z i z u
571-8								g e ŋ a ŋ p u
845-8								j o k
971-8								tʃ a k p a
1049-8								dʒ u
1161-8								a m
1180-8								g l a
1226-8								i i z u n
1235-8								ŋ a ŋ l a ŋ
1280-8								tʰ a ŋ p a ŋ
1307-8								g a k p a
1379-8								z i
1415-8								ŋ a
1636-8								tʃ u p a
1654-8								o i
1680-8								g a ŋ p a n
1725-8								tʃ a k p u n
2127-8								tʰ a ŋ m a n
2181-8								tʰ i ŋ l a n
2366-8								j a k b a n
2681-8								g a ɾ a ŋ p a
55-8								kʰ a p a n
116-8								kʰ u z a
154-8								z a
