COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1959-9									x ɯ ⁵⁵
1960-9									t ɤ ²¹
2899-9									x ɔ ³¹
3651-9									ts ɿ ³³
811-9									k ɛ ²¹
1633-9									m ɛ ³³
1775-9									k a ³⁵
5801-9									k ɛ ⁵⁵
4769-9									l ɔ ⁵⁵
3720-9									k a ³⁵
6446-9									m ɛ ³³
1255-9									p ɛ ⁵⁵
3595-9									ɲ i ⁴⁴
1600-9									p ɛ ⁴⁴
242-9									ts ɿ ⁵⁵
3739-9									k ɛ ⁵⁵
5984-9									ts o ²¹
838-9									s ɔ ⁵⁵
839-9									t ɔ ³¹
3149-9									j i ³⁵
2829-9									ts ɤ ²¹
4602-9									tɕ i ⁵⁵
5225-9									l ɔ ²¹
3933-9									s ɤ ³¹
5763-9									ts o ⁴²
2134-9									ɕ i ³⁵
5724-9									t ɯ ⁴⁴
5704-9									ts o ⁴²
5705-9									kʰ w a ³³
5037-9									tɕʰ i ⁵⁵
5038-9									t a ³⁵
4332-9									ts ɿ ³³
5447-9									tsʰ ɛ ⁵⁵
3702-9									s ɿ ³¹
1549-9									s e ³¹
2394-9									k ɤ ³³
1-9									w e ⁴²
2947-9									t ɯ ²¹
4653-9									k ɛ ⁵⁵
4989-9									k ɛ ⁵⁵
3749-9									l ɔ ⁴⁴
3452-9									tɕʰ ɛ ⁵⁵
598-9									ŋ a ⁵⁵
638-9									pʰ ɯ ⁵⁵
2819-9									p ɛ ⁴²
4477-9									k w a ⁴⁴
4487-9									ts ɿ ³³
4666-9									tɕ i ⁵⁵
5661-9									t ɯ ³⁵
