COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
1060-5					j e ʔ ⁴ ⁴														
1061-5					j eu ŋ														
1064-5					w ou ŋ ²⁴²														
1065-5					ts eu ⁴⁴ ⁴⁴														
1067-5					m u ʔ ⁴														
1070-5					p i ŋ ³¹														
1073-5					t ɔ ³¹														
1075-5					l i ³¹														
1077-5					tsʰ ai ⁵²														
1078-5					tsʰ ou ŋ ⁴⁴														
1083-5					t u ŋ ⁴⁴														
1084-5					s u ŋ ⁴⁴														
1085-5					p a ŋ ³¹														
1088-5					ts i ŋ ³¹														
1089-5					l i ŋ ⁵²														
1091-5					k w ɔ ³¹														
1092-5					ts j ⁴⁴														
1093-5					kʰ u ⁴⁴														
1094-5					k a a														
1104-5					ts y ²⁴²														
1106-5					tsʰ ɛ ⁵²														
1107-5					s j ²⁴²														
1112-5					k ei ŋ ⁴⁴														
1116-5					tʰ ɔ ⁵²														
1119-5					t ɔ ʔ ²³														
1122-5					tʰ u ŋ ³¹														
1127-5					s ɔ ⁴⁴														
1129-5					l i ⁵²														
1131-5					tʰ a ⁴⁴														
1133-5					s u ⁴⁴														
1145-5					i ³¹														
1173-5					s y ²⁴²														
1187-5					kʰ j e ŋ ²¹³														
1194-5					k w ⁴⁴														
1209-5					s øy ³¹														
1217-5					s a ʔ ²³														
1221-5					m ou ³¹														
1223-5					t u ʔ ⁴														
1225-5					m ɔ ⁵²														
1230-5					kʰ i ²¹³														
1231-5					s w ei ³¹														
2-6						ɪ a t													
4-6						tʃʰ a t ⁵													
5-6						tʃ œ ŋ ²²													
6-6						s aː m													
7-6						ʃ œ ŋ ²²													
8-6						h a ²²													
9-6						p u ³ ³													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ²¹ ³⁵													
32-6						i ⁵⁵ ²³													
33-6						j y ²³													
38-6						a ²² ²²													
40-6						y m ²¹													
42-6						m ²³													
43-6						tʃ ɪ ŋ ³⁵													
46-6						w ɔ ŋ ²¹													
52-6						l œ ŋ ⁵⁵ ²²													
53-6						j a n ²¹													
56-6						k ɪ m ⁵⁵													
59-6						tʰ a ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l ɪ ŋ ²²													
68-6						kʰ i n ²²													
85-6						w ai ²²													
86-6						t ai ⁵⁵													
87-6						tʃ y ²²													
93-6						ŋ ɪ ²³													
98-6						l ɔi ²¹													
109-6						ʃ a n ³³													
115-6						t ou ³⁵													
118-6						tʃ ɛ ⁵⁵ ³³													
124-6						k a ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						ʃ a ²³													
161-6						h u ŋ ⁵⁵ ⁵⁵													
166-6						k w ŋ ⁵⁵													
170-6						aː ²¹													
171-6						tʰ ou ³³													
173-6						j a p ²													
174-6						n œy ²² ²²													
175-6						tʃ y n ⁵⁵													
176-6						l œ œ ⁵⁵ ²³													
177-6						p aː ³ ³													
179-6						l u ² ²													
181-6						p ɪ ŋ ⁵⁵													
182-6						kʰ ei ²¹													
189-6						k u n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l aː ŋ ²³													
198-6						t a ŋ ³³													
199-6						h u ŋ ⁵⁵													
200-6						tʃʰ w t ⁵													
202-6						t ou ⁵⁵													
205-6						f a n ⁵⁵													
206-6						tʃʰ i t ³ ³													
209-6						w a p ²													
211-6						tʃʰ u ⁵⁵													
215-6						l ei ²²													
216-6						k w aː ³ ³													
217-6						t ou ³³													
219-6						ʃ œy t ³													
220-6						tʃʰ i ³³													
225-6						tʃ i n ²¹													
230-6						tʃ i n ³⁵													
234-6						pʰ ɪ k ³													
238-6						l ɪ t ²													
242-6						tʃ ou ²²													
253-6						kʰ a n ²¹													
256-6						ʃ u k ²													
261-6						f a a													
262-6						p aː k ⁵													
263-6						s i ²¹													
264-6						tʃ œ œ ⁵⁵ ²²													
271-6						ʃ i ² ²													
272-6						tʃ i n ²¹													
274-6						m ³⁵													
275-6						p ɔ n ²²													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²²													
295-6						h w ³³													
300-6						j au ²³													
303-6						tʃʰ œy ³⁵													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k w ³³													
312-6						k j u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h ɪ p ⁵													
335-6						tʃʰ œy ⁵⁵													
338-6						k ou ³³													
339-6						tʃ au ⁵⁵													
341-6						f u ⁵⁵													
342-6						m ɪ ŋ ²²													
343-6						w ɔ ²¹													
344-6						ŋ aːu ²³													
349-6						h u k ⁵													
353-6						tʃʰ ɔ ŋ ³³													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						s i ³³													
389-6						w œy i ²¹													
392-6						h w a n ³³													
394-6						kʰ y n ²²													
401-6						tʰ ou ³⁵													
402-6						tʃ ɔi ²²													
403-6						t ai ²²													
409-6						tʃ ɔ ²²													
418-6						m aːi ²¹													
441-6						tʰ i n ²¹													
443-6						m u ²²													
459-6						w aːi ²² ²²													
460-6						t ɔ ⁵⁵													
461-6						j ⁵⁵ ²²													
464-6						t aː ²²													
465-6						tʰ i n ⁵⁵													
466-6						tʰ aːi ³³													
467-6						f u ⁵⁵													
469-6						ʃ i ³ ³													
480-6						ŋ œy ²³													
482-6						n aːi ²³													
484-6						h ou ³⁵													
491-6						m w ²²													
492-6						tʃʰ ai ⁵⁵													
495-6						tʃ i ⁵⁵ ³⁵													
496-6						k u ⁵⁵													
507-6						ŋ œ œ ⁵⁵													
509-6						tʃʰ œy ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ³³													
518-6						s ou ³⁵													
525-6						tʃ i ³⁵													
527-6						j n ²²													
533-6						h ɔi ²¹													
548-6						h aː k ⁵													
554-6						h ɔi ²²													
558-6						j u ŋ ²¹													
564-6						f u ³³													
580-6						ʃ ɛ ²²													
587-6						ʃ j u ³⁵													
588-6						ʃ aːu ³⁵													
589-6						tʃ i n ²¹													
594-6						tʃʰ ɛ k ⁵													
602-6						u k ⁵													
604-6						ʃ i ³⁵													
611-6						ʃ aː ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p u ³³													
644-6						tʃ au ³⁵													
648-6						ʃ ɪ k ²													
652-6						m ou ²²													
657-6						k aː ⁵⁵													
658-6						pʰ ɪ ŋ ²¹													
659-6						ŋ i n ²¹													
665-6						tʃʰ œ ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						t ai ²²													
707-6						ɪ ŋ ³⁵													
719-6						t a k ⁵													
727-6						ʃ a m ⁵⁵													
732-6						w ɔ ŋ ²²													
733-6						m ɔ ŋ ²¹													
735-6						h aːi ³³ ³³													
740-6						pʰ a ³³													
773-6						ʃ œ ŋ ⁵⁵ ²³													
788-6						m aː n ²²													
808-6						tʃʰ ɪ ŋ ²¹													
809-6						ŋ ɔ ²³													
816-6						t ɔi ³³													
818-6						f ɔ ŋ ²¹													
821-6						ʃ aː n ²²													
822-6						ʃ au ³⁵													
826-6						t aː ³⁵													
829-6						h au ³³													
841-6						tʃ a ⁵⁵													
845-6						tʃ i t ³													
848-6						p ou ²²													
858-6						pʰ aː k ⁵													
862-6						tʰ ɔ ⁵⁵													
869-6						kʰ y n ²¹													
874-6						tʃ i ³⁵													
876-6						tʰ j u ⁵⁵													
883-6						tʃ ɔ k ⁵													
894-6						t j u ²²													
903-6						tʃ i t p ³													
905-6						tʰ œy ⁵⁵													
910-6						tʰ ai ²¹													
911-6						tʃʰ aː ³ ³													
926-6						p ɔ ⁵⁵ ⁵⁵													
934-6						m ɔ ⁵⁵													
968-6						ʃ au ⁵⁵													
970-6						k ɔi ³⁵													
982-6						k aː m ³⁵													
986-6						h ɛ u													
997-6						k a n ⁵⁵													
998-6						f u ³⁵													
1001-6						ʃ a n ⁵⁵													
1003-6						f ɔ ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ²¹													
1008-6						tʃ u k ²													
1011-6						j i t ²													
1014-6						tʃ aːu ³⁵													
1016-6						h ɔ ²²													
1021-6						m ɪ ŋ ²¹													
1023-6						j ²²													
1024-6						ʃ ɪ ŋ ⁵⁵													
1029-6						ʃ i ²²													
1033-6						ʃ aːi ³³													
1034-6						w aː n ²³													
1036-6						s a n ²¹													
1045-6						aː n ²²													
1060-6						y t t ²													
1061-6						j au ²³													
1064-6						w ɔ ŋ ²²													
1065-6						tʃ aːu ⁵⁵													
1067-6						m u k ²													
1070-6						p a n ³⁵													
1073-6						t ɔ ³⁵													
1075-6						l ei ²³													
1077-6						tʃʰ ɔi ²¹													
1078-6						tʃʰ w n ⁵⁵													
1083-6						t u ŋ ⁵⁵													
1084-6						ʃ u ŋ ⁵⁵													
1085-6						p aː n ³⁵													
1088-6						tʃ a m ³⁵													
1089-6						l ɪ m ²¹													
1091-6						k ɔ ³⁵													
1092-6						tʃ i ⁵⁵													
1093-6						h u ⁵⁵													
1094-6						k a p ³³													
1104-6						tʃ y ²²													
1106-6						tʃʰ aːi ²¹													
1107-6						ʃ i ²²													
1112-6						k a n ⁵⁵													
1116-6						tʰ ou ²¹													
1119-6						tʃ ɔ k ⁵													
1122-6						tʰ u ŋ ²³													
1127-6						ʃ aːu ⁵⁵													
1129-6						l ei ²¹													
1131-6						tʰ ai ⁵⁵													
1133-6						ʃ u ⁵⁵													
1145-6						j ³⁵													
1173-6						ʃ y ²²													
1187-6						h i n ²¹													
1194-6						k ɔ ⁵⁵													
1209-6						s i ³⁵													
1217-6						ʃ aː ³ ⁵													
1221-6						m u ²³													
1223-6						t u k ²													
1225-6						m ou ²¹													
1230-6						h ei ³³													
1231-6						ʃ œy ai ³⁵													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x j ³⁵												
9-7							p ou ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j e ⁴²												
33-7							tsʰ u ⁴²												
38-7							ə ³⁵ ³⁵												
40-7							y n n												
42-7							u ⁴²												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							n ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j n n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							ts u ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							tɕ j e ³⁵												
124-7							tɕ j a												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ə ²¹³												
171-7							tʰ ou ³⁵												
173-7							n ²¹³ ²¹³												
174-7							n ei ei ³⁵												
175-7							tɕʰ w a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ ou ²¹³												
202-7							t au ⁵⁵												
205-7							f ə n ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x w a												
211-7							tsʰ u ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n ²¹³												
230-7							tɕ j a n ⁴²												
234-7							pʰ i ²¹³ ²¹³												
238-7							n i ²¹³												
242-7							ts u ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s j ²¹³												
261-7							x w a ³⁵												
262-7							p ɤ ²¹³												
263-7							tsʰ ɿ ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ³⁵												
295-7							tsʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ai ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ei ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ a ŋ ³⁵												
360-7							x ou ²¹³												
375-7							ts w ⁴²												
388-7							s ɿ ³⁵												
389-7							x ei ei ²¹³												
392-7							kʰ w ə n ³⁵												
394-7							tɕ w a n ³⁵												
401-7							tʰ ou ⁴²												
402-7							ts ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ³⁵												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ³⁵												
459-7							w ai ³⁵ ³⁵												
460-7							t o ⁵⁵												
461-7							j e ³⁵												
464-7							t a ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ai ³⁵												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n y ⁴²												
482-7							n ai ⁴²												
484-7							x au ⁴²												
491-7							m ei ³⁵												
492-7							tɕʰ i ⁵⁵												
495-7							tɕ j e ⁴²												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ³⁵												
518-7							s au ⁴²												
525-7							ts ɿ ⁴²												
527-7							i n ³⁵												
533-7							x ai ²¹³												
548-7							kʰ ɤ ²¹³												
554-7							x ai ³⁵												
558-7							j o ŋ ²¹³												
564-7							f u ³⁵												
580-7							s ɤ ³⁵												
587-7							ɕ j au ⁴²												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p u ³⁵												
644-7							ts ou ⁴²												
648-7							ɕ i ²¹³												
652-7							m au ³⁵												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ²¹³												
665-7							tsʰ w a ŋ ²¹³												
692-7							k o ŋ ⁵⁵												
696-7							t i ³⁵												
707-7							i n ⁴²												
719-7							t ɤ ²¹³												
727-7							ɕ i n ⁵⁵												
732-7							w a ŋ ³⁵												
733-7							m a ŋ ²¹³												
735-7							kʰ w ai ³⁵												
740-7							pʰ a ³⁵												
773-7							ɕ j a ŋ ⁴²												
788-7							m a n ³⁵												
808-7							tsʰ ə n ²¹³												
809-7							ŋ o ⁴²												
816-7							t ai ³⁵												
818-7							f a ŋ ²¹³												
821-7							s a n ³⁵												
822-7							s ou ⁴²												
826-7							t a ⁴²												
829-7							kʰ ou ³⁵												
841-7							ts w a ⁵⁵												
845-7							ts ɤ ²¹³												
848-7							p au ³⁵												
858-7							pʰ ɤ ²¹³												
862-7							tʰ o ⁵⁵												
869-7							tɕʰ w a n ²¹³												
874-7							ts ɿ ⁴²												
876-7							tʰ j au ⁵⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							tɕ j e ²¹³												
905-7							tʰ ei ei ⁵⁵												
910-7							tʰ i ²¹³												
911-7							tsʰ a ²¹³												
926-7							p a n												
934-7							m o ⁵⁵												
968-7							s ou ⁵⁵												
970-7							k ai ⁴²												
982-7							k a n ⁴²												
986-7							kʰ j au												
997-7							tɕ i n ⁵⁵												
998-7							f u ⁴²												
1001-7							ɕ i n ⁵⁵												
1003-7							f a ŋ ⁵⁵												
1005-7							pʰ a ŋ ²¹³												
1008-7							ts ou ²¹³												
1011-7							n ɿ ²¹³												
1014-7							ts au ⁴²												
1016-7							x a n ³⁵												
1021-7							m i n ²¹³												
1023-7							i ³⁵												
1024-7							ɕ i n ⁵⁵												
1029-7							s ɿ ³⁵												
1033-7							s ai ³⁵												
1034-7							w a n ⁴²												
1036-7							tsʰ ə n ²¹³												
1045-7							a n ³⁵ ³⁵												
1060-7							j e ²¹³												
1061-7							j ou ⁴²												
1064-7							w a ŋ ³⁵												
1065-7							ts au ⁵⁵												
1067-7							m o ŋ												
1070-7							p ə n ⁴²												
1073-7							t o ⁴²												
1075-7							n i ⁴²												
1077-7							tsʰ ai ²¹³												
1078-7							tsʰ w n ⁵⁵												
1083-7							t o ŋ ⁵⁵												
1084-7							s o ŋ ⁵⁵												
1085-7							p a n ⁴²												
1088-7							ts ə n ⁴²												
1089-7							n i n ²¹³												
1091-7							k o ⁴²												
1092-7							ts ɿ ⁵⁵												
1093-7							kʰ u ⁵⁵												
1094-7							tɕ j a ³⁵												
1104-7							ts u ³⁵												
1106-7							tsʰ ai ²¹³												
1107-7							s ɿ ³⁵												
1112-7							k ə n ⁵⁵												
1116-7							tʰ au ²¹³												
1119-7							ts o ²¹³ ²¹³												
1122-7							tʰ o ŋ ⁴²												
1127-7							s au ⁵⁵												
1129-7							n i ²¹³												
1131-7							tʰ i ⁵⁵												
1133-7							s u ⁵⁵												
1145-7							i ⁴²												
1173-7							s u ³⁵												
1187-7							tsʰ j a n ³⁵												
1194-7							k o ⁵⁵												
1209-7							s ɿ ⁴²												
1217-7							s a ²¹³												
1221-7							m o ⁴²												
1223-7							t u ²¹³												
1225-7							m au ²¹³												
1230-7							tɕʰ i ³⁵												
1231-7							s w ⁴² ⁴²												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂ a ŋ ²¹											
6-8								s aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j ²¹ ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j e ⁵⁵											
33-8								ʐ u ⁵⁵											
38-8								ʐ ²¹											
40-8								y ⁴²											
42-8								u ⁵⁵											
43-8								tɕ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ʐ eː ²¹³ ⁴²											
56-8								tɕ i ²¹³ ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								ɲ i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ i ²¹ ²¹											
115-8								t ɔ ⁵⁵											
118-8								tɕ j e ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ə ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								i ⁴²											
171-8								tʰ u ²¹											
173-8								ʐ ²¹ ²¹³											
174-8								n w ei ²¹											
175-8								tɕʰ yaː aː											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l j ou ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː aː											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								f eː ²¹³ ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								tsʰ ɿ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ ieː ²¹³ ⁴²											
256-8								ʂ a ⁴²											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ j a ŋ											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ²¹											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f ou ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w ei ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
375-8								ts w ei ⁵⁵											
388-8								s ɿ ²¹											
389-8								x w ei ⁴²											
392-8								kʰ ueː ²¹											
394-8								tɕ yaː ²¹											
401-8								tʰ u ⁵⁵											
402-8								ts ɛ ²¹											
403-8								t i ²¹											
409-8								ts w ə ²¹											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m u ²¹											
459-8								w ɛ ²¹											
460-8								t w ə ²¹³											
461-8								j e ²¹											
464-8								t a ²¹											
465-8								tʰ iaː ²¹³											
466-8								tʰ ɛ ²¹											
467-8								f u ²¹³											
469-8								ʂ ʅ ²¹³											
480-8								ɲ y ⁵⁵											
482-8								n ɛ ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j e ⁵⁵											
496-8								k u ²¹³											
507-8								ɲ j a ŋ ⁴²											
509-8								tɕʰ y ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								s ɔ ⁵⁵											
525-8								ts ɿ ⁵⁵											
527-8								y ²¹											
533-8								x ɛ ⁴²											
548-8								kʰ ei ²¹³											
554-8								x ɛ ²¹											
558-8								l u ŋ ⁴²											
564-8								f u ²¹											
580-8								ʂ a ²¹											
587-8								ɕ j ɔ ⁵⁵											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹³											
594-8								ʈʂʰ ʅ ²¹³											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								ʂ aː ²¹³											
630-8								ts w ə ⁵⁵											
637-8								tɕ ieː ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p u ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ⁴²											
652-8								m ɔ ²¹											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								ɲ iaː ⁴²											
665-8								ʈʂʰ w a ⁴² ⁴²											
692-8								k u ŋ ²¹³											
696-8								t i ²¹											
707-8								i ŋ ⁵⁵											
719-8								t ei ²¹³											
727-8								ɕ i ²¹³ ²¹³											
732-8								w a ŋ ²¹											
733-8								m a ŋ ⁴²											
735-8								kʰ w ɛ ²¹											
740-8								pʰ a ²¹											
773-8								ɕ j a ŋ ⁵⁵											
788-8								m aː ²¹											
808-8								ʈʂʰ ə ŋ ⁴²											
809-8								ŋ ə ⁵⁵											
816-8								t ɛ ²¹											
818-8								f a ŋ ⁴²											
821-8								ʂ aː ²¹											
822-8								ʂ ou ⁵⁵											
826-8								t a ⁵⁵											
829-8								kʰ ou ²¹											
841-8								ʈʂ w a ²¹³											
845-8								ʈʂ ə ²¹³											
848-8								p ɔ ²¹											
858-8								pʰ ei ²¹³											
862-8								tʰ w ə ²¹³											
869-8								tɕʰ yaː aː											
874-8								ʈʂ ʅ ⁵⁵											
876-8								tʰ j ɔ ²¹³											
883-8								ʈʂ w ²¹³											
894-8								t j ɔ ²¹											
903-8								tɕ j e ²¹³											
905-8								tʰ w ei ²¹³											
910-8								tʰ i ⁴²											
911-8								ʈʂʰ a ²¹³											
926-8								p aː ²¹³											
934-8								m ə ²¹³											
968-8								ʂ ou ²¹³											
970-8								k ɛ ⁵⁵											
982-8								k aː ⁵⁵											
986-8								tɕʰ j ɔ ²¹³											
997-8								tɕ ieː ²¹³											
998-8								f u ⁵⁵											
1001-8								ɕ i ²¹³											
1003-8								f a ŋ ²¹³											
1005-8								pʰ a ŋ ⁴²											
1008-8								ts u ⁴²											
1011-8								ʐ ʅ ²¹											
1014-8								ts ɔ ⁵⁵											
1016-8								x aː ²¹											
1021-8								m i ŋ ⁴²											
1023-8								i ²¹											
1024-8								ɕ i ŋ ²¹³											
1029-8								ʂ ʅ ²¹											
1033-8								ʂ ɛ ²¹											
1034-8								uaː aː											
1036-8								ʈʂʰ eː ²¹³ ⁴²											
1045-8								aː ²¹ ²¹											
1060-8								j e ²¹											
1061-8								j ou ⁵⁵											
1064-8								w a ŋ ²¹											
1065-8								ʈʂ ɔ ²¹³											
1067-8								m u ²¹											
1070-8								p eː ⁵⁵ ⁵⁵											
1073-8								t w ə ⁵⁵											
1075-8								l i ⁵⁵											
1077-8								tsʰ ɛ ⁴²											
1078-8								tsʰ ueː ²¹³ ²¹³											
1083-8								t u ŋ ²¹³											
1084-8								s u ŋ ²¹³											
1085-8								p aː ⁵⁵											
1088-8								ʈʂ eː ²¹³ ⁵⁵											
1089-8								l i ²¹³ ⁴²											
1091-8								k w ə ⁵⁵											
1092-8								ʈʂ ʅ ²¹³											
1093-8								kʰ u ²¹³											
1094-8								tɕ j a ²¹											
1104-8								ʈʂ u ²¹											
1106-8								ʈʂʰ ɛ ⁴²											
1107-8								ʂ ʅ ²¹											
1112-8								k eː ²¹³ ²¹³											
1116-8								tʰ ɔ ⁴²											
1119-8								ʈʂ w ə											
1122-8								tʰ u ŋ ⁵⁵											
1127-8								ʂ ɔ ²¹³											
1129-8								l i ⁴²											
1131-8								tʰ i ²¹³											
1133-8								ʂ u ²¹³											
1145-8								i ⁵⁵											
1173-8								ʂ u ²¹											
1187-8								tɕʰ iaː ²¹											
1194-8								k ə ²¹³											
1209-8								s ɿ ⁵⁵											
1217-8								ʂ a ²¹³											
1221-8								m u ⁵⁵											
1223-8								t u ⁴²											
1225-8								m ɔ ⁴²											
1230-8								tɕʰ i ²¹											
1231-8								ʂ w ei											
2-9									ɛ t ¹										
4-9									tsʰ ɛ t ¹										
5-9									tsʰ ɔ ŋ ⁵²										
6-9									s a m ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									h a ⁴⁴										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									tsʰ u ³¹										
38-9									ɛ ⁵² ⁵²										
40-9									j u n ¹¹										
42-9									u ⁴⁴										
43-9									ts j a ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
