COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
424-10										u t a u
442-10										s i m e r u k
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m i n n a
49-10										o n a a o
78-10										a b u r a
89-10										k e
130-10										m i r u
149-10										k u r u
175-10										s u n a
183-10										h i
192-10										a o i
199-10										a ts ui
230-10										a n u h i
233-10										a n u h i o a
250-10										h o k a n o
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a
303-10										h a r a w a t a
314-10										m o s i
354-10										a ts ui
369-10										k i r e r u
376-10										w a r ui
415-10										m u s u b u
418-10										n oː
451-10										h o k o r i
456-10										ts e n a
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i n z oː
142-10										t o b u
150-10										n e t e r u
204-10										i e a i
