COGID	Kayah	Kayan	Kayaw	NorthernPao	NorthernPwo	ProtoKaren	SouthernPao	WesternBwe
3113-5					pʰ l a ⁵⁵			
3154-5					j ou ɦ ¹¹			
3179-5					cʰ ã ɦ ¹¹			
3246-5					d a ⁵⁵			
3259-5					cʰ ã ɦ ¹¹			
3282-5					tʰ ɑ̃ ³³			
3295-5					p cʰ a ³³			
3338-5					l ã ɦ ¹¹			
3351-5					pʰ l ei ⁵⁵			
3375-5					m ei ɦ ¹¹			
3410-5					j o ʔ ⁴⁵			
3423-5					m ei ɦ ¹¹			
3445-5					cʰ ei ³⁵			
3485-5					pʰ a ɦ ¹¹			
3500-5					pʰ l ã ³³			
3545-5					tʰ ou ɦ ¹¹			
3557-5					m ɑ̃ ³⁵			
3581-5					cʰ ɑ̃ ³⁵			
3594-5					kʰ ei ⁵⁵			
3618-5					j ou ³³			
3654-5					pʰ l ei ⁵⁵			
3667-5					tʰ a ʔ ⁴⁵			
3680-5					kʰ l ei ʔ ²¹			
3763-5					pʰ a ʔ ²¹			
3850-5					pʰ l ã ɦ ¹¹			
3878-5					tʰ ei ⁵⁵			
3903-5					tʰ ɑ̃ ³⁵			
3938-5					cʰ ou ³³			
3963-5					l ã ɦ ¹¹			
3977-5					m a ⁵⁵			
1464-5					l w ɑ̃ ɦ ³⁵			
10-5					l ãi ʔ ²¹			
59-5					tʰ ɛ̃ ³⁵			
91-5					ɛ ³³			
288-5					n j ɛ ³³			
316-5					m ei ³⁵			
336-5					kʰ l ei ⁵⁵			
383-5					n ei ³³			
408-5					pʰ ãi ⁵⁵			
567-5					m u ³³			
646-5					s ei ³³			
666-5					pʰ a ³³			
696-5					pʰ j a ⁵⁵			
634-5					pʰ l ãi ³³			
725-5					kʰ w ei ³³			
750-5					kʰ ai ⁴⁵			
823-5					kʰ l ei ³³			
835-5					kʰ u ³³			
894-5					n ei ³⁵			
906-5					m ei ⁵⁵			
930-5					j a ʔ ²¹			
969-5					ʔ ãi ei ³³			
1104-5					l ou ⁵⁵			
1160-5					ʔ ãi ɦ ³³			
1314-5					k ãi ʔ ⁴⁵			
1385-5					m ãi ʔ ²¹			
1539-5					ʔ ãi ³⁵			
1554-5					l ɛ ⁵⁵			
1577-5					d ɛ ³³			
1565-5					l ei ⁵⁵			
1599-5					l a ⁵⁵			
1632-5					tʰ u ɦ ¹¹			
1829-5					k a ɦ ¹¹			
1878-5					l ai ɦ ¹¹			
1907-5					s a ʔ ⁴⁵			
2025-5					tʰ ɑ̃ ⁵⁵			
2046-5					l a ³³			
2072-5					j w ɑ̃ ³³			
2193-5					pʰ a ⁵⁵			
2219-5					kʰ o ʔ ⁴⁵			
2230-5					ʔ a ³⁵			
2255-5					l ãi ⁵⁵			
2279-5					j ei ³⁵			
2401-5					ʔ ãi ɦ ³³			
2442-5					s ɛ̃ ³⁵			
2468-5					n ei ɦ ¹¹			
2559-5					kʰ ei ³³			
2590-5					pʰ ɑ̃ ⁵⁵			
2604-5					tʰ a ³³			
2662-5					tʰ w ɑ̃ ɦ ¹¹			
2825-5					pʰ ãi ʔ ⁴⁵			
2922-5					cʰ ãi ³⁵			
2973-5					n ɑ̃ ²¹			
3047-5					pʰ ou ³³			
3125-5					n x ɑ̃ ⁵⁵			
21-6						d ə ŋ ¹¹		
33-6						d ou ¹¹		
46-6						b l a ¹¹		
126-6						n̥ l a ⁵⁵		
114-6						ˀb a ŋ ¹¹		
149-6						p l a ¹¹		
171-6						tʰ a ŋ ⁵⁵		
191-6						kʰ w a ɴ ⁵¹		
203-6						n̥ e ⁵⁵		
224-6						l̥ a ʔ̚ ⁵¹		
275-6						kʰ a ¹¹		
302-6						tʰ u ⁵⁵		
315-6						tʰ ɔ ʔ̚ ⁵¹		
394-6						n̥ ɔ ʔ̚ ⁵¹		
431-6						pʰ a ʔ̚ ⁵¹		
444-6						b a ʔ̚ ⁵¹		
445-6						n̥ a ¹¹		
514-6						n̥ e ⁵¹		
555-6						kʰ w i ¹¹		
579-6						cʰ w a ɴ ⁵⁵		
603-6						kʰ a ¹¹		
737-6						l̥ ou ¹¹		
763-6						cʰ w ɛ ¹¹		
870-6						kʰ e ʔ̚ ⁵¹		
918-6						ʔ ɨ ŋ ⁵⁵		
979-6						l̥ a ŋ ⁵⁵		
1013-6						m̥ a ¹¹		
1040-6						tʰ w i ¹¹		
1027-6						m̥ a ⁵⁵		
1053-6						l̥ w i ¹¹		
1065-6						m̥ a ŋ ¹¹		
1091-6						m w ɨ ɴ ⁵⁵		
1116-6						ʔ ou ¹¹		
1129-6						n̥ a ¹¹		
1173-6						ˀd ɛ ¹¹		
1207-6						cʰ a ŋ ⁵⁵		
1255-6						b e ʔ̚ ⁵¹		
1277-6						d ɛ ʔ̚ ⁵¹		
1290-6						b w u ɴ ¹¹		
1301-6						cʰ u ɴ ¹¹		
1337-6						m̥ ɨ ¹¹		
1323-6						m̥ u ¹¹		
1350-6						l̥ ei ¹¹		
1372-6						n̥ l a ⁵¹		
1498-6						ˀd ɛ ¹¹		
1664-6						l̥ e ʔ̚ ⁵¹		
1652-6						ʔ ɔ ¹¹		
1687-6						n̥ a ʔ̚ ⁵¹		
1708-6						n̥ l ɔ ¹¹		
1732-6						d ə ŋ ¹¹		
1742-6						n̥ ɔ ŋ ¹¹		
1755-6						b w ɨ ɴ ⁵⁵		
1767-6						n̥ r e ⁵¹		
1786-6						ŋ a a ⁵⁵		
1803-6						kʰ a a ⁵⁵		
1815-6						cʰ a ⁵⁵		
1840-6						b r e ʔ ⁵¹		
1853-6						tʰ a ʔ̚ ⁵¹		
1866-6						n̥ a ʔ̚ ⁵¹		
1894-6						l̥ a ¹¹		
1934-6						ɟ ou ¹¹		
1947-6						kʰ a ŋ ¹¹		
1993-6						b w i ⁵⁵		
2059-6						ʔ ɔ ɴ ¹¹		
2098-6						r̥ j a ʔ ⁵¹		
2086-6						tʰ u ⁵⁵		
2153-6						n̥ r ɔ ɴ ¹¹		
2180-6						l̥ e ŋ ¹¹		
2205-6						kʰ w o ⁵⁵		
2328-6						l̥ a ⁵⁵		
2349-6						j ou ¹¹		
2372-6						l̥ ei ¹¹		
2388-6						m w i ɴ ⁵⁵		
2413-6						ˀd e ⁵⁵		
2637-6						b l o ɴ ¹¹		
2649-6						kʰ r u ⁵⁵		
2693-6						b ɔ ŋ ⁵⁵		
2755-6						n̥ ɔ ʔ̚ ⁵¹		
2858-6						m w ɨ ɴ ⁵⁵		
2953-6						cʰ a ⁵⁵		
2986-6						cʰ a ʔ̚ ⁵¹		
3034-6						kʰ a ʔ̚ ⁵¹		
3088-6						b l e ʔ ⁵¹		
3113-6						b l e ⁵⁵		
3154-6						r e ¹¹		
3179-6						cʰ r a ɴ ¹¹		
3246-6						ˀd a ⁵⁵		
3259-6						cʰ ɨ ŋ ¹¹		
3282-6						tʰ ə ŋ ¹¹		
3295-6						cʰ l a ¹¹		
3338-6						l o ŋ ¹¹		
3351-6						b l ei ⁵⁵		
3375-6						m̥ ɨ ¹¹		
3410-6						j ɔ ʔ̚ ⁵¹		
3423-6						m̥ e ¹¹		
3445-6						cʰ ei ⁵⁵		
3485-6						b e ¹¹		
3500-6						p l e ŋ ¹¹		
3545-6						d ou ¹¹		
3557-6						n̥ ɨ ŋ ⁵⁵		
3581-6						cʰ ɨ ŋ ⁵⁵		
3594-6						kʰ i ⁵⁵		
3618-6						s ou ¹¹		
3654-6						b l e ⁵⁵		
3667-6						d ɛ ʔ̚ ⁵¹		
3680-6						kʰ l i ʔ ⁵¹		
3763-6						b r ɔ ʔ̚ ⁵¹		
3850-6						b l a ¹¹		
3878-6						tʰ ei ⁵⁵		
3903-6						tʰ ɛ ŋ ⁵⁵		
3938-6						ɟ ɔ ¹¹		
3963-6						l e ¹¹		
3977-6						m̥ a ⁵⁵		
1464-6						l̥ w i ⁵¹		
10-6						l o ʔ ⁵¹		
59-6						d a ŋ ¹¹		
91-6						kʰ w a ¹¹		
288-6						n̥ w ou ¹¹		
316-6						m ei ⁵⁵		
336-6						kʰ l i ⁵⁵		
371-6						cʰ r w i ʔ̚ ⁵¹		
383-6						n̥ r ei ¹¹		
408-6						pʰ i ⁵⁵		
469-6						b r e ⁵⁵		
567-6						s w r a ¹¹		
592-6						m̥ a ʔ̚ ⁵¹		
646-6						s ei ¹¹		
666-6						pʰ a ¹¹		
696-6						b r a ⁵⁵		
634-6						p l o ŋ ¹¹		
725-6						kʰ w i ʔ̚ ⁵¹		
750-6						kʰ o ʔ̚ ⁵¹		
823-6						kʰ l i ¹¹		
835-6						ʔ o ¹¹		
894-6						l̥ ei ⁵⁵		
906-6						m̥ i ⁵⁵		
930-6						j a ʔ̚ ⁵¹		
942-6						kʰ ei ⁵⁵		
969-6						ʔ ɛ i ¹¹		
1104-6						l̥ i ⁵⁵		
1160-6						ʔ a ɴ ¹¹		
1314-6						k ɛ ʔ̚ ⁵¹		
1363-6						d a ʔ̚ ⁵¹		
1385-6						r e ʔ̚ ⁵¹		
1530-6						ˀb w e ⁵⁵		
1539-6						ʔ ɛ ɴ ⁵⁵		
1554-6						l̥ j ɛ ⁵⁵		
1577-6						ˀd w ɛ ¹¹		
1565-6						l̥ ei ⁵⁵		
1599-6						l̥ a ⁵⁵		
1612-6						l̥ ou ⁵⁵		
1632-6						d u ¹¹		
1643-6						k l o ɴ ¹¹		
1676-6						k l ɔ ʔ ⁵¹		
1700-6						tʰ ou ¹¹		
1829-6						kʰ r a ¹¹		
1878-6						l e ¹¹		
1907-6						kʰ w a ʔ̚ ⁵¹		
2025-6						tʰ ɛ ɴ ⁵⁵		
2046-6						l̥ a ¹¹		
2072-6						n̥ w a ɴ ¹¹		
2111-6						pʰ ou ¹¹		
2193-6						pʰ a ⁵⁵		
2219-6						kʰ ɔ ʔ̚ ⁵¹		
2230-6						ʔ a ⁵⁵		
2255-6						l ɛ ʔ̚ ¹¹		
2279-6						l̥ i ⁵⁵		
2320-6						j o ʔ ⁵¹		
2341-6						m̥ ou ¹¹		
2401-6						ʔ ɛ ɴ ¹¹		
2442-6						m̥ a ŋ ⁵⁵		
2468-6						n̥ e ¹¹		
2480-6						b r a ¹¹		
2531-6						pʰ o ¹¹		
2559-6						k i ¹¹		
2590-6						b ɔ ŋ ⁵⁵		
2604-6						tʰ ɛ ¹¹		
2662-6						tʰ ɨ ɴ ¹¹		
2673-6						n̥ u ɴ ¹¹		
2825-6						ˀb o ʔ̚ ⁵¹		
2846-6						tʰ w e ⁵⁵		
2881-6						r̥ w i ¹¹		
2893-6						n̥ e ŋ ⁵⁵		
2910-6						s a ¹¹		
2922-6						cʰ ɛ ŋ ⁵⁵		
2973-6						n̥ w ɛ ⁵⁵		
3047-6						pʰ ou ¹¹		
3059-6						b l e ŋ ⁵⁵		
3125-6						n̥ w ɨ ɴ ⁵⁵		
3167-6						m̥ a ʔ̚ ⁵¹		
21-7							t a ŋ ⁵⁵	
33-7							tʰ a ³³	
46-7							p l a ⁵⁵	
126-7							m a ɦ ³¹	
114-7							b a ŋ ³³	
149-7							p l a ɦ ³¹	
171-7							tʰ a ŋ ɦ ³¹	
191-7							k j a ²¹	
203-7							n i ɦ ³¹	
224-7							l a ʔ ⁴⁵	
275-7							kʰ a ³³	
302-7							tʰ a ɦ ³¹	
315-7							t a ʔ ²¹	
394-7							n i ʔ ²¹	
431-7							p a ʔ ²¹	
444-7							p a ʔ ²¹	
445-7							n a ʔ ⁵⁵	
514-7							n i ʔ ²¹	
555-7							kʰ i i ³³	
579-7							cʰ w a m ɦ ³¹	
603-7							kʰ a ³³	
737-7							l u ³³	
763-7							cʰ i u ³³	
870-7							kʰ i ʔ ²¹	
918-7							ʔ a ŋ ɦ ³¹	
979-7							l a ŋ ⁵³	
1013-7							m a ʔ ⁵⁵	
1040-7							tʰ a i ³³	
1027-7							m a ⁵³	
1053-7							l w i ⁵⁵	
1065-7							m a ŋ ⁵⁵	
1091-7							m ə m ⁵³	
1116-7							kʰ a ⁵⁵	
1129-7							n a ʔ ⁵⁵	
1173-7							ɕ i ³³	
1207-7							cʰ a ŋ ɦ ³¹	
1255-7							p i ʔ ²¹	
1277-7							t i ʔ ⁴⁵	
1290-7							p w a m ³³	
1301-7							cʰ w a m ³³	
1337-7							m i ³³	
1323-7							m u ʔ ⁵⁵	
1350-7							l a ³³	
1372-7							ŋ l a ⁴⁵	
1498-7							d a ³³	
1664-7							l i ʔ ²¹	
1652-7							ʔ a ⁵⁵	
1687-7							n a ʔ ²¹	
1708-7							m ɔ ³³	
1732-7							t a ŋ ⁵⁵	
1742-7							n ə ŋ ⁵³	
1755-7							p r i ŋ ɦ ³¹	
1767-7							m i ɦ ³¹	
1786-7							ŋ a a ⁵³	
1803-7							k a a ⁵³	
1815-7							tʰ a ɦ ³¹	
1840-7							p r i ʔ ²¹	
1853-7							tʰ a ʔ ²¹	
1866-7							n a ʔ ²¹	
1894-7							l a ³³	
1934-7							c a ³³	
1947-7							kʰ a ŋ ³³	
1993-7							p j i ɦ ³¹	
2059-7							ʔ a m ³³	
2098-7							ŋ j a ʔ ⁴⁵	
2086-7							tʰ a ɦ ³¹	
2153-7							m i ⁵⁵	
2180-7							l o ŋ ³³	
2205-7							kʰ i u ɦ ³¹	
2328-7							l a ɦ ³¹	
2349-7							j a ʔ ⁵⁵	
2372-7							l i ³³	
2388-7							m w i m ⁵³	
2413-7							d i ɦ ³¹	
2637-7							kʰ l a m ⁵⁵	
2649-7							p tʰ u ɦ ³¹	
2693-7							p ə ŋ ⁵³	
2755-7							n i ʔ ²¹	
2858-7							m w i m ɦ ³¹	
2953-7							tʰ a ɦ ³¹	
2986-7							t a ʔ ²¹	
3034-7							kʰ a ʔ ²¹	
3088-7							kʰ l ɛ ʔ ⁴⁵	
3113-7							p l i ɦ ³¹	
3154-7							r u ʔ ⁵⁵	
3179-7							cʰ w a m ³³	
3246-7							d a ɦ ³¹	
3259-7							c i m ⁵⁵	
3282-7							tʰ a ŋ ³³	
3295-7							p c a ³³	
3338-7							l o ŋ ⁵⁵	
3351-7							p l i ⁵³	
3375-7							m ə ʔ ⁵⁵	
3410-7							j i ʔ ²¹	
3423-7							m ə ʔ ⁵⁵	
3445-7							ɕ i ɦ ³¹	
3485-7							p i ⁵⁵	
3500-7							kʰ l a ŋ ³³	
3545-7							t u ʔ ⁵⁵	
3557-7							n ə ŋ ɦ ³¹	
3581-7							cʰ ə ŋ ɦ ³¹	
3594-7							kʰ i ɦ ³¹	
3618-7							l u ³³	
3654-7							p l a ⁵³	
3667-7							t i ʔ ⁴⁵	
3680-7							kʰ l i ʔ ²¹	
3763-7							p j a ʔ ²¹	
3850-7							p l a ⁵⁵	
3878-7							d i ɦ ³¹	
3903-7							tʰ ɛ ŋ ɦ ³¹	
3938-7							c i ³³	
3963-7							l i ⁵⁵	
3977-7							m a ɦ ³¹	
1464-7							l i ʔ ²¹	
10-7							l ɛ ʔ ⁴⁵	
59-7							tʰ a ŋ ³³	
91-7							p j a ³³	
288-7							n a i ³³	
316-7							m i ⁵³	
336-7							kʰ l i ɦ ³¹	
371-7							cʰ u ²¹	
383-7							m ɕ i ³³	
408-7							p i ɦ ³¹	
469-7							p r e ⁵³	
567-7							m w a ³³	
592-7							n a ²¹	
646-7							l i ³³	
666-7							pʰ a ³³	
696-7							p r a ⁵³	
634-7							kʰ l o ŋ ⁵⁵	
823-7							kʰ l i ³³	
835-7							kʰ a ⁵⁵	
894-7							l i ⁵³	
906-7							s i ɦ ³¹	
930-7							j a ʔ ⁴⁵	
942-7							k i ɦ ³¹	
969-7							ʔ ɛ i ³³	
1104-7							l o ɦ ³¹	
1160-7							ʔ a m ³³	
1314-7							k i ʔ ²¹	
1363-7							t a ʔ ⁴⁵	
1385-7							r ɛ ʔ ²¹	
1530-7							b w ə ɦ ³¹	
1539-7							ʔ ɛ ŋ ɦ ³¹	
1554-7							l w ɛ ⁵³	
1577-7							d w ɛ ³³	
1565-7							l i ⁵³	
1599-7							l a ⁵³	
1612-7							l a ⁵³	
1632-7							t a ʔ ⁵⁵	
1643-7							k l a ŋ ⁵⁵	
1676-7							k l a ʔ ²¹	
1700-7							tʰ a ³³	
1829-7							w a ⁵⁵	
1907-7							j ɛ ʔ ²¹	
2025-7							tʰ i m ⁵³	
2046-7							l a ³³	
2072-7							m i m ³³	
2111-7							pʰ a ³³	
2193-7							tʰ a ɦ ³¹	
2219-7							kʰ ɛ ʔ ²¹	
2230-7							tʰ a ɦ ³¹	
2255-7							j ɛ ⁵⁵	
2279-7							l i ⁵³	
2320-7							j a ʔ ⁴⁵	
2341-7							m a ⁵⁵	
2401-7							ʔ w ɛ m ³³	
2480-7							p r a ⁵⁵	
2531-7							pʰ a ³³	
2590-7							p ə ŋ ⁵³	
2604-7							tʰ e ³³	
2662-7							tʰ w u m ³³	
2673-7							n w ə m ³³	
2825-7							b ɛ ʔ ²¹	
2846-7							tʰ w ə ɦ ³¹	
2881-7							ŋ w i ⁵⁵	
2893-7							n ə ŋ ɦ ³¹	
2910-7							c a ³³	
2922-7							cʰ ə ŋ ɦ ³¹	
2973-7							n w ɛ ²¹	
3047-7							pʰ ɛ ³³	
3059-7							p r a ŋ ɦ ³¹	
3125-7							n ə m ⁵³	
3167-7							m a ʔ ⁴⁵	
21-8								d a ³³
33-8								j ɛ ³³
46-8								b l ɛ ³³
126-8								b j ɛ ⁵⁵
114-8								ɓ a ³³
149-8								b l ɛ ³³
171-8								tʰ ɛ ⁵⁵
191-8								w ɛ ³³
203-8								n i ⁵⁵
224-8								l ɛ ³³
275-8								kʰ ɛ ³³
302-8								u ⁵⁵
315-8								d ɔ ³³
394-8								n o ³³
431-8								pʰ a ³³
444-8								pʰ ɔ ³³
445-8								n ɛ ³³
514-8								n i ³³
555-8								kʰ w i ³³
579-8								ɓ r a ⁵⁵
603-8								kʰ ɛ ³³
737-8								l i ³³
763-8								ɓ w ɛ ³³
870-8								kʰ i ³³
918-8								a ⁵⁵
979-8								l ɛ ³³
1013-8								m ɛ ³³
1040-8								tʰ w i ³³
1027-8								m ɛ ³³
1053-8								l w i ³³
1065-8								m ɛ ³³
1091-8								m u ¹¹
1116-8								j i ³³
1129-8								n ɛ ³³
1173-8								ɗ i ³³
1207-8								ʃ a ⁵⁵
1255-8								pʰ i ¹¹
1277-8								d a ⁵⁵
1290-8								ɓ u ¹¹
1301-8								b u ¹¹
1337-8								m i ³³
1323-8								m u ³³
1350-8								m i ³³
1372-8								b l a ¹¹
1498-8								ɗ i ³³
1664-8								l i ¹¹
1652-8								ɔ ³³
1687-8								θ a ³³
1708-8								n j o ³³
1732-8								d o ³³
1742-8								n ɛ ³³
1755-8								b r a ⁵⁵
1767-8								b r i ³³
1786-8								ɛ ɛ ³³
1803-8								a ɛ ³³
1815-8								ʃ ɛ ⁵⁵
1840-8								b w a ¹¹
1853-8								d a ⁵⁵
1866-8								θ a ³³
1894-8								l ɛ ³³
1934-8								j i ³³
1947-8								kʰ a ³³
1993-8								pʰ w i ⁵⁵
2059-8								ɔ ³³
2098-8								b a a ¹¹
2086-8								d o ⁵⁵
2153-8								b r i ³³
2180-8								l ɛ ³³
2205-8								kʰ w u ⁵⁵
2328-8								l ɛ ⁵⁵
2349-8								j u ³³
2372-8								m i ³³
2388-8								m i ¹¹
2413-8								ɗ i ⁵⁵
2637-8								b l ɛ ³³
2649-8								u ⁵⁵
2693-8								pʰ ɔ ¹¹
2755-8								θ a ³³
2858-8								l a ⁵⁵
2953-8								j ɛ ⁵⁵
2986-8								d a ³³
3034-8								kʰ a ³³
3088-8								b l ɛ ¹¹
3113-8								b l i ⁵⁵
3154-8								r u ³³
3179-8								ɓ r a ³³
3246-8								ɗ ɛ ⁵⁵
3259-8								ʃ i ³³
3282-8								d a ³³
3295-8								kʰ j ɛ ³³
3338-8								l ɛ ³³
3351-8								b l i ³³
3375-8								m i ³³
3410-8								l ɔ ³³
3423-8								m i ³³
3445-8								ʃ i ⁵⁵
3485-8								pʰ i ³³
3500-8								b l ɛ ³³
3545-8								d u ³³
3557-8								θ ɛ ⁵⁵
3581-8								j a ⁵⁵
3594-8								kʰ i ⁵⁵
3618-8								θ o ³³
3654-8								b l i ³³
3667-8								d o ⁵⁵
3680-8								b l i ³³
3763-8								b w a ³³
3850-8								b l ɛ ³³
3878-8								d i ⁵⁵
3903-8								tʰ a ⁵⁵
3938-8								j o ³³
3963-8								l ɛ ³³
3977-8								m ɛ ⁵⁵
1464-8								l w i ³³
59-8								d a ¹¹
91-8								a a ³³
288-8								a o ³³
336-8								kʰ l i ⁵⁵
371-8								ɓ w o ¹¹
383-8								n i ³³
469-8								ɓ r i ³³
592-8								ɛ ³³
725-8								kʰ w i ³³
750-8								kʰ o ³³
823-8								kʰ l i ³³
835-8								j o ⁵⁵
894-8								n i ³³
906-8								l i ⁵⁵
930-8								j a ¹¹
942-8								k i ⁵⁵
1104-8								l u ⁵⁵
1363-8								d o ⁵⁵
1530-8								ɓ i ⁵⁵
1554-8								l ɛ ³³
1577-8								ɗ w ɛ ³³
1565-8								l i ³³
1612-8								l i ³³
1632-8								d a ³³
1643-8								k l o ³³
1676-8								k l o ³³
1700-8								tʰ o ³³
1878-8								l i ³³
2046-8								m ɛ ³³
2072-8								b a ¹¹
2111-8								j o ³³
2230-8								ɛ ⁵⁵
2279-8								l i ³³
2320-8								r o ³³
2341-8								m ɛ ³³
2442-8								θ a ⁵⁵
2468-8								n i ³³
2480-8								ɓ m ɛ ³³
2531-8								j o ³³
2559-8								kʰ i ³³
2673-8								u ¹¹
2846-8								tʰ w e ⁵⁵
2881-8								m i ³³
2893-8								θ a ⁵⁵
2910-8								θ ɛ ³³
2973-8								n w ɛ ³³
3059-8								b l a ⁵⁵
3125-8								n u ³³
3167-8								m ɛ ³³
