COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i ts u r u
138-10										s i n u
146-10										a r u k u
161-10										oː u
171-10										k a w a
182-10										k e m u r i
188-10										oː a m a
196-10										oː o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e m a i
352-10										tɕ i k a i
396-10										h u r ui
401-10										o s u
420-10										o tɕ i r u
424-10										u t a u
442-10										s i m e r u k r u
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m i ɴ n a
49-10										o n a ŋ o
78-10										a b u r a i
89-10										k e
130-10										m i r u
149-10										k u r u
175-10										s u n a
183-10										h i
192-10										a o i
199-10										a ts ui
230-10										a n n h i t o
233-10										a n o h i t o a i
250-10										h o k a n o
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a
303-10										h a r a w a t a
314-10										m o s i
354-10										a ts ui
369-10										k i r e r u
376-10										w a r ui
415-10										m u s u b u
418-10										n oː
451-10										h o k o r i
456-10										ts u n a
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i n z oː
142-10										t o b u
150-10										n e t e r u
204-10										i w a i
