COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ə ŋ	
595-7							tʰ ɛ̃ː	
596-7							ɲ u	
598-7							z u	
599-7							d ɛ̃ː	
602-7							z aː	
603-7							l a p	
606-7							s y	
605-7							b au	
620-7							l oː	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ ɔ	
646-7							r ɛ ŋ	
168-7							h ɛ k	
658-7							h a n	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							k u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m	
702-7							ʨ ɔ m	
704-7							m uː	
176-7							l uː	
709-7							s	
710-7							t øˀ	
714-7							m a	
718-7							kʰ	
719-7							tɕʰ ũː ŋ	
22-7							m yː	
723-7							ʨ i ŋ	
726-7							z ɛ ŋ	
729-7							b	
730-7							r aː	
739-7							pʰ l iː	
740-7							b ə	
741-7							kʰ ɔ k	
1-8								g uː
5-8								n a
4-8								tʰ ɛ k
6-8								n a ŋ
15-8								dʑ i
55-8								l ɔ
56-8								a
60-8								s aː
61-8								kʰ u ŋ
80-8								dʑ ɔ k
87-8								tɕʰ a
86-8								pʰ l u
92-8								pʰ l k
102-8								m aː
106-8								pʰ u k
108-8								d ə
107-8								pʰ l ɔː
112-8								pʰ ɔ m
115-8								s
114-8								t u ŋ
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i ŋ
136-8								b ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h aː
149-8								m i k
153-8								s
152-8								kʰ a n
158-8								k i t
163-8								l i
164-8								ɲ iː
167-8								pʰ a ŋ
171-8								ɲ u ŋ
172-8								b u k
173-8								tʰ eː
183-8								r aː
185-8								m uː
188-8								g ə
189-8								tɕ i n
193-8								h ɛ
196-8								m ɔ̃ː
199-8								tɕʰ aː
200-8								kʰ a n
201-8								kʰ i
202-8								kʰ ə
203-8								tʰ u ŋ
204-8								b iː
206-8								ɲ a m
117-8								b iː
146-8								kʰ eˀ
219-8								b ə
218-8								tɕʰ aː
224-8								m ɔ̃ː
240-8								tɕʰ a k
244-8								j ɔ
255-8								n ɔ̃
260-8								b a
263-8								r au
269-8								dʑ ɛ k
271-8								tʰ a k
209-8								kʰ eˀ
277-8								m a
278-8								b u ŋ
135-8								d ə
284-8								m iː
797-8								a
290-8								l i
289-8								tɕ i k
296-8								n i
310-8								s ə
319-8								iː
325-8								r ɛ
327-8								tʰ aː
331-8								k au
337-8								b a n
338-8								l i ŋ
339-8								ɔ̃ː
350-8								kʰ ə
349-8								tʰ u ŋ
357-8								tɕʰ u
355-8								a
363-8								m ə
361-8								tʰ oː
365-8								s a ɹ
364-8								dʑ a t
375-8								r u k
379-8								s ɛ t
380-8								kʰ a
396-8								j oː
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r ɛ k
410-8								i k
415-8								b aː
416-8								b a
101-8								ɲ u
37-8								kʰ uː
424-8								pʰ aː
434-8								tɕʰ a n
445-8								p
446-8								s iː
451-8								t u
457-8								n a m
456-8								b l uː
464-8								pʰ i ŋ
473-8								tɕʰ iː
474-8								ɔ ŋ
479-8								s ɛ n
489-8								j ɔ
490-8								h ɔ̃ː
494-8								s ə
503-8								g ə
502-8								z a ŋ
235-8								l u ŋ
519-8								l iː
523-8								u k
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i n
558-8								kʰ ɔ̃ː ŋ
561-8								s a
562-8								p o
564-8								j aː
567-8								m ɔ
570-8								pʰ iː
575-8								oː
582-8								l a
585-8								ɔ
589-8								kʰ ɔ m
593-8								d a n
594-8								l ə
595-8								tʰ eː
596-8								ɲ u k
598-8								z u
599-8								d ɛ̃ː
602-8								z aː
603-8								l a p
606-8								s ɔ ɹ
605-8								b ɔ
620-8								l aː
637-8								pʰ a k
639-8								dʑ au
645-8								g ɔ
646-8								r ɛ ŋ
168-8								h ɛ k
658-8								h a n
665-8								pʰ uː
668-8								h uː
677-8								t a ŋ
75-8								k u ŋ
678-8								s uː
682-8								m a n
493-8								z iː
693-8								s ə
694-8								m ɔː
702-8								tɕ ɔ m
704-8								m uː
176-8								l uː
709-8								s
710-8								t eˀ p
714-8								m ɛ
718-8								kʰ ə
719-8								tɕʰ ɔ̃ː
22-8								m iː
723-8								tɕ i n
726-8								dʑ ɛ ŋ
729-8								b
730-8								r aː
739-8								pʰ l iː
740-8								b ə
741-8								kʰ ɔ k
