COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
2-9									j t ¹										
4-9									tsʰ i t ¹										
5-9									tsʰ ɔ ŋ ⁵² ⁵²										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									h a ⁵²										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									ɲ u ³¹										
38-9									l ⁵² ⁵²										
40-9									j u n ¹¹										
42-9									v u										
43-9									ts i n ŋ										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
53-9									ɲ ə n ¹¹										
56-9									k i m ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									tsʰ ɔ ŋ ⁵² ⁵²										
64-9									l i n ŋ ⁵²										
68-9									kʰ j a n ⁵²										
85-9									v i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									n i ³¹										
98-9									l ai ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j a ⁵²										
124-9									k a a ³¹										
127-9									ts ɔ ⁵²										
133-9									tʰ ɛu ⁴⁴										
144-9									s a ³¹										
161-9									h j u ŋ ⁴⁴										
166-9									k w ɔ ŋ ⁴⁴										
170-9									ɛ ¹¹ ¹¹										
171-9									tʰ u ⁵²										
173-9									ɲ i t ⁵										
174-9									n ɔi ⁵² ⁵²										
175-9									kʰ j a n ¹¹										
176-9									l j ɔ ŋ ³¹										
177-9									p a t ¹										
179-9									l j u ⁵										
181-9									pʰ i n ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k w n n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɛ n ³¹										
198-9									t ɛ n ⁵²										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ u t ¹										
202-9									t au ⁴⁴										
205-9									f u n ⁴⁴										
206-9									tsʰ j ɛ t ¹										
209-9									f a t ⁵										
211-9									tsʰ u ⁴⁴										
215-9									l i ⁵²										
216-9									k w a t ¹										
217-9									t au ⁵²										
219-9									s a t ¹ ¹										
220-9									tsʰ ɿ ⁵²										
225-9									tsʰ j a n ¹¹										
230-9									ts j ɛ n ³¹										
234-9									pʰ i t ¹										
238-9									l i t ⁵										
242-9									tsʰ u ⁵²										
253-9									kʰ i n ¹¹										
256-9									s ɔ k ⁵										
261-9									f a ⁵² ⁵²										
262-9									p a k ¹										
263-9									tsʰ ɿ ¹¹										
264-9									tsʰ j ɔ ŋ ⁵²										
271-9									s ə t ⁵										
272-9									tsʰ j a n ⁴⁴										
274-9									v u										
275-9									p a n ⁵²										
279-9									n a m ¹¹										
287-9									l ɔ n n ³¹										
291-9									h ɛu ⁵²										
295-9									kʰ i ⁵²										
300-9									j j u										
303-9									tsʰ i ³¹										
306-9									kʰ ɛu ³¹										
307-9									k u ³¹										
308-9									k i ⁵²										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ɔi ¹¹										
323-9									m i n ¹¹										
325-9									tʰ u ³¹										
330-9									f ɛu ³¹										
334-9									h i p ¹										
335-9									tsʰ w ⁴⁴ ⁴⁴										
338-9									k au ⁵²										
339-9									ts j ⁴⁴										
341-9									f u ⁴⁴										
342-9									m i n ŋ										
343-9									h ɔ ¹¹										
344-9									ŋ au ⁴⁴										
349-9									kʰ u k ¹										
353-9									tsʰ ɔ ŋ ⁵²										
360-9									h ɛu ¹¹										
2-10										i t ⁵									
4-10										tɕʰ i t ⁵									
5-10										ts ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ²¹									
8-10										h a ²¹									
9-10										p u t ⁵									
17-10										ts u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ²¹³									
33-10										y y ²¹³									
38-10										l i ²¹									
40-10										y n ²⁴									
42-10										u ²¹³									
43-10										tɕ i n ²¹³									
46-10										m ɔ ŋ ⁴⁵									
52-10										l j ɔ ŋ ²¹									
53-10										l ə n ⁴⁵									
56-10										tɕ i n ⁴²									
59-10										tʰ a ⁴²									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ²¹									
68-10										tɕ j ɛ n ⁴⁵									
85-10										w i ²¹									
86-10										t i ⁴²									
87-10										tɕ y ²¹									
93-10										ɲ i ²¹³									
98-10										l ai ²⁴									
109-10										ɕ i n ²¹³									
115-10										t au ²¹³									
118-10										tɕ j a ⁴⁵									
124-10										k a ²¹³ ²¹³									
127-10										ts o ⁴⁵									
133-10										tʰ ɛu ⁴²									
144-10										s a ²¹³									
161-10										ɕ j u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										l ²⁴									
171-10										tʰ u ²¹³									
173-10										l ə t ⁵									
174-10										l ai i									
175-10										tɕʰ ɥ ɔ n ²⁴									
176-10										l j ɔ ŋ ²¹³									
177-10										p a t ⁵									
179-10										l j u ⁵ ⁵									
181-10										pʰ i n ⁴²									
182-10										tɕʰ i ²⁴									
189-10										k w ɔ n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l a n ²¹³									
198-10										t ɛ n ⁴⁵									
199-10										ɕ j u ŋ ⁴²									
200-10										tsʰ ɔ t ⁵									
202-10										t au ⁴²									
205-10										ɸ u n ⁴²									
206-10										tɕʰ j ɛ t ⁵									
209-10										h w ɔ ⁵									
211-10										tsʰ u ⁴²									
215-10										l i ²¹									
216-10										k w a t ⁵									
217-10										t au ⁴⁵									
219-10										s w ɔ t ⁵									
220-10										tsʰ ɿ ²¹³									
225-10										tɕʰ j ɛ n ²⁴									
230-10										tɕ j ɛ n ²¹³									
234-10										pʰ i t ⁵									
238-10										l i t ⁵									
242-10										tsʰ u ²¹									
253-10										tɕʰ i n ⁴⁵									
256-10										s a k ⁵ ⁵									
261-10										ɸ w a ⁴⁵									
262-10										p a k ⁵									
263-10										s ɿ ⁴⁵									
264-10										tɕ j ɔ ŋ ²¹									
271-10										s ə t ⁵									
272-10										tɕʰ j ɛ n ⁴²									
274-10										u ²¹³									
275-10										p ɔ n ⁴⁵									
279-10										l a n ⁴⁵									
287-10										l ɔ n n ²¹³									
291-10										h ɛu ²¹									
295-10										tɕʰ y ²¹³									
300-10										j u ²¹³									
303-10										tɕʰ y ²¹³									
306-10										kʰ ɛu ²¹³									
307-10										k u ²¹³									
308-10										tɕ y ⁴⁵									
312-10										tɕ j ɛu ⁴⁵									
313-10										kʰ ɔ ²¹³									
314-10										tʰ ai ²⁴									
323-10										m i n ²⁴									
325-10										tʰ u ²¹³									
330-10										ɸ w ²¹³									
334-10										ɕ i t ⁵									
335-10										tsʰ w i ⁴²									
338-10										k au ⁴⁵									
339-10										ts əu ⁴²									
341-10										ɸ u ⁴²									
342-10										m i n ²¹									
343-10										h o ²⁴									
344-10										ŋ au ²¹³									
349-10										kʰ u k ⁵									
353-10										tsʰ ɔ ŋ ŋ									
360-10										h ɛu ²⁴									
2-11											j ɤ ʔ ⁵								
4-11											tsʰ ɪ ʔ ⁵ ⁵								
5-11											z ɒː ¹³								
6-11											s ɛ ⁵³								
7-11											z ɒː ¹³								
8-11											h a ¹³								
9-11											p ɤ ʔ ⁵								
17-11											ts o ŋ ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j a ⁵⁵								
33-11											ɥ ɥ ¹³								
38-11											z ¹³								
40-11											ɥ i ŋ ¹³								
42-11											u ⁵⁵								
43-11											ts i ŋ ⁵⁵								
46-11											uɒː ɒː ¹³								
52-11											l iaː ¹³								
53-11											z ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ o ⁵³								
60-11											z ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ¹³								
85-11											u ɛ ¹³								
86-11											t i ⁵³								
87-11											z ɥ ¹³								
93-11											ɲ i ¹³								
98-11											l ɛ ¹³								
109-11											s i ŋ ⁵⁵								
115-11											t ɔ ⁵⁵								
118-11											ts j ⁵⁵								
124-11											k j ⁵⁵								
127-11											ts u ⁵⁵								
133-11											tʰ ɤɯ ⁵³								
144-11											s a ⁵⁵								
161-11											ɕ j o ŋ ⁵³								
166-11											k w ⁵³								
170-11											z ¹³								
171-11											tʰ u ⁵⁵								
173-11											z ɤ ʔ ¹³								
174-11											n ɛ ¹³								
175-11											z ɥ ø								
176-11											l iaː ¹³								
177-11											p a ʔ ⁵								
179-11											l j ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											tɕ i ¹³								
189-11											k w ø								
191-11											t o ŋ ⁵³								
193-11											l ə ŋ ⁵⁵								
198-11											t ə ŋ ⁵⁵								
199-11											ɕ j o ŋ ⁵³								
200-11											tsʰ ɥ ʔ ⁵								
202-11											t ɔ ⁵³								
205-11											f ə ŋ ⁵³								
206-11											tsʰ ɪ ʔ ⁵ ⁵								
209-11											w a ¹³ ¹³								
211-11											tsʰ u ⁵³								
215-11											l i ¹³								
216-11											k w a ʔ ⁵								
217-11											t ɔ ⁵⁵								
219-11											s o a ʔ								
220-11											tsʰ ɿ ⁵⁵								
225-11											z ɪ ¹³								
230-11											ts ɪ ⁵⁵								
234-11											p ɪ ʔ ⁵ ⁵								
238-11											l ɪ ʔ ¹³								
242-11											z u ¹³								
253-11											tɕ i ŋ ¹³								
256-11											z o ʔ ¹³								
261-11											h o ⁵⁵								
262-11											p ɤ ʔ ⁵								
263-11											z ɿ ¹³								
264-11											z iaː ¹³								
271-11											z ɤ ʔ ¹³								
272-11											tsʰ ɪ ⁵³								
274-11											u ⁵⁵								
275-11											p ø ⁵⁵								
279-11											n ø ¹³								
287-11											l ø ¹³								
291-11											ɦ ɤ ¹³								
295-11											tɕʰ y ⁵⁵								
300-11											j ɯ ¹³								
303-11											tsʰ y ⁵⁵								
306-11											kʰ ɤɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ y ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											tʰ u ⁵⁵								
330-11											f u ⁵⁵								
334-11											ɕ ɪ ʔ ʔ ⁵								
335-11											tsʰ ø ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɤɯ ⁵³								
341-11											h u ⁵³								
342-11											m i ŋ ¹³								
343-11											ɦ u ¹³								
344-11											ŋ ɔ ¹³								
349-11											kʰ o ʔ ⁵								
353-11											tsʰ ɒː ⁵⁵								
360-11											ɦ ɤ ¹³								
2-12												i ²³							
4-12												tɕʰ i ²³							
5-12												dz a ŋ ³³							
6-12												s aː ⁵⁵							
7-12												dz a ŋ ³³							
8-12												ɣ a o							
9-12												p u ²³							
17-12												tɕ i n ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												j o ²¹							
33-12												i y ²¹							
38-12												n ³⁵							
40-12												i ə n							
42-12												əu ²¹							
43-12												tɕ i n ²¹							
46-12												a ŋ ŋ ²³							
52-12												n j a ŋ							
53-12												i i n ²³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												t a ŋ ³³							
64-12												n i n ³³							
68-12												tɕ ɪː ³³							
85-12												w i ³⁵							
86-12												t i ⁵⁵							
87-12												d y ³³							
93-12												ɲ i ²¹							
98-12												n j e ²³							
109-12												ɕ i n ³⁵							
115-12												t ə ²¹							
118-12												tɕ j o ³⁵							
124-12												tɕ a o							
127-12												ts u ³⁵							
133-12												tʰ j e							
144-12												s o ²¹							
161-12												ɕ y n ⁵⁵							
166-12												k a a ŋ ⁵⁵							
170-12												i ²³							
171-12												tʰ əu ³⁵							
173-12												i j ³⁵							
174-12												n w e ³³							
175-12												d uiː ²³							
176-12												n j a ŋ ²¹							
177-12												p a ²³							
179-12												n j ʊ ³⁵							
181-12												b i n ⁵⁵							
182-12												dʑ i ²³							
189-12												k uɛː ⁵⁵							
191-12												t a ŋ ⁵⁵							
193-12												n i ²¹							
198-12												t iɛː n ³⁵							
199-12												ɕ y n ⁵⁵ ⁵⁵							
200-12												tsʰ y ²³							
202-12												t ə ⁵⁵							
205-12												x w n ⁵⁵							
206-12												tɕʰ j ɛ ²³							
209-12												x w ³⁵ ³⁵							
211-12												tsʰ əu ⁵⁵							
215-12												n i ³³							
216-12												k w a ²³							
217-12												t ə ³⁵							
219-12												s o ²³ ²³							
220-12												tɕʰ ʅ ³⁵							
225-12												tɕʰ ɪː ²³							
230-12												tɕ ɪː ²¹							
234-12												pʰ i ²³							
238-12												n i ³⁵							
242-12												d u ³³							
253-12												dʑ i n ²³							
256-12												ɣ j ²³ ²³							
261-12												x o o ³⁵							
262-12												p j ɛ							
263-12												dz ʅ ²³							
264-12												tɕ j a ŋ							
271-12												ʂ ʅ ³⁵							
272-12												tɕʰ ɪː ⁵⁵							
274-12												əu ²¹							
275-12												p iɛː ³⁵							
279-12												n a ²³							
287-12												n uɛː ²¹							
291-12												ɣ j e ³³							
295-12												tɕʰ y ³⁵							
300-12												j ʊ ²¹							
303-12												tɕʰ y ²¹							
306-12												kʰ j ə ²¹							
307-12												k əu ²¹							
308-12												tɕ y ³⁵							
312-12												tɕ j ə ³⁵							
313-12												kʰ ʊ ²¹							
314-12												d w e ²³							
323-12												m i n ²³							
325-12												tʰ əu ²¹							
330-12												x w ²¹ ²¹							
334-12												ɕ i ²³							
335-12												tsʰ y ⁵⁵ ⁵⁵							
338-12												k ə ³⁵							
339-12												tɕ j ʊ ⁵⁵							
341-12												x əu ⁵⁵							
342-12												m i n ³³							
343-12												ɣ ʊ ²³							
344-12												ŋ ə ²¹							
349-12												kʰ əu ²³							
353-12												dz a ŋ ³⁵							
360-12												ɣ j e ²³							
2-13													j ɤ ʔ ⁴						
4-13													tsʰ i ɤ ʔ						
5-13													z ɒ ŋ ³¹						
6-13													s ɛ ⁴⁴						
7-13													z ɒ ŋ ³¹						
8-13													h o ³¹						
9-13													p ɤ ʔ ⁴						
17-13													ts o ŋ ⁴⁴						
31-13													tɕ øy øy						
32-13													j ɒ ⁵²						
33-13													z ɥ ³¹						
38-13													z ³¹						
40-13													ɥ ə n ²⁴						
42-13													əu ³¹						
43-13													ts i n ⁵²						
46-13													v ɒ ŋ ²⁴						
52-13													l j a ŋ ³¹						
53-13													z ə n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ ɛ ⁴⁴						
60-13													z ɒ ŋ ³¹						
64-13													l i n ³¹						
68-13													tɕ ɪ ³¹						
85-13													ɦ u ³¹						
86-13													t i ⁴⁴						
87-13													z ɥ ³¹						
93-13													ɲ i ³¹						
98-13													l ɛ ²⁴						
109-13													s i n ⁴¹²						
115-13													t æ ⁵²						
118-13													ts j ɒ ⁴¹²						
124-13													tɕ j ɒ						
127-13													ts əu ⁴¹²						
133-13													tʰ øy ⁴⁴						
144-13													s ɒ ⁴⁴						
161-13													ɕ j o ŋ ⁴⁴						
166-13													k w ɒ ŋ ⁴⁴						
170-13													z ²⁴						
171-13													tʰ əu ⁴¹²						
173-13													z ɤ ʔ ²³						
174-13													n ɛ ³¹						
175-13													z j ø						
176-13													l j a ŋ ³¹						
177-13													p a ʔ ⁴						
179-13													l o ʔ ²³						
181-13													b i n ⁴⁴						
182-13													dʑ i ²⁴						
189-13													k w ø						
191-13													t o ŋ ⁴⁴						
193-13													l ə n ³¹						
198-13													t ə n ⁴¹²						
199-13													ɕ j o ŋ ⁴⁴						
200-13													tsʰ ɥ ʔ ⁴						
202-13													t æ ⁴⁴						
205-13													f ə n ⁴⁴						
206-13													tsʰ j ɤ ʔ ⁴						
209-13													ɦ w ʔ ²³						
211-13													tsʰ əu ⁴⁴						
215-13													l i ³¹						
216-13													k w a ʔ ⁴						
217-13													t æ ⁴¹²						
219-13													s ɒ ʔ ʔ ⁴						
220-13													tsʰ ɿ ⁴¹²						
225-13													z ɪ ²⁴						
230-13													ts ɪ ⁴¹²						
234-13													b j ɤ ʔ						
238-13													l j ɤ ʔ ²³						
242-13													z əu ³¹						
253-13													dʑ i n ²⁴						
256-13													z o ʔ ²³						
261-13													h w ɒ						
262-13													p ɤ ʔ ⁴						
263-13													z ɿ ²⁴						
264-13													z j a ŋ ³¹						
271-13													z ɤ ʔ ²³						
272-13													tsʰ ɪ ⁴⁴						
274-13													əu ⁵²						
275-13													p ø ⁴¹²						
279-13													n ø ²⁴						
287-13													l ø ³¹						
291-13													ɦ øy ³¹						
295-13													tɕʰ y ⁴¹²						
300-13													j øy ⁵²						
303-13													tsʰ y ⁵²						
306-13													kʰ øy ⁵²						
307-13													k əu ⁵²						
308-13													tɕ i ⁴¹²						
312-13													tɕ j æ ⁴¹²						
313-13													kʰ əu ⁵²						
314-13													d ɛ ²⁴						
323-13													m i n ²⁴						
325-13													tʰ əu ⁵²						
330-13													f øy ⁵²						
334-13													ɕ j ɤ ʔ						
335-13													tsʰ ɛ ⁴⁴						
338-13													k æ ⁴¹²						
339-13													ts øy ⁴⁴						
341-13													h əu ⁴⁴						
342-13													m i n ³¹						
343-13													ɦ əu ²⁴						
344-13													j æ ³¹						
349-13													kʰ o ʔ ⁴						
353-13													tsʰ ɒ ŋ ⁴¹²						
360-13													ɦ øy ²⁴						
2-14														j ə ʔ ²					
4-14														tɕʰ j ə ʔ ²					
5-14														ts ɒː ⁴⁵ ⁴⁵					
6-14														s æː ¹¹					
7-14														s ɒː ⁴⁵					
8-14														ɕ j ⁴⁵					
9-14														p ə ʔ ²					
17-14														ts u ŋ ¹¹					
31-14														tɕ j ou ⁵³					
32-14														j ɛ ⁵³					
33-14														z u ⁵³					
38-14														z ⁴⁵					
40-14														y ŋ ¹¹					
42-14														v ⁵³					
43-14														tɕ i ŋ ⁵³					
46-14														v ɒː ¹¹					
52-14														l iɒː ⁴⁵ ⁴⁵					
53-14														z ŋ ŋ ¹¹					
56-14														tɕ i ŋ ¹¹					
59-14														tʰ a ¹¹					
60-14														ts ɒː ⁴⁵ ⁴⁵					
64-14														l i ŋ ⁴⁵					
68-14														tɕ j ɛ ⁴⁵					
85-14														v ei ⁴⁵					
86-14														t i ¹¹					
87-14														ts u ⁴⁵					
93-14														n i ⁵³					
98-14														l ai ¹¹					
109-14														ɕ i ŋ ⁴⁵					
115-14														t au ⁵³					
118-14														tɕ j ɛ ⁴⁵					
124-14														tɕ j ⁵³ ⁵³					
127-14														ts w ⁴⁵					
133-14														tʰ ou ¹¹					
144-14														s a ⁵³					
161-14														ɕ y ŋ ¹¹					
166-14														k w ɒː					
170-14														z ¹¹					
171-14														tʰ u ⁴⁵					
173-14														z ə ʔ ²					
174-14														n w ei					
175-14														tɕʰ ɥ ɛ ¹¹					
176-14														l iɒː ⁵³					
177-14														p a ʔ ²					
179-14														l j ə ʔ ²					
181-14														p i ŋ ¹¹					
182-14														tɕʰ i ¹¹					
189-14														k uæː æː ¹¹					
191-14														t u ŋ ¹¹					
193-14														l ə ŋ ⁵³					
198-14														t ə n ⁴⁵					
199-14														ɕ y ŋ ¹¹					
200-14														tsʰ u ʔ ² ²					
202-14														t au ¹¹					
205-14														f ə ŋ ¹¹					
206-14														tɕʰ j ə ʔ ²					
209-14														x w a ⁴⁵					
211-14														tsʰ u ¹¹					
215-14														l i ⁴⁵					
216-14														k w a ʔ ²					
217-14														t au ⁴⁵					
219-14														s w a ʔ ²					
220-14														tsʰ ɿ ⁴⁵					
225-14														tɕʰ j ɛ ¹¹					
230-14														tɕ j ɛ ⁵³					
234-14														pʰ j ə ʔ ²					
238-14														l j ə ʔ ²					
242-14														ts u ⁴⁵					
253-14														tɕʰ i ŋ ¹¹					
256-14														s w ə ʔ					
261-14														x w a ⁴⁵					
262-14														p ə ʔ ²					
263-14														tsʰ ɿ ¹¹					
264-14														tɕ iɒː ⁴⁵					
271-14														s ə ʔ ⁵⁴					
272-14														tɕʰ j ɛ ¹¹					
274-14														v ⁵³					
275-14														p æː ⁴⁵					
279-14														n æː ¹¹					
287-14														l æː ⁵³					
291-14														x ou ⁴⁵					
295-14														tɕʰ y ⁴⁵					
300-14														j ou ⁵³					
303-14														tɕʰ y ⁵³					
306-14														kʰ ou ⁵³					
307-14														kʰ u ⁵³					
308-14														tɕ y ⁴⁵					
312-14														tɕ j au ⁴⁵					
313-14														kʰ ə ⁵³					
314-14														tʰ ai ¹¹					
323-14														m i ŋ ¹¹					
325-14														tʰ u ⁵³					
330-14														f u ⁵³					
334-14														ɕ j ə ʔ ²					
335-14														tsʰ w ei ¹¹					
338-14														k au ⁴⁵					
339-14														ts ou ¹¹					
341-14														x u ¹¹					
342-14														m i ŋ ⁴⁵					
343-14														x ə ¹¹					
344-14														j au ⁵³					
349-14														kʰ w ə ʔ					
353-14														tsʰ uaː ⁴⁵					
360-14														x ou ¹¹					
2-15															i ³²³				
4-15															tsʰ ei ³²³				
5-15															z w ɔ ²²				
6-15															s a ⁴⁴				
7-15															z w ɔ ²²				
8-15															ɦ a ²²				
9-15															p a ³²³				
17-15															tɕ ɥ o ⁴⁴				
31-15															tɕ j au ⁴⁵				
32-15															ei i				
33-15															ɦ ei ³⁴				
38-15															z ɿ ²²				
40-15															ɦ a ŋ ³¹				
42-15															u ⁴⁵				
43-15															ts e ŋ ⁴⁵				
46-15															ɦ w ɔ ³¹				
52-15															l i ³¹ ɔ ²²				
53-15															z a ŋ ³¹				
56-15															tɕ j a ŋ				
59-15															tʰ o ⁴⁴				
60-15															z w ɔ ²²				
64-15															l e ŋ ²²				
68-15															tɕ i ²²				
85-15															v u ²²				
86-15															t ei ⁴⁴				
87-15															dz ɿ ²²				
93-15															ɲ i ³⁴				
98-15															l ɛ ³¹				
109-15															s a ŋ ⁴²				
115-15															t ɜ ⁴⁵				
118-15															ts ei ⁴²				
124-15															k a ⁴⁵				
127-15															ts əu ⁴²				
133-15															tʰ j ⁴⁴				
144-15															s a ⁴⁵				
161-15															ɕ ɥ ɔ ⁴⁴				
166-15															k w ɔ ɔ				
170-15															ɦ ³¹				
171-15															tʰ ɵy ⁴²				
173-15															z ai ²¹²				
174-15															l ai ²²				
175-15															tɕʰ y ³¹				
176-15															l i ⁴⁵ ³⁴				
177-15															p a ³²³				
179-15															l j ²¹² ²¹²				
181-15															b e ŋ ⁴⁴				
182-15															dz ɿ ³¹				
189-15															k y ⁴⁴				
191-15															t o ŋ ⁴⁴				
193-15															l a ŋ ⁴⁵				
198-15															t a ŋ ⁴²				
199-15															ɕ ɥ ɔ ⁴⁴				
200-15															tsʰ ɥ ³²³				
202-15															t ɜ ⁴⁴				
205-15															f a ŋ ⁴⁴				
206-15															tsʰ i ³²³				
209-15															ɦ o ²¹²				
211-15															tɕʰ ɿ ⁴⁴				
215-15															l ei ²²				
216-15															k y ³²³ ³²³				
217-15															t ɜ ⁴²				
219-15															s a ³²³				
220-15															tsʰ ɿ ⁴²				
225-15															ɦ i ³¹				
230-15															tɕ i ⁴⁵				
234-15															b ei ³²³				
238-15															l ei ²¹²				
242-15															z ɿ ²²				
253-15															dʑ j a ³¹				
256-15															z ei ²¹²				
261-15															x o ⁴²				
262-15															p a ³²³				
263-15															z ɿ ³¹				
264-15															tɕ i ⁴⁵ ²²				
271-15															z a ²¹²				
272-15															tɕʰ i ⁴⁴				
274-15															v ⁴⁵				
275-15															p ø ⁴²				
279-15															n ø ³¹				
287-15															l ø ³⁴				
291-15															ɦ au ²²				
295-15															tɕʰ ɿ ⁴²				
300-15															ɦ j au				
303-15															tsʰ ɿ ⁴⁵				
306-15															kʰ au ⁴⁵				
307-15															k u ⁴⁵				
308-15															tɕ ɿ ⁴²				
312-15															tɕ j ɛ ⁴²				
313-15															kʰ u ⁴⁵				
314-15															d ɛ ³¹				
323-15															m e ŋ ³¹				
325-15															tʰ ɵy ⁴⁵				
330-15															f ɛ ⁴⁵				
334-15															s i ³²³				
335-15															tsʰ ɿ ⁴⁴				
338-15															k ɜ ⁴²				
339-15															tɕ j u ⁴⁴				
341-15															f u ⁴⁴				
342-15															m e ŋ ²²				
343-15															v u ³¹				
344-15															ŋ ɜ ³⁴				
349-15															kʰ u ³²³				
353-15															tɕʰ ɥ ɔ ⁴²				
360-15															ɦ au ³¹				
2-16																i a t ³²			
4-16																tsʰ i t ³²			
5-16																t ɔ ŋ ³³			
6-16																s a m ⁵⁵			
7-16																s ɔ ŋ ³³			
8-16																h a ³³			
9-16																p ɔ t ³²			
17-16																t j ɔ ŋ			
31-16																k j u ⁵¹			
32-16																j a ⁵¹			
33-16																u u ⁵¹			
38-16																dz ³³			
40-16																j n ²⁴ ²⁴			
42-16																ɔ ⁵¹			
43-16																ts ɪ ŋ ⁵¹			
46-16																b ɔ ŋ ²⁴			
52-16																l j ɔ ŋ ³³			
53-16																dz i n ²⁴			
56-16																k u n ⁵⁵			
59-16																tʰ a ⁵⁵			
60-16																t ɔ ŋ ³³			
64-16																l ɪ ŋ ³³			
68-16																k j a n ¹¹			
85-16																w i ³³			
86-16																t e ⁵⁵			
87-16																t u ³³			
93-16																l iː ⁵¹			
98-16																l ai ²⁴			
109-16																s i n ¹¹			
115-16																t o ⁵¹			
118-16																ts j a ¹¹			
124-16																k j a ⁵¹			
127-16																ts ɔ ¹¹			
133-16																tʰ ɔ ⁵⁵			
144-16																s a ⁵¹			
161-16																h j ɔ ŋ ⁵⁵			
166-16																k w ɔ ŋ ⁵⁵			
170-16																i ²⁴			
171-16																tʰ ɔ ¹¹			
173-16																dz i t ⁵			
174-16																n w ³³ ³³			
175-16																tsʰ j a n ²⁴			
176-16																l j ɔ ŋ ⁵¹			
177-16																p a t ³²			
179-16																l j u ⁵			
181-16																p ɪ ŋ ⁵⁵			
182-16																k i ²⁴			
189-16																k w a n ⁵⁵			
191-16																t ɔ ŋ ⁵⁵			
193-16																l ɪ ŋ ⁵¹			
198-16																t ɪ ŋ ¹¹			
199-16																h j ɔ ŋ ⁵⁵			
200-16																tsʰ j t ³²			
202-16																t o ⁵⁵			
205-16																h u n ⁵⁵			
206-16																tsʰ j a t ⁵			
209-16																h w a ⁵			
211-16																tsʰ ɔ ⁵⁵			
215-16																l i ³³			
216-16																k w a t ³²			
217-16																t o ¹¹			
219-16																s w a t ³²			
220-16																tsʰ u ¹¹			
225-16																tsʰ j a n ²⁴			
230-16																ts j a n ⁵¹			
234-16																pʰ ɪ k ³²			
238-16																l i t ⁵			
242-16																ts ɔ ³³			
253-16																kʰ u n ²⁴			
256-16																s j k ⁵			
261-16																h w a ¹¹			
262-16																p ɪ k ³²			
263-16																tsʰ i ²⁴			
264-16																ts j ɔ ŋ ³³			
271-16																s i t ⁵			
272-16																tsʰ j a n ⁵⁵			
274-16																ɔ ⁵¹			
275-16																p w a n			
279-16																l a m ²⁴			
287-16																l w a n ⁵¹			
291-16																h ɔ ³³			
295-16																kʰ u ¹¹			
300-16																j u ⁵¹			
303-16																tsʰ u ⁵¹			
306-16																kʰ ɔ ⁵¹			
307-16																k ɔ ⁵¹			
308-16																k u ¹¹			
312-16																k j au ¹¹			
313-16																o ⁵¹ ⁵¹			
314-16																tʰ ai ²⁴			
323-16																b ɪ ŋ ²⁴			
325-16																tʰ ɔ ⁵¹			
330-16																h u ⁵¹			
334-16																h i p ³²			
335-16																tsʰ w i ⁵⁵			
338-16																k o ¹¹			
339-16																ts j u ⁵⁵			
341-16																h ɔ ⁵⁵			
342-16																b ɪ ŋ ³³			
343-16																h o ²⁴			
344-16																ŋ au ⁵¹			
349-16																kʰ ɔ k ³²			
