COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1151-13													p j ə n			
737-13													p ɛ t			
340-13													n u			
1111-13													s u			
485-13													n a			
1356-13													p u n			
1093-13													g o n			
1063-13													p u			
223-13													p ɛ n			
1248-13													ʔ a			
1509-13													g u n			
504-13													ʔ ɨ n			
2130-13													n a			
1-13													ʔ u			
386-13													j u t			
1411-13													p ɨ			
1027-13													p u t			
2077-13													m a			
1459-13													p r ɛ			
1323-13													u			
1538-13													r j a n			
975-13													n a n			
940-13													n u n			
1476-13													p ə n			
1923-13													n u			
105-13													g ə n			
1431-13													p ɨ			
1814-13													ɲ ə n			
1183-13													n ə n			
1890-13													s a			
1721-13													p ɔ n			
1617-13													p u t			
1564-13													ʔ u			
1028-13													ʔ a			
2111-13													r u			
1563-13													s a			
1597-13													g u n			
1859-14														dʑ ɔ		
175-14														dʱ o m		
241-14														ʔ o t		
2163-14														dʱ o m		
2181-14														dʑ ɔ m		
2060-14														ʔ ɛː m		
410-14														b o		
1841-14														dʑ ɔ		
2017-14														dʑ ɔ		
1004-14														dʑ ɔ		
614-14														tʰ o m		
686-14														b l eː		
88-14														k au̯ ʔ		
872-14														dʑ ɔ ŋ		
1891-14														b o		
68-14														dʑ ɔ m		
631-14														k aː m		
594-14														b o		
1759-14														dʑ ɔ m		
805-14														g o ŋ		
756-14														dʑ ɔ ʔ		
1201-14														dʑ j a ʔ		
2042-14														ʔ ɛː m		
1968-14														b o ʔ		
2000-14														dʑ ɔ ŋ		
17-14														dʑ ɔ ʔ		
4-14														b o m		
788-14														dʱ o m		
1219-14														dʑ ɔ m		
141-14														ʔ o ŋ		
541-14														k r d a ŋ		
1687-14														dʱ ɔ m		
123-14														dʑ ɔ m		
1652-14														dʑ ɛː ɯ		
576-14														dʱ ɔ m		
1738-14														b o ʔ		
442-14														dʑ ɔ m		
368-14														k d a ŋ		
1778-14														b o ʔ		
957-14														dʑ ɔ t		
1704-14														ʔ o t		
304-14														dʑ ɔ m		
1796-14														dʑ ɔ ŋ		
720-14														tʰ o m		
287-14														k au̯ h		
321-14														b ɔ ʔ		
206-14														b o ʔ		
1950-14														ʔ o eː		
665-14														k g aː m		
703-14														dʑ ɔ ʔ		
1290-14														dʑ ɔ		
1391-14														b o t		
269-14														k au̯ h		
855-14														dʑ ɔ m		
2078-14														dʱ ɔ m		
2213-14														dʑ ɔ		
1858-14														m ɔ		
1151-14														k dʱ au̯ h		
737-14														k l aː m		
340-14														ʔ a		
1111-14														dʱ ɔ m		
485-14														dʑ ɔ		
1356-14														tʰ ɔ m		
1093-14														g ui̯ ŋ		
1063-14														b o m		
648-14														dʑ ɔ ŋ		
223-14														k i aː m		
1248-14														dʑ ɔ		
1509-14														g ɔ ŋ		
504-14														tʰ ɔ m		
2130-14														dʑ ɔ		
386-14														dʱ dʱ h		
1411-14														dʱ ɔ m		
1027-14														kʰ a ʔ		
2077-14														k m a h		
1459-14														kʰ l au̯		
1323-14														dʑ ɔ		
1538-14														r j a m		
975-14														dʑ tʰ a m		
940-14														dʑ ə m		
1476-14														ʔ o m		
1923-14														dʱ ə ŋ		
105-14														dʑ ə m		
1431-14														ʔ o		
37-14														dʑ ɔ ŋ		
1152-14														k dʱ ai̯ m		
1183-14														g ə n		
1890-14														ɔ ɔ		
1430-14														kʰ a		
1564-14														b o ʔ		
1028-14														ʔ a		
2111-14														dʱ ə		
1563-14														n a		
1859-15															ŋ a	
175-15															ʔ a	
241-15															ʔ ə	
2163-15															ʔ ə ŋ	
2181-15															n ə m	
2060-15															ʔ ə m	
410-15															ʔ əɯ̯	
1841-15															m a	
2017-15															s əɯ̯	
1004-15															r a	
614-15															ʔ əa s	
686-15															b r əɯ̯	
88-15															l ɔ ai̯	
872-15															n o ŋ	
1891-15															ʔ a	
68-15															v ə m	
631-15															kʰ ə ai̯	
594-15															ʔ a	
1759-15															p a n	
805-15															p əa n	
756-15															ʔ ə k	
1201-15															l ɔ ai̯	
2042-15															ʔ a	
1968-15															ʔ ɛ c	
2000-15															g o ŋ	
17-15															v ə c	
4-15															ʔ əa m	
788-15															ʔ ə	
1219-15															ʔ ə k	
141-15															ʔ o ŋ	
541-15															kʰ r j a ŋ	
1687-15															ʔ ə k	
123-15															ɲ a m	
1652-15															p ə n	
576-15															ŋ ɔ	
1738-15															ʔ əɯ̯ c	
442-15															ʔ ə k	
368-15															kʰ j o ŋ	
1778-15															ʔ əa e	
957-15															n ə c	
1704-15															ʔ ə c	
304-15															j ə m	
1796-15															g o ŋ	
720-15															ʔ əa s	
287-15															kʰ əɯ̯ ai̯	
321-15															ʔ u s	
206-15															ʔ ə c	
1950-15															ʔ ɔ	
665-15															kʰ p a n	
703-15															n ə c	
1290-15															m əɯ̯	
1391-15															ʔ ə c	
269-15															kʰ au̯ ai̯	
855-15															p ə n	
2078-15															v əɯ̯	
2213-15															m a	
1858-15															s a	
1151-15															kʰ j a ŋ	
737-15															kʰ e ai̯	
340-15															s ɔ	
1111-15															v əɯ̯	
485-15															ŋ a	
1356-15															m ə s	
1093-15															g o ŋ	
1063-15															ʔ ə m	
648-15															p ə n	
223-15															kʰ p ə n	
1248-15															ʔ a	
1509-15															p əa n	
504-15															ʔ ɔ ɲ	
2130-15															s a	
1-15															ʔ ɔ	
386-15															j a ai̯	
1027-15															ʔ i c	
2077-15															ai̯ ai̯	
1459-15															b i ɔ	
1323-15															ɲ a	
1538-15															r j a h	
975-15															ɲ a ai̯	
940-15															ŋ ə s	
1476-15															ʔ a s	
1923-15															n ə	
105-15															g o ŋ	
1814-15															m ə ŋ	
1183-15															ɲ ə ɲ	
1890-15															s a	
1430-15															kʰ ɔ	
1721-15															ɲ ɔ c	
1617-15															t a c	
1564-15															t ɔ	
1028-15															ʔ a	
2111-15															r ə	
1563-15															s a	
1597-15															g ə ŋ	
1859-16																n a
175-16																p a
241-16																ʔ a t
2163-16																p a ŋ
2181-16																n a ŋ
2060-16																ʔ a k
410-16																t ei̯
1841-16																n a
2017-16																l ei̯
1004-16																a a
614-16																p əː ŋ
686-16																b a ei̯
88-16																p r a p
872-16																n a ŋ
1891-16																t a
68-16																l a ŋ
631-16																p a ŋ
594-16																p a
1759-16																s a k
805-16																p o ŋ
756-16																h a k
1201-16																l̥ r a ʔ
2042-16																ʔ a k
1968-16																t a ʔ
2000-16																g a ŋ
17-16																s a ʔ
4-16																p a ŋ
788-16																t a
1219-16																l a k
141-16																ʔ o k
541-16																p əː g a ŋ
1687-16																h a k
123-16																n a ŋ
1652-16																p a n
576-16																n a p
1738-16																t a p
442-16																h a k
368-16																t r a ŋ
1778-16																p əː ʔ
957-16																n a p
1704-16																ʔ a t
304-16																a a ŋ
1796-16																g a ŋ
720-16																t a ŋ
287-16																p a p
321-16																p a ŋ
206-16																t a p
1950-16																ʔ r k
665-16																p r a n
703-16																n a p
1290-16																n ei̯
1391-16																p a t
269-16																p r a p
855-16																p a n
2078-16																l a ŋ
2213-16																n a
1858-16																s a
1151-16																p j a ŋ
737-16																p r ei̯ p
340-16																ʔ a
1111-16																s a
485-16																n ɨ
1356-16																n ə ŋ
1063-16																t a ŋ
648-16																g a ŋ
223-16																p p ɨ n
1248-16																p a
1509-16																t a ŋ
2130-16																s a
1-16																ʔ a
386-16																ə ə p p p
1411-16																ʔ a k
1027-16																p ə p
2077-16																p m a p
1459-16																p r ɨ
1323-16																ŋ a
1538-16																a a a ŋ
975-16																l̥ r ɨ c
940-16																n ə ŋ
1476-16																p ə k
1923-16																n a ŋ
105-16																g ə ŋ
1431-16																p ɨ
37-16																d a ŋ
1814-16																ŋ a ŋ
1183-16																n ə t
1890-16																s ə
1721-16																n ɨ k
1617-16																p ɨ ɛː
1564-16																p ei̯ t
2111-16																ə ə ŋ
1563-16																s a
1597-16																s a ŋ
