COGID	Kayah	Kayan	Kayaw	NorthernPao	NorthernPwo	ProtoKaren	SouthernPao	WesternBwe
634-6						pʰ l o ¹¹		
725-6						kʰ w i ³³		
750-6						kʰ u ³³		
823-6						kʰ l i ³³		
835-6						ʔ o ³³		
894-6						n i ³³		
906-6						s i ⁵⁵		
930-6						j ɔ ʔ ⁴⁵		
942-6						kʰ i ⁵⁵		
969-6						ʔ w i ¹¹		
1104-6						l o ⁵⁵		
1160-6						ʔ a ¹¹		
1314-6						k ə ʔ ²¹		
1363-6						t a ʔ ⁴⁵		
1385-6						r ə ʔ ³³		
1530-6						b w ɛ ³¹		
1539-6						ʔ e ⁵⁵		
1554-6						l ɛ ³³		
1577-6						d w ɛ ³³		
1565-6						l i ³³		
1599-6						l a ³³		
1612-6						l u ³³		
1632-6						t o ¹¹		
21-7							tʰ ə ¹¹	
33-7							tʰ ə ¹¹	
46-7							pʰ l a ¹¹	
126-7							s a ⁵⁵	
114-7							b a ŋ ¹¹	
149-7							p l a ¹¹	
171-7							tʰ a ⁵⁵	
191-7							k w ɛ ⁵⁵	
203-7							n i ⁵⁵	
224-7							l a ʔ ⁴⁵	
275-7							kʰ a ¹¹	
302-7							ʔ u ⁵⁵	
315-7							tʰ ɔ ʔ ⁴⁵	
394-7							n o ʔ ²¹	
431-7							pʰ a ʔ ⁴⁵	
444-7							p a ʔ ²¹	
445-7							n a ¹¹	
514-7							s i ʔ ³³	
555-7							kʰ w i ¹¹	
579-7							ɕ a ⁵⁵	
603-7							kʰ a ¹¹	
737-7							l u ¹¹	
763-7							cʰ w ɛ ¹¹	
870-7							kʰ i ʔ ⁴⁵	
918-7							ʔ ə ŋ ⁵⁵	
979-7							l a ŋ ³³	
1013-7							m a ¹¹	
1040-7							tʰ w i ¹¹	
1027-7							m a ³³	
1053-7							l w i ¹¹	
1065-7							m a ŋ ¹¹	
1091-7							m ɨ ³³	
1116-7							ʔ i ¹¹	
1129-7							n a ¹¹	
1173-7							d i ¹¹	
1207-7							cʰ a ŋ ⁵⁵	
1255-7							p i ʔ ²¹	
1277-7							tʰ ɛ ʔ ²¹	
1290-7							b u ŋ ¹¹	
1301-7							cʰ u ¹¹	
1337-7							m ɨ ¹¹	
1323-7							m u ¹¹	
1350-7							m i ¹¹	
1372-7							ŋ ɛ ¹¹	
1498-7							d i ¹¹	
1664-7							l e ʔ ²¹	
1652-7							ʔ ɔ ¹¹	
1687-7							s a ʔ ⁴⁵	
1708-7							s ɔ ¹¹	
1732-7							tʰ o ¹¹	
1742-7							n o ³³	
1755-7							pʰ r ɨ ⁵⁵	
1767-7							s i ³³	
1786-7							j a ³³	
1803-7							w a ³³	
1815-7							cʰ a ⁵⁵	
1840-7							p r e ʔ ²¹	
1853-7							tʰ a ʔ ⁴⁵	
1866-7							s a ʔ ⁴⁵	
1894-7							l a ¹¹	
1934-7							c i ¹¹	
1947-7							kʰ a ŋ ¹¹	
1993-7							pʰ w i ⁵⁵	
2059-7							ʔ o ¹¹	
2098-7							ŋ j a ʔ ³³	
2086-7							tʰ o ⁵⁵	
2153-7							s ɨ ¹¹	
2180-7							l o ¹¹	
2205-7							kʰ w o ⁵⁵	
2328-7							l a ⁵⁵	
2349-7							j u ¹¹	
2372-7							m i ¹¹	
2388-7							m i ³³	
2413-7							d i ⁵⁵	
2637-7							p l o ¹¹	
2649-7							c u ⁵⁵	
2693-7							pʰ ə ³³	
2755-7							s ɔ ʔ ⁴⁵	
2858-7							m i ⁵⁵	
2953-7							cʰ a ⁵⁵	
2986-7							cʰ a ʔ ⁴⁵	
3034-7							kʰ a ʔ ⁴⁵	
3088-7							pʰ l ɛ ʔ ²¹	
3113-7							p l i ⁵⁵	
3154-7							r u ¹¹	
3179-7							ɕ a ¹¹	
3246-7							d a ⁵⁵	
3259-7							c i ¹¹	
3282-7							tʰ ə ¹¹	
3295-7							cʰ a ¹¹	
3338-7							l o ¹¹	
3351-7							pʰ l i ³³	
3375-7							m ɨ ¹¹	
3410-7							j ɔ ʔ ⁴⁵	
3423-7							m e ¹¹	
3445-7							cʰ i ⁵⁵	
3485-7							pʰ i ¹¹	
3500-7							p l o ¹¹	
3545-7							tʰ u ¹¹	
3557-7							s ə ⁵⁵	
3581-7							c ə ⁵⁵	
3594-7							kʰ i ⁵⁵	
3618-7							s u ¹¹	
3654-7							pʰ l i ³³	
3667-7							tʰ ɛ ʔ ³³	
3680-7							kʰ l i ʔ ⁴⁵	
3763-7							p r ɔ ʔ ⁴⁵	
3850-7							pʰ l a ¹¹	
3878-7							tʰ i ⁵⁵	
3903-7							tʰ ɛ ⁵⁵	
3938-7							c ɔ ¹¹	
3963-7							l ɛ ¹¹	
3977-7							m a ⁵⁵	
1464-7							l w i ⁵⁵	
10-7							l o ʔ ³³	
59-7							tʰ a ŋ ¹¹	
91-7							w a ¹¹	
288-7							s w i ¹¹	
316-7							m i ³³	
336-7							kʰ l i ³¹	
371-7							cʰ w i ³³	
383-7							s i ¹¹	
408-7							pʰ i ⁵⁵	
469-7							pʰ r e ³³	
567-7							s w a ¹¹	
592-7							h ɛ ³³	
646-7							s i ¹¹	
666-7							b a ¹¹	
696-7							p r a ³³	
634-7							pʰ l o ¹¹	
823-7							kʰ l i ¹¹	
835-7							ʔ o ¹¹	
894-7							n i ³³	
906-7							s i ⁵⁵	
930-7							j ɔ ʔ ²¹	
942-7							kʰ i ⁵⁵	
969-7							ʔ w i ¹¹	
1104-7							l o ⁵⁵	
1160-7							ʔ a ¹¹	
1314-7							k ə ʔ ⁴⁵	
1363-7							t a ʔ ⁴⁵	
1385-7							r ə ʔ ²¹	
1530-7							b w ɛ ⁵⁵	
1539-7							ʔ e ⁵⁵	
1554-7							l ɛ ³³	
1577-7							d w ɛ ¹¹	
1565-7							l i ⁵⁵	
1599-7							l a ³³	
1612-7							l u ³³	
1632-7							tʰ o ¹¹	
21-8								t ə ¹¹
33-8								t ə ¹¹
46-8								p l a ¹¹
126-8								s a ⁵⁵
114-8								b a ¹¹
149-8								p l a ¹¹
171-8								tʰ a ⁵⁵
191-8								h w ɛ ⁵⁵
203-8								n i ⁵⁵
224-8								l a ³³
275-8								kʰ a ¹¹
302-8								ʔ u ⁵⁵
315-8								tʰ ɔ ⁴⁵
394-8								n ɔ ³³
431-8								pʰ a ⁴⁵
444-8								p a ²¹
445-8								n a ¹¹
514-8								s i ²¹
555-8								kʰ w i ¹¹
579-8								ɕ a ⁵⁵
603-8								kʰ a ¹¹
737-8								l u ¹¹
763-8								cʰ w ɛ ¹¹
870-8								kʰ i ⁴⁵
918-8								ʔ ə ⁵⁵
979-8								l a ³³
1013-8								m a ¹¹
1040-8								tʰ w i ¹¹
1027-8								m a ³³
1053-8								l w i ¹¹
1065-8								m a ¹¹
1091-8								m ɨ ³³
1116-8								ʔ i ¹¹
1129-8								n a ¹¹
1173-8								d i ¹¹
1207-8								cʰ a ⁵⁵
1255-8								p i ³³
1277-8								t ɛ ³³
1290-8								b u ¹¹
1301-8								ɕ u ¹¹
1337-8								m ɨ ¹¹
1323-8								m u ¹¹
1350-8								m i ¹¹
1372-8								ŋ ɛ ³³
1498-8								d i ¹¹
1664-8								l e ³³
1652-8								ʔ o ¹¹
1687-8								s a ⁴⁵
1708-8								s o ¹¹
1732-8								t o ¹¹
1742-8								n o ¹¹
1755-8								pʰ r ɨ ⁵⁵
1767-8								s i ³³
1786-8								j a ³³
1803-8								w a ³³
1815-8								cʰ a ⁵⁵
1840-8								p r e ³³
1853-8								tʰ a ⁴⁵
1866-8								s a ⁴⁵
1894-8								l a ¹¹
1934-8								c i ¹¹
1947-8								kʰ a ¹¹
1993-8								pʰ w i ⁵⁵
2059-8								ʔ o ¹¹
2098-8								ŋ j a ³³
2086-8								tʰ u ⁵⁵
2153-8								s ɨ ¹¹
2180-8								l o ¹¹
2205-8								kʰ w u ⁵⁵
2328-8								l a ⁵⁵
2349-8								j u ¹¹
2372-8								m i ¹¹
2388-8								m i ³³
2413-8								d i ³³
2637-8								p l o ¹¹
2649-8								c u ⁵⁵
2693-8								p ə ³³
2755-8								s ɔ ⁴⁵
2858-8								m i ⁵⁵
2953-8								cʰ a ⁵⁵
2986-8								cʰ a ⁴⁵
3034-8								kʰ a ⁴⁵
3088-8								p l ɛ ³³
3113-8								p l i ⁵⁵
3154-8								r u ¹¹
3179-8								ɕ a ¹¹
3246-8								d a ⁵⁵
3259-8								c i ¹¹
3282-8								tʰ ə ¹¹
3295-8								cʰ a ¹¹
3338-8								l o ¹¹
3351-8								p l i ³³
3375-8								m ɨ ¹¹
3410-8								j ɔ ⁴⁵
3423-8								m i ¹¹
3445-8								cʰ i ⁵⁵
3485-8								p i ¹¹
3500-8								p l o ¹¹
3545-8								t u ¹¹
3557-8								s ə ⁵⁵
3581-8								c ə ⁵⁵
3594-8								kʰ i ⁵⁵
3618-8								s u ¹¹
3654-8								p l i ³³
3667-8								t ɛ ³³
3680-8								kʰ l i ⁴⁵
3763-8								p r o ⁴⁵
3850-8								p l a ¹¹
3878-8								tʰ i ⁵⁵
3903-8								tʰ ɛ ⁵⁵
3938-8								c o ¹¹
3963-8								l ɛ ¹¹
3977-8								m a ⁵⁵
1464-8								l w i ⁵⁵
59-8								tʰ a ŋ ¹¹
91-8								w a ¹¹
288-8								s w i ¹¹
336-8								kʰ l i ⁵⁵
371-8								cʰ w i ²¹
383-8								s i ¹¹
469-8								pʰ r i ³³
592-8								h ɛ ²¹
725-8								kʰ w i ³³
750-8								kʰ ɨ ⁴⁵
823-8								kʰ l i ¹¹
835-8								ʔ u ¹¹
894-8								n i ³³
906-8								s i ⁵⁵
930-8								j ɔ ʔ ²¹
942-8								kʰ i ⁵⁵
1104-8								l o ⁵⁵
1363-8								t a ³³
1530-8								b w ɛ ⁵⁵
1554-8								l ɛ ³³
1577-8								d w ɛ ¹¹
1565-8								l i ³³
1612-8								l u ³³
1632-8								t u ¹¹
