COGID	Kayah	Kayan	Kayaw	NorthernPao	NorthernPwo	ProtoKaren	SouthernPao	WesternBwe
2025-5					Ø a ³³			
2046-5					n ɛ ³³			
2072-5					θ u r ³³			
2193-5					pʰ ɛ ³³			
2219-5					kʰ ʊ ³³			
2230-5					ɛ ³³			
2255-5					w Ø ³³			
2279-5					w Ø ³³			
2401-5					Ø ³³			
2442-5					θ a ³³			
2468-5					n i ³³			
2559-5					k Ø ³³			
2590-5					b ʊ ³³			
2604-5					tʰ e ³³			
2662-5					tʰ w a ³³			
2825-5					Ø o ³³			
2922-5					ʃ a ³³			
2973-5					n Ø ɪ ⁵⁵			
3047-5					pʰ ʊ ³³			
3125-5					n u r ³³			
21-6						d o ³³		
33-6						d ə ³³		
46-6						b l ɛ ³³		
126-6						θ ɛ ⁵⁵		
114-6						ɓ a ³³		
149-6						p l ɛ ³³		
171-6						tʰ ɛ ⁵⁵		
191-6						w ɛ Ø ³³		
203-6						n i ⁵⁵		
224-6						l a ¹¹		
275-6						kʰ ɛ ³³		
302-6						u ⁵⁵		
315-6						tʰ ɔ ³³		
394-6						n o ¹¹		
431-6						pʰ a ³³		
444-6						p ɛ ³³		
445-6						n ɛ ³³		
514-6						θ i Ø ³³		
555-6						kʰ w i ³³		
579-6						ʃ a ⁵⁵		
603-6						kʰ ɛ ³³		
737-6						l u ³³		
763-6						ʃ ɛ ³³		
870-6						kʰ i ³³		
918-6						o ⁵⁵		
979-6						l a ³³		
1013-6						b ɛ ³³		
1040-6						tʰ i ³³		
1027-6						b ɛ ³³		
1053-6						l w i ³³		
1065-6						b a ³³		
1091-6						b ə Ø ³³		
1116-6						i ³³		
1129-6						n ɛ ³³		
1173-6						ɗ i ³³		
1207-6						ʃ a ⁵⁵		
1255-6						b i ³³		
1277-6						d Ø ¹¹		
1290-6						p w u ³³		
1301-6						ʃ w u ³³		
1337-6						b u ³³		
1323-6						b u ³³		
1350-6						b i ³³		
1372-6						m ɛ ¹¹		
1498-6						ɗ i ³³		
1664-6						l ɪ ¹¹		
1652-6						ɔ ³³		
1687-6						θ a ³³		
1708-6						θ ɔ ³³		
1732-6						d o ³³		
1742-6						n o ³³		
1755-6						pʰ r Ø Ø ⁵⁵		
1767-6						θ i Ø ³³		
1786-6						r j ɛ ³³		
1803-6						w ɛ ³³		
1815-6						ʃ ɛ ⁵⁵		
1840-6						pʰ r e ¹¹		
1853-6						tʰ a ³³		
1866-6						θ a ³³		
1894-6						l ɛ ³³		
1934-6						Ø i ³³		
1947-6						kʰ a ³³		
1993-6						pʰ i ⁵⁵		
2059-6						ɔ ³³		
2098-6						j ɛ ¹¹		
2086-6						tʰ o ⁵⁵		
2153-6						θ Ø ³³		
2180-6						l o ³³		
2205-6						kʰ w o ⁵⁵		
2328-6						l ɛ ⁵⁵		
2349-6						j u ³³		
2372-6						b i ³³		
2388-6						b i ³³		
2413-6						ɗ i ⁵⁵		
2637-6						p l o Ø ³³		
2649-6						k u ⁵⁵		
2693-6						b o ³³		
2755-6						θ ɔ ³³		
2858-6						b i ⁵⁵		
2953-6						ʃ ɛ ⁵⁵		
2986-6						ʃ a ³³		
3034-6						kʰ ɛ ³³		
3088-6						b l Ø ¹¹		
3113-6						p l i ⁵⁵		
3154-6						r u ³³		
3179-6						ʃ a ³³		
3246-6						ɗ ɛ ⁵⁵		
3259-6						ʃ i Ø ³³		
3282-6						tʰ o ³³		
3295-6						ʃ ɛ ³³		
3338-6						l o ³³		
3351-6						b l i ³³		
3375-6						b Ø ³³		
3410-6						j ɔ ³³		
3423-6						b e ³³		
3445-6						ʃ i ⁵⁵		
3485-6						b i ³³		
3500-6						p l o ³³		
3545-6						d u ³³		
3557-6						θ o Ø ⁵⁵		
3581-6						Ø o ⁵⁵		
3594-6						kʰ i ⁵⁵		
3618-6						θ u ³³		
3654-6						b l i ³³		
3667-6						d Ø ¹¹		
3680-6						kʰ l i ³³		
3763-6						p r ɔ ³³		
3850-6						b l ɛ ³³		
3878-6						tʰ i ⁵⁵		
3903-6						tʰ Ø ⁵⁵		
3938-6						Ø ɔ ³³		
3963-6						l ɛ ³³		
3977-6						b ɛ ⁵⁵		
1464-6						l Ø i ³³		
10-6						l o ¹¹		
59-6						tʰ a ³³		
91-6						Ø ɛ ³³		
288-6						θ i ³³		
316-6						b i ³³		
336-6						kʰ l i ⁵⁵		
371-6						ʃ i ³³		
383-6						θ i ³³		
408-6						pʰ e ⁵⁵		
469-6						p r i ³³		
567-6						θ w ə ³³		
592-6						Ø ɛ ³³		
646-6						θ i ³³		
666-6						ɓ ɛ ³³		
696-6						p r ɛ ³³		
634-6						pʰ l o ³³		
725-6						kʰ w i Ø ³³		
750-6						kʰ u ³³		
823-6						kʰ l i ³³		
835-6						o ³³		
894-6						n i ³³		
906-6						θ i ⁵⁵		
930-6						j ɔ ¹¹		
942-6						kʰ i Ø ⁵⁵		
969-6						w i ³³		
1104-6						l o ⁵⁵		
1160-6						ɛ ³³		
1314-6						k o ³³		
1363-6						d a ¹¹		
1385-6						r o ¹¹		
1530-6						ɓ w ɛ Ø ⁵⁵		
1539-6						Ø ⁵⁵		
1554-6						l ɛ ³³		
1577-6						d Ø ɛ ³³		
1565-6						l i ³³		
1599-6						l ɛ ³³		
1612-6						l u ³³		
1632-6						d o ³³		
1643-6						k l o ³³		
1676-6						k l o ³³		
1700-6						tʰ ə ³³		
1829-6						x ɛ ³³		
1878-6						l i ³³		
1907-6						a ³³		
2025-6						d u Ø ³³		
2046-6						n ɛ ³³		
2072-6						θ Ø ³³		
2111-6						p ə ³³		
2193-6						pʰ ɛ ⁵⁵		
2219-6						kʰ ɔ ³³		
2230-6						ɛ ³³		
2255-6						w ɪ ³³		
2279-6						w i ³³		
2320-6						j o ¹¹		
2341-6						b ə ³³		
2401-6						Ø ³³		
2442-6						θ a ⁵⁵		
2468-6						n i ³³		
2480-6						p r ɛ ³³		
2531-6						b o ³³		
2559-6						k i ³³		
2590-6						b ɔ ³³		
2604-6						tʰ e ³³		
2662-6						tʰ w u ³³		
2673-6						θ Ø ə ³³		
2825-6						ɓ o ³³		
2846-6						tʰ w ɛ Ø ⁵⁵		
2881-6						Ø w i ³³		
2893-6						θ o Ø ⁵⁵		
2910-6						θ ɛ ³³		
2922-6						ʃ u Ø ⁵⁵		
2973-6						n ɛ ³³		
3047-6						pʰ o ³³		
3059-6						p l e Ø ⁵⁵		
3125-6						n o Ø ³³		
3167-6						b a ¹¹		
21-7							d o ³³	
33-7							d o ³³	
46-7							Ø l ɛ ³³	
126-7							θ ɛ ⁵⁵	
114-7							ɓ a ³³	
149-7							Ø l ɛ ³³	
171-7							tʰ ɛ ⁵⁵	
191-7							Ø ɛ Ø ³³	
203-7							n Ø ⁵⁵	
224-7							l a Ø ¹¹	
275-7							kʰ ɛ ³³	
302-7							Ø u ⁵⁵	
315-7							tʰ ɔ Ø ³³	
394-7							n Ø ¹¹	
431-7							pʰ a Ø ³³	
444-7							ɓ ɛ Ø Ø	
445-7							n ɛ ³³	
514-7							θ i ³³	
555-7							kʰ i ³³	
579-7							Ø a ⁵⁵	
603-7							kʰ ɛ ³³	
737-7							l u ³³	
763-7							x ɛ ³³	
870-7							kʰ i Ø ³³	
918-7							Ø o ⁵⁵	
979-7							l a ¹¹	
1013-7							b ɛ ³³	
1040-7							tʰ i ³³	
1027-7							b ɛ ¹¹	
1053-7							l w i ³³	
1065-7							b a ³³	
1091-7							b Ø Ø ¹¹	
1116-7							Ø Ø ³³	
1129-7							n ɛ ³³	
1173-7							ɗ i ³³	
1207-7							x a ⁵⁵	
1255-7							Ø i Ø ¹¹	
1277-7							d Ø Ø ¹¹	
1290-7							ɓ w Ø ³³	
1301-7							x Ø Ø ³³	
1337-7							b Ø ³³	
1323-7							b u ³³	
1350-7							b Ø ³³	
1372-7							j ɛ Ø ¹¹	
1498-7							ɗ i ³³	
1664-7							l Ø ¹¹	
1652-7							Ø o ³³	
1687-7							θ a Ø ³³	
1708-7							θ o ³³	
1732-7							d Ø ³³	
1742-7							n Ø ¹¹	
1755-7							pʰ r Ø Ø ⁵⁵	
1767-7							θ i ³³	
1786-7							j ɛ ¹¹	
1803-7							ɛ ¹¹	
1815-7							x ɛ ⁵⁵	
1840-7							Ø r Ø Ø ¹¹	
1853-7							tʰ a Ø ³³	
1866-7							θ a Ø ³³	
1894-7							l ɛ ³³	
1934-7							Ø Ø ³³	
1947-7							kʰ a ³³	
1993-7							Ø i ⁵⁵	
2059-7							Ø ɔ ³³	
2098-7							j ɛ Ø ¹¹	
2086-7							tʰ o ⁵⁵	
2153-7							θ Ø ³³	
2180-7							l Ø ³³	
2205-7							kʰ o ⁵⁵	
2328-7							l ɛ ⁵⁵	
2349-7							j u ³³	
2372-7							b i ³³	
2388-7							b i Ø ¹¹	
2413-7							ɗ i ⁵⁵	
2637-7							Ø l o Ø ³³	
2649-7							Ø u ⁵⁵	
2693-7							Ø o ¹¹	
2755-7							θ ɔ Ø ³³	
2858-7							b i Ø ⁵⁵	
2953-7							x ɛ ⁵⁵	
2986-7							x a Ø ³³	
3034-7							kʰ ɛ Ø ³³	
3088-7							Ø l Ø Ø ¹¹	
3113-7							Ø l i ⁵⁵	
3154-7							r u ³³	
3179-7							Ø a ³³	
3246-7							ɗ ɛ ⁵⁵	
3259-7							Ø i Ø ³³	
3282-7							tʰ o ³³	
3295-7							x ɛ ³³	
3338-7							l Ø ³³	
3351-7							Ø l i ¹¹	
3375-7							b Ø ³³	
3410-7							j ɔ Ø ³³	
3423-7							b Ø ³³	
3445-7							tʰ i ⁵⁵	
3485-7							Ø i ³³	
3500-7							Ø l Ø ³³	
3545-7							d u ³³	
3557-7							θ o Ø ⁵⁵	
3581-7							Ø o ⁵⁵	
3594-7							kʰ i ⁵⁵	
3618-7							θ u ³³	
3654-7							Ø l i ¹¹	
3667-7							d Ø Ø ¹¹	
3680-7							kʰ l i Ø ³³	
3763-7							Ø r ɔ Ø ³³	
3850-7							Ø l ɛ ³³	
3878-7							tʰ i ⁵⁵	
3903-7							tʰ Ø ⁵⁵	
3938-7							Ø o ³³	
3963-7							l ɛ ³³	
3977-7							b ɛ ⁵⁵	
1464-7							l Ø ⁵⁵	
10-7							l Ø ¹¹	
59-7							tʰ a ³³	
91-7							Ø ɛ ³³	
288-7							θ i ³³	
316-7							b i ¹¹	
336-7							kʰ l i ⁵⁵	
371-7							x w i Ø ³³	
383-7							θ i ³³	
408-7							pʰ Ø ⁵⁵	
469-7							Ø r i ¹¹	
567-7							θ ʊ ³³	
592-7							Ø Ø Ø ³³	
646-7							θ i ³³	
666-7							ɓ ɛ ³³	
696-7							Ø r ɛ ¹¹	
634-7							pʰ l Ø ³³	
823-7							kʰ l i ³³	
835-7							Ø o ³³	
894-7							n i ¹¹	
906-7							θ i ⁵⁵	
930-7							j ɛ Ø ¹¹	
942-7							kʰ i ⁵⁵	
969-7							i ³³	
1104-7							l o ⁵⁵	
1160-7							Ø ɛ ³³	
1314-7							k Ø ³³	
1363-7							d ɛ Ø ¹¹	
1385-7							r Ø ¹¹	
1530-7							ɓ w ɛ ⁵⁵	
1539-7							Ø Ø ⁵⁵	
1554-7							l ɛ ¹¹	
1577-7							ɗ ɛ ³³	
1565-7							l i ¹¹	
1599-7							l ɛ ¹¹	
1612-7							l u ¹¹	
1632-7							d o Ø ³³	
1643-7							k l u ³³	
1676-7							k l Ø Ø ³³	
1700-7							tʰ u ³³	
1829-7							x ɛ Ø ³³	
1907-7							θ a ³³	
2025-7							d Ø Ø ¹¹	
2046-7							n ɛ ³³	
2072-7							θ Ø ³³	
2111-7							pʰ u ³³	
2193-7							pʰ ɛ ⁵⁵	
2219-7							kʰ o ³³	
2230-7							Ø ɛ ⁵⁵	
2255-7							i Ø ¹¹	
2279-7							i ¹¹	
2320-7							j Ø Ø ¹¹	
2341-7							b u ³³	
2401-7							Ø Ø Ø ³³	
2480-7							Ø r ɛ ³³	
2531-7							Ø o ³³	
2590-7							Ø ɔ ¹¹	
2604-7							tʰ Ø ³³	
2662-7							tʰ Ø Ø ³³	
2673-7							θ Ø Ø Ø ³³	
2825-7							ɓ Ø ³³	
2846-7							tʰ w ɛ ⁵⁵	
2881-7							r w i ³³	
2893-7							θ o ⁵⁵	
2910-7							θ ɛ ³³	
2922-7							x Ø Ø ⁵⁵	
2973-7							n ɛ ⁵⁵	
3047-7							pʰ u ³³	
3059-7							pʰ l Ø ⁵⁵	
3125-7							n Ø Ø ³³	
3167-7							b ɛ Ø ¹¹	
21-8								d u ³³
33-8								d u ³³
46-8								pʰ l ɛ ³³
126-8								θ ɛ ⁵⁵
114-8								ɓ a ³³
149-8								p l ɛ ³³
171-8								tʰ ɛ ⁵⁵
191-8								k ɛ ³³
203-8								n i ⁵⁵
224-8								l a ¹¹
275-8								kʰ ɛ ³³
302-8								u ⁵⁵
315-8								tʰ ɔ ³³
394-8								n o ¹¹
431-8								pʰ a ³³
444-8								p ə ³³
445-8								n ɛ ³³
514-8								θ i ³³
555-8								kʰ i ³³
579-8								ʃ a ⁵⁵
603-8								kʰ ɛ ³³
737-8								l u ³³
763-8								ʃ ɛ ³³
870-8								kʰ i ³³
918-8								u ⁵⁵
979-8								l a ³³
1013-8								m ɛ ³³
1040-8								tʰ i ³³
1027-8								m ɛ ³³
1053-8								l i ³³
1065-8								m a ³³
1091-8								m u ³³
1116-8								i ³³
1129-8								n ɛ ³³
1173-8								ɗ i ³³
1207-8								ʃ a ⁵⁵
1255-8								p i ¹¹
1277-8								d e ¹¹
1290-8								ɓ u ³³
1301-8								ʃ u ³³
1337-8								m i ³³
1323-8								m u ³³
1350-8								m i ³³
1372-8								ɛ ¹¹
1498-8								ɗ i ³³
1664-8								l e ¹¹
1652-8								ɔ ³³
1687-8								θ a ³³
1708-8								θ ɔ ³³
1732-8								d o ³³
1742-8								n o ³³
1755-8								pʰ r u ⁵⁵
1767-8								θ i ⁵⁵
1786-8								j ɛ ³³
1803-8								ɛ ³³
1815-8								ʃ ɛ ⁵⁵
1840-8								pʰ r e ¹¹
1853-8								tʰ a ³³
1866-8								θ a ³³
1894-8								l ɛ ³³
1934-8								Ø i ³³
1947-8								kʰ a ³³
1993-8								pʰ i ⁵⁵
2059-8								ɔ ³³
2098-8								j e ¹¹
2086-8								tʰ o ⁵⁵
2153-8								θ u ³³
2180-8								l o ³³
2205-8								kʰ o ⁵⁵
2328-8								l ɛ ⁵⁵
2349-8								j u ³³
2372-8								m i ³³
2388-8								m i ³³
2413-8								ɗ i ⁵⁵
2637-8								p l o ³³
2649-8								Ø u ⁵⁵
2693-8								pʰ u ³³
2755-8								θ ɔ ³³
2858-8								m i ⁵⁵
2953-8								Ø ɛ ⁵⁵
2986-8								ʃ a ³³
3034-8								kʰ ɛ ³³
3088-8								pʰ l e ¹¹
3113-8								p l i ⁵⁵
3154-8								r u ³³
3179-8								ʃ a ³³
3246-8								ɗ ɛ ⁵⁵
3259-8								ʃ i ³³
3282-8								tʰ u ³³
3295-8								θ ɛ ³³
3338-8								l o ³³
3351-8								pʰ l i ³³
3375-8								m i ³³
3410-8								j ɔ ³³
3423-8								m i ³³
3445-8								ʃ i ⁵⁵
3485-8								pʰ i ³³
3500-8								p l o ³³
3545-8								d u ³³
3557-8								θ u ⁵⁵
3581-8								Ø u ⁵⁵
3594-8								kʰ i ⁵⁵
3618-8								θ u ³³
3654-8								pʰ l i ³³
3667-8								d u ¹¹
3680-8								kʰ l i ³³
3763-8								p r ɔ ³³
3850-8								pʰ l ɛ ³³
3878-8								tʰ i ⁵⁵
3903-8								tʰ e ⁵⁵
3938-8								Ø ɔ ³³
3963-8								l ɛ ³³
3977-8								m ɛ ⁵⁵
1464-8								l i ⁵⁵
59-8								tʰ a ³³
91-8								a ³³
288-8								θ i ³³
336-8								kʰ l i ⁵⁵
371-8								kʰ r i ³³
383-8								θ i ³³
469-8								pʰ r ə ³³
592-8								Ø a ³³
725-8								kʰ i ³³
750-8								kʰ u ³³
823-8								kʰ l i ³³
835-8								o ³³
894-8								n i ³³
906-8								θ i ⁵⁵
930-8								j ɔ ¹¹
942-8								kʰ i ⁵⁵
1104-8								l o ⁵⁵
1363-8								d ɛ ¹¹
1530-8								ɓ ɛ ⁵⁵
1554-8								l ɛ ³³
1577-8								ɗ ɛ ³³
1565-8								l i ³³
1612-8								l u ³³
1632-8								d o ³³
1643-8								k l o ³³
1676-8								k l ə ³³
1700-8								tʰ o ³³
1878-8								l i ³³
2046-8								n ɛ ³³
2072-8								θ ɔ ³³
2111-8								p u ³³
2230-8								a ⁵⁵
2279-8								Ø i ³³
2320-8								j o ¹¹
2341-8								m u ³³
2442-8								θ a ⁵⁵
2468-8								n i ³³
2480-8								pʰ r ɛ ³³
2531-8								p o ³³
2559-8								k i ³³
2673-8								θ u ³³
2846-8								tʰ ɛ ⁵⁵
2881-8								r i ³³
2893-8								θ o ⁵⁵
2910-8								θ ɛ ³³
2973-8								n e ⁵⁵
3059-8								p l e ⁵⁵
3125-8								n u ³³
3167-8								m ɛ ¹¹
