COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
205-6						f a n ⁵⁵													
206-6						tʃʰ i t ³													
209-6						w a k ²													
211-6						tʃʰ ɔ ⁵⁵													
215-6						l ei ²²													
216-6						k w a ³ ⁵													
217-6						t ou ³³													
219-6						ʃ œy t ³													
220-6						tʃʰ i ³³													
225-6						tʃʰ i n ⁵⁵													
230-6						tʃ i n ²¹													
234-6						pʰ ɪ k ⁵													
238-6						l ɪ k ²													
242-6						tʃʰ ɔ ²²													
253-6						kʰ a n ²¹													
256-6						ʃ u k ²													
261-6						f a n													
262-6						p a k ⁵													
263-6						ʃ i ²¹													
264-6						tʃʰ œ œ ŋ ²²													
271-6						ʃ ɛ ² ²													
272-6						tʃʰ i n ⁵⁵													
274-6						w ³⁵													
275-6						p ɔ n ²²													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²²													
295-6						h œy ³³													
300-6						j au ³⁵													
303-6						tʃʰ œy ³⁵													
306-6						f au ³⁵													
307-6						k u ³⁵													
308-6						k œy ³³													
312-6						k j u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h ei p ⁵													
335-6						tʃʰ œy ⁵⁵													
338-6						k ou ³³													
339-6						tʃ au ⁵⁵													
341-6						f u ⁵⁵													
342-6						m ɪ ŋ ²²													
343-6						h ɔ ²¹													
344-6						ŋ aːu ²³													
349-6						h u k ⁵													
353-6						tʃʰ ɔ ŋ ³³													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						ʃ i ³³													
389-6						f œy ²² ²¹													
392-6						h y a ³³													
394-6						kʰ y n n													
401-6						tʰ ou ³⁵													
402-6						tʃ ɔi ²²													
403-6						t ei ²²													
409-6						tʃ ɔ ²²													
418-6						m aːi ²¹													
441-6						tʰ i n ²¹													
443-6						m u ²²													
459-6						w aːi ²²													
460-6						t ɔ ⁵⁵													
461-6						j a ²²													
464-6						t aːi ²²													
465-6						tʰ i n ²¹													
466-6						tʰ aːi ³³													
467-6						f u ⁵⁵													
469-6						ʃ i t ³													
480-6						n œy ²³													
482-6						n aːi ²³													
484-6						h ou ³⁵													
491-6						m ei ²²													
492-6						tʃʰ ai ⁵⁵													
495-6						tʃ i ⁵⁵ ³⁵													
496-6						k u ⁵⁵													
507-6						n œ œ ŋ ²¹													
509-6						tʃʰ œy ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ³³													
518-6						ʃ ou ³⁵													
525-6						tʃ i ³⁵													
527-6						w n ²²													
533-6						h ɔi ²¹													
548-6						h aː k ⁵													
554-6						h ɔi ²²													
558-6						j u ŋ ²¹													
564-6						f u ³³													
580-6						ʃ ɛ ²²													
587-6						ʃ j u ³⁵													
588-6						ʃ j ³⁵													
589-6						tʃ i n m													
594-6						tʃʰ ɛ k ³													
602-6						u k ⁵													
604-6						ʃ i ³⁵													
611-6						ʃ aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p u ³³													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							ɕ j a												
9-7							p ou ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j e ⁴²												
33-7							ɯ y ⁴²												
38-7							ɯ ³⁵ ³⁵												
40-7							y n ²¹³												
42-7							u ⁴²												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							ɯ ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j n n												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							tɕ j e ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ²¹³												
171-7							tʰ ou ³⁵												
173-7							ɯ ²¹³ ²¹³												
174-7							n ei ³⁵ ³⁵												
175-7							tɕʰ w a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ y ²¹³												
202-7							t au ⁵⁵												
205-7							f ə n ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x w a ³⁵												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n ²¹³												
230-7							tɕ j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s o ²¹³												
261-7							x w a												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ³⁵												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ai ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ⁵⁵ ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ a ŋ ³⁵												
360-7							x ou ²¹³												
375-7							ts ei ei ⁴²												
388-7							s ɿ ³⁵												
389-7							x ei ²¹³ ²¹³												
392-7							kʰ w n n ³⁵												
394-7							tɕ w a n												
401-7							tʰ u ⁴²												
402-7							ts ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ³⁵												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ³⁵												
459-7							w ai ³⁵												
460-7							t o ⁵⁵												
461-7							j e ³⁵												
464-7							t ai ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ ai ³⁵												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n y ⁴²												
482-7							n ai ⁴²												
484-7							x au ⁴²												
491-7							m ei ³⁵												
492-7							tɕʰ i ⁵⁵												
495-7							tɕ j e ⁴²												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ³⁵												
518-7							s au ⁴²												
525-7							ts ɿ ⁴²												
527-7							y n ³⁵												
533-7							x ai ²¹³												
548-7							kʰ ɤ ²¹³												
554-7							x ai ³⁵												
558-7							j o ŋ ²¹³												
564-7							f u ³⁵												
580-7							s ɤ ³⁵												
587-7							ɕ j au ⁴²												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p u ³⁵												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂ a ŋ ²¹											
6-8								s aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ a ²¹ ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j e ⁵⁵											
33-8								ʐ u ⁵⁵											
38-8								ə ²¹											
40-8								yeː ⁴²											
42-8								u ⁵⁵											
43-8								tɕ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ʐ eː ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								ɲ i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ ieː ²¹ ²¹											
115-8								t ɔ ⁵⁵											
118-8								tɕ j e ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts u ²¹ ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ŋ											
166-8								k w a ŋ ²¹³											
170-8								ə ⁴²											
171-8								tʰ u ²¹											
173-8								ʐ ʅ ²¹											
174-8								n w ei ²¹											
175-8								tɕʰ ɥ ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l ou ou ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː aː											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ŋ											
200-8								ʈʂʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								f eː ²¹³ ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								tsʰ ɿ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ ieː ⁴²											
256-8								ʂ w ⁴²											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								ʂ ʅ ²¹											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p uaː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ²¹											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f ou ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w ei ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ a ŋ ²¹											
360-8								x ou ⁴²											
375-8								ts w ei ⁵⁵											
388-8								s ɿ ²¹											
389-8								x w ei ⁴²											
392-8								kʰ w ə ²¹ ²¹											
394-8								tɕ yaː ²¹											
401-8								tʰ u ⁵⁵											
402-8								ts ɛ ²¹											
403-8								t i ²¹											
409-8								ts w ə ²¹											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m u ²¹											
459-8								w ei ²¹											
460-8								t w ə ²¹³											
461-8								j e ²¹											
464-8								t a ²¹											
465-8								tʰ iaː ²¹³											
466-8								tʰ ɛ ²¹											
467-8								f u ²¹³											
469-8								ʂ ʅ ²¹³											
480-8								ɲ y ⁵⁵											
482-8								n ɛ ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								tɕ j e ⁵⁵											
496-8								k u ²¹³											
507-8								ɲ j a ŋ ⁴²											
509-8								tɕʰ y ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								s ɔ ⁵⁵											
525-8								ts ɿ ⁵⁵											
527-8								y ²¹ ²¹											
533-8								x ɛ ⁴²											
548-8								kʰ ei ²¹³											
554-8								x ɛ ²¹											
558-8								l u ŋ ⁴²											
564-8								f u ²¹											
580-8								ʂ ə ²¹											
587-8								ɕ j ɔ ⁵⁵											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹³											
594-8								ʈʂʰ ʅ ²¹³											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								ʂ aː ²¹³											
630-8								ts w ə											
637-8								tɕ ieː ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p u ²¹											
2-9									i t ¹										
4-9									tsʰ i t ¹										
5-9									tsʰ ɔ ŋ ⁵²										
6-9									s a m ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									h a a										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									ɲ u ³¹										
38-9									ɲ ⁵² ⁵²										
40-9									j u n ¹¹										
42-9									u ³¹										
43-9									ts j n ŋ										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
53-9									ɲ ə n ¹¹										
56-9									k i m ⁴⁴										
59-9									tʰ ɔ ⁴⁴										
60-9									tsʰ ɔ ŋ ⁵²										
64-9									l i n ⁵²										
68-9									kʰ j a n ⁵²										
85-9									v i ⁵²										
86-9									t i ⁴⁴										
87-9									tsʰ u ⁵²										
93-9									n i ³¹										
98-9									l ɔi ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j a ⁵²										
124-9									k a ³¹ ³¹										
127-9									ts ɔ ⁵²										
133-9									tʰ ɛu ⁴⁴										
144-9									s a ³¹										
161-9									h j u ŋ ⁴⁴										
166-9									k v ɔ ŋ ⁴⁴										
170-9									ɲ i ¹¹										
171-9									tʰ u ⁵²										
173-9									ɲ u p ¹										
174-9									n w i										
175-9									tsʰ j a n ¹¹										
176-9									l j ɔ ŋ ³¹										
177-9									p a t p										
179-9									l j u ⁵										
181-9									p i n ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k ɔ n n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɛ n ³¹										
198-9									t ɛ n ⁵²										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ u t ¹										
202-9									t au ⁴⁴										
205-9									f u n ⁴⁴										
206-9									tsʰ j a t ¹										
209-9									f w a										
211-9									tsʰ ɿ ⁴⁴										
215-9									l i ⁵²										
216-9									k w a t ¹										
217-9									t au ⁵²										
219-9									s w a t										
220-9									tsʰ ɿ ⁵²										
225-9									tsʰ j a n ¹¹										
230-9									ts j a n ³¹										
234-9									pʰ i t p										
238-9									l i t ⁵										
242-9									tsʰ ɿ ⁵²										
253-9									kʰ i n ¹¹										
256-9									s ɔ k ⁵										
261-9									f w a ⁵²										
262-9									p a t ¹										
263-9									tsʰ ɿ ¹¹										
264-9									tsʰ j ɔ ŋ ⁵²										
271-9									s i p ⁵										
272-9									tsʰ j a n ⁴⁴										
274-9									u ³¹										
275-9									pʰ ɔ n ⁵²										
279-9									n a m ¹¹										
287-9									l ɔ n n										
291-9									h ɛu ⁵²										
295-9									kʰ i ⁵²										
300-9									j j ³¹										
303-9									tsʰ ɿ ³¹										
306-9									kʰ ɛu ³¹										
307-9									k u ³¹										
308-9									k ɿ ⁵²										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ɔi ¹¹										
323-9									m i n ¹¹										
325-9									tʰ u ³¹										
330-9									pʰ u ³¹										
334-9									h i p ¹										
335-9									tsʰ w i ⁴⁴										
338-9									k au ⁵²										
339-9									ts j ⁴⁴										
341-9									f u ⁴⁴										
342-9									m i n ⁵²										
343-9									f ɔ ¹¹										
344-9									ŋ au ³¹										
349-9									kʰ u k ¹										
353-9									tsʰ ɔ ŋ ⁵²										
360-9									h ɛu ¹¹										
375-9									ts w i ³¹										
388-9									s ɿ ⁵²										
389-9									f w i ¹¹										
392-9									kʰ w u n ⁵²										
394-9									kʰ j a n ⁵²										
401-9									tʰ u ³¹										
402-9									tsʰ ɔi ⁵²										
403-9									tʰ i ⁵²										
409-9									tsʰ ɔ ⁵²										
418-9									m ai ¹¹										
441-9									tʰ j a n ¹¹										
443-9									m u ⁵²										
459-9									ŋ ai ⁵²										
460-9									t ɔ ⁴⁴										
461-9									j a ⁵²										
464-9									tʰ ɔ ⁵²										
465-9									tʰ j a n ⁴⁴										
466-9									tʰ ai ⁵²										
467-9									f u ⁴⁴										
469-9									s ə t ¹										
480-9									ɲ i ⁴⁴										
482-9									n ai ⁴⁴										
484-9									h au ³¹										
491-9									m i ⁵²										
492-9									tsʰ i ⁴⁴										
495-9									ts j a ³¹										
496-9									k u ⁴⁴										
507-9									ɲ j ɔ ŋ ¹¹										
509-9									tsʰ ɿ ³¹										
510-9									pʰ ɔ ¹¹										
513-9									s i ⁵²										
518-9									s au ³¹										
525-9									ts ɿ ³¹										
527-9									j u n ⁵²										
533-9									h ɔi ¹¹										
548-9									kʰ a k p										
554-9									h ɔi ⁵²										
558-9									j u ŋ ¹¹										
564-9									f u ⁵²										
580-9									s a ⁵²										
587-9									s j au ³¹										
588-9									s au ³¹										
589-9									ts j a m ⁴⁴										
594-9									tsʰ a k ¹										
602-9									u k ¹										
604-9									s ɿ ³¹										
611-9									s a n ⁴⁴										
630-9									ts ɔ ³¹										
637-9									k i n ⁴⁴										
638-9									s ɿ ⁵²										
639-9									p u ⁵²										
2-10										i t ⁵									
4-10										tɕʰ i t ⁵									
5-10										tsʰ ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ²¹									
8-10										ɕ a ²¹									
9-10										p u t ⁵									
17-10										ts u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ²¹³									
33-10										l y ²¹³									
38-10										l ²¹ ²¹									
40-10										y n ²⁴									
42-10										u ²¹³									
43-10										tɕ i n ²¹³									
46-10										m ɔ ŋ ⁴⁵									
52-10										l j ɔ ŋ ²¹									
53-10										l ə n ⁴⁵									
56-10										tɕ i n ⁴²									
59-10										tʰ a ⁴²									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ²¹									
68-10										tɕʰ j ɛ n ²¹									
85-10										w i ²¹									
86-10										t i ⁴²									
87-10										tɕʰ y ²¹									
93-10										ɲ i ²¹³									
98-10										l ai ²⁴									
109-10										ɕ i n ⁴⁵									
115-10										t au ²¹³									
118-10										tɕ j ɛ ⁴⁵									
124-10										k a a ²¹³									
127-10										ts o ⁴⁵									
133-10										tʰ j ⁴²									
144-10										s a ²¹³									
161-10										ɕ j u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										ɞ ⁴⁵									
171-10										tʰ u ²¹³									
173-10										l ə t ⁵									
174-10										l əi i									
175-10										tɕʰ ɥ ɛ n ⁴⁵									
176-10										l j ɔ ŋ ²¹³									
177-10										p a t ⁵									
179-10										l j u ⁵									
181-10										p i n ⁴²									
182-10										tɕʰ i ²⁴									
189-10										k w a n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l ɛ n ²¹³									
198-10										t ɛ n ²¹³									
199-10										ɕ j u ŋ ⁴²									
200-10										tsʰ y t ⁵									
202-10										t au ⁴²									
205-10										ɸ ə n ⁴²									
206-10										tɕʰ j ɛ t ⁵									
209-10										h w t ⁵									
211-10										tsʰ u ⁴²									
215-10										l i ²¹									
216-10										k w a t ⁵									
217-10										t au ²¹³									
219-10										s w a ⁵ ⁵									
220-10										tsʰ ɿ ²¹³									
225-10										tɕʰ j ɛ n ⁴⁵									
230-10										tɕ j ɔ n ²¹³									
234-10										pʰ i t ⁵									
238-10										l i t ⁵									
242-10										tsʰ u ²¹									
253-10										tɕʰ i n ²⁴									
256-10										s ɔ k ⁵									
261-10										ɸ w a									
262-10										p ɛ t ⁵									
263-10										s ɿ ⁴⁵									
264-10										tɕʰ j ɔ ŋ ²¹									
271-10										s ə t ⁵									
272-10										tɕʰ j ɛ n ⁴²									
274-10										u ²¹³ ²¹³									
275-10										p ɔ n ⁴⁵									
279-10										l a n ⁴⁵									
287-10										l w n n									
291-10										h j ²¹									
295-10										tɕʰ y ²¹³									
300-10										j u ²¹³									
303-10										tɕʰ y ²¹³									
306-10										kʰ j ²¹³									
307-10										k u ²¹³									
308-10										tɕ y ²¹³									
312-10										tɕ j ɛu ²¹³									
313-10										kʰ o ²¹³									
314-10										tʰ ai ²⁴									
323-10										m i n ²⁴									
325-10										tʰ u ²¹³									
330-10										ɸ u ²¹³									
334-10										ɕ i t ⁵									
335-10										tsʰ w i ⁴²									
338-10										k au ²¹³									
339-10										ts əu ⁴²									
341-10										ɸ u ⁴²									
342-10										m i n ²¹									
343-10										ɸ o ⁴⁵									
344-10										ŋ au ²¹³									
349-10										kʰ u k ⁵									
353-10										tsʰ ɔ ŋ ²¹³									
360-10										h j ²⁴									
375-10										ts w i ²¹³									
388-10										s ɿ ²¹³									
389-10										ɸ w i ⁴⁵									
392-10										kʰ w ɛ n ²¹³									
394-10										tɕʰ ɥ ɛ n ⁴²									
401-10										tʰ u ²¹³									
402-10										tsʰ ai ²¹									
403-10										tʰ i ²¹									
409-10										tsʰ o ²¹									
418-10										m ai ⁴⁵									
441-10										tʰ j ɛ n ⁴⁵									
443-10										m u ²¹									
459-10										w a ⁴⁵									
460-10										t o ⁴²									
461-10										j ɛ ²¹									
464-10										tʰ a ²¹									
465-10										tʰ j ɛ n ⁴²									
466-10										tʰ ai ²¹³									
467-10										ɸ u ⁴²									
469-10										s ə t ⁵									
480-10										ɲ y ²¹³									
482-10										l ai ²¹³									
484-10										h au ²¹³									
491-10										m i ²¹									
492-10										tɕʰ i ⁴²									
495-10										tɕ j ɛ ²¹³									
496-10										k u ⁴²									
507-10										ɲ j ɔ ŋ ⁴⁵									
509-10										tɕʰ y ²¹³									
510-10										pʰ o ⁴⁵									
513-10										ɕ i ⁴⁵									
518-10										s au ²¹³									
525-10										ts ɿ ²¹³									
527-10										y n ²¹									
533-10										h ai ²⁴									
548-10										kʰ ɛ t ⁵									
554-10										h ai ²¹									
558-10										j u ŋ ⁴⁵									
564-10										ɸ u ²¹³									
580-10										s a ⁴⁵									
587-10										ɕ j ɛu ²¹³									
588-10										s ɛu ²¹³									
589-10										tɕ j ɛ n ⁴²									
594-10										tsʰ a k ⁵									
602-10										u t ⁵									
604-10										s ɿ ²¹³									
611-10										s a n ⁴²									
630-10										ts o ²¹³									
637-10										tɕ i n ⁴²									
638-10										s ɿ ²¹									
639-10										p u ²¹³									
2-11											j ɤ ʔ ⁵								
4-11											tsʰ ɪ ʔ ⁵								
5-11											z ¹³ ¹³ ¹³								
6-11											s ɛ ⁵³								
7-11											z ¹³ ŋ ¹³								
8-11											j a ¹³								
9-11											p o ʔ ⁵								
17-11											ts o ŋ ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j a ⁵⁵								
33-11											z ɥ ¹³								
38-11											ɦ ¹³								
40-11											ɥ i ¹³								
42-11											u ⁵⁵								
43-11											ts i ŋ ⁵⁵								
46-11											uɒː ɒː ¹³								
52-11											l iaː ¹³ ¹³								
53-11											z ə ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ o ⁵³								
60-11											z ¹³ ¹³ ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɪ ¹³								
85-11											u ɛ ¹³								
86-11											t i ⁵³								
87-11											z ɿ ¹³								
93-11											ɲ i ⁵⁵								
98-11											l ɛ ¹³								
109-11											s i ŋ ⁵⁵								
115-11											t ɔ ⁵⁵								
118-11											ts j a								
124-11											tɕ a ⁵⁵								
127-11											ts u ⁵⁵								
133-11											tʰ ɤɯ ⁵³								
144-11											s a ⁵⁵								
161-11											ɕ j ŋ ŋ ⁵³								
166-11											k w ¹³ ⁵³								
170-11											o ¹³								
171-11											tʰ ou ⁵⁵								
173-11											z ɤ ʔ ¹³								
174-11											n ei ¹³								
175-11											z ɪ ¹³								
176-11											l iaː ¹³								
177-11											p o ʔ ⁵								
179-11											l o ʔ ʔ								
181-11											p i ŋ ⁵³								
182-11											tɕ i ¹³								
189-11											k ø ⁵³								
191-11											t o ŋ ⁵³								
193-11											l ə ŋ ¹³								
198-11											t ə ŋ ⁵⁵								
199-11											ɕ j o ŋ ⁵³								
200-11											tsʰ ɥ ʔ ⁵								
202-11											t ɔ ⁵³								
205-11											f ə ŋ ⁵³								
206-11											tsʰ ɪ ʔ ʔ ⁵								
209-11											ɦ w ʔ ¹³								
211-11											tsʰ u ⁵³								
215-11											l i ¹³								
216-11											k w o ʔ ⁵								
217-11											t ɔ ⁵⁵								
219-11											s w ʔ ⁵								
220-11											tsʰ ɿ ⁵⁵								
225-11											tsʰ ɪ ¹³								
230-11											ts ɪ ⁵⁵								
234-11											pʰ ɪ ʔ ⁵								
238-11											l ɪ ʔ ¹³								
242-11											z o ¹³								
253-11											tɕ i ŋ ¹³								
256-11											z o ʔ ʔ								
261-11											h w ⁵⁵								
262-11											p o ʔ ⁵								
263-11											z ɿ ¹³								
264-11											z iaː ¹³ ¹³								
271-11											z ɤ ʔ ¹³								
272-11											tsʰ ɪ ⁵³								
274-11											u ⁵⁵								
275-11											p ø ⁵⁵								
279-11											n ɛ ¹³								
287-11											l ø ⁵⁵								
291-11											ɦ ɤɯ ¹³								
295-11											tɕʰ y ⁵⁵								
300-11											j ɯ ¹³								
303-11											tsʰ y ⁵⁵								
306-11											kʰ ɤɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ y ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ u ⁵⁵								
314-11											t ɛ ¹³								
323-11											m i ŋ ¹³								
325-11											tʰ ou ⁵⁵								
330-11											f ɤɯ ⁵⁵								
334-11											ɪ ʔ ⁵								
335-11											tsʰ ø ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɤɯ ⁵³								
341-11											h u ⁵³								
342-11											m i ŋ ¹³								
343-11											ɦ u ¹³								
344-11											ŋ ɔ ¹³								
349-11											kʰ o ʔ ⁵								
353-11											tsʰ ɒː ŋ								
360-11											ɦ ɤɯ ¹³								
375-11											ts ei ⁵⁵								
388-11											s ɿ ⁵⁵								
389-11											ɦ u ɛ								
392-11											kʰ w o ⁵⁵								
394-11											tɕ ɥ ¹³								
401-11											tʰ u ⁵⁵								
402-11											z ɛ ¹³								
403-11											t i ¹³								
409-11											z ou ¹³								
418-11											m ɛ ¹³								
441-11											t ɪ ¹³								
443-11											m u ¹³								
459-11											u ɛ ¹³								
460-11											t u ⁵³								
461-11											j a ¹³								
464-11											t a ¹³								
465-11											tʰ ɪ ⁵³								
466-11											tʰ ɛ ⁵⁵								
467-11											f u ⁵³								
469-11											s ɤ ʔ ⁵								
480-11											ɲ y ¹³								
482-11											n ɛ ¹³								
484-11											h ɔ ⁵⁵								
491-11											m ɛ ¹³								
492-11											tsʰ i ⁵³								
