COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
599-4				d ɛ̃ː n				
602-4				ʐ aː				
603-4				l a				
606-4				s ə				
605-4				b a				
620-4				l ɐ				
637-4				pʰ ɐ k				
639-4				ɖʐ ɔː				
645-4				kʰ yː				
646-4				r ɛ ŋ				
168-4				h ɛ k				
658-4				x ɔ ŋ				
665-4				pʰ l a				
668-4				h uː				
677-4				t a ŋ				
75-4				k u ŋ				
678-4				ʂ uː				
682-4				m ɛ n				
493-4				ʐ yː				
693-4				ʂ ə				
694-4				m uː				
702-4				tsʰ ø n				
704-4				m a				
176-4				l a				
709-4				s				
710-4				t øˀ				
714-4				m a t				
718-4				g ə				
719-4				tsʰ ɔ̃ː ŋ				
22-4				m yː				
723-4				tɕʰ i ŋ				
726-4				dʑ ɛ ŋ				
729-4				b a				
730-4				r aː				
739-4				pʰ iː				
740-4				b ə				
741-4				kʰ ɔ k				
744-4				a				
743-4				f a				
746-4				pʰ u ŋ				
748-4				tʰ ɛ k				
747-4				kʰ yː				
749-4				kʰ ɛ n				
751-4				t ɐ̃ː				
762-4				m ɛ n				
764-4				h ɛ n				
765-4				dʑ i				
788-4				l a				
615-4				l ɐ k				
803-4				s y				
802-4				w ɐ k				
808-4				b a				
809-4				ts i				
819-4				d y k				
821-4				s ə				
820-4				b ɐ				
828-4				ʂ ɐ k				
827-4				p yː				
835-4				h ɐ̃				
308-4				r yː				
844-4				ʐ ə				
848-4				m a				
705-4				l a				
613-4				a				
649-4				h ɛ k				
876-4				ts ɐ̃ː				
878-4				j u ŋ				
889-4				f ɔ̃ː				
898-4				n y k				
902-4				f ɔ̃ː				
910-4				a				
916-4				r iː				
919-4				r aː				
922-4				ʂ i k				
930-4				tɕʰ ɐ̃ː				
933-4				kʰ aː				
939-4				r ɛ k				
947-4				j ɛ n				
948-4				n u				
963-4				ʐ uː				
967-4				tɕʰ y k				
969-4				ʂ uː				
970-4				kʰ u k				
972-4				n y				
731-4				m yː				
973-4				dz i ŋ				
974-4				n ɐ̃				
979-4				tɕ ɐ̃ː				
182-4				kʰ yː				
993-4				n ə				
994-4				j yː				
1001-4				s ɐ				
1002-4				d u				
1005-4				tsʰ yː				
1009-4				kʰ ɐː				
1022-4				ʂ				
1021-4				j u k				
1043-4				j u ŋ				
1049-4				t aː				
1065-4				kʰ ĩː				
1068-4				j ɔː				
1077-4				l y ŋ				
1081-4				r ɔ̃ː				
1084-4				f y ŋ				
1092-4				m ɐ				
1091-4				tɕʰ iː				
1096-4				n ə				
1097-4				ɖʐ yː				
1102-4				n aː				
1104-4				tʰ øː				
1108-4				tɕʰ ɐ k				
552-4				dʑ uː				
1111-4				b ɐ				
1116-4				s ɐ̃ː				
722-4				kʰ ɔː				
1141-4				j ɔ̃ː				
1147-4				b ə				
1146-4				z ɐ̃ː				
1150-4				x a ŋ				
1151-4				u n				
1158-4				kʰ ɐ k				
1159-4				pʰ ɔ̃ː				
1164-4				tʰ a				
1163-4				r uː				
1167-4				s a ŋ				
1171-4				h aː				
1177-4				ʐ yː				
1187-4				kʰ ɐ̃ː				
1189-4				ɲ i k				
52-4				kʰ uː				
1195-4				ʐ yː				
1203-4				tʰ y k				
1211-4				j ɔː				
329-4				r ɐˀ				
1217-4				m ə				
72-4				kʰ uː				
1218-4				tsʰ i k				
1222-4				tsʰ yː				
1229-4				dʑ ɐ ŋ				
1238-4				d ɔ̃ː				
1249-4				ɲ iː				
1252-4				j uː				
1254-4				n ə				
1253-4				s ø n				
1257-4				kʰ ɔː				
1263-4				dʑ ə				
1266-4				dʑ ɐ k				
584-4				t u ŋ				
7-4				w aː				
1191-4				l a ŋ				
13-4				tsʰ uː				
18-4				dʑ i				
33-4				n ə				
81-4				s i ŋ				
89-4				tʰ ɔ̃ː				
90-4				j ɐː				
104-4				m a				
123-4				tɕʰ ə				
122-4				kʰ ø				
121-4				m a				
159-4				ʂ ə				
161-4				kʰ iː				
170-4				dʑ ɛ ʔ				
186-4				dʑ ə				
191-4				z ə				
211-4				b a				
210-4				kʰ ɐ̃ː				
217-4				kʰ uː				
221-4				n yː				
233-4				d u				
246-4				t yː				
252-4				tɕʰ a n				
253-4				r a n				
261-4				b a				
262-4				j yː				
281-4				ts ɐ k				
287-4				l a ŋ				
288-4				h uː				
292-4				d ɐ				
297-4				kʰ ɔ				
311-4				k iː				
332-4				b uː				
342-4				u				
358-4				j u ŋ				
366-4				k ə				
378-4				tsʰ ɐ̃				
382-4				m iː				
392-4				ɖʐ ɔ k				
397-4				b ɔː				
437-4				f ɛ̃ˀ				
444-4				pʰ l ɐ k				
465-4				tsʰ i				
471-4				m ɔ ŋ				
481-4				dʑ a				
500-4				m i ŋ				
525-4				tsʰ iː				
542-4				dz ɔ ŋ				
625-4				r ɔ ŋ				
638-4				n u				
640-4				tsʰ ɛ̃ː				
656-4				z ə				
657-4				d u ŋ				
659-4				d uː				
711-4				tsʰ ɛː				
745-4				n ə				
818-4				tʰ iː				
839-4				tɕʰ ɐ				
841-4				j a				
894-4				b ɹ yː				
932-4				ʂ uː				
1-5					g uː			
5-5					n ɛː			
4-5					tʰ ɛ k			
6-5					n a ŋ			
15-5					dʑ ɔ			
55-5					r ɔ			
56-5					a			
60-5					s ɛː			
61-5					kʰ y ŋ			
80-5					tɕʰ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l u			
92-5					pʰ l a			
102-5					m ɛː			
106-5					pʰ u k			
108-5					d u			
107-5					l ɔː			
112-5					pʰ a ŋ			
115-5					s a			
114-5					tʰ u ŋ			
120-5					t u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m y			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː ŋ			
147-5					h ɛː			
149-5					m i k			
153-5					s a			
152-5					k a n			
158-5					h i k			
163-5					r i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ ĩː			
183-5					r ɛː			
185-5					m uː			
188-5					g ə			
189-5					tɕ i ŋ			
193-5					h ɔː			
196-5					m ɔ̃ː			
199-5					tɕʰ ɛː			
200-5					kʰ a n			
201-5					tɕʰ i			
202-5					kʰ			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ eː			
219-5					p ə			
218-5					tɕʰ ɛː			
224-5					m ɔ ŋ			
240-5					tɕʰ a k			
244-5					j ɔ			
255-5					t a			
260-5					b eˀ			
263-5					r ɔː			
269-5					dʑ ɛ k			
271-5					tʰ a k			
209-5					tɕʰ eː			
277-5					m a m			
278-5					b u ŋ			
135-5					d ə			
284-5					m yː			
797-5					a			
290-5					l a ŋ			
289-5					tɕ i k			
296-5					n ə			
310-5					s yː			
319-5					yː			
325-5					r i			
327-5					tʰ ɛː			
331-5					kʰ ɔː			
337-5					b ɛ ŋ			
338-5					l i ŋ			
339-5					ɔ̃ː			
350-5					kʰ			
349-5					tʰ y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					m y			
361-5					tʰ ɔː			
365-5					s a ɹ			
364-5					dʑ ɛ ʔ			
375-5					r ɔ k			
379-5					s ɛ ʔ			
380-5					kʰ			
396-5					j ɔː			
400-5					m uː			
405-5					d a ŋ			
404-5					s ɔ m			
409-5					r ɛ k			
410-5					h i k			
415-5					b eˀ			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					f ɛː			
434-5					tɕʰ a m			
445-5					p ə			
446-5					s iː			
451-5					t u			
457-5					n a m			
456-5					b r uː			
464-5					pʰ i ŋ			
473-5					tɕʰ yː			
474-5					ɔ ŋ			
479-5					s i ŋ			
489-5					j ɔ			
490-5					j ɔ̃ː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					u k			
527-5					tɕʰ ɛ ŋ			
538-5					s			
544-5					n a m			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					kʰ ũː ŋ			
561-5					ts a ŋ			
562-5					p a			
564-5					j ɛː			
567-5					m ɔ			
570-5					pʰ			
575-5					ɔː			
582-5					l ɔ			
585-5					ɔ			
589-5					kʰ ɔ m			
593-5					d ɛ n			
594-5					l ŋ			
595-5					tʰ ĩː			
596-5					n ɔ			
598-5					z u			
599-5					d ĩː			
602-5					z ɛː			
603-5					r a p			
606-5					s ũ ɹ			
605-5					b u			
620-5					l ɛː			
637-5					pʰ a k			
639-5					dʑ ɔː			
645-5					kʰ ɔ			
646-5					r ɛ ŋ			
168-5					h ɛ k			
658-5					h ɔ ŋ			
665-5					pʰ l uː			
668-5					h uː			
677-5					tʰ a ŋ			
75-5					kʰ u ŋ			
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s ə			
694-5					m uː			
702-5					tɕ ɔ m			
704-5					m uː			
176-5					l uː			
709-5					s a m			
710-5					tʰ eˀ			
714-5					m a t			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕʰ i ŋ			
726-5					z ɛ ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ i iː			
740-5					b y			
741-5					kʰ ɔ k			
744-5					a			
743-5					h ɔ ŋ			
746-5					pʰ u ŋ			
748-5					tʰ ɛ k			
747-5					kʰ yː			
749-5					kʰ ɛ n			
751-5					t ɔ̃ː			
762-5					m a n			
764-5					h ɛ n			
765-5					dʑ ɔ			
788-5					l y			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b y			
809-5					tɕ i			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					p yː			
835-5					n ɐ̃			
308-5					r yː			
844-5					z ə			
848-5					m ə			
705-5					l uː			
613-5					a			
649-5					h ɛ k			
876-5					tɕ ɔ̃ː			
878-5					j u ŋ			
889-5					h ũː ŋ			
898-5					n y ɔ			
902-5					h ũː ŋ			
910-5					ɛ n			
916-5					l iː			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔː			
933-5					k ɛː			
939-5					r ɛ k			
947-5					w a n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s a			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ i ŋ			
974-5					n ɐ̃			
979-5					tɕ ɔ̃ː			
182-5					kʰ yː			
993-5					n ə			
994-5					j yː			
1001-5					s ɔ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔː			
1022-5					s y ŋ			
1021-5					dʑ u k			
1043-5					j u ŋ			
1049-5					t ɛː			
1065-5					tɕʰ ĩː			
1068-5					w ɔː			
1077-5					l y ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m ɛː			
1091-5					tɕʰ yː			
1096-5					n ə			
1097-5					dʑ yː			
1102-5					n ɛː			
1104-5					tʰ ĩː			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b ɹ ɔː			
1116-5					s ɔ̃ː			
722-5					kʰ ɔː			
1141-5					j ɔ̃ː			
1147-5					b y			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					ũː ŋ			
1158-5					h a k			
1159-5					pʰ ũː ŋ			
1164-5					tʰ			
1163-5					l uː			
1167-5					ts i ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z yː			
1203-5					tʰ y k			
1211-5					j ɔː			
329-5					r ɔ			
1217-5					m ə			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ eː			
1229-5					dʑ a ŋ			
1238-5					d ũː ŋ			
1249-5					n iː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ɔ m			
1257-5					kʰ ɔː			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					w ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə			
74-5					t ɔ			
81-5					s a ŋ			
83-5					m i k			
89-5					tʰ ũː ŋ			
90-5					z ɔː			
104-5					m ə			
154-5					tɕʰ ɔ			
159-5					s ə			
161-5					tɕʰ yː			
170-5					dʑ ɛ ʔ			
91-5					a			
181-5					n u			
186-5					z ə			
191-5					z ə			
211-5					m u			
210-5					kʰ ɔ̃ː			
217-5					k a			
221-5					n yː			
233-5					t u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a m			
261-5					b ə			
262-5					j yː			
281-5					tɕʰ a k			
287-5					l u ŋ			
288-5					l uː			
297-5					kʰ ɔ			
311-5					k i			
332-5					b uː			
342-5					ɔ			
358-5					j u ŋ			
366-5					tɕ ə			
382-5					m yː			
392-5					dʑ ɔ k			
397-5					b ɔː			
437-5					h ɛː			
444-5					pʰ l a k			
465-5					tɕʰ i			
471-5					m ɔ ŋ			
477-5					d ə			
478-5					r ɔː			
481-5					dʑ a p			
483-5					z ɛ n			
500-5					m i ŋ			
511-5					kʰ ɔ			
525-5					tɕʰ yː			
542-5					dʑ u ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					tɕʰ ĩː			
656-5					z ə			
657-5					d u ŋ			
659-5					d uː			
711-5					tɕʰ ɔː			
745-5					n a m			
818-5					tʰ ɛ k			
825-5					tʰ ə			
839-5					tɕʰ ɔ			
841-5					j a			
894-5					b ɹ yː			
1-6						g uː		
5-6						n i ŋ		
4-6						tʰ ɛ k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l ɔ		
56-6						a		
60-6						s ɛː		
61-6						kʰ y ŋ		
80-6						tɕʰ ɔ k		
87-6						tɕʰ a		
86-6						pʰ u		
92-6						pʰ a		
102-6						m ɔ		
106-6						pʰ u k		
108-6						d ə		
107-6						h ɔ		
112-6						pʰ a p		
115-6						s a		
114-6						tʰ u ŋ		
120-6						t u		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r ĩː		
136-6						m ə		
134-6						kʰ a k		
137-6						u		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː ŋ		
147-6						h ɛː		
149-6						m i k		
153-6						s a		
152-6						k a n		
158-6						h i k		
163-6						r i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b y k		
173-6						tʰ yː		
183-6						r ɛː		
185-6						m uː		
188-6						g ə		
189-6						tɕ i ŋ		
193-6						h ɛ		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a n		
201-6						tɕʰ i		
202-6						g ə		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eː		
219-6						pʰ ə		
218-6						tɕʰ ɛː		
224-6						m ɔ ŋ		
240-6						tɕʰ a k		
244-6						j ɔ		
255-6						n ɔ̃		
260-6						b eˀ		
263-6						r oː		
269-6						dʑ ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eː		
277-6						pʰ		
278-6						b u ŋ		
135-6						d ə		
284-6						m yː		
797-6						a		
290-6						l a ŋ		
289-6						tɕ i k		
296-6						h i		
310-6						s iː		
319-6						iː		
325-6						r i		
327-6						tʰ ɛː		
331-6						kʰ oː		
337-6						b ɛ ŋ		
338-6						l i ŋ		
339-6						ɔ̃ː		
350-6						g ə		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						u		
363-6						m a		
361-6						tʰ oː		
365-6						s a ɹ		
364-6						dʑ ɛ ʔ		
375-6						r u k		
379-6						s ɛ ʔ		
380-6						kʰ		
396-6						j ɔː		
400-6						m uː		
405-6						d a ŋ		
404-6						s ø m		
409-6						r ɛ k		
410-6						h i k		
415-6						b a		
416-6						b a		
101-6						n u ŋ		
37-6						kʰ uː		
424-6						h ɛː		
434-6						tɕʰ a n		
445-6						p i		
446-6						s iː		
451-6						t u		
457-6						n a m		
456-6						b l oː		
464-6						pʰ i ŋ		
473-6						tɕʰ iː		
474-6						ɔ ŋ		
479-6						s i n		
489-6						j ɔ		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						g ə		
502-6						z a k		
235-6						l y ŋ		
519-6						r iː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ə		
553-6						r i ŋ		
558-6						kʰ ũː ŋ		
561-6						s a		
562-6						p a		
564-6						j ɛː		
567-6						m ɔ		
570-6						pʰ yː		
575-6						oː		
582-6						l a		
585-6						ɔ		
589-6						kʰ ɔ m		
593-6						d ɛ n		
594-6						l a ŋ		
595-6						tʰ yː		
596-6						n u k		
598-6						z ø		
599-6						d ĩː		
602-6						z ɛː		
603-6						l a p		
606-6						s ɔ m		
605-6						b u		
620-6						l a		
637-6						pʰ a k		
639-6						z oː		
645-6						kʰ yː		
646-6						r ɛ ŋ		
168-6						h ɛ k		
658-6						h ɔ ŋ		
665-6						pʰ uː		
668-6						h uː		
677-6						tʰ a ŋ		
75-6						kʰ u ŋ		
678-6						s uː		
682-6						m ɛ n		
493-6						z yː		
693-6						s ə		
694-6						m uː		
702-6						tɕʰ ɔ m		
704-6						m oː		
176-6						l oː		
709-6						s a m		
710-6						tʰ øˀ		
714-6						m a t		
718-6						g ə		
719-6						tɕʰ ũː ŋ		
22-6						m yː		
723-6						tɕʰ i ŋ		
726-6						b ɛ k		
729-6						b		
730-6						r ɛː		
739-6						pʰ iː		
740-6						pʰ ə		
741-6						kʰ ɔ k		
744-6						a		
743-6						h ɛ n		
746-6						pʰ u ŋ		
748-6						tʰ ə		
747-6						kʰ yː		
749-6						kʰ ɛ n		
751-6						t ɔ̃ː		
762-6						m a n		
764-6						h ɛ n		
765-6						dʑ i		
788-6						r y		
615-6						l a k		
803-6						s u		
802-6						b a k		
808-6						b a		
809-6						tɕ iː		
819-6						d y k		
821-6						s ə		
820-6						b ɔ		
828-6						s a k		
827-6						p i m		
835-6						n ɐ̃		
308-6						r yː		
844-6						z i k		
848-6						m ə		
705-6						l oː		
613-6						ə		
649-6						h ɛ k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h a ŋ		
898-6						n y k		
902-6						h ũː ŋ		
910-6						ɛ n		
916-6						r iː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ ũː		
933-6						h ĩː		
939-6						r ɛ k		
947-6						j ɛ n		
948-6						n u		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s a		
970-6						kʰ u k		
972-6						pʰ		
731-6						m yː		
973-6						b i ŋ		
974-6						h ɔ̃		
979-6						dʑ ɔ̃ː		
182-6						kʰ yː		
993-6						n ə		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ oː		
1022-6						s ə		
1021-6						dʑ u k		
1043-6						j u ŋ		
1049-6						t ɛː		
1065-6						tɕʰ ĩː		
1068-6						h ɔː		
1077-6						l y ŋ		
1081-6						r ũː ŋ		
1084-6						h y ŋ		
1092-6						m ɔ		
1091-6						tɕʰ iː		
1096-6						pʰ		
1097-6						dʑ yː		
1102-6						n ɛː		
1104-6						tʰ yː		
1108-6						tɕʰ a k		
552-6						dʑ uː		
1111-6						b ɔ		
1116-6						s ɔ̃ː		
722-6						kʰ oː		
1141-6						j ɔ̃ː		
1147-6						p i m		
1146-6						z ɔ		
1150-6						h a ŋ		
1151-6						ũː ŋ		
1158-6						h a k		
1159-6						pʰ ũː ŋ		
1164-6						tʰ		
1163-6						r oː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						tɕʰ yː		
1187-6						kʰ ɔ̃ː		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z iː		
1203-6						tʰ y k		
1211-6						j ɔ		
329-6						r ɔˀ		
1217-6						pʰ		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ yː		
1229-6						dʑ a ŋ		
1238-6						d ũː ŋ		
1249-6						n iː		
1252-6						j uː		
1254-6						pʰ		
1253-6						s ø m		
1257-6						kʰ oː		
1263-6						dʑ ə		
1266-6						dʑ a k		
584-6						t u ŋ		
13-6						tɕʰ uː		
18-6						dʑ i		
33-6						pʰ		
74-6						t ɔ		
81-6						s a n		
83-6						m i k		
89-6						tʰ ɔ ŋ		
90-6						z oː		
104-6						pʰ		
123-6						tɕʰ ə		
122-6						h ø		
121-6						m a		
154-6						tɕʰ ɔ		
159-6						s ə		
170-6						dʑ ɛ ʔ		
91-6						u		
181-6						n u		
186-6						z ə		
211-6						b a ŋ		
210-6						kʰ ɔ̃ː		
217-6						k a		
221-6						n yː		
233-6						t u		
246-6						t yː		
252-6						tɕʰ a n		
253-6						r a m		
281-6						tɕ a k		
287-6						l ou		
288-6						l oː		
292-6						tʰ oː		
311-6						tɕʰ iː		
342-6						ɔ		
358-6						j u ŋ		
366-6						tɕ i		
378-6						tɕʰ ɔ̃		
382-6						m yː		
392-6						dʑ ɔ k		
397-6						b oː		
437-6						h ĩˀ		
444-6						pʰ l a k		
465-6						tɕʰ i		
477-6						d ə		
478-6						r ɔ		
481-6						dʑ a p		
483-6						z ɛ n		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ u ŋ		
625-6						r ø ŋ		
638-6						n u		
640-6						tɕʰ ĩː n		
656-6						z ə		
657-6						d u ŋ		
659-6						d uː		
711-6						tɕʰ oː		
745-6						pʰ		
818-6						tʰ ɛ k		
825-6						tʰ ə		
839-6						tɕʰ ɔ		
841-6						j eˀ		
894-6						b ɹ yː		
932-6						s a		
1-7							g uː	
5-7							n aː	
4-7							tʰ eˀ	
6-7							n a ŋ	
15-7							ʥ i	
55-7							r ɔ̃	
56-7							a	
60-7							s eˀ	
61-7							kʰ y ŋ	
80-7							tɕʰ ɔ k	
87-7							tɕʰ a	
86-7							pʰ l u	
92-7							pʰ l a	
102-7							m ə	
106-7							pʰ u k	
108-7							d ə	
107-7							l l ɔː	
112-7							pʰ ɔ ŋ	
115-7							s	
114-7							t u ŋ	
120-7							t u	
124-7							ə	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r ĩː	
136-7							m ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h uː	
143-7							tsʰ a k	
145-7							tɕʰ ũː ŋ	
147-7							h aː	
149-7							m i k	
153-7							s	
152-7							ɛ n	
158-7							kʰ y k	
163-7							r i	
164-7							ɲ yː	
167-7							pʰ a ŋ	
171-7							n y ŋ	
172-7							b y k	
173-7							t yː	
183-7							r aː	
185-7							m uː	
188-7							kʰ	
189-7							ʨ i ŋ	
193-7							kʰ a	
196-7							m ɔ̃ː	
199-7							tsʰ aː	
200-7							kʰ a n	
201-7							kʰ i	
202-7							g ə	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							ɲ a m	
117-7							b yː	
146-7							kʰ eː	
219-7							b ə	
218-7							kʰ aː	
224-7							m ũː ŋ	
240-7							tsʰ a k	
244-7							j ɔˀ	
255-7							t ɔ̃	
260-7							b eˀ	
263-7							r au	
269-7							dʑ a k	
271-7							tʰ a k	
209-7							kʰ eː	
277-7							m a m	
278-7							b u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l uː	
289-7							kʰ i k	
296-7							n ə	
310-7							s ə	
319-7							yː	
325-7							r a	
327-7							tʰ w aː	
331-7							g au	
337-7							b a ŋ	
338-7							l i k	
339-7							ɔ̃ː	
350-7							g ə	
349-7							tʰ y ŋ	
357-7							tɕʰ u	
355-7							a	
363-7							b ə	
361-7							tʰ oː	
365-7							s a ɹ	
364-7							dʑ a t	
375-7							r u k	
379-7							s a t	
380-7							g ə	
396-7							j au	
400-7							m uː	
405-7							d a ŋ	
404-7							s ɔ m	
409-7							r a k	
410-7							i k	
415-7							b u	
416-7							b a	
101-7							n u ŋ	
37-7							kʰ uː	
424-7							b ã j	
434-7							ʨʰ a ɹ	
445-7							p	
446-7							s yː	
451-7							t u	
457-7							n a m	
456-7							b l uː	
464-7							pʰ y ŋ	
473-7							tsʰ yː	
474-7							ɔ ŋ	
479-7							s ɛ ɹ	
489-7							j i	
490-7							j ɔ̃ː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							r yː	
523-7							u k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i ŋ	
558-7							kʰ ũː ŋ	
561-7							s	
562-7							p a	
564-7							j aː	
567-7							m u	
570-7							pʰ yː	
575-7							oː	
582-7							l ə	
585-7							ɔˀ	
589-7							kʰ ɔ m	
593-7							d ɛ n	
594-7							l i ŋ	
595-7							tʰ yː	
596-7							ɲ u k	
598-7							z u	
599-7							d ɛ̃ː m	
602-7							z aː	
603-7							r a p	
606-7							s ə	
605-7							b oː	
620-7							l aː	
637-7							pʰ a k	
639-7							z au	
645-7							kʰ ɔ	
646-7							r ɛ ŋ	
168-7							kʰ ɛ k	
658-7							h ɔ ŋ	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							kʰ u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m uː	
702-7							tɕʰ ɔ m	
704-7							m uː	
176-7							l uː	
709-7							s	
710-7							tʰ øˀ	
714-7							m a t	
718-7							g ə	
719-7							tsʰ ɔ ŋ	
22-7							m yː	
723-7							tɕʰ i ŋ	
726-7							b a ŋ	
729-7							b	
730-7							t aː	
739-7							pʰ l yː	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							ə	
743-7							h a n	
746-7							pʰ u ŋ	
748-7							tʰ eˀ	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t ɔ̃ː	
762-7							m a n	
764-7							l a n	
765-7							dʑ i	
788-7							l ə	
615-7							l a k	
803-7							s ə	
802-7							b a k	
808-7							b a	
809-7							ʨ i	
819-7							d y k	
821-7							s ə	
820-7							b a	
828-7							s a k	
827-7							p yː	
835-7							n ɔ̃	
308-7							r yː	
844-7							z i p	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							kʰ ɛ k	
876-7							tɕ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː ŋ	
898-7							n y k	
902-7							h ũː ŋ	
910-7							a n	
916-7							r yː	
919-7							r aː	
922-7							s i k	
930-7							tɕʰ ɔ	
933-7							k aː	
939-7							r ɛ k	
947-7							w a n	
948-7							n u	
963-7							z uː	
967-7							tɕʰ y k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dz i ŋ	
974-7							h ɔ̃	
979-7							dʑ ɔ̃ː	
182-7							kʰ yː	
993-7							n ə	
994-7							j yː	
1001-7							s ɔ	
1002-7							d u	
1005-7							tɕʰ yː	
1009-7							kʰ au	
1022-7							s ə	
1021-7							dʑ u k	
1043-7							w u ŋ	
1049-7							t aː	
1065-7							kʰ ĩː	
1068-7							j au	
1077-7							r y ŋ	
1081-7							r ũː ŋ	
1084-7							h y ŋ	
1092-7							m ə	
1091-7							tɕʰ yː	
1096-7							n ə	
1097-7							dʑ yː	
1102-7							ɲ aː	
1104-7							tʰ yː	
1108-7							tsʰ a k	
552-7							dʑ uː	
1111-7							b l a	
1116-7							s ɔ̃ː	
722-7							kʰ au	
1141-7							j ɔ̃ː	
1147-7							b ə	
1146-7							z au	
1150-7							h a ŋ	
1151-7							u m	
1158-7							h a k	
1159-7							pʰ ũː ŋ	
1164-7							tʰ u	
1163-7							r uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i k	
52-7							kʰ uː	
1195-7							z yː	
1203-7							tʰ y k	
1211-7							j au	
329-7							r ɔˀ	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tsʰ i k	
1222-7							tɕʰ yː	
1229-7							dʑ a ŋ	
