COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1891-14														dʱ ə		
68-14														o oː m		
631-14														b ə n		
594-14														k ə		
1759-14														a ŋ		
805-14														k a ŋ		
756-14														u ʔ		
1201-14														m o ʔ		
2042-14														ʔ a		
1968-14														dʱ a ʔ		
2000-14														r ə ŋ		
17-14														h a t		
4-14														ə m		
788-14														dʱ ai̯		
1219-14														h oː m		
141-14														ʔ ə ŋ		
541-14														b r j a ŋ		
1687-14														o n		
123-14														ə m		
1652-14														dʑ a ŋ		
576-14														ŋ i		
1738-14														dʱ a k		
442-14														oː m		
368-14														d j a ŋ		
1778-14														p a t		
957-14														n a p		
1704-14														ʔ eː ʔ		
304-14														a m		
1796-14														dʑ a ŋ		
720-14														d		
287-14														k ə p		
321-14														k ə h		
206-14														dʱ o ʔ		
1950-14														ʔ oː		
665-14														oː n		
703-14														n o ʔ		
1290-14														m		
1391-14														k a t		
269-14														k a t		
855-14														dʑ a n		
2078-14														o a		
2213-14														m ai̯		
1858-14														o a		
1151-14														k a n		
737-14														p ə d		
340-14														ʔ o		
1111-14														o ai̯		
485-14														ŋ		
1356-14														m o		
1093-14														d o ŋ		
1063-14														dʱ oː m		
648-14														dʑ ə ŋ		
223-14														k oː n		
1248-14														dʑ ə		
1509-14														d a ŋ		
504-14														dʑ o		
2130-14														o eː		
386-14														o ʔ		
1411-14														ʔ o		
1027-14														o a ʔ		
2077-14														m a		
1459-14														o l		
1323-14														m ə		
1538-14														r a h		
975-14														ŋ a		
940-14														ŋ u h		
1476-14														ʔ a		
1923-14														n oː		
105-14														h a ŋ		
1431-14														ʔ oː		
37-14														ə ŋ		
1152-14														p a		
1183-14														n oː n		
1890-14														o a		
1430-14														dʱ o		
1564-14														b oː ʔ		
1028-14														ʔ a		
2111-14														l a		
1563-14														o a		
1859-15															ŋ	
175-15															ŋ a	
241-15															ʔ o ʔ	
2163-15															kʰ o	
2181-15															n a m	
2060-15															ʔ ɔː m	
410-15															t	
1841-15															m t	
2017-15															h	
1004-15															l ə	
614-15															b o h	
686-15															b e	
88-15															ŋ a ʔ	
872-15															n a ŋ	
1891-15															t ə	
68-15															s ɨi̯ m	
631-15															b ə n	
594-15															ŋ ə	
1759-15															h a ŋ	
805-15															ŋ a ŋ	
756-15															h au̯ ŋ	
1201-15															m o ʔ	
2042-15															ʔ a	
1968-15															t a ʔ	
2000-15															ə ŋ	
17-15															v a n	
4-15															əa m	
788-15															t	
1219-15															h ɨi̯ m	
141-15															ʔ ə ŋ	
541-15															b r j a ŋ	
1687-15															h o	
123-15															ə m	
1652-15															c a ŋ	
576-15															ŋ ɔ	
1738-15															t a ŋ	
442-15															h s m	
368-15															t j a ŋ	
1778-15															p a n	
957-15															n a p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c a ŋ	
720-15															t h	
287-15															ŋ a p	
321-15															ŋ ə h	
206-15															t o ʔ	
1950-15															ʔ ɔː	
665-15															ɔː n	
703-15															n o ʔ	
1290-15															m	
1391-15															ŋ a ʔ	
269-15															ŋ a ʔ	
855-15															c a n	
2078-15															s a	
2213-15															m	
1858-15															s a	
1151-15															ŋ j a	
737-15															p a	
340-15															s ou̯	
1111-15															s	
485-15															ŋ	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															t s m	
648-15															au̯ ə ŋ	
223-15															ŋ ɔ n	
1248-15															c ə	
1509-15															t ŋ	
504-15															c o h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															o ʔ	
1027-15															ŋ a ʔ	
2077-15															m əi̯	
1459-15															s e	
1323-15															m ə	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ au̯ h	
1476-15															ʔ a h	
1923-15															n ɨi̯	
105-15															v ɔ ŋ	
1814-15															m ɛ ŋ	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t ui̯	
1721-15															ʔ ɔ ʔ	
1617-15															p o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e ui̯	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɛː
175-16																s a
241-16																ʔ o ʔ
2163-16																t o
2181-16																n a m
2060-16																ʔ ɔ m
410-16																t
1841-16																m ei̯
2017-16																h ei̯
1004-16																l̥ ə
614-16																b o h
686-16																b l ei̯
88-16																s a ʔ
872-16																n ɨ ŋ
1891-16																t ə
68-16																s ei̯ m
631-16																b ə n
594-16																s ə
1759-16																h a ŋ
805-16																s a ŋ
756-16																h ɨ ʔ
1201-16																m o ʔ
2042-16																ʔ a
1968-16																t a ʔ
2000-16																ə ŋ
17-16																v a n
4-16																əː m
788-16																t ɛː
1219-16																h ei̯ m
141-16																ʔ ə ŋ
541-16																p r o a ŋ
1687-16																h o
123-16																ə m
1652-16																r a ŋ
576-16																ŋ a
1738-16																t a s
442-16																h o m
368-16																t o a ŋ
1778-16																p a n
957-16																n a p
1704-16																ʔ ei̯ ʔ
304-16																a m
1796-16																r a ŋ
720-16																t a h
287-16																s ə p
321-16																s o h
206-16																t o ʔ
1950-16																ʔ b
665-16																o n
703-16																n o ʔ
1290-16																m
1391-16																k a t
269-16																s a t
855-16																r a n
2078-16																s ɨ
2213-16																m ɛː
1858-16																s a
1151-16																s a
737-16																p ə
340-16																s o
1111-16																s ɛː
485-16																ŋ
1356-16																m o h
1063-16																t s m
648-16																e ə ŋ
223-16																s ɔ n
1248-16																r ŋ
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ o
386-16																o ʔ
1411-16																ʔ o
1027-16																s a ʔ
2077-16																m ɔ
1459-16																s l
1323-16																əː
1538-16																r a h
975-16																r a h
940-16																ŋ p h
1476-16																ʔ a h
1923-16																n ei̯
105-16																v a ŋ
1431-16																ʔ ei̯
37-16																t ŋ
1814-16																m a ŋ
1183-16																n ɔ n
1890-16																s a
1721-16																ʔ ɔ ʔ
1617-16																p o ʔ
1564-16																b ɔ ʔ
2111-16																l ɔ
1563-16																s a
1597-16																s a ŋ
