COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
127-17																	ts w o ⁵⁵		
133-17																	tʰ ou ²¹		
144-17																	s a ⁵³		
161-17																	x u ŋ ²¹		
166-17																	k w a ŋ ²¹		
170-17																	i ²⁴		
171-17																	tʰ u ⁵⁵		
173-17																	u ²¹		
174-17																	n ɛ ⁵⁵		
175-17																	ts iaː ²⁴		
176-17																	l j a ŋ ⁵³		
177-17																	p a ²¹		
179-17																	l ou ²¹		
181-17																	p i ŋ ²¹		
182-17																	tɕ i ²⁴		
189-17																	k w a ²¹		
191-17																	t u ŋ ²¹		
193-17																	l o ŋ ⁵³		
198-17																	t o ŋ ⁵⁵		
199-17																	x j u ŋ ²¹		
2-18																		i ʔ ⁴	
4-18																		Ø i ʔ ⁴	
5-18																		ts ɑ ŋ ⁵⁵	
6-18																		s ɛː ²¹	
7-18																		s ɑ ŋ ⁵⁵	
8-18																		j a ⁵⁵	
9-18																		p ɔ ʔ ⁴	
17-18																		ts ɔ ŋ ²¹	
31-18																		tɕ j ɤɯ ⁴²	
32-18																		j ɛː ⁴²	
33-18																		u ⁴²	
38-18																		i ⁵⁵	
40-18																		u ³⁴	
42-18																		u ⁴²	
43-18																		ts i n ⁴²	
46-18																		w ɑ ŋ ³⁴	
52-18																		l j ɑ ŋ ⁵⁵	
53-18																		iː ³⁴	
56-18																		tɕ iː ²¹	
59-18																		tʰ a ²¹	
60-18																		ts ɑ ŋ ⁵⁵	
64-18																		l i n ⁵⁵	
68-18																		tɕ ɪː ⁵⁵	
85-18																		w i ⁵⁵	
86-18																		t i ²¹	
87-18																		ts u ⁵⁵	
93-18																		i ⁴²	
98-18																		l ɛ ³⁴	
109-18																		ɕ iː ⁵⁵	
115-18																		t ɔ ⁴²	
118-18																		ts j ɪː ⁵⁵	
124-18																		tɕ j a ⁴²	
127-18																		ts o ⁵⁵	
133-18																		tʰ ɤɯ ²¹	
144-18																		s a ⁴²	
161-18																		x ɔ ŋ ²¹	
166-18																		k w ɑ ŋ ²¹	
170-18																		i ³⁴	
171-18																		tʰ u ⁵⁵	
173-18																		ɔ ʔ ⁴	
174-18																		n ɛ ⁵⁵	
175-18																		ts ɪː ³⁴	
176-18																		l j ɑ ŋ ⁴²	
177-18																		p a ʔ ⁴	
179-18																		l j ɤɯ ʔ ⁴	
181-18																		p i n ²¹	
182-18																		tɕ i ³⁴	
189-18																		k w ɑ ²¹	
191-18																		t u ŋ ²¹	
193-18																		l o n ⁴²	
198-18																		t o n ⁵⁵	
199-18																		x j ɔ ŋ ²¹	
2-19																			j Ø w ⁵⁵
4-19																			Ø w Ø w ⁵⁵
5-19																			Ø w Ø ŋ ⁵¹
6-19																			Ø Ø n ⁵⁵
7-19																			Ø ŋ ⁵¹
8-19																			w j Ø ⁵¹
9-19																			p ou w ⁵⁵
17-19																			k j ou ŋ ⁵⁵
31-19																			k j ou ⁵¹
32-19																			j au ⁵¹
33-19																			w j ou ⁵¹
38-19																			w w ⁵¹
40-19																			w j ou n ⁵⁵
42-19																			w ⁵¹
43-19																			Ø j Ø ŋ ⁵¹
46-19																			w w Ø ŋ ⁵⁵
52-19																			l j Ø ŋ ⁵¹
53-19																			l Ø n ⁵⁵
56-19																			k j Ø n ⁵⁵
59-19																			tʰ Ø ⁵⁵
60-19																			Ø w Ø ŋ ⁵¹
64-19																			l Ø ŋ ⁵¹
68-19																			k j Ø ⁵¹
85-19																			w j ou ⁵¹
86-19																			Ø Ø ⁵⁵
87-19																			k ou ⁵¹
93-19																			n j ⁵¹
98-19																			w l au ⁵⁵
109-19																			Ø Ø n ⁵¹
115-19																			Ø au ⁵¹
118-19																			k j Ø w ⁵¹
124-19																			k j Ø ⁵¹
127-19																			Ø w ou ⁵¹
133-19																			tʰ w ou ⁵⁵
144-19																			Ø Ø ⁵⁵
161-19																			Ø j ou ŋ ⁵⁵
166-19																			k w Ø ŋ ⁵⁵
170-19																			w w ⁵⁵
171-19																			tʰ ou ⁵¹
173-19																			j j Ø w ⁵¹
174-19																			w n w Ø ⁵¹
175-19																			w Ø n ⁵⁵
176-19																			l j Ø ŋ ⁵¹
177-19																			p Ø w ⁵⁵
179-19																			l j ou j ⁵¹
181-19																			p Ø ŋ ⁵⁵
182-19																			k Ø ⁵⁵
189-19																			k au n ⁵⁵
191-19																			Ø ou ŋ ⁵⁵
193-19																			l j au ŋ ⁵¹
198-19																			Ø Ø ŋ ⁵¹
199-19																			Ø j ou ŋ ⁵⁵
