COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
1029-5					s i ²⁴²														
1033-5					s eu ²¹³														
1034-5					a ŋ ³¹														
1036-5					s i ŋ ⁵²														
1045-5					a ŋ ²¹³														
1060-5					e ʔ ⁴														
1061-5					j eu ³¹														
1064-5					ou ŋ ²⁴²														
1065-5					ts eu ⁴⁴														
1067-5					m u ʔ ⁴														
1070-5					p u ŋ ³¹														
1073-5					t ɔ ³¹														
1075-5					l i ³¹														
1077-5					Ø a ⁵²														
1078-5					Ø u ŋ ⁴⁴														
1083-5					t u ŋ ⁴⁴														
1084-5					s u ŋ ⁴⁴														
1085-5					p a ŋ ³¹														
1088-5					ts i ŋ ³¹														
1089-5					l i ŋ ⁵²														
1091-5					k ɔ ³¹														
1092-5					ts i ⁴⁴														
1093-5					kʰ u ⁴⁴														
1094-5					k j a ²¹³														
1104-5					ts u ²⁴²														
1106-5					ts a ⁵²														
1107-5					s i ²⁴²														
1112-5					k e ŋ ⁴⁴														
1116-5					tʰ eu ⁵²														
1119-5					ts ɔ ʔ ²³														
1122-5					tʰ u ŋ ³¹														
1127-5					s eu ⁴⁴														
1129-5					l i ⁵²														
1131-5					tʰ i ⁴⁴														
1133-5					s u ⁴⁴														
1145-5					i ³¹														
1173-5					s u ²⁴²														
1187-5					kʰ j e ŋ ²¹³														
1194-5					k ɔ ⁴⁴														
1209-5					s i ³¹														
1217-5					s a ʔ ²³														
1221-5					m u ³¹														
1223-5					t u ʔ ⁴														
1225-5					m eu ⁵²														
1230-5					kʰ i ²¹³														
1231-5					s i ³¹														
2-6						ei t ⁵													
4-6						Ø ei t ⁵													
5-6						tʃ œ ŋ ²²													
6-6						s aː n ⁵⁵													
7-6						s œ ŋ ²²													
8-6						ʃ aː ²²													
9-6						p u t ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						k j au ³⁵													
32-6						j aː ³⁵													
33-6						u ²³													
38-6						ei ²²													
40-6						u n ²¹													
42-6						u ²³													
43-6						tʃ ei ŋ ³⁵													
46-6						ɔ ŋ ²¹													
52-6						l j œ ŋ ²²													
53-6						l ei n ²¹													
56-6						k ei n ⁵⁵													
59-6						tʰ aː ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l ei ŋ ²²													
68-6						k i n ²²													
85-6						ei ²²													
86-6						t ei ⁵⁵													
87-6						tʃ u ²²													
93-6						n ei ³⁵													
98-6						l aː ²¹													
109-6						ʃ ei n ³³													
115-6						t u ³⁵													
118-6						tʃ j i ³³													
124-6						k j aː ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						s aː ³⁵													
161-6						ʃ ɔ ŋ ⁵⁵													
166-6						k ɔ ŋ ⁵⁵													
170-6						ei ²¹													
171-6						tʰ u ³³													
173-6						u p ²													
174-6						n ei ²²													
175-6						tʃ i n ²¹													
176-6						l j œ ŋ ²³													
177-6						p aː t ⁵													
179-6						l au k ²													
181-6						p ei ŋ ⁵⁵													
182-6						k ei ²¹													
189-6						k aː n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l ɔ ŋ ²³													
198-6						t i ŋ ³³													
199-6						ʃ j u ŋ ⁵⁵													
200-6						tʰ u t ⁵													
202-6						t u ⁵⁵													
205-6						w u n ⁵⁵													
206-6						Ø j i t ⁵													
209-6						aː k ²													
211-6						Ø u ⁵⁵													
215-6						l ei ²²													
216-6						k aː t ⁵													
217-6						t u ³³													
219-6						s aː t ⁵													
220-6						Ø i ³³													
225-6						tʃ i n ²¹													
230-6						k i n ³⁵													
234-6						pʰ i t ⁵													
238-6						l ei t ²													
242-6						tʃ u ²²													
253-6						h u n ²¹													
256-6						s ɔ k ²													
261-6						h aː ³³													
262-6						p ɔ t ⁵													
263-6						s ei ²¹													
264-6						k j œ ŋ ²²													
271-6						s aː p ²													
272-6						k i n ⁵⁵													
274-6						u ³⁵													
275-6						p aː n ³³													
279-6						n aː n ²¹													
287-6						l aː n ²³													
291-6						h au ²²													
295-6						h ei ³³													
300-6						j au ²³													
303-6						Ø ei ³⁵													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k u ³³													
312-6						k j u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ aː ²¹													
323-6						m ei ŋ ²¹													
325-6						tʰ u ³⁵													
330-6						au ³⁵													
334-6						ʃ ei p ⁵													
335-6						tʰ ei ⁵⁵													
338-6						k u ³³													
339-6						tʃ au ⁵⁵													
341-6						h u ⁵⁵													
342-6						m ei ŋ ²²													
343-6						w ɔ ²¹													
344-6						u ²³													
349-6						h u k ⁵													
353-6						tʰ ɔ ŋ ³³													
360-6						h au ²¹													
375-6						tʃ ei ³⁵													
388-6						s ei ³³													
389-6						w ei ²¹													
392-6						h u n ³³													
394-6						h i n ²²													
401-6						tʰ u ³⁵													
402-6						tʃ aː ²²													
403-6						t ei ²²													
409-6						tʃ ɔ ²²													
418-6						m aː ²¹													
441-6						tʰ i n ²¹													
443-6						m u ²²													
459-6						aː ²²													
460-6						t ɔ ⁵⁵													
461-6						j i ²²													
464-6						t aː ²²													
465-6						tʰ i n ⁵⁵													
466-6						tʰ aː ³³													
467-6						w u ⁵⁵													
469-6						s ei t ⁵													
480-6						n u ²³													
482-6						n aː ²³													
484-6						h u ³⁵													
491-6						m aː ²²													
492-6						Ø ei ⁵⁵													
495-6						tʃ j i ³⁵													
496-6						k u ⁵⁵													
507-6						n j œ ŋ ²¹													
509-6						Ø ei ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ ei ³³													
518-6						s u ³⁵													
525-6						tʃ ei ³⁵													
527-6						ei n ²²													
533-6						h aː ²¹													
548-6						h aː k ⁵													
554-6						h aː ²²													
558-6						j u ŋ ²¹													
564-6						w u ³³													
580-6						s aː ²²													
587-6						ʃ j u ³⁵													
588-6						s u ³⁵													
589-6						k i n ⁵⁵													
594-6						Ø aː k ⁵													
602-6						u k ⁵													
604-6						s ³⁵													
611-6						s aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k ei n ⁵⁵													
638-6						s ei ²²													
639-6						p u ³³													
644-6						tʃ au ³⁵													
648-6						ʃ ei t ²													
652-6						m u ²²													
657-6						k aː n ⁵⁵													
658-6						pʰ ei ŋ ²¹													
659-6						n i n ²¹													
665-6						ɔ ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						t ei ²²													
707-6						ei ŋ ³⁵													
719-6						t i t ⁵													
727-6						ʃ ei n ⁵⁵													
732-6						ɔ ŋ ²²													
733-6						m ɔ ŋ ²¹													
735-6						h aː ³³													
740-6						pʰ aː ³³													
773-6						ʃ j œ ŋ ³⁵													
788-6						m aː n ²²													
808-6						s ɔ ŋ ²¹													
809-6						n ɔ ²³													
816-6						t aː ³³													
818-6						w ɔ ŋ ²¹													
821-6						s aː n ³³													
822-6						ʃ au ³⁵													
826-6						t aː ³⁵													
829-6						h au ³³													
841-6						tʃ aː ⁵⁵													
845-6						tʃ i t ⁵													
848-6						p u ²²													
858-6						pʰ aː k ⁵													
862-6						tʰ ɔ ⁵⁵													
869-6						h i n ²¹													
874-6						tʃ ei ³⁵													
876-6						tʰ j u ⁵⁵													
883-6						tʃ ɔ k ⁵													
894-6						t j u ³³													
903-6						k j i p ⁵													
905-6						tʰ ei ⁵⁵													
910-6						tʰ ei ²¹													
911-6						Ø aː t ⁵													
926-6						p aː n ⁵⁵													
934-6						m ɔ t ⁵⁵													
968-6						s au ⁵⁵													
970-6						k aː ³⁵													
982-6						k aː n ³⁵													
986-6						h u ⁵⁵													
997-6						k ei n ⁵⁵													
998-6						w u ³⁵													
1001-6						ʃ ei n ⁵⁵													
1003-6						w ɔ ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ²¹													
1008-6						tʃ u k ²													
1011-6						l ei t ²													
1014-6						tʃ u ³⁵													
1016-6						h aː n ²²													
1021-6						m ei ŋ ²¹													
1023-6						ei ²²													
1024-6						ʃ ei ŋ ⁵⁵													
1029-6						s ei ²²													
1033-6						s u ³³													
1034-6						aː n ²³													
1036-6						s ei n ²¹													
1045-6						aː n ³³													
1060-6						i t ²													
1061-6						j au ²³													
1064-6						ɔ ŋ ²²													
1065-6						tʃ u ⁵⁵													
1067-6						m u k ²													
1070-6						p u n ³⁵													
1073-6						t ɔ ³⁵													
1075-6						l ei ²³													
1077-6						Ø aː ²¹													
1078-6						Ø u n ⁵⁵													
1083-6						t u ŋ ⁵⁵													
1084-6						s u ŋ ⁵⁵													
1085-6						p aː n ³⁵													
1088-6						tʃ ei n ³⁵													
1089-6						l ei n ²¹													
1091-6						k ɔ ³⁵													
1092-6						tʃ ei ⁵⁵													
1093-6						h u ⁵⁵													
1094-6						k j aː ³³													
1104-6						tʃ u ²²													
1106-6						tʃ aː ²¹													
1107-6						s ei ²²													
1112-6						k i n ⁵⁵													
1116-6						tʰ u ²¹													
1119-6						tʃ ɔ k ⁵													
1122-6						tʰ u ŋ ²³													
1127-6						s u ⁵⁵													
1129-6						l ei ²¹													
1131-6						tʰ ei ⁵⁵													
1133-6						s u ⁵⁵													
1145-6						ei ³⁵													
1173-6						s u ²²													
1187-6						h i n ³³													
1194-6						k ɔ ⁵⁵													
1209-6						s ei ³⁵													
1217-6						s aː t ⁵													
1221-6						m u ²³													
1223-6						t u k ²													
1225-6						m u ²¹													
1230-6						h ei ³³													
1231-6						s ei ³⁵													
2-7							i ²¹³												
4-7							Ø i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x a ³⁵												
9-7							p u ²¹³												
17-7							ts u ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j a ⁴²												
33-7							u ⁴²												
38-7							i ³⁵												
40-7							u n ²¹³												
42-7							u ⁴²												
43-7							ts i n ⁴²												
46-7							a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							i n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							i ³⁵												
86-7							t i ⁵⁵												
87-7							ts u ³⁵												
93-7							n i ⁴²												
98-7							n a ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							ts j a ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							x u ŋ ⁵⁵												
166-7							k a ŋ ⁵⁵												
170-7							i ²¹³												
171-7							tʰ u ³⁵												
173-7							u ²¹³												
174-7							n i ³⁵												
175-7							ts a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕ i ²¹³												
189-7							k a n ⁵⁵												
191-7							t u ŋ ⁵⁵												
193-7							n o n ⁴²												
198-7							t a n ³⁵												
199-7							x j u ŋ ⁵⁵												
200-7							tʰ u ²¹³												
202-7							t au ⁵⁵												
205-7							x u n ⁵⁵												
206-7							Ø j o ²¹³												
209-7							a ²¹³												
211-7							Ø u ⁵⁵												
215-7							n i ³⁵												
216-7							k a ²¹³												
217-7							t au ³⁵												
219-7							s a ²¹³												
220-7							Ø a ³⁵												
225-7							ts j a n ²¹³												
230-7							ts j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts u ³⁵												
253-7							kʰ i n ²¹³												
256-7							s o ²¹³												
261-7							x a ³⁵												
262-7							p a ²¹³												
263-7							s i ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s a ²¹³												
272-7							tɕ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ³⁵												
295-7							kʰ i ³⁵												
300-7							j ou ⁴²												
303-7							Ø i ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ u ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ a ²¹³												
323-7							m i n ²¹³												
325-7							tʰ u ⁴²												
330-7							ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tʰ i ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							au ⁴²												
349-7							kʰ u ²¹³												
353-7							tʰ a ŋ ³⁵												
360-7							x ou ²¹³												
375-7							ts i ⁴²												
388-7							s i ³⁵												
389-7							x i ²¹³												
392-7							kʰ u n ³⁵												
394-7							tɕ a n ³⁵												
401-7							tʰ u ⁴²												
402-7							ts a ³⁵												
403-7							t i ³⁵												
409-7							ts o ³⁵												
418-7							m a ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m u ³⁵												
459-7							a ³⁵												
460-7							t o ⁵⁵												
461-7							j a ³⁵												
464-7							t a ³⁵												
465-7							tʰ j a n ⁵⁵												
466-7							tʰ a ³⁵												
467-7							x u ⁵⁵												
469-7							s i ²¹³												
480-7							n u ⁴²												
482-7							n a ⁴²												
484-7							x au ⁴²												
491-7							m a ³⁵												
492-7							Ø i ⁵⁵												
495-7							ts j a ⁴²												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							Ø i ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ³⁵												
518-7							s au ⁴²												
525-7							ts a ⁴²												
527-7							i n ³⁵												
533-7							x a ²¹³												
548-7							kʰ a ²¹³												
554-7							x a ³⁵												
558-7							j u ŋ ²¹³												
564-7							x u ³⁵												
580-7							s a ³⁵												
587-7							ɕ j au ⁴²												
588-7							s au ⁴²												
589-7							ts j a n ⁵⁵												
594-7							Ø a ²¹³												
602-7							u ²¹³												
604-7							s a ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ a n ⁵⁵												
638-7							s i ³⁵												
639-7							p u ³⁵												
644-7							ts ou ⁴²												
648-7							ɕ i ²¹³												
652-7							m au ³⁵												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ²¹³												
665-7							a ŋ ²¹³												
692-7							k u ŋ ⁵⁵												
696-7							t i ³⁵												
707-7							i n ⁴²												
719-7							t a ²¹³												
727-7							ɕ i n ⁵⁵												
732-7							a ŋ ³⁵												
733-7							m a ŋ ²¹³												
735-7							kʰ a ³⁵												
740-7							pʰ a ³⁵												
773-7							ɕ j a ŋ ⁴²												
788-7							m a n ³⁵												
808-7							ɕ o n ²¹³												
809-7							n o ⁴²												
816-7							t a ³⁵												
818-7							x a ŋ ²¹³												
821-7							s a n ³⁵												
822-7							s ou ⁴²												
826-7							t a ⁴²												
829-7							kʰ ou ³⁵												
841-7							ts a ⁵⁵												
845-7							ts a ²¹³												
848-7							p au ³⁵												
858-7							pʰ a ²¹³												
862-7							tʰ o ⁵⁵												
869-7							kʰ a n ²¹³												
874-7							ts i ⁴²												
876-7							tʰ j au ⁵⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							ts j a ²¹³												
905-7							tʰ i ⁵⁵												
910-7							tʰ i ²¹³												
911-7							Ø a ²¹³												
926-7							p a n ⁵⁵												
934-7							m o ⁵⁵												
968-7							s ou ⁵⁵												
970-7							k a ⁴²												
982-7							k a n ⁴²												
986-7							kʰ j au ⁵⁵												
997-7							tɕ a n ⁵⁵												
998-7							x u ⁴²												
1001-7							ɕ i n ⁵⁵												
1003-7							x a ŋ ⁵⁵												
1005-7							pʰ a ŋ ²¹³												
1008-7							ts u ²¹³												
1011-7							n i ²¹³												
1014-7							ts au ⁴²												
1016-7							x a n ³⁵												
1021-7							m i n ²¹³												
1023-7							i ³⁵												
1024-7							ɕ i n ⁵⁵												
1029-7							ɕ i ³⁵												
1033-7							s au ³⁵												
1034-7							a n ⁴²												
1036-7							s i n ²¹³												
1045-7							a n ³⁵												
1060-7							a ²¹³												
1061-7							j ou ⁴²												
1064-7							a ŋ ³⁵												
1065-7							ts au ⁵⁵												
1067-7							m u ²¹³												
1070-7							p u n ⁴²												
1073-7							t o ⁴²												
1075-7							n i ⁴²												
1077-7							Ø a ²¹³												
1078-7							Ø u n ⁵⁵												
1083-7							t u ŋ ⁵⁵												
1084-7							s u ŋ ⁵⁵												
1085-7							p a n ⁴²												
1088-7							ts i n ⁴²												
1089-7							n i n ²¹³												
1091-7							k o ⁴²												
1092-7							ts i ⁵⁵												
1093-7							kʰ u ⁵⁵												
1094-7							tɕ j a ³⁵												
1104-7							ts u ³⁵												
1106-7							ts a ²¹³												
1107-7							s i ³⁵												
1112-7							k a n ⁵⁵												
1116-7							tʰ au ²¹³												
1119-7							ts a ²¹³												
1122-7							tʰ u ŋ ⁴²												
1127-7							s au ⁵⁵												
1129-7							n i ²¹³												
1131-7							tʰ i ⁵⁵												
1133-7							s u ⁵⁵												
1145-7							i ⁴²												
1173-7							s u ³⁵												
1187-7							kʰ j a n ³⁵												
1194-7							k o ⁵⁵												
1209-7							s i ⁴²												
1217-7							s a ²¹³												
1221-7							m u ⁴²												
1223-7							t u ²¹³												
1225-7							m au ²¹³												
1230-7							kʰ i ³⁵												
1231-7							ɕ i ⁴²												
2-8								i ²¹³											
4-8								Ø i ²¹³											
5-8								ts a ŋ ²¹											
6-8								s aː ²¹³											
7-8								s a ŋ ²¹											
8-8								x a ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j aː ⁵⁵											
33-8								u ⁵⁵											
38-8								i ²¹											
40-8								u ⁴²											
42-8								u ⁵⁵											
43-8								ts i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								i ⁴²											
56-8								tɕ i ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w i ²¹											
86-8								t i ²¹³											
87-8								ts u ²¹											
93-8								i ⁵⁵											
98-8								l aː ⁴²											
109-8								ɕ i ²¹											
115-8								t ɔ ⁵⁵											
118-8								ts j iaː ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ə ²¹											
133-8								tʰ ou ²¹³											
144-8								s a ⁵⁵											
161-8								x ə ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								i ⁴²											
171-8								tʰ u ²¹											
173-8								u ²¹											
174-8								w i ²¹											
175-8								ts iaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l ou ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕ i ⁴²											
189-8								k a ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t iaː ŋ ²¹											
199-8								x j u ŋ ²¹³											
200-8								tʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								x u ²¹³											
206-8								Ø j ə ²¹³											
209-8								w a ²¹											
211-8								Ø u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								s w a ²¹³											
220-8								Ø iaː ²¹											
225-8								ts iaː ⁴²											
230-8								ʈʂ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								kʰ ou ⁴²											
256-8								s ə ²¹											
261-8								x w a ²¹											
262-8								p a ²¹³											
263-8								s i ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								s a ²¹											
272-8								tɕ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								aː ⁴²											
287-8								l a ⁵⁵											
291-8								x ou ²¹											
295-8								kʰ i ²¹											
300-8								j ou ⁵⁵											
303-8								Ø i ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ u ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ aː ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								ou ⁵⁵											
334-8								ɕ i ²¹³											
335-8								tʰ i ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								tʰ a ŋ ²¹											
360-8								x ou ⁴²											
375-8								ts w i ⁵⁵											
388-8								s i ²¹											
389-8								x w i ⁴²											
392-8								kʰ w u ²¹											
394-8								kʰ iaː ²¹											
401-8								tʰ u ⁵⁵											
402-8								ts aː ²¹											
403-8								t i ²¹											
409-8								ts w ə ²¹											
418-8								m a ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m ə ²¹											
459-8								w aː ²¹											
460-8								t w ə ²¹³											
461-8								j iaː ²¹											
464-8								t a ²¹											
465-8								tʰ iaː ²¹³											
466-8								tʰ a ²¹											
467-8								x u ²¹³											
469-8								s i ²¹³											
480-8								u ⁵⁵											
482-8								a ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m iaː ²¹											
492-8								Ø i ²¹³											
495-8								ts j iaː ⁵⁵											
496-8								k u ²¹³											
507-8								j a ŋ ⁴²											
509-8								Ø i ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								s ɔ ⁵⁵											
525-8								ts iaː ⁵⁵											
527-8								i ²¹											
533-8								x aː ⁴²											
548-8								kʰ a ²¹³											
554-8								x aː ²¹											
558-8								j u ŋ ⁴²											
564-8								x u ²¹											
580-8								s aː ²¹											
587-8								ɕ j ɔ ⁵⁵											
588-8								s ɔ ⁵⁵											
589-8								ts iaː ²¹³											
594-8								Ø a ²¹³											
602-8								u ²¹³											
604-8								s iaː ⁵⁵											
611-8								s aː ²¹³											
630-8								ts w ə ⁵⁵											
637-8								tɕ i ²¹³											
638-8								s i ²¹											
639-8								p u ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ²¹											
652-8								m ɔ ²¹											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								iaː ⁴²											
665-8								a ŋ ⁴²											
692-8								k u ŋ ²¹³											
696-8								t i ²¹											
707-8								i ŋ ⁵⁵											
719-8								t iaː ²¹³											
727-8								ɕ i ²¹³											
732-8								a ŋ ²¹											
733-8								m a ŋ ⁴²											
735-8								kʰ w a ²¹											
740-8								pʰ a ²¹											
773-8								ɕ j a ŋ ⁵⁵											
788-8								m aː ²¹											
808-8								ɕ ə ŋ ⁴²											
809-8								ŋ ə ⁵⁵											
816-8								t aː ²¹											
818-8								x a ŋ ⁴²											
821-8								s iaː ²¹											
822-8								ɕ ou ⁵⁵											
826-8								t a ⁵⁵											
829-8								kʰ ou ²¹											
841-8								ʈʂ w a ²¹³											
845-8								ʈʂ iaː ²¹³											
848-8								p ɔ ²¹											
858-8								pʰ a ²¹³											
862-8								tʰ w ə ²¹³											
869-8								kʰ iaː ⁴²											
874-8								ʈʂ i ⁵⁵											
876-8								tʰ j ɔ ²¹³											
883-8								ʈʂ w ə ²¹³											
894-8								t j ɔ ²¹											
903-8								ts j iaː ²¹³											
905-8								tʰ w i ²¹³											
910-8								tʰ i ⁴²											
911-8								Ø a ²¹³											
926-8								p aː ²¹³											
934-8								m ə ²¹³											
968-8								s ou ²¹³											
970-8								k aː ⁵⁵											
982-8								k aː ⁵⁵											
986-8								kʰ ɔ ²¹³											
997-8								tɕ i ²¹³											
998-8								x u ⁵⁵											
1001-8								ɕ i ²¹³											
1003-8								x a ŋ ²¹³											
1005-8								pʰ a ŋ ⁴²											
1008-8								ʈʂ u ²¹											
1011-8								l i ²¹											
1014-8								ts ɔ ⁵⁵											
1016-8								x aː ²¹											
1021-8								m i ŋ ⁴²											
1023-8								i ²¹											
1024-8								ɕ i ŋ ²¹³											
1029-8								s i ²¹											
1033-8								s ɔ ²¹											
1034-8								w aː ⁵⁵											
1036-8								s i ⁴²											
1045-8								aː ²¹											
1060-8								iaː ²¹											
1061-8								j ou ⁵⁵											
1064-8								m a ŋ ²¹											
1065-8								ʈʂ ɔ ²¹³											
1067-8								m u ²¹											
1070-8								p u ⁵⁵											
1073-8								t w ə ⁵⁵											
1075-8								l i ⁵⁵											
1077-8								Ø aː ⁴²											
1078-8								Ø u ²¹³											
1083-8								t u ŋ ²¹³											
1084-8								s u ŋ ²¹³											
1085-8								p aː ⁵⁵											
1088-8								ʈʂ i ⁵⁵											
1089-8								l i ⁴²											
1091-8								k w ə ⁵⁵											
1092-8								ʈʂ i ²¹³											
1093-8								kʰ u ²¹³											
1094-8								tɕ j a ²¹											
1104-8								ʈʂ u ²¹											
1106-8								ts a ⁴²											
1107-8								s i ²¹											
1112-8								k iaː ²¹³											
1116-8								tʰ ɔ ⁴²											
1119-8								ʈʂ w a ²¹³											
1122-8								tʰ u ŋ ⁵⁵											
1127-8								s ɔ ²¹³											
1129-8								l i ⁴²											
1131-8								tʰ i ²¹³											
1133-8								s u ²¹³											
1145-8								i ⁵⁵											
1173-8								s u ²¹											
1187-8								kʰ iaː ²¹											
1194-8								k ə ²¹³											
1209-8								s i ⁵⁵											
1217-8								s a ²¹³											
1221-8								m u ⁵⁵											
1223-8								t u ²¹											
1225-8								m ɔ ⁴²											
1230-8								kʰ i ²¹											
1231-8								s w i ⁵⁵											
2-9									i t ¹										
4-9									Ø i t ¹										
5-9									ts ɔ ŋ ⁵²										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									s a ⁵²										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									u ⁴⁴										
38-9									i ⁵²										
40-9									j u n ¹¹										
42-9									u ⁴⁴										
43-9									ts i n ³¹										
46-9									j ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
53-9									a n ¹¹										
56-9									k i n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									ts ɔ ŋ ⁵²										
64-9									l i n ⁵²										
68-9									k j ɛ n ⁵²										
85-9									i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									n i ³¹										
98-9									l a ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j ɛ ⁵²										
124-9									k j a ³¹										
127-9									ts ɔ ⁵²										
133-9									tʰ u ⁴⁴										
144-9									s a ³¹										
161-9									s ɔ ŋ ⁴⁴										
166-9									k ɔ ŋ ⁴⁴										
170-9									i ¹¹										
171-9									tʰ u ⁵²										
173-9									u p ⁵										
174-9									n a ⁵²										
175-9									ts ɔ n ¹¹										
176-9									l j ɔ ŋ ⁴⁴										
177-9									p a t ¹										
179-9									l j u k ⁵										
181-9									p i n ⁴⁴										
182-9									k i ¹¹										
189-9									k a n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɔ n ⁴⁴										
198-9									t ɔ n ⁵²										
199-9									s j u ŋ ⁴⁴										
200-9									tʰ u t ¹										
202-9									t au ⁴⁴										
205-9									u n ⁴⁴										
206-9									Ø j ɛ t ¹										
209-9									f a k ⁵										
211-9									Ø u ⁴⁴										
215-9									l i ⁵²										
216-9									k a t ¹										
217-9									t au ⁵²										
219-9									s a t ¹										
220-9									Ø ɛ ⁵²										
225-9									ts j ɛ n ¹¹										
230-9									k j ɛ n ³¹										
234-9									pʰ i k ¹										
238-9									l i k ⁵										
242-9									ts u ⁵²										
253-9									kʰ a n ¹¹										
256-9									s ɔ k ⁵										
261-9									h a ⁵²										
