COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
970-4				k j ai ³⁵															
982-4				k a n ³⁵															
986-4				kʰ j au ⁵¹															
997-4				k j i n ⁵¹															
998-4				p u ³⁵															
1001-4				s j i n ⁵¹															
1003-4				j w a ŋ ⁵¹															
1005-4				pʰ a ŋ ⁵⁵															
1008-4				tʃ j u ²¹⁴															
2-5					i ²¹⁴														
4-5					Ø i ²¹⁴														
5-5					tʃ a ŋ ⁵¹														
6-5					s a n ⁵¹														
7-5					s a ŋ ⁵¹														
8-5					s j a ⁵¹														
9-5					p u ²¹⁴														
17-5					tʃ u ŋ ⁵¹														
31-5					k j ou ³⁵														
32-5					j a ³⁵														
33-5					u ³⁵														
38-5					i ⁵¹														
40-5					j u n ⁵⁵														
42-5					u ³⁵														
43-5					ts j i ŋ ³⁵														
46-5					j w a ŋ ⁵⁵														
52-5					l j a ŋ ⁵¹														
53-5					j a n ⁵⁵														
56-5					k j i n ⁵⁵														
59-5					tʰ j a ⁵¹														
60-5					tʃ a ŋ ⁵¹														
64-5					l j i n ⁵¹														
68-5					k j e n ⁵¹														
85-5					w i ⁵¹														
86-5					t i ⁵¹														
87-5					tʃ u ⁵¹														
93-5					n i ³⁵														
98-5					j l ai ⁵⁵														
109-5					s j i n ⁵¹														
115-5					t au ³⁵														
118-5					ts j a j ⁵¹														
124-5					k j a ³⁵														
127-5					ts u ⁵¹														
133-5					tʰ j ou ⁵¹														
144-5					s j a ³⁵														
161-5					s o ŋ ⁵¹														
166-5					k w a ŋ ⁵¹														
170-5					i ⁵⁵														
171-5					tʰ u ⁵¹														
173-5					j u ²¹⁴														
174-5					j n i ⁵¹														
175-5					ts w e n ⁵⁵														
176-5					l j a ŋ ³⁵														
177-5					p a ²¹⁴														
179-5					l j ou ²¹⁴														
181-5					p j i ŋ ⁵¹														
182-5					kʰ i ⁵⁵														
189-5					k w a n ⁵¹														
191-5					t u ŋ ⁵¹														
193-5					l j e ŋ ³⁵														
198-5					t e n ⁵¹														
199-5					s j u ŋ ⁵¹														
200-5					tʰ j u ²¹⁴														
202-5					t au ⁵¹														
205-5					j x u n ⁵¹														
206-5					Ø j e ²¹⁴														
209-5					w a ²¹⁴														
211-5					Ø u ⁵¹														
215-5					l i ⁵¹														
216-5					k w a ²¹⁴														
217-5					t au ⁵¹														
219-5					s w a ²¹⁴														
220-5					Ø i ⁵¹														
225-5					ts e n ⁵⁵														
230-5					k e n ³⁵														
234-5					pʰ e ²¹⁴														
238-5					l a ²¹⁴														
242-5					tʃ j u ⁵¹														
253-5					kʰ j i n ⁵⁵														
256-5					s o ²¹⁴														
261-5					x w a ⁵¹														
262-5					p j a ²¹⁴														
263-5					s i ⁵⁵														
264-5					k j a ŋ ⁵¹														
271-5					s a ²¹⁴														
272-5					e n ⁵¹														
274-5					j u ³⁵														
275-5					p a n ⁵¹														
279-5					n a n ⁵⁵														
287-5					l w a n ³⁵														
291-5					x j ou ⁵¹														
295-5					kʰ j e ⁵¹														
300-5					j j ou ³⁵														
303-5					Ø j u ³⁵														
306-5					kʰ j ou ³⁵														
307-5					k u ³⁵														
308-5					k j u ⁵¹														
312-5					k j au ⁵¹														
313-5					kʰ o ³⁵														
314-5					tʰ j ai ⁵⁵														
323-5					m j i ŋ ⁵⁵														
325-5					tʰ u ³⁵														
330-5					j ou ³⁵														
334-5					s i ²¹⁴														
335-5					tʰ j u j ⁵¹														
338-5					k au ⁵¹														
339-5					ts ou ⁵¹														
341-5					x u ⁵¹														
342-5					m j i ŋ ⁵¹														
343-5					x w o ⁵⁵														
344-5					au ³⁵														
349-5					kʰ j u ²¹⁴														
353-5					tʰ a ŋ ⁵¹														
360-5					x j ou ⁵⁵														
375-5					ts w i ³⁵														
388-5					s i ⁵¹														
389-5					x w i ⁵⁵														
392-5					kʰ w u n ⁵¹														
394-5					k a n ⁵¹														
401-5					tʰ u ³⁵														
402-5					tʃ j ai ⁵¹														
403-5					t i ⁵¹														
409-5					ts j o ⁵¹														
418-5					m ai ⁵⁵														
441-5					tʰ e n ⁵⁵														
443-5					m u j ⁵¹														
459-5					w ai ⁵¹														
460-5					t j o ⁵¹														
461-5					j a ⁵¹														
464-5					t a ⁵¹														
465-5					tʰ e n ⁵¹														
466-5					tʰ ai ⁵¹														
467-5					x u ⁵¹														
469-5					s i ²¹⁴														
480-5					n j u j ³⁵														
482-5					n ai ³⁵														
484-5					x au ³⁵														
491-5					m w e ⁵¹														
492-5					Ø i ⁵¹														
495-5					ts j a ³⁵														
496-5					k u ⁵¹														
507-5					n j a ŋ ⁵⁵														
509-5					Ø j u ³⁵														
510-5					pʰ w o ⁵⁵														
513-5					s i ⁵¹														
518-5					s au ³⁵														
525-5					ts i ³⁵														
527-5					j e n ⁵¹														
533-5					x j ai ⁵⁵														
548-5					kʰ j a ²¹⁴														
554-5					x j ai ⁵¹														
558-5					j j u ŋ ⁵⁵														
564-5					x u ⁵¹														
580-5					s j a j ⁵¹														
587-5					s j au ³⁵														
588-5					s au ³⁵														
589-5					k a n ⁵¹														
594-5					Ø j a ²¹⁴														
602-5					j u ²¹⁴														
604-5					s ai ³⁵														
611-5					s a n ⁵¹														
630-5					ts j o ³⁵														
637-5					k j a n ⁵¹														
638-5					s i ⁵¹														
639-5					p u ⁵¹														
644-5					tʃ ou ³⁵														
648-5					s e ²¹⁴														
652-5					m au ⁵¹														
657-5					k a n ⁵¹														
658-5					pʰ j i n ⁵⁵														
659-5					n a n ⁵⁵														
665-5					a ŋ ⁵⁵														
692-5					k u ŋ ⁵¹														
696-5					t i ⁵¹														
707-5					j i ŋ ³⁵														
719-5					t j a ²¹⁴														
727-5					s j i n ⁵¹														
732-5					j w w a ŋ ⁵¹														
733-5					m a ŋ ⁵⁵														
735-5					kʰ w ai ⁵¹														
740-5					pʰ a ⁵¹														
773-5					s j a ŋ ³⁵														
788-5					m a n ⁵¹														
808-5					s j o ŋ ⁵⁵														
809-5					ŋ o ³⁵														
816-5					t ai ⁵¹														
818-5					j x a ŋ ⁵⁵														
821-5					s j a n ⁵¹														
822-5					s ou ³⁵														
826-5					t j a ³⁵														
829-5					kʰ j ou ⁵¹														
841-5					ts w a ⁵¹														
845-5					ts a ²¹⁴														
848-5					p au ⁵¹														
858-5					pʰ j a ²¹⁴														
862-5					tʰ w o ⁵¹														
869-5					kʰ a n ⁵⁵														
874-5					tʃ i ³⁵														
876-5					tʰ j au ⁵¹														
883-5					ts w o ²¹⁴														
894-5					t j au ⁵¹														
903-5					k j e ²¹⁴														
905-5					tʰ w i ⁵¹														
910-5					tʰ i ⁵⁵														
911-5					Ø j a ²¹⁴														
926-5					p a n ⁵¹														
934-5					m o ⁵⁵														
968-5					s ou ⁵¹														
970-5					k j ai ³⁵														
982-5					k a n ³⁵														
986-5					kʰ j au ⁵¹														
997-5					k j a n ⁵¹														
998-5					x u ³⁵														
1001-5					s j i n ⁵¹														
1003-5					j w a ŋ ⁵¹														
1005-5					pʰ a ŋ ⁵⁵														
1008-5					ts j u ²¹⁴														
2-6						i ²¹⁴													
4-6						Ø i ²¹⁴													
5-6						tʃ a ŋ ⁵¹													
6-6						s a n ⁵¹													
7-6						s a ŋ ⁵¹													
8-6						s j a ⁵¹													
9-6						p u ²¹⁴													
17-6						tʃ u ŋ ⁵¹													
31-6						k j ou ³⁵													
32-6						j a ³⁵													
33-6						u ³⁵													
38-6						i ⁵¹													
40-6						j u n ⁵⁵													
42-6						j u ³⁵													
43-6						ts j i ŋ ³⁵													
46-6						j w a ŋ ⁵⁵													
52-6						l j a ŋ ⁵¹													
53-6						j a n ⁵⁵													
56-6						k j i n ⁵⁵													
59-6						tʰ j a ⁵¹													
60-6						tʃ a ŋ ⁵¹													
64-6						l j i n ⁵¹													
68-6						k j e n ⁵¹													
85-6						w i ⁵¹													
86-6						t i ⁵¹													
87-6						tʃ u ⁵¹													
93-6						n i ³⁵													
98-6						j l ai ⁵⁵													
109-6						s j i n ⁵¹													
115-6						t au ³⁵													
118-6						ts j a j ⁵¹													
124-6						k j a ³⁵													
127-6						ts u ⁵¹													
133-6						tʰ j ou ⁵¹													
144-6						s j a ³⁵													
161-6						s o ŋ ⁵¹													
166-6						k w a ŋ ⁵¹													
170-6						i ⁵⁵													
171-6						tʰ u ⁵¹													
173-6						j u ²¹⁴													
174-6						j n i ⁵¹													
175-6						ts j e n ⁵⁵													
176-6						l j a ŋ ³⁵													
177-6						p a ʔ ²¹⁴													
179-6						l j ou ²¹⁴													
181-6						p j i ŋ ⁵¹													
182-6						k i ⁵⁵													
189-6						k w a n ⁵¹													
191-6						t u ŋ ⁵¹													
193-6						l j e ŋ ³⁵													
198-6						t e n ⁵¹													
199-6						s j o ŋ ⁵¹													
200-6						tʰ j u ²¹⁴													
202-6						t au ⁵¹													
205-6						j u n ⁵¹													
206-6						Ø j e ²¹⁴													
209-6						w a ²¹⁴													
211-6						Ø u ⁵¹													
215-6						l i ⁵¹													
216-6						k w a ʔ ²¹⁴													
217-6						t au ⁵¹													
219-6						s w a ʔ ²¹⁴													
220-6						Ø j e ⁵¹													
225-6						ts e n ⁵⁵													
230-6						k e n ³⁵													
234-6						pʰ e ²¹⁴													
238-6						l i ²¹⁴													
242-6						tʃ j u ⁵¹													
253-6						kʰ j i n ⁵⁵													
256-6						s o ²¹⁴													
261-6						x w a ⁵¹													
262-6						p j ai ²¹⁴													
263-6						s j e ⁵⁵													
264-6						k j a ŋ ⁵¹													
271-6						s a ²¹⁴													
272-6						e n ⁵¹													
274-6						j u ³⁵													
275-6						p a n ⁵¹													
279-6						n a n ⁵⁵													
287-6						l w a n ³⁵													
291-6						x j ou ⁵¹													
295-6						kʰ j e ⁵¹													
300-6						j j ou ³⁵													
303-6						Ø j u ³⁵													
306-6						kʰ j ou ³⁵													
307-6						k u ³⁵													
308-6						k j u ⁵¹													
312-6						k j au ⁵¹													
313-6						kʰ o ³⁵													
314-6						tʰ j ai ⁵⁵													
323-6						m j i ŋ ⁵⁵													
325-6						tʰ u ³⁵													
330-6						j ou ³⁵													
334-6						s i ²¹⁴													
335-6						tʰ w u j ⁵¹													
338-6						k au ⁵¹													
339-6						tʃ ou ⁵¹													
341-6						x u ⁵¹													
342-6						m j i ŋ ⁵¹													
343-6						x w o ⁵⁵													
344-6						au ³⁵													
349-6						kʰ j u ²¹⁴													
353-6						tʰ a ŋ ⁵¹													
360-6						x j ou ⁵⁵													
375-6						ts w i ³⁵													
388-6						s i ⁵¹													
389-6						x w i ⁵⁵													
392-6						kʰ u n ⁵¹													
394-6						k a n ⁵¹													
401-6						tʰ u ³⁵													
402-6						ts j ai ⁵¹													
403-6						t i ⁵¹													
409-6						ts j o ⁵¹													
418-6						m j ai ⁵⁵													
441-6						tʰ e n ⁵⁵													
443-6						m j u j ⁵¹													
459-6						w ai ⁵¹													
460-6						t j o ⁵¹													
461-6						j a ⁵¹													
464-6						t a ⁵¹													
465-6						tʰ j e n ⁵¹													
466-6						tʰ ai ⁵¹													
467-6						x u ⁵¹													
469-6						s i ²¹⁴													
480-6						n j u j ³⁵													
482-6						n ai ³⁵													
484-6						x au ³⁵													
491-6						m w e ⁵¹													
492-6						Ø i ⁵¹													
495-6						ts j a ³⁵													
496-6						k u ⁵¹													
507-6						n j a ŋ ⁵⁵													
509-6						Ø j u ³⁵													
510-6						pʰ w o ⁵⁵													
513-6						s i ⁵¹													
518-6						s au ³⁵													
525-6						ts u ³⁵													
527-6						j e n ⁵¹													
533-6						x j ai ⁵⁵													
548-6						kʰ j a ²¹⁴													
554-6						x j ai ⁵¹													
558-6						j j u ŋ ⁵⁵													
564-6						x u ⁵¹													
580-6						s j a j ⁵¹													
587-6						s j au ³⁵													
588-6						s au ³⁵													
589-6						ts j e n ⁵¹													
594-6						Ø j a ²¹⁴													
602-6						j u ²¹⁴													
604-6						s ai ³⁵													
611-6						s a n ⁵¹													
630-6						ts j o ³⁵													
637-6						k j e n ⁵¹													
638-6						s i ⁵¹													
639-6						p j u ⁵¹													
644-6						ts ou ³⁵													
648-6						s i ʔ ²¹⁴													
652-6						m au ⁵¹													
657-6						k a n ⁵¹													
658-6						pʰ j i n ⁵⁵													
659-6						n e n ⁵⁵													
665-6						Ø j a ŋ ⁵⁵													
692-6						k u ŋ ⁵¹													
696-6						t i ⁵¹													
707-6						j i ŋ ³⁵													
719-6						t j ai ²¹⁴													
727-6						s j i n ⁵¹													
732-6						w a ŋ ⁵¹													
733-6						m a ŋ ⁵⁵													
735-6						kʰ w ai ⁵¹													
740-6						pʰ a ⁵¹													
773-6						s j a ŋ ³⁵													
788-6						m a n ⁵¹													
808-6						s j o ŋ ⁵⁵													
809-6						ŋ o ³⁵													
816-6						t ai ⁵¹													
818-6						j p a ŋ ⁵⁵													
821-6						s j e n ⁵¹													
822-6						s ou ³⁵													
826-6						t j a ³⁵													
829-6						kʰ j ou ⁵¹													
841-6						ts w a ⁵¹													
845-6						tʃ a ʔ ²¹⁴													
848-6						p au ⁵¹													
858-6						pʰ j a ²¹⁴													
862-6						tʰ w o ⁵¹													
869-6						kʰ a n ⁵⁵													
874-6						tʃ i ³⁵													
876-6						tʰ j au ⁵¹													
883-6						ts w o ²¹⁴													
894-6						t j au ⁵¹													
903-6						ts j e ²¹⁴													
905-6						tʰ w i ⁵¹													
910-6						tʰ i ⁵⁵													
911-6						Ø j a ʔ ²¹⁴													
926-6						p a n ⁵¹													
934-6						m j o ⁵⁵													
968-6						s ou ⁵¹													
970-6						k j ai ³⁵													
982-6						k a n ³⁵													
986-6						kʰ j au ⁵¹													
997-6						k j e n ⁵¹													
998-6						x u ³⁵													
1001-6						s j i n ⁵¹													
1003-6						j w a ŋ ⁵¹													
1005-6						pʰ a ŋ ⁵⁵													
1008-6						tʃ j u ²¹⁴													
2-7							i ²¹⁴												
4-7							Ø i ²¹⁴												
5-7							tʃ a ŋ ⁵¹												
6-7							s a n ⁵¹												
7-7							s a ŋ ⁵¹												
8-7							x j a ⁵¹												
9-7							p u ²¹⁴												
17-7							tʃ u ŋ ⁵¹												
31-7							k j ou ³⁵												
32-7							j a ³⁵												
33-7							u ³⁵												
38-7							i ⁵¹												
40-7							j u n ⁵⁵												
42-7							u ³⁵												
43-7							ts j i ŋ ³⁵												
46-7							w a ŋ ⁵⁵												
52-7							l j a ŋ ⁵¹												
53-7							j a n ⁵⁵												
56-7							k j i n ⁵⁵												
59-7							tʰ j a ⁵¹												
60-7							tʃ a ŋ ⁵¹												
64-7							l j i ŋ ⁵¹												
68-7							k j e n ⁵¹												
85-7							w i ⁵¹												
86-7							t i ⁵¹												
87-7							tʃ u ⁵¹												
93-7							n i ³⁵												
98-7							j l ai ⁵⁵												
109-7							s j i n ⁵¹												
115-7							t au ³⁵												
118-7							ts j a j ⁵¹												
124-7							k j a ³⁵												
127-7							ts u ⁵¹												
133-7							tʰ j ou ⁵¹												
144-7							s j a ³⁵												
161-7							s o ŋ ⁵¹												
166-7							k w a ŋ ⁵¹												
170-7							i ⁵⁵												
171-7							tʰ u ⁵¹												
173-7							j u ²¹⁴												
174-7							j n j ai ⁵¹												
175-7							ts w e n ⁵⁵												
176-7							l j a ŋ ³⁵												
177-7							p a ²¹⁴												
179-7							l j ou ²¹⁴												
181-7							p j i ŋ ⁵¹												
182-7							k i ⁵⁵												
189-7							k w a n ⁵¹												
191-7							t u ŋ ⁵¹												
193-7							l j e ŋ ³⁵												
198-7							t e ŋ ⁵¹												
199-7							s j u ŋ ⁵¹												
200-7							tʰ j u ²¹⁴												
202-7							t au ⁵¹												
205-7							j u n ⁵¹												
206-7							Ø j e ²¹⁴												
209-7							w a ²¹⁴												
211-7							Ø u ⁵¹												
215-7							l i ⁵¹												
216-7							k w a ²¹⁴												
217-7							t au ⁵¹												
219-7							s w a ²¹⁴												
220-7							Ø j e ⁵¹												
225-7							ts e n ⁵⁵												
230-7							ts e n ³⁵												
234-7							pʰ e ²¹⁴												
238-7							l i ²¹⁴												
242-7							tʃ j u ⁵¹												
253-7							kʰ j i n ⁵⁵												
256-7							s o ²¹⁴												
261-7							x w a ⁵¹												
262-7							p j ai ²¹⁴												
263-7							s j e ⁵⁵												
264-7							k j a ŋ ⁵¹												
271-7							s a ²¹⁴												
272-7							e n ⁵¹												
274-7							u ³⁵												
275-7							p a n ⁵¹												
279-7							n a n ⁵⁵												
287-7							l w a n ³⁵												
291-7							x j ou ⁵¹												
295-7							kʰ j e ⁵¹												
300-7							j j ou ³⁵												
303-7							Ø j u ³⁵												
306-7							kʰ j ou ³⁵												
307-7							k u ³⁵												
308-7							k j u ⁵¹												
312-7							k j au ⁵¹												
313-7							kʰ o ³⁵												
314-7							tʰ j ai ⁵⁵												
323-7							m j i ŋ ⁵⁵												
325-7							tʰ u ⁵¹												
330-7							j ou ³⁵												
334-7							s i ²¹⁴												
335-7							tʰ j u j ⁵¹												
338-7							k au ⁵¹												
339-7							tʃ ou ⁵¹												
341-7							x u ⁵¹												
342-7							m j i ŋ ⁵¹												
343-7							x w o ⁵⁵												
344-7							j au ³⁵												
349-7							kʰ j u ²¹⁴												
353-7							tʰ a ŋ ⁵¹												
360-7							x j ou ⁵⁵												
375-7							ts w i ³⁵												
388-7							s i ⁵¹												
389-7							x w e ⁵⁵												
392-7							kʰ u n ⁵¹												
394-7							k a n ⁵¹												
401-7							tʰ u ³⁵												
402-7							ts j ai ⁵¹												
403-7							t i ⁵¹												
409-7							ts j o ⁵¹												
418-7							m j ai ⁵⁵												
441-7							tʰ e n ⁵⁵												
443-7							m j u ⁵¹												
459-7							w ai ⁵¹												
460-7							t j u ⁵¹												
461-7							j a ⁵¹												
464-7							t a ⁵¹												
465-7							tʰ j e n ⁵¹												
466-7							tʰ ai ⁵¹												
467-7							x u ⁵¹												
469-7							s i ²¹⁴												
480-7							n j u j ³⁵												
482-7							n ai ³⁵												
484-7							x au ³⁵												
491-7							m w e ⁵¹												
492-7							Ø i ⁵¹												
495-7							ts j a ³⁵												
496-7							k u ⁵¹												
507-7							n j a ŋ ⁵⁵												
509-7							Ø j u ³⁵												
510-7							pʰ w o ⁵⁵												
513-7							s i ⁵¹												
518-7							s au ³⁵												
525-7							ts e ³⁵												
527-7							j e n ⁵¹												
533-7							x j e ⁵⁵												
548-7							kʰ j a ²¹⁴												
554-7							x j ai ⁵¹												
558-7							j j u ŋ ⁵⁵												
564-7							x u ⁵¹												
580-7							s j a j ⁵¹												
587-7							s j au ³⁵												
588-7							s au ³⁵												
589-7							ts j e n ⁵¹												
594-7							Ø j a ²¹⁴												
602-7							j u ²¹⁴												
604-7							s ai ³⁵												
611-7							s a n ⁵¹												
630-7							ts j o ³⁵												
637-7							k j a n ⁵¹												
638-7							s e ⁵¹												
639-7							p j u ⁵¹												
644-7							tʃ ou ³⁵												
648-7							s i ²¹⁴												
652-7							m au ⁵¹												
657-7							k a n ⁵¹												
658-7							pʰ j i ŋ ⁵⁵												
659-7							n e n ⁵⁵												
665-7							j a ŋ ⁵⁵												
692-7							k u ŋ ⁵¹												
696-7							t i ⁵¹												
707-7							j i ŋ ³⁵												
719-7							t j ai ²¹⁴												
727-7							s j i n ⁵¹												
732-7							w a ŋ ⁵¹												
733-7							m a ŋ ⁵⁵												
735-7							kʰ w ai ⁵¹												
740-7							pʰ a ⁵¹												
773-7							s j a ŋ ³⁵												
788-7							m a n ⁵¹												
808-7							s j o ŋ ⁵⁵												
809-7							ŋ o ³⁵												
816-7							t ai ⁵¹												
818-7							j p a ŋ ⁵⁵												
821-7							s j e n ⁵¹												
822-7							s ou ³⁵												
826-7							t j a ³⁵												
829-7							kʰ j ou ⁵¹												
841-7							ts w a ⁵¹												
845-7							tʃ e ²¹⁴												
848-7							p au ⁵¹												
858-7							pʰ j a ²¹⁴												
862-7							tʰ w o ⁵¹												
869-7							kʰ a n ⁵⁵												
874-7							tʃ i ³⁵												
876-7							tʰ j au ⁵¹												
883-7							ts w o ²¹⁴												
894-7							t j au ⁵¹												
903-7							ts j e ²¹⁴												
905-7							tʰ w i ⁵¹												
910-7							tʰ i ⁵⁵												
911-7							Ø j a ²¹⁴												
926-7							p a n ⁵¹												
934-7							m j o ⁵⁵												
968-7							s ou ⁵¹												
970-7							k j ai ³⁵												
982-7							k a n ³⁵												
986-7							kʰ j au ⁵¹												
997-7							k j a n ⁵¹												
998-7							x u ³⁵												
1001-7							s j i n ⁵¹												
1003-7							j w a ŋ ⁵¹												
1005-7							pʰ a ŋ ⁵⁵												
1008-7							ts j u ²¹⁴												
2-8								i ²¹⁴											
4-8								Ø i ²¹⁴											
5-8								tʃ a ŋ ⁵¹											
6-8								s a n ⁵¹											
7-8								s a ŋ ⁵¹											
8-8								x j a ⁵¹											
9-8								p u ²¹⁴											
17-8								ts u ŋ ⁵⁵											
31-8								k j ou ³⁵											
32-8								j a ³⁵											
33-8								u ³⁵											
38-8								i ⁵¹											
40-8								j u n ⁵⁵											
42-8								u ³⁵											
43-8								ts j i ŋ ³⁵											
46-8								j w a ŋ ⁵⁵											
52-8								l j a ŋ ⁵¹											
53-8								j a n ⁵⁵											
56-8								k j i n ⁵⁵											
59-8								tʰ j a ⁵⁵											
60-8								ts a ŋ ⁵¹											
64-8								l j i n ⁵¹											
68-8								k j e n ⁵¹											
85-8								w i ⁵¹											
86-8								t i ⁵⁵											
87-8								tʃ u ⁵¹											
93-8								n i ³⁵											
98-8								j l e ⁵⁵											
109-8								s j i n ⁵¹											
115-8								t au ³⁵											
118-8								ts j a j ⁵¹											
124-8								k j a ³⁵											
127-8								ts u ⁵¹											
133-8								tʰ j ou ⁵⁵											
144-8								s j a ³⁵											
161-8								s j o ŋ ⁵⁵											
166-8								k w a ŋ ⁵⁵											
170-8								i ⁵⁵											
171-8								tʰ u ⁵¹											
173-8								j u ²¹⁴											
174-8								j n j ai ⁵¹											
175-8								ts j e n ⁵⁵											
176-8								l j a ŋ ³⁵											
177-8								p a ²¹⁴											
179-8								l j ou ²¹⁴											
181-8								p j i ŋ ⁵⁵											
182-8								k i ⁵⁵											
189-8								k w a n ⁵⁵											
191-8								t u ŋ ⁵⁵											
193-8								l j e ŋ ³⁵											
198-8								t e ŋ ⁵¹											
199-8								s j o ŋ ⁵⁵											
200-8								tʰ j u ²¹⁴											
202-8								t au ⁵⁵											
205-8								j u n ⁵⁵											
206-8								Ø j e ²¹⁴											
209-8								w a ²¹⁴											
211-8								Ø u ⁵⁵											
215-8								l i ⁵¹											
216-8								k w a ²¹⁴											
217-8								t au ⁵¹											
219-8								s w a ²¹⁴											
220-8								Ø j e ⁵¹											
225-8								ts j e n ⁵⁵											
230-8								ts j e n ³⁵											
234-8								pʰ e ²¹⁴											
238-8								l i ²¹⁴											
242-8								tʃ j u ⁵¹											
253-8								kʰ j u n ⁵⁵											
256-8								s o ²¹⁴											
261-8								x w a ⁵¹											
262-8								p j ai ²¹⁴											
263-8								s j e ⁵⁵											
264-8								k j a ŋ ⁵¹											
271-8								s a ²¹⁴											
272-8								j e n ⁵¹											
274-8								u ³⁵											
275-8								p a n ⁵¹											
279-8								n a n ⁵⁵											
287-8								l w a n ³⁵											
291-8								x j ou ⁵¹											
295-8								kʰ j e ⁵¹											
300-8								j j ou ³⁵											
303-8								Ø j u ³⁵											
306-8								kʰ j ou ³⁵											
307-8								k u ³⁵											
308-8								k j u ⁵¹											
312-8								k j au ⁵¹											
313-8								kʰ o ³⁵											
314-8								tʰ j ai ⁵⁵											
323-8								m j i ŋ ⁵⁵											
325-8								tʰ u ³⁵											
330-8								j ou ³⁵											
334-8								s i ²¹⁴											
335-8								tʰ w e j ⁵⁵											
338-8								k au ⁵¹											
339-8								tʃ ou ⁵⁵											
341-8								x u ⁵⁵											
342-8								m j i ŋ ⁵¹											
343-8								x w o ⁵⁵											
344-8								j au ³⁵											
349-8								kʰ j u ²¹⁴											
353-8								tʰ a ŋ ⁵¹											
360-8								x j ou ⁵⁵											
375-8								ts w i ³⁵											
388-8								s i ⁵¹											
389-8								x w e ⁵⁵											
392-8								kʰ w u n ⁵¹											
394-8								k a n ⁵¹											
401-8								tʰ u ³⁵											
402-8								ts j ai ⁵¹											
403-8								t i ⁵¹											
409-8								ts j a ⁵¹											
418-8								m j ai ⁵⁵											
441-8								tʰ j e n ⁵⁵											
443-8								m j o j ⁵¹											
459-8								w ai ⁵¹											
460-8								t j o ⁵⁵											
461-8								j a ⁵¹											
464-8								t a ⁵¹											
465-8								tʰ j e n ⁵⁵											
466-8								tʰ ai ⁵¹											
467-8								x u ⁵⁵											
469-8								s i ²¹⁴											
480-8								n j u j ³⁵											
482-8								n ai ³⁵											
484-8								x au ³⁵											
491-8								m w e ⁵¹											
492-8								Ø i ⁵⁵											
495-8								ts j a ³⁵											
496-8								k u ⁵⁵											
507-8								n j a ŋ ⁵⁵											
509-8								Ø j u ³⁵											
510-8								pʰ w a ⁵⁵											
513-8								s i ⁵¹											
518-8								s au ³⁵											
525-8								ts e ³⁵											
527-8								j e n ⁵¹											
533-8								x j ai ⁵⁵											
548-8								kʰ j a ²¹⁴											
554-8								x j e ⁵¹											
558-8								j j u ŋ ⁵⁵											
564-8								x u ⁵¹											
580-8								s j a j ⁵¹											
587-8								s j au ³⁵											
588-8								s au ³⁵											
589-8								ts j e n ⁵⁵											
594-8								Ø j a ²¹⁴											
602-8								j u ²¹⁴											
604-8								s ai ³⁵											
611-8								s a n ⁵⁵											
630-8								ts j u ³⁵											
637-8								k j i n ⁵⁵											
638-8								s e ⁵¹											
639-8								p j u ⁵¹											
644-8								tʃ ou ³⁵											
648-8								s i ²¹⁴											
652-8								m au ⁵¹											
657-8								k a n ⁵⁵											
658-8								pʰ j i n ⁵⁵											
659-8								n j e n ⁵⁵											
665-8								j a ŋ ⁵⁵											
692-8								k u ŋ ⁵⁵											
696-8								t i ⁵¹											
707-8								j i ŋ ³⁵											
719-8								t j ai ²¹⁴											
727-8								s j i n ⁵⁵											
732-8								w a ŋ ⁵¹											
733-8								m a ŋ ⁵⁵											
735-8								kʰ w ai ⁵¹											
740-8								pʰ a ⁵¹											
773-8								s j a ŋ ³⁵											
788-8								m a n ⁵¹											
808-8								s j o ŋ ⁵⁵											
809-8								ŋ o ³⁵											
816-8								t ai ⁵¹											
818-8								j p a ŋ ⁵⁵											
821-8								s j e n ⁵¹											
822-8								s ou ³⁵											
826-8								t j a ³⁵											
829-8								kʰ j ou ⁵¹											
841-8								ts w a ⁵¹											
845-8								tʃ e ²¹⁴											
848-8								p au ⁵¹											
858-8								pʰ j a ²¹⁴											
862-8								tʰ w u ⁵⁵											
869-8								kʰ a n ⁵⁵											
874-8								tʃ i ³⁵											
876-8								tʰ j au ⁵¹											
883-8								ts w o ²¹⁴											
894-8								t j au ⁵¹											
903-8								ts j e ²¹⁴											
905-8								tʰ w i ⁵⁵											
910-8								tʰ i ⁵⁵											
911-8								Ø j a ²¹⁴											
926-8								p a n ⁵⁵											
934-8								m j o ⁵⁵											
968-8								s ou ⁵⁵											
970-8								k j ai ³⁵											
982-8								k a n ³⁵											
986-8								kʰ j au ⁵⁵											
997-8								k j i n ⁵⁵											
998-8								x u ³⁵											
1001-8								s j i n ⁵⁵											
1003-8								j w a ŋ ⁵⁵											
1005-8								pʰ a ŋ ⁵⁵											
1008-8								tʃ j u ²¹⁴											
2-9									i ²¹⁴										
4-9									Ø i ²¹⁴										
5-9									ts a ŋ ⁵¹										
6-9									s a n ⁵⁵										
7-9									s a ŋ ⁵¹										
8-9									s j a ⁵¹										
9-9									p u ²¹⁴										
17-9									tʃ u ŋ ⁵¹										
31-9									k j ou ³⁵										
32-9									j a ³⁵										
33-9									u ³⁵										
