COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
174-9									n ai ⁵²										
175-9									ts ɔ n ¹¹										
176-9									l j ɔ ŋ ⁴⁴										
177-9									p a t ¹										
179-9									l j u k ⁵										
181-9									p i n ⁴⁴										
182-9									k i ¹¹										
189-9									k ɛ n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɔ n ⁴⁴										
198-9									t ɔ n ⁵²										
199-9									s j u ŋ ⁴⁴										
200-9									tʰ u t ¹										
202-9									t au ⁴⁴										
205-9									u n ⁴⁴										
206-9									Ø j ɛ t ¹										
209-9									f a k ⁵										
211-9									Ø u ⁴⁴										
215-9									l i ⁵²										
216-9									k w a t ¹										
217-9									t au ⁵²										
219-9									s w a t ¹										
220-9									Ø j ɛ ⁵²										
225-9									ts j ɛ n ¹¹										
230-9									k j ɛ n ³¹										
234-9									pʰ i k ¹										
238-9									l i k ⁵										
242-9									ts u ⁵²										
253-9									kʰ i n ¹¹										
256-9									s ɔ k ⁵										
261-9									h w a ⁵²										
262-9									p u k ¹										
263-9									s j i ¹¹										
264-9									k j ɔ ŋ ⁵²										
271-9									s a p ⁵										
272-9									k j ɛ n ⁴⁴										
274-9									j u ⁴⁴										
275-9									p j a n ⁵²										
279-9									n a n ¹¹										
287-9									l ɔ n ⁴⁴										
291-9									h u ⁴⁴										
295-9									kʰ i ⁵²										
300-9									j j u ⁴⁴										
303-9									Ø i ³¹										
306-9									kʰ u ³¹										
307-9									k u ³¹										
308-9									k u ⁵²										
312-9									k j au ⁵²										
313-9									kʰ ɔ ³¹										
314-9									tʰ ai ¹¹										
323-9									m i n ¹¹										
325-9									tʰ u ³¹										
330-9									u ³¹										
334-9									s i p ¹										
335-9									tʰ w i j ⁴⁴										
338-9									k au ⁵²										
339-9									ts u ⁴⁴										
341-9									h u ⁴⁴										
342-9									m i n ⁵²										
343-9									f ɔ ¹¹										
344-9									j au ⁴⁴										
349-9									kʰ u k ¹										
353-9									tʰ ɔ ŋ ⁵²										
360-9									h u ¹¹										
2-10										i t ⁵									
4-10										Ø i t ⁵									
5-10										ts ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ²¹									
8-10										ɕ a ²¹									
9-10										p u t ⁵									
17-10										ts u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ²¹³									
33-10										u ²¹³									
38-10										i ²¹									
40-10										u n ⁴⁵									
42-10										u ²¹³									
43-10										ts i n ²¹³									
46-10										w ɔ ŋ ⁴⁵									
52-10										l j ɔ ŋ ²¹									
53-10										i n ⁴⁵									
56-10										tɕ i n ⁴²									
59-10										tʰ a ⁴²									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ²¹									
68-10										tɕ j ɛ n ²¹									
85-10										w i ²¹									
86-10										t i ⁴²									
87-10										ts u ²¹									
93-10										l i ²¹³									
98-10										l ai ⁴⁵									
109-10										ɕ i n ²¹³									
115-10										t u ²¹³									
118-10										ts j ɛ ²¹³									
124-10										tɕ j a ²¹³									
127-10										ts o ²¹³									
133-10										tʰ u ⁴²									
144-10										s a ²¹³									
161-10										h u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										i ⁴⁵									
171-10										tʰ u ²¹³									
173-10										u t ⁵									
174-10										l ai ²¹									
175-10										ts ɛ n ⁴⁵									
176-10										l j ɔ ŋ ²¹³									
177-10										p a t ⁵									
179-10										l j u k ⁵									
181-10										p i n ⁴²									
182-10										tɕ i ⁴⁵									
189-10										k ɛ n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l o n ²¹³									
198-10										t o n ²¹³									
199-10										h j u ŋ ⁴²									
200-10										n u t ⁵									
202-10										t u ⁴²									
205-10										u n ⁴²									
206-10										Ø j ɛ t ⁵									
209-10										w a k ⁵									
211-10										Ø u ⁴²									
215-10										l i ²¹									
216-10										k w a t ⁵									
217-10										t o ²¹³									
219-10										s w a t ⁵									
220-10										Ø ɛ ²¹³									
225-10										ts j ɛ n ⁴⁵									
230-10										ts j ɛ n ²¹³									
234-10										pʰ i k ⁵									
238-10										l i k ⁵									
242-10										ts u ²¹									
253-10										kʰ i n ⁴⁵									
256-10										s o k ⁵									
261-10										h w a ²¹³									
262-10										p u k ⁵									
263-10										s i ⁴⁵									
264-10										tɕ j ɔ ŋ ²¹									
271-10										s a t ⁵									
272-10										k j ɛ n ⁴²									
274-10										u ²¹³									
275-10										p a n ²¹³									
279-10										l a n ⁴⁵									
287-10										l ɔ n ²¹³									
291-10										h u ²¹									
295-10										kʰ i ²¹³									
300-10										j u ²¹³									
303-10										Ø i ²¹³									
306-10										kʰ u ²¹³									
307-10										k u ²¹³									
308-10										tɕ u ²¹³									
312-10										tɕ j u ²¹³									
313-10										kʰ o ²¹³									
314-10										tʰ ai ⁴⁵									
323-10										m i n ⁴⁵									
325-10										tʰ u ²¹³									
330-10										u ²¹³									
334-10										ɕ i t ⁵									
335-10										n u ⁴²									
338-10										k o ²¹³									
339-10										ts u ⁴²									
341-10										h u ⁴²									
342-10										m i n ²¹									
343-10										ɸ o ⁴⁵									
344-10										j ɔ ²¹³									
349-10										kʰ u k ⁵									
353-10										Ø ɔ ŋ ²¹³									
360-10										h u ⁴⁵									
2-11											i ʔ ⁵								
4-11											Ø i ʔ ⁵								
5-11											ts ɒː ¹³								
6-11											Ø ɛ ⁵³								
7-11											ts ɒː ¹³								
8-11											h a ¹³								
9-11											p u ʔ ⁵								
17-11											ts u ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j ɛ ⁵⁵								
33-11											ɯ ¹³								
38-11											i ¹³								
40-11											u ŋ ¹³								
42-11											u ¹³								
43-11											ts i ŋ ⁵⁵								
46-11											w ɒː ¹³								
52-11											l j ɒː ¹³								
53-11											i ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ a ⁵³								
60-11											ts ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɛ ¹³								
85-11											w i ¹³								
86-11											t i ⁵³								
87-11											ts u ¹³								
93-11											n i ¹³								
98-11											l ɛ ¹³								
109-11											Ø i ŋ ⁵⁵								
115-11											t ɔ ⁵⁵								
118-11											ts j ɛ ⁵⁵								
124-11											tɕ j a ⁵⁵								
127-11											ts u ⁵⁵								
133-11											tʰ ɯ ⁵³								
144-11											Ø a ⁵⁵								
161-11											h u ⁵³								
166-11											k ɒː ⁵³								
170-11											i ¹³								
171-11											tʰ ɯ ⁵⁵								
173-11											u ʔ ¹³								
174-11											n i ¹³								
175-11											ts ɛ ¹³								
176-11											l j ɒː ¹³								
177-11											p a ʔ ⁵								
179-11											l j ɯ ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											tɕ i ¹³								
189-11											k ɛ ⁵³								
191-11											t u ⁵³								
193-11											l ɛ ŋ ¹³								
198-11											t ɛ ŋ ⁵⁵								
199-11											h j u ⁵³								
200-11											tʰ u ʔ ⁵								
202-11											t ɔ ⁵³								
205-11											w u ŋ ⁵³								
206-11											Ø j ɛ ʔ ⁵								
209-11											w a ʔ ¹³								
211-11											Ø ɯ ⁵³								
215-11											l i ¹³								
216-11											k w a ʔ ⁵								
217-11											t ɔ ⁵⁵								
219-11											a ʔ ⁵								
220-11											Ø ɯ ⁵⁵								
225-11											ts j ɛ ¹³								
230-11											tɕ j ɛ ⁵⁵								
234-11											pʰ Ø ʔ ⁵								
238-11											l i ʔ ¹³								
242-11											ts ɯ ¹³								
253-11											kʰ i ŋ ¹³								
256-11											ts ɔ ʔ ¹³								
261-11											h a ⁵⁵								
262-11											p ɒː ʔ ⁵								
263-11											Ø i ¹³								
264-11											tɕ j ɒː ¹³								
271-11											ts i ʔ ¹³								
272-11											k j ɛ ⁵³								
274-11											u ⁵⁵								
275-11											p a ⁵⁵								
279-11											n ɛ ¹³								
287-11											l ɛ ¹³								
291-11											h ɯ ¹³								
295-11											kʰ i ⁵⁵								
300-11											j ɯ ¹³								
303-11											Ø u ⁵⁵								
306-11											kʰ ɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ u ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ ɒː ⁵⁵								
314-11											t ɛ ¹³								
323-11											i ŋ ¹³								
325-11											tʰ ɯ ⁵⁵								
330-11											ɯ ⁵⁵								
334-11											kʰ i ʔ ⁵								
335-11											tʰ u ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɯ ⁵³								
341-11											h u ⁵³								
342-11											i ŋ ¹³								
343-11											h ɒː ¹³								
344-11											j ɔ ¹³								
349-11											kʰ u ʔ ⁵								
353-11											tʰ ɒː ⁵⁵								
360-11											h ɯ ¹³								
2-12												i ²³							
4-12												Ø i ²³							
5-12												ʈʂ a ŋ ³³							
6-12												s aː ⁵⁵							
7-12												s a ŋ ³³							
8-12												ɕ a ³³							
9-12												p əu ²³							
17-12												ʈʂ əu ŋ ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												j aː ²¹							
33-12												əu ²¹							
38-12												i ³³							
40-12												əu n ²³							
42-12												əu ²¹							
43-12												ts i ²¹							
46-12												a ŋ ²³							
52-12												n j a ŋ ³³							
53-12												i n ²³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												ʈʂ a ŋ ³³							
64-12												n i n ³³							
68-12												tɕ ɪː ³³							
85-12												w i ³³							
86-12												t i ⁵⁵							
87-12												ʈʂ əu ³³							
93-12												n i ²¹							
98-12												n e ²³							
109-12												ɕ i n ³⁵							
115-12												t ə ²¹							
118-12												ts j ɪː ³⁵							
124-12												tɕ j a ²¹							
127-12												ts ʊ ³⁵							
133-12												tʰ ʊ ⁵⁵							
144-12												s a ²¹							
161-12												x əu ŋ ⁵⁵							
166-12												k w a ŋ ⁵⁵							
170-12												i ²³							
171-12												tʰ əu ³⁵							
173-12												əu ³⁵							
174-12												n e ³³							
175-12												ts ɪː ²³							
176-12												n j a ŋ ²¹							
177-12												p a ²³							
179-12												n ʊ ³⁵							
181-12												p i ⁵⁵							
182-12												tɕ i ²³							
189-12												k w ɪː ⁵⁵							
191-12												t əu ŋ ⁵⁵							
193-12												n ʊ ²¹							
198-12												t ɪː n ³⁵							
199-12												x j əu ŋ ⁵⁵							
200-12												əu ²³							
202-12												t ə ⁵⁵							
205-12												ɣ əu n ⁵⁵							
206-12												Ø j ʊ ²³							
209-12												ɣ w a ³⁵							
211-12												Ø əu ⁵⁵							
215-12												n i ³³							
216-12												k w a ²³							
217-12												t ə ³⁵							
219-12												s w a ²³							
220-12												Ø ɪː ³⁵							
225-12												ts ɪː ²³							
230-12												ts ɪː ²¹							
234-12												pʰ i ²³							
238-12												n i ³⁵							
242-12												ts əu ³³							
253-12												kʰ i n ²³							
256-12												s ʊ ³⁵							
261-12												x w a ³⁵							
262-12												p əu ²³							
263-12												s i ²³							
264-12												tɕ j a ŋ ³³							
271-12												s a ³⁵							
272-12												k ɪː ⁵⁵							
274-12												əu ²¹							
275-12												p a ³⁵							
279-12												n aː ²³							
287-12												n a ²¹							
291-12												x ʊ ³³							
295-12												kʰ i ³⁵							
300-12												j ʊ ²¹							
303-12												Ø i ²¹							
306-12												kʰ ʊ ²¹							
307-12												k əu ²¹							
308-12												tɕ əu ³⁵							
312-12												tɕ j ə ³⁵							
313-12												kʰ ʊ ²¹							
314-12												d e ²³							
323-12												m i ²³							
325-12												tʰ əu ²¹							
330-12												ɣ ʊ ²¹							
334-12												ɕ i ²³							
335-12												w i ⁵⁵							
338-12												k ə ³⁵							
339-12												ʈʂ ʊ ⁵⁵							
341-12												ɣ əu ⁵⁵							
342-12												m i ³³							
343-12												ɣ ʊ ²³							
344-12												j ə ²¹							
349-12												kʰ əu ²³							
353-12												Ø a ŋ ³⁵							
360-12												x ʊ ²³							
2-13													i ʔ ⁴						
4-13													Ø i ʔ ⁴						
5-13													ts a ŋ ³¹						
6-13													s ɛ ⁴⁴						
7-13													s a ŋ ³¹						
8-13													s a ³¹						
9-13													p o ʔ ⁴						
17-13													ts əu ŋ ⁴⁴						
31-13													tɕ øy ⁵²						
32-13													j ɛ ³¹						
33-13													əu ³¹						
38-13													i ³¹						
40-13													u n ²⁴						
42-13													əu ³¹						
43-13													ts i n ⁵²						
46-13													ɒ ŋ ²⁴						
52-13													l a ŋ ³¹						
53-13													i n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ a ⁴⁴						
60-13													ts a ŋ ³¹						
64-13													l i n ³¹						
68-13													tɕ ɪ ³¹						
85-13													u i ³¹						
86-13													t i ⁴⁴						
87-13													ts u ³¹						
93-13													n i ³¹						
98-13													l ɛ ²⁴						
109-13													s i n ⁴¹²						
115-13													t æ ⁵²						
118-13													ts ɪ ⁴¹²						
124-13													tɕ a ⁵²						
127-13													ts əu ⁴¹²						
133-13													tʰ øy ⁴⁴						
144-13													s a ⁵²						
161-13													s o ŋ ⁴⁴						
166-13													k u ɒ ŋ ⁴⁴						
170-13													i ²⁴						
171-13													tʰ əu ⁴¹²						
173-13													o ʔ ²³						
174-13													n ɛ ³¹						
175-13													ts a ²⁴						
176-13													l a ŋ ³¹						
177-13													p a ʔ ⁴						
179-13													l øy ʔ ²³						
181-13													p i n ⁴⁴						
182-13													tɕ i ²⁴						
189-13													k u ɛ ⁴⁴						
191-13													t o ŋ ⁴⁴						
193-13													l əu n ³¹						
198-13													t əu n ⁴¹²						
199-13													s o ŋ ⁴⁴						
200-13													tʰ o ʔ ⁴						
202-13													t æ ⁴⁴						
205-13													ɦ u n ⁴⁴						
206-13													Ø əu ʔ ⁴						
209-13													u a ʔ ²³						
211-13													Ø əu ⁴⁴						
215-13													l i ³¹						
216-13													k u a ʔ ⁴						
217-13													t æ ⁴¹²						
219-13													s u a ʔ ⁴						
220-13													Ø ɪ ⁴¹²						
225-13													ts ɪ ²⁴						
230-13													tɕ ɪ ⁵²						
234-13													pʰ i ʔ ⁴						
238-13													l i ʔ ²³						
242-13													ts o ³¹						
253-13													kʰ i n ²⁴						
256-13													s əu ʔ ²³						
261-13													h u a ⁴¹²						
262-13													p o ʔ ⁴						
263-13													s i ²⁴						
264-13													tɕ a ŋ ³¹						
271-13													s a ʔ ²³						
272-13													k ɪ ⁴⁴						
274-13													əu ⁵²						
275-13													p a ⁴¹²						
279-13													n ɛ ²⁴						
287-13													l a ³¹						
291-13													h øy ³¹						
295-13													kʰ i ⁴¹²						
300-13													j øy ³¹						
303-13													Ø i ⁵²						
306-13													kʰ øy ⁵²						
307-13													k əu ⁵²						
308-13													tɕ u ⁴¹²						
312-13													tɕ j æ ⁴¹²						
313-13													kʰ əu ⁵²						
314-13													d ɛ ²⁴						
323-13													m i n ²⁴						
325-13													tʰ əu ⁵²						
330-13													øy ⁵²						
334-13													s i ʔ ⁴						
335-13													tʰ u i ⁴⁴						
338-13													k æ ⁴¹²						
339-13													ts øy ⁴⁴						
341-13													h əu ⁴⁴						
342-13													m i n ³¹						
343-13													ɦ əu ²⁴						
344-13													æ ³¹						
349-13													kʰ o ʔ ⁴						
353-13													tʰ a ŋ ⁴¹²						
360-13													h øy ²⁴						
2-14														i ʔ ²					
4-14														Ø i ʔ ²					
5-14														ts iɒː ⁴⁵					
6-14														s æː ¹¹					
7-14														s iɒː ⁴⁵					
8-14														x a ⁴⁵					
9-14														p u ʔ ²					
17-14														ts ə ¹¹					
31-14														tɕ j ou ⁵³					
32-14														j æː ⁵³					
33-14														u ⁵³					
38-14														i ⁴⁵					
40-14														u ŋ ¹¹					
42-14														u ⁵³					
43-14														ts i ŋ ⁵³					
46-14														w ɒː ¹¹					
52-14														l j iɒː ⁴⁵					
53-14														w i ŋ ¹¹					
56-14														tɕ i ŋ ¹¹					
59-14														tʰ a ¹¹					
60-14														ts iɒː ⁴⁵					
64-14														l i ŋ ⁴⁵					
68-14														tɕ j ɛ ⁴⁵					
85-14														w i ⁴⁵					
86-14														t i ¹¹					
87-14														ts u ⁴⁵					
93-14														ŋ i ⁵³					
98-14														l ai ¹¹					
109-14														ɕ i ŋ ⁴⁵					
115-14														t au ⁵³					
118-14														ts j a ⁴⁵					
124-14														tɕ j a ⁵³					
127-14														ts w ə ⁴⁵					
133-14														tʰ ou ¹¹					
144-14														s a ⁵³					
161-14														x ə ¹¹					
166-14														k w ɒː ¹¹					
170-14														i ¹¹					
171-14														tʰ u ⁴⁵					
173-14														ə ʔ ²					
174-14														n ai ⁴⁵					
175-14														ts iɒː ¹¹					
176-14														l j iɒː ⁵³					
177-14														p a ʔ ²					
179-14														l j ou ʔ ²					
181-14														p i ŋ ¹¹					
182-14														tɕ i ¹¹					
189-14														k w iɒː ¹¹					
191-14														t u ¹¹					
193-14														l ə ŋ ⁵³					
198-14														t ɛ ŋ ⁴⁵					
199-14														x j ə ¹¹					
200-14														tʰ u ʔ ²					
202-14														t au ¹¹					
205-14														x u ŋ ¹¹					
206-14														Ø j ə ʔ ²					
209-14														w w a ʔ ²					
211-14														Ø u ¹¹					
215-14														l i ⁴⁵					
216-14														k w a ʔ ²					
217-14														t au ⁴⁵					
219-14														s w a ʔ ²					
220-14														Ø ɛ ⁴⁵					
225-14														ts j ɛ ¹¹					
230-14														ts j ɛ ⁵³					
234-14														pʰ i ʔ ²					
238-14														l i ʔ ²					
242-14														ts ə ⁴⁵					
253-14														kʰ i ŋ ¹¹					
256-14														s ə ʔ ²					
261-14														x w a ⁴⁵					
262-14														p ə ʔ ²					
263-14														s i ¹¹					
264-14														tɕ j iɒː ⁴⁵					
271-14														s a ʔ ²					
272-14														k j ɛ ¹¹					
274-14														u ⁵³					
275-14														p æː ⁴⁵					
279-14														n æː ¹¹					
287-14														l iɒː ⁵³					
291-14														x ou ⁴⁵					
295-14														kʰ i ⁴⁵					
300-14														j ou ⁵³					
303-14														Ø i ⁵³					
306-14														kʰ ou ⁵³					
307-14														k u ⁵³					
308-14														tɕ u ⁴⁵					
312-14														tɕ j au ⁴⁵					
313-14														kʰ ə ⁵³					
314-14														tʰ ai ¹¹					
323-14														m i ŋ ¹¹					
325-14														tʰ u ⁵³					
330-14														ou ⁵³					
334-14														ɕ i ʔ ²					
335-14														tʰ i ¹¹					
338-14														k au ⁴⁵					
339-14														ts ou ¹¹					
341-14														x u ¹¹					
342-14														m i ŋ ⁴⁵					
343-14														x ə ¹¹					
344-14														w au ⁵³					
349-14														kʰ ə ʔ ²					
353-14														tʰ iɒː ⁴⁵					
360-14														x ou ¹¹					
2-15															ɦ ei ³²³				
4-15															Ø ei ³²³				
5-15															ts i ²²				
6-15															s a ⁴⁴				
7-15															s i ²²				
8-15															ɕ a ²²				
9-15															p u ³²³				
17-15															ts u ⁴⁴				
31-15															tɕ j u ⁴⁵				
32-15															j a ³⁴				
33-15															u ³⁴				
38-15															ei ²²				
40-15															u ŋ ³¹				
42-15															u ⁴⁵				
43-15															ts ei ŋ ⁴⁵				
46-15															a ɔ ³¹				
52-15															l j i ²²				
53-15															ei ŋ ³¹				
56-15															tɕ a ŋ ⁴⁴				
59-15															tʰ a ⁴⁴				
60-15															ts i ²²				
64-15															l a ŋ ²²				
68-15															tɕ i ²²				
85-15															a ɦ ei ²²				
86-15															t ei ⁴⁴				
87-15															ts u ²²				
93-15															n ei ⁴⁵				
98-15															l ɛ ³¹				
109-15															ɕ a ŋ ⁴²				
115-15															t ɛ ⁴⁵				
118-15															ts j i ⁴²				
124-15															tɕ j a ⁴⁵				
127-15															ts u ⁴²				
133-15															tʰ u ⁴⁴				
144-15															s a ⁴⁵				
161-15															x u ⁴⁴				
166-15															k a ɔ ⁴⁴				
170-15															ei ³¹				
171-15															tʰ u ⁴²				
173-15															u ²¹²				
174-15															n ɛ ²²				
175-15															ts i ³¹				
176-15															l j i ³⁴				
177-15															p a ³²³				
179-15															l u ²¹²				
181-15															p ei ŋ ⁴⁴				
182-15															tɕ ei ³¹				
189-15															k a a ⁴⁴				
191-15															t u ⁴⁴				
193-15															l u ŋ ³⁴				
198-15															t u ŋ ⁴²				
199-15															x j u ⁴⁴				
200-15															tʰ u ³²³				
202-15															t ɛ ⁴⁴				
205-15															v u ŋ ⁴⁴				
206-15															Ø j i ³²³				
209-15															a a ²¹²				
211-15															Ø u ⁴⁴				
215-15															l ei ²²				
216-15															k a a ³²³				
217-15															t ɛ ⁴²				
219-15															s a a ³²³				
220-15															Ø i ⁴²				
225-15															ts i ³¹				
230-15															ts i ⁴⁵				
234-15															pʰ a ³²³				
238-15															l ei ²¹²				
242-15															ts u ²²				
253-15															kʰ a ŋ ³¹				
256-15															s u ²¹²				
261-15															x a a ⁴²				
262-15															p u ³²³				
263-15															s ei ³¹				
264-15															tɕ j i ²²				
271-15															s a ²¹²				
272-15															k i ⁴⁴				
274-15															u ⁴⁵				
275-15															p a ⁴²				
279-15															n a ³¹				
287-15															l i ³⁴				
291-15															x u ²²				
295-15															kʰ a ⁴²				
300-15															j ɦ u ³⁴				
303-15															Ø a ⁴⁵				
306-15															kʰ u ⁴⁵				
307-15															k u ⁴⁵				
308-15															tɕ u ⁴²				
312-15															tɕ j ɛ ⁴²				
313-15															kʰ u ⁴⁵				
314-15															d ɛ ³¹				
323-15															m ei ŋ ³¹				
325-15															tʰ u ⁴⁵				
330-15															u ⁴⁵				
334-15															ɕ ei ³²³				
335-15															tʰ a u ⁴⁴				
338-15															k ɛ ⁴²				
339-15															ts u ⁴⁴				
341-15															x u ⁴⁴				
342-15															m ei ŋ ²²				
343-15															v u ³¹				
344-15															j ɛ ³⁴				
349-15															kʰ u ³²³				
353-15															tʰ ɔ ⁴²				
360-15															x u ³¹				
2-16																i t ³²			
4-16																Ø i t ³²			
5-16																ts ɔ ŋ ³³			
6-16																s a n ⁵⁵			
7-16																s ɔ ŋ ³³			
8-16																s a ³³			
9-16																p ɔ t ³²			
17-16																ts ɔ ŋ ⁵⁵			
31-16																k j u ⁵¹			
32-16																j a ⁵¹			
33-16																ɔ ⁵¹			
38-16																i ³³			
40-16																ɔ n ²⁴			
42-16																ɔ ⁵¹			
43-16																ts i ŋ ⁵¹			
46-16																ɔ ŋ ²⁴			
52-16																l j ɔ ŋ ³³			
53-16																u n ²⁴			
56-16																k u n ⁵⁵			
59-16																tʰ a ⁵⁵			
60-16																ts ɔ ŋ ³³			
64-16																l i ŋ ³³			
68-16																k j a n ³³			
85-16																w i ³³			
86-16																t i ⁵⁵			
87-16																ts ɔ ³³			
93-16																n i ⁵¹			
98-16																l ai ²⁴			
109-16																s u n ¹¹			
115-16																t au ⁵¹			
118-16																ts j a ¹¹			
124-16																k j a ⁵¹			
127-16																ts o ¹¹			
133-16																tʰ u ⁵⁵			
144-16																s a ⁵¹			
161-16																s ɔ ŋ ⁵⁵			
166-16																k w ɔ ŋ ⁵⁵			
170-16																i ²⁴			
171-16																tʰ ɔ ¹¹			
173-16																ɔ p ⁵			
174-16																n ai ³³			
175-16																ts ɔ n ²⁴			
176-16																l j ɔ ŋ ⁵¹			
177-16																p a t ³²			
179-16																l j u k ⁵			
181-16																p i ŋ ⁵⁵			
182-16																k i ²⁴			
189-16																k ɔ n ⁵⁵			
191-16																t ɔ ŋ ⁵⁵			
193-16																l o ŋ ⁵¹			
198-16																t a ŋ ¹¹			
199-16																s j ɔ ŋ ⁵⁵			
200-16																tʰ ɔ t ³²			
202-16																t au ⁵⁵			
205-16																h ɔ n ⁵⁵			
206-16																Ø j a t ³²			
209-16																w a k ⁵			
211-16																Ø ɔ ⁵⁵			
215-16																l i ³³			
216-16																k w a t ³²			
217-16																t au ¹¹			
219-16																s w a t ³²			
220-16																Ø a ¹¹			
225-16																ts j a n ²⁴			
230-16																k j a n ⁵¹			
234-16																pʰ u t ³²			
238-16																l i t ⁵			
242-16																ts ɔ ³³			
253-16																kʰ u n ²⁴			
256-16																s o k ⁵			
261-16																h a ¹¹			
262-16																p ɔ t ³²			
263-16																s i ²⁴			
264-16																k j ɔ ŋ ³³			
271-16																s a p ⁵			
272-16																k j a n ⁵⁵			
274-16																ɔ ⁵¹			
275-16																p a n ¹¹			
279-16																n a n ²⁴			
287-16																l ɔ n ⁵¹			
291-16																h u ³³			
295-16																kʰ u ¹¹			
300-16																j u ⁵¹			
303-16																Ø u ⁵¹			
306-16																kʰ u ⁵¹			
307-16																k ɔ ⁵¹			
308-16																k ɔ ¹¹			
312-16																k j au ¹¹			
313-16																kʰ o ⁵¹			
314-16																t ai ²⁴			
323-16																b i ŋ ²⁴			
325-16																tʰ ɔ ⁵¹			
330-16																u ⁵¹			
334-16																s i p ³²			
335-16																tʰ ɔ ⁵⁵			
338-16																k au ¹¹			
339-16																ts u ⁵⁵			
341-16																h ɔ ⁵⁵			
342-16																b i ŋ ³³			
343-16																h o ²⁴			
344-16																j au ⁵¹			
349-16																kʰ ɔ k ³²			
353-16																tʰ ɔ ŋ ¹¹			
360-16																h u ²⁴			
2-17																	i ²¹		
4-17																	Ø i ²¹		
5-17																	ts a ŋ ⁵⁵		
6-17																	s aː ²¹		
7-17																	s a ŋ ⁵⁵		
8-17																	x a ⁵⁵		
9-17																	p u ²¹		
17-17																	ts u ŋ ²¹		
31-17																	tɕ j ou ⁵³		
32-17																	j aː ⁵³		
33-17																	u ⁵³		
38-17																	i ⁵⁵		
40-17																	u ²⁴		
42-17																	u ⁵³		
43-17																	ts ieː ŋ ⁵³		
46-17																	w a ŋ ²⁴		
52-17																	l j a ŋ ⁵⁵		
53-17																	ieː ²⁴		
56-17																	tɕ ieː ²¹		
59-17																	tʰ a ²¹		
60-17																	ts a ŋ ⁵⁵		
64-17																	l ieː ŋ ⁵⁵		
68-17																	tɕ iaː ⁵⁵		
85-17																	w i ⁵⁵		
86-17																	t i ²¹		
87-17																	ts u ⁵⁵		
93-17																	n i ⁵³		
98-17																	l ɛ ²⁴		
109-17																	ɕ ieː ⁵⁵		
115-17																	t au ⁵³		
118-17																	ts j iaː ⁵⁵		
124-17																	tɕ j a ⁵³		
127-17																	ts w o ⁵⁵		
133-17																	tʰ ou ²¹		
144-17																	s a ⁵³		
161-17																	x u ŋ ²¹		
166-17																	k w a ŋ ²¹		
170-17																	i ²⁴		
171-17																	tʰ u ⁵⁵		
173-17																	u ²¹		
174-17																	n ɛ ⁵⁵		
175-17																	ts iaː ²⁴		
176-17																	l j a ŋ ⁵³		
177-17																	p a ²¹		
179-17																	l ou ²¹		
181-17																	p ieː ŋ ²¹		
182-17																	tɕ i ²⁴		
189-17																	k w a ²¹		
191-17																	t u ŋ ²¹		
193-17																	l o ŋ ⁵³		
198-17																	t o ŋ ⁵⁵		
199-17																	x j u ŋ ²¹		
200-17																	tʰ u ²¹		
202-17																	t au ²¹		
205-17																	x u ²¹		
206-17																	Ø j o ²¹		
209-17																	x w a ²¹		
211-17																	Ø u ²¹		
215-17																	l i ⁵⁵		
216-17																	k w a ²¹		
217-17																	t au ⁵⁵		
219-17																	s w a ²¹		
220-17																	Ø iaː ⁵⁵		
225-17																	ts iaː ²⁴		
230-17																	ts iaː ⁵³		
234-17																	pʰ i ²¹		
238-17																	l i ²¹		
242-17																	ts u ⁵⁵		
253-17																	kʰ ieː ²⁴		
256-17																	s o ²¹		
261-17																	x w a ⁵⁵		
262-17																	p u ²¹		
263-17																	s i ²⁴		
264-17																	tɕ j a ŋ ⁵⁵		
271-17																	s a ²¹		
272-17																	k iaː ²¹		
274-17																	u ⁵³		
275-17																	p aː ⁵⁵		
279-17																	n aː ²⁴		
287-17																	l a ⁵³		
291-17																	x ou ⁵⁵		
295-17																	kʰ ieː ⁵⁵		
300-17																	j ou ⁵³		
303-17																	Ø ieː ⁵³		
306-17																	kʰ ou ⁵³		
307-17																	k u ⁵³		
