COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
1276	tʰ i ⁵¹	tʰ i ⁵⁵	tʰ i ²¹³	tʰ i ¹³	tʰ a ²¹³	tʰ ai ³³	tʰ i ³⁵	tʰ i ²¹	tʰ i ⁵²	tʰ i t ⁵	tʰ i ⁵⁵	tʰ i ³⁵	tʰ i ⁴¹²	tʰ i ⁴⁵	tʰ ei ⁴²	tʰ e ¹¹	tʰ i ⁵⁵	tʰ i ⁵⁵	tʰ i ⁵¹
1282	t a n ⁵¹	t a n ⁵⁵	t aː ³⁵	t a n ¹³	t a ŋ ²⁴²	t aː m ²²	t a n ³⁵	t aː ²¹	tʰ a m ⁵²	tʰ a n ²¹	t ɛ ¹³	d aː ³³	d ɛ ³¹	t æː ⁴⁵	d a ³⁴	t a m ³³	t aː ⁵⁵	t ɛː ⁵⁵	t a m ⁵¹
1285	ʂ ə n ⁵⁵	ʂ ə n ³³	tsʰ i m ³³	s ə n ⁴⁴	s i ŋ ⁴⁴	ʃ a m ⁵⁵	s ə n ⁵⁵	ʂ eː ²¹³	tsʰ ə m ⁴⁴	s ə n ⁴²	s ə ŋ ⁵³	ɕ i n ⁵⁵	s ə n ⁴⁴	s ə ŋ ¹¹	s a ŋ ⁴⁴	tsʰ i m ⁵⁵	ʂ eː ²¹	s ə n ²¹	ʃ j ə m ⁵⁵
1290	tɕʰ i ŋ ⁵⁵	tsʰ i n ³³	tsʰ e ŋ ³³	tɕʰ i n ⁴⁴	tsʰ i ŋ ⁴⁴	tʃʰ ɪ ŋ ⁵⁵	tɕʰ i n ⁵⁵	tɕʰ i ŋ ²¹³	tsʰ i n ⁴⁴	tɕʰ i n ⁴²	tsʰ i ŋ ⁵³	tɕʰ i n ⁵⁵	tsʰ i n ⁴⁴	tɕʰ i ŋ ¹¹	tsʰ e ŋ ⁴⁴	tsʰ ɪ ŋ ⁵⁵	tɕʰ i ŋ ²¹	tɕʰ iː ²¹	tsʰ j ə ŋ ⁵⁵
1297	kʰ ɤ ²¹⁴	kʰ o ²⁴	kʰ w a ʔ ²¹	kʰ o ³¹	kʰ a ʔ ²³	h ɔ t ³	kʰ o ²¹³	kʰ ə ⁵⁵	kʰ ɔ t ¹	kʰ ɔ t ⁵	kʰ ɤ ʔ ⁵	kʰ j ɛ ²³	kʰ ɤ ʔ ⁴	kʰ ə ʔ ²	kʰ ø ³²³	kʰ a t ³²	kʰ ɤ ²¹	kʰ ə ʔ ⁴	kʰ o ²¹⁴
1320	l ou ⁵¹	n ɤu ⁵⁵	l au ¹¹	n əu ¹³	l au ²⁴²	l au ²²	n ou ³⁵	l ou ²¹	l ɛu ⁵²	l ɛu ²¹	l ɤ ¹³	n j e ³³	l øy ³¹	l ou ⁴⁵	l au ²²	l ɔ ³³	l ou ⁵⁵	l ɤɯ ⁵⁵	l ou ⁵¹
1352	x w o ²¹⁴	x o ⁴¹	h w e ⁵³	x o ⁵³	x w ɔ ³¹	f ɔ ³⁵	x o ⁴²	x w ə ⁵⁵	f ɔ ³¹	ɸ w o ²¹³	h u ⁵⁵	x ʊ ²¹	h əu ⁵²	x w ə ⁵³	f u ⁴⁵	h o ⁵¹	x w o ⁵³	x o ⁴²	x w o ³⁵
1353	x w ei ⁵⁵	f ei ³³	h w e ³³	x w ei ⁴⁴	x w ei ⁴⁴	f w i ⁵⁵	x w ei ⁵⁵	x w ei ²¹³	f ɔi ⁴⁴	ɸ w i ⁴²	h u ɛ ⁵³	x w e ⁵⁵	h u ɛ ⁴⁴	x w ei ¹¹	f ai ⁴⁴	h w e ⁵⁵	x w ei ²¹	x w əi ²¹	x w ei ⁵⁵
1358	ʈʂʰ au ²¹⁴	tsʰ au ⁴¹	tsʰ a ⁵³	tsʰ au ⁵³	tsʰ au ³¹	tʃʰ aːu ³⁵	tsʰ au ⁴²	ʈʂʰ ɔ ⁵⁵	tsʰ au ³¹	tsʰ au ²¹³	tsʰ ɔ ⁵⁵	tsʰ ə ²¹	tsʰ æ ⁵²	tsʰ au ⁵³	tsʰ ɔ ⁴⁵	tsʰ au ⁵¹	tsʰ au ⁵³	tsʰ ɔ ⁴²	tʃʰ au ³⁵
1365	u ⁵⁵	u ³³	ou ³³	v u ⁴⁴	u ⁴⁴	w u ⁵⁵	u ⁵⁵	u ²¹³	v u ⁴⁴	u ⁴²	u ⁵³	əu ⁵⁵	əu ⁴⁴	v u ¹¹	u ⁴⁴	ɔ ⁵⁵	u ²¹	u ²¹	u ⁵⁵
1379	ʈʂ u ²¹⁴	tɕ y ⁴¹	ts ɯ ⁵³	ts u ⁵³	ts y ³¹	tʃ y ³⁵	tɕ u ⁴²	ʈʂ u ⁵⁵	ts u ³¹	tɕ y ²¹³	ts ɥ ⁵⁵	t y ²¹	ts ɥ ⁵²	ts u ⁵³	ts ei ⁴⁵	ts u ⁵¹	pf u ⁵³	ts u ⁴²	tʃ j u ³⁵
1381	ɕ y ŋ ³⁵	ɕ j o ŋ ³³	h i m ⁵⁵	ɕ ɥ o ŋ ³¹	x y ŋ ⁵²	h u ŋ ²¹	ɕ j o ŋ ²¹³	ɕ y ŋ ⁴²	h j u ŋ ¹¹	ɕ j u ŋ ⁴⁵	j o ŋ ¹³	ɣ i n ²³	j o ŋ ²⁴	ɕ y ŋ ¹¹	ɦ ɥ o ŋ ³¹	h j ɔ ŋ ⁵⁵	ɕ y ŋ ²⁴	ɕ j ɔu ŋ ³⁴	x j u ŋ ⁵⁵
1382	ʂ ou ³⁵	ʂ ɤu ²⁴	s e k ⁴	s u ³¹	s y ʔ ⁴	ʃ u k ²	s ou ²¹³	ʂ u ⁴²	s u k ⁵	s u k ⁵	z o ʔ ¹³	ɕ j ʊ ³⁵	z o ʔ ²³	s w ə ʔ ⁵⁴	ɦ j u ²¹²	s ɪ k ⁵	f u ²⁴	s ɔ ʔ ⁴	ʃ j ou ²¹⁴
1390	j a n ⁵¹	ieː ⁵⁵	j e ŋ ²¹³	j a n ¹³	j e ŋ ²¹³	j i n ³³	j a n ³⁵	iaː ²¹	j a n ⁵²	j ɛ n ²¹³	ɪ ⁵⁵	ɪː ³⁵	ɪ ⁴¹²	j ɛ ⁴⁵	i ⁴⁵	j a n ¹¹	iaː ⁵⁵	ɪː ⁵⁵	j e n ⁵¹
1397	ʈʂ au ²¹⁴	ts au ⁴¹	z j əu ⁵³	ts au ⁵³	ts ɔ ³¹	tʃ aːu ³⁵	ts au ⁴²	ʈʂ ɔ ⁵⁵	ts au ³¹	ts au ²¹³	ts ɔ ⁵⁵	ts ə ²¹	ts æ ⁵²	ts au ⁵³	ts ɔ ⁴⁵	dz j au ⁵¹	ts au ⁵³	ts ɔ ⁴²	tʃ au ³⁵
1398	pʰ a ³⁵	p a ¹³	p e ⁵⁵	pʰ a ³¹	p a ⁵²	pʰ a ²¹	pʰ a ²¹³	pʰ a ⁴²	pʰ a ¹¹	pʰ a ²⁴	p o ¹³	b o ²³	b o ²⁴	pʰ a ¹¹	b o ³¹	p a ²⁴	pʰ a ²⁴	pʰ ai ³⁴	pʰ a ⁵⁵
1400	f u ⁵¹	f u ⁵⁵	p e ³⁵	f u ¹³	x u ²⁴²	f u ²²	f u ³⁵	f u ²¹	f u ⁵²	ɸ u ²¹	v u ¹³	ɣ əu ³³	v u ³¹	f u ⁴⁵	v ɵy ³⁴	h u ³³	f u ⁵⁵	f u ⁵⁵	f u ³⁵
1402	t j e ⁵⁵	t j e ³³	t j a ³³	t j e ⁴⁴	t j e ⁴⁴	t ɛ ⁵⁵	t j e ⁵⁵	t j e ²¹³	t j a ⁴⁴	t j ɛ ⁴²	t j a ⁵³	t j o ⁵⁵	t j ɒ ⁴⁴	t j ɛ ¹¹	t ei ⁴⁴	t j a ⁵⁵	t j e ²¹	t ei ²¹	t j e ⁵⁵
1407	pʰ ai ³⁵	p ai ¹³	p ai ⁵⁵	pʰ ai ³¹	p ɛ ⁵²	pʰ aːi ²¹	pʰ ai ²¹³	pʰ ɛ ⁴²	pʰ ai ¹¹	pʰ a ²⁴	p a ¹³	b a ²³	b ɒ ²⁴	pʰ ai ¹¹	b a ³¹	p ai ²⁴	pʰ ɛ ²⁴	pʰ ɛ ³⁴	pʰ ai ⁵⁵
1409	j a ³⁵	j a ¹³	g e ⁵⁵	j a ³¹	ŋ a ⁵²	ŋ a ²¹	j a ²¹³	j a ⁴²	ŋ a ¹¹	ŋ a ⁴⁵	ŋ a ¹³	ŋ o ²³	j ɒ ²⁴	j a ¹¹	ŋ o ³¹	g a ²⁴	j a ²⁴	j ɑ ³⁴	a ⁵⁵
1410	n j ou ³⁵	ɲ j ɤu ¹³	g u ⁵⁵	ɲ j əu ³¹	ŋ j eu ⁵²	ŋ au ²¹	n j ou ²¹³	ɲ j ou ⁴²	ɲ j u ¹¹	ɲ j u ⁴⁵	ɲ j ɯ ¹³	ɲ j ʊ ²³	ɲ j øy ²⁴	n j ou ¹¹	ŋ au ³¹	g j u ²⁴	ɲ j ou ²⁴	n j ɤɯ ³⁴	j ou ⁵⁵
1419	l i ³⁵	n i ¹³	l oi ⁵⁵	n i ³¹	l ɛ ⁵²	l ai ²¹	n i ²¹³	l i ⁴²	l ai ¹¹	l i ⁴⁵	l i ¹³	n i ²³	l i ²⁴	l i ¹¹	l ei ³¹	l e ²⁴	l i ²⁴	l i ³⁴	l i ⁵⁵
1421	tɕʰ ɥ a n ²¹⁴	tɕʰ yeː ⁴¹	kʰ j e ŋ ⁵³	tɕʰ ɥ a n ⁵³	kʰ ei ŋ ³¹	h y n ³⁵	tsʰ w a n ⁴²	tɕʰ yaː ⁵⁵	kʰ j a n ³¹	tɕʰ ɥ ɔ n ²¹³	tɕʰ ɥ ø ⁵³	tʰ uiː ²¹	tɕʰ j ø ⁵²	tɕʰ ɥ ɛ ⁵³	tɕʰ y ⁴⁵	kʰ j a n ⁵¹	tɕʰ yaː ⁵³	tɕʰ yɪː ⁴²	kʰ ɥ e n ³⁵
1426	x u ³⁵	f u ¹³	h u ⁵⁵	f u ³¹	x u ⁵²	w u ²¹	x u ²¹³	x u ⁴²	f u ¹¹	ɸ u ⁴⁵	ɦ u ¹³	ɣ əu ²³	ɦ əu ²⁴	x u ¹¹	v u ³¹	h ɔ ²⁴	x u ²⁴	x u ³⁴	x u ⁵⁵
1427	k ou ²¹⁴	k ɤu ⁴¹	k au ⁵³	k əu ⁵³	k eu ³¹	k au ³⁵	k ou ⁴²	k ou ⁵⁵	k ɛu ³¹	k j ɛu ²¹³	k ɤɯ ⁵⁵	k j e ²¹	k øy ⁵²	k ou ⁵³	k au ⁴⁵	k ɔ ⁵¹	k ou ⁵³	k ɤɯ ⁴²	k ou ³⁵
1429	l i ³⁵	n i ¹³	l i ⁵⁵	n i ⁵³	l i ⁵²	l ei ²¹	n i ⁴²	l i ⁴²	l i ¹¹	l i ⁴⁵	l i ¹³	n i ²³	l i ²⁴	l i ¹¹	l ei ³¹	l i ²⁴	l i ²⁴	l i ³⁴	l i ⁵⁵
1430	l a ŋ ³⁵	n a n ¹³	l a ŋ ⁵⁵	n a ŋ ³¹	l ou ŋ ⁵²	l ɔ ŋ ²¹	n a ŋ ²¹³	l a ŋ ⁴²	l ɔ ŋ ¹¹	l ɔ ŋ ⁴⁵	l ɒː ¹³	n a ŋ ²³	l ɒ ŋ ²⁴	l ɒː ¹¹	l ɔ ³¹	l ɔ ŋ ²⁴	l a ŋ ²⁴	l ɑ ŋ ²¹	l a ŋ ⁵⁵
1432	tsʰ ai ⁵⁵	tsʰ ai ³³	tsʰ ai ³³	tsʰ ai ⁴⁴	tsʰ ai ⁴⁴	tʃʰ aːi ⁵⁵	tsʰ ai ⁵⁵	tsʰ ɛ ²¹³	tsʰ ai ⁴⁴	tsʰ ai ⁴²	tsʰ ø ⁵³	tsʰ a ⁵⁵	tsʰ ɛ ⁴⁴	tsʰ ai ¹¹	tsʰ ɛ ⁴⁴	tsʰ ai ⁵⁵	tsʰ ɛ ²¹	tsʰ ɛ ²¹	tsʰ ai ⁵⁵
1433	x ou ³⁵	x ɤu ¹³	k au ⁵⁵	x əu ³¹	x eu ⁵²	h au ²¹	x ou ²¹³	x ou ⁴²	h ɛu ¹¹	h ɛu ²⁴	ɦ ɤ ¹³	ɣ j e ²³	ɦ øy ²⁴	x ou ¹¹	ɦ au ³¹	h ɔ ²⁴	x ou ²⁴	x ɤɯ ³⁴	x ou ⁵⁵
1446	w a ŋ ³⁵	w a n ¹³	w a ŋ ⁵⁵	w a ŋ ³¹	w ɔ ŋ ⁵²	w ɔ ŋ ²¹	w a ŋ ²¹³	w a ŋ ⁴²	v ɔ ŋ ¹¹	w ɔ ŋ ⁴⁵	uɒː ¹³	a ŋ ²³	ɦ w ɒ ŋ ²⁴	v ɒː ¹¹	ɦ ɥ ɔ ³¹	ɔ ŋ ²⁴	w a ŋ ²⁴	w ɑ ŋ ³⁴	w a ŋ ⁵⁵
1447	w a n ³⁵	oː ¹³	ŋ w e ŋ ⁵³	w a n ³¹	ŋ w a ŋ ²⁴²	w aː n ²¹	w a n ²¹³	uaː ⁴²	ŋ w a n ³¹	w a n ⁴⁵	w ø ¹³	uaː ²³	ɦ w ø ²⁴	v æː ¹¹	v a ³¹	g w a n ⁵¹	v aː ²⁴	uɛː ³⁴	o n ⁵¹
1452	ɕ j a n ⁵¹	ɕ ieː ²¹	h i ŋ ¹¹	ɕ j a n ¹³	x j e ŋ ²⁴²	j i n ²²	ɕ j a n ³⁵	ɕ iaː ²¹	h j a n ⁵²	ɕ j ɛ n ²¹	j ɪ ¹³	ɣ ɪː ³³	ɪ ³¹	ɕ j ɛ ⁴⁵	ɦ i ²²	h j a n ³³	ɕ iaː ⁵⁵	ɕ ɪː ⁵⁵	x j e n ⁵¹
1453	tɕʰ j ou ³⁵	tɕ j ɤu ¹³	k j u ³³	tɕʰ j əu ³¹	k j eu ⁵²	kʰ au ²¹	tɕʰ j ou ²¹³	tɕʰ j ou ⁴²	kʰ j u ¹¹	tɕ j u ⁴²	tɕ j ɯ ¹³	dʑ j ʊ ²³	dʑ j øy ²⁴	tɕʰ j ou ¹¹	dʑ j au ³¹	kʰ j u ²⁴	tɕʰ j ou ²⁴	tɕʰ j ɤɯ ³⁴	kʰ j ou ⁵⁵
1462	k w a ⁵⁵	k w a ³³	k w e ⁵³	k w a ⁴⁴	k w a ⁴⁴	k w a ⁵⁵	k w a ⁵⁵	k w a ²¹³	k w a ⁴⁴	k w a ⁴²	k w o ⁵³	k o ⁵⁵	k o ⁴⁴	k w a ¹¹	k o ⁴⁴	k w a ⁵⁵	k w a ²¹	k w ɑ ²¹	k w a ⁵⁵
1463	pʰ j au ³⁵	p j au ¹³	pʰ j əu ⁵⁵	pʰ j au ³¹	p j eu ⁵²	pʰ j u ²¹	pʰ j au ²¹³	pʰ j ɔ ⁴²	pʰ j au ¹¹	pʰ j ɛu ²⁴	p j ɔ ¹³	b j ə ²³	b j æ ²⁴	pʰ j au ¹¹	b j ɛ ³¹	pʰ j au ²⁴	pʰ j au ²⁴	pʰ j ɔ ³⁴	pʰ j au ⁵⁵
1465	w a ²¹⁴	w a ⁴¹	h j a ³⁵	w a ⁵³	ŋ w a ³¹	ŋ a ²³	w a ⁴²	w a ⁵⁵	ŋ a ³¹	w a ²¹³	ŋ o ¹³	ŋ j o ²¹	ŋ o ³¹	v a ⁵³	ŋ o ³⁴	w a ⁵¹	w a ⁵³	w ɑ ⁴²	w a ³⁵
1466	pʰ i ŋ ³⁵	p i n ¹³	pʰ e ŋ ⁵⁵	pʰ i n ³¹	p i ŋ ⁵²	pʰ ɪ ŋ ²¹	pʰ i n ²¹³	pʰ i ŋ ⁴²	pʰ j a ŋ ¹¹	pʰ i n ²⁴	p i ŋ ¹³	b i n ²³	b i n ²⁴	pʰ i ŋ ¹¹	b e ŋ ³¹	p ɪ ŋ ²⁴	pʰ i ŋ ²⁴	pʰ iː ³⁴	pʰ j ə ŋ ⁵⁵
1471	tʰ j a n ³⁵	tʰ ieː ¹³	t j ə m ⁵⁵	tʰ j a n ³¹	t j e ŋ ⁵²	tʰ i m ²¹	tʰ j a n ²¹³	tʰ iaː ⁴²	tʰ j a m ¹¹	tʰ j ɛ n ²⁴	t ɪ ¹³	d ɪː ²³	d ɪ ²⁴	tʰ j ɛ ¹¹	d i ³¹	t j a m ²⁴	tʰ iaː ²⁴	tʰ ɪː ³⁴	tʰ j e m ⁵⁵
1472	ʂ ə ŋ ⁵⁵	s ə n ³³	s eː ³³	s ə n ⁴⁴	s ei ŋ ⁴⁴	ʃ aː ŋ ⁵⁵	s ə n ⁵⁵	ʂ ə ŋ ²¹³	s ɛ n ⁴⁴	s ɛ n ⁴²	s ə ŋ ⁵³	ɕ iəː ⁵⁵	s ə n ⁴⁴	s ə ŋ ¹¹	s j ɛ ⁴⁴	s ɪ ŋ ⁵⁵	ʂ ə ŋ ²¹	s ə n ²¹	ʃ ə ŋ ⁵⁵
1475	y ŋ ⁵¹	j o ŋ ²¹	e ŋ ¹¹	ɥ o ŋ ¹³	øy ŋ ²⁴²	j u ŋ ²²	j o ŋ ³⁵	y ŋ ²¹	j u ŋ ⁵²	j u ŋ ²¹	j o ŋ ¹³	i n ³³	j o ŋ ³¹	y ŋ ⁴⁵	ɦ ɥ ɔ ²²	j ɔ ŋ ³³	y ŋ ⁵⁵	j ɔu ŋ ⁵⁵	j u ŋ ⁵¹
1477	tʰ j a n ³⁵	t ieː ¹³	tsʰ a ŋ ⁵⁵	tʰ j a n ³¹	t j e ŋ ⁵²	tʰ i n ²¹	tʰ j a n ²¹³	tʰ iaː ⁴²	tʰ j ɛ n ¹¹	tʰ j ɛ n ²⁴	t ɪ ¹³	d ɪː ²³	d ɪ ²⁴	tʰ j ɛ ¹¹	d i ³¹	t j a n ²⁴	tʰ iaː ²⁴	tʰ ɪː ³⁴	tʰ j e n ⁵⁵
1479	tɕ j a ²¹⁴	tɕ j a ²⁴	k a ʔ ²¹	tɕ j a ³¹	k a ʔ ²³	k aː p ³	tɕ j a ²¹³	tɕ j a ²¹³	k a p ¹	k a t ⁵	tɕ j a ʔ ⁵	k a ²³	tɕ j a ʔ ⁴	tɕ j a ʔ ²	k a ³²³	k a p ³²	tɕ j a ²¹	k a ʔ ⁴	k a ²¹⁴
1481	n a n ³⁵	n a n ¹³	l a m ⁵⁵	n a n ³¹	n a ŋ ⁵²	n aː m ²¹	n a n ²¹³	n aː ⁴²	n a m ¹¹	l a n ⁴⁵	n ø ¹³	n a ²³	n ø ²⁴	n æː ¹¹	n ø ³¹	l a m ²⁴	n aː ²⁴	n ɛː ³⁴	n a m ⁵⁵
1504	p i ŋ ⁵¹	p i n ²¹	p eː ¹¹	p i n ¹³	p i ŋ ²⁴²	p ɪ ŋ ²²	p i n ³⁵	p i ŋ ²¹	pʰ j a ŋ ⁵²	pʰ i n ²¹	p i ŋ ¹³	b i n ³³	b i n ³¹	p i ŋ ⁴⁵	b e ŋ ²²	p ɪ ŋ ³³	p i ŋ ⁵⁵	p iː ⁵⁵	p j ə ŋ ⁵¹
1506	j a ŋ ²¹⁴	j a n ⁴¹	j a ŋ ⁵³	j a ŋ ⁵³	s w ɔ ŋ ³¹	j œ ŋ ²³	j a ŋ ⁴²	j a ŋ ⁵⁵	j ɔ ŋ ⁴⁴	j ɔ ŋ ²¹³	iaː ¹³	j a ŋ ²¹	j a ŋ ³¹	iɒː ⁵³	ɦ i ³⁴	j ɔ ŋ ⁵¹	j a ŋ ⁵³	j ɑ ŋ ⁴²	j a ŋ ³⁵
1508	tʰ u ŋ ⁵¹	tʰ o ŋ ⁵⁵	tʰ o ŋ ²¹³	tʰ o ŋ ¹³	tʰ ou ŋ ²¹³	tʰ u ŋ ³³	tʰ o ŋ ³⁵	tʰ u ŋ ²¹	tʰ u ŋ ⁵²	tʰ u ŋ ²¹³	tʰ o ŋ ⁵⁵	t a ŋ ³⁵	tʰ o ŋ ⁴¹²	tʰ u ŋ ⁴⁵	tʰ o ŋ ⁴²	tʰ ɔ ŋ ¹¹	tʰ o ŋ ⁵⁵	tʰ ɔu ŋ ⁵⁵	tʰ u ŋ ⁵¹
1511	tʰ a n ³⁵	t a n ¹³	tʰ a m ⁵⁵	tʰ a n ³¹	tʰ a ŋ ⁵²	tʰ aː m ²¹	tʰ a n ²¹³	tʰ aː ⁴²	tʰ a m ¹¹	tʰ a n ²⁴	t ɛ ¹³	d aː ²³	d ɛ ²⁴	tʰ æː ¹¹	d a ³¹	tʰ a m ²⁴	tʰ aː ²⁴	tʰ ɛː ³⁴	tʰ a m ⁵⁵
1521	p ai ³⁵	p ɤ ²⁴	p e ʔ ⁴	p e ³¹	p ei ʔ ⁴	p aː k ²	p ɤ ²¹³	p ei ⁴²	pʰ a k ⁵	p ɛ t ⁵	p a ʔ ¹³	p j ɛ ²³	b ɒ ʔ ²³	p ai ¹¹	b a ²¹²	p ɪ k ⁵	p ei ²⁴	p ɔ ʔ ⁴	p ai ²¹⁴
1522	p ai ²¹⁴	p ɤ ²⁴	p e ʔ ²¹	p e ³¹	p a ʔ ²³	p aː k ³	p ɤ ²¹³	p ei ²¹³	p a k ¹	p a k ⁵	p ɤ ʔ ⁵	p j ɛ ⁵⁵	p ɒ ʔ ⁴	p j ə ʔ ²	p a ³²³	p ɪ k ³²	p ei ²¹	p ɔ ʔ ⁴	p ai ²¹⁴
1524	t i ³⁵	t i ⁴¹	t i k ²¹	t i ³¹	t ei ʔ ²³	t ɪ k ⁵	t i ⁴²	t i ⁵⁵	t i t ¹	t i t ⁵	t ɪ ʔ ⁵	t i ²³	t j ɤ ʔ ⁴	t j ə ʔ ²	t ei ³²³	t ɪ k ³²	t i ²¹	t j ə ʔ ⁴	t i ²¹⁴
1525	tɕ j e ⁵⁵	k ai ³³	k ai ³³	tɕ j ai ⁴⁴	k ai ⁴⁴	k aːi ⁵⁵	k ai ⁵⁵	tɕ j æ ²¹³	k j ai ⁴⁴	k ai ⁴²	tɕ j a ⁵³	k a ⁵⁵	tɕ j ɒ ⁴⁴	tɕ j ɛ ¹¹	k a ⁴⁴	k ai ⁵⁵	tɕ j e ²¹	tɕ j ɛ ²¹	k j ai ⁵⁵
1527	pʰ i ³⁵	p i ¹³	pʰ w e ⁵⁵	pʰ i ³¹	pʰ i ⁵²	pʰ ei ²¹	pʰ i ²¹³	pʰ i ⁴²	pʰ i ¹¹	pʰ i ²⁴	p i ¹³	b i ²³	b i ²⁴	pʰ i ¹¹	b ei ³¹	pʰ i ²⁴	pʰ i ²⁴	pʰ i ³⁴	pʰ ei ⁵⁵
1542	m u ⁵¹	m o ²⁴	m a k ⁴	m u ³¹	m u ʔ ⁴	m u k ²	m o ŋ ³⁵	m u ²¹	m u k ¹	m u k ⁵	m o ʔ ¹³	m ʊ ²³	m o ʔ ²³	m ə ʔ ²	m o ²¹²	b ɔ k ⁵	m u ²¹	m ɔ ʔ ⁴	m u ²¹⁴
1543	ʈʂ ʅ ³⁵	ʈʂ ʅ ²⁴	t i k ⁴	ts ɿ ³¹	t i ʔ ⁴	tʃ ɪ k ²	ts ɿ ²¹³	ʈʂ ʅ ⁴²	tsʰ ə t ⁵	ts ə t ⁵	z a ʔ ¹³	ɖʐ ʅ ³⁵	z ɤ ʔ ²³	ts ə ʔ ⁵⁴	dz ei ²¹²	t i t ⁵	ʈʂ ʅ ²⁴	ts ə ʔ ⁴	tʃ i ²¹⁴
1548	m ei ³⁵	m ei ¹³	b ai ⁵⁵	m i ³¹	m i ⁵²	m ei ²¹	m ei ²¹³	m ei ⁴²	m i ¹¹	m əi ⁴⁵	m ɛ ¹³	m i ²³	m ɛ ²⁴	m ei ¹¹	m ai ³¹	m i ²⁴	m i ²⁴	m əi ³⁴	m ei ⁵⁵
1549	kʰ a n ⁵¹	kʰ a n ⁵⁵	tʰ oiː ⁵³	kʰ a n ¹³	kʰ a ŋ ²¹³	h ɔ n ³³	kʰ a n ³⁵	kʰ aː ²¹	kʰ ɔ n ⁵²	kʰ ɔ n ²¹³	kʰ ø ⁵⁵	kʰ iɛː ³⁵	kʰ ø ⁴¹²	kʰ æː ⁴⁵	kʰ ø ⁴²	kʰ a n ¹¹	kʰ aː ⁵⁵	kʰ ɛː ⁵⁵	kʰ a n ⁵¹
1552	j a n ²¹⁴	ieː ⁴¹	ŋ a ŋ ⁵³	j a n ⁵³	ŋ a ŋ ³¹	ŋ aː n ²³	j a n ⁴²	iaː ⁵⁵	ɲ j a n ³¹	ŋ a n ²¹³	ŋ ɛ ¹³	ŋ aː ²¹	ɪ ³¹	j ɛ ⁵³	ŋ a ³⁴	g a n ⁵¹	ɲ iaː ⁵³	ɪː ⁴²	j a n ³⁵
1555	ʂ w ei ⁵¹	ɕ ɥ ei ⁵⁵	s w i ³⁵	s w ei ¹³	s w ei ²⁴²	ʃ œy ²²	s w ei ³⁵	ʂ w ei ²¹	s ɔi ⁵²	s w i ²¹	z ø ¹³	ɕ y ³⁵	z ɛ ³¹	s w ei ⁴⁵	z ai ²¹²	s w i ³³	f ei ⁵⁵	s w əi ⁵⁵	ʃ w ei ⁵¹
1558	ɕ j a ⁵⁵	x a ²⁴	h a k ²¹	ɕ j a ³¹	x a ʔ ²³	h a t ²	ɕ j a ²¹³	ɕ j a ²¹³	h a t ¹	h a t ⁵	h a ʔ ⁵	x a ²³	h a ʔ ⁴	ɕ j a ʔ ²	x a ³²³	h a t ³²	x a ²¹	x a ʔ ⁴	x a ²¹⁴
1565	ʈʂ ʅ ⁵⁵	ʈʂ ʅ ³³	ts ai ³³	ts ɿ ⁴⁴	t i ⁴⁴	tʃ i ⁵⁵	ts ɿ ⁵⁵	ʈʂ ʅ ²¹³	t i ⁴⁴	ts ɿ ⁴²	ts ɿ ⁵³	ʈʂ ʅ ⁵⁵	ts ɥ ⁴⁴	ts ɿ ¹¹	ts ɿ ⁴⁴	t i ⁵⁵	ʈʂ ʅ ²¹	ts ɿ ²¹	tʃ i ⁵⁵
1566	t w a n ²¹⁴	t oː ⁴¹	t o ⁵³	t w a n ⁵³	t w a ŋ ³¹	t y n ³⁵	t a n ⁴²	t uaː ⁵⁵	t ɔ n ³¹	t w ɔ n ²¹³	t ø ⁵⁵	t uɛː ²¹	t ø ⁵²	t uæː ⁵³	t ø ⁴⁵	t w a n ⁵¹	t uaː ⁵³	t uoː ⁴²	t o n ³⁵
1567	ai ²¹⁴	ŋ ai ⁴¹	oi ⁵³	ŋ ai ⁵³	w ei ³¹	ai ³⁵	ŋ ai ⁴²	j ɛ ⁵⁵	ai ³¹	ŋ ai ²¹³	a ⁵⁵	ŋ a ²¹	ɒ ⁵²	ŋ ai ⁵³	a ⁴⁵	w e ⁵¹	ŋ ɛ ⁵³	ɛ ⁴²	j ai ³⁵
1568	ʂ ʅ ³⁵	s ɿ ²⁴	ts j e ʔ ⁴	s ɿ ³¹	s i ʔ ²³	ʃ ɛ k ²	s ɿ ²¹³	ʂ ʅ ⁴²	s a k ⁵	s a k ⁵	z a ʔ ¹³	ʂ ʅ ³⁵	z ɒ ʔ ⁴	s ə ʔ ⁵⁴	z ei ²¹²	s ɪ k ³²	ʂ ʅ ²⁴	s ə ʔ ⁴	ʃ i ²¹⁴
