COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1356-15															m ɔː h	
1093-15															t o ŋ	
1063-15															ɲ̊ ou̯ m	
648-15															ou̯ ɔː ɲ	
223-15															g ɔː n	
1248-15															ou̯ i	
1509-15															t ɔː n	
504-15															ou̯ o h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															a ou̯ ʔ	
1027-15															ŋ a ʔ	
2077-15															m a h	
1459-15															g l r	
1323-15															a əɯ̯	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ u ʔ
2163-16																g u
2181-16																n a m
2060-16																ʔ v m
410-16																d v
1841-16																m x
2017-16																h ei̯
1004-16																l̥ aː
614-16																b ou̯ h
686-16																b l ei̯
88-16																f a ʔ
872-16																n ui̯ ŋ
1891-16																d aː
68-16																s ui̯ m
631-16																b a n
594-16																g aː
1759-16																h a ɲ
805-16																g ui̯ ɲ
756-16																h ui̯ ʔ
1201-16																m o ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																aː ŋ
17-16																v a ʔ
4-16																a əː m
788-16																d ɛː
1219-16																h ui̯ m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h u ŋ
123-16																a aː m
1652-16																ou̯ ui̯ n
576-16																ŋ ɔ
1738-16																d a g
442-16																h ou̯ m
368-16																d j a ŋ
1778-16																p c ʔ
957-16																n a p
1704-16																ʔ ui̯ ʔ
304-16																j a m
1796-16																ou̯ ɔ ŋ
720-16																t u h
287-16																g a p
321-16																g aː h
206-16																d ou̯ ʔ
1950-16																ʔ u
665-16																a o n
703-16																n ou̯ ʔ
1290-16																m ə
1391-16																uːi̯ a t
269-16																g a t
855-16																ou̯ a n
2078-16																s ui̯
2213-16																m ɛː
1858-16																s a
1151-16																g j a
737-16																p r t
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ r
1356-16																m u h
1063-16																d ou̯ m
648-16																f a ŋ
223-16																g ɔ n
1248-16																ou̯ ɛ
1509-16																t ei̯ ŋ
2130-16																s ui̯
1-16																ʔ ou̯
386-16																j ou̯ ʔ
1411-16																ʔ u
1027-16																g a ʔ
2077-16																m a h
1459-16																g l r
1323-16																a əɯ̯
