COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
788-14														tʰ ai̯		
1219-14														r i m		
141-14														ʔ b ŋ		
541-14														b r r a ŋ		
1687-14														r ɔ r		
123-14														b m		
1652-14														i ɲ		
576-14														ŋ a		
1738-14														tʰ a		
442-14														r o m		
368-14														l r a ŋ		
1778-14														p a ʔ		
957-14														a p		
1704-14														ʔ i t		
304-14														r a m		
1796-14														a ŋ		
720-14														d a r		
287-14														a p		
321-14														g l ʔ		
206-14														l o ʔ		
1950-14														ʔ ɔ		
665-14														r a		
703-14														o ʔ		
1290-14														m ai̯		
1391-14														g a t		
269-14														g a t		
855-14														a		
2078-14														m a		
2213-14														m ai̯		
1858-14														m a		
1151-14														g r a r		
737-14														p l d		
340-14														ŋ a		
1111-14														m ai̯		
485-14														ŋ		
1356-14														m ɔ r		
1093-14														d o ŋ		
1063-14														tʰ b m		
648-14														b ɲ		
223-14														g b		
1248-14														j		
1509-14														d b ɲ		
504-14														ɔ r		
2130-14														m d		
386-14														o ʔ		
1411-14														ʔ		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l		
1323-14														b		
1538-14														r r a r		
975-14														ɲ a r		
940-14														ŋ a l		
1476-14														ʔ a r		
1923-14														ai̯		
105-14														o a ŋ		
1431-14														ʔ l		
37-14														b ŋ		
1152-14														p l a		
1183-14														b		
1890-14														m a		
1430-14														tʰ ɔ		
1564-14														b ɔ ʔ		
1028-14														ʔ a		
2111-14														l o		
1563-14														m a		
1859-15															ŋ ɛ	
175-15															k a	
241-15															ʔ ʔ	
2163-15															kʰ ɲ	
2181-15															a m	
2060-15															ʔ a m	
410-15															e ŋ	
1841-15															m ə	
2017-15															h j	
1004-15															j əɯ̯	
614-15															b o h	
686-15															b e	
88-15															g a ʔ	
872-15															i ŋ	
1891-15															m əɯ̯	
68-15															s i m	
631-15															b a	
594-15															g əɯ̯	
1759-15															h a ɲ	
805-15															g i ɲ	
756-15															h i ʔ	
1201-15															m ɔ ʔ	
2042-15															ʔ e	
1968-15															m a ʔ	
2000-15															b əɯ̯ ŋ	
17-15															v a ʔ	
4-15															əɯ̯ m	
788-15															o ɛ	
1219-15															h i m	
141-15															ʔ əɯ̯ ŋ	
541-15															b r j a ŋ	
1687-15															h o ɲ	
123-15															əɯ̯ m	
1652-15															i ɲ	
576-15															ŋ ɔ	
1738-15															o a k	
442-15															h b m	
368-15															əɯ̯ j a ŋ	
1778-15															b a ʔ	
957-15															a ʔ	
1704-15															ʔ i ʔ	
304-15															j a m	
1796-15															a ŋ	
720-15															t c h	
287-15															ə b	
321-15															g ə h	
206-15															e o ʔ	
1950-15															ʔ	
665-15															v a	
703-15															o ʔ	
1290-15															m ŋ	
1391-15															k a t	
269-15															g a t	
855-15															a	
2078-15															s ə	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a ɲ	
737-15															b ə t	
340-15															s a	
1111-15															s ɛ	
485-15															ŋ	
1356-15															m ui̯ h	
1093-15															t o ŋ	
1063-15															o b m	
648-15															əɯ̯ ŋ	
223-15															g ɔ	
1248-15															g	
1509-15															t j ɲ	
504-15															o h	
2130-15															s j	
1-15															ʔ ou̯	
386-15															o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e	
1323-15															m əɯ̯	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ a h	
1476-15															ʔ a h	
1923-15															j	
105-15															v a ŋ	
1814-15															m a ɲ	
1183-15															ɲ ɔ ɲ	
1890-15															s a	
1430-15															t ui̯	
1721-15															ʔ u ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e ɔ	
1563-15															s a	
1597-15															s a ŋ	
1859-16																ŋ ɛː
175-16																a
241-16																ʔ u ʔ
2163-16																r
2181-16																n a m
2060-16																ʔ ŋ m
410-16																d a
1841-16																m ə
2017-16																h ei̯
1004-16																j ei̯
614-16																p o h
686-16																b l ei̯
88-16																g a ʔ
872-16																n l ŋ
1891-16																d ei̯
68-16																s m
631-16																p ə r
594-16																g ei̯
1759-16																h a n
805-16																g ɨ n
756-16																h l ʔ
1201-16																m r ʔ
2042-16																ʔ ei̯
1968-16																d a ʔ
2000-16																b ei̯ ŋ
17-16																v a ʔ
4-16																ŋ m
788-16																d ɛː
1219-16																h m
141-16																ʔ ei̯ ŋ
541-16																p r j a ŋ
1687-16																h u r
123-16																ei̯ m
1652-16																a n
576-16																ŋ a
1738-16																d a
442-16																h b m
368-16																əɯ̯ j a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ a ʔ
304-16																j a m
1796-16																a ŋ
720-16																t a h
287-16																ə p
321-16																g ə h
206-16																l o ʔ
1950-16																ʔ n
665-16																b n
703-16																n o ʔ
1290-16																m ɛː
1391-16																ɔ t
269-16																g a t
855-16																a n
2078-16																s a
2213-16																m ɛː
1858-16																s a
1151-16																g j a a
737-16																p ə t
340-16																s a
1111-16																s ɛː
485-16																ŋ
1356-16																m u h
1063-16																d b m
648-16																ei̯ ŋ
223-16																g b n
1248-16																
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ u
386-16																o ʔ
1411-16																ʔ
1027-16																g a ʔ
2077-16																m u h
1459-16																g l a
1323-16																m əɯ̯
1538-16																r j a h
975-16																ʔ a h
940-16																ŋ a h
1476-16																ʔ ə h
1923-16																n j
105-16																v a ŋ
1431-16																ʔ l
37-16																ei̯ ŋ
1814-16																m a n
1183-16																n b ʔ
1890-16																s a
1721-16																ʔ ɔ ʔ
1617-16																p o ʔ
1564-16																b u ʔ
2111-16																l h
1563-16																s a
1597-16																s a ŋ
