COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-16																ʔ ou̯ ʔ
2163-16																ɲ o n
2181-16																n ə m
2060-16																ʔ c m
410-16																t j
1841-16																m ɔ
2017-16																h ei̯
1004-16																l aː
614-16																b ou̯ h
686-16																b l ei̯
88-16																k ɔ ʔ
872-16																n ou̯ ŋ
1891-16																t aː
68-16																s iː m
631-16																b u n
594-16																f aː
1759-16																h a ɲ
805-16																f iː ɲ
756-16																h ou̯ ʔ
1201-16																m ou̯ ʔ
2042-16																ʔ a
1968-16																t a ʔ
2000-16																aː ŋ
17-16																v ɛ ʔ
4-16																əː m
788-16																t ɛː
1219-16																h iː m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h o n
123-16																aː m
1652-16																c iː ɲ
576-16																ŋ ɔ
1738-16																t ɛ k
442-16																h o m
368-16																t j a ŋ
1778-16																p ɛ ʔ
957-16																n a p
1704-16																ʔ iː ʔ
304-16																j a m
1796-16																c ɔ ŋ
720-16																t ɛː h
287-16																k ə p
321-16																f ə h
206-16																t ou̯ ʔ
1950-16																ʔ aː
665-16																aː n
703-16																n ou̯ ʔ
1290-16																m ei̯
1391-16																k ɔ t
269-16																f a t
855-16																c a n
2078-16																s a
2213-16																m ɛː
1858-16																s a
1151-16																f j a n
737-16																p r t
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ j
1356-16																m u h
1063-16																t o m
648-16																c əɯ̯ ŋ
223-16																f ɔ n
1248-16																l t
1509-16																t ɔ n
2130-16																s iː
1-16																ʔ o
386-16																j ou̯ ʔ
1411-16																ʔ o
1027-16																f ə ʔ
2077-16																m u h
1459-16																f l j
1323-16																b əɯ̯
