COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
493-4				ʐ ɔː				
693-4				ʂ u				
694-4				m u				
702-4				tɕʰ y n				
704-4				m u				
176-4				h u				
709-4				ʂ uː				
710-4				tʰ y				
714-4				m ɐ				
718-4				d a				
719-4				tɕʰ y ŋ				
22-4				m u				
723-4				tɕ y ŋ				
726-4				s y ŋ				
729-4				b uː				
730-4				r y				
739-4				b h y				
740-4				b u				
741-4				tɕʰ ɐ k				
744-4				a				
743-4				f y ŋ				
746-4				d y ŋ				
748-4				tʰ aː k				
747-4				d ɐ				
749-4				kʰ y ŋ				
751-4				tʰ y				
762-4				m y ŋ				
764-4				f y ŋ				
765-4				dʑ y				
788-4				l y				
615-4				l ɐ k				
803-4				ʂ u				
802-4				j ɐ k				
808-4				b ɐ				
809-4				d y				
819-4				d y k				
821-4				ʂ u				
820-4				b ɐ				
828-4				r ɐ k				
827-4				b u				
835-4				n ɐ				
308-4				r y				
844-4				ʐ a				
848-4				b ɔː				
705-4				h u				
613-4				a				
649-4				f ɐ k				
876-4				ʈʂʰ ɔː				
878-4				j y ŋ				
889-4				f y				
898-4				n y k				
902-4				f y ŋ				
910-4				y ŋ				
916-4				h y				
919-4				j y				
922-4				ʐ ɐ k				
930-4				tsʰ a				
933-4				d ɐ				
939-4				r ɐ k				
947-4				j y ŋ				
948-4				n y				
963-4				z u				
967-4				tɕʰ y k				
969-4				ʂ				
970-4				ɖʐ ɐ k				
972-4				n u				
731-4				m u				
973-4				dz y ŋ				
974-4				n ɐ				
979-4				ts y ŋ				
182-4				d ɐ				
993-4				n a				
994-4				j ɔː				
1001-4				ʂ ɐ				
1002-4				d y k				
1005-4				tɕʰ y				
1009-4				d ɐ				
1022-4				ʂ ə				
1021-4				ɖʐ ɐ k				
1043-4				l y ŋ				
1049-4				tʰ y				
1065-4				tɕʰ y				
1068-4				j ɔː				
1077-4				l y ŋ				
1081-4				j y ŋ				
1084-4				f y ŋ				
1092-4				z a				
1091-4				tsʰ a				
1096-4				b u				
1097-4				d u				
1102-4				n ɐ				
1104-4				tʰ y				
1108-4				tɕʰ a k				
552-4				d y				
1111-4				b h ɐ				
1116-4				ʂ ɔ̃ː				
722-4				d ɐ				
1141-4				j y ŋ				
1147-4				b ɐ				
1146-4				z ɔː				
1150-4				kʰ b y ŋ				
1151-4				y ŋ				
1158-4				tɕʰ ɐ k				
1159-4				b u				
1164-4				tʰ ɔ				
1163-4				h u				
1167-4				s y ŋ				
1171-4				h ɐ				
1177-4				ʐ y				
1187-4				d ɐ				
1189-4				n ɐ k				
52-4				d ɐ				
1195-4				z y				
1203-4				tʰ y k				
1211-4				j ɔː				
329-4				j ɐ				
1217-4				n y				
72-4				d ɐ				
1218-4				tɕʰ a k				
1222-4				tsʰ y ŋ				
1229-4				dz y ŋ				
1238-4				d y ŋ				
1249-4				ɲ y				
1252-4				j ɔː				
1254-4				n ə				
1253-4				tɕ y ŋ				
1257-4				kʰ y				
1263-4				dʑ y				
1266-4				tɕʰ ɐ k				
584-4				d y ŋ				
7-4				a a				
1191-4				l b a ŋ				
13-4				tsʰ yː				
18-4				dʑ i				
33-4				z ə				
81-4				ʂ a ŋ				
89-4				tʰ u ŋ				
90-4				ʐ ɐ̃ː				
104-4				b ə				
123-4				tɕʰ aː				
122-4				g ɐ̃ː				
121-4				m u				
159-4				ʂ a				
161-4				t a				
170-4				pʰ ɐ				
186-4				dʑ a				
191-4				ʂ ə				
211-4				b ɐ				
210-4				g u				
217-4				b ɐ				
221-4				n ə				
233-4				d u				
246-4				d u				
252-4				tsʰ y ŋ				
253-4				j a m				
261-4				t a				
262-4				ʂ a				
281-4				tɕʰ a k				
287-4				l y ŋ				
288-4				h aː				
292-4				pʰ aː k				
297-4				ɖʐ ɔ̃ː k				
311-4				d iː				
332-4				t a				
342-4				ɐ k				
358-4				n u ŋ				
366-4				g ə				
378-4				tɕʰ u k				
382-4				j y				
392-4				tɕʰ ɔ k				
397-4				b ɐ				
437-4				x u				
444-4				b r ɐ k				
465-4				ʈʂʰ u				
471-4				dz a ŋ				
481-4				tɕʰ a k				
500-4				s i ŋ				
525-4				tsʰ a				
542-4				tʰ a ŋ				
625-4				l u ŋ				
638-4				r y ŋ				
640-4				b ʂ ɐ				
656-4				ʂ ə				
657-4				d y ŋ				
659-4				d yː				
711-4				tsʰ ɔː				
745-4				n ɐ̃ː				
818-4				tʰ y k				
839-4				ʈʂʰ a				
841-4				a ɔː				
894-4				b u yː				
932-4				ʂ uː				
1-5					kʰ a			
5-5					l a			
4-5					tʰ a k			
6-5					n a ŋ			
15-5					tɕʰ a			
55-5					l a			
56-5					a			
60-5					s a			
61-5					tʰ y ŋ			
80-5					tɕʰ a k			
87-5					tɕʰ a			
86-5					pʰ l a			
92-5					pʰ l a			
102-5					h a			
106-5					pʰ a k			
108-5					tʰ y			
107-5					pʰ l a			
112-5					pʰ a ŋ			
115-5					s			
114-5					tʰ y ŋ			
120-5					tʰ y			
124-5					a			
125-5					tʰ y k			
132-5					s a			
131-5					l a ŋ			
136-5					m a			
134-5					tɕʰ a k			
137-5					a			
138-5					d y k			
140-5					h a			
143-5					tɕʰ a k			
145-5					tɕʰ y			
147-5					h a			
149-5					m a k			
153-5					s			
152-5					tɕ y ŋ			
158-5					tɕʰ a k			
163-5					l a			
164-5					n y			
167-5					pʰ y ŋ			
171-5					n y ŋ			
172-5					pʰ y k			
173-5					tʰ y			
183-5					l a			
185-5					l a			
188-5					tʰ a			
189-5					tɕ y ŋ			
193-5					h a			
196-5					m a			
199-5					tɕʰ a			
200-5					kʰ y ŋ			
201-5					tɕʰ a			
202-5					tʰ u			
203-5					tʰ y ŋ			
204-5					b a			
206-5					n a ŋ			
117-5					b a			
146-5					tɕʰ a			
219-5					pʰ u			
218-5					tɕʰ a			
224-5					m y ŋ			
240-5					tɕʰ a k			
244-5					j a			
255-5					n a			
260-5					b a			
263-5					l a			
269-5					pʰ a			
271-5					tʰ a k			
209-5					tɕʰ a			
277-5					n a			
278-5					tʰ y ŋ			
135-5					tʰ y			
284-5					m y			
797-5					a			
290-5					l a ŋ			
289-5					tɕʰ a k			
296-5					n a			
310-5					s a			
319-5					a			
325-5					l a			
327-5					tʰ y			
331-5					kʰ a			
337-5					pʰ y ŋ			
338-5					l y ŋ			
339-5					a			
350-5					kʰ u			
349-5					tʰ y ŋ			
357-5					tɕʰ a			
355-5					a			
363-5					s ə ŋ			
361-5					tʰ y			
365-5					s a ŋ			
364-5					tɕʰ a k			
375-5					l a k			
379-5					s a			
380-5					kʰ a			
396-5					j a			
400-5					l a			
405-5					tʰ y ŋ			
404-5					s y ŋ			
409-5					l a k			
410-5					tɕʰ a k			
415-5					b a			
416-5					b a			
101-5					n y			
37-5					kʰ a			
424-5					h a			
434-5					tɕʰ a ŋ			
445-5					b			
446-5					s a			
451-5					t y			
457-5					n a m			
456-5					pʰ l a			
464-5					pʰ tʰ y ŋ			
473-5					tɕʰ a			
474-5					y ŋ			
479-5					s y ŋ			
489-5					j a			
490-5					h a			
494-5					s a			
503-5					kʰ a			
502-5					s a ŋ			
235-5					l y ŋ			
519-5					l a			
523-5					a k			
527-5					pʰ y ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ a			
553-5					l y ŋ			
558-5					d y ŋ			
561-5					s a			
562-5					b a			
564-5					j ɛː			
567-5					l a			
570-5					b a			
575-5					a			
582-5					l a			
585-5					a			
589-5					tʰ y ŋ			
593-5					tʰ y ŋ			
594-5					n a			
595-5					tʰ y			
596-5					n a k			
598-5					z a			
599-5					d y			
602-5					s a			
603-5					l a k			
606-5					s y ŋ			
605-5					b a			
620-5					l a			
637-5					pʰ a k			
639-5					tɕʰ a			
645-5					kʰ a			
646-5					n y ŋ			
168-5					h a k			
658-5					h a ŋ			
665-5					b a			
668-5					h a			
677-5					tʰ y ŋ			
75-5					d y ŋ			
678-5					s a			
682-5					m y ŋ			
493-5					s a			
693-5					s a			
694-5					l a			
702-5					tɕʰ y m			
704-5					m a			
176-5					l a			
709-5					s			
710-5					tʰ y p			
714-5					m a p			
718-5					kʰ u			
719-5					tɕʰ y ŋ			
22-5					m y			
723-5					tɕ y ŋ			
726-5					tɕ y ŋ			
729-5					b ŋ			
730-5					l a			
739-5					pʰ l a			
740-5					b a			
741-5					tɕʰ a k			
744-5					a			
743-5					h y ŋ			
746-5					pʰ y ŋ			
748-5					tʰ a k			
747-5					kʰ y			
749-5					kʰ y ŋ			
751-5					tʰ y			
762-5					m y ŋ			
764-5					h y ŋ			
765-5					tɕʰ a			
788-5					l a ŋ			
615-5					l a k			
803-5					s a			
802-5					l a k			
808-5					b a			
809-5					tɕʰ a			
819-5					d y k			
821-5					s a			
820-5					b a			
828-5					tɕʰ a k			
827-5					b a			
835-5					l a			
308-5					l a			
844-5					z a			
848-5					m a			
705-5					l a			
613-5					a			
649-5					h a k			
876-5					tɕʰ a			
878-5					j y ŋ			
889-5					h y			
898-5					n y k			
902-5					h y ŋ			
910-5					y ŋ			
916-5					l a			
919-5					l a			
922-5					z a k			
930-5					tɕʰ a			
933-5					kʰ a			
939-5					l a k			
947-5					j y ŋ			
948-5					n y			
963-5					z a			
967-5					tɕʰ y k			
969-5					s			
970-5					tɕʰ a k			
972-5					n a			
731-5					m y			
973-5					tɕ y ŋ			
974-5					n a			
979-5					tɕʰ y ŋ			
182-5					kʰ y			
993-5					n a			
994-5					j y			
1001-5					s a			
1002-5					d y k			
1005-5					tɕʰ y			
1009-5					kʰ a			
1022-5					s ə			
1021-5					z a k			
1043-5					l y ŋ			
1049-5					tʰ y			
1065-5					tɕʰ y			
1068-5					j a			
1077-5					l y ŋ			
1081-5					l a ŋ			
1084-5					h y ŋ			
1092-5					s ə			
1091-5					tɕʰ a			
1096-5					n a			
1097-5					tɕʰ y			
1102-5					n a			
1104-5					tʰ y			
1108-5					tɕʰ a k			
552-5					tɕʰ a			
1111-5					pʰ l a			
1116-5					s a			
722-5					kʰ a			
1141-5					j y ŋ			
1147-5					b a			
1146-5					z a			
1150-5					h a ŋ			
1151-5					y ŋ			
1158-5					tɕʰ a k			
1159-5					b a			
1164-5					tʰ u			
1163-5					l a			
1167-5					s y ŋ			
1171-5					l a			
1177-5					z y k			
1187-5					kʰ a			
1189-5					n a k			
52-5					kʰ a			
1195-5					s a			
1203-5					d y k			
1211-5					j a			
329-5					l a			
1217-5					m a			
72-5					kʰ a			
1218-5					tɕʰ a k			
1222-5					tɕʰ a			
1229-5					tɕʰ y ŋ			
1238-5					d y ŋ			
1249-5					n a			
1252-5					j a			
1254-5					n ə			
1253-5					s y ŋ			
1257-5					pʰ y			
1263-5					tɕʰ a			
1266-5					tɕʰ a k			
584-5					tʰ y ŋ			
7-5					a a			
1191-5					n a ŋ			
13-5					tɕʰ yː			
33-5					z ə			
74-5					pʰ a k			
81-5					s a ŋ			
83-5					s a k			
89-5					tʰ a ŋ			
90-5					z ɔː			
104-5					h ə			
154-5					tɕ a			
159-5					s ɔː			
161-5					dʑ a			
170-5					tɕʰ eˀ			
91-5					a			
181-5					l a			
186-5					tɕʰ ə			
191-5					s ə			
211-5					pʰ a			
210-5					tɕʰ a			
217-5					kʰ ɔ			
221-5					n yː			
233-5					d u			
246-5					tʰ yː			
252-5					tɕʰ ɔː ŋ			
253-5					l a ŋ			
261-5					t a			
262-5					s a			
281-5					tɕʰ a k			
287-5					l y ŋ			
288-5					l y			
297-5					kʰ ə k			
311-5					tɕ ɔː			
332-5					t a			
342-5					a k			
358-5					n u ŋ			
366-5					tɕʰ y			
382-5					l ɔ			
392-5					tɕʰ a k			
397-5					b ɔː			
437-5					h a			
444-5					pʰ l ɛ k			
465-5					tɕʰ ə			
471-5					s ə ŋ			
477-5					d ə			
478-5					r a			
481-5					tɕʰ a k			
483-5					s a ŋ			
500-5					l i ŋ			
511-5					kʰ			
525-5					dʑ a			
542-5					tɕʰ a ŋ			
625-5					l u ŋ			
638-5					n u ŋ			
640-5					pʰ tɕʰ a			
656-5					z ə			
657-5					tʰ y ŋ			
659-5					b ɔː			
711-5					tɕʰ ɔː			
745-5					n ɔ̃ː			
818-5					tʰ a k			
825-5					d a			
839-5					tɕʰ a			
841-5					a ɔː			
894-5					b b ɔː			
1-6						kʰ a		
5-6						l a		
4-6						tʰ a k		
6-6						s a ŋ		
15-6						dʑ a		
55-6						l a		
56-6						a		
60-6						s ɔ		
61-6						tʰ y ŋ		
80-6						tɕʰ a k		
87-6						tɕʰ a		
86-6						pʰ l a		
92-6						pʰ l a		
102-6						h a		
106-6						pʰ a k		
108-6						tʰ ɛ		
107-6						pʰ l oː		
112-6						pʰ y ŋ		
115-6						s		
114-6						tʰ y ŋ		
120-6						tʰ y		
124-6						a		
125-6						tɕʰ a k		
132-6						s ɔ		
131-6						r a ŋ		
136-6						m a		
134-6						tɕʰ a k		
137-6						a		
138-6						d a k		
140-6						h a		
143-6						tɕʰ a k		
145-6						tɕʰ y		
147-6						h ɔ		
149-6						m a k		
153-6						s		
152-6						tɕ y ŋ		
158-6						tɕʰ a k		
163-6						l a		
164-6						n y		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						pʰ a k		
173-6						tʰ y		
183-6						l a		
185-6						l a		
188-6						kʰ ɔ̃ː		
189-6						tɕ y ŋ		
193-6						h a		
196-6						m a		
199-6						tɕʰ a		
200-6						tʰ y ŋ		
201-6						tɕʰ a		
202-6						kʰ a		
203-6						tʰ y ŋ		
204-6						b u		
206-6						n a ŋ		
117-6						b u		
146-6						tɕʰ a		
219-6						pʰ a		
218-6						tɕʰ a		
224-6						m y		
240-6						tɕʰ a k		
244-6						j a		
255-6						n a		
260-6						b a		
263-6						l a		
269-6						kʰ tɕʰ a		
271-6						tʰ a k		
209-6						tɕʰ a		
277-6						m a		
278-6						tʰ y ŋ		
135-6						tʰ ɛ		
284-6						m y		
797-6						a		
290-6						l a ŋ		
289-6						tɕʰ a k		
296-6						n a		
310-6						s a		
319-6						a		
325-6						l a		
327-6						tʰ ɛ		
331-6						b a		
337-6						b y ŋ		
338-6						l a ŋ		
339-6						a		
350-6						b a		
349-6						tʰ y ŋ		
357-6						tɕʰ a		
355-6						a		
363-6						s a		
361-6						tʰ ɛ		
365-6						s a ŋ		
364-6						tɕʰ a k		
375-6						r a k		
379-6						s a		
380-6						b a		
396-6						j a		
400-6						l a		
405-6						tʰ y ŋ		
404-6						s y ŋ		
409-6						r tɕʰ a k		
410-6						tɕʰ a k		
415-6						b a		
416-6						b a		
101-6						n y ŋ		
37-6						kʰ a		
424-6						h a		
434-6						tɕʰ a ŋ		
445-6						b		
446-6						s a		
451-6						tʰ y		
457-6						tɕʰ a m		
456-6						pʰ r a		
464-6						pʰ tɕʰ y ŋ		
473-6						tɕʰ a		
474-6						y ŋ		
479-6						s y ŋ		
489-6						h a		
490-6						h a		
494-6						s ɔ		
503-6						kʰ a		
502-6						s a ŋ		
235-6						l y ŋ		
519-6						l a		
523-6						a k		
527-6						kʰ tɕʰ y ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ a		
553-6						r y ŋ		
558-6						tʰ y ŋ		
561-6						s a		
562-6						b a		
564-6						l ɛː		
567-6						l a		
570-6						b a		
575-6						ɔ		
582-6						l a		
585-6						a		
589-6						tʰ y ŋ		
593-6						d y ŋ		
594-6						l a		
595-6						tʰ y		
596-6						n a k		
598-6						z y		
599-6						d ɛ		
602-6						s ɔ		
603-6						l a k		
606-6						s y ŋ		
605-6						b a		
620-6						l a		
637-6						pʰ a k		
639-6						tɕʰ a		
645-6						kʰ a		
646-6						r y ŋ		
168-6						h tɕʰ a k		
658-6						h a ŋ		
665-6						b a		
668-6						h ɔ		
677-6						tʰ y ŋ		
75-6						tʰ y ŋ		
678-6						s ɔ		
682-6						m y ŋ		
493-6						s ɔ		
693-6						s ɔ		
694-6						l a		
702-6						tɕʰ y m		
704-6						m a		
176-6						l a		
709-6						s		
710-6						tʰ a p		
714-6						m a		
718-6						kʰ a		
719-6						tɕʰ y ŋ		
22-6						m y		
723-6						tɕ y ŋ		
726-6						s y ŋ		
729-6						b		
730-6						r a		
739-6						pʰ l a		
740-6						b a		
741-6						tɕʰ a k		
744-6						a		
743-6						h y ŋ		
746-6						tʰ y ŋ		
748-6						d a k		
747-6						kʰ y		
749-6						tʰ y ŋ		
751-6						t y		
762-6						m y ŋ		
764-6						h y ŋ		
765-6						dʑ a		
788-6						l a ŋ		
615-6						l a k		
803-6						s ɔ		
802-6						r a k		
808-6						b a		
809-6						dʑ a		
819-6						d y k		
821-6						s ɔ		
820-6						b a		
828-6						s a k		
827-6						b u		
835-6						l a		
308-6						r a		
844-6						z a		
848-6						h a		
705-6						l a		
613-6						a		
649-6						h tɕʰ a k		
876-6						tɕʰ a		
878-6						j y ŋ		
889-6						h a		
898-6						z a k		
902-6						h y ŋ		
910-6						y ŋ		
916-6						l a		
919-6						l a		
922-6						z a k		
930-6						tɕʰ a		
933-6						tɕʰ a		
939-6						r tɕʰ a k		
947-6						j y ŋ		
948-6						n y k		
963-6						s ɔ		
967-6						tɕʰ a k		
969-6						s		
970-6						tɕʰ a k		
972-6						n a		
731-6						m y		
973-6						tʰ y ŋ		
974-6						n a		
979-6						tɕʰ y ŋ		
182-6						kʰ y		
993-6						n a		
994-6						j ɔ		
1001-6						s a		
1002-6						d y k		
1005-6						tɕʰ y		
1009-6						kʰ a		
1022-6						s a		
1021-6						n a k		
1043-6						r y ŋ		
1049-6						tʰ ɛ		
1065-6						tɕʰ y		
1068-6						l a		
1077-6						l y ŋ		
1081-6						l a ŋ		
1084-6						s a ŋ		
1092-6						h a		
1091-6						tɕʰ a		
1096-6						n a		
1097-6						tɕʰ y		
1102-6						h a		
1104-6						tʰ ɛ		
1108-6						tɕʰ a k		
552-6						tɕʰ a		
1111-6						pʰ l a		
1116-6						s a		
722-6						kʰ a		
1141-6						j y ŋ		
1147-6						b a		
1146-6						s ɔ		
1150-6						h a ŋ		
1151-6						y ŋ		
1158-6						tɕʰ a k		
1159-6						b a		
1164-6						tʰ a		
1163-6						l a		
1167-6						s a ŋ		
1171-6						l a		
1177-6						z y		
1187-6						kʰ a		
1189-6						n a k		
52-6						kʰ a		
1195-6						s ɔ		
1203-6						d y k		
1211-6						j a		
329-6						l a		
1217-6						m a		
72-6						kʰ a		
1218-6						tɕʰ a k		
1222-6						tɕʰ a ŋ		
1229-6						tɕʰ y ŋ		
1238-6						d y ŋ		
1249-6						h a		
1252-6						l a		
1254-6						n a		
1253-6						s y ŋ		
1257-6						pʰ a		
1263-6						tɕʰ a		
1266-6						tɕʰ a k		
584-6						tʰ y ŋ		
13-6						tɕʰ yː		
18-6						dʑ a		
33-6						z oː		
74-6						pʰ a k		
81-6						s a ŋ		
83-6						s a k		
89-6						tʰ u ŋ		
90-6						z ɔ̃ː		
104-6						m ə		
123-6						tɕʰ a		
122-6						kʰ a		
121-6						m a		
154-6						tɕ a		
159-6						s oː		
170-6						tɕʰ eˀ		
91-6						a		
181-6						l a		
186-6						tɕʰ ə		
211-6						p a		
210-6						kʰ u		
217-6						b ɔ		
221-6						n yː		
233-6						d u		
246-6						tʰ yː		
252-6						tɕʰ oː m		
253-6						j a ŋ		
281-6						tɕʰ a k		
287-6						l y ŋ		
288-6						l y		
292-6						tɕʰ a k		
311-6						tɕ oː		
342-6						a k		
358-6						n u ŋ		
366-6						tɕʰ ə		
378-6						tɕʰ a		
382-6						h yː		
392-6						tɕʰ a k		
397-6						b oː		
437-6						h ɛː		
444-6						pʰ r ɛ k		
465-6						tɕʰ i		
477-6						b a		
478-6						r a		
481-6						tɕʰ a k		
483-6						s a ŋ		
500-6						s a ŋ		
511-6						kʰ		
542-6						tɕʰ a ŋ		
625-6						r u ŋ		
638-6						n u ŋ		
640-6						pʰ s ĩː		
656-6						z yː		
657-6						tʰ y ŋ		
659-6						b oː		
711-6						tɕʰ oː		
745-6						n ɔ̃ː		
818-6						tʰ ɔ k		
825-6						d a		
839-6						tɕʰ a		
841-6						n ɔː		
894-6						b r oː		
932-6						s		
1-7							d u	
5-7							l u	
4-7							tʰ a k	
6-7							s a ŋ	
15-7							d u	
55-7							l u	
56-7							a	
60-7							s u	
61-7							d y ŋ	
80-7							dʑ a k	
87-7							tɕʰ u	
86-7							pʰ l uː	
92-7							pʰ l uː	
102-7							l u	
106-7							pʰ a k	
108-7							d u	
107-7							pʰ l uː	
112-7							pʰ a ŋ	
115-7							s	
114-7							tʰ u ŋ	
120-7							t u	
124-7							a	
125-7							tʰ a k	
132-7							s u	
131-7							l a ŋ	
136-7							m u	
134-7							kʰ a k	
137-7							a	
138-7							d a k	
140-7							h u	
143-7							ʨʰ a k	
145-7							tsʰ a	
147-7							h u	
149-7							m a k	
153-7							s	
152-7							kʰ a ŋ	
158-7							pʰ a k	
163-7							l u	
164-7							j y	
167-7							pʰ a ŋ	
171-7							s u ŋ	
172-7							pʰ a k	
173-7							tʰ a	
183-7							l u	
185-7							l ə	
188-7							g ɔ̃ː ŋ	
189-7							ʨ a ŋ	
193-7							h u	
196-7							m a	
199-7							tɕʰ u	
200-7							kʰ a ŋ	
201-7							kʰ u	
202-7							g a	
203-7							tʰ u ŋ	
204-7							b u	
206-7							s a m	
117-7							b u	
146-7							kʰ a	
219-7							pʰ b	
218-7							kʰ u	
224-7							m a ŋ	
240-7							ʨʰ a k	
244-7							j a	
255-7							n a	
260-7							b u	
263-7							l u	
269-7							pʰ a	
271-7							tʰ a k	
209-7							kʰ a	
277-7							m a	
278-7							d y ŋ	
135-7							d u	
284-7							m u	
797-7							a	
290-7							l a ŋ	
289-7							z a k	
296-7							l u	
310-7							s ə	
319-7							u	
325-7							l u	
327-7							d u	
331-7							kʰ u	
337-7							pʰ a ŋ	
338-7							l a ŋ	
339-7							a	
350-7							b ɔ	
349-7							tʰ y ŋ	
357-7							kʰ u	
355-7							a	
363-7							s ũː	
361-7							d u	
365-7							s u ŋ	
364-7							ʨʰ a k	
375-7							r a k	
379-7							s a	
380-7							b u	
396-7							j u	
400-7							l uː	
405-7							d a ŋ	
404-7							s u m	
409-7							l a k	
410-7							pʰ a k	
415-7							b u	
416-7							b u	
101-7							s a ŋ	
37-7							kʰ u	
424-7							h u	
434-7							ʨ a m	
445-7							b	
446-7							s u	
451-7							t u	
457-7							s a m	
456-7							pʰ l uː	
464-7							pʰ a ŋ	
473-7							d u	
474-7							a ŋ	
479-7							s a ŋ	
489-7							j u	
490-7							m a	
494-7							s u	
503-7							g u	
502-7							s a ŋ	
235-7							l y ŋ	
519-7							l u	
523-7							a k	
527-7							kʰ a ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							d u	
553-7							l a ŋ	
558-7							d a ŋ	
561-7							s u	
562-7							b u	
564-7							j aː	
567-7							l u	
570-7							b u	
575-7							u	
582-7							l u	
585-7							a	
589-7							t u m	
593-7							d a ŋ	
594-7							l a ŋ	
595-7							tʰ a	
596-7							ɲ a k	
598-7							z a	
599-7							d a	
602-7							z u	
603-7							l a p	
606-7							s a ŋ	
605-7							b u	
620-7							l u	
637-7							pʰ a k	
639-7							d u	
645-7							kʰ u	
646-7							l a ŋ	
168-7							h a k	
658-7							h a ŋ	
665-7							b u	
668-7							h u	
677-7							d a ŋ	
75-7							d y ŋ	
678-7							s u	
682-7							m a ŋ	
493-7							z u	
693-7							s u	
694-7							m ə	
702-7							ʨ a m	
704-7							m u	
176-7							l u	
709-7							s	
710-7							d a p	
714-7							m a	
718-7							kʰ	
719-7							ʨʰ a ŋ	
22-7							m u	
723-7							ʨ a ŋ	
726-7							s a ŋ	
729-7							b ə	
730-7							l u	
739-7							pʰ l uː	
740-7							b u	
741-7							kʰ a k	
744-7							a	
743-7							h a ŋ	
746-7							pʰ y ŋ	
748-7							tʰ a k	
747-7							kʰ u	
749-7							kʰ a ŋ	
751-7							d a	
762-7							m a ŋ	
764-7							h a ŋ	
765-7							kʰ u	
788-7							l a ŋ	
615-7							l a k	
803-7							s u	
802-7							l a k	
808-7							b u	
809-7							d u	
819-7							d a k	
821-7							s u	
820-7							b u	
828-7							s a k	
827-7							b u	
835-7							l u	
308-7							l u	
844-7							z a	
848-7							m u	
705-7							l u	
613-7							a	
649-7							h a k	
876-7							tɕʰ u	
878-7							j u ŋ	
889-7							h u	
898-7							z a k	
902-7							h u ŋ	
910-7							a ŋ	
916-7							l u	
919-7							l u	
922-7							s a k	
930-7							kʰ u	
933-7							d u	
939-7							l a k	
947-7							j a ŋ	
948-7							s a	
963-7							z u	
967-7							ʨʰ a k	
969-7							s	
970-7							pʰ a k	
972-7							l u	
731-7							m u	
973-7							ʨ a ŋ	
974-7							s a	
979-7							ʨ a ŋ	
182-7							kʰ u	
993-7							s a	
994-7							j u	
1001-7							s u	
1002-7							d a k	
1005-7							tsʰ a	
1009-7							kʰ u	
1022-7							s uː	
1021-7							dʑ a k	
1043-7							l u ŋ	
1049-7							d a	
1065-7							kʰ a	
1068-7							j u	
1077-7							l y ŋ	
1081-7							l a ŋ	
1084-7							h a ŋ	
1092-7							m ə	
1091-7							kʰ u	
1096-7							j u	
1097-7							kʰ u	
1102-7							l u	
1104-7							tʰ a	
1108-7							ʨʰ a k	
552-7							d u	
1111-7							pʰ l uː	
1116-7							s a	
722-7							kʰ u	
1141-7							j a ŋ	
1147-7							b u	
1146-7							z u	
1150-7							h a ŋ	
1151-7							u ŋ	
1158-7							ʨʰ a k	
1159-7							b u	
1164-7							tʰ ɔ	
1163-7							l u	
1167-7							s a ŋ	
1171-7							l u	
1177-7							z u	
1187-7							kʰ u	
1189-7							z a k	
52-7							kʰ u	
1195-7							z u	
1203-7							d a k	
1211-7							j u	
329-7							l u	
1217-7							m a	
72-7							kʰ u	
1218-7							ʨʰ a k	
1222-7							ʨʰ a ŋ	
1229-7							dʑ a ŋ	
1238-7							d a ŋ	
1249-7							j u	
1252-7							j u	
1254-7							n ũː	
1253-7							s u ŋ	
1257-7							kʰ a	
1263-7							tɕʰ u	
1266-7							dʑ a k	
584-7							tʰ u ŋ	
7-7							j u	
1191-7							r l u ŋ	
13-7							tɕʰ ə	
18-7							b ɔ̃ː	
33-7							z ə	
74-7							pʰ a ŋ	
81-7							s a ŋ	
83-7							s a k	
89-7							tʰ u ŋ	
90-7							z ɔ̃ː	
104-7							h ə	
123-7							tɕʰ ɔ̃ː	
122-7							g ɔ̃ː	
121-7							m u	
154-7							b a	
159-7							s au	
161-7							kʰ u	
170-7							ts ɔ	
91-7							ə	
181-7							l uː	
186-7							kʰ a	
191-7							s ə	
211-7							b a	
210-7							g a	
217-7							b ɔ	
221-7							ɲ yː	
233-7							d u	
246-7							tʰ yː	
252-7							tɕʰ ɔ m	
253-7							j a m	
261-7							t u	
262-7							s u	
281-7							ʨ a k	
287-7							l y ŋ	
288-7							l a	
292-7							t ɔ̃ː k	
297-7							kʰ u k	
311-7							b ə	
332-7							t u	
342-7							a k	
358-7							n u ŋ	
366-7							g ə	
378-7							tɕʰ ɔ̃ː k	
382-7							j ɔ	
392-7							dʑ a k	
397-7							b ɔ	
437-7							h a	
444-7							pʰ l a k	
465-7							kʰ i	
471-7							z u ŋ	
477-7							b ə	
478-7							r uː	
481-7							ʨ a k	
483-7							s a ŋ	
500-7							s a ŋ	
511-7							g	
525-7							s u	
542-7							dʑ a ŋ	
625-7							l u ŋ	
638-7							n ɔ ŋ	
640-7							pʰ s a	
656-7							s a	
657-7							d y ŋ	
659-7							d yː	
711-7							b ə	
745-7							z ɔ̃ː	
818-7							tʰ y k	
825-7							b ə	
839-7							kʰ a	
841-7							ə ɔ	
894-7							b yː	
932-7							s	
1-8								g u
5-8								l u
4-8								tʰ ɛ k
6-8								s u ŋ
15-8								p u
55-8								l u
