COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1841-14														m oː		
2017-14														h eː		
1004-14														ʔ g		
614-14														b o h		
686-14														b l eː		
88-14														g a ʔ		
872-14														n i ŋ		
1891-14														tʰ g		
68-14														aː i m		
631-14														b ə r		
594-14														g g		
1759-14														h a ɲ		
805-14														g i ɲ		
756-14														h i ʔ		
1201-14														m ɔ ʔ		
2042-14														ʔ a		
1968-14														tʰ a ʔ		
2000-14														g ŋ		
17-14														a a ʔ		
4-14														ə m		
788-14														tʰ ai̯		
1219-14														l i m		
141-14														ʔ g ŋ		
541-14														b r ui̯ a ŋ		
1687-14														h ɔ r		
123-14														g m		
1652-14														dʑ a n		
576-14														ŋ a l		
1738-14														tʰ a k		
442-14														h o m		
368-14														j ui̯ a ŋ		
1778-14														p a ʔ		
957-14														n a p		
1704-14														ʔ i ʔ		
304-14														ɛː a m		
1796-14														dʑ a ŋ		
720-14														d l h		
287-14														k ə p		
321-14														g ə ʔ		
206-14														tʰ o ʔ		
1950-14														ʔ t		
665-14														oː a		
703-14														n o ʔ		
1290-14														m ai̯		
1391-14														g a t		
269-14														g a t		
855-14														dʑ a n		
2078-14														aː a		
2213-14														m ai̯		
1858-14														aː a		
1151-14														g ɛː a n		
737-14														p ə tʰ		
340-14														ʔ a		
1111-14														aː ai̯		
485-14														ŋ g		
1356-14														m ɔ h		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ eː ɲ		
223-14														g a n		
1248-14														dʑ a		
1509-14														d eː ɲ		
504-14														dʑ ɔ h		
2130-14														aː eː		
386-14														o ʔ		
1411-14														ʔ ɔ		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l l		
1323-14														ə		
1538-14														r ɛː a h		
975-14														ɲ a h		
940-14														ŋ a h		
1476-14														ʔ a h		
1923-14														n i		
105-14														a a ŋ		
1431-14														ʔ i		
37-14														g ŋ		
1152-14														b l a		
1183-14														n o n		
1890-14														aː a		
1430-14														tʰ ɔ		
1564-14														b o ʔ		
1028-14														ʔ a		
2111-14														l ɔ		
1563-14														aː a		
1859-15															ŋ ɛ	
175-15															g a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ ə m	
410-15															t g	
1841-15															m l	
2017-15															h	
1004-15															ʔ g	
614-15															b o h	
686-15															b e	
88-15															g a ʔ	
872-15															n a ŋ	
1891-15															t g	
68-15															s i m	
631-15															b ə n	
594-15															g g	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h ə ʔ	
1201-15															m u ʔ	
2042-15															ʔ a	
1968-15															t a ʔ	
2000-15															g ŋ	
17-15															ai̯ a ʔ	
4-15															ə m	
788-15															kʰ ɛ	
1219-15															h i m	
141-15															ʔ g ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															g m	
1652-15															s ə n	
576-15															ŋ ɔ	
1738-15															kʰ a k	
442-15															h o m	
368-15															t j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ a ʔ	
304-15															j a m	
1796-15															s ɔ ŋ	
720-15															t ə h	
287-15															k ə p	
321-15															g ə h	
206-15															t o ʔ	
1950-15															ʔ t	
665-15															s a	
703-15															n o ʔ	
1290-15															m ɛ	
1391-15															g a ʔ	
269-15															g a ʔ	
855-15															s a n	
2078-15															s ə	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a	
737-15															p ə	
340-15															s ou̯	
1111-15															s ɛ	
485-15															ŋ ɲ	
1356-15															m au̯ h	
1093-15															t o ŋ	
1063-15															n o m	
648-15															c ɛ ɲ	
223-15															g ɔ n	
1248-15															s a	
1509-15															t ɲ	
504-15															c o h	
2130-15															s ə	
1-15															ʔ ou̯	
386-15															o ʔ	
1027-15															g a ʔ	
2077-15															m a	
1459-15															g e ɛ	
1323-15															ə ə	
1538-15															r j a h	
975-15															ɲ a h	
940-15															ŋ a h	
1476-15															ʔ a h	
1923-15															n ə	
105-15															ai̯ ɔ ŋ	
1814-15															m a ɲ	
1183-15															n ɔ n	
1890-15															s a	
1430-15															t au̯	
1721-15															ʔ ɔ ʔ	
1617-15															b o ʔ	
1564-15															b ɔ ʔ	
1028-15															ʔ a	
2111-15															e	
1563-15															s a	
1597-15															s ɔ ŋ	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ u ʔ
2163-16																l u n
2181-16																n a
2060-16																ʔ ə
410-16																d ei̯
1841-16																l
2017-16																h ei̯
1004-16																ʔ ʔ
614-16																b o h
686-16																b l ei̯
88-16																g a ʔ
872-16																n ɨ ŋ
1891-16																d ʔ
68-16																s ɨ
631-16																b ə n
594-16																g ʔ
1759-16																h a n
805-16																g ɨ n
756-16																h ɨ ʔ
1201-16																s ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																s ŋ
17-16																a a ʔ
4-16																ə
788-16																d ɛː
1219-16																h ɨ
141-16																ʔ s ŋ
541-16																b r o a ŋ
1687-16																h u n
123-16																s
1652-16																s ɨ n
576-16																ŋ a
1738-16																d a k
442-16																h o
368-16																o a ŋ
1778-16																p a ʔ
957-16																n a p
1704-16																ʔ a ʔ
304-16																ei̯ a
1796-16																s a ŋ
720-16																t ə h
287-16																k ə p
321-16																g ə h
206-16																d o ʔ
1950-16																ʔ t
665-16																s n
703-16																n o ʔ
1290-16																ei̯
1391-16																g a t
269-16																g a t
855-16																s a n
2078-16																s ə
2213-16																ɛː
1858-16																s a
1151-16																g ei̯ a n
737-16																p ə d
340-16																ʔ a
1111-16																s ɛː
485-16																ŋ ŋ
1356-16																m u h
1063-16																d o m
648-16																s ɨ ŋ
223-16																g a n
1248-16																s a
1509-16																t ei̯ ŋ
2130-16																s ei̯
1-16																ʔ u
386-16																o ʔ
1411-16																ʔ u
1027-16																g a ʔ
2077-16																m ə h
1459-16																g l ŋ
1323-16																ə ə
1538-16																r ei̯ a h
975-16																o a h
940-16																ŋ a h
1476-16																ʔ ə h
1923-16																n s
105-16																a a ŋ
1431-16																ʔ ɨ
37-16																s ŋ
1814-16																m a n
1183-16																n o n
1890-16																s a
1721-16																ʔ ɨ ʔ
1617-16																b o ʔ
1564-16																b o ʔ
2111-16																l h
1563-16																s a
1597-16																s a ŋ
