COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
8398		pʰ j a ¹											pʰ j a ¹			
3985	m o n ¹	m u n ¹		m u n ¹			m w ə n ¹					m u n ¹			m w a n ¹	
5825				p j a ¹			p j a ¹									
10655				au ¹			au ¹									
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
3498	k u ¹			k u ¹			k u ¹									
2995							n au ¹	n aːu ¹	n aːu ¹							
3351	t a ¹	t ə ¹	t e ¹	t e ¹		t e ¹		t e ¹	t e ¹		t e ¹		t ə ¹	t a ¹	t a ¹	t a ¹
9444					l a ¹							l a ¹				
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
7991					n̥ i ¹	n̥ i ¹				n̥ i ¹	n̥ i ¹	n̥ i ¹				
1996	p o n ¹	p o n ¹								pʰ o n ¹			pʰ o n ¹	p o n ¹	pʰ w a n ¹	pʰ o n ¹
3181										s j e ¹	s j e ¹					
2996							t au ¹	ts au ¹	ts au ¹							
633	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹	j i ŋ ¹	j i ŋ ¹	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹
7503	ˀn e ¹	n e ¹		n e ¹			n e ¹						n e ¹	ˀn əi ¹	ˀn e ¹	ˀn e ¹
9019		qʰ ai ¹											qʰ ai ¹			
8635										ɕ aː n ¹						ɕ aː n ¹
10766		h a ¹		ʔ ai ¹									h a ¹			
2907	t a ¹	t a ¹								t a ¹				t a ¹	t a ¹	
9835		qʰ ai ¹											qʰ ai ¹			
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
7936	ⁿd a m ¹	t a m ¹	ⁿd a m ¹	ⁿd u m ¹	ⁿd a m ¹	ⁿd a m ¹		ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹	ⁿd a m ¹		ⁿd a m ¹		ⁿd a m ¹	ⁿd a m ¹
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
3953					h ai ¹							h ai ¹				
4536		kʰ aːu ¹											x aːu ¹			
1712	ɕ a m ¹	kʰ a m ¹														
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
1975								l j aː n ¹	l j aː n ¹							
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
4236		ȶ au ¹		t a ¹												
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
1976										ts aː n ¹						ts aː n ¹
10734	u ¹		u ¹												u ¹	
7122				n j a ¹			n j a ¹									
1784	ŋ au ¹	ŋ au ¹		ŋ au ¹	ŋ au ¹		ŋ au ¹			ŋ au ¹		ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹
9426	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹	ⁿd o ¹		ⁿd o ¹	ⁿd o ¹	ⁿd o ¹
1749				m o m ¹							m u m ¹					
4863		m u p ¹											m u p ¹			
9202				p w ə t ¹	pʰ aː t ¹	pʰ aː t ¹	h aː t ¹				pʰ aː t ¹	h aː t ¹				
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
3662	p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹			p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹			p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹
801						ˀd a ¹						ˀd a ¹				
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
6020		ŋ e ¹											ŋ e ¹			
7638	ȵ o n ¹	ȵ o n ¹		ȵ w ə n ¹		ȵ o n ¹	ȵ w ə n ¹			ȵ o n ¹		ȵ o n ¹	ȵ o n ¹	ȵ o n ¹	ȵ w a n ¹	ȵ o n ¹
3415							h̃ w aː t ¹						h̃ w aː t ¹			
9953					ˀd j o ¹						ˀd j o ¹	ˀd j o ¹				
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
2320					t aː ŋ ¹	t aː ŋ ¹										
10331	f j e ¹													f j e ¹	f j a ¹	
7243	h ui ¹			h ui ¹												
8417								k o ¹	k o ¹							
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
7867	n aː k ¹	n a k ¹											n aː k ¹	n aː k ¹		n aː k ¹
4535	kʰ u ¹		kʰ u ¹	kʰ u ¹				kʰ u ¹	kʰ u ¹							kʰ u ¹
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
5189					k a m ¹	k a m ¹										k a m ¹
1572		q a m ¹											q a m ¹			
9632	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹	m̥ a ¹	m a ¹			m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹
7208	h i ¹	h i ¹	h i ¹	h i ¹		ɕ i ¹	h i ¹	h i ¹	h i ¹	h i ¹				ɕ i ¹	h i ¹	h i ¹
5826						h u ¹					h u ¹					
1679		ȶ ai ¹			ȶ ai ¹	ȶ ai ¹	ȶ ai ¹				ȶ ai ¹	ȶ ai ¹	ȶ ai ¹			
7191	l j ə n ¹	l j ə n ¹	l j a n ¹						l j a n ¹	l j e n ¹			l j ə n ¹	l j ə n ¹	l j a n ¹	l j a n ¹
4219		k a ¹			k a ¹							k a ¹				
9477	p e ¹	p e ¹	p e ¹	p e ¹			p e ¹	p e ¹	p e ¹	p e ¹			p e ¹	p əi ¹	p e ¹	p e ¹
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
1037	ʁ aːi ¹		ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ɣ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹
10830		kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹		kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
10689					t au ¹							ts ə ¹	ȶ e ¹			
10448		l j eu ¹			ɬ o ¹										l j o ¹	
2266	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		f əi ¹	f e ¹	f e ¹
2994		p aː n ¹									kʷ e n ¹		p aː n ¹	pʰ ə ŋ ¹		
9918					t aː k ¹							ⁿd aː k ¹				
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
6809		k ə n ¹			k ə n ¹		k ə n ¹						k ə n ¹		k ə n ¹	
4396		n̥ a ¹	n̥ a ¹							n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹
435		ȶʰ o t ¹											ȶʰ o t ¹	ȶʰ o t ¹	ȶʰ o t ¹	
7751			v j aː t ¹			v j aː t ¹		v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹				
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
10952	m̥ aː n ¹		m̥ aː n ¹							m̥ aː n ¹				m̥ aː n ¹	m̥ aː n ¹	m̥ aː n ¹
3791	h j e ŋ ¹	h i ŋ ¹	h j e ŋ ¹	h j ə ŋ ¹			h j ə ŋ ¹	h j e ŋ ¹	h j e ŋ ¹	ɕ e ŋ ¹			h i ŋ ¹	ɕ j ə ŋ ¹	ɕ j a ŋ ¹	ɕ ɪ ŋ ¹
3500			q a m ¹		q a m ¹	q a m ¹		q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹		q a m ¹	q a m ¹	q a m ¹
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
1713			n̥ a ¹		n̥ a ¹	n̥ a ¹				n̥ a ¹	n̥ a ¹	n̥ a ¹		n̥ a ¹	n̥ a ¹	
1787						m j au ¹					m j au ¹					
8968	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹			ʔ a n ¹		ʔ a n ¹	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹		ʔ a n ¹	ʔ a n ¹	ʔ a n ¹	ʔ a n ¹
69					ȶ u ¹		ȶ u ¹				ȶ u ¹	ȶ u ¹			ȶ u ¹	
3713	z u ŋ ¹	ȶʰ u ŋ ¹	z u ŋ ¹		z u ŋ ¹	z u ŋ ¹		z u ŋ ¹	z u ŋ ¹	ʔ ũ ¹	z u ŋ ¹	ʔ u ŋ ¹		z u ŋ ¹	z u ŋ ¹	z u ŋ ¹
5928		tʰ j aːu ¹											tʰ j aːu ¹			
3176	n aːu ¹			n aːu ¹										n aːu ¹		n aːu ¹
9806	t i n ¹	t i n ¹		t i n ¹			t i n ¹	t i n ¹	t i n ¹		t i n ¹		t i n ¹		t i n ¹	t i n ¹
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
6053	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹			ˀn a ŋ ¹	n a ŋ ¹	n a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹		n a ŋ ¹	ˀn a ŋ ¹	f aː n ¹	ˀn a ŋ ¹
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
4499					z aːi ¹							z aːi ¹				
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
4964	ˀn j a p ¹	n j a p ¹	ˀn j a p ¹	n j a p ¹			n j a p ¹	n j a p ¹	n j a p ¹	ˀn j a p ¹			n j a p ¹	ˀn j a p ¹	ˀn j a p ¹	ˀn j a p ¹
3298								ŋ au ¹	ŋ a ¹							
3628					ts ai ¹	ts ai ¹		ts ai ¹		ts ai ¹	ts ai ¹	ts ai ¹				
10371		t i ¹		t a ¹		t i ¹	t ai ¹	t i ¹	t i ¹		t i ¹		t i ¹		t i ¹	
9366				h a ¹								h au ¹				
6309	l o ŋ ¹	q u n ¹	q o n ¹	k u n ¹			q w ə n ¹	m o n ¹	q o n ¹				q u n ¹			l o ŋ ¹
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
7988	f o n ¹													f o n ¹		f o n ¹
9916	k u n ¹	k u n ¹	k u n ¹			k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹
8731	t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹			t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
7032											t a ŋ ¹	t a ŋ ¹				
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
9367					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹							
3765	ˀɣ e ¹	ɣ e ¹	ɣ e ¹		ˀɣ e ¹	ˀɣ e ¹				ˀɣ e ¹	ˀɣ e ¹	ˀɣ e ¹	ɣ e ¹	ˀɣ e ¹	ˀɣ e ¹	ˀɣ e ¹
3823	ʁ aːu ¹		ʁ aːu ¹					ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹			ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹
2358				qʰ ui ¹			qʰ ui ¹									
7000		ȵ a ¹	ˀȵ a ¹			ˀȵ a ¹		ȵ a ¹	ȵ a ¹	ˀȵ a ¹	ˀȵ a ¹		ȵ a ¹		ˀȵ a ¹	
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
7870					ts e k ¹							ts e k ¹				
7538					ˀȵ i ¹	ˀȵ i ¹					ˀȵ i ¹					ˀȵ i ¹
10543	ⁿd i n ¹	ⁿd i n ¹								ⁿd i n ¹			ⁿd i n ¹		ⁿd i n ¹	
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
493				f a n ¹												f a n ¹
7139				q u ŋ ¹			q u ŋ ¹									
10619	ɕ ai ¹	ɕ ai ¹			ɕ ai ¹	ɕ ai ¹				ɕ ai ¹	ɕ ai ¹	ɕ ai ¹	ɕ ai ¹	ɕ əi ¹	ɕ ai ¹	ɕ ai ¹
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
532	p i ¹	p ai ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹
11071						k ai ¹	k ai ¹									
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
6400		kʷ aː ŋ ¹											kʷ aː ŋ ¹			
495								ⁿb i n ¹								ˀb i n ¹
6451	p i ¹	p ai ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹			p i ¹	p i ¹	p i ¹	p i ¹
3602	ˀm au ¹	m au ¹								ˀm au ¹						ˀm au ¹
5602				p u ¹				p u ¹								
6812						ʔ aː m ¹				ʔ aː m ¹						ʔ aː m ¹
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
10482	j aːu ¹		j aːu ¹		j aːu ¹	j aːu ¹		j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹		j aːu ¹
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
9018	ŋ ai ¹		ŋ̊ ai ¹							ŋ̊ ai ¹	ŋ̊ ai ¹			ŋ̊ əi ¹	ŋ̊ ai ¹	ŋ̊ ai ¹
7466		ɣ a t ¹	ɣ a t ¹	ɣ a t ¹	ɣ ə t ¹		ɣ a t ¹		ɣ a t ¹	ɣ a t ¹			ɣ ə t ¹	ɣ ə t ¹		ɣ ɜ t ¹
1800	ⁿd j ə ŋ ¹	t ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹
3414	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹		h̃ j aː n ¹	h̃ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹
966	ˀd aː ŋ ¹		ⁿd aː ŋ ¹	ⁿd aː ŋ ¹			ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ˀd aː ŋ ¹			l aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹
10256	v j ə n ¹	p j a n ¹	v j a n ¹	v j a n ¹			v j ə n ¹	v j a n ¹	v j a n ¹	v j a n ¹			v j ə n ¹	v j ə n ¹	v j aː n ¹	v j a n ¹
1571	l o ¹				l o ¹						l o ¹	l o ¹				
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
7486	j eu ¹		j eːu ¹	j j u ¹					j j u ¹	j j u ¹				j j u ¹		j j eu ¹
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
5962				j i ¹												j i ¹
2622	m j e ¹	m j a ¹	m j a ¹	m j e ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹				m j a ¹	m j e ¹		m j a ¹
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
9324					v ə n ¹							v ə n ¹				
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
9528	h u p ¹		h u p ¹			qʰ u p ¹		h u p ¹	h u p ¹	h u p ¹	qʰ u p ¹			h u p ¹	h u p ¹	h u p ¹
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
1090				t a ¹	t a ¹	t a ¹	t a ¹			ȶ i ¹	t a ¹	t a ¹		t ə ¹		
2413		k aːi ¹										q aːi ¹				
10849				k ai ¹			k ai ¹									
10257					ɕ j u ¹	ɕ j u ¹					h j u ¹	ɕ j u ¹				
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
7800		k u ¹											k u ¹			
8331								m j aː ŋ ¹	m j aː ŋ ¹							
9952		ɕ o ¹											ɕ o ¹			
8732				t e k ¹			t e k ¹					t e k ¹				
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
7065				j a ¹												j a ¹
6260		t au ¹	t au ¹		t au ¹	t au ¹		t au ¹	t au ¹	t au ¹	t au ¹	t au ¹		t au ¹	t au ¹	t au ¹
6418		ȶ aːi ¹												ȶ aːi ¹		
3533		t aːu ¹											t aːu ¹			
6735				tsʰ aːi ¹		tsʰ aːi ¹	s ai ¹	tsʰ aːi ¹	tsʰ aːi ¹	tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹
106	k a m ¹		k a m ¹	k a m ¹		k a m ¹		k a m ¹	k a m ¹	k a m ¹	k a m ¹				k a m ¹	k a m ¹
5981	l u ¹	l u ¹	l u ¹			l o ¹			l u ¹	l u ¹	l u ¹		l u ¹	l u ¹	l u ¹	l u ¹
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
8884						h e ¹										h e ¹
8261		ȶ i n ¹											ȶ i n ¹			
10738								pʰ u ¹	pʰ u ¹							
10797	l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹			l aːi ¹	l aːi ¹	l aːi ¹	l aːi ¹
10733	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ əi ¹	ʔ ai ¹	ʔ ai ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
6617	m aː t ¹	m aː t ¹		m aː t ¹			m aː t ¹					m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹
8109			q o k ¹	k o k ¹												
5100		t j aː n ¹											t j aː n ¹			
6211					t i ¹			t i ¹	t i ¹		t i ¹	t i ¹				
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
9037							ŋ a ¹						ŋ a ¹			
1416	l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹
7030		p u n ¹											p u n ¹			
10688				ts ə m ¹							ts j ə m ¹					
4357	ts aː p ¹			ts a ¹	ˀd a ¹											
4828	n u ¹	n u ¹	n u ¹	n u ¹						n u ¹			n u ¹	n u ¹	n u ¹	n u ¹
10484			l aː k ¹						l aː k ¹		l aː k ¹					
6469		ɣ u m ¹		ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ɣ u m ¹	ɣ u m ¹	ɣ u m ¹	ˀɣ u m ¹	ʔ u m ¹	ˀɣ ə m ¹	ɣ u m ¹	ˀɣ u m ¹	ˀɣ u m ¹	
4497	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹		ʔ e ¹		ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹			ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹
862							q au ¹					q a ¹				
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
10542	l u ¹		l u ¹	l u ¹			l u ¹	l u ¹	l u ¹	l u ¹			l aːu ¹	l u ¹		l u ¹
5520	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹		ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
3859					t a ¹	t a ¹					t a ¹	t a ¹				
5485	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
9783					p a n ¹			p a n ¹	p a n ¹		p a n ¹					
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
6855				t au ¹			t au ¹									
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
2340	ȶ e ¹			ȶ e ¹										ȶ e ¹	ȶ e ¹	
800					ɕ o n ¹		s w ə n ¹									
10274		v a t ¹														v a t ¹
8208		l j o ¹											l j o ¹			
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
11180	ʔ ai ¹		ʔ i ¹	ʔ ai ¹			ʔ ai ¹	ʔ j au ¹			ʔ i ¹		ʔ ai ¹			ʔ ai ¹
9546				h e ¹							h e ¹					
1519	ŋ̊ aːu ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹		ŋ̊ aː ŋ ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹		ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹
9075		t u n ¹		t w ə n ¹	f ə n ¹		t w ə n ¹						t u n ¹			
8209	l j e m ¹								l j aː m ¹		l j aː m ¹	l j aː m ¹		l j aː m ¹		
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
1678	k aː m ¹		k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹
5401	n̥ j a ¹	n̥ j ã ¹	n̥ j a ¹	pʰ j a ¹			pʰ j aː k ¹	pʰ j a ¹	pʰ j a ¹	n̥ j a ¹			ȵ ã ¹	n̥ j a ¹	n̥ j a ¹	n̥ j a ¹
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
3792		h aːu ¹											h aːu ¹			
3697		l aːu ¹											l aːu ¹			
2910					q ə ¹	k u ¹										
10687		n̥ u ¹		n au ¹			n au ¹			n̥ u ¹	n au ¹	n au ¹		n̥ u ¹		n̥ u ¹
9383					ts u t ¹	ts u t ¹					ts u t ¹					
1956					ˀȵ aː m ¹	ˀȵ aː m ¹				ˀȵ aː m ¹	ˀȵ aː m ¹	ˀȵ aː m ¹			ˀȵ aː m ¹	ˀȵ aː m ¹
10503	f aː ŋ ¹	p a ŋ ¹	f aː ŋ ¹	f a ŋ ¹	f aː ŋ ¹	v a ŋ ¹	h w aː n ¹			ɣ aː n ¹	f aː ŋ ¹		p a ŋ ¹	f aː ŋ ¹	f aː ŋ ¹	f aː ŋ ¹
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
1182				n a ¹			n a ¹									
967		q aː ŋ ¹			q aː ŋ ¹	q aː ŋ ¹					q aː ŋ ¹	q aː ŋ ¹				
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
8329	ˀŋ w a ¹		ˀŋ w a ¹							ˀŋ w a ¹				ˀŋ w a ¹	ˀŋ w a ¹	ˀŋ w a ¹
6545		j i ¹		j i ¹									j i ¹			
4218	ˀd j e ¹		ⁿd j a ¹	ⁿd j e ¹		ȶ a ¹	ⁿd j a ¹	ⁿd j a ¹	ⁿd j a ¹	ˀd j a ¹	ȶ a ¹		l j a ¹	ˀd j e ¹	ˀd j a ¹	ˀd j a ¹
3915						v j au ¹					v j au ¹					
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
