COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
1572		q a m ¹											q a m ¹			
8414	f j e m ¹	f j aː m ¹	f j aː m ¹		f j aː m ¹	f j aː m ¹				f j aː m ¹	ⁿb j aː m ¹	v j aː m ¹	p j aː m ¹	f j aː m ¹	f j a m ¹	f j aː m ¹
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
9632	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹	m̥ a ¹	m a ¹			m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m a ¹	m̥ a ¹
7159	v a n ¹	p a n ¹	w a n ¹		v a n ¹	v a n ¹	v a n ¹	v a n ¹	w a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹	v a n ¹
4623	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹
9738	s i t ¹		ɕ i t ¹	s ə t ¹	s j i t ¹	s i t ¹	ɕ i k ¹	ɕ i t ¹	s i t ¹		s i t ¹	s i t ¹	s i t ¹			s i t ¹
7699	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹
2996							t au ¹	ts au ¹	ts au ¹							
3935			f j a ¹	f j e ¹	f a ¹	f j a ¹		f j a ¹	f j a ¹		f j a ¹	f a ¹				
2857	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹
1784	ŋ au ¹	ŋ au ¹		ŋ au ¹	ŋ au ¹		ŋ au ¹			ŋ au ¹		ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹
3663					q aːu ¹	q aːu ¹					q aːu ¹	q aːu ¹				
8261		ȶ i n ¹											ȶ i n ¹			
680	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹	l o ŋ ¹
1767	ts o ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ȶ u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ȶ u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹	ts u ŋ ¹
9402		ⁿd j a n ¹			ⁿd j a n ¹	ⁿd j a n ¹					ⁿd j a n ¹					ⁿd j a n ¹
291				q au ¹				q o ¹	q ə ¹							
3160		l j e ¹											l j e ¹			
817	d ə n ¹	s ə n ¹	d ə n ¹	t ə n ¹	t ə n ¹	t ə n ¹	ⁿd ə n ¹	ⁿd ə n ¹	ⁿd ə n ¹	d ə n ¹	t ə n ¹	t ə n ¹	z ə n ¹	ⁿd ə n ¹	ⁿd ə n ¹	t ə n ¹
3645	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹	ɣ aː n ¹
11164		m õ ¹											m o ¹			
9097	l a m ¹	h a m ¹	l a m ¹	l a m ¹	ˀd a m ¹	ˀd a m ¹	l a m ¹	l a m ¹	l a m ¹	l a m ¹	ˀd a m ¹	ˀn a m ¹	h a m ¹	l a m ¹	l a m ¹	l a m ¹
469	t j u m ¹	t u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j u m ¹	t j i m ¹	t u m ¹	t j u m ¹	t j u m ¹	t j u m ¹
5189					k a m ¹	k a m ¹										k a m ¹
4304	h aːu ¹		h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
3917													ȶʰ a ¹		ȶʰ a ¹	
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
6349	ʁ aː n ¹	q aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ ɐː n ¹	ɣ aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ aː n ¹	q aː n ¹	ʁ aː n ¹	ʁ aː n ¹	ʁ aː n ¹
1748	f i t ¹	p i t ¹	f i k ¹		f i t ¹	f i k ¹	f i t ¹	f i k ¹	f i k ¹	f i t ¹	f i k ¹	f i k ¹	p i k ¹	f i t ¹	f i t ¹	f i k ¹
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
6814													tsʰ ɿ ¹		tsʰ ɿ ¹	
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
2340	ȶ e ¹			ȶ e ¹										ȶ e ¹	ȶ e ¹	
9985	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹	ʔ aːu ¹
9444					l a ¹							l a ¹				
8449		k ə ¹													q ə ¹	
9899	ts i ¹	ȶ i ¹	ȶ i ¹	ts ai ¹	ts i ¹	ts i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ts i ¹	ȶ i ¹	ts i ¹	ȶ i ¹	ts i ¹	ts i ¹	ts i ¹
8314					ˀd a p ¹		ⁿd a p ¹									
3228	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹	q o ŋ ¹
3179					ɕ o n ¹	ɕ o n ¹		h ɥ a n ¹	h j o n ¹			ɕ o n ¹			ɕ w a n ¹	
5944	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹
3934	ˀm aː n ¹	m aː n ¹								ˀm aː n ¹			m aː n ¹	ˀm aː n ¹	ˀm aː n ¹	ˀm aː n ¹
10545				t j ui ¹	ˀd u ¹	ˀd u ¹	t j ui ¹				ˀd u ¹	ˀd u ¹				
3858	n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹
5001		p aːu ¹											p j a ¹			
3049	m aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹
2267		t j aːi ¹											t j aːi ¹			
7419	ˀȵ a ¹		ˀȵ a ¹	n i ¹	ˀȵ a ¹	ˀȵ a ¹		ȵ a ¹	ȵ a ¹	ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹		ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
7834				t a n ¹			t a n ¹									
1037	ʁ aːi ¹		ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ɣ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹		ʁ aːi ¹	ʁ aːi ¹	ʁ aːi ¹
8663	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ˀŋ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹
8599	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹	p j a m ¹
6276	l i n ¹													l i n ¹		l i n ¹
1974					ts j u p ¹				s u p ¹		s u p ¹					
9634								pʰ w a ¹	pʰ w a ¹				pʰ w a ¹			
6810			ⁿb j aːi ¹		ˀb j aːi ¹	ˀb j aːi ¹		ⁿb j aːi ¹	ⁿb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹		m j aːi ¹		ˀb j aːi ¹
8243	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹	j a m ¹	ʔ j a m ¹	ʔ j a m ¹	ʔ j a m ¹
169				m j u ¹		ˀm j u ¹					ˀm j u ¹	ˀm j u ¹	m j u ¹			
8634									f j e n ¹				p j aː n ¹		f j a n ¹	
10036	s u k ¹	ts u k ¹	s u k ¹	z o k ¹	s u k ¹	s u k ¹	j u k ¹	s u k ¹	s u k ¹	s u k ¹	s u k ¹	s u k ¹	z u k ¹	s u k ¹	z u k ¹	s u k ¹
7401	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹	h aː m ¹
7099	l j ə k ¹	l ə k ¹	l j ə k ¹	l j əː k ¹	l j i k ¹	l j ə k ¹	l j ə k ¹	l j ə k ¹	l j ə k ¹	l ɪ k ¹	l j ə k ¹	l j i k ¹	l j ə k ¹	l j ə k ¹	l j ə k ¹	l j ə k ¹
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
3297							h au ¹		h au ¹							
21	ȶ ə n ¹		ȶ ə n ¹		ȶ i n ¹	ȶ ə n ¹				ȶ i n ¹				ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
225	ȶʰ i ¹	ȶʰ i ¹											ȶʰ i ¹			
8938	tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹				tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹		tʰ a ¹	tʰ a ¹
10503	f aː ŋ ¹	p a ŋ ¹	f aː ŋ ¹	f a ŋ ¹	f aː ŋ ¹	v a ŋ ¹	h w aː n ¹			ɣ aː n ¹	f aː ŋ ¹		p a ŋ ¹	f aː ŋ ¹	f aː ŋ ¹	f aː ŋ ¹
3334	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹
9367					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹							
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
2266	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		f əi ¹	f e ¹	f e ¹
6020		ŋ e ¹											ŋ e ¹			
897	ˀb j e ¹	m j a ¹	ⁿb j a ¹	ⁿb j e ¹	ˀb j a ¹	ˀb j a ¹	ⁿb j a ¹	ⁿb j a ¹	ⁿb j a ¹	ˀb j a ¹	ˀb j a ¹	ˀb j a ¹	m j a ¹	ˀm j e ¹	ˀb j a ¹	ˀb j a ¹
2724			ȵ u ¹							ȵ̥ u ¹				ȵ̥ u ¹	ȵ̥ u ¹	
3127	m j e ¹	m j a ¹	m j a ¹	m j e ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j a ¹	m j e ¹	m j a ¹	m j a ¹
8399			s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹		s a ¹	s a ¹	s a ¹
7138	ʔ ui ¹	ʔ ũi ¹	ʔ ui ¹		ʔ oi ¹	ʔ oi ¹	ʔ oi ¹	ʔ ui ¹	ʔ ui ¹	ʔ ui ¹	ʔ oi ¹	ʔ oi ¹	ʔ õi ¹	ʔ ui ¹	ʔ oi ¹	ʔ ui ¹
3696	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	t u ¹	t u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	ⁿd u ¹	t u ¹	ⁿd u ¹		ⁿd u ¹	ⁿd u ¹	ⁿd u ¹
3052										k ə ¹			k ə ¹			
10885		t aːu ¹		t aːu ¹			t aːu ¹						t aːu ¹			
4041								ts u m ¹	ts u m ¹							
8497	ts ə n ¹	ȶ ə n ¹	ts ə n ¹	ts ə n ¹	ts i n ¹	ts j ə n ¹	ȶ ə n ¹	ts ə n ¹	ts ə n ¹	ts ə n ¹	ȶ ə n ¹	ts ə n ¹	ȶ ə n ¹	ts ə n ¹	ts ə n ¹	ts ə n ¹
4845	j a ¹		j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
5654	m j e n ¹	m i n ¹	m j e n ¹	m i n ¹	m j e n ¹	m j e n ¹	ⁿb j e n ¹	m j e n ¹	m j e n ¹	m j e n ¹	m j e n ¹	m j eː n ¹	m i n ¹	m i n ¹	m j a n ¹	m j e n ¹
4176	s i ¹	s ɿ ¹		ɕ i ŋ ¹									s i ¹	s ɿ ¹	s ɿ ¹	s ɿ ¹
2623										t o ŋ ¹	t o ŋ ¹	t o ŋ ¹			t o ŋ ¹	
8141		ŋ u k ¹											ŋ̊ u k ¹			
10353	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹	ɣ a ¹
8714	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹		ȶ i t ¹	ȶ i t ¹	ȶ ə t ¹	ȶ i t ¹	ȶ i t ¹	k i t ¹	ȶ i t ¹	ȶ i t ¹	ȶ i t ¹
10142	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	ts u ŋ ¹	t o ŋ ¹	t o ŋ ¹	ȶ u ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹	t o ŋ ¹
861	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	ˀd aː k ¹	ˀd aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	ˀd aː k ¹	ˀd aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹
8023	q u m ¹	q u m ¹	q u m ¹	q u m ¹	k u p ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	q u m ¹	k ə m ¹	q u m ¹	q u m ¹	k u m ¹	q o m ¹
9304	ts i ¹	ȶ i ¹	ȶ i ¹	ts ai ¹	ts i ¹	ts i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ e ¹	ts i ¹	ȶ i ¹	ts i ¹	ȶ i ¹	ts i ¹
5418	ȶ i ¹	ȶ ə ¹	ȶ ə ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹		ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ i ¹	ȶ e ¹	ȶ i ¹	ȶ ɪ t ¹	ȶ i ¹
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
493				f a n ¹												f a n ¹
9809						q a ¹						k a ¹				
1157		p a ŋ ¹											p aː n ¹			
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
3824		q aːu ¹											q aːu ¹			
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
10371		t i ¹		t a ¹		t i ¹	t ai ¹	t i ¹	t i ¹		t i ¹		t i ¹		t i ¹	
7666	ɕ ə n ¹	f ə n ¹	h j ə n ¹	h j a n ¹	ɕ i n ¹	ɕ ə n ¹	h j a n ¹	h ə n ¹	h j ə n ¹	ɕ ə n ¹	ɕ ə n ¹	ɕ i n ¹	f ə n ¹	ɕ ə n ¹	ɕ a n ¹	ɕ ə n ¹
5100		t j aː n ¹											t j aː n ¹			
8312				h a ¹		h a ¹					h a ¹	h a ¹				
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
384	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹	ȵ aːu ¹
8732				t e k ¹			t e k ¹					t e k ¹				
7160			l a ¹				l ə ¹		l a ¹							l a ¹
7100								kʰ a ŋ ¹	kʰ a ŋ ¹							
8731	t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹			t aː p ¹	t aː p ¹	t aː p ¹		t aː p ¹	t aː p ¹	t aː p ¹	t aː p ¹
434	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹				pʰ a ¹
7638	ȵ o n ¹	ȵ o n ¹		ȵ w ə n ¹		ȵ o n ¹	ȵ w ə n ¹			ȵ o n ¹		ȵ o n ¹	ȵ o n ¹	ȵ o n ¹	ȵ w a n ¹	ȵ o n ¹
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
1997			t j e p ¹					t j e p ¹		t j e p ¹	t j e p ¹		t j e ¹			
7208	h i ¹	h i ¹	h i ¹	h i ¹		ɕ i ¹	h i ¹	h i ¹	h i ¹	h i ¹				ɕ i ¹	h i ¹	h i ¹
417	k w aː n ¹	k w aː n ¹	k w aː n ¹	k w ə n ¹	k w aː n ¹	k w aː n ¹	k w ə n ¹	k w aː n ¹	k o n ¹	k w aː n ¹	k w aː n ¹	k w aː n ¹	k w aː n ¹	k w aː n ¹	k w a n ¹	k w aː n ¹
11133			q a ¹	q o ¹		k o ¹	k o ¹	q a ¹	q a ¹			ɣ o ¹	q ə ¹			
10652	n i ¹	n ə ¹	n i ¹		n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹	n i ¹
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
8484			m aː ŋ ¹		m j aː ŋ ¹	m j aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m j aː ŋ ¹	m j e ŋ ¹			m w a ŋ ¹	m aː ŋ ¹
3482		ȵ o n ¹	ȵ o n ¹		ȵ o n ¹	ȵ o n ¹		ȵ w a n ¹	ȵ o n ¹	ȵ o n ¹	ȵ o n ¹		ȵ u n ¹		ȵ o n ¹	
2723		ȵ ə n ¹				ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹				
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
9686	t j ə t ¹	l ə t ¹	t j ə t ¹	t j a t ¹	t j i t ¹	t j ə t ¹	t j a t ¹	t j ə t ¹	t j ə t ¹	t j ə t ¹	t j ə t ¹		l ə t ¹	t j ə t ¹	t j a t ¹	t j ə t ¹
7046	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
10764	n i ¹		n i ¹	n j e ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹
4606	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹	n aː n ¹
10736		n̥ u ¹			n̥ au ¹	n̥ au ¹				n̥ u ¹	n̥ au ¹	n̥ au ¹		n̥ u ¹		n̥ u ¹
8330		ŋ aː ŋ ¹		n i ŋ ¹	ˀŋ aː ŋ ¹	ˀŋ aː ŋ ¹	ŋ aː ŋ ¹				ˀŋ aː ŋ ¹		ŋ aː ŋ ¹			
8748	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹	h a ¹
8617								ⁿd ai ¹	ⁿd ai ¹							
4536		kʰ aːu ¹											x aːu ¹			
5468	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹		z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹
5401	n̥ j a ¹	n̥ j ã ¹	n̥ j a ¹	pʰ j a ¹			pʰ j aː k ¹	pʰ j a ¹	pʰ j a ¹	n̥ j a ¹			ȵ ã ¹	n̥ j a ¹	n̥ j a ¹	n̥ j a ¹
7552				h i ¹			h i ¹									
5962				j i ¹												j i ¹
10189	h j e n ¹	h i n ¹	h j e n ¹	h i n ¹	ɕ e n ¹	ɕ e n ¹	h j e n ¹	h j e n ¹	h j e n ¹	ɕ e n ¹	ɕ e n ¹	ɕ eː n ¹	h i n ¹	ɕ i n ¹	ɕ j a n ¹	ɕ e n ¹
7118	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹				h j a ŋ ¹			ɕ a ŋ ¹			h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
7800		k u ¹											k u ¹			
3585	v aː ŋ ¹	pʰ aː ŋ ¹	v aː ŋ ¹	v w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	v aː ŋ ¹	pʰ aː ŋ ¹	v o ŋ ¹	v w a ŋ ¹	v aː ŋ ¹
5807	ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹
401	n̥ o ¹	n̥ o ¹	n̥ o ¹		n̥ o ¹	n̥ o ¹				n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
7799	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹
6107					k ə n ¹						k ə n ¹	k ə n ¹				
5982				t u n ¹			t w ə n ¹									
3195		l aːi ¹											l aːi ¹			
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
7013		n j a n ¹			ˀȵ i n ¹	ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹	ȵ ə n ¹			
6259	ts a n ¹			ts a n ¹			ȶ a n ¹						s a n ¹			
2414					h aː n ¹	h aː n ¹					h aː n ¹					
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
2268		m j aː k ¹											m j aː k ¹			
9366				h a ¹								h au ¹				
4947	ˀd aː n ¹		ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	l aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹
