COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
293-17																	ħ ə r ə s		
373-17																	q ə m ə		
408-17																	b ə r ə		
414-17																	d ə b a		
601-17																	r ə r b		
642-17																	n ə a s		
60-17																	n ə ə ə		
115-17																	ʔ ə m		
209-17																	s ə m ə n		
415-17																	s ɨ n a m		
450-17																	s ə r		
638-17																	s ɨ r ə		
645-17																	q a		
75-17																	ʔ a m		
214-17																	ʔ a b		
218-17																	ʔ ɨ n ə n		
409-17																	ʔ a ə r		
598-17																	k ə ə		
164-17																	b ə ə		
332-17																	ʔ ə ə r		
412-17																	s a n ɨ n		
496-17																	ʔ ə s ə n ə		
158-17																	q ə m s		
61-18																		d ə m	
63-18																		ʔ a t ɨ	
107-18																		kʼ a m ə	
112-18																		d ə b ə n a	
331-18																		n ɨ g	
377-18																		b ə kʼ	
381-18																		ʔ a	
417-18																		r u	
451-18																		s ə b	
454-18																		ʔ a n ɨ r	
484-18																		s ɨ n ɨ s	
535-18																		ʔ a s ɨ r	
543-18																		s ə	
593-18																		ʔ a m	
640-18																		m a	
1-18																		d ə b ə r ə	
65-18																		ʔ u b	
163-18																		s ə tʃʼ	
212-18																		ʔ ɨ n	
244-18																		ʔ a r ə	
248-18																		m u l	
293-18																		f ə r ə	
373-18																		kʼ ɨ m a	
408-18																		b ə r	
414-18																		d ə b	
601-18																		ʔ ə r b	
642-18																		n ɨ a	
60-18																		n ə g ə ə	
115-18																		ʔ ə	
209-18																		s ə m	
242-18																		ʔ a m ɨ s	
415-18																		ʔ ɨ n	
450-18																		s ə r	
490-18																		ʔ ə b ə	
638-18																		s ɨ r	
645-18																		kʼ a	
75-18																		ʔ a m ɨ	
160-18																		d ə r ə	
208-18																		ʔ ɨ n	
214-18																		ʔ a b	
218-18																		ʔ ɨ ɨ n	
378-18																		ʔ a n ə	
379-18																		s ə ə	
497-18																		t ə	
646-18																		ʔ a ə	
164-18																		b ə ə	
210-18																		d ə ʔ o n	
215-18																		ʔ ɨ n ə b ə	
256-18																		ʔ u m	
285-18																		m ɨ n a	
332-18																		ʔ ɨ ɨ r	
380-18																		ʔ a ʔ	
412-18																		s a n	
496-18																		ʔ ɨ s ə n b ə t	
64-18																		ʔ a b o	
67-18																		w ɨ	
169-18																		b ɨ r ə z ə	
251-18																		ʔ ə	
294-18																		m u kʼ	
461-18																		ə	
547-18																		w ɨ tʼ	
597-18																		ʔ ə n ə ə ə	
655-18																		m ɨ	
7-18																		ʔ a a	
158-18																		kʼ ə m ɨ	
168-18																		ʔ ɨ m a	
61-19																			d ə m
63-19																			ʔ a t ɨ
107-19																			g ə m ə l
112-19																			d ə b ə n
331-19																			n ɨ g
377-19																			b ə kʼ
381-19																			ʔ ə
417-19																			r a
451-19																			s ə b t
454-19																			ʔ a n t ɨ r
484-19																			s ɨ t ɨ s t
535-19																			ʔ a s ɨ r
543-19																			s ə s
593-19																			ʔ a m
640-19																			m ə n
1-19																			d ə b ə r ə
65-19																			ʔ ə b
163-19																			s ə t ə
212-19																			ʔ ɨ n
244-19																			ʔ a r ə
248-19																			m u l
293-19																			ʔ ə r ə
373-19																			kʼ ɨ m
408-19																			b ə r
414-19																			d ə b a
601-19																			ʔ a r b
642-19																			n ɨ a
60-19																			n ə b ə ə
115-19																			ʔ ə
209-19																			s ə m
242-19																			ʔ a m ɨ s
415-19																			ʔ ɨ n
450-19																			s ə r
490-19																			t ə b ə
638-19																			s ɨ ə
645-19																			kʼ a
75-19																			ʔ a m ɨ
160-19																			d ə r ə kʼ
208-19																			ʔ ɨ n ʔ
214-19																			ʔ a b
218-19																			ʔ ɨ ɨ n
378-19																			ʔ a n g ə t
379-19																			s ə t ə
409-19																			ʔ ə t ə
497-19																			t ə n
646-19																			ʔ a ə
164-19																			b ə ə
210-19																			ʔ ə ə n
215-19																			ʔ a b
256-19																			t i m
285-19																			m ɨ t a t
380-19																			ʔ a
412-19																			s ə n
496-19																			ʔ s ə n b ə t
64-19																			ʔ a b
67-19																			w ɨ
169-19																			b ɨ r ə b ə ə
251-19																			ʔ ɨ
294-19																			m ə
461-19																			t ə
547-19																			w ɨ s ə t
597-19																			ʔ ə n ə ə ə
7-19																			ʔ a l g a
158-19																			kʼ ə m ɨ
168-19																			ʔ a m a r
