COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
1073-5					t ɵy ³¹														
1075-5					l i ³¹														
1077-5					t tsʰ ai ⁵²														
1078-5					tsʰ i ŋ ⁴⁴														
1083-5					t u ŋ ⁴⁴														
1084-5					s y ŋ ⁴⁴														
1085-5					kʰ a ŋ ⁴⁴														
1088-5					tsʰ i ŋ ⁴⁴														
1089-5					l i ŋ ⁴⁴														
1091-5					k ɔ ³¹														
1092-5					ts j e ⁴⁴														
1093-5					k u ³¹														
1094-5					k eu ²¹³														
1104-5					ts y ⁴⁴														
1106-5					tsʰ au ⁵²														
1107-5					t i ⁴⁴														
1112-5					k i ŋ ⁴⁴														
1116-5					t ɔ ⁵²														
1119-5					ts a ʔ ²³														
1122-5					t ou ŋ ²⁴²														
1127-5					s eu ⁴⁴														
1129-5					l i ⁵²														
1131-5					tʰ i ²¹³														
1133-5					x u ⁴⁴														
1145-5					i ³¹														
1173-5					s y ³¹														
1187-5					t j e ŋ ²¹³														
1194-5					k u ⁴⁴														
1209-5					x i ³¹														
1217-5					s a ʔ ²³														
1221-5					m a ³¹														
1223-5					t ei ʔ ⁴														
1225-5					l ɔ ⁵²														
1230-5					t i ⁴⁴														
1231-5					s w ei ³¹														
2-6						ɪ k ⁵													
4-6						tʃʰ a k ⁵													
5-6						tʃʰ u ŋ ²²													
6-6						ʃ aː m ⁵⁵													
7-6						ʃ œ ŋ ²²													
8-6						h aːi ²¹													
9-6						p aː k ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						tʃ au ³⁵													
32-6						l a ²¹													
33-6						tʃ y ³⁵													
38-6						j i ²²													
40-6						u n ²¹													
42-6						k u ³⁵													
43-6						tʃʰ ɪ ŋ ³⁵													
46-6						w ɔ ŋ ²¹													
52-6						l œ ŋ ⁵⁵													
53-6						ʃ a ŋ ²¹													
56-6						k ɪ n ⁵⁵													
59-6						tʰ œy ²²													
60-6						tʃʰ u ŋ ⁵⁵													
64-6						l ɪ ŋ ²²													
68-6						k i n ²²													
85-6						w œy ²²													
86-6						t ou ⁵⁵													
87-6						tʃ y ⁵⁵													
93-6						l ei ²¹													
98-6						l ɔi ²¹													
109-6						ʃ ɪ n ⁵⁵													
115-6						tʰ ou ⁵⁵													
118-6						tʃ i k ³													
124-6						k au ³⁵													
127-6						tʃ œy ³³													
133-6						tʰ au ²²													
144-6						ʃ a ³⁵													
161-6						h u ŋ ⁵⁵													
166-6						k j œ ŋ ⁵⁵													
170-6						pʰ i ²¹													
171-6						tʰ ou ⁵⁵													
173-6						p tʃ a t ²													
174-6						l œy ³³													
175-6						tʃʰ i n ²¹													
176-6						l œ ŋ ²³													
177-6						p aː k ³													
179-6						l u k ⁵													
181-6						p ɪ ŋ ⁵⁵													
182-6						tʃ i ⁵⁵													
189-6						k y n ⁵⁵													
191-6						tʰ u ŋ ⁵⁵													
193-6						l aː ŋ ⁵⁵													
198-6						t a ŋ ²²													
199-6						h u ŋ ⁵⁵													
200-6						tʃ u k ⁵													
202-6						t ou ⁵⁵													
205-6						ʃ a n ⁵⁵													
206-6						t i t ³													
209-6						w a t ²													
211-6						tʃʰ ou ⁵⁵													
215-6						l ei ²²													
216-6						k a t ³													
217-6						t ou ²¹													
219-6						ʃ y t ³													
220-6						tʃʰ au ³³													
225-6						tʰ i n ²¹													
230-6						tʃ i n ³³													
234-6						p a k ⁵													
238-6						l a t ²													
242-6						tʃʰ i ²²													
253-6						kʰ ɪ n ⁵⁵													
256-6						ʃ u k ²													
261-6						f a ⁵⁵													
262-6						p aː k ³													
263-6						ʃ i ²¹													
264-6						k œ ŋ ⁵⁵													
271-6						ʃ ai k ²													
272-6						tʰ i n ⁵⁵													
274-6						f u ³⁵													
275-6						p aː n ³³													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²¹													
295-6						tʃ œy ³³													
300-6						au ²¹													
303-6						tʃ y ³⁵													
306-6						k au ³⁵													
307-6						k u ³⁵													
308-6						tʃ y ³³													
312-6						kʰ j au ³³													
313-6						k ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h a t ⁵													
335-6						tʃ œy ⁵⁵													
338-6						k ou ³⁵													
339-6						tʃ au ⁵⁵													
341-6						f u ²¹													
342-6						m ɪ ŋ ²²													
343-6						h ɔ ²¹													
344-6						pʰ ŋ a ³⁵													
349-6						k u k ⁵													
353-6						tʃʰ œ ŋ ⁵⁵													
360-6						h au ²¹													
375-6						tʃ œy ³⁵													
388-6						ʃ i ⁵⁵													
389-6						f w ai ⁵⁵													
392-6						k w a n ³³													
394-6						k i n ²²													
401-6						tʰ ou ³⁵													
402-6						ɔi ²²													
403-6						tʰ ou ²¹													
409-6						tʃ ɔ ³⁵													
418-6						m ɔi ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²²													
459-6						j œy ²²													
460-6						t ɔ ⁵⁵													
461-6						l a ²¹													
464-6						tʰ ou ²¹													
465-6						tʰ i n ⁵⁵													
466-6						t ou ²¹													
467-6						f u ²²													
469-6						ʃ ai k ²													
480-6						ʃ aː ⁵													
482-6						l ai ²³													
484-6						f u ³⁵													
491-6						m ɔi ²²													
492-6						tʃʰ i ⁵⁵													
495-6						tʃ au ³⁵													
496-6						k u ⁵⁵													
507-6						h œ ŋ ⁵⁵													
509-6						tʃ y ³⁵													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ⁵⁵													
518-6						ʃ ai ³⁵													
525-6						tʃ i ⁵⁵													
527-6						u n ²²													
533-6						h aːi ²¹													
548-6						p aː k ³													
554-6						h ɔi ²¹													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ i k ²²													
587-6						ʃ j au ³³													
588-6						ʃ au ³⁵													
589-6						tʰ i n ⁵⁵													
594-6						tʃ aː k ³													
602-6						p u k ⁵													
604-6						ʃ ai ⁵⁵													
611-6						ʃ aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k ɪ n ⁵⁵													
638-6						tʃ i ⁵⁵													
639-6						p ɔ ³³													
644-6						tʃ au ³⁵													
648-6						ʃ a t ²													
652-6						l ou ²³													
657-6						k ɔ n ⁵⁵													
658-6						pʰ ɪ ŋ ²¹													
659-6						m i n ²¹													
665-6						tʃʰ œ ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						tʰ ou ²¹													
707-6						ɪ ŋ ⁵⁵													
719-6						t i k ⁵													
727-6						ʃ ɪ n ⁵⁵													
732-6						w œ ŋ ⁵⁵													
733-6						m ɔ ŋ ⁵⁵													
735-6						k w œy ³³													
740-6						pʰ a ²¹													
773-6						ʃ œ ŋ ⁵⁵													
788-6						m aː m ²²													
808-6						tʃʰ a ŋ ²¹													
809-6						l ai ²³													
816-6						tʰ ou ²¹													
818-6						h ɔ ŋ ²¹													
821-6						ʃ a n ³³													
822-6						ʃ au ³⁵													
826-6						t i k ³³													
829-6						k au ³³													
841-6						tʃ œy ⁵⁵													
845-6						tʃ u k ²													
848-6						pʰ ou ²¹													
858-6						pʰ aː k ³													
862-6						tʰ œy ⁵⁵													
869-6						h i n ²¹													
874-6						tʃ i ⁵⁵													
876-6						tʰ j u ³³													
883-6						tʃ u k ⁵													
894-6						t j u ²²													
903-6						tʃ i t ³													
905-6						tʰ œy ³⁵													
910-6						tʰ ou ²¹													
911-6						tʃ aː k ³													
926-6						p aː n ⁵⁵													
934-6						m ɔ k ²													
968-6						ʃ au ⁵⁵													
970-6						k ɔi ³⁵													
982-6						h ɔ n ³⁵													
986-6						k aːi ⁵⁵													
997-6						k ɪ n ⁵⁵													
998-6						f u ²²													
1001-6						ʃ ɪ n ⁵⁵													
1003-6						f œ ŋ ⁵⁵													
1005-6						pʰ ɔ ŋ ⁵⁵													
1008-6						tʃ u k ⁵													
1011-6						tʃ ɪ k ²													
1014-6						tʃʰ ou ³⁵													
1016-6						h ɔ n ²²													
1021-6						m ɪ ŋ ⁵⁵													
1023-6						j i ²²													
1024-6						ʃ ɪ ŋ ⁵⁵													
1029-6						tʃ i ⁵⁵													
1033-6						ʃ ai ⁵⁵													
1034-6						w aː n ³⁵													
1036-6						tʃʰ a ŋ ⁵⁵													
1045-6						h ɔ m ³³													
1060-6						t y t ³													
1061-6						au ²¹													
1064-6						w œ ŋ ⁵⁵													
1065-6						tʃ u ⁵⁵													
1067-6						m u k ²													
1070-6						p ɪ ŋ ⁵⁵													
1073-6						t ɔ ³⁵													
1075-6						l ei ²³													
1077-6						tʃʰ aːi ²¹													
1078-6						tʃʰ ɪ ŋ ⁵⁵													
1083-6						tʰ u ŋ ⁵⁵													
1084-6						ʃ u ŋ ⁵⁵													
1085-6						h aː m ⁵⁵													
1088-6						tʃʰ ɪ ŋ ⁵⁵													
1089-6						l ɪ n ⁵⁵													
1091-6						k ɔ ³⁵													
1092-6						tʃ i ⁵⁵													
1093-6						k u ⁵⁵													
1094-6						k au ³³													
1104-6						tʃ y ⁵⁵													
1106-6						tʃʰ aːi ²¹													
1107-6						tʃ i ⁵⁵													
1112-6						k a ŋ ⁵⁵													
1116-6						tʰ ou ²¹													
1119-6						tʃ ɔ k ³													
1122-6						tʰ u ŋ ²²													
1127-6						ʃ u ⁵⁵													
1129-6						l ei ²¹													
1131-6						tʰ œy ²¹													
1133-6						f u ⁵⁵													
1145-6						j i ²³													
1173-6						ʃ y ³⁵													
1187-6						tʰ i n ³³													
1194-6						k ou ⁵⁵													
1209-6						ʃ ai ⁵⁵													
1217-6						ʃ u t ³													
1221-6						m ai ²³													
1223-6						t u k ⁵													
1225-6						l ou ²¹													
1230-6						tʃ i ⁵⁵													
1231-6						ʃ œy ³⁵													
2-7							i ²¹³												
4-7							tsʰ i ²¹³												
5-7							tsʰ a ŋ ⁵⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x j ai ⁴²												
9-7							p a ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ³⁵												
32-7							n au ⁴²												
33-7							tɕ y ⁴²												
38-7							i ³⁵												
40-7							o n ²¹³												
42-7							u ⁴²												
43-7							tɕʰ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ⁵⁵												
53-7							s ə n ⁵⁵												
56-7							tɕ ə n ⁵⁵												
59-7							tʰ ei ³⁵												
60-7							tsʰ a ŋ ⁵⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							ts y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							s i n ⁵⁵												
115-7							t au ⁴²												
118-7							tɕ j a ²¹³												
124-7							tɕ j ou ⁴²												
127-7							ts ou ³⁵												
133-7							t ou ³⁵												
144-7							s ai ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k j a ŋ ⁵⁵												
170-7							pʰ i ²¹³												
171-7							t ou ³⁵												
173-7							i ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ j a n ²¹³												
176-7							n j a ŋ ⁵⁵												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁵⁵												
198-7							t a ŋ ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							ts ou ²¹³												
202-7							t au ⁵⁵												
205-7							s ə n ⁵⁵												
206-7							t j e ²¹³												
209-7							x w a ²¹³												
211-7							tsʰ ɿ ⁵⁵												
215-7							n i ⁴²												
216-7							k j a ²¹³												
217-7							t au ²¹³												
219-7							s j a ²¹³												
220-7							tsʰ ou ³⁵												
225-7							tɕ j a n ²¹³												
230-7							tɕ j a n ³⁵												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							tsʰ ou ³⁵												
253-7							i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a ⁵⁵												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ ⁵⁵												
271-7							s i ²¹³												
272-7							tɕ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ⁴²												
295-7							tsʰ y ³⁵												
300-7							j ou ²¹³												
303-7							ts y ⁴²												
306-7							k ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j ou ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ai ²¹³												
323-7							m i n ²¹³												
325-7							t ou ⁴²												
330-7							f ou ⁴²												
334-7							tɕ i ²¹³												
335-7							ts w ei ⁵⁵												
338-7							k au ⁴²												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							k j au ²¹³												
349-7							k ou ²¹³												
353-7							tsʰ a ŋ ⁵⁵												
360-7							x ou ²¹³												
375-7							ts w ei ⁴²												
388-7							ɕ i ⁵⁵												
389-7							x w ei ²¹³												
392-7							k ə n ³⁵												
394-7							tsʰ j a n ⁵⁵												
401-7							t u ⁴²												
402-7							ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ⁴²												
418-7							m ai ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ²¹³												
459-7							w ei ³⁵												
460-7							t o ³⁵												
461-7							n a ²¹³												
464-7							t au ²¹³												
465-7							tʰ j a n ⁵⁵												
466-7							t au ²¹³												
467-7							f u ⁵⁵												
469-7							s a ²¹³												
480-7							n a ²¹³												
482-7							n i ⁴²												
484-7							x u ⁴²												
491-7							m ei ³⁵												
492-7							tsʰ i ⁵⁵												
495-7							tɕ j ou ⁴²												
496-7							k u ⁵⁵												
507-7							n j a ŋ ⁵⁵												
509-7							tsʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ i ⁵⁵												
518-7							ɕ au ⁴²												
525-7							ts ɿ ⁴²												
527-7							a n ³⁵												
533-7							x ai ²¹³												
548-7							k ɤ ²¹³												
554-7							x ai ²¹³												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s ou ²¹³												
587-7							ɕ j au ³⁵												
588-7							s au ⁴²												
589-7							tɕ j a n ³⁵												
594-7							ts ɤ ²¹³												
602-7							tʰ ou ²¹³												
604-7							tsʰ i ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							ts i ⁵⁵												
639-7							p o ³⁵												
644-7							ts ou ⁴²												
648-7							ɕ i ²¹³												
652-7							n au ³⁵												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ³⁵												
665-7							tsʰ w a ŋ ⁵⁵												
692-7							k o ŋ ⁵⁵												
696-7							t i ³⁵												
707-7							i n ⁵⁵												
719-7							t ɤ ²¹³												
727-7							s ə n ⁵⁵												
732-7							w a ŋ ⁵⁵												
733-7							m a ŋ ²¹³												
735-7							kʰ w ei ³⁵												
740-7							pʰ a ²¹³												
773-7							ɕ j a ŋ ⁵⁵												
788-7							m a n ³⁵												
808-7							ə n ⁵⁵												
809-7							n i ⁴²												
816-7							t au ²¹³												
818-7							x a ŋ ²¹³												
821-7							s a n ³⁵												
822-7							s ou ⁴²												
826-7							t a ²¹³												
829-7							t ou ³⁵												
841-7							ts w a ⁵⁵												
845-7							ts ɤ ²¹³												
848-7							pʰ au ²¹³												
858-7							pʰ ɤ ²¹³												
862-7							tʰ o ³⁵												
869-7							tsʰ j a n ²¹³												
874-7							ts ɿ ⁴²												
876-7							tʰ j au ³⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							tɕ j e ²¹³												
905-7							tʰ w ei ⁵⁵												
910-7							tʰ i ²¹³												
911-7							ts ɤ ²¹³												
926-7							p a n ⁵⁵												
934-7							m o ²¹³												
968-7							s ou ³⁵												
970-7							k ai ⁴²												
982-7							k a n ⁴²												
986-7							k au ⁵⁵												
997-7							tɕ i n ⁵⁵												
998-7							f u ⁴²												
1001-7							s ə n ⁵⁵												
1003-7							s a ŋ ⁵⁵												
1005-7							pʰ a ŋ ²¹³												
1008-7							ts ou ²¹³												
1011-7							ts a ²¹³												
1014-7							tsʰ au ⁴²												
1016-7							x a n ³⁵												
1021-7							m i n ²¹³												
1023-7							a ³⁵												
1024-7							s i n ⁵⁵												
1029-7							ɕ i ⁵⁵												
1033-7							tsʰ u ⁴²												
1034-7							j a n ⁴²												
1036-7							tsʰ ə n ²¹³												
1045-7							kʰ a n ³⁵												
1060-7							t j e ²¹³												
1061-7							j ou ²¹³												
1064-7							w a ŋ ⁵⁵												
1065-7							ts au ⁵⁵												
1067-7							m o ²¹³												
1070-7							p ə n ⁵⁵												
1073-7							t o ³⁵												
1075-7							n i ⁴²												
1077-7							tsʰ ai ²¹³												
1078-7							tsʰ ə n ⁵⁵												
1083-7							t o ŋ ⁵⁵												
1084-7							s o ŋ ⁵⁵												
1085-7							t a n ⁴²												
1088-7							ts ə n ⁵⁵												
1089-7							n i n ⁵⁵												
1091-7							k o ⁴²												
1092-7							ts ɿ ⁵⁵												
1093-7							k u ⁵⁵												
1094-7							tɕ j ou ³⁵												
1104-7							ts y ⁴²												
1106-7							tsʰ a ²¹³												
1107-7							ts i ⁵⁵												
1112-7							k ə n ⁵⁵												
1116-7							tʰ au ²¹³												
1119-7							ts o ²¹³												
1122-7							tʰ o ŋ ³⁵												
1127-7							s au ⁵⁵												
1129-7							n i ⁴²												
1131-7							tʰ i ³⁵												
1133-7							ɕ u ⁵⁵												
1145-7							i ⁴²												
1173-7							s y ³⁵												
1187-7							tɕʰ j a n ³⁵												
1194-7							k au ⁵⁵												
1209-7							ɕ i ⁴²												
1217-7							s a ²¹³												
1221-7							m a ⁴²												
1223-7							t ou ²¹³												
1225-7							n au ²¹³												
1230-7							ts i ⁴²												
1231-7							s w ei ⁴²												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂʰ a ŋ ²¹³											
6-8								ʈʂ aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j a ²¹											
9-8								p a ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ²¹											
32-8								l ɔ ⁵⁵											
33-8								ʈʂ u ⁵⁵											
38-8								u ²¹											
40-8								y ⁴²											
42-8								u ⁵⁵											
43-8								tɕʰ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹³											
53-8								ʂ eː ŋ ²¹³											
56-8								tɕʰ i ²¹³											
59-8								t ei ²¹³											
60-8								ʈʂʰ a ŋ ²¹³											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								l i ⁵⁵											
98-8								l ou ⁴²											
109-8								ʂ i ŋ ²¹³											
115-8								t ɔ ⁵⁵											
118-8								tɕ j iaː ²¹³											
124-8								tɕ j ou ⁵⁵											
127-8								ʈʂ ou ²¹											
133-8								t ou ²¹											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³											
166-8								k j a ŋ ²¹³											
170-8								pʰ i ⁴²											
171-8								t u ²¹											
173-8								u ²¹											
174-8								l w ei ²¹											
175-8								tɕʰ iaː ⁴²											
176-8								l j a ŋ ²¹³											
177-8								p a ²¹³											
179-8								l ou ²¹³											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ²¹³											
198-8								t aː ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂ u ²¹³											
202-8								t ɔ ²¹³											
205-8								ʂ eː ²¹³											
206-8								t j e ²¹³											
209-8								x w a ²¹³											
211-8								tsʰ ɔ ²¹³											
215-8								l i ²¹											
216-8								k j a ²¹³											
217-8								t ɔ ⁴²											
219-8								ʂ j e ²¹³											
220-8								ʈʂʰ ou ²¹											
225-8								tɕ iaː ⁴²											
230-8								tɕ iaː ²¹											
234-8								pʰ i ²¹³											
238-8								l i ²¹³											
242-8								ʈʂʰ u ²¹											
253-8								i ŋ ²¹³											
256-8								ʂ ei ⁴²											
261-8								x w a ²¹³											
262-8								p ei ²¹³											
263-8								ʂ a ⁴²											
264-8								tɕ j a ŋ ²¹³											
271-8								ʂ i ⁴²											
272-8								tɕ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p uaː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ⁴²											
295-8								ʈʂ y ²¹											
300-8								j ou ⁴²											
303-8								ʈʂ u ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ou ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ²¹											
323-8								m i ŋ ⁴²											
325-8								t u ⁵⁵											
330-8								f ou ⁵⁵											
334-8								tɕ i ²¹³											
335-8								ʈʂ w ei ²¹³											
338-8								k ɔ ⁵⁵											
339-8								ʈʂ ou ²¹³											
341-8								x u ⁴²											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								tɕ j ɔ ⁵⁵											
349-8								k u ²¹³											
353-8								ʈʂʰ a ŋ ²¹³											
360-8								x ou ⁴²											
375-8								ʈʂ w ei ⁵⁵											
388-8								ɕ i ²¹³											
389-8								x w ei ⁴²											
392-8								k i ²¹											
394-8								tɕʰ iaː ²¹³											
401-8								t u ⁵⁵											
402-8								ɛ ²¹											
403-8								t i ²¹											
409-8								ts w ə ⁵⁵											
418-8								m ɛ ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m ə ²¹											
459-8								w ei ²¹											
460-8								t ə ²¹³											
461-8								l a ⁵⁵											
464-8								t ɔ ⁴²											
465-8								tʰ iaː ²¹³											
466-8								t ɔ ⁴²											
467-8								f u ⁴²											
469-8								ʂ ʅ ²¹³											
480-8								ʂ i ⁵⁵											
482-8								l i ⁵⁵											
484-8								x u ⁵⁵											
491-8								m ei ²¹											
492-8								tsʰ i ²¹³											
495-8								tɕ j ou ⁵⁵											
496-8								k u ²¹³											
507-8								ɕ j a ŋ ²¹³											
509-8								ʈʂ y ⁵⁵											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹³											
518-8								ɕ ɔ ⁵⁵											
525-8								ts ɔ ⁵⁵											
527-8								i ²¹											
533-8								x ɛ ⁴²											
548-8								k ei ²¹³											
554-8								x ɛ ²¹											
558-8								l u ŋ ⁴²											
564-8								f u ⁴²											
580-8								ʂ ə ⁴²											
587-8								ɕ j ɔ ²¹											
588-8								ʂ a ⁵⁵											
589-8								tɕ iaː ²¹											
594-8								ʈʂ ei ²¹³											
602-8								tʰ u ²¹³											
604-8								ɕ u ⁵⁵											
611-8								x aː ²¹³											
630-8								ʈʂ w ou ⁵⁵											
637-8								tɕ i ²¹³											
638-8								ɕ i ²¹³											
639-8								p ə ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ⁴²											
652-8								l ɔ ²¹											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								m iaː ²¹											
665-8								ʈʂʰ w a ŋ ²¹³											
692-8								k u ŋ ²¹³											
696-8								t i ²¹											
707-8								i ŋ ²¹³											
719-8								t ei ²¹³											
727-8								ʂ i ²¹³											
732-8								w a ŋ ²¹³											
733-8								m a ŋ ⁴²											
735-8								kʰ w ei ²¹											
740-8								pʰ a ⁴²											
773-8								ɕ j a ŋ ²¹³											
788-8								m aː ²¹											
808-8								eː ŋ ²¹³											
809-8								l i ⁵⁵											
816-8								t ɔ ⁴²											
818-8								x a ŋ ⁴²											
821-8								ʂ eː ²¹											
822-8								ʂ ou ⁵⁵											
826-8								t iaː ⁵⁵											
829-8								t ou ²¹											
841-8								ʈʂ w a ²¹³											
845-8								ʈʂ ei ²¹³											
848-8								pʰ ɔ ⁴²											
858-8								pʰ ei ²¹³											
862-8								tʰ w ə ²¹											
869-8								tɕʰ iaː ⁵⁵											
874-8								ʈʂ i ⁵⁵											
876-8								tʰ j ɔ ²¹											
883-8								ʈʂ ei ²¹³											
894-8								t j ɔ ²¹											
903-8								tɕ j e ²¹³											
905-8								tʰ w ei ²¹³											
910-8								tʰ i ⁴²											
911-8								ʈʂ ei ²¹³											
926-8								p aː ²¹³											
934-8								m ə ⁴²											
968-8								ʂ ou ²¹											
970-8								k ɛ ⁵⁵											
982-8								k aː ⁵⁵											
986-8								tɕ j ɔ ²¹³											
997-8								tɕ i ²¹³											
998-8								f u ⁴²											
1001-8								ʂ i ŋ ²¹³											
1003-8								f a ŋ ²¹³											
1005-8								pʰ a ŋ ⁴²											
1008-8								ʈʂ u ²¹³											
1011-8								ʈʂ i ²¹											
1014-8								tsʰ ɔ ⁵⁵											
1016-8								x aː ²¹											
1021-8								m i ŋ ⁴²											
1023-8								aː ²¹											
1024-8								ɕ i ŋ ²¹³											
1029-8								ɕ i ²¹³											
1033-8								ɕ u ⁵⁵											
1034-8								w uaː ⁵⁵											
1036-8								ʈʂʰ eː ⁴²											
1045-8								kʰ aː ²¹											
1060-8								t j e ²¹³											
1061-8								j ou ⁴²											
1064-8								w a ŋ ²¹³											
1065-8								ʈʂ ɔ ²¹³											
1067-8								m u ²¹											
1070-8								p eː ²¹³											
1073-8								t w ə ⁵⁵											
1075-8								l i ⁵⁵											
1077-8								ɛ ⁴²											
1078-8								ʈʂʰ eː ŋ ²¹³											
1083-8								t u ŋ ²¹³											
1084-8								ʂ y ŋ ²¹³											
1085-8								t aː ²¹											
1088-8								ʈʂ eː ŋ ²¹³											
1089-8								l i ŋ ²¹³											
1091-8								k w ə ⁵⁵											
1092-8								ʈʂ ʅ ²¹³											
1093-8								k u ⁵⁵											
1094-8								tɕ j ou ²¹											
1104-8								ʈʂ u ²¹											
1106-8								ʈʂʰ a ⁴²											
1107-8								ɕ i ²¹³											
1112-8								k eː ²¹³											
1116-8								tʰ ɔ ⁴²											
1119-8								ʈʂ ə ²¹³											
1122-8								tʰ u ŋ ²¹											
1127-8								ʂ ɔ ²¹³											
1129-8								l i ⁴²											
1131-8								tʰ ei ²¹											
1133-8								ɕ u ⁴²											
1145-8								i ⁵⁵											
1173-8								ʂ u ²¹											
1187-8								tɕʰ iaː ²¹											
1194-8								k ɔ ²¹³											
1209-8								ɕ i ⁵⁵											
1217-8								ʂ ə ²¹³											
1221-8								m aː ⁵⁵											
1223-8								t u ²¹³											
1225-8								l ɔ ⁴²											
1230-8								tɕʰ i ⁵⁵											
1231-8								ʂ w ei ²¹											
2-9									i t ¹										
4-9									tsʰ i t ¹										
5-9									tsʰ u ŋ ⁴⁴										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h ai ⁵²										
9-9									p a t ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									l i ³¹										
33-9									ts u ³¹										
38-9									j i ⁵²										
40-9									u n ¹¹										
42-9									k u ³¹										
43-9									tsʰ j a ŋ ³¹										
46-9									v ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁴⁴										
53-9									tsʰ ə n ⁴⁴										
56-9									tsʰ ə n ⁴⁴										
59-9									tʰ a ⁵²										
60-9									tsʰ u ŋ ⁴⁴										
64-9									l j a ŋ ⁵²										
68-9									k j a n ⁵²										
85-9									v i ⁵²										
86-9									tʰ i ⁴⁴										
87-9									ts u ⁴⁴										
93-9									l i ¹¹										
