COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
170-16																tʰ i ²⁴			
171-16																tʰ ou ⁵³			
173-16																t ʂ i ²¹			
174-16																l w ei ⁵⁵			
175-16																tɕʰ iaː ²⁴			
176-16																l j a ŋ ⁵³			
177-16																p a ²¹			
179-16																l ou ²¹			
181-16																p i ŋ ²¹			
182-16																tɕʰ i ²¹			
189-16																k aː ²¹			
191-16																t o ŋ ²¹			
193-16																l i ŋ ²¹			
198-16																t o ŋ ⁵⁵			
199-16																ɕ y ŋ ²¹			
2-17																	i t ⁵		
4-17																	tsʰ ɪ k ⁵		
5-17																	tsʰ ɔ ŋ ²⁴		
6-17																	s a n ⁵⁵		
7-17																	s ɔ ŋ ²⁴		
8-17																	h ai ³³		
9-17																	p ɔ t ³²		
17-17																	tsʰ ɔ ŋ ⁵⁵		
31-17																	k j u ⁵¹		
32-17																	l a ⁵¹		
33-17																	tsʰ u ⁵¹		
38-17																	s i ³³		
40-17																	kʰ ɔ n ²⁴		
42-17																	ɔ ⁵¹		
43-17																	tsʰ ɪ ŋ ⁵¹		
46-17																	b ɔ ŋ ²⁴		
52-17																	l j ɔ ŋ ⁵⁵		
53-17																	k i n ⁵⁵		
56-17																	k u n ⁵⁵		
59-17																	tʰ e ⁵⁵		
60-17																	tsʰ ɔ ŋ ²⁴		
64-17																	l ɪ ŋ ²⁴		
68-17																	ts j a n ¹¹		
85-17																	w i ³³		
86-17																	t e ⁵⁵		
87-17																	tsʰ u ³³		
93-17																	l i ⁵¹		
98-17																	l ai ²⁴		
109-17																	s i n ⁵⁵		
115-17																	t o ⁵⁵		
118-17																	ts j a t ⁵		
124-17																	k ai ⁵¹		
127-17																	ts i ⁵¹		
133-17																	tʰ ɔ ²⁴		
144-17																	s u ⁵⁵		
161-17																	h j ɔ ŋ ⁵⁵		
166-17																	k j ɔ ŋ ⁵⁵		
170-17																	p i ⁵¹		
171-17																	tʰ ɔ ¹¹		
173-17																	t s i t ⁵		
174-17																	l w i ³³		
175-17																	ts j a n ²⁴		
176-17																	l j ɔ ŋ ⁵¹		
177-17																	p a t ³²		
179-17																	l ɔ k ⁵		
181-17																	p ɪ ŋ ⁵⁵		
182-17																	t i ⁵⁵		
189-17																	k w a n ⁵⁵		
191-17																	t ɔ ŋ ⁵⁵		
193-17																	l i ŋ ⁵⁵		
198-17																	t ɔ ŋ ¹¹		
199-17																	h j ɔ ŋ ⁵⁵		
2-18																		ə ʔ ⁴	
4-18																		tsʰ j ə ʔ ⁴	
5-18																		tsʰ ɑ ŋ ⁵⁵	
6-18																		s ɛː ²¹	
7-18																		s ɑ ŋ ⁵⁵	
8-18																		x j ɛ ⁵⁵	
9-18																		p ɔ ʔ ⁴	
17-18																		ts ɔu ŋ ²¹	
31-18																		tɕ j ɤɯ ⁴²	
32-18																		j ɑ ⁴²	
33-18																		ts u ⁴²	
38-18																		s i ⁵⁵	
40-18																		ɔu ³⁴	
42-18																		u ⁴²	
43-18																		tɕʰ iː ⁴²	
46-18																		w ɑ ŋ ³⁴	
52-18																		l j ɑ ŋ ²¹	
53-18																		s ə n ³⁴	
56-18																		tɕ iː ²¹	
59-18																		tʰ o ²¹	
60-18																		tsʰ ɑ ŋ ⁵⁵	
64-18																		l iː ³⁴	
68-18																		tɕ ɪː ⁵⁵	
85-18																		w əi ⁵⁵	
86-18																		t i ⁵⁵	
87-18																		ts u ⁵⁵	
93-18																		l i ⁴²	
98-18																		l ɛ ³⁴	
109-18																		ɕ iː ²¹	
115-18																		t ɔ ⁵⁵	
118-18																		tɕ j ə ʔ ⁴	
124-18																		tɕ j ɛ ⁴²	
127-18																		ts o ⁵⁵	
133-18																		tʰ ɤɯ ²¹	
144-18																		s ɤɯ ²¹	
161-18																		ɕ j ɔu ŋ ²¹	
166-18																		k w ɑ ŋ ²¹	
170-18																		tʰ i ³⁴	
171-18																		tʰ u ⁴²	
173-18																		t s ə ʔ ⁴	
174-18																		l w əi ⁵⁵	
175-18																		tɕʰ ɪː ³⁴	
176-18																		l j ɑ ŋ ⁴²	
177-18																		p ə ʔ ⁴	
179-18																		l ə ʔ ⁴	
181-18																		p iː ²¹	
182-18																		tɕʰ i ³⁴	
189-18																		k uoː ²¹	
191-18																		t ɔu ŋ ²¹	
193-18																		l ə ⁴²	
198-18																		t ɔu ŋ ⁵⁵	
199-18																		ɕ j ɔu ŋ ²¹	
2-19																			i ²¹⁴
4-19																			tʃʰ i ²¹⁴
5-19																			tʃʰ j a ŋ ⁵¹
6-19																			ʃ a n ⁵⁵
7-19																			ʃ j a ŋ ⁵⁵
8-19																			x ai ⁵¹
9-19																			p u ²¹⁴
17-19																			tʃ j u ŋ ⁵⁵
31-19																			k j ou ³⁵
32-19																			l e ³⁵
33-19																			tʃ j u ³⁵
38-19																			i ³⁵
40-19																			j ə n ⁵⁵
42-19																			u ³⁵
43-19																			tsʰ j ə ŋ ⁵⁵
46-19																			v a ŋ ⁵⁵
52-19																			l j a ŋ ⁵⁵
53-19																			ʃ j ə n ⁵⁵
56-19																			k j ə n ⁵⁵
59-19																			t o ⁵⁵
60-19																			tʃʰ j a ŋ ⁵¹
64-19																			l j ə ŋ ⁵⁵
68-19																			ts j e n ⁵¹
85-19																			w ei ⁵¹
86-19																			t i ⁵⁵
87-19																			tsʰ j u ⁵¹
93-19																			l i ³⁵
98-19																			l ai ⁵⁵
109-19																			s j ə n ⁵⁵
115-19																			t au ⁵⁵
118-19																			ts j e ²¹⁴
124-19																			k ai ³⁵
127-19																			ts w o ⁵¹
133-19																			tʰ ou ⁵⁵
144-19																			ʃ j au ⁵⁵
161-19																			x j u ŋ ⁵⁵
166-19																			v a ŋ ⁵⁵
170-19																			pʰ i ⁵⁵
171-19																			tʰ u ³⁵
173-19																			t ʃ i ²¹⁴
174-19																			l w ei ⁵¹
175-19																			tsʰ j e n ⁵⁵
176-19																			l j a ŋ ³⁵
177-19																			p a ²¹⁴
179-19																			l i ²¹⁴
181-19																			p j ə ŋ ⁵⁵
182-19																			kʰ i ⁵⁵
189-19																			k ɥ o n ⁵⁵
191-19																			t u ŋ ⁵⁵
193-19																			l ə ŋ ⁵⁵
198-19																			t ə ŋ ⁵¹
199-19																			x j u ŋ ⁵⁵
