ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
359	69_cookedrice	cooked rice	Maru	Maru	dzo³¹	dzo³¹	d z o ³¹	maru1249	24.45	98.6	Sino-Tibetan	1 3 7 8	ACXT	TSU3	4	4.T.C 4.S.C 4.U.V 4.3.T	1.6 1.2 3.0 1.0	dzo³¹	0	463
360	69_cookedrice	cooked rice	Zaiwa	Zaiwa	dzaŋ³¹	dzaŋ³¹	d z a ŋ ³¹	zaiw1241	24.45	98.6	Sino-Tibetan	1 3 7 4 8	ACXLT	TSAN3	7	7.T.C 7.S.C 7.A.V 7.N.c 7.3.T	1.6 1.2 3.0 1.1 1.0	dzaŋ³¹	0	463
1077	205_cookingpot	cooking pot	Achang	Achang	ɂau⁵	ɂau⁵	ʔ au ⁵	acha1249	24.25	97.8333	Sino-Tibetan	1 7 8	AXT	HA6	1	1.H.C 1.A.V 1.6.T	1.6 3.0 1.0	ʔau⁵	0	467
1078	205_cookingpot	cooking pot	Lashi	Lashi	ɂau⁵	ɂau⁵	ʔ au ⁵	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	HA6	3	3.H.C 3.A.V 3.6.T	1.6 3.0 1.0	ʔau⁵	0	467
1079	205_cookingpot	cooking pot	Maru	Maru	ɂọk⁵⁴	ɂọk⁵⁴	ʔ o̰ k ⁵⁴	maru1249	24.45	98.6	Sino-Tibetan	1 7 1 8	AXLT	HUK3	4	4.H.C 4.U.V 4.K.c 4.3.T	1.6 3.0 1.1 1.0	ʔo̰k⁵⁴	0	468
1080	205_cookingpot	cooking pot	Phon	Phon	oɂ⁵⁵	oɂ⁵⁵	o ʔ ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	7 1 8	XLT	UH5	5	5.U.V 5.H.c 5.5.T	3.0 1.1 1.0	oʔ⁵⁵	0	469
1081	205_cookingpot	cooking pot	WrittenBurmese	Written_Burmese	ɂui:	ɂui:	ʔ u/w iː	oldb1235	21.16	94.90	Sino-Tibetan	1 6 7	ACX	HWI	6	6.H.C 6.W.C 6.I.V	2.0 1.5 1.5	ʔu/wiː	0	467
349	67_corn	corn	Achang	Achang	la³ mi⁵	la³ mi⁵	l a ³ + m i ⁵	acha1249	24.25	97.8333	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LA6_MI6	1	1.L.C 1.A.V 1.6.T 1._._ 1.M.C 1.I.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la³+mi⁵	0	473 474
350	67_corn	corn	Lashi	Lashi	la² mɯ̃⁵²	la² mɯ̃⁵²	l a ² + m ɯ̃ ⁵²	lash1243	24.45	98.6	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LA6_MI3	3	3.L.C 3.A.V 3.6.T 3._._ 3.M.C 3.I.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la²+mɯ̃⁵²	0	473 474
351	67_corn	corn	Zaiwa	Zaiwa	lum⁴	lum⁴	l u m ⁴	zaiw1241	24.45	98.6	Sino-Tibetan	5 7 4 8	AXLT	LYM6	7	7.L.C 7.Y.V 7.M.c 7.6.T	1.6 3.0 1.1 1.0	lum⁴	0	475
1239	236_cough	cough	Lashi	Lashi	kʰjoŋ⁵ dzau⁵³	kʰjoŋ⁵ dzau⁵³	kʰ j o ŋ ⁵ + d z au ⁵³	lash1243	24.45	98.6	Sino-Tibetan	1 6 7 4 8 9 1 3 7 8	ACXLT_ACXT	KJUN6_TSA3	3	3.K.C 3.J.C 3.U.V 3.N.c 3.6.T 3._._ 3.T.C 3.S.C 3.A.V 3.3.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	kʰjoŋ⁵+dzau⁵³	0	480 481
1240	236_cough	cough	Maru	Maru	kʰjæuŋ³ dzọɂ⁵⁴	kʰjæuŋ³ dzọɂ⁵⁴	kʰ j æu ŋ ³ + d z o̰ ʔ ⁵⁴	maru1249	24.45	98.6	Sino-Tibetan	1 6 7 4 8 9 1 3 7 1 8	ACXLT_ACXLT	KJEN6_TSUH3	4	4.K.C 4.J.C 4.E.V 4.N.c 4.6.T 4._._ 4.T.C 4.S.C 4.U.V 4.H.c 4.3.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	kʰjæuŋ³+dzo̰ʔ⁵⁴	0	480 481
1241	236_cough	cough	Phon	Phon	xɔŋ³¹ sʰo³¹	xɔŋ³¹ sʰo³¹	x ɔ ŋ ³¹ + sʰ o ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 7 4 8 9 3 7 8	AXLT_AXT	GUN3_SU3	5	5.G.C 5.U.V 5.N.c 5.3.T 5._._ 5.S.C 5.U.V 5.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	xɔŋ³¹+sʰo³¹	0	480 482
1242	236_cough	cough	WrittenBurmese	Written_Burmese	kʰjauŋ:	kʰjauŋ:	kʰ j au ŋː/ŋ	oldb1235	21.16	94.90	Sino-Tibetan	1 6 7 4	ACXN	KJAN	6	6.K.C 6.J.C 6.A.V 6.N.c	2.0 1.5 1.5 0.8	kʰjauŋː/ŋ	0	480
1243	236_cough	cough	Zaiwa	Zaiwa	kʰɹuŋ³ dzau³²	kʰɹuŋ³ dzau³²	kʰ ɹ u ŋ ³ + d z au ³²	zaiw1241	24.45	98.6	Sino-Tibetan	1 5 7 4 8 9 1 3 7 8	ACXLT_ACXT	KRYN6_TSA3	7	7.K.C 7.R.C 7.Y.V 7.N.c 7.6.T 7._._ 7.T.C 7.S.C 7.A.V 7.3.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	kʰɹuŋ³+dzau³²	0	483 481
1244	236_cough	cough	Achang	Achang	tsạụ⁵	tsạụ⁵	ts a̰u ⁵	acha1249	24.25	97.8333	Sino-Tibetan	2 7 8	AXT	CA6	1	1.C.C 1.A.V 1.6.T	1.6 3.0 1.0	tsa̰u⁵	0	479
1337	258_count	count	Achang	Achang	suan³	suan³	s u/w a n ³	acha1249	24.25	97.8333	Sino-Tibetan	3 6 7 4 8	ACXLT	SWAN6	1	1.S.C 1.W.C 1.A.V 1.N.c 1.6.T	1.6 1.2 3.0 1.1 1.0	su/wan³	0	490
1338	258_count	count	Lashi	Lashi	soe³	soe³	s oe ³	lash1243	24.45	98.6	Sino-Tibetan	3 7 8	AXT	SU6	3	3.S.C 3.U.V 3.6.T	1.6 3.0 1.0	soe³	0	492
1339	258_count	count	Bela	Bela	ŋwɛ̣ɂ	ŋwɛ̣ɂ	ŋ w ɛ̰ ʔ	pela1242	24.45	98.6	Sino-Tibetan	4 6 7 1	ACXN	NWEH	2	2.N.C 2.W.C 2.E.V 2.H.c	2.0 1.5 1.5 0.8	ŋwɛ̰ʔ	0	491
1340	258_count	count	Maru	Maru	ŋịɂ⁵	ŋịɂ⁵	ŋ ḭ ʔ ⁵	maru1249	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NIH6	4	4.N.C 4.I.V 4.H.c 4.6.T	1.6 3.0 1.1 1.0	ŋḭʔ⁵	0	491
1341	258_count	count	Zaiwa	Zaiwa	ŋạp⁵⁴	ŋạp⁵⁴	ŋ a̰ p ⁵⁴	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NAP3	7	7.N.C 7.A.V 7.P.c 7.3.T	1.6 3.0 1.1 1.0	ŋa̰p⁵⁴	0	493
439	86_cow	cow	Achang	Achang	nju³	nju³	n j u ³	acha1249	24.25	97.8333	Sino-Tibetan	4 6 7 8	ACXT	NJY6	1	1.N.C 1.J.C 1.Y.V 1.6.T	1.6 1.2 3.0 1.0	nju³	0	496
440	86_cow	cow	Bela	Bela	nau⁵²	nau⁵²	n au ⁵²	pela1242	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA3	2	2.N.C 2.A.V 2.3.T	1.6 3.0 1.0	nau⁵²	0	496
441	86_cow	cow	Lashi	Lashi	nũ³	nũ³	n ũ ³	lash1243	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NY6	3	3.N.C 3.Y.V 3.6.T	1.6 3.0 1.0	nũ³	0	496
442	86_cow	cow	Maru	Maru	noŋ⁴ dʒauŋ⁵¹	noŋ⁴ dʒauŋ⁵¹	n o ŋ ⁴ + dʒ au ŋ ⁵¹	maru1249	24.45	98.6	Sino-Tibetan	4 7 4 8 9 1 7 4 8	AXLT_AXLT	NUN6_TAN3	4	4.N.C 4.U.V 4.N.c 4.6.T 4._._ 4.T.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	noŋ⁴+dʒauŋ⁵¹	0	496 497
443	86_cow	cow	Phon	Phon	nu³¹	nu³¹	n u ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 8	AXT	NY3	5	5.N.C 5.Y.V 5.3.T	1.6 3.0 1.0	nu³¹	0	496
444	86_cow	cow	WrittenBurmese	Written_Burmese	nwa:	nwa:	n w aː	oldb1235	21.16	94.90	Sino-Tibetan	4 6 7	ACX	NWA	6	6.N.C 6.W.C 6.A.V	2.0 1.5 1.5	nwaː	0	496
445	86_cow	cow	Zaiwa	Zaiwa	nɔ³ dʒuŋ⁵³	nɔ³ dʒuŋ⁵³	n ɔ ³ + dʒ u ŋ ⁵³	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 8 9 1 7 4 8	AXT_AXLT	NU6_TYN3	7	7.N.C 7.U.V 7.6.T 7._._ 7.T.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	nɔ³+dʒuŋ⁵³	0	496 497
1432	275_crawl	crawl	Achang	Achang	du³	du³	d u ³	acha1249	24.25	97.8333	Sino-Tibetan	1 7 8	AXT	TY6	1	1.T.C 1.Y.V 1.6.T	1.6 3.0 1.0	du³	0	506
1433	275_crawl	crawl	Bela	Bela	tạụ⁵²	tạụ⁵²	t a̰u ⁵²	pela1242	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TA3	2	2.T.C 2.A.V 2.3.T	1.6 3.0 1.0	ta̰u⁵²	0	506
1434	275_crawl	crawl	Lashi	Lashi	dɔ²	dɔ²	d ɔ ²	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TU6	3	3.T.C 3.U.V 3.6.T	1.6 3.0 1.0	dɔ²	0	506
1435	275_crawl	crawl	Maru	Maru	du⁴²	du⁴²	d u ⁴²	maru1249	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TY3	4	4.T.C 4.Y.V 4.3.T	1.6 3.0 1.0	du⁴²	0	506
1436	275_crawl	crawl	WrittenBurmese	Written_Burmese	twa:	twa:	t w aː	oldb1235	21.16	94.90	Sino-Tibetan	1 6 7	ACX	TWA	6	6.T.C 6.W.C 6.A.V	2.0 1.5 1.5	twaː	0	506
1437	275_crawl	crawl	Zaiwa	Zaiwa	dɔ³²	dɔ³²	d ɔ ³²	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TU3	7	7.T.C 7.U.V 7.3.T	1.6 3.0 1.0	dɔ³²	0	506
544	105_crocodile	crocodile	Achang	Achang	man³¹	man³¹	m a n ³¹	acha1249	24.25	97.8333	Sino-Tibetan	4 7 4 8	AXLT	MAN3	1	1.M.C 1.A.V 1.N.c 1.3.T	1.6 3.0 1.1 1.0	man³¹	0	513
545	105_crocodile	crocodile	Phon	Phon	mi³¹	mi³¹	m i ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 8	AXT	MI3	5	5.M.C 5.I.V 5.3.T	1.6 3.0 1.0	mi³¹	1	514
546	105_crocodile	crocodile	WrittenBurmese	Written_Burmese	miˀ	miˀ	m iˀ	oldb1235	21.16	94.90	Sino-Tibetan	4 7	AX	MI	6	6.M.C 6.I.V	2.0 1.5	miˀ	0	514
1140	218_crossbow	crossbow	Achang	Achang	djei³	djei³	d j ei ³	acha1249	24.25	97.8333	Sino-Tibetan	1 6 7 8	ACXT	TJE6	1	1.T.C 1.J.C 1.E.V 1.6.T	1.6 1.2 3.0 1.0	djei³	0	517
1141	218_crossbow	crossbow	Lashi	Lashi	le³	le³	l e ³	lash1243	24.45	98.6	Sino-Tibetan	5 7 8	AXT	LE6	3	3.L.C 3.E.V 3.6.T	1.6 3.0 1.0	le³	0	518
1142	218_crossbow	crossbow	Maru	Maru	la³	la³	l a ³	maru1249	24.45	98.6	Sino-Tibetan	5 7 8	AXT	LA6	4	4.L.C 4.A.V 4.6.T	1.6 3.0 1.0	la³	0	518
1143	218_crossbow	crossbow	WrittenBurmese	Written_Burmese	le:	le:	l eː	oldb1235	21.16	94.90	Sino-Tibetan	5 7	AX	LE	6	6.L.C 6.E.V	2.0 1.5	leː	0	518
1144	218_crossbow	crossbow	Zaiwa	Zaiwa	lai³	lai³	l ai ³	zaiw1241	24.45	98.6	Sino-Tibetan	5 7 8	AXT	LA6	7	7.L.C 7.A.V 7.6.T	1.6 3.0 1.0	lai³	0	518
1533	297_cuthair	cut (hair)	Achang	Achang	tsʰam³	tsʰam³	tsʰ a m ³	acha1249	24.25	97.8333	Sino-Tibetan	2 7 4 8	AXLT	CAM6	1	1.C.C 1.A.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	tsʰam³	1	523
1534	297_cuthair	cut (hair)	Bela	Bela	xam³	xam³	x a m ³	pela1242	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	GAM6	2	2.G.C 2.A.V 2.M.c 2.6.T	1.6 3.0 1.1 1.0	xam³	0	524
1535	297_cuthair	cut (hair)	WrittenBurmese	Written_Burmese	cʰam hɲap	cʰam hɲap	tsʰ a m + h ɲ a p	oldb1235	21.16	94.90	Sino-Tibetan	2 7 4 9 3 4 7 1	AXN_ACXN	CAM_HNAP	6	6.C.C 6.A.V 6.M.c 6._._ 6.H.C 6.N.C 6.A.V 6.P.c	2.0 1.5 0.8 0.0 2.0 1.5 1.5 0.8	tsʰam+hɲap	0	523 527
1536	297_cuthair	cut (hair)	Lashi	Lashi	njæ̃m⁵⁴	njæ̃m⁵⁴	n j æ̃ m ⁵⁴	lash1243	24.45	98.6	Sino-Tibetan	4 6 7 4 8	ACXLT	NJEM3	3	3.N.C 3.J.C 3.E.V 3.M.c 3.3.T	1.6 1.2 3.0 1.1 1.0	njæ̃m⁵⁴	0	525
1537	297_cuthair	cut (hair)	Maru	Maru	mjæụk⁵³	mjæụk⁵³	m j æ ṵ k ⁵³	maru1249	24.45	98.6	Sino-Tibetan	4 6 7 7 1 8	ACXYLT	MJEYK3	4	4.M.C 4.J.C 4.E.V 4.Y.V 4.K.c 4.3.T	1.6 1.2 3.0 3.0 1.1 1.0	mjæṵk⁵³	0	526
1604	312_dance	dance	Achang	Achang	gɔ⁵	gɔ⁵	g ɔ ⁵	acha1249	24.25	97.8333	Sino-Tibetan	1 7 8	AXT	KU6	1	1.K.C 1.U.V 1.6.T	1.6 3.0 1.0	gɔ⁵	0	530
1605	312_dance	dance	Lashi	Lashi	gɔ⁴	gɔ⁴	g ɔ ⁴	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KU6	3	3.K.C 3.U.V 3.6.T	1.6 3.0 1.0	gɔ⁴	0	530
1606	312_dance	dance	Maru	Maru	go³⁴	go³⁴	g o ³⁴	maru1249	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KU2	4	4.K.C 4.U.V 4.2.T	1.6 3.0 1.0	go³⁴	0	530
1607	312_dance	dance	Phon	Phon	ga³¹	ga³¹	g a ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	1 7 8	AXT	KA3	5	5.K.C 5.A.V 5.3.T	1.6 3.0 1.0	ga³¹	0	530
1608	312_dance	dance	WrittenBurmese	Written_Burmese	kaˀ	kaˀ	k aˀ	oldb1235	21.16	94.90	Sino-Tibetan	1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	kaˀ	0	530
1609	312_dance	dance	Zaiwa	Zaiwa	gɔ³	gɔ³	g ɔ ³	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KU6	7	7.K.C 7.U.V 7.6.T	1.6 3.0 1.0	gɔ³	0	530
1928	370_dark	dark	Achang	Achang	tʃʰuat⁵⁴	tʃʰuat⁵⁴	tʃʰ u/w a t ⁵⁴	acha1249	24.25	97.8333	Sino-Tibetan	1 6 7 1 8	ACXLT	TWAT3	1	1.T.C 1.W.C 1.A.V 1.T.c 1.3.T	1.6 1.2 3.0 1.1 1.0	tʃʰu/wat⁵⁴	0	537
1929	370_dark	dark	Lashi	Lashi	tʃʰoiɂ⁵³ mau²	tʃʰoiɂ⁵³ mau²	tʃʰ oi ʔ ⁵³ + m au ²	lash1243	24.45	98.6	Sino-Tibetan	1 7 1 8 9 4 7 8	AXLT_AXT	TUH3_MA6	3	3.T.C 3.U.V 3.H.c 3.3.T 3._._ 3.M.C 3.A.V 3.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tʃʰoiʔ⁵³+mau²	0	537 538
1930	370_dark	dark	Zaiwa	Zaiwa	tʃʰut⁵⁴ ma³²	tʃʰut⁵⁴ ma³²	tʃʰ u t ⁵⁴ + m a ³²	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 1 8 9 4 7 8	AXLT_AXT	TYT3_MA3	7	7.T.C 7.Y.V 7.T.c 7.3.T 7._._ 7.M.C 7.A.V 7.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tʃʰut⁵⁴+ma³²	0	537 538
1931	370_dark	dark	WrittenBurmese	Written_Burmese	hmauŋ	hmauŋ	h m au ŋ	oldb1235	21.16	94.90	Sino-Tibetan	3 4 7 4	ACXN	HMAN	6	6.H.C 6.M.C 6.A.V 6.N.c	2.0 1.5 1.5 0.8	hmauŋ	0	541
1932	370_dark	dark	Maru	Maru	noɂ³⁴	noɂ³⁴	n o ʔ ³⁴	maru1249	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NUH2	4	4.N.C 4.U.V 4.H.c 4.2.T	1.6 3.0 1.1 1.0	noʔ³⁴	0	539
1933	370_dark	dark	Phon	Phon	ɲo⁵⁵	ɲo⁵⁵	ɲ o ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 8	AXT	NU5	5	5.N.C 5.U.V 5.5.T	1.6 3.0 1.0	ɲo⁵⁵	0	540
65	13_day	day	Achang	Achang	njei⁴⁵	njei⁴⁵	n j ei ⁴⁵	acha1249	24.25	97.8333	Sino-Tibetan	4 6 7 8	ACXT	NJE2	1	1.N.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	njei⁴⁵	0	546
66	13_day	day	Bela	Bela	neɂ⁵²	neɂ⁵²	n e ʔ ⁵²	pela1242	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NEH3	2	2.N.C 2.E.V 2.H.c 2.3.T	1.6 3.0 1.1 1.0	neʔ⁵²	0	546
67	13_day	day	Lashi	Lashi	njē⁵	njē⁵	n j eː ⁵	lash1243	24.45	98.6	Sino-Tibetan	4 6 7 8	ACXT	NJE6	3	3.N.C 3.J.C 3.E.V 3.6.T	1.6 1.2 3.0 1.0	njeː⁵	0	546
68	13_day	day	Maru	Maru	na³¹	na³¹	n a ³¹	maru1249	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA3	4	4.N.C 4.A.V 4.3.T	1.6 3.0 1.0	na³¹	0	546
69	13_day	day	Phon	Phon	ni³¹	ni³¹	n i ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 8	AXT	NI3	5	5.N.C 5.I.V 5.3.T	1.6 3.0 1.0	ni³¹	0	546
70	13_day	day	WrittenBurmese	Written_Burmese	neˀ	neˀ	n eˀ	oldb1235	21.16	94.90	Sino-Tibetan	4 7	AX	NE	6	6.N.C 6.E.V	2.0 1.5	neˀ	0	546
71	13_day	day	Zaiwa	Zaiwa	ni⁴⁵	ni⁴⁵	n i ⁴⁵	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NI2	7	7.N.C 7.I.V 7.2.T	1.6 3.0 1.0	ni⁴⁵	0	546
1823	351_deep	deep	Achang	Achang	nɔɂ³²	nɔɂ³²	n ɔ ʔ ³²	acha1249	24.25	97.8333	Sino-Tibetan	4 7 1 8	AXLT	NUH3	1	1.N.C 1.U.V 1.H.c 1.3.T	1.6 3.0 1.1 1.0	nɔʔ³²	0	554
1824	351_deep	deep	Lashi	Lashi	nɔ̃ɂ³	nɔ̃ɂ³	n ɔ̃ ʔ ³	lash1243	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NUH6	3	3.N.C 3.U.V 3.H.c 3.6.T	1.6 3.0 1.1 1.0	nɔ̃ʔ³	0	554
1825	351_deep	deep	Maru	Maru	noɂ⁴³	noɂ⁴³	n o ʔ ⁴³	maru1249	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NUH3	4	4.N.C 4.U.V 4.H.c 4.3.T	1.6 3.0 1.1 1.0	noʔ⁴³	0	554
1826	351_deep	deep	Phon	Phon	nʊɂ³¹	nʊɂ³¹	n ʊ ʔ ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 1 8	AXLT	NYH3	5	5.N.C 5.Y.V 5.H.c 5.3.T	1.6 3.0 1.1 1.0	nʊʔ³¹	0	554
1827	351_deep	deep	WrittenBurmese	Written_Burmese	nak	nak	n a k	oldb1235	21.16	94.90	Sino-Tibetan	4 7 1	AXN	NAK	6	6.N.C 6.A.V 6.K.c	2.0 1.5 0.8	nak	1	554
1828	351_deep	deep	Zaiwa	Zaiwa	nɪk³²	nɪk³²	n ɪ k ³²	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 1 8	AXLT	NIK3	7	7.N.C 7.I.V 7.K.c 7.3.T	1.6 3.0 1.1 1.0	nɪk³²	0	554
390	75_deer	deer	Achang	Achang	tsʰat⁵³	tsʰat⁵³	tsʰ a t ⁵³	acha1249	24.25	97.8333	Sino-Tibetan	2 7 1 8	AXLT	CAT3	1	1.C.C 1.A.V 1.T.c 1.3.T	1.6 3.0 1.1 1.0	tsʰat⁵³	0	561
391	75_deer	deer	Lashi	Lashi	tsạịɂ⁵¹	tsạịɂ⁵¹	ts a̰ ḭ ʔ ⁵¹	lash1243	24.45	98.6	Sino-Tibetan	2 7 7 1 8	AXYLT	CAIH3	3	3.C.C 3.A.V 3.I.V 3.H.c 3.3.T	1.6 3.0 3.0 1.1 1.0	tsa̰ḭʔ⁵¹	0	561
392	75_deer	deer	Phon	Phon	chi⁵⁵	chi⁵⁵	tsʰ i ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	2 7 8	AXT	CI5	5	5.C.C 5.I.V 5.5.T	1.6 3.0 1.0	tsʰi⁵⁵	1	562
393	75_deer	deer	WrittenBurmese	Written_Burmese	cʰat	cʰat	tsʰ a t	oldb1235	21.16	94.90	Sino-Tibetan	2 7 1	AXN	CAT	6	6.C.C 6.A.V 6.T.c	2.0 1.5 0.8	tsʰat	0	561
394	75_deer	deer	Zaiwa	Zaiwa	tsʰə³	tsʰə³	tsʰ ə ³	zaiw1241	24.45	98.6	Sino-Tibetan	2 7 8	AXT	CE6	7	7.C.C 7.E.V 7.6.T	1.6 3.0 1.0	tsʰə³	0	561
1400	269_die	die	Achang	Achang	ʃei³	ʃei³	ʃ ei ³	acha1249	24.25	97.8333	Sino-Tibetan	3 7 8	AXT	SE6	1	1.S.C 1.E.V 1.6.T	1.6 3.0 1.0	ʃei³	0	567
1401	269_die	die	Lashi	Lashi	ʃe³²	ʃe³²	ʃ e ³²	lash1243	24.45	98.6	Sino-Tibetan	3 7 8	AXT	SE3	3	3.S.C 3.E.V 3.3.T	1.6 3.0 1.0	ʃe³²	0	567
1402	269_die	die	Maru	Maru	ʃit⁵⁴	ʃit⁵⁴	ʃ i t ⁵⁴	maru1249	24.45	98.6	Sino-Tibetan	3 7 1 8	AXLT	SIT3	4	4.S.C 4.I.V 4.T.c 4.3.T	1.6 3.0 1.1 1.0	ʃit⁵⁴	0	567
1403	269_die	die	Phon	Phon	ʃiɂ⁵⁵	ʃiɂ⁵⁵	ʃ i ʔ ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 7 1 8	AXLT	SIH5	5	5.S.C 5.I.V 5.H.c 5.5.T	1.6 3.0 1.1 1.0	ʃiʔ⁵⁵	0	567
1404	269_die	die	WrittenBurmese	Written_Burmese	se	se	s e	oldb1235	21.16	94.90	Sino-Tibetan	3 7	AX	SE	6	6.S.C 6.E.V	2.0 1.5	se	0	567
1405	269_die	die	Zaiwa	Zaiwa	ʃi⁴³	ʃi⁴³	ʃ i ⁴³	zaiw1241	24.45	98.6	Sino-Tibetan	3 7 8	AXT	SI3	7	7.S.C 7.I.V 7.3.T	1.6 3.0 1.0	ʃi⁴³	0	567
1944	373_different	different	Lashi	Lashi	gə⁵	gə⁵	g ə ⁵	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KE6	3	3.K.C 3.E.V 3.6.T	1.6 3.0 1.0	gə⁵	0	574
1945	373_different	different	Maru	Maru	gə²	gə²	g ə ²	maru1249	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KE6	4	4.K.C 4.E.V 4.6.T	1.6 3.0 1.0	gə²	0	574
1946	373_different	different	WrittenBurmese	Written_Burmese	kwai:	kwai:	kʷ a	oldb1235	21.16	94.90	Sino-Tibetan	1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	kʷa	0	574
1551	301_dig	dig	Achang	Achang	du³	du³	d u ³	acha1249	24.25	97.8333	Sino-Tibetan	1 7 8	AXT	TY6	1	1.T.C 1.Y.V 1.6.T	1.6 3.0 1.0	du³	1	578
1552	301_dig	dig	Lashi	Lashi	du³	du³	d u ³	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TY6	3	3.T.C 3.Y.V 3.6.T	1.6 3.0 1.0	du³	0	578
1553	301_dig	dig	Maru	Maru	daut⁴	daut⁴	d au t ⁴	maru1249	24.45	98.6	Sino-Tibetan	1 7 1 8	AXLT	TAT6	4	4.T.C 4.A.V 4.T.c 4.6.T	1.6 3.0 1.1 1.0	daut⁴	0	578
1554	301_dig	dig	Phon	Phon	tu³¹	tu³¹	t u ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	1 7 8	AXT	TY3	5	5.T.C 5.Y.V 5.3.T	1.6 3.0 1.0	tu³¹	0	578
1555	301_dig	dig	WrittenBurmese	Written_Burmese	tu:	tu:	t uː	oldb1235	21.16	94.90	Sino-Tibetan	1 7	AX	TY	6	6.T.C 6.Y.V	2.0 1.5	tuː	0	578
1556	301_dig	dig	Zaiwa	Zaiwa	du⁵³	du⁵³	d u ⁵³	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TY3	7	7.T.C 7.Y.V 7.3.T	1.6 3.0 1.0	du⁵³	0	578
1915	367_dirty	dirty	Achang	Achang	tʃʰɔɂ⁵⁴ lauɂ³¹	tʃʰɔɂ⁵⁴ lauɂ³¹	tʃʰ ɔ ʔ ⁵⁴ + l au ʔ ³¹	acha1249	24.25	97.8333	Sino-Tibetan	1 7 1 8 9 5 7 1 8	AXLT_AXLT	TUH3_LAH3	1	1.T.C 1.U.V 1.H.c 1.3.T 1._._ 1.L.C 1.A.V 1.H.c 1.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tʃʰɔʔ⁵⁴+lauʔ³¹	0	585 586
