COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1968-14														dʱ o t		
2000-14														o o a		
17-14														dʱ o		
4-14														ʔ o a		
788-14														dʱ o		
1219-14														ʔ o a		
141-14														ʔ o a		
541-14														k r a o h		
1687-14														ʔ o ŋ		
123-14														ə o a		
1652-14														dʑ o a		
576-14														ə o m		
1738-14														ʔ o t		
442-14														ʔ o a		
368-14														kʰ a o a		
1778-14														ʔ o		
957-14														ə o		
1704-14														ʔ o t		
304-14														o o a		
1796-14														d o a		
720-14														dʱ o m		
287-14														g o t		
321-14														ʔ o m		
206-14														ʔ o		
1950-14														ʔ ɔ o		
665-14														dʑ o a		
703-14														ə o		
1290-14														a o		
1391-14														ʔ o m		
269-14														g o t		
855-14														ʔ o a		
2078-14														ʔ o m		
2213-14														o o		
1858-14														ʔ a		
1151-14														g o a		
737-14														p l ai̯		
340-14														ʔ a		
1111-14														kʰ a		
485-14														a a		
1356-14														o o		
1093-14														d o a		
1063-14														ʔ o a		
648-14														dʑ o a		
223-14														g m o a		
1248-14														ʔ o		
1509-14														g o a		
504-14														ʔ o m		
2130-14														dʑ a		
386-14														ə a		
1411-14														ʔ a		
1027-14														g a m		
2077-14														g k a o t		
1459-14														g ə ə		
1323-14														a o		
1538-14														r a a h		
975-14														ə g o n		
940-14														ə o a		
1476-14														ʔ o a		
1923-14														ə ə a		
105-14														d o a		
1431-14														ʔ ə		
37-14														dʱ o a		
1152-14														p j a a		
1183-14														d ə n		
1890-14														ʔ o		
1430-14														ʔ ə		
1564-14														g i ʔ		
1028-14														ʔ a		
2111-14														ə ə		
1563-14														a i		
1859-15															s əɯ̯	
175-15															ʔ a	
241-15															ʔ a	
2163-15															g a ŋ	
2181-15															j a n	
2060-15															ʔ a n	
410-15															ʔ əɯ̯	
1841-15															s əɯ̯	
2017-15															s əɯ̯	
1004-15															j əɯ̯	
614-15															b əa n	
686-15															b a e	
88-15															ʔ a h	
872-15															s a n	
1891-15															ʔ əɯ̯	
68-15															s a n	
631-15															b ʔ a n	
594-15															ʔ a	
1759-15															s əa n	
805-15															g a n	
756-15															s a	
1201-15															s t a h	
2042-15															ʔ a	
1968-15															ʔ a	
2000-15															j a n	
17-15															s a	
4-15															p əa n	
788-15															ʔ a	
1219-15															s a n	
141-15															ʔ a n	
541-15															kʰ a j a n	
1687-15															s a ŋ	
123-15															j a n	
1652-15															g əa n	
576-15															s a	
1738-15															t a	
442-15															s a n	
368-15															a a n	
1778-15															p əa	
957-15															j a	
1704-15															ʔ a	
304-15															j əɯ̯ n	
1796-15															t a n	
720-15															t a n	
287-15															a c	
321-15															ʔ a ŋ	
206-15															t a	
1950-15															ʔ a	
665-15															b a a n	
703-15															j a	
1290-15															s əɯ̯	
1391-15															ʔ a	
269-15															a c	
855-15															ʔ əa n	
2078-15															s a	
2213-15															s əɯ̯	
1858-15															s a	
1151-15															a əɯ̯ ŋ	
737-15															b a	
340-15															s a	
1111-15															s əa	
485-15															s əɯ̯	
1356-15															s a n	
1093-15															t o n	
1063-15															t a ŋ	
648-15															ʔ e n	
223-15															b t əa n	
1248-15															s a	
1509-15															g əa n	
504-15															ʔ a n	
2130-15															s a	
1-15															ʔ əɯ̯	
386-15															ə a ʔ	
1027-15															ʔ a ʔ	
2077-15															l a h	
1459-15															b ə a	
1323-15															s a	
1538-15															s a a h	
975-15															ə ʔ a ŋ	
940-15															ɲ ə ŋ	
1476-15															ʔ ə n	
1923-15															g a ŋ	
105-15															ɲ o n	
1814-15															s a ŋ	
1183-15															ɲ ə n	
1890-15															s a	
1430-15															kʰ ɛ	
1721-15															j a c	
1617-15															t əa c	
1564-15															b ɛ	
1028-15															ʔ a	
2111-15															ə a c	
1563-15															s a	
1597-15															s a ŋ	
1859-16																a a
175-16																ŋ a ŋ
241-16																ŋ a ŋ
2163-16																ŋ a a
2181-16																a a a
2060-16																ŋ a a
410-16																ŋ a
1841-16																a a
2017-16																a a
1004-16																a a
614-16																ŋ a ŋ
686-16																a a
88-16																ŋ a ŋ
872-16																a a ŋ
1891-16																ŋ a
68-16																a a a
631-16																ŋ a ŋ
594-16																ŋ a
1759-16																a a a
805-16																ŋ a a
756-16																a a ŋ
1201-16																a ŋ a ŋ
2042-16																a ŋ
1968-16																a ŋ
2000-16																a a ŋ
17-16																a a ŋ
4-16																ŋ a a
788-16																ŋ a ŋ
1219-16																a a a
141-16																a ŋ
541-16																a a a ŋ
1687-16																a a a
123-16																a a a
1652-16																a a a
576-16																a a ŋ
1738-16																ŋ a ŋ
442-16																a a a
368-16																a a ŋ
1778-16																ŋ a ŋ
957-16																a a ŋ
1704-16																ŋ a ŋ
304-16																a a a
1796-16																a a ŋ
720-16																ŋ a ŋ
287-16																a a ŋ
321-16																a a ŋ
206-16																a ŋ
1950-16																a a
665-16																a a a
703-16																a a ŋ
1290-16																a a
1391-16																ŋ a ŋ
269-16																ŋ a ŋ
855-16																a a a
2078-16																a a ŋ
2213-16																a a
1858-16																a a
1151-16																a a ŋ
737-16																a a ŋ
340-16																a a
1111-16																a a ŋ
485-16																a a
1356-16																a a ŋ
1063-16																a a
648-16																a a a
223-16																a a ŋ
1248-16																ŋ a
1509-16																ŋ a ŋ
2130-16																a a
1-16																ŋ a
386-16																a a ŋ ŋ ŋ
1411-16																ŋ a ŋ
1027-16																a ŋ
2077-16																a a ŋ
1459-16																a a
1323-16																a a
1538-16																a a a ŋ
975-16																a ŋ a ŋ
940-16																a a ŋ
1476-16																a ŋ
1923-16																a a ŋ
105-16																a a ŋ
1431-16																ŋ a
37-16																a a ŋ
1814-16																a a a
1183-16																ə ə ŋ
1890-16																ŋ a
1721-16																ə a ŋ
1617-16																a ŋ
1564-16																a ŋ
2111-16																ə ə ŋ
1563-16																a a
1597-16																ŋ a ŋ
