COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
511-3			kʰ ɔ					
525-3			tɕʰ i					
625-3			l a ŋ					
638-3			ɲ a					
640-3			t ɕ i t					
659-3			t a					
711-3			tɕʰ u					
745-3			ɲ a m					
818-3			tʰ i					
825-3			tʰ a					
841-3			a					
894-3			b l u					
932-3			ɕ a					
936-3			l ai					
943-3			pʰ a k					
981-3			kʰ a					
1039-3			ɕ a ŋ					
1044-3			u					
1076-3			kʰ ei					
1131-3			pʰ a					
1166-3			tʰ ɛ p					
1175-3			h i n					
944-3			t u ŋ					
1199-3			dʑ ɔ ŋ					
1228-3			l a t					
1256-3			tɕ u ŋ					
1282-3			d ei					
1283-3			j u					
30-3			m ɔ n					
32-3			p a					
48-3			ɕ ui					
59-3			m a n					
68-3			u					
69-3			kʰ a ŋ					
82-3			pʰ ɛ t					
88-3			tsʰ i k					
100-3			ʑ a n					
113-3			kʰ ŋ a ŋ					
116-3			m a k					
142-3			z ɛ k					
155-3			kʰ a ŋ					
268-3			tɕʰ u					
285-3			tɕʰ a m					
315-3			l a					
318-3			j u					
352-3			kʰ a ŋ					
406-3			l a					
421-3			j ɛ t					
436-3			ts i					
515-3			b					
516-3			d u p					
524-3			ɕ u m					
545-3			pʰ i					
566-3			kʰ ɛ t					
579-3			ts ɔ ŋ					
587-3			ts u p					
597-3			ɕ a					
609-3			tɕʰ ŋ a ŋ					
166-3			l a k					
644-3			j ɔ ŋ					
733-3			tʰ ɔ ŋ					
738-3			ts ɛ t					
755-3			h ɛ m					
1-4				b ɐ̃ː				
5-4				n a				
4-4				tʰ i k				
6-4				n a ŋ				
15-4				ɖʐ ɐ̃ː				
55-4				h ɐ̃ː				
56-4				ɛ̃ˀ				
60-4				ʂ ɐ̃ː				
61-4				kʰ y ŋ				
80-4				ɖʐ ɔ k				
87-4				ɖʐ ɐ				
86-4				pʰ h u				
92-4				pʰ h ɐ̃ː				
102-4				m ɐ̃ː				
106-4				pʰ u k				
108-4				d a				
107-4				p l ɐ̃ː				
112-4				pʰ ɔ ŋ				
115-4				ʂ				
114-4				tʰ u ŋ				
120-4				t u				
124-4				ɛ̃ˀ				
125-4				tʰ ɔ k				
132-4				ʂ ə				
131-4				h i n				
136-4				ɖʐ ɐ̃ː				
134-4				kʰ a k				
137-4				ɛ̃ˀ				
138-4				d ɔ k				
140-4				x a				
143-4				ɖʐ a k				
145-4				ɖʐ ɐˀ				
147-4				x aː				
149-4				m i k				
153-4				ʂ				
152-4				b a n				
158-4				b i k				
163-4				h ɐ̃ː				
164-4				n ɐ̃ː				
167-4				pʰ a ŋ				
171-4				n y ŋ				
172-4				b y k				
173-4				tʰ ɐˀ				
183-4				h ɐ̃ː				
185-4				m ɐ̃ː				
188-4				kʰ ə				
189-4				ɖʐ i ŋ				
193-4				x ɐ̃ː				
196-4				m ɐˀ				
199-4				ts ɐ̃ː				
200-4				kʰ a n				
201-4				ʈʂʰ ɐ̃ː				
202-4				kʰ ə				
203-4				tʰ u ŋ				
204-4				b ɐ̃ː				
206-4				n a m				
117-4				b ɐ̃ː				
146-4				ʈʂʰ øˀ				
219-4				pʰ				
218-4				ɖʐ ɐ̃ː				
224-4				m ɐˀ				
240-4				tɕ a k				
244-4				j ɐˀ				
255-4				n ɐˀ				
260-4				b ɐ̃ː				
263-4				h ɐ̃ː				
269-4				ʈʂʰ a k				
271-4				tʰ a k				
209-4				ʈʂʰ øˀ				
277-4				m a				
278-4				b u ŋ				
135-4				d ə				
284-4				m ɐ̃ː				
797-4				ɛ̃ˀ				
290-4				h i n				
289-4				ʈʂʰ i k				
296-4				n ɐ̃ː				
310-4				ʂ				
319-4				ɛ̃ˀ				
325-4				h ɐ̃ː				
327-4				tʰ aː				
331-4				ʈʂʰ ɐ̃ː				
337-4				b aː n				
338-4				h i ŋ				
339-4				ɛ̃ˀ				
350-4				kʰ ə				
349-4				tʰ y ŋ				
357-4				ɖʐ u				
355-4				ɛ̃ˀ				
363-4				m a				
361-4				tʰ ɐ̃ː				
365-4				ʂ a h				
364-4				ɖʐ ɐˀ k				
375-4				h u k				
379-4				ʂ ɛ̃ː k				
380-4				kʰ a				
396-4				j ɐ̃ː				
400-4				m ɐ̃ː				
405-4				d a ŋ				
404-4				ʂ ɔ n				
409-4				h ɐ̃ː k				
410-4				i k				
415-4				b ɐ̃ː				
416-4				b a				
101-4				n u				
37-4				kʰ ɐ̃ː				
424-4				pʰ aː				
434-4				tɕ ɛ̃ː n				
445-4				p ɲ				
446-4				ʂ ɐ̃ː				
451-4				t u				
457-4				n a m				
456-4				b h ɐ̃ː				
464-4				pʰ ɐ̃ː ŋ				
473-4				ts ɐ̃ː				
474-4				ɛ̃ˀ n				
479-4				ʂ i ŋ				
489-4				j ɐ				
490-4				z ɐˀ				
494-4				ʂ ə				
503-4				ʈʂʰ ə				
502-4				ʂ a ŋ				
235-4				h y ŋ				
519-4				h ɐ̃ː				
523-4				ɛ̃ˀ ʈʂʰ				
527-4				ʈʂʰ ɐ̃ː ŋ				
538-4				z				
544-4				j a n				
850-4				ɛ̃ˀ				
554-4				ɖʐ ɐ̃ː				
553-4				h i ŋ				
558-4				kʰ ɐˀ ŋ				
561-4				ʂ a				
562-4				p ɐ				
564-4				j aː				
567-4				m ɐ̃ː				
570-4				pʰ ɐ̃ː				
575-4				ɛ̃ˀ				
582-4				h a				
585-4				ɛ̃ˀ				
589-4				ʈʂʰ ɔ n				
593-4				d a n				
594-4				h ə				
595-4				tʰ ɐˀ				
596-4				n u				
598-4				ʂ u				
599-4				d ɛ̃ː				
602-4				ʂ ɐ̃ː				
603-4				h a k				
606-4				ʂ ɛ̃ː				
605-4				b ɐ̃ː				
620-4				h ɐ̃ː				
637-4				pʰ a k				
639-4				ɖʐ ɐ̃ː				
645-4				ʈʂʰ ɐ̃ː				
646-4				h ɐˀ ŋ				
168-4				x ɛ k				
658-4				x a ŋ				
665-4				pʰ ɐ̃ː				
668-4				ɖʐ ɐ̃ː				
677-4				t a ŋ				
75-4				b u ŋ				
678-4				tsʰ ɐ̃ː				
682-4				m a n				
493-4				tsʰ yː				
693-4				ʂ ə				
694-4				m				
702-4				ɖʐ ɔ n				
704-4				m ɐ̃ː				
176-4				h ɐ̃ː				
709-4				ʂ				
710-4				t ɔ k				
714-4				m ɛ				
718-4				kʰ				
719-4				ɖʐ ɐˀ ŋ				
22-4				m ɐ̃ː				
723-4				ɖʐ i ŋ				
726-4				ʈʂʰ ɐˀ ŋ				
729-4				b				
730-4				h ɐ̃ː				
739-4				pʰ h ɐ̃ː				
740-4				b a				
741-4				kʰ ɔ k				
744-4				ɛ̃ˀ				
743-4				ʐ a n				
746-4				pʰ u ŋ				
748-4				ʈʂʰ ə				
747-4				kʰ ɐ̃ː				
749-4				kʰ ai n				
751-4				t ɐˀ				
762-4				m a n				
764-4				x ɐˀ n				
765-4				ɖʐ ɐ̃ː				
788-4				h a				
615-4				h a k				
803-4				ʂ ɐ̃ː				
802-4				ɲ a k				
808-4				b a				
809-4				ɖʐ ɐ̃ː				
819-4				d y k				
821-4				tsʰ ə				
820-4				b ɐ				
828-4				ʂ a k				
827-4				p ɐ̃ː				
835-4				n ɐ̃ː				
308-4				h iː				
844-4				ʂ ɐˀ				
848-4				m ɐ̃ː				
705-4				h ɐ̃ː				
613-4				ɛ̃ˀ				
649-4				x ɛ k				
876-4				ts ɐ̃ː				
878-4				j u ŋ				
889-4				tsʰ ɐˀ				
898-4				n y k				
902-4				x ɔ ŋ				
910-4				ɛ̃ˀ n				
916-4				h ɐ̃ː				
919-4				h ɐ̃ː				
922-4				ʂ i k				
930-4				tɕʰ ɐ̃ː				
933-4				ʈʂʰ ɐ̃ː				
939-4				h ɛ k				
947-4				j ɐˀ n				
948-4				n u				
963-4				tsʰ ɐ̃ː				
967-4				ɖʐ y k				
969-4				ʂ				
970-4				kʰ u k				
972-4				n a				
731-4				m ɐ̃ː				
973-4				ɖʐ i ŋ				
974-4				n ɐˀ				
979-4				ɖʐ a n				
182-4				kʰ ɐ̃ː				
993-4				n a				
994-4				ɲ iː				
1001-4				ʂ ɐ				
1002-4				d u				
1005-4				ɖʐ y				
1009-4				kʰ ɐ̃ː				
1022-4				ʂ				
1021-4				ɲ u k				
1043-4				ɲ u ŋ				
1049-4				t aː				
1065-4				ʈʂʰ ɛ̃ː				
1068-4				j ɐ̃ː				
1077-4				h y ŋ				
1081-4				h ɐˀ ŋ				
1084-4				x i ŋ				
1092-4				n ə				
1091-4				ɖʐ ɐ̃ː				
1096-4				n a				
1097-4				tsʰ ɐ̃ː				
1102-4				n ɐ̃ː				
1104-4				tʰ ɐˀ				
1108-4				ɖʐ a k				
552-4				ɖʐ ɐ̃ː				
1111-4				b h ɐ̃ː				
1116-4				z ɐˀ				
722-4				kʰ ɐ̃ː				
1141-4				j ɐˀ				
1147-4				b ɐ̃ː				
1146-4				tsʰ ɐ̃ː				
1150-4				x a ŋ				
1151-4				ɛ̃ˀ n				
1158-4				ɖʐ a k				
1159-4				pʰ ɐ̃ː				
1164-4				tʰ				
1163-4				h ɐ̃ː				
1167-4				ʂ a ŋ				
1171-4				h ɐ̃ː				
1177-4				ʐ yː				
1187-4				kʰ ɐ̃ː				
1189-4				n i k				
52-4				kʰ ɐ̃ː				
1195-4				ʂ ɐ̃ː				
1203-4				tʰ y k				
1211-4				j ɐ̃ː				
329-4				h ɐ̃ː				
1217-4				m y				
72-4				kʰ ɐ̃ː				
1218-4				ɖʐ i k				
1222-4				ɖʐ ɐˀ				
1229-4				ɖʐ ɐ ŋ				
1238-4				d ɐˀ ŋ				
1249-4				m ɐ̃ː				
1252-4				j ɐ̃ː				
1254-4				n a				
1253-4				ʂ ɔ n				
1257-4				ʈʂʰ ɐˀ				
1263-4				ɖʐ ɐ̃ː				
1266-4				ɖʐ a k				
584-4				t u ŋ				
7-4				j ɐ̃ː				
1191-4				l a ŋ				
13-4				ɖʐ a				
18-4				ɖʐ ɐ̃ː				
33-4				n y				
81-4				ʂ a n				
89-4				tʰ ɐˀ n				
90-4				ʂ ɐˀ				
104-4				n ə				
123-4				ɖʐ ə				
122-4				kʰ ɔ̃ː				
121-4				n a				
159-4				ʂ				
161-4				dʑ ɐ̃ː				
170-4				ʈʂʰ ɛ̃ː k				
186-4				ts a				
191-4				s y				
211-4				pʰ a				
210-4				kʰ ɐˀ				
217-4				ʈʂʰ a				
221-4				n ɐ̃ː				
233-4				d u				
246-4				t ɐˀ				
252-4				ts a n				
253-4				r a m				
261-4				b a				
262-4				yː				
281-4				tɕʰ a k				
287-4				h i				
288-4				h ɐ̃ː				
292-4				tʰ i				
297-4				kʰ ɔ k				
311-4				kʰ ɐˀ				
332-4				b a				
342-4				y				
358-4				ɲ u ŋ				
366-4				ʈʂʰ ɐ̃ː				
378-4				ɖʐ ɛ̃ː				
382-4				m iː				
392-4				tɕʰ ɔ k				
397-4				b ɐː				
437-4				x ɐˀ				
444-4				pʰ l ɐ k				
465-4				tɕʰ i				
471-4				n ɔ ŋ				
481-4				tɕʰ a k				
500-4				m i ŋ				
525-4				ɖʐ ə				
542-4				tɕʰ ɔ ŋ				
625-4				h u ŋ				
638-4				n u ŋ				
640-4				f ɛ̃ː				
656-4				z ɐ̃ː				
657-4				d u ŋ				
659-4				d a				
711-4				ɖʐ ɔː				
745-4				n ɐˀ				
818-4				tʰ ɛ̃ː k				
839-4				tɕʰ ɐ				
841-4				ɲ a				
894-4				b ɖʐ ɐˀ				
932-4				ʂ				
965-4				d y ŋ				
981-4				d u				
1044-4				ɛ̃ˀ				
1076-4				ʈʂʰ ɐ				
1126-4				tʰ a k				
1132-4				tɕʰ a k				
1175-4				n y				
944-4				t y n				
1199-4				ɖʐ ɔ̃ː ŋ				
1228-4				h ɐ k				
1256-4				ɖʐ y n				
1282-4				ʈʂʰ y				
1283-4				j ɔː				
30-4				n ɔ				
32-4				dʑ ɐ̃ː				
48-4				dʑ ɔ				
59-4				m ɔ̃ː				
78-4				h y ŋ				
77-4				ʐ y k				
82-4				pʰ ɛ̃ː t				
88-4				s i k				
100-4				z y				
103-4				ʂ u ŋ				
113-4				pʰ a				
116-4				n ɐ k				
155-4				kʰ a ŋ				
10-4				a				
192-4				f ɐ̃ː				
198-4				tɕʰ a m				
232-4				ʂ a ŋ				
247-4				ʂ ə				
268-4				tsʰ ɔː				
282-4				ʂ uː				
285-4				tsʰ a m				
306-4				ʈʂʰ h y				
315-4				l ɐː				
318-4				j iː				
321-4				ʐ a k				
352-4				ʈʂʰ				
367-4				h i				
368-4				i k				
372-4				ʂ u				
373-4				tʰ ɔ ŋ				
439-4				j aː				
129-4				b y				
390-4				tɕʰ ɐ̃ː				
399-4				x u ŋ				
826-4				m ə				
432-4				p ə				
436-4				ts ə				
438-4				m ə				
440-4				ʂ ũː				
476-4				z ɐ̃ː				
491-4				ɔ				
205-4				f yː				
513-4				ʂ ə				
520-4				tʰ				
545-4				kʰ ɔ ɲ				
151-4				h y ŋ				
572-4				h aː				
574-4				tɕʰ ɐ̃ː				
579-4				tsʰ ɔ̃ː				
583-4				tɕʰ y				
587-4				tsʰ u k				
597-4				s y				
609-4				tɕʰ ɐˀ ŋ				
612-4				f ɐ̃ː				
166-4				l ɐ k				
622-4				b øˀ				
644-4				j u ŋ				
667-4				tɕʰ ə				
687-4				n ə				
689-4				kʰ ə				
690-4				tɕʰ a n				
733-4				tʰ u ŋ				
738-4				tsʰ ɛˀ				
752-4				x a				
755-4				n y				
1-5					g uː			
5-5					n a			
4-5					tʰ ɔˀ k			
6-5					n a ŋ			
15-5					dʑ i			
55-5					l ɔ			
56-5					a			
60-5					s ɔˀ			
61-5					kʰ y ŋ			
80-5					tɕʰ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l u			
92-5					pʰ l uː			
102-5					m ɔˀ			
106-5					pʰ u k			
108-5					tʰ a			
107-5					tʰ l uː			
112-5					pʰ a ŋ			
115-5					s			
114-5					d u ŋ			
120-5					tʰ u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m ə			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ɔˀ			
147-5					h ɛː			
149-5					m i k			
153-5					s			
152-5					kʰ a n			
158-5					tʰ i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ yː			
183-5					r ɛː			
185-5					m uː			
188-5					kʰ a			
189-5					tɕ i ŋ			
193-5					h ɛ			
196-5					m ɔ̃ː			
199-5					tɕʰ ɛː			
200-5					kʰ a n			
201-5					tɕʰ i			
202-5					kʰ a			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					tɕʰ ɔˀ			
219-5					pʰ			
218-5					tɕʰ ɛː			
224-5					m ɔˀ ŋ			
240-5					tɕʰ a k			
244-5					j ɔˀ			
255-5					n ɔˀ			
260-5					b eˀ			
263-5					r ɔˀ			
269-5					dʑ ɛ k			
271-5					tʰ a k			
209-5					tɕʰ ɔˀ			
277-5					m a			
278-5					b u ŋ			
135-5					tʰ ə			
284-5					m yː			
797-5					a			
290-5					l i			
289-5					tɕ i k			
296-5					n ɔˀ			
310-5					s			
319-5					iː			
325-5					r ɛ			
327-5					tʰ ɛː			
331-5					tʰ ɔˀ			
337-5					b a n			
338-5					l i ŋ			
339-5					ĩˀ			
350-5					kʰ			
349-5					tʰ y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					n ə			
361-5					tʰ ɔˀ			
365-5					s a ɹ			
364-5					dʑ a k			
375-5					r u k			
379-5					s a k			
380-5					kʰ a			
396-5					j ɔː			
400-5					m uː			
405-5					d a ŋ			
404-5					s ɔˀ m			
409-5					r ĩ k			
410-5					i k			
415-5					b ɔˀ			
416-5					b a			
101-5					n u			
37-5					kʰ uː			
424-5					h ɛː			
434-5					tɕʰ a m			
445-5					tʰ			
446-5					s iː			
451-5					t u			
457-5					n a m			
456-5					b l uː			
464-5					pʰ i ŋ			
473-5					tɕʰ iː			
474-5					j m			
479-5					s ɔˀ ŋ			
489-5					j ɔ			
490-5					h ɔ̃ː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l iː			
523-5					u			
527-5					tɕʰ ɛ ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					kʰ ɔˀ ŋ			
561-5					s a			
562-5					tʰ ɔ			
564-5					j ɛː			
567-5					m ɔˀ			
570-5					pʰ yː			
575-5					ɔˀ			
582-5					l a			
585-5					j			
589-5					kʰ ɔˀ m			
593-5					d a n			
594-5					l a			
595-5					tʰ yː			
596-5					n ɔ			
598-5					z u			
599-5					d ɔˀ			
602-5					z ɛː			
603-5					l a p			
606-5					s ɔ			
605-5					b ɔ			
620-5					l ɔˀ			
637-5					pʰ a k			
639-5					dʑ ɔˀ			
645-5					kʰ ɔ			
646-5					r ɔˀ ŋ			
168-5					h ɛ k			
658-5					h a n			
665-5					pʰ uː			
668-5					h uː			
677-5					d a ŋ			
75-5					d u ŋ			
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s u			
694-5					m			
702-5					tɕ ɔˀ m			
704-5					m uː			
176-5					l uː			
709-5					s			
710-5					d eˀ			
714-5					m ĩ			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					z ɔˀ ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ l uː			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h a n			
746-5					pʰ u ŋ			
748-5					tʰ			
747-5					kʰ yː			
749-5					kʰ a n			
751-5					t ɔ̃ː			
762-5					m a n			
764-5					h a n			
765-5					dʑ i			
788-5					l ɔˀ			
615-5					l a k			
803-5					s u			
802-5					j a k			
808-5					b a			
809-5					tɕ i			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					tʰ yː			
835-5					n ɔˀ			
308-5					r yː			
844-5					z i			
848-5					m ə			
705-5					l uː			
613-5					a			
649-5					h ɛ k			
876-5					tɕ ɔ̃ː			
878-5					j u ŋ			
889-5					h ɔˀ ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l iː			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔ̃ː			
933-5					tʰ ɔˀ			
939-5					r ĩ k			
947-5					j a n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s			
970-5					d u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ i ŋ			
974-5					n ɔˀ			
979-5					tɕ ɔ̃ː n			
182-5					kʰ yː			
993-5					n y			
994-5					j yː			
1001-5					s ɔ			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔˀ			
1022-5					s y			
1021-5					n u k			
1043-5					w u ŋ			
1049-5					t ɔˀ			
1065-5					tɕʰ ĩː			
1068-5					j ɔː			
1077-5					l y ŋ			
1081-5					r ɔˀ ŋ			
1084-5					h i ŋ			
1092-5					n ə			
1091-5					tɕʰ iː			
1096-5					n ə			
1097-5					g yː			
1102-5					n ɛː			
1104-5					tʰ ɔˀ			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b l uː			
1116-5					s ɔ̃ː			
722-5					kʰ ɔˀ			
1141-5					j ɔˀ ŋ			
1147-5					b ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					j			
1158-5					z a k			
1159-5					pʰ ɔˀ			
1164-5					tʰ			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n i k			
52-5					kʰ uː			
1195-5					z iː			
1203-5					tʰ y k			
1211-5					j ɔ			
329-5					r ɔˀ			
1217-5					m ə			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ yː			
1229-5					dʑ a ŋ			
1238-5					d ɔˀ ŋ			
1249-5					m iː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ɔˀ m			
1257-5					d ɔˀ			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					j ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə			
74-5					tʰ ɛ			
81-5					s a ŋ			
83-5					m i k			
89-5					tʰ ɔˀ ŋ			
90-5					z ɔˀ			
104-5					m ə			
154-5					tɕʰ ũ			
159-5					s			
161-5					dʑ iː			
170-5					tɕʰ a k			
91-5					a			
181-5					n uː			
186-5					tɕ ə			
191-5					s ə			
211-5					m a			
210-5					kʰ ɔˀ			
217-5					k uː			
221-5					n yː			
233-5					tʰ u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a m			
261-5					g yː			
262-5					ɔˀ			
281-5					tɕ ɛ k			
287-5					l u			
288-5					l uː			
297-5					kʰ ɔ k			
311-5					k ɔˀ			
332-5					g yː			
342-5					j			
358-5					j u ŋ			
366-5					k ə			
382-5					m iː			
392-5					dʑ ɔ k			
397-5					b ɔː			
437-5					h ɔˀ			
444-5					pʰ l a k			
465-5					tɕʰ ɔˀ			
471-5					n a ŋ			
477-5					tʰ			
478-5					r ũ			
481-5					dʑ a p			
483-5					z a n			
500-5					m i ŋ			
511-5					kʰ			
525-5					tɕʰ iː			
542-5					dʑ ɔ ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					tɕʰ ɔˀ			
656-5					z ə			
657-5					d u ŋ			
659-5					g uː			
711-5					tɕʰ ɔˀ			
745-5					n ɔˀ			
818-5					tʰ i k			
825-5					tʰ ə			
839-5					tɕʰ ɔ			
841-5					j a			
894-5					b yː			
936-5					l ə			
943-5					pʰ a k			
965-5					d y ŋ			
981-5					tʰ u			
1039-5					s ɔ ŋ			
1044-5					a			
1076-5					kʰ ɔ			
1126-5					tʰ a k			
1131-5					pʰ uː			
1132-5					tɕʰ a p			
1166-5					tʰ eˀ p			
1175-5					n ə			
944-5					tʰ y ŋ			
1199-5					tɕʰ ɔˀ ŋ			
1228-5					r a k			
1256-5					tɕ y ŋ			
1282-5					t y			
1283-5					n ɔː			
48-5					tɕʰ i			
59-5					m ɔ̃ː			
68-5					a			
69-5					h a ŋ			
78-5					l i ŋ			
77-5					z i k			
82-5					pʰ a k			
88-5					z i k			
100-5					z ɔ̃ː			
103-5					s u ŋ			
113-5					b a			
142-5					z ĩ k			
155-5					kʰ a ŋ			
10-5					a			
192-5					s			
198-5					tɕʰ a m			
232-5					s a ŋ			
247-5					s			
268-5					tɕʰ yː			
282-5					s uː			
285-5					tɕʰ a m			
306-5					tɕʰ l yː			
315-5					l ɔː			
318-5					j yː			
321-5					z a k			
352-5					d			
367-5					r i			
368-5					j k			
372-5					s u			
373-5					tʰ ɔ ŋ			
439-5					j ɛː			
129-5					b yː			
390-5					tɕʰ ɔ̃ː			
399-5					h u ŋ			
406-5					l ũ			
421-5					j a p			
826-5					m ə			
432-5					pʰ i			
436-5					tɕ ɔː			
438-5					m ə			
440-5					s eˀ			
476-5					z yː			
491-5					ɔ			
205-5					z yː			
513-5					s ə			
515-5					b			
516-5					r ɔ p			
520-5					tʰ			
524-5					s ɔ ŋ			
566-5					tʰ a k			
151-5					l y ŋ			
572-5					l ɛː			
574-5					tɕ yː			
579-5					tɕʰ ũː			
583-5					tɕʰ yː			
587-5					tɕ u			
597-5					s ə			
609-5					tɕʰ ɔˀ k			
612-5					h ɛ			
166-5					l a k			
622-5					t eˀ			
644-5					n u ŋ			
667-5					tɕ ə			
687-5					n a			
689-5					kʰ			
690-5					tɕ a m			
733-5					tʰ u ŋ			
738-5					tɕʰ eˀ			
752-5					h a			
755-5					n ə			
1-6						g uː		
5-6						n a		
4-6						tʰ ɔˀ k		
6-6						n a ŋ		
15-6						tɕʰ i		
55-6						l ɔ		
56-6						ɔː		
60-6						s ɔˀ		
61-6						kʰ y ŋ		
80-6						tɕʰ ɔ k		
87-6						tɕʰ a		
86-6						pʰ l u		
92-6						pʰ l ɔˀ		
102-6						m ɔˀ		
106-6						pʰ u k		
108-6						b ə		
107-6						pʰ l ɔˀ		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						b u		
124-6						ɔː		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r i ŋ		
136-6						b ə		
134-6						kʰ a k		
137-6						ɔː		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						tʰ ɛ n		
158-6						k i k		
163-6						l i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b y k		
173-6						tʰ ĩː		
183-6						r ɛː		
185-6						m		
188-6						kʰ i ŋ		
189-6						tɕ i ŋ		
193-6						h ɔˀ		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a n		
201-6						tɕʰ i		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eˀ		
219-6								
218-6						tɕʰ ɛː		
224-6						m ũː		
240-6						tɕʰ a k		
244-6						j ɔˀ		
255-6						n ɔˀ		
260-6						b ɔˀ		
263-6						r ɔˀ		
269-6						dʑ yː k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m a		
278-6						b u ŋ		
135-6						b ə		
284-6						m yː		
797-6						ɔː		
290-6						l i ŋ		
289-6						tɕʰ i k		
296-6						n iː		
310-6						s		
319-6						ɔː		
325-6						r ɔˀ		
327-6						tʰ ɛː		
331-6						k ɔˀ		
337-6						b a ŋ		
338-6						l i ŋ		
339-6						ĩˀ		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						ɔː		
363-6						m a		
361-6						tʰ ɔː		
365-6						s a ɹ		
364-6						dʑ ɛ k		
375-6						r u k		
379-6						s ɛ k		
380-6						kʰ a		
396-6						j ɔː		
400-6						m uː		
405-6						d a ŋ		
404-6						s ɔ m		
409-6						r ɛ k		
410-6						i k		
415-6						b ɔˀ		
416-6						b a		
101-6						n u ŋ		
37-6						kʰ uː		
424-6						b ɛː		
434-6						tɕʰ a n		
445-6						b		
446-6						s iː		
451-6						b u		
457-6						n a m		
456-6						b l uː		
464-6						pʰ i ŋ		
473-6						tɕʰ iː		
474-6						ĩˀ m		
479-6						s ɔˀ ŋ		
489-6						j ɔ		
490-6						h ɔ̃ː		
494-6						s ə		
503-6						g ə		
502-6						z a ŋ		
235-6						l y ŋ		
519-6						l iː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						ɔː		
554-6						tɕʰ ə		
553-6						ɹ i ŋ		
558-6						kʰ ũː ŋ		
561-6						s a		
562-6						b ɔ		
564-6						j ɛː		
567-6						m ɔː		
570-6						b yː		
575-6						ɔː		
582-6						l a		
585-6						ĩˀ		
589-6						kʰ ɔ m		
593-6						d a n		
594-6						l a ŋ		
595-6						tʰ ĩː		
596-6						n u		
598-6						z u		
599-6						d ĩː		
602-6						z ɛː		
603-6						r a k		
606-6						s ɔ		
605-6						b ɔ		
620-6						l ɔˀ		
637-6						pʰ a k		
639-6						tɕ ɔˀ		
645-6						g yː		
646-6						r ɛ ŋ		
168-6						h yː k		
658-6						h a ŋ		
665-6						b uː		
668-6						h uː		
677-6						tʰ a ŋ		
75-6						k u ŋ		
678-6						s uː		
682-6						m a n		
493-6						z yː		
693-6						s ə		
694-6						m		
702-6						tɕ ɔ m		
704-6						m ɔː		
176-6						l uː		
709-6						s		
710-6						tʰ ɔ		
714-6						m yː		
