COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
413-10										ts u k u s a i u
414-10										h o r u
422-10										h u k u r u
423-10										k a ŋ e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a n a i
447-10										w iː
458-10										t o s i
56-10										h i t o
62-10										i n e
65-10										k a w a
70-10										t a n e
75-10										k a w a i
96-10										m i
101-10										h a
114-10										k u b i
119-10										ts i m o
134-10										s i tː e r u
138-10										s i n u r u
146-10										a r u k u
161-10										j uː
171-10										k a w a i
182-10										k e m u r i
188-10										j a m a
196-10										j o r u
262-10										h i r u m a i
300-10										h e s u r u
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r ui s i r u
401-10										o s u
420-10										o ts u r u
424-10										u t a u
442-10										s i m e ts u k u r i
455-10										i k i t uː r u
15-10										a r e
22-10										n a k a
24-10										m i n a i
49-10										o n a ŋ u n a i
78-10										a pː u r a i k u
89-10										k iː
130-10										m i r u
149-10										k u r u
175-10										s u n a
183-10										h i
192-10										a o
199-10										a ts ui
230-10										a n o h i t o
233-10										a n o h i t o a t i
250-10										h o k a n a i
264-10										k i r i
274-10										n u r e t a
298-10										k e ŋ a w a i
303-10										h a r a w a t a
314-10										m o s i k a i
354-10										a ts ui
369-10										k i r e r u
376-10										w a r ui
415-10										m u s u b u r u
418-10										n uː
451-10										h o k ui r i
456-10										ts u n a
72-10										n i k u
80-10										t a m a ŋ o
104-10										a s i
118-10										s i m z oː i
142-10										t o b u r u
150-10										n e t uː e r u
204-10										i b a i
