COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1477-7							ŋ a m	
1502-7							ŋ a m l u	
1511-7							m u t i a ŋ a	
1529-7							tʃ a l u	
1538-7							s u l u	
1557-7							tʃ o i tʰ u ŋ	
1618-7							i ŋ tʃ a	
1663-7							z u m	
1689-7							ŋ o i	
1698-7							kʰ u ŋ	
1707-7							m o ŋ l a ŋ	
1716-7							ŋ a m	
1742-7							m u i	
1751-7							b u a i l a	
1778-7							s a	
1787-7							tʃ u r kʰ u	
1823-7							l e m	
1832-7							kʰ a a m a	
1842-7							ɲ u ŋ	
1860-7							ŋ a m	
1869-7							ɲ u p t̪ a ŋ	
1888-7							z a m b i	
1897-7							s e	
1932-7							ɲ i ŋ a ŋ e e e n	
1950-7							tʃʰ u	
1968-7							tʃ o ŋ tʃ e	
1978-7							g u t a	
1987-7							s a m	
2015-7							ŋ a m kʰ ə ŋ	
2118-7							m o ŋ a e n	
2238-7							ŋ a r e n	
2507-7							tʃ i ŋ u ŋ	
2526-7							l e	
2535-7							a a	
2544-7							s i ŋ	
2560-7							s o ŋ a i tʃ i ŋ	
2569-7							kʰ e tʰ u r	
2578-7							ɲ i tʃ i ŋ	
2596-7							tʃʰ u ŋ	
2615-7							ɲ i	
2663-7							g i tʃ i	
2690-7							s i	
2719-7							ɲ i d i	
2728-7							k o ʃ u ŋ	
2747-7							ɲ i ŋ	
2756-7							s e a u	
2774-7							b o ŋ i ŋ	
19-7							ɲ a tʃ i kʰ e n	
28-7							ɲ a tʃ i e n	
89-7							g a ŋ b u	
107-7							d i m i e	
145-7							d u k p u	
190-7							pʰ u tʃ i	
338-7							pʰ e u ŋ	
436-7							m u l u	
483-7							u a	
535-7							s o ŋ e	
571-7							g e l e m i	
699-7							d o ŋ b a	
845-7							ɲ o	
1049-7							bʱ u	
1161-7							a m	
1180-7							ʃ a	
1226-7							l a ŋ i	
1235-7							n a m n i ŋ	
1280-7							ʃ i ŋ z a ŋ	
1307-7							d e p kʰ a	
1352-7							kʰ u	
1415-7							ɾ a	
1636-7							b e tʃ a	
1680-7							kʰ a ŋ d e	
1725-7							tʃ a ŋ tʃ e	
2127-7							tʃ a m kʰ ə n	
2181-7							tʃ i e n	
2366-7							j a kʰ e n	
2672-7							a a g a	
2681-7							b a r a ŋ b u	
55-7							d a z a kʰ e n	
80-7							tʃ u ŋ g a	
154-7							tʃʰ i	
10-8								dʒ a ŋ
37-8								j a ŋ
46-8								j a ŋ
98-8								a ŋ tʃ i l a
125-8								pʰ i j a ŋ r a
162-8								j a i
171-8								g o m a
219-8								tʃ a ŋ p u
247-8								tʃ a ŋ l u ŋ
282-8								j u ŋ p u
292-8								g a ŋ
301-8								j i
354-8								j u m p a i
363-8								j a m b u
397-8								g a m i
406-8								kʰ a m u
426-8								j u k p a
473-8								tʃ i ŋ p a ŋ
499-8								j a m i n
526-8								g a ŋ a
544-8								u
553-8								g o a ŋ
599-8								g o p a m
608-8								pʰ a ŋ p a
617-8								j a n
645-8								a n a
663-8								j o ŋ tʰ u r
672-8								tʃ o ŋ p a
681-8								j i r i
690-8								j i ŋ
708-8								tʰ a ŋ j i ŋ b u
717-8								tʃ o k p u
726-8								i
744-8								a p a
782-8								j i
791-8								ŋ a
800-8								ŋ a
809-8								j o a j a ŋ
836-8								pʰ i
881-8								j a m
890-8								j a a
899-8								j a r
926-8								tʃ a m
944-8								g a j a ŋ
953-8								j a r a ŋ
980-8								j a j u ŋ
998-8								pʰ a i
1022-8								g a tʰ u r
1031-8								i j a ŋ u a n
1069-8								tʃ o a ŋ p a
1079-8								j i a r a
1098-8								j a ŋ b u
1117-8								tʃ u ŋ
1141-8								j i ŋ b u
1189-8								j a n
1198-8								j u m a
1208-8								j a l a
1217-8								j a ŋ i p a
1253-8								a m a
1271-8								j o j a ŋ
1289-8								j i ŋ
1316-8								j a ŋ
1325-8								g a m
1334-8								j i ŋ m a
1343-8								o i j a ŋ
1361-8								j a j a ŋ a
1370-8								j a m u ŋ
1388-8								j a ŋ a
1397-8								tʰ u r
1406-8								tʃ o ŋ
1424-8								g a ɾ a ŋ p n a r b
1433-8								j u m u
1442-8								j a m
1451-8								tʃ a a r
1468-8								pʰ a k p a
1477-8								j a ŋ
1502-8								j a m u
1511-8								j a r a ŋ b a
1529-8								tʃ a l u
1538-8								j a l u
1557-8								tʃ o i tʰ u ŋ
1618-8								i ŋ a
1663-8								j u m
1689-8								ŋ o i
1698-8								tʰ u ŋ
1707-8								j o ŋ j a r
1716-8								j a i a n
1742-8								j u m i
1751-8								pʰ u i l a
1778-8								j a
1787-8								tʰ u r p u n
1823-8								j a m
1832-8								g a r a
1842-8								j u ŋ
1860-8								j a i n
1869-8								j i k a ŋ
1888-8								j a m b i
1897-8								a
1932-8								j i j a ŋ i a n
1950-8								j u
1968-8								s o ŋ t̪ a n a
1978-8								g u t p a n
1987-8								j a m
2015-8								j a r l a n
2118-8								j a ŋ i a m a n
2238-8								j a r a n
2507-8								tʃ i j u ŋ
2526-8								j a m
2535-8								a a
2544-8								j i ŋ
2560-8								j o ŋ i m i ŋ
2569-8								g a tʰ u r
2578-8								j i tʃ i ŋ
2596-8								tʃ u ŋ
2615-8								j i
2663-8								g i z i
2690-8								j i m
2719-8								j i i
2728-8								g o u ŋ
2747-8								j i ŋ p a
2756-8								s a r b u
2774-8								tʃ o i ŋ
19-8								n a ŋ i p a
28-8								n a ŋ i p a
107-8								i l i n m a
145-8								tʃ u k p u
190-8								pʰ u i
229-8								dʒ a
257-8								tʃ a ŋ a
338-8								r u ŋ
436-8								j u l u
483-8								a a
535-8								j o m o
571-8								g e l a ŋ i
845-8								j o k
971-8								tʃ i k p u
1049-8								b u
1161-8								a m
1180-8								a
1226-8								j a j i n
1235-8								j a ŋ n i ŋ
1280-8								dʒ i ŋ a ŋ
1307-8								tʃ o k a
1379-8								n i
1415-8								a a
1636-8								pʰ a a
1654-8								a i
1680-8								g a ŋ tʰ a n
1725-8								tʃ a k tʃ a n
2127-8								tʰ a ŋ a n
2181-8								tʰ i a
2366-8								j a k a n
2681-8								pʰ a j u ŋ b u
55-8								kʰ a ɾ i a n
116-8								tʰ u l i
154-8								tʃʰ i
