COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1150-5					ʃ o ŋ u			
1584-5					g a ɾ i l a m			
10-6						tʃ a ŋ		
37-6						n a n		
46-6						n a n		
98-6						kʰ a ŋ tʃ i l a		
125-6						b e a ŋ a a		
162-6						o e i		
171-6						tʃ o a l a		
219-6						tʃ a ŋ b u		
247-6						tʃ a ŋ l u		
282-6						j u b u		
292-6						kʰ a ŋ		
301-6						o i		
354-6						j u r b a i		
363-6						n a m b u		
397-6						kʰ a m tʃ i		
406-6						kʰ a ɲ u		
426-6						j u k p a		
473-6						b i n tʃ a ŋ		
499-6						z a m i n		
526-6						kʰ a ŋ j a		
544-6						kʰ u		
553-6						kʰ o t a ŋ		
599-6						kʰ o tʰ a ŋ		
608-6						b a n tʃ u		
617-6						u e n		
645-6						a n a		
663-6						l o ŋ tʰ u r		
672-6						tʃ o ŋ b a		
681-6						j i r i		
690-6						o i ŋ		
708-6						tʃ a j i ŋ b u		
717-6						tʃ o k p u		
726-6						z i		
744-6						a b a		
782-6						o i		
791-6						ŋ a		
800-6						ŋ a		
809-6						u o a u a ŋ		
836-6						b i		
881-6						l a a		
890-6						r a a a		
899-6						z e u		
926-6						tʃ a n		
944-6						kʰ a r a ŋ		
953-6						u j a r a ŋ		
980-6						u a r o ŋ		
998-6						pʰ e i		
1022-6						kʰ o a tʰ u r		
1031-6						b i n a ŋ u a		
1069-6						tʃ o ŋ a ŋ		
1079-6						o i l a a a		
1098-6						j a ŋ b u		
1117-6						tʃ u n		
1141-6						r i ŋ b u		
1189-6						l a n		
1198-6						n u		
1208-6						z a l a		
1217-6						l a ŋ i		
1253-6						a r a		
1271-6						n o a n		
1289-6						o i ŋ		
1316-6						ŋ a ŋ		
1325-6						kʰ a n		
1334-6						j i ŋ b a		
1343-6						b u i n a ŋ		
1361-6						j e n a ŋ		
1370-6						n a u		
1388-6						j a n b a		
1397-6						tʃ u r		
1406-6						tʃ o ŋ		
1424-6						g a ɾ a ŋ a r		
1433-6						ʃ u k u		
1442-6						l a a		
1451-6						b a tʃ a n		
1468-6						tʃ a k p a		
1477-6						ŋ a		
1502-6						ŋ a m z u		
1511-6						j u t a a ŋ b a		
1529-6						tʃ a r u		
1538-6						u u l u		
1557-6						tʃ o r tʰ u ŋ		
1618-6						i ŋ tʃ a		
1663-6						z u a		
1689-6						ŋ o i		
1698-6						kʰ u ŋ		
1707-6						u o ŋ j a		
1716-6						ŋ a a tʃ		
1742-6						a u i		
1751-6						b u r i a a		
1778-6						z a		
1787-6						tʃ u r p u		
1823-6						l e		
1832-6						kʰ a r o a		
1842-6						l u ŋ		
1860-6						ŋ a m a		
1869-6						j u tʃ a ŋ		
1888-6						j a m b i		
1897-6						a a		
1932-6						ɾ i n a ŋ o a		
1950-6						z u		
1968-6						t o ŋ a u r		
1978-6						kʰ u t̪ a		
1987-6						z a a		
2015-6						ŋ a m j u n		
2118-6						ɾ o ŋ a o l a		
2238-6						j a r a		
2507-6						tʃ a n u ŋ		
2526-6						l e		
2535-6						a j a		
2544-6						z i ŋ		
2560-6						l o ŋ j i tʃ i ŋ		
2569-6						kʰ e tʰ u r		
2578-6						n i tʃ i ŋ		
2596-6						tʃ u ŋ		
2615-6						r i		
2663-6						g i tʃ i		
2690-6						u i		
2719-6						r i tʃ i		
2728-6						kʰ o tʃ u ŋ		
2747-6						j i ŋ u		
2756-6						j e r b u		
2774-6						b o n i		
19-6						n a m i a		
28-6						n a m i a		
89-6						g a ŋ b u		
107-6						i m i n		
145-6						tʃ u k p u		
190-6						b u tʃ i		
229-6						kʰ a		
257-6						tʃ a ŋ a		
338-6						b a u ŋ		
483-6						a a		
535-6						z o l o		
571-6						g o l a i		
699-6						tʃ o ŋ b a		
845-6						ɾ o k o		
971-6						tʃ i k p u		
1049-6						z u		
1161-6						a a		
1226-6						a a ŋ i		
1235-6						n a m n i ŋ		
1280-6						tʃ i ŋ l a n		
1307-6						tʃ e p i a		
1352-6						kʰ u		
1379-6						l i		
1415-6						r a		
1636-6						b e tʃ a		
1654-6						l i		
1680-6						kʰ a tʃ a		
1725-6						tʃ a ŋ tʃ a		
2127-6						tʃ a m k u n		
2181-6						tʃ i l o		
2366-6						o j a k a n		
2672-6						u a g a		
2681-6						pʰ a l u ŋ b u		
55-6						d̪ a ɾ i a n		
80-6						d̪ u a		
116-6						d̪ u l i		
154-6						z i		
181-6						ɾ i z u m b a		
267-6						tʃ i		
319-6						b o k k a n		
389-6						g o g a		
508-6						n a a		
563-6						z a ŋ b u		
637-6						a u		
754-6						a t a u		
764-6						kʰ a l a ŋ a u r a		
819-6						z a m b a		
827-6						b i		
918-6						ɾ a ŋ l u		
1460-6						ʃ o a		
1487-6						tʃ o ŋ tʃ a ŋ		
1521-6						tʃ u		
1734-6						ʃ i b u		
2172-6						ʔ i l o		
2209-6						b i tʃ i ŋ b e o		
2737-6						j i a		
329-6						tʃ a m tʃ a ɾ a n		
464-6						t o tʃ a ŋ		
493-6						r u t o		
581-6						b u i t̪ a		
591-6						n e ɲ i g a ŋ		
655-6						ɾ e tʃ i r a		
873-6						b u ŋ b e		
909-6						pʰ e a u r a		
990-6						tʃ o tʃ u		
1133-6						a u		
1150-6						ʃ o n a		
1584-6						kʰ a ɾ i l a n		
10-7							tʰ a ŋ	
37-7							ɲ a ŋ	
46-7							ɲ a ŋ	
98-7							tʰ a ŋ d i e a	
125-7							b i a ŋ a a	
162-7							a e i a i	
171-7							kʰ o m e a	
219-7							d a ŋ u	
247-7							tʰ a ŋ a u ŋ	
282-7							a u s b u	
292-7							kʰ a ŋ	
301-7							a u	
354-7							m u m a tʃ i	
363-7							ɲ a m b u	
397-7							kʰ a m d i	
406-7							kʰ a u n	
426-7							m u kʰ a	
473-7							tʰ i ŋ tʃ a ŋ	
499-7							ʃ a m e n	
526-7							g a ŋ a	
544-7							kʰ u	
553-7							g o tʃ a ŋ	
599-7							kʰ o i kʰ a m	
608-7							b a ŋ tʃ u	
617-7							ɲ e n	
645-7							a n a	
663-7							ɾ o ŋ kʰ u a	
672-7							tʰ o ŋ b a	
681-7							ɲ a e i	
690-7							m a ŋ	
708-7							d a ŋ i i ŋ b u	
717-7							tʃ o kʰ u	
726-7							ɲ u	
744-7							a tʃ a	
782-7							m u	
791-7							ɲ a	
800-7							ɲ a	
809-7							m o m n a ŋ	
836-7							b a e i	
881-7							a a m	
890-7							ɾ a e a	
899-7							z e u	
926-7							tʃ a m	
944-7							d a ɾ a ŋ	
953-7							a ɾ a e a ŋ	
980-7							u a a e ŋ	
998-7							pʰ e a	
1022-7							kʰ o a kʰ u a	
1031-7							tʰ i ŋ a ŋ u e e n	
1069-7							t o ŋ a ŋ e a	
1079-7							ɾ a ŋ a e a	
1098-7							ɾ a ŋ b u n t̪	
1117-7							tʰ u ŋ	
1141-7							ɲ i ŋ b u	
1189-7							m a ŋ	
1198-7							ɲ u	
1208-7							ɾ a a a n	
1217-7							ɾ a ŋ i kʰ	
1253-7							a m a	
1271-7							a o ɲ a ŋ	
1289-7							m a ŋ	
1316-7							ɲ a ŋ	
1325-7							kʰ a m	
1334-7							z i ŋ a	
1343-7							b u i n a ŋ	
1361-7							i e n a ŋ	
1370-7							n a ɲ u ŋ	
1388-7							m a ŋ a	
1397-7							d u a	
1406-7							tʃ o ŋ	
1424-7							g a ɾ a ŋ a a e	
1433-7							ʃ u kʰ u	
1442-7							a a m	
1451-7							b a tʃ a m	
1468-7							pʰ a kʰ a	
1477-7							ɲ a ŋ	
1502-7							ɲ a m a u	
1511-7							m u t i a ŋ a	
1529-7							d a a u	
1538-7							ʃ u a u	
1557-7							tʃ o i tʰ u ŋ	
1618-7							i ŋ tʃ a	
1663-7							z u m	
1689-7							ɲ o u	
1698-7							kʰ u ŋ	
1707-7							m o ŋ n a ŋ	
1716-7							ɲ a m e n	
1742-7							m u kʰ a	
1751-7							b u r i a a	
1778-7							ɾ a	
1787-7							d u r kʰ u n	
1823-7							ɲ e m	
1832-7							kʰ a a a a	
1842-7							ɲ u ŋ	
1860-7							ɲ a m n	
1869-7							z u p tʃ a ŋ	
1888-7							ɾ a m z a	
1897-7							a tʃ u	
1932-7							ɾ i ŋ a ŋ z e e e n	
1950-7							z u	
1968-7							tʰ o ŋ tʃ a kʰ a e n	
1978-7							g u t kʰ a n	
1987-7							z a m	
2015-7							ɲ a m z ə n	
2118-7							m o ŋ a e n	
2238-7							ɲ a a kʰ e n	
2507-7							tʰ i n u ŋ	
2526-7							a e n	
2535-7							a kʰ a n	
2544-7							z i ŋ	
2560-7							z o ŋ a i tʃ i ŋ	
2569-7							kʰ e ŋ kʰ u a	
2578-7							ɲ i tʰ i ŋ	
2596-7							tʰ u ŋ	
2615-7							ɾ u	
2663-7							g i t i	
2690-7							ɲ i ŋ a	
2719-7							u a tʃ i	
2728-7							kʰ o tʃ u ŋ	
2747-7							ɲ i ŋ kʰ e n	
2756-7							ɲ e a u	
2774-7							b o ɲ i ŋ	
19-7							n a ŋ tʃ i kʰ e n	
28-7							n a ŋ tʃ i kʰ e n	
89-7							kʰ a ŋ b u	
107-7							i r i e	
145-7							d u s p u	
190-7							b u tʃ i	
338-7							pʰ a u ŋ	
436-7							ʃ u a u	
483-7							u a	
535-7							z o ŋ e	
571-7							g e i e e d u	
699-7							d o ŋ b a	
845-7							ɾ o k	
1049-7							b u	
1161-7							a a	
1180-7							ʃ tʃ a	
1226-7							a a ŋ a n	
1235-7							n a m n i ŋ	
1280-7							ʃ i ŋ z a ŋ	
1307-7							d e p a a	
1352-7							kʰ u	
1415-7							ɾ a	
1636-7							b a tʃ a	
1680-7							kʰ a ŋ d e n	
1725-7							d a ŋ tʃ e n	
2127-7							d a m ə n	
2181-7							d i e n	
2366-7							i a kʰ ə n	
2672-7							a a kʰ a	
2681-7							b a ɾ a ŋ b u	
55-7							d a z i kʰ e n	
80-7							tʰ u ŋ kʰ a	
154-7							ʃ i	
181-7							ɾ i z u ŋ a	
267-7							d i	
319-7							pʰ o t kʰ ə n	
389-7							g o kʰ a	
453-7							tʰ a ŋ b u	
508-7							n a ŋ	
563-7							ɾ a ŋ b u t̪	
637-7							a u	
754-7							z z i ŋ kʰ u e	
819-7							z a m b a	
827-7							tʃ i n	
918-7							j a ŋ a u n	
1244-7							g a ɾ o ŋ tʃ u ŋ a	
1460-7							ʃ o ŋ a	
1487-7							d o k tʃ a ŋ	
1521-7							d u	
1734-7							z i m b u	
2172-7							b i ŋ e n	
2256-7							kʰ u p kʰ a n	
2517-7							ɾ a m tʃ a n	
2654-7							j o ŋ kʰ o ŋ	
2737-7							ɾ i i kʰ a	
329-7							t a ŋ d i r e n	
415-7							kʰ a kʰ u n	
464-7							d o tʃ a ŋ	
493-7							a i tʃ o n	
581-7							d u i b a	
591-7							ɾ a kʰ a ŋ	
627-7							g a ɾ a ŋ g i a i	
655-7							ɾ a tʃ i a a	
873-7							b u ŋ b a	
909-7							pʰ e a a a a	
990-7							d o tʃ i	
1013-7							g e n a ŋ n n	
1133-7							a u	
1150-7							ʃ o ŋ a	
10-8								dʒ a ŋ
37-8								j a ŋ
46-8								j a ŋ
98-8								tʰ a ŋ tʃ i r a
125-8								pʰ i j a ŋ a a
162-8								j i a i
171-8								tʰ o ŋ a a
219-8								tʰ a ŋ p u
247-8								tʰ a ŋ j u ŋ
282-8								j u ŋ p u
292-8								dʒ a ŋ
301-8								a u
354-8								j u ŋ pʰ a n i
363-8								j a ŋ p u
397-8								tʰ a ŋ tʃ i
406-8								a m u n
426-8								j u k p a
473-8								tʰ i ŋ p a ŋ
499-8								j a m i n
526-8								a ŋ a
544-8								dʒ u
553-8								tʃ o l a ŋ
599-8								pʰ o p a ŋ
608-8								pʰ a ŋ p a
617-8								j a n
645-8								a j a
663-8								j o ŋ p a r
672-8								tʰ o ŋ p a
681-8								j i r i
690-8								j i ŋ
708-8								tʰ a ŋ j i ŋ p u
717-8								dʒ o k p u
726-8								j a
744-8								a p a
782-8								j a
791-8								j a
800-8								j a
809-8								j o i j a ŋ
836-8								pʰ i
881-8								j a m
890-8								j a a a
899-8								j a r
926-8								tʃ a ŋ
944-8								a j a ŋ
953-8								j a r a ŋ
980-8								j a r u ŋ
998-8								pʰ a n i
1022-8								u a ŋ u r
1031-8								i j a ŋ m a n a n
1069-8								o ŋ a a p a n a
1079-8								j i a a a
1098-8								j a ŋ p u n
1117-8								tʰ u ŋ
1141-8								j i ŋ p u
1189-8								j a n
1198-8								j u l a
1208-8								j a i a n n
1217-8								j a r i p a a
1253-8								a m a
1271-8								j o j a ŋ
1289-8								j i ŋ
1316-8								j a ŋ
1325-8								dʒ a m
1334-8								j i ŋ a a
1343-8								o a j a ŋ
1361-8								j a j a ŋ a a
1370-8								j i ŋ u ŋ
1388-8								j a ŋ a a
1397-8								dʒ u r
1406-8								tʃ o ŋ
1424-8								a j a ŋ p n a r n a
1433-8								j u m u
1442-8								j a m
1451-8								pʰ a l a a
1468-8								pʰ a k p a
1477-8								j a ŋ
1502-8								j a ŋ a u
1511-8								j i m a a ŋ a a
1529-8								pʰ a r u
1538-8								j u a u
1557-8								tʰ o i p u ŋ
1618-8								i ŋ tʃ a
1663-8								j u m
1689-8								j o i
1698-8								tʰ u ŋ
1707-8								j o ŋ j a ŋ
1716-8								j a i m a n
1742-8								j u l a
1751-8								pʰ u i a a
1778-8								j a
1787-8								tʰ u r p u n
1823-8								j a m
1832-8								a r a a
1842-8								j u ŋ
1860-8								j a i m a n
1869-8								j u ŋ a ŋ
1888-8								j a m p a
1897-8								j tʃ a
1932-8								j i j a ŋ z i a n
1950-8								j u
1968-8								tʰ o ŋ t a n a a
1978-8								tʰ u ŋ p a n
1987-8								j a m
2015-8								j a r a n
2118-8								j i ŋ i a m a n
2238-8								j a r a n
2507-8								tʰ i j u ŋ
2526-8								j a m
2535-8								i a n
2544-8								j i ŋ
2560-8								ʃ o ŋ i i m i ŋ
2569-8								pʰ a u r
2578-8								j i tʃ i ŋ
2596-8								tʰ u ŋ
2615-8								a u
2663-8								i l i l a
2690-8								j i m u
2719-8								i i n i
2728-8								o tʰ u ŋ
2747-8								j i ŋ p a n
2756-8								j e r p u
2774-8								tʰ o j i ŋ
19-8								i a ŋ i p a n
28-8								i a ŋ i p a n
107-8								i r i n b a
145-8								t u k p a
190-8								pʰ u l i
229-8								tʃ a
257-8								tʃ a ŋ a
338-8								e u ŋ
436-8								j u m u
483-8								a a
535-8								j o m o
571-8								e i e ŋ a
845-8								j o k
971-8								tʃ i k p u
1049-8								b u
1161-8								a ŋ
1180-8								j a
1226-8								j a j i n
1235-8								j a ŋ m a ŋ
1280-8								tʰ i ŋ m a ŋ
1307-8								g i k a
1379-8								n i
1415-8								a a
1636-8								pʰ a l a
1654-8								a i
1680-8								a ŋ p a n
1725-8								tʰ a k tʃ a n
2127-8								tʰ a ŋ a n
2181-8								tʰ i ŋ i a n
2366-8								j a k a n
2681-8								pʰ a j a ŋ p u
55-8								kʰ a i a n
116-8								tʰ a l i
154-8								u u
181-8								i i z u ŋ p a
210-8								tʃ o i
267-8								dʒ a
319-8								dʒ a a n
389-8								g o l a
453-8								tʰ e ŋ p u
508-8								ŋ a ŋ
563-8								tʰ a ŋ p a n
637-8								i z u
754-8								i n i ŋ p u a
764-8								a j a ŋ p a a a a
819-8								z u ŋ p a
918-8								j a ŋ i a n
1487-8								tʃ o ŋ p a ŋ
1521-8								dʒ u
2033-8								tʰ o k p a n
2172-8								pʰ i ŋ o n
2256-8								tʰ u a n
415-8								pʰ ă m a ŋ
627-8								r a ŋ p a r a
990-8								dʒ u l a
1013-8								e m a ŋ a
1584-8								kʰ a r i a a a
